AgencyID,MiddleInitial,AddressLine1,MaritalStatus,NetWorth,LastName,FirstName,Employer,Age,NumberChildren,PostalCode,Gender,Income,AddressLine2,Country,NumberCars,CreditRating,OwnOrRentFlag,NumberCreditCards
Gwl12905,,WGQDKZYZLAOZEWRJZMXKKNINGMAVLVFFXEJBPVBWGQVIBDMBLQCVZSPVUDJRC,S,2834693.0,Gwlogtkfjjtwchiokpipbjxbwilpo,Nurcnm,,95.0,5.0,iegnrg,,452985.0,qgvmr,United States of America,1.0,717.0,O,6.0
OEG12906,,Ocfocutybsbmfwnaafad,W,1685067.0,OEGOKCUCAOWRZYH,SLMYQAFPWNCUS,Burger King Holdings,34.0,,,f,281076.0,ANZOHPBNNPTVU,Canada,0.0,716.0,O,10.0
jnq12907,,Jfklt,M,2001278.0,jnqctrnnkmfe,Ejewfsrgpeplpubds,Dow Chemical,87.0,1.0,Hbcsaijjvi,M,426651.0,gtejhbkvbichdljzpimpgxzrshtbzrfmhxcialuhexshkocbcucrhuncvedoepduqhkru,United States of America,2.0,389.0,O,10.0
Xyl12908,,LBVSJQUOUMFFNNLI,D,158030.0,Xylstjdqxirzjw,lbtqftybiosccnmgjettt,Corn Products International,61.0,2.0,Chcsk,F,294444.0,ypxbefsxeyczbsjxystvgxovztbg,Canada,3.0,375.0,O,5.0
Whu12909,K,Xgqbrdzwvcqjjptm,D,645587.0,Whuqcxuxprfeabicttyuecukc,zcfdpnfwcdsyuoubt,Ryder System,69.0,4.0,KSGYD,,312238.0,CYAIRNCKGQIHTENYZZKHVVWGLPGGIPQDQKLHNOQICWDNJYHQM,United States of America,2.0,643.0,O,1.0
Osi12910,,Igstcnsha,,3303846.0,Osifuocshxr,Beydyzj,Cracker Barrel Old Country,29.0,4.0,OTAEKWOPH,,395614.0,qcpadqeeppjuwotzxrcdhqolehzvkzykoxaijmmpmjtoisqmfhbxiejkarkgjrofzjdvfivvmlusbw,United States of America,2.0,709.0,O,1.0
ved12911,,ntbfepulqcmxnhge,M,3992394.0,vedunhtmd,YGWFDQMHGQLXGTFDPTTXJYHN,Sempra Energy,19.0,0.0,wncyx,,348183.0,Nfrtvtxvvetbmsdndjpbaegrgneqsuvaldcxdfragndwxpokqoedpueyiafqzpvhjitgvqgie,United States of America,2.0,417.0,,8.0
Sxt12912,,Elihycmftlorirmuyxherrhfujldvjuxtbtrsxihji,,1883321.0,Sxtummkudn,Yzuwmcwrsffsmz,KBR,79.0,2.0,yxgjmxdyd,f,151500.0,Dwfeyfjrnjfbpcxxqbhjnpmjavcjxbtlll,Canada,5.0,738.0,O,4.0
KXL12913,W,DYDQEPXOEXPCUODKDUNPPYLMEWRKLOEHTOXPFDSTHPTNANRDXUWVPPQF,U,1979953.0,KXLEBQCCWZLNEJLMPORWMLGJAMNBZ,Bhndciec,Mutual Life Insurance,68.0,2.0,rybjuqm,M,393951.0,,United States of America,0.0,532.0,U,1.0
ITR12914,P,Umxztjbylogtjqxhordmrfpjpgnowzqeghrbqsoqzjkjkxjtxeqzrpvpcxmxjnfrujbjgvemryz,W,2106811.0,ITRERVEWZSKTJCWX,Yeiqhfqjdnrawlxry,Cypress Semiconductor,63.0,0.0,gwlgjtagj,,172809.0,Egpqmoahejibfdvaftagleuoh,United States of America,4.0,378.0,O,6.0
ved12915,,Ijffbfspnfftvudjttyof,,1697289.0,vedimj,Mbhbydrxvuwmuveozna,,81.0,5.0,Msvpgbhjxm,,271507.0,Bkhjcmnxkwrkdebsumfkilbqcwya,United States of America,,521.0,O,0.0
Ezb12916,,prvna,M,3731713.0,Ezbfpqnipascqdxtsvnsyfhtomxgkw,Wwfmvrfvhimtcotpccfmvufpcjqmxn,Dover,31.0,2.0,BNQHSAHGGCGH,F,458048.0,Rhtailybspfoboswjyvttmcikjtdzrxsassbhcxgrqvqvsoxpgnxiysxpbgbyjnf,United States of America,,564.0,O,10.0
WZY12917,j,Svmtqwtyfsxxdmodsyzhtnjhncbjkffjgxgyskjcvbgtzsjxlghdkoxbwnoibgimmxdomnchzgv,W,2205560.0,WZYYWIAMJRPTBCR,FSNHJEBHGYCVRDLTZPMT,Landstar System,25.0,2.0,Iwybnwvj,F,,QJUNSAYAWMGJXOSVFYPRETTJLJNUQJHWAGIDUQOGQFLDHU,United States of America,3.0,743.0,O,7.0
Ahc12918,W,lzimxlfzkifhazmlfxkzti,M,153833.0,Ahckflcnxhinowhhhidcxunb,HNSJN,Windstream,6.0,2.0,Zucbyraxuoo,,56589.0,Qrwndtcynmotodqdyxqperxgfdgbkvwhqjutybwss,United States of America,3.0,,O,3.0
Qgq12919,,Dpcqhjddvlmibmvrkopfmelhcathyeugywaifggkbmgspnkzqyabjpuchr,S,706701.0,Qgqbxvezobb,Tkspqs,State Farm Insurance Cos.,74.0,1.0,asoyakxcyqf,m,189061.0,Khlwu,Canada,3.0,743.0,O,
bqu12920,i,ammcjisxlcochvxzrgeeqftkhixammmmscekwkxhofnfplofqmitrifwnhlqzkblshyfieovqwrnmhl,S,2109461.0,bqucenpwglsoghlpgglo,Sprsxvrplrrycggihrmhxkoltz,Pepsi Bottling,67.0,1.0,Yvejlddpkz,f,200698.0,Wturbqvv,United States of America,4.0,387.0,O,6.0
Fxr12921,,Hlibyhdgqwxawhmggsfspowacga,M,2781759.0,Fxremaqxarnyasab,Kswpjldigwjui,J.C. Penney,73.0,2.0,Ejnkx,m,404701.0,Jhceaddbrhjxfolefzxpvtcfcvyibfzgqbtqbzqvqwlguxjzlfynytrbefiohineg,United States of America,1.0,619.0,R,
Vec12922,S,BCCEUQQWOJILYSJLRWKKSOFTVOODIMPWMAFOXWAXFYDORCPKNNYUDKDXZKCGRFFZETFICBMXEBC,U,3042666.0,Veceobxicgyoescjpditkjbpwsbxsk,Byevsffkdzaoiqypdncyvwlapmo,ABM Industries,4.0,3.0,Avfkj,,493252.0,Fvnahxadjyldbukcfhgxhprnagddo,Canada,5.0,589.0,U,4.0
CFZ12923,K,RVRWWQCJSDEJRYPFDJGFVNJBIUMNIGWAVWITETZZMWJUAEPKXVFEKPXAE,U,,CFZEGIVQ,Lnhypgnsctpimdwmpftumdsxpco,Home Depot,0.0,2.0,Hgamfng,,434009.0,Gjctqmbedglddexrfyxiqqwpdezzvfpbmqdxiqrhnmkndbjgtnxbpboebb,United States of America,2.0,756.0,R,4.0
khd12924,,VFRYFDKTTAKMVQGZWOPSXKPFFMKFNGA,U,1809955.0,khdobietxgoikcfbidwkig,Gloxwrcxxlecgeahgnnrvqyxisj,PSS World Medical,12.0,2.0,SRLFCVGAYZ,M,115238.0,Rzqmefecovrknorjqxxcznxffbzk,United States of America,2.0,343.0,O,1.0
Kkv12925,,Bjncwfytodhvwetnllofjctbogdqqlvclqiif,M,2005513.0,Kkvfmkfsrnsxh,yapqxvimt,Broadcom,11.0,1.0,LIUILCSRHUU,,347651.0,Ceuugeogrtpnjhlysqkcnkpcazbtdowzcpskogcv,United States of America,4.0,531.0,U,9.0
DNU12926,,FEYCPAEBCCUJQIOJGJYBGJJJGEIZ,U,3538838.0,DNUGCYRJIY,Ymtuvxcb,RPM International,71.0,2.0,tttcj,,421320.0,Vowcopuznvbcgievwsruhhjnimgjuprdtvokgpnnsztktsizlrrfmxrgybkmsuutcqoynydajrb,Canada,3.0,835.0,O,10.0
ytl12927,I,Mpetfishfvdrssvucruofkoxrlwywi,U,2169037.0,ytlwuryxbcajupp,Rbaoqsaiajx,General Cable,69.0,5.0,sogqz,,,getdlfoxjd,Canada,3.0,573.0,O,7.0
Zvk12928,s,EXZXZVUHKQEUWBHFSKLFSXUWNSWHLLF,U,1129588.0,Zvkkhuqfejwtmnwln,Qawxgjpxghf,Loews,62.0,,Mwhycfin,,333010.0,Vnixx,United States of America,2.0,527.0,U,9.0
TSN12929,o,Otttmeyeqfi,S,3519121.0,TSNASQJCGMK,faekutobasyf,Convergys,77.0,2.0,BWFYGP,f,33298.0,BJFQLQIWOFOWZSIFMDUZPOHAMNAEPLTWSTNXR,United States of America,3.0,655.0,O,2.0
Ukh12930,,Wscxw,M,3273956.0,Ukhctmlkdrnrpbewsd,RHKWRAVXKFTYVGBZTKDKP,,94.0,0.0,,F,22126.0,dfhbjuwpagxnlonpvkricptapmzajincgljkoghveuofaiffsahfzlldfhavqxajwyqffmsqyz,United States of America,4.0,371.0,O,10.0
Xmb12931,,COEDHFF,M,399680.0,Xmbqmfdrwskcjm,cafcqjq,Public Storage,83.0,2.0,Eaaijc,,243340.0,Fwnobjwwruwhjiugqtdnbeyhxfrhdmuhsttx,United States of America,0.0,515.0,O,1.0
UCH12932,,Apwulmwwisuvvyuxxdtscyhcunpcomkofgdosxzluoe,W,,UCHSJFFGOZCIHOK,krhrpjjqofwvazrr,,19.0,2.0,ejpzurlcwrp,M,409613.0,Zxaiukkt,United States of America,2.0,607.0,O,2.0
Eus12933,z,Wzifrblghdtmrkowxrvzbqnspsrdguub,M,1893686.0,Eusvoswtohoaeovjzsnfriswtwq,gddicrmqtlwapcfmegj,Humana,91.0,2.0,Fosya,,98275.0,cewdvykmjekeaxvhabwstqazruioowmvxouufchl,United States of America,,514.0,O,8.0
Wsu12934,U,fnwlzgpmdorhoknscpfkpxwikqkxdvyvsthuaguftrvnciofw,S,116763.0,Wsuihmenrkjeqr,Poxoydmwgfamdruxrv,Williams-Sonoma,5.0,3.0,YLEFKTROP,,61307.0,Messojarduoqwdosjmedgllsekkioluky,United States of America,5.0,833.0,O,6.0
wri12935,N,yjojpveqssivijvefxmwfitqnoxxfxxegivkmjrtefazlpmfmbvt,M,2964349.0,wriwhrhtbbovdlobok,ezejdsxkmt,Packaging Corp. of America,24.0,2.0,Msfjojdpdfds,,211345.0,Pigagoluysqccsshvrswpedclgtqflx,United States of America,1.0,551.0,O,2.0
Lsw12936,,nwumojmfsjiionkexqnztjcpjvteysgampknfd,D,2091367.0,Lswhnbbcg,Zrxnihoiaaqcrcwaokmjti,Lender Processing Services,53.0,4.0,CXLUNYP,,93145.0,,United States of America,3.0,795.0,O,4.0
dlo12937,U,TNECTLLHTZXUFKRWZWYVJEZPSCLDVNFLDETETNGJWECJRLPSJOUGXTCMFMIUQXRLEKBESXBMOJEYXQQ,M,760120.0,dlonrjodml,IZDYIFQZDDEQ,Southwestern Energy,48.0,3.0,oqanoovzvjo,m,67362.0,Cvvtrxhmtaqriknwwmljtmzonjgpkaoqchbytpujlvjroylwtufymiv,United States of America,3.0,461.0,U,8.0
GSW12938,,Adbpnowyscnfcupwmrjxiigdrqxchptgytnlavggxvhbkdjshnpdqemrtcxrhbtcegauttyalcqwo,W,1569136.0,GSWIWSBAZXNPTKAXLQDCXEI,rlfnr,Urban Outfitters,70.0,,Wendq,,96382.0,Pdxlcbragkgwutfsjsngzeljmmemitmnlwubpojvdljawmuvzzypogvrgcnojgzkosno,United States of America,3.0,420.0,O,8.0
Bbm12939,,nwjblegcfakkhobkwbkhryrwfuwbsleessdvclmnknroto,M,2839423.0,Bbmvyollchmrlanrjioc,ogfgxpppyji,Hexion Specialty Chemicals,45.0,5.0,CMDKHVGFDRKW,,82956.0,Tpudqqvkkicvosgnhsdtfhiucoqcfkmflfbfx,United States of America,1.0,429.0,O,8.0
qtz12940,P,Ixdpqvgwkcnknmbyjutpklbqoeatvmxtirhmeagkpkacqmthiimo,M,2346788.0,qtzav,AHCVDOIBDXNKVOLWAWR,,73.0,4.0,MJAEQ,M,122527.0,VMEPFBJPUNMQMBUTSPEXIWO,United States of America,0.0,416.0,R,10.0
Aok12941,,Iliquhgwcepfw,M,2699024.0,Aokqvnt,JJTBZQYKOYXUJLGBSUIHQMFW,Discovery Communications,38.0,2.0,fjdvhahhdho,f,450662.0,Zbavctjmqknhssxqtiieujjecqzbbzctfblicfdhuipedobxwfqrnbghuomdcufstptpcde,Canada,4.0,675.0,U,5.0
Jbc12942,t,hkflumwdbhmtxdfzdyrmpkoqkhumnvbofprlutekjbtljzlzpcowakziacnjn,U,2122126.0,Jbcjulswwqseudlndzjeeedqzpz,JADDCUBSMQKO,Wyndham Worldwide,50.0,,xjpokfbe,,300946.0,ierwmawpkobjgziupkubcuhpnhpdm,United States of America,4.0,346.0,R,5.0
bjs12943,G,,U,2363286.0,bjsjtis,LVZNKYSHAXHSEXYBQW,MetLife,90.0,3.0,chsoaiuuy,f,298868.0,Fwusdqtxabuqtqrnmvdlkhur,United States of America,1.0,590.0,O,10.0
TZP12944,K,kwerqg,S,1896146.0,TZPQAZYRVBEELGVVEEW,Fwbflvnslnvhdcvr,Watson Wyatt Worldwide,0.0,0.0,Lmncn,,237893.0,Ivfntnsckyfwnvvelyyzvvotfopsoqabndmjvpjhsypbtxmctrjfrrzwujxrxwzlztcprqwuw,United States of America,1.0,720.0,,4.0
IFD12945,,Hvcinufruehiaaqvjlbzchqciwbiwwetjlpmkmwtslugajypvqqvnyfynymyulbfpx,M,2784382.0,IFDRNHGQDMECSOYR,ughtcpfniioqrlwft,NBTY,82.0,1.0,Oqtyt,,484767.0,Kyurckjbkwvszbasklwlhpjnxrumarsngfabfapwcmvjlxbpijcoxqkbccaofkvh,United States of America,3.0,529.0,U,4.0
gcg12946,,YSFFWGXCHYQ,D,74910.0,gcghsjxnqrtr,Onljwhqpxnjfojmnylptlidlblewtl,Terex,70.0,1.0,Cxpxkndl,M,130733.0,Fhozgiaaijufbsliuksduhpkvzjdt,,1.0,365.0,R,7.0
Wxf12947,r,,S,3370744.0,Wxfuokzcy,Sjqtrn,Fiserv,74.0,1.0,Drtga,,52973.0,CJEOXMFITISLEBRQIGJCWBXYYATWJPPISEZPIHFJLQUCKUGHXRAVDJOKBPIKTXXAQGAGHMSMQCIKNID,,0.0,471.0,U,2.0
wfe12948,r,nkkgeprwtgsulnmcobhojdcyhqpdahrlahgiuno,W,1531190.0,wferkgu,Ovhkemu,Avnet,88.0,3.0,RCINEFGLTBS,F,462733.0,Hsurukppmxxnv,United States of America,4.0,684.0,O,2.0
Scz12949,W,Vnobpolnsdbxorexj,M,3677887.0,Sczsickpugtvolpxeljscoihvscr,BJYXJUARJJXWBK,Perrigo,9.0,4.0,RIUBNNOE,F,434933.0,Vhscwqhfja,United States of America,5.0,687.0,O,6.0
Dwb12950,,Ggskeqjmwbrtulvlnsscifdkagrvxgzuloncfjuimojuxfgmziegnvrbpgt,S,643348.0,Dwbbrnlgjbeutwriwvk,Omnmvczp,Hasbro,11.0,2.0,avlyqk,,47346.0,Zzoqcaubttjvqbpcijejvzkfxumenpfmkbbrooyirwgolhbjqoyrxgjifgblsuwkcrbru,United States of America,1.0,804.0,O,9.0
Tgr12951,,Kbfulxnkmmxfbxfl,S,3493939.0,Tgrwugsbatuxkesap,ewxyidgtzneyb,,6.0,2.0,JBOEMG,M,352920.0,VNJNYWHPRJISJBPVXGPWIBQPYGKHPKKIBHDAJJPKTTBIJGPZ,United States of America,0.0,516.0,O,3.0
ITE12952,,FQFHFMNTSZNPAVIGPRAMRSZCUSAHKJLDBMIDNVYPKERWFL,U,3019304.0,ITEBFVPJBPGREPJHCTQLLI,Xrwwpdngssmxptan,Fifth Third Bancorp,54.0,0.0,Fxatbjp,M,333760.0,Sbvaluvtzyvjzgosnskrokexftsvhsomspqlppcdtmufqlavmfqpkmcjxpomwbttcesd,United States of America,,730.0,R,7.0
Obd12953,,otnraqbsnkubtsskjfjjkvofjqfsfufoeldmnhmdxedjogsqyvkxcelsdpeid,W,586011.0,Obdoo,jpalor,Bucyrus International,15.0,,Zuyxy,,27754.0,ygpxruvuxvebofkicd,United States of America,2.0,576.0,R,8.0
HCB12954,S,Erfnygvdzjcsifwuwcmquwfdvzxzwascsjklalqdbjypqnmxofgqkmbner,U,802845.0,HCBTJSNVQUUPWXXFBMPOQBYLWQ,VCYPPLUSHZBITTEVSIZNDDHB,El Paso,,2.0,epcplp,,108174.0,JGJZRYLLCEVJZBRIRXMWACKDKBDIILGEXTXAZEEWAXCAHRZYQFVJB,United States of America,2.0,489.0,O,8.0
oxt12955,,Pkojrknhhrggnwhxtqvtddrowkkorwtosgbxedah,W,1433551.0,oxtkasjljjmr,Jldaqkrnfjigobdakqrzhgqutrsxt,Express Scripts,84.0,5.0,Tjhwqdpal,F,429901.0,FPYCWLIEOMT,United States of America,1.0,538.0,O,1.0
Qpu12956,,cjevckvoslttsozsxmofhlqcgtzrmcirpvwygmsblhapocjvfgagplwgtdphvwesenlhmcahuvgbcb,,,Qpuvxwqwdvvfddnoqu,nohlkslb,Thomas & Betts,,5.0,Nugolkg,,367961.0,cimgtpedvtdwlcvptytlcrthjpqmvymuisdnoixylmnpfesewigjxyopsouxikwemblyvfkozzud,Canada,2.0,622.0,O,3.0
ukw12957,S,JCTUKNKQLOAKFUWKGGJGTBFALDOQGXMCTLEOMBHUHKWSMOOPUG,M,1433313.0,ukwegzjexedburaswqqguplxr,jawmlltsjr,Boston Scientific,62.0,1.0,Njarkfxns,,494340.0,FWRGULMYNEEXNKTOZIUYGKBYSLOSINMJJIXUHPKUDEF,United States of America,3.0,565.0,R,7.0
OPN12958,,Kuitadsojohwwjzxxfxj,S,1692795.0,OPNPIITXXECVVP,Dqmgoxwsfbsffkie,Southern Union,52.0,2.0,jfrpgf,m,360369.0,gjjxhjckogueveyyfiinmbiufnsofglqxuvgz,United States of America,5.0,375.0,O,4.0
CWS12959,,Xsqfocbimdazaleltmztwawyukdkxdtisfmbawuoeqgkoqpevtfo,S,990708.0,CWSCIUCGWY,Xztsfuab,Whole Foods Market,29.0,,isileit,,53101.0,Ddwvdhnqhgpygxmqgzpdcyotsitoyaualcesscshkkztvw,United States of America,2.0,409.0,O,
Qdr12960,,Jgkcujwlqrzjubvbmplcjtqhhviskbczc,S,1593764.0,Qdrainvobhmtdiucoepdopizzgta,Jxesmwnew,Wendy's/Arby's Group,25.0,3.0,Adfju,m,249920.0,,United States of America,5.0,790.0,O,7.0
WBX12961,,CWENPQEHZAKZDTRSGURPDNXPXATCIIMFRMXVNFULFWUICQQIPOZWWJANGDOJ,U,1058780.0,WBXRT,FHDZDGLXQF,El Paso,23.0,2.0,lgzucbqucngs,,203268.0,NFTTWI,United States of America,0.0,406.0,O,10.0
Ehc12962,,,M,1154060.0,Ehcqrelpixqyq,Ictpbmscggulougxpj,AbitibiBowater,27.0,3.0,Gywjukoqjr,,425291.0,,United States of America,1.0,,O,1.0
moh12963,D,Xmvubxqwryryheeaybsysrjtuwqfcjsdhubhztotsnjzmepotifnjvdeadz,D,,mohdrgibpbtdhrmnsx,Rakucapxrakheh,Manpower,65.0,0.0,Qxompvphmehs,f,437555.0,TSNJNLNVXKDKXVKXGMSDYXZNQBVHCUCCQIO,,5.0,436.0,U,0.0
siq12964,,XMWGHCRQCLDRICQD,D,,siqorirpl,Iipfsyababs,Blockbuster,4.0,3.0,Eeozodwp,,73522.0,HIPAMVONAIOVILNABCKTBNWIADEWUDIQDNHMQCQXULOINPULTPDXCOEMEOIUFTULGTXD,United States of America,3.0,368.0,O,8.0
Qbs12965,a,Gwkwzhklbyqcpbauxdpqcqymborrvqzlpewsbxmvyuxs,W,,Qbsoexapvp,jiqogxagiffvvbggabjw,HCC Insurance Holdings,7.0,4.0,,,53230.0,Aepjvgkiyctanajxxxnfiinigciepaqqubwdsdfiaodfeqeckrxmbjfxpqstmspdaxbophhhditrea,United States of America,0.0,527.0,O,1.0
Mhl12966,,ONIPZJXIQBAGRRGSHWJIYUXZSRNLIRKHAXDPBWPPQLHSRSWHTEWGBVM,S,3211100.0,Mhlhbuavvbwocjrkgjqcppkovy,Lycpvqgsgtqinulazbkbygulvmnle,Cigna,34.0,3.0,Nbzephxr,M,149341.0,Ptroilxyqskslnwbuxrjunrfhbld,Canada,2.0,581.0,O,9.0
Lwy12967,D,YOYGZPFXEYPXMBSKT,D,807829.0,Lwyalqxywviwwcu,XFOQSFWZRZCUFLPGOO,Hanesbrands,74.0,0.0,,f,296257.0,QWPAOOQAPGVTHBAQVLITMZQTUULQDDXLRSVFNTJGJIACIWLEXARVUTEFCZDMEFFGPERBRKSLNXQLD,United States of America,3.0,348.0,O,8.0
FXC12968,H,NFQMMO,U,3353782.0,FXCPHWOTKQ,Ppqbpmmsgmvjvke,Harrah's Entertainment,100.0,0.0,Shjqs,m,,Dxwkkovjhcvqtkqoddkunyryepxhok,Canada,1.0,534.0,R,0.0
mie12969,,ZVJZSLDFOHVSXTQGKWYIRHEXMFLUPOQDVMHVQXXOJZSWQEPKMGPRJDFCCDYRQMGRDEXMEUWAZRPJB,S,2039335.0,miegvvvkvdokckrlhs,Stqeeh,UGI,41.0,5.0,PRXNNBLV,m,359117.0,RJSHOCRHTTHWIJBHUOACLHBMEQKWHPPOFVJSOMWCISLIRTOZFIIOHDPNUQFQUDKADIPQMDHQI,United States of America,1.0,721.0,,3.0
Aeo12970,,Dqfcjwbwmtbhcvschotbwzmfquqdinfaniuefxvpqz,S,3519024.0,Aeosn,Vnryomagwxuektxbkrqdqzqhnq,Mueller Industries,57.0,3.0,jaapbpkvg,,355467.0,Vljbieoaehlfugxnsbeerdexucbhgvizlgeivogkxdesirhtkuuhmkbhelgsnzhmzozvqeonazqlfvc,United States of America,5.0,711.0,O,2.0
Sds12971,,Iiyrockdnzmltxbxmbptjycjnhogfurrvpylypyemumlvwobww,,1643613.0,Sdstbpwblghpxnabwclrsn,RTONUORW,Procter & Gamble,25.0,0.0,pextwb,,101794.0,SSRONIZRYCUYJKWPWCFWLKAXTOLJXDCDCK,United States of America,2.0,361.0,R,5.0
Tcc12972,m,Dekujdbautsfifjfkidrpgwbdps,M,3642526.0,Tccdzbsqoppldsrgbmnpjcwzsiuiq,BXXNJRKONNCXYEMKWUDXOIWAUB,Schering-Plough,32.0,3.0,ycxjdbowoq,,122069.0,Dubknkjgoeorkdynanhgluuunvubacalaihedrkaycynrtxuxifrggtqoqhvpgkjydk,Canada,5.0,556.0,R,5.0
Nul12973,,GVXTICIWHBJHUCNEMDVCOWAI,U,3848333.0,Nulvd,sqjupgjt,MPS Group,34.0,5.0,YNJOBJDP,M,289600.0,jmbsysoycyuterhsllsahezldwoylmjllfhzjrncffqbkldeifykqbeimpop,United States of America,3.0,694.0,U,4.0
mld12974,L,dlcmrwgpoalosvdptzisk,M,1248191.0,mldll,CILKLHAK,Vishay Intertechnology,73.0,5.0,NAIKML,m,316362.0,JNRPHWRLQSKJATY,United States of America,1.0,771.0,O,8.0
FUB12975,,Ghjyboahdijwe,S,1740453.0,FUBKTARJILPXIINKXP,KFFYPQSLLFTQHVFDILZAXU,Brink's,9.0,1.0,dwbieds,M,165765.0,Qxynghvijcmyokujreyqaeumpikutgcfmpfgqxtjwtgdjybsvqesyoddqnhcrgfjegpkroni,United States of America,1.0,631.0,O,7.0
rmy12976,,Iytidxhtsqglvzpqgbnnoiybmvvrkca,M,3627141.0,rmygkstzujxrqwjqz,TVBVRYMPBNKQZAYXXRSMQ,Domtar,49.0,4.0,Ezvkykwevm,,276856.0,IYEFQ,,5.0,358.0,R,10.0
HUD12977,e,smmuduyqhpmrngfjchcjfvsvdqskaqmvgpdnihkmldyftguvqy,M,3193939.0,HUDBZYCOKONTJQONMPUTPJOQZ,rtutlbnhotmrdgvutbhqz,TECO Energy,63.0,1.0,Sidrqbasi,m,369078.0,iujwmevbxuvgjuadtzshdaxjxmboaodesjkrevdsbjwgjzjeqgaszcqwtuowpdccqt,Canada,2.0,775.0,O,1.0
Bnt12978,,GMRZBJYOVTQVMIKLFKAARPJVBVSLRIOQAAQICGTGIJCUFHDSYJUCGEHXFJVBLPWBQB,S,3067360.0,Bntdeyhyihhyda,UVBXLPKDHMRTNNISKMRXIXH,Rockwell Automation,10.0,3.0,ecdiyyesn,M,263097.0,Bywuvikx,United States of America,0.0,693.0,O,8.0
Tea12979,,yqgfylfjjhppsyzgpgobznonkljdpmyecekysxdttciidozqxnnwbhzencdobvfuzpdicmkghukpavgc,S,1991942.0,Teatpnfhqnyrcxqketzxhgubrc,lenbexbkktndbhqfflpvhlrrnynvcm,Armstrong World Industries,27.0,4.0,atujsvx,,100373.0,Vlzaagriuhtttpixzr,United States of America,0.0,334.0,R,4.0
kui12980,,ntfrupphujvtbnpbguedtzvecvaujpzypjuyevs,D,1113648.0,kuigwmjltvtcyauvqqpfzzgesq,rcnoebqksqlczfpzjinttrzok,NewPage Holding,79.0,3.0,Utayzmj,f,76576.0,Xoadrbihqveuqakbckn,United States of America,3.0,,R,6.0
Ljh12981,d,Bwtekvharyurdycuoewsfomlfaiixsvhzcdazbjcogjpawfraowz,S,3863633.0,Ljhyypp,Bulgahknvoyzdvcay,National Semiconductor,69.0,1.0,LPCONAJAJK,,423355.0,VQQFALEGKPAPWGADZXRRDKSDQKFQYXKBBCNQOIPULIRLUPVUNTRXOQB,United States of America,3.0,529.0,O,3.0
Gdl12982,,LNSDXAEVCCZOBKEEOIEIRFALLNCMQNUCTKXCTYLGESKFMV,M,284501.0,Gdlwaujtmdrpvmghrbtmle,MIUMTUVLVISJYFJCJBUE,MPS Group,44.0,,Zykylshl,d,228583.0,Jmydhddtkcvifyavnaxkwzrocjjnpdtgiyfbolhctdeviuc,United States of America,,544.0,R,4.0
Eji12983,,Ppbvqadapudxfvgxpeogezrnllytqoatfknkdacikqoef,D,343747.0,Ejidherjdjnbkimtagcibodlakxmwx,Bnghzvwsspqxtiir,Pepsi Bottling,87.0,3.0,HXJKVWUG,M,416533.0,ZDIOOIIJUWQCKPRNSACYTQGOFCZQAGFQYJGUPCMCQZNYU,,3.0,565.0,O,5.0
vml12984,,Njadflxzzgp,D,3864265.0,vmldxgfknfouv,NYXIIIOTNWVUBNWTVQRQEBEZS,Tenet Healthcare,87.0,4.0,ejpgmjyw,,339416.0,PGUTHQKELPYHHGJPAYAJZXZHXMTKL,United States of America,4.0,445.0,O,5.0
Brg12985,,WQMCJXAYETOWTCREFT,M,776571.0,Brgdpi,gckougyehg,Fleetwood Enterprises,,3.0,Xszqhvm,,82644.0,Rggstoxubdzviogyjdsqddljgpgjduapdpvbvqlbvgazcasietuebyhpyqoywoyokufn,United States of America,2.0,575.0,O,4.0
guz12986,F,fkqkkffgmfuphvvkuicafzsmggtl,U,1575103.0,guzhsntwjcrdx,iiajgftpfrssmjkmah,,93.0,1.0,Htplnmoebpt,,243325.0,yogglxnaxzlrpbabqusrtlpykosovkhliibmcgoxyufdrgcwnddpfwzbulqem,United States of America,4.0,395.0,O,7.0
Zts12987,l,gokolwdwojfcgmewdgstevnucxzbzwyeaozfzocmoqwzmwjk,D,3050926.0,Ztsapafvyifslxxvkhrpxcdktbancu,SKRCZMMKPHCPGDNJSEDXMAOLOBCIWZ,DRS Technologies,36.0,3.0,Qdnviuw,F,99518.0,Shmsbobypoqvhpde,Canada,3.0,475.0,,8.0
QKB12988,,IAJTRFIZJILSDUMQBDHOAAEBNZTEMPWDGQBBCJJTLCRDSITEQTJAQYJMJOMKDZXEIZJTODGLTMQUPSCD,W,2232996.0,QKBATPLMD,Tgblrtmduxxocpjajjfwht,Robert Half International,60.0,1.0,Ylupx,F,445331.0,Flxwjmlqhzsehjwlhixh,Canada,1.0,719.0,O,8.0
Nre12989,,Ipymnectqsjzjbhhrvahzmcynfrkqlbak,M,3465067.0,Nrevwswipilworwgxxaqakmvu,Bxsmrqjswargfxjcexjqpiwtiqmd,Burger King Holdings,,2.0,GYXSGMXBVWVI,,457989.0,Cxwjwqipjyfsuxwlkdpcsdzlqeojyotmtcojnk,United States of America,1.0,,O,4.0
Nww12990,,ccqyjqctlikuavbehg,U,679983.0,Nwwndygrpmnmlmzishlbg,LJBPOHIXFAQECJHGCRNBWNYKZSCC,Henry Schein,75.0,4.0,Njrmknngy,,477384.0,SQZDDGNABDHQHLLZCYLXAHJRJCOEPMBYKKRMNBH,Canada,3.0,,O,9.0
