NumberChildren,Income,Phone,NumberCars,OwnOrRentFlag,PostalCode,AgencyID,MiddleInitial,City,Employer,FirstName,Gender,AddressLine1,State,MaritalStatus,NetWorth,LastName,Age,CreditRating,NumberCreditCards,Country,AddressLine2
0.0,275584.0,1-530-021-0018,3.0,O,ytcfg,HVN6004,M,Livonia,Energizer Holdings,Qxuernei,,obhkcrvovfoqyznm,SD,D,3904902.0,HVNGVYLIZXECKRAHBDCUN,18.0,680.0,4.0,Canada,Suhddmxkletxpoqefxdgzmtfnjjeixcfdcskuxizbthrtmcfrpvvqrknoze
2.0,320082.0,1-506-426-1825,5.0,O,Xqjep,XMA6005,e,Missoula,Sun Microsystems,Irspdh,,AWOGSTMSDUJIMLVUKSKJTUSDCYFNQQCGMMBZPWHDHXCFSCDOZHNHZQYGEOKWGQLQ,SC,,1242860.0,XMAWQ,15.0,670.0,10.0,United States of America,eipehbvfcwzabjraizxkkbkrioqgqblwwrvtednnvjvrphxratuylzmzafeymthqtgfxbulvx
0.0,94610.0,1-807-841-4764,,O,YNJCJINJSX,Fpi6006,M,Flint,Exxon Mobil,dxerpufwgzxxl,,szxcbkxupkgrhjmdnkgutsrdesyudj,FL,M,2081209.0,Fpifrccvnrqtcsgdffmklhqtqmt,20.0,382.0,1.0,United States of America,Bytrgcqmhipnlismnimmobacatxqtozcyv
2.0,188329.0,1-948-046-6021,1.0,O,Tjffsdstjd,Zpb6007,,Costa Mesa,Cabot,VJNBHUENSNLDSBGJX,,FYBIRKLAPHIVXHYVZISTFTORCSQEHMMPBBBGAVVDCTNDOZLRLWHPVQZTGOKQNKJHKTSREDFG,Ontario,M,2347440.0,Zpbpklhvwmkhrwclzxcrvvy,88.0,568.0,3.0,United States of America,Lstbtzybcywwvslqjejmwqdrtfqysepqfgpclihwsklttceabmqzwetqqxuzpehhxawpaz
3.0,409856.0,1-634-022-0507,0.0,U,FPEPDF,qgm6008,z,Glendale,,IFBAVHUKPPNUNJDMLQWCSWW,m,Zzfecspobazyrctcosxlzyhcsyxcmycqccyvgeckzfggxfxbiwrjm,AL,S,2856187.0,qgmhajxjhpvvouaoeq,65.0,597.0,3.0,United States of America,kfjlacxeibtbjzhltyloprxljhwavjqwipkjmlgenutrlsmyffevegptdttyatz
1.0,345168.0,1-056-592-3905,2.0,O,RRTFXVWVH,FTU6009,,Salinas,UAL,DHXAJXJCTK,,Inhxldlhbmqkkfjpelsvctkzbqqdjlamqcjiveixvuvrztijxvqjpgnxoenjctljwj,IN,D,2403596.0,FTUWV,46.0,397.0,10.0,United States of America,Poholcsjejzbygybqlkofbzcmblvjttrvjukdozcopuugslelpqtloegvjyepvjszffwypbhks
1.0,167436.0,1-597-579-5293,4.0,U,Huptsuutwyv,rtl6010,,Cincinnati,Auto-Owners Insurance,Veibanl,,Ujsgmwlyhnpsxqanjonpynaiftsemqnlubhuufrvzhqbqzgmtg,Manitoba,M,996659.0,rtlyjekzwbxwhchbjsaj,18.0,758.0,3.0,United States of America,xhbsnwcexfdieewxxfbnkisdyyibdpxbrilmrwplgusgxjotzrhspf
1.0,379355.0,1-862-580-8908,3.0,U,Rmrmcr,ESE6011,,Sioux Falls,Oneok,TKJXUQKKWM,F,Sagkaa,MI,U,1308387.0,ESEOP,56.0,458.0,8.0,United States of America,djgylarkumjhrtbmnjghtkfcnktdsmgfhctioicruisxzmlbfcsourkvudhoep
5.0,159782.0,1-014-327-7925,3.0,,UHQQQQR,fjb6012,T,Carrollton,Hub Group,cpbjkjqumu,F,Kimtqruoedndom,NY,S,1708121.0,fjbuffusayxhmbvtqjlo,53.0,457.0,3.0,United States of America,aevlsnpljrwxycabmiagmipcdupizsfq
5.0,359995.0,1-319-344-7027,2.0,O,EETOU,aoe6013,,Buffalo,Medco Health Solutions,DJZFEJHXFSVNDUCLDLD,f,Onewuiuyzccsswkjwboygnrq,NV,U,2922949.0,aoemguallr,20.0,377.0,4.0,,amglomeyuwbuvwrtluddkhickhtqwfuoiqbxopxxjwkqffxx
1.0,63561.0,1-031-219-1816,1.0,,ZCSSTIM,uig6014,r,Santa Clara,Inergy Holdings,fqddodroknexsuojeccvxuuggfiptg,,MDIOXCPPHMMIRQKAPQPLUIMQZZKPZ,VA,M,1208876.0,uigqdnaxrettqraknchiayluqyl,100.0,398.0,6.0,United States of America,BJWVEXBO
3.0,390274.0,1-933-394-5438,0.0,O,Qwskeljimh,fjt6015,,Greensboro,Molex,OHXEHRHXIULMEPMINNK,,Ljtbifouganemiquwrbvrokhbqbzjzwijrcvrpgcspwvth,DE,S,438328.0,fjtxxcwfy,61.0,564.0,8.0,United States of America,hnainukmamcnvtbivwlpkthpakuczaxueznwjhxyykqmp
4.0,6989.0,1-418-675-7803,4.0,O,Azjzfcy,bpc6016,,Chicago,,Vxmsqe,,Xbadqyu,Saskatchewan,D,3299312.0,bpcnvewicrkpijossziihifwwbvwp,9.0,,,United States of America,
5.0,125872.0,,4.0,R,XYDYDBVALJN,ubt6017,,Chula Vista,Hershey,Wfoqpkldicc,F,Ucfgzfqtlymusirhmnxwhfmbmwrhzbgoeokgkbbenoacpfkhqskhwngfwtxsxkuipmrfubngdibheer,ND,M,3593608.0,ubtlmqfufb,91.0,567.0,6.0,Canada,Jysgvinmyjjzm
5.0,394700.0,1-820-749-2300,5.0,O,Howgtp,Ahl6018,B,Virginia Beach,AGL Resources,Dodudtfpkjfnmnacmvtckhkk,,jonsxczsqvcjorrbdtuqlifiuehtavvxxkkkskmwknrgevamyodqlmcalsivqzxnkhveye,NV,M,3347149.0,Ahlxocboxxrecggftc,41.0,655.0,4.0,United States of America,Bemxoqxtxvzoosouklxibnfrylglpnkvljoghavzrexlrfzgyxawtmqnybuqkgkbneo
1.0,,1-313-959-6960,5.0,O,LAVATTP,Lbg6019,,Burlington,Omnicare,rlluyrqnhgqehescorovm,M,hwkbuvxkxqwmgmxhdzhsjdrdpsrtdlvaqtaklsruppmdqjwqqjezgurlfueuxcgrawmhqhbq,KY,M,3986551.0,Lbgtnlmgupccuwwubslwhwx,79.0,,3.0,United States of America,Dsqkqxfsvhwojsviimwutzjhcg
1.0,180016.0,,1.0,O,Njstjxevrgeg,Ebv6020,S,Seattle,Snap-On,Ojasuhedkjadtbwdtffkhotagdjvq,,XPQHJXTRAQJHTTJGPLBTHIMMIWIDXTVAPJTHFLVVLSXDACUIRXQKENVWQGLLMZYWICRPXNXGIJ,CA,M,2958456.0,Ebvvnussmfavbfbvb,9.0,563.0,0.0,Canada,Qopjhqsdufampsfpbdinfpcizsnrhaiuagpuntyvyhxoxtrtjnjpdlukampmo
5.0,27721.0,1-662-352-7573,1.0,O,KFPNTKL,Brl6021,,Berkeley,Murphy Oil,Vapxqm,,Tuqidifgctcvaleoucuakmtpirfystghnghadadsajxj,AL,M,1153265.0,Brllnot,62.0,304.0,2.0,United States of America,xhiliirffbsjcpxilkfzcuwhixmlgcczqmn
4.0,499254.0,1-648-999-6019,0.0,R,pkcbtlm,Xox6022,,Waterbury,Zions Bancorp.,ekghzmacolecinpzwnncjlbgqwwm,f,QDPNVODCGQIIDWOUNHYZCFTRBLJTCATPQFB,AL,M,62067.0,Xoxmczkmbhkmbsbzqztltosnp,78.0,635.0,6.0,United States of America,Kkbexubozawvcnopxxhhdi
3.0,444501.0,1-970-174-2752,1.0,O,Bjoxrhavsorg,WMS6023,C,Atlanta,Broadridge Financial Solutions,qvrjpnybptn,,Thrzdmhujyedwujpshubltmsvrsu,MO,M,,WMSYEHCQO,83.0,535.0,2.0,United States of America,Zabbltdll
4.0,51069.0,1-607-392-7402,3.0,O,DQDZEGJ,SIP6024,H,Mobile,Mosaic,LQKNDSFCDGXAB,M,Wsermflldgkdnkemjzqtsontmhiatsiqqyunbxubtgkhtjltklttqmqhkhprnazrhntcxqrb,DE,M,2820712.0,SIPCB,22.0,597.0,7.0,United States of America,Rhuntqbquklgfywmnnvmgesgmnfkzjkshhcpeuftkdukcxppxmeeg
2.0,79369.0,1-506-990-2436,5.0,O,bxfomu,TMK6025,,Rochester,,Wwsknuymcqaqsf,F,Gtqictbvsiakaieyseqhvfxjpdptadphrjtobpabqjujubtjxvkcqqmiznabaupfmqepmzqyzcvugpb,CO,M,227824.0,TMKHNEXJTPMIOXSCICIYHDZ,38.0,666.0,9.0,,Bgjbajjbnkhhjiotjkxlelngsymonrtipyg
1.0,94083.0,1-515-767-8341,2.0,O,igjvwdgojevv,Mkl6026,b,Stamford,Dominion Resources,oozurdgx,M,CDVBFTRNTNKJTZJAWSWYFNOUZZL,Quebec,M,2952596.0,Mklxjibrcnleruscqe,87.0,567.0,1.0,United States of America,BEVSSWMJIXUUSHKBTPXHNEMKQNKIUBEESLBLJH
4.0,271991.0,1-118-438-9858,5.0,R,Xelqvp,Uvb6027,u,Bakersfield,Unitrin,Dvhhh,,Zdyiaqrbdlqdninpxatfotsxzrwdi,Nova Scotia,D,313625.0,Uvbzsmyvx,1.0,,10.0,Canada,UFOXHZRARWWPQRYKI
3.0,462897.0,,2.0,O,Zmzekz,Rwq6028,,Omaha,Nicor,Rbyinkqyncuiizjvjtpxpdzm,,Pmathlfgtvxirkhijjmybeylksqgavugdncfyye,KY,D,542945.0,Rwqxidqvfiishtavuf,72.0,410.0,4.0,Canada,Jwvzihovvrzqixlaagcjzpguzpyllhvbufurupcsgvrnuhdfxbbz
1.0,224978.0,1-914-346-4819,0.0,O,Fxnjthspb,xpr6029,S,Orange,Catalyst Health Solutions,Mdwddezdvvmxzvfidtagppklqmgk,f,TNANEFLKFCMSKMUJKXKFRHXFZYSICUIFYOEXCDAZIMGIJYPWMFFRKNMTXSOXY,MA,S,2546609.0,xpravmtaiemw,96.0,805.0,4.0,United States of America,rkpjjkpswypovdemwbavyvzhidadrkfzfhvhftso
5.0,26625.0,1-456-965-5148,5.0,O,Yhzvnfpxpiic,QXU6030,I,Garland,Boise Cascade Holdings,PIXSYYTUQ,M,Mgofumpivfsdnshtspauciqkkki,MT,,3035116.0,QXUOGNMTNTHXXPGMXAIEBESRR,9.0,567.0,0.0,United States of America,Xcnthkmkkranjaqsurqyillsqclakygrtvaez
1.0,107221.0,1-246-513-5594,3.0,O,xxrhwn,UAH6031,,Erie,,RGQDRDBGMKXRWONFPTZAZZLC,,DCJULENBCBXOTMREXJTJAONHCMDDVBYBVAZZJHVKFHTCMFXYRECJQTJGORZ,AK,S,2611776.0,UAHRPKM,77.0,,0.0,United States of America,TFACJOLAYJTCHKVSIMOYFXFZIIUOXWNLHEEUKWGXXXFKC
0.0,102334.0,,3.0,R,Otvrlfthral,loo6032,k,Arlington,Georgia Gulf,SJRMXLWRB,f,Qtgauqyijnyncmfrryevbwlsbhtoluuloj,GA,U,3952703.0,looxuwfamkcjguqoef,17.0,790.0,1.0,United States of America,Udohccnidgmeuhakmueujnydiomaafagl
4.0,66231.0,1-354-729-8373,4.0,O,ESYHMR,hjm6034,G,Topeka,Administaff,ctzfjhsqfkrvpo,F,kqxlqifrlljqcxmmklucdpxwxabdmjnbrgxvlwmvnvplwmlbocqbrvujhrvdtpg,MS,M,2411433.0,hjmthlgxsoebt,77.0,330.0,1.0,United States of America,Qjpvjzwziwcadunhqkzqqxsxaikvuqqrnbbhmtfyelzpidxqmgqzjcftmckqeplprqcacomfmhq
2.0,206145.0,1-485-506-8523,2.0,R,Jvxilakbyae,Vbe6035,,Winnipeg,IDT,OOHCKQXUSOBBJTIEEMARJPSKW,m,Zemfplggjzxwqyoovsghxkdawmfwzkxrtaaylomfcnvrjjterzlolvidiiddlwbtdgkd,MI,M,2106015.0,Vbexvtiowr,98.0,719.0,9.0,Canada,GWLIKNYCIELJHLIBXAWQXUIQBACQKPXAETZDAMHJYARNIVGFGZNRIALVLLPELWO
2.0,112290.0,1-764-681-3863,,O,yncegzu,CGK6036,,St. Louis,Fastenal,Maedbgbaxipbb,,pouoddur,NH,S,2394201.0,CGKBWURAGUVOTCPYJQTPAUXIVS,97.0,375.0,9.0,United States of America,Biquwzngwohkncy
4.0,240716.0,1-237-293-5551,0.0,O,Lniktqqeja,Lyb6037,,San Diego,Molson Coors Brewing,Sxubkcwfhkf,f,Wnwmwrqbxnedusroforhgrodehwhjkhfrehcuhzwvmrjraxkazzrqyuvacrz,MI,W,1557270.0,Lybykpjul,84.0,444.0,5.0,United States of America,Bmahrdtvisutrdprzhtqyjltcftbjiwbximjebkdknufvmqcxdhqccvik
4.0,140221.0,1-730-387-4831,1.0,O,CLTAHG,Ins6038,K,Burlington,Host Hotels & Resorts,DKCOBLIZXXWAQWEJQKXTKRKZ,M,Czogfprkjcyidhteojcpcfxlhgjmiobvdqukvzmqzvogbslrmftdwfowbvsgenqdyoiysvxasrwvw,AZ,M,781721.0,Inslovbnqjeja,65.0,679.0,3.0,United States of America,Bpweedtowjfmfnzcvywxexgrvaxmjpeqnwibbnipyqlzuknxpbvasfvatuc
0.0,448438.0,1-851-285-4289,4.0,R,Pzppsmnskug,Lkj6039,,Sunnyvale,Sun Microsystems,Emignepvc,f,Eeelhwhyfsybzl,ND,M,178210.0,Lkjtfwzvjfdjqsawjptt,64.0,443.0,10.0,United States of America,voghdskpdsp
1.0,349443.0,1-082-065-0348,1.0,,Ixybiw,Gwl6040,,Toronto,Beazer Homes USA,dggbhtkhlewawkheaturyiqwo,M,,DC,S,3095704.0,Gwlomkakubrobrndlhkbb,57.0,769.0,6.0,United States of America,Vxypyzzlsycrpsnwzwmliikwmffhzisppvhldjrpqscevlzfdkuydsmekjrlaibgtyihkxaaqhduc
5.0,401853.0,1-063-289-6623,4.0,O,Pcxwkecly,Ewi6041,,Biloxi,Sauer-Danfoss,Vrjuuiblsocfvg,m,aaxtuwuwqjlojqbpggawbaaqfczizetaqxdaujayvisybhdjqdpkqegpwcddptyztkcrfl,UT,M,275134.0,Ewimucntdxrdwokcfbjdjgf,45.0,500.0,9.0,United States of America,haablajxbbpzpnfxkvjmoibtloeniictqdgxxkd
2.0,394027.0,1-194-259-6261,4.0,O,ibgkddhejuka,Xtp6042,c,Thousand Oaks,Hill-Rom Holdings,ZRZLMLDQSRLA,m,bhhuvrzcujbupwwodomrfunsymfmccsyxwiueglxiwpilvppxajtnjefbjyvnjlpzkojvkcuqdmqkur,HI,D,1548310.0,Xtpafjcpibnrtrbvvf,0.0,757.0,8.0,United States of America,KEBMNKMLOSCGSWYSZEMEAUVLQFGHIQYHLSBMDNKYGPLWEZYUTNRNBPJLIIHSJELOPIFXHLUFQIHFMS
1.0,195766.0,1-516-907-8943,2.0,O,KBSSGR,qpe6043,E,Fairbanks,JetBlue Airways,bhevibhxqmimrbppvmul,,Pbioqwlrialnnnlmiursbgfwqiardqzrjusehvljjlwgcaxnhhfigvkkwmukdz,VT,M,3178615.0,qpeyumkerk,51.0,639.0,0.0,,anietljkmjrigsgfkfoewyuzpuprgawkrullsduzqhopwzqgekrbdj
2.0,410961.0,1-988-608-9311,0.0,U,Ndxfxrksrcad,Hvh6044,,Detroit,Country Financial Services,Jwohbpqesmuklglrnui,,oisrl,CT,M,,Hvhoudphmbzcixfq,3.0,763.0,8.0,Canada,
5.0,272692.0,1-051-413-2477,1.0,O,wtkfhcp,VOP6045,Q,Cincinnati,Western Union,Kmlsxngohgrvnogckgevskh,F,QLVOMQDNXADFSYBVNKMVXCOXPARTUAACSAIICRZCVEQLQVUKWUBAJXQJHYZJPGEDQCIMEXSMMVDNYW,MS,M,915763.0,VOPGJGQGERGIKRTMXDXAKXHUZWU,32.0,549.0,3.0,,Nvqafbayjgr
4.0,245085.0,1-130-133-2232,4.0,O,Bobgkbqg,SLQ6046,Z,Huntington Beach,Jo Ann Stores,Zlpbpifgsqkjqnzsdd,,Vumpbyvwjsoyaabhwqiefepaysbardauqeodfnlsbuilncouyn,ME,S,592939.0,SLQVZMESLNXDBTUPJPBMOGEPUYF,44.0,550.0,6.0,,OOZDENKAWBHFZJKWDRTNNQGFSVDMEQPIUCHDNQHTOVRZEMJUDQPOOKQHFGLNLMHOFVZWRXDYUDQDEUJV
1.0,,1-296-759-3814,0.0,O,gdnthqjf,Ugu6047,E,Tulsa,Sara Lee,zktzdwkaadkhmzexpt,,,NH,S,2608478.0,Uguinrwgjg,28.0,481.0,8.0,United States of America,Xswbaefytryfmhlkku
2.0,60477.0,,5.0,O,EVGSGW,tkg6048,l,Tempe,Hospira,VLDREYBCGHRWSBPJ,m,MTQMUPELRHJQRJP,IN,M,1356607.0,tkgmzrnilptehnc,0.0,362.0,,United States of America,Lihqxdcdylkflqiugnidlcikiokvca
5.0,376795.0,1-944-205-9178,1.0,O,fizmaltkhm,Ldj6049,,San Francisco,Pall,Vklijifxrsqiii,,Odvlboobdljfmesllundefbrrdnokyglsnbb,AR,M,1703011.0,Ldjufqghkfmfbmcpcrqwbzrvb,3.0,420.0,,United States of America,hopswrwvksxolgmwfgdptzqmcttohuetblayxcviiwuacygjbcbg
2.0,223055.0,1-791-086-0720,3.0,O,AYBAWQWDXV,HZK6050,,Shreveport,BlueLinx Holdings,VTNCQYWY,,VBXSDFCBIUMDDXUFLGHCOQEHQPKIDIBMLUISELWLMZTAVHKHXTYQVFHUCIZ,FL,D,1185390.0,HZKDI,76.0,486.0,10.0,United States of America,Emdlvvzoiqhdokdaxwxhderoxhwvirgpenprfmqpjjhaxrptlhjo
4.0,350030.0,1-240-397-8658,0.0,R,Bjluqls,VCS6051,,San Buenaventura,Georgia Gulf,bhhlxjmezl,M,zqfkstesbxsniqrasvfikkbfutsnsexehmtciofjkemkykjndnfdccvwttlcf,AR,S,1883263.0,VCSQFISNYTFBHEHVBJXQYVASA,82.0,447.0,8.0,United States of America,Xefkbispmxv
2.0,315596.0,1-339-180-3401,0.0,R,VUADRTNZZK,smf6052,F,Independence,Berkshire Hathaway,MGODVXNJEUW,,Noqrygrflkzasiqiyvjzgnnmickuqohsesigkhnixhjbsifdm,FL,S,372329.0,smftsytnhl,99.0,849.0,7.0,Canada,cdvqmeytlctumcinewdovvznztmdowvscfkkntjnvspbprdyk
0.0,141782.0,1-370-230-9027,5.0,O,dwueg,Mqm6053,,Reno,AGCO,OTPMHCRUCBKGRRWBTDEPXCPNFWWJEH,M,,RI,S,1735129.0,Mqmfilt,61.0,422.0,8.0,United States of America,nbrufbuealkvpxvywlivrbwdtxbxyise
0.0,131230.0,1-927-622-7099,5.0,O,Yzpckqfw,jdl6054,,Orange,NSTAR,Qndugmptfpdzfcqypvbagbhx,,elbukluvik,CO,,,jdllgsqdyhxzwbcs,90.0,700.0,2.0,United States of America,owppncaqffkazoy
3.0,5724.0,,3.0,O,xgmqefuqbrec,lvu6055,U,Overland Park,Automatic Data Processing,isopeqdoqvoglrei,,Tmrpqfwfalseuswlshlcteepcsqmruxevegobvrtcsw,MT,M,,lvuahgnewyjicewizsnjwa,86.0,528.0,1.0,United States of America,Mqyavbjqxcvlwo
,167902.0,1-287-765-8025,0.0,O,Ccaroeb,GBS6056,b,London,Walt Disney,Hwqisitnszyfiqwlrcr,m,ibpnchqcuctkmcpnlbdnczrqwdoqakgoshtujiduisdzptywfpsiakxiskpmxaswfghvhupjak,ID,U,1999429.0,GBSVBOPZQCJE,3.0,828.0,5.0,Canada,Cdwttsrweixxkxtzjgmy
3.0,286470.0,1-693-538-0374,4.0,O,gcepfblkxm,Rpu6057,,Oshawa,Lubrizol,Ktiagyshnlqvhcxhnxvglshslyobn,,nzntawxtonbltgcdtd,NY,M,2588132.0,Rputnjxtsgukwzabvqvhxmxhidvaki,26.0,384.0,4.0,United States of America,PQXKEFIVMWBEIJEWQAWPOGXXUCQKWQYSEJTODMOFHWVCWRRFXHDSB
2.0,120403.0,1-580-274-1530,0.0,O,fivjkfupav,GPK6058,E,Vallejo,Tiffany & Co,YDQQJYQDBVT,F,vbjlkaibuggupypwlbsaqtoltiapinfbkdllsrdvsltatuiefgxxmajadhsjqykuxosscooeg,VA,M,64045.0,GPKERNNFXOU,9.0,302.0,10.0,United States of America,Srysziuucqtcqsgquyxsgtmozihlkfsrdybvvwdjbnhwkofxsqfaqlsundfftkitahrqecfsctsppo
2.0,489998.0,1-403-963-9738,2.0,O,Jvlnzm,Ekd6059,,Charlotte,Fidelity National Information,WJSJOSXLNMNDBVEVISUO,,Fplsiadldlnuaohkfmmldmmhgakvgjruwgmgguxodadrtlptezfkehvjudsur,OK,U,1616169.0,Ekdfmmpktjjjjcfqcdosd,8.0,464.0,10.0,United States of America,Lnignqvlijbkgjqrlxjkltqbwnragjcehqqwbjveyxsxgyzwdyyfwyyuwgnkgrpeccbsj
4.0,25126.0,1-082-955-8294,0.0,U,VNGMJ,QTP6060,w,Raleigh,Integrys Energy Group,Lxuawrzxzrcdthkrtwudd,,yiqjonygdwbgqob,ND,U,325347.0,QTPYEDCGWTDWFO,67.0,,7.0,Canada,CZZPBVVBTANGVMRAYVBBZQBJAESNJG
4.0,461559.0,1-620-224-0373,5.0,O,TCEKVQN,Gxt6061,,Ottawa,Affiliated Computer Services,ETJAGRVHJMTTNTEVQOE,M,xbkwqskrsfqaeajqefeqhzirzqqlrrcpvzs,Ontario,U,,Gxtkgxuaieuklxpukcixcsssu,80.0,830.0,,United States of America,Pvxailtndiqjbrbmqibmvnskavljugbelxyvwy
3.0,365216.0,1-456-664-5682,2.0,O,Vyxhs,xbb6062,,West Covina,J.B. Hunt Transport Services,Umvnul,m,,OR,W,3375710.0,xbbqxxhggslgmhjttn,,466.0,0.0,,Ikdubmqrckjlwfoqqtmvk
4.0,238345.0,1-662-461-5144,2.0,O,Nootwbpbjel,IFI6063,,Knoxville,Lincoln Electric Holdings,tdjkiivjoamwnubegogdfsxhiul,,nmoebpecqvehkbhzlrgdiacxdsstzwkfxwulcjlpeejaalqekhitvcotkuallsbphfhaalqw,IA,M,1703699.0,IFIHZENLJNJZEDUPEZRIEXB,35.0,705.0,8.0,United States of America,Dcuhdbnry
1.0,154921.0,1-928-340-3790,4.0,R,lmchu,Ihu6064,,Salinas,Owens Corning,Caohbrklfgboftneuhbxwk,m,Apkiomrqzmcephyhkhtybpvghojfvzqdcvoyqgxfhngp,RI,U,3431209.0,Ihuaaqrphhvmabynbjt,93.0,360.0,3.0,,Hxvzu
5.0,441342.0,1-401-065-8404,5.0,O,Nocrlzuga,ZNT6065,l,Warwick,Genuine Parts,Ujctlp,,JWAYLHLKRO,WY,S,1207935.0,ZNTPJQARYGUPUZKTLOKFY,35.0,765.0,1.0,United States of America,Byuvbsecivqmrn
2.0,255147.0,,1.0,O,plgaejowtdw,WGI6066,z,Ann Arbor,Hormel Foods,Qbxusyfljqxvqkwtoetttfbhcwcfpz,,,NJ,M,3569703.0,WGIODWNHRKSYOLAULLFXKPJZVD,96.0,753.0,,United States of America,OXFEYVKIVWDCNXKGAHSVRWDWZWMMWKVNUDPUMARXBYBUGTZVECZWOHJCPAYJK
0.0,108538.0,1-118-808-8460,3.0,O,Dszzrlo,Jcq6067,Q,St. Louis,SunTrust Banks,Dohstfekpooussxlpjtaa,m,vxmbenhfjfgnwofzrexpzatnsbzrn,CT,S,1416525.0,Jcqdtuoxzgaksiuwihtlijxv,66.0,641.0,0.0,United States of America,Qgvgomginyqnpzuxadmmdkkvfygtfhyshuppzxdtpjnnxghtchxsofjbuoghesqqcgkovgeizbrh
4.0,333562.0,1-808-774-2504,1.0,O,Cvvvrgtn,bgu6068,Q,Overland Park,Church & Dwight,Xpmbhgcvgnwyigj,F,Kkmsvpoefmmoliqthnrxgedurkareyqhqozsrmufpuwiyg,OR,M,3682178.0,bguffj,91.0,376.0,2.0,United States of America,uoabbjxvvglrpfchbxwvvzyfdvnofopgwkwchtnzevqcypnghnvzvyziierooftswio
3.0,365995.0,1-067-526-4224,1.0,R,HALKYK,Obc6069,,Hilo,Verso Paper,Wcssx,,Cqxrvbsfxbrdwactdieeqlelobdvbgwkhqinejtiqnnxkijlrrkjaxglgifo,UT,M,1317572.0,Obcyfpeyi,42.0,799.0,10.0,United States of America,Jlebphbpseculeqtdxvmbihajkxbnmzozw
2.0,461614.0,1-493-333-1290,2.0,O,Ibcfvkgjetli,PBC6070,,Sunnyvale,Zimmer Holdings,Ifhhqc,M,Rfowgxyyzk,SD,S,1746403.0,PBCCNWM,74.0,610.0,4.0,United States of America,SDOLIHNEFPNTHHSQYLIYLGQULEOTXEQBWVHEAVOGACZEJPJCWUL
1.0,355730.0,1-678-618-6539,3.0,O,Kmoxjkaiu,Ssv6071,,Indianapolis,Rockwood Holdings,Eehaisjugfjuxryefikqhsf,m,Vdupfwouwtgjglpfjepomagqojmkeafjtaxocahnsglpzcmpaqopxecyehsbnac,AL,W,3139127.0,Ssvbly,11.0,596.0,9.0,United States of America,QUSFJJASVDY
2.0,402522.0,1-682-240-3744,1.0,O,Sddrl,glv6072,,Garland,SAIC,udsgrtvmfmwpgajtodetttaagrwssa,,UQQXBKVJMGKPPAWWDQMNPLMNXUCJTLSTDWHHTRHKKZFOUEICXNFLQPMKBKZEFI,FL,M,2919397.0,glveauhcgjkpq,78.0,545.0,0.0,United States of America,rqolyovrjnzlencveoelbdtuscsomobeuctohzzgqn
2.0,195841.0,1-758-729-3774,4.0,O,Pcqtt,Giz6073,K,Paterson,Spectrum Brands,Eudrkuaxdgnqxvcqqzwcqlki,,Cbjlfnfuzrgvtbymwsiridhhdejorlbogdebxedcjwkx,RI,,1458129.0,Gizaiiwwhht,26.0,833.0,2.0,Canada,Ahmzuoceapuxcmwbv
3.0,394243.0,1-706-273-2847,3.0,U,Hnspvzivk,gsa6074,,St. Johns,Rock-Tenn,eulmsqpih,,Bcibkjnspiabfarkmddxtoyjrdvbmpacmfcqtnhlsrsnimjvzfcanjppnxerfnwwqua,CT,M,,gsaaltvdj,82.0,591.0,3.0,United States of America,mgstlhiknulchprvfiviefuilxmjmpkyr
1.0,489686.0,1-577-213-3681,3.0,O,jclswf,Jle6075,,Windsor,Ball,Tfektmwuqbzjqdxvfamk,f,FDAYNJDWMMTUWTIDSZYVSCSXJWFOCGVTELPQZBQIINIEQIK,HI,M,3939119.0,Jlesvpunqlwxyoplkqbwhlgawiplo,40.0,723.0,8.0,United States of America,Bykyisjgogkdiwfulsel
4.0,38775.0,1-245-331-4931,3.0,U,eptkmqhdpv,Xsb6076,H,Carrollton,NTK Holdings,NIVCCWMASHCW,,rbwhbny,NH,M,363114.0,Xsbffwqjpyqsltqrr,10.0,668.0,7.0,United States of America,ZUKZVAWXIXA
2.0,296848.0,1-843-725-3211,5.0,O,,usg6077,p,Beaumont,Hewlett-Packard,Tfanq,F,RLEXMHAXSOIUZEQRRESTINGIDQMPMVLPDYOVQPKJMTSVHOKHQDUQTJAPMBNLNTBPAPOYFLDUAUBDAC,WI,U,711736.0,usgzgonumhnhbfcy,62.0,717.0,0.0,United States of America,hygmglqpajnf
1.0,278496.0,1-777-352-3424,2.0,O,JJJFKGK,IPC6078,m,Plano,,Ggxsudpvwigfqqiavgr,M,GLARVODTVSLUATIKANYBZSQGBAEULULBWDOKNCIQJPY,Saskatchewan,W,1448681.0,IPCWNYULVISGNDGQMEGKIA,14.0,354.0,,United States of America,Qlobyggejbfvulvdmzflndc
4.0,,1-474-837-4287,1.0,O,Jscvlslqvn,Vly6079,,Fayetteville,Advanced Micro Devices,Gzdxfdd,,Xjhhpnvopduvvqxn,IA,S,453492.0,Vlyijffjygtyxrhfatmietbdrp,69.0,843.0,7.0,United States of America,
4.0,114483.0,,,O,Wdclbqcs,Qai6080,,Kitchener,WGL Holdings,Edgxkspkcgpu,f,,ID,M,1596414.0,Qairkenguzfqmxwezbt,34.0,628.0,8.0,United States of America,ryeqcxxdccoaidksan
