prospect_AgeID,prospect_MidInit,prospect_PoCo,prospect_NuCreCa,prospect_MariSta,prospect_Em,prospect_Ph,prospect_In,prospect_NuC,prospect_NumCh,prospect_A,prospect_CreRa,prospect_OORF,prospect_NeWor
ALT2091,,M1i 1r2,10.0,D,Sanderson Farms,1-068-460-7241,49514.0,0.0,3.0,0.0,528.0,O,146477.0
all2092,S,43208,2.0,W,Northrop Grumman,1-283-886-9805,458844.0,3.0,2.0,75.0,363.0,O,2718355.0
Ond2093,O,95215,2.0,D,Flowers Foods,1-213-738-1684,361238.0,0.0,2.0,66.0,706.0,O,2146102.0
Zap2094,,M5A 1U8,7.0,D,NTK Holdings,,119807.0,2.0,,22.0,725.0,O,2385658.0
Dug2095,B,35858,3.0,S,United Services Automobile,1-763-723-0180,309386.0,4.0,2.0,90.0,740.0,U,2981947.0
LUH2096,F,T5B 1W1,1.0,M,LKQ,1-967-016-7682,476845.0,5.0,5.0,90.0,833.0,O,3524237.0
Ito2097,,V6P 1T6,8.0,W,Airtran Holdings,1-685-817-7352,424509.0,4.0,2.0,31.0,599.0,O,2199779.0
Hec2098,U,27409,7.0,U,,1-675-269-5285,258208.0,4.0,1.0,30.0,808.0,O,2729726.0
per2099,,98149,9.0,W,Exxon Mobil,1-288-288-8130,88349.0,2.0,1.0,83.0,683.0,O,3476735.0
Cum2100,P,85271,7.0,M,Packaging Corp. of America,1-219-066-5347,84083.0,,3.0,16.0,333.0,O,1115519.0
ELI2101,R,93549,5.0,M,Eastman Chemical,1-447-421-3003,86501.0,0.0,4.0,78.0,547.0,R,698809.0
byk2102,,M9d 1u2,6.0,S,American Axle & Manufacturing,1-799-426-3700,164128.0,3.0,,95.0,310.0,U,3973778.0
MAC2103,,m7m 1c4,3.0,U,Covance,1-725-932-4274,327356.0,5.0,,78.0,517.0,U,1254778.0
GOO2104,,V6o 1s4,2.0,U,Sally Beauty Holdings,1-468-707-2150,347555.0,0.0,3.0,5.0,488.0,O,2552938.0
Jen2105,J,77165,2.0,S,El Paso,1-553-965-6244,238482.0,2.0,2.0,27.0,363.0,O,1307542.0
Pri2106,,98131,6.0,M,Marriott International,1-846-467-3924,272883.0,2.0,2.0,61.0,622.0,O,2517482.0
Vem2107,,04111,2.0,M,Mylan,1-210-426-3060,46680.0,1.0,5.0,3.0,508.0,O,1766044.0
LIN2108,,97225,0.0,U,SanDisk,,376150.0,5.0,0.0,,313.0,O,
Kle2109,,T5b 1m3,9.0,M,Hayes Lemmerz,1-588-029-9307,257358.0,2.0,4.0,53.0,614.0,U,790562.0
Che2110,,79914,7.0,S,Rockwood Holdings,1-981-581-3375,352354.0,3.0,4.0,28.0,,O,2198082.0
Pas2111,,v5d 1o8,5.0,M,Sanderson Farms,1-666-464-1272,37429.0,1.0,5.0,0.0,389.0,O,1996495.0
Wit2112,E,94439,3.0,,Conseco,1-010-319-9107,,,,45.0,427.0,R,639832.0
NEA2113,,43625,3.0,S,Philip Morris International,1-417-173-1136,215304.0,5.0,5.0,78.0,534.0,O,2802913.0
mik2114,T,59805,7.0,U,Hospira,1-566-339-9557,,4.0,3.0,6.0,640.0,O,2834537.0
Sut2115,,V6t 1r3,6.0,M,Ford Motor,1-409-442-7294,195400.0,0.0,0.0,86.0,777.0,,3029877.0
Che2116,,M3v 1j5,2.0,S,HealthSpring,1-525-477-5709,448262.0,4.0,0.0,40.0,714.0,R,2190927.0
Bag2117,X,V6q 1v5,5.0,S,Allergan,1-953-685-6592,143857.0,3.0,0.0,73.0,720.0,,1971051.0
Ken2118,C,72222,4.0,D,,1-585-956-4117,179841.0,4.0,0.0,93.0,814.0,R,2107368.0
Gir2119,M,V6h 1s9,0.0,M,Magellan Health Services,1-406-532-7170,452925.0,0.0,0.0,74.0,475.0,O,1235106.0
Neu2120,,82009,0.0,,Warnaco Group,1-396-584-3133,479884.0,2.0,4.0,39.0,338.0,O,3859061.0
Kho2121,,v6j 1u6,6.0,U,Alliant Energy,1-923-695-6155,170729.0,2.0,4.0,70.0,704.0,O,1360442.0
Mak2122,,98139,9.0,M,National Semiconductor,1-069-777-3530,325731.0,3.0,0.0,96.0,310.0,O,1972245.0
MCK2123,,94241,10.0,M,Western Union,1-855-600-2016,175574.0,1.0,5.0,76.0,426.0,O,2728113.0
Hox2124,A,23663,0.0,U,AMR,1-467-626-8149,411899.0,1.0,2.0,38.0,651.0,U,
hop2125,,80028,9.0,U,Pioneer Natural Resources,1-570-278-7548,146326.0,2.0,3.0,25.0,666.0,O,
Jor2126,,14208,3.0,U,Landstar System,1-413-780-8239,207930.0,3.0,4.0,5.0,594.0,O,2185221.0
Lei2127,,70177,10.0,S,Exelon,1-005-858-4055,18272.0,5.0,4.0,58.0,503.0,O,3041565.0
wal2128,W,90237,4.0,,Alaska Air Group,1-544-904-0774,127650.0,3.0,1.0,26.0,749.0,O,2948782.0
MIL2129,E,T5A 1J4,7.0,D,Alliant Techsystems,1-766-118-6234,168755.0,1.0,1.0,,849.0,O,1661630.0
sey2130,,78244,5.0,U,AptarGroup,1-403-801-9432,143627.0,3.0,0.0,93.0,612.0,R,
MIR2131,V,81012,5.0,M,Nasdaq OMX Group,1-575-819-7454,377718.0,2.0,2.0,14.0,662.0,U,170102.0
Boh2132,,10213,8.0,M,J.C. Penney,1-710-506-4820,403878.0,1.0,4.0,21.0,378.0,O,2649768.0
MCC2133,,94137,10.0,M,Altria Group,1-319-504-7678,107422.0,5.0,2.0,74.0,696.0,O,823261.0
gae2134,,37209,8.0,,Perot Systems,1-868-906-2428,10506.0,3.0,1.0,20.0,494.0,O,878941.0
Kob2135,,60614,9.0,M,Affiliated Computer Services,,465128.0,2.0,1.0,17.0,675.0,O,3385169.0
Hat2136,N,23239,9.0,U,Duke Energy,1-130-487-3494,123912.0,3.0,4.0,20.0,750.0,O,2328754.0
HAL2137,,60507,6.0,U,Weis Markets,1-746-606-9451,306314.0,1.0,2.0,44.0,744.0,O,3909663.0
Edm2138,A,53721,4.0,S,HNI,1-447-266-4053,130729.0,2.0,0.0,63.0,426.0,O,184992.0
Sav2139,,v6o 1u2,3.0,M,TD Ameritrade,1-735-995-1570,278265.0,2.0,2.0,57.0,394.0,O,2149895.0
cha2140,,72235,,,Unitrin,1-069-019-9412,117675.0,1.0,,19.0,802.0,O,2722571.0
Etc2141,X,10246,2.0,M,Warner Music Group,1-311-126-0299,82092.0,4.0,0.0,98.0,617.0,O,2876358.0
gri2142,,06101,5.0,W,Nash-Finch,1-942-330-9592,8457.0,4.0,,85.0,417.0,U,3684172.0
nte2143,T,s3b 1f2,4.0,S,,1-623-539-4841,217880.0,2.0,4.0,45.0,385.0,R,2524898.0
Bra2144,Z,v6o 1t1,4.0,M,PerkinElmer,1-362-842-0696,162353.0,4.0,5.0,74.0,366.0,O,164059.0
Pie2145,,V6c 1q7,1.0,U,Briggs & Stratton,1-560-309-1742,134997.0,4.0,3.0,89.0,518.0,O,563127.0
Kos2146,,V6t 1w2,3.0,U,Avon Products,1-779-296-3052,447989.0,4.0,0.0,65.0,432.0,O,3367241.0
Lea2147,,59117,8.0,W,AGCO,1-738-170-0166,255358.0,4.0,,68.0,827.0,O,3621212.0
She2148,,32229,8.0,D,CB Richard Ellis Group,1-324-704-8572,,5.0,1.0,73.0,364.0,O,
tim2149,C,v6w 1p8,0.0,U,Baldor Electric,1-596-346-0594,138836.0,0.0,5.0,0.0,728.0,O,309488.0
TAB2150,,95155,8.0,M,Great Plains Energy,1-377-253-8333,2602.0,1.0,5.0,53.0,631.0,R,
IEN2151,,T6C 1F5,5.0,M,Qwest Communications,1-299-375-2909,496128.0,5.0,,73.0,656.0,O,362797.0
Kho2152,,77024,8.0,S,,1-170-681-2604,489272.0,0.0,3.0,28.0,633.0,,2362673.0
KIN2153,C,36638,8.0,U,Int. Business Machines,1-135-140-6917,337207.0,4.0,0.0,59.0,500.0,O,1940630.0
Fer2154,B,X1g 1s2,6.0,W,,1-969-212-5514,120903.0,2.0,4.0,63.0,443.0,R,3940940.0
fal2155,,T6A 1G3,1.0,,Mueller Industries,1-644-729-0811,,4.0,4.0,73.0,500.0,O,2157046.0
MUK2156,,33319,8.0,U,Snap-On,1-896-382-7021,263504.0,3.0,4.0,,774.0,R,2785321.0
Osl2157,,H5k 1r1,3.0,M,Enbridge Energy Partners,1-913-520-9694,396198.0,2.0,5.0,65.0,818.0,U,3405858.0
COS2158,W,M5e 1y5,10.0,S,McCormick,1-581-267-1864,327872.0,5.0,0.0,26.0,470.0,O,499101.0
Bin2159,,V6p 1r2,6.0,S,Westar Energy,1-317-788-8214,293171.0,2.0,2.0,47.0,784.0,O,3217379.0
zei2160,C,95298,5.0,W,Sauer-Danfoss,1-295-392-8975,420974.0,2.0,2.0,65.0,747.0,O,
Edm2161,E,94459,1.0,S,Complete Production Services,1-311-800-7401,424114.0,4.0,5.0,72.0,556.0,R,395511.0
Red2162,,79903,6.0,S,HealthSpring,1-568-631-3375,172483.0,3.0,0.0,,386.0,R,2203367.0
Bal2163,,90750,8.0,D,Cliffs Natural Resources,1-256-218-6363,75682.0,0.0,0.0,1.0,672.0,,1948845.0
LIP2164,,93731,9.0,S,Lowe's,1-663-496-7069,74866.0,,1.0,60.0,,O,3499162.0
kum2165,,44145,1.0,S,,,379693.0,5.0,2.0,40.0,436.0,O,659820.0
Mec2166,,V6f 1r2,10.0,S,Clorox,,460272.0,,2.0,48.0,432.0,R,482254.0
ROB2167,,33115,1.0,D,Imation,1-684-745-2391,260066.0,3.0,4.0,59.0,827.0,O,3194697.0
lea2168,,m5f 1z7,3.0,M,,1-449-565-9173,462530.0,0.0,5.0,58.0,760.0,O,2648052.0
Kuc2169,D,t6d 1b2,10.0,M,Liberty Media,1-343-254-2428,324115.0,0.0,5.0,59.0,761.0,R,425846.0
Hof2170,A,85001,3.0,S,Winn-Dixie Stores,1-928-038-3834,294061.0,1.0,0.0,99.0,415.0,O,1900158.0
cam2171,U,93712,6.0,S,O'Reilly Automotive,1-085-759-4591,298989.0,1.0,1.0,12.0,826.0,U,3968721.0
Shi2172,,70181,,,Limited Brands,1-372-991-3981,230233.0,2.0,3.0,83.0,411.0,R,1720222.0
tor2173,I,E7o 1o3,0.0,U,JohnsonDiversey,1-334-329-1592,382256.0,1.0,3.0,2.0,514.0,O,961918.0
gor2174,,M1g 1q3,4.0,S,Reynolds American,1-980-165-3848,417656.0,5.0,,13.0,476.0,O,2674201.0
FAR2175,,93831,9.0,M,Leap Wireless International,1-687-964-3815,274723.0,1.0,1.0,16.0,741.0,R,3545359.0
bog2176,P,38143,7.0,S,Kansas City Southern,1-365-265-6089,350746.0,4.0,2.0,12.0,783.0,O,1986252.0
con2177,,81014,3.0,S,Michael Foods,1-163-178-5478,357975.0,5.0,1.0,87.0,598.0,O,467050.0
Mac2178,Q,07502,9.0,M,Scana,1-870-768-7596,60602.0,2.0,2.0,37.0,779.0,O,3905751.0
Cho2179,,H7G 1U7,10.0,U,Guardian Life Ins. Co.,1-851-917-7576,416907.0,5.0,3.0,37.0,643.0,U,1642694.0
May2180,,E4b 1r6,3.0,D,Cameron International,1-800-998-7550,413032.0,0.0,1.0,91.0,491.0,O,2137846.0
TSE2181,,91108,5.0,D,Dominion Resources,1-242-758-1795,448322.0,2.0,3.0,94.0,621.0,O,240320.0
COC2182,,78237,0.0,S,Eagle Rock Energy Partners,1-940-020-2701,,3.0,0.0,34.0,,O,974526.0
kat2183,,Y5C 1M7,4.0,W,Jones Apparel Group,1-466-905-9413,67742.0,5.0,,57.0,624.0,O,1172636.0
Che2184,,v6m 1q6,1.0,U,Thermo Fisher Scientific,1-162-353-6578,417385.0,1.0,0.0,51.0,486.0,U,2616777.0
Aza2185,,37250,0.0,M,Liberty Mutual Insurance Group,1-479-305-0612,294993.0,0.0,2.0,35.0,529.0,O,3600531.0
mer2186,Q,M5G 1W4,4.0,U,Solutia,1-486-004-7866,252462.0,1.0,2.0,12.0,617.0,O,95158.0
RAL2187,S,E7o 1h9,4.0,S,BE Aerospace,,18471.0,0.0,0.0,39.0,543.0,O,725079.0
Ott2188,,V6t 1r5,10.0,S,Ecolab,1-186-350-9631,21390.0,3.0,2.0,1.0,531.0,O,3698763.0
Rod2189,,80192,1.0,M,,1-497-589-1980,209725.0,0.0,5.0,50.0,829.0,O,1646529.0
Moh2190,A,53776,3.0,D,Shaw Group,1-512-490-1439,325520.0,0.0,4.0,98.0,550.0,O,2962329.0
Bor2191,,77209,2.0,S,D.R. Horton,1-342-528-9873,30311.0,1.0,3.0,36.0,459.0,R,2318873.0
lud2192,,72906,0.0,W,Popular,1-126-551-8483,253568.0,4.0,3.0,79.0,351.0,U,641809.0
coa2193,,19080,,M,CVR Energy,1-204-343-9984,352434.0,2.0,1.0,42.0,359.0,O,1063042.0
Al 2194,C,97239,8.0,D,Coca-Cola,1-726-399-6539,492432.0,3.0,1.0,23.0,602.0,O,1235598.0
pea2195,,21210,1.0,M,Liberty Media,1-025-434-0547,419550.0,4.0,0.0,,767.0,O,824700.0
val2196,,V6B 1S5,,S,ABM Industries,1-331-811-4582,174911.0,1.0,0.0,85.0,514.0,O,1813464.0
Loy2197,,29225,4.0,M,Peabody Energy,1-072-696-8938,31745.0,3.0,5.0,65.0,663.0,R,419792.0
Suw2198,,t5d 1j7,,M,Terra Industries,1-120-246-8108,137037.0,3.0,1.0,16.0,560.0,O,545067.0
KLA2199,R,43234,2.0,W,Teledyne Technologies,1-511-525-1912,58259.0,5.0,2.0,60.0,471.0,O,815661.0
WEE2200,N,93851,5.0,W,Bon-Ton Stores,1-128-572-5847,435413.0,4.0,4.0,83.0,406.0,O,2643505.0
Tra2201,U,27606,9.0,S,CACI International,1-197-609-0889,322953.0,1.0,5.0,84.0,774.0,O,1243192.0
pit2202,N,35217,2.0,U,Travelers Cos.,1-912-061-4567,361990.0,3.0,,37.0,319.0,O,1610451.0
STA2203,T,77708,0.0,M,Celanese,,195192.0,,0.0,64.0,623.0,O,184546.0
blo2204,G,36132,8.0,U,Supervalu,1-770-385-8660,90147.0,4.0,0.0,66.0,309.0,O,
Bow2205,T,77095,10.0,S,NV Energy,1-994-475-4795,139623.0,1.0,0.0,83.0,749.0,O,3388619.0
Cou2206,J,92882,1.0,M,Celgene,1-323-851-3965,396615.0,,1.0,11.0,678.0,O,3228183.0
noo2207,X,E7O 1G1,5.0,D,Enersys,1-985-432-5047,,2.0,5.0,83.0,415.0,O,2650029.0
Bra2208,,v6o 1t9,2.0,W,Office Depot,1-269-512-2305,391739.0,5.0,4.0,79.0,842.0,,
Leb2209,Z,45418,5.0,U,,1-876-006-6279,390609.0,4.0,1.0,37.0,554.0,O,2757645.0
bou2210,,35222,4.0,M,DirecTV Group,1-248-640-5168,325550.0,3.0,0.0,91.0,659.0,U,2982964.0
Lua2211,,19076,3.0,M,Aventine Renewable Energy,1-683-272-0859,293691.0,0.0,1.0,85.0,608.0,O,2073728.0
BVW2212,,83734,10.0,U,Juniper Networks,1-525-010-8138,61619.0,4.0,2.0,,454.0,U,1939876.0
Bob2213,,94621,2.0,M,Chemtura,1-910-506-2737,445303.0,3.0,1.0,10.0,550.0,O,2858774.0
De 2214,,M6s 1h9,9.0,M,Ross Stores,1-843-065-9804,293105.0,0.0,2.0,100.0,516.0,O,2416064.0
Mox2215,,M8c 1x5,2.0,U,St. Jude Medical,1-585-867-5513,226478.0,4.0,0.0,,345.0,O,1190422.0
Han2216,,60615,2.0,,Host Hotels & Resorts,,144259.0,2.0,3.0,1.0,847.0,O,828465.0
Zad2217,,M2R 1D8,8.0,U,Cummins,1-852-025-7769,212364.0,1.0,1.0,,703.0,U,3079265.0
SUG2218,,43650,8.0,S,Noble Energy,1-330-767-6947,50136.0,1.0,2.0,29.0,443.0,O,3832103.0
Cos2219,,T5a 1z5,0.0,U,Macy's,1-834-894-3498,274124.0,2.0,1.0,22.0,,O,2668580.0
LIN2220,,32258,6.0,D,McClatchy,1-957-862-9149,147109.0,2.0,0.0,42.0,301.0,O,1482017.0
ols2221,R,90306,7.0,M,,1-966-695-0102,66281.0,2.0,2.0,20.0,496.0,O,2850059.0
Fer2222,,13212,2.0,S,Markel,1-265-318-0830,211254.0,1.0,4.0,99.0,414.0,O,2638386.0
BRO2223,,63157,0.0,S,Discover Financial Services,1-762-750-6665,106807.0,0.0,3.0,38.0,468.0,R,2747300.0
Tar2224,N,60720,4.0,M,Piedmont Natural Gas,1-162-818-2180,15654.0,1.0,4.0,48.0,542.0,O,557889.0
Buf2225,,93706,2.0,S,Wyeth,1-312-087-4943,398145.0,3.0,0.0,53.0,672.0,O,3329855.0
Cur2226,,63147,0.0,S,Duke Energy,1-212-528-4839,356110.0,0.0,5.0,99.0,328.0,R,1393026.0
Ver2227,,T6b 1j2,8.0,M,Penske Automotive Group,1-090-403-2801,54815.0,2.0,1.0,26.0,445.0,,408633.0
Sch2228,,30307,7.0,W,Interstate Bakeries,1-591-408-3139,339019.0,0.0,5.0,24.0,327.0,O,1984436.0
Cre2229,,22325,5.0,M,Ryland Group,1-581-209-1534,93925.0,5.0,4.0,62.0,489.0,O,1404547.0
LAS2230,,98404,6.0,D,Universal,1-449-824-2582,230037.0,0.0,5.0,46.0,413.0,O,1761507.0
BOG2231,B,H5j 1p2,8.0,,Neiman Marcus,1-938-998-9622,461496.0,5.0,4.0,10.0,704.0,O,2227297.0
PRO2232,,36659,10.0,W,Tech Data,1-617-823-2859,273162.0,2.0,0.0,65.0,375.0,O,967270.0
Nao2233,W,15232,9.0,U,CHS,1-117-974-9493,172115.0,,2.0,98.0,681.0,R,747031.0
Gri2234,,23505,2.0,W,Administaff,1-688-568-2577,36882.0,5.0,1.0,69.0,575.0,O,3172177.0
Lav2235,,43611,8.0,M,Energy Transfer Equity,1-647-875-1852,299947.0,5.0,2.0,3.0,,O,326172.0
KRE2236,R,19025,4.0,M,Zimmer Holdings,1-594-362-8351,12288.0,5.0,1.0,0.0,359.0,O,1134832.0
Td2237,E,85269,3.0,M,Procter & Gamble,1-881-272-2852,280713.0,0.0,1.0,17.0,655.0,O,2940157.0
VRE2238,B,35279,1.0,S,Tupperware Brands,1-987-801-6707,201411.0,5.0,2.0,44.0,576.0,O,2623046.0
pbx2239,Y,14603,8.0,W,Pitney Bowes,,,2.0,3.0,60.0,493.0,U,1128811.0
Lac2240,,M3W 1L2,9.0,U,International Paper,1-940-312-2282,130185.0,4.0,4.0,90.0,715.0,O,1236194.0
Mei2241,,M5A 1W2,2.0,M,Tiffany & Co,1-608-729-2555,104271.0,4.0,2.0,30.0,639.0,O,3767930.0
Cum2242,,98118,7.0,S,,1-034-240-6539,491280.0,4.0,2.0,79.0,733.0,O,
Bro2243,,94220,2.0,W,Home Depot,,182489.0,0.0,5.0,23.0,385.0,O,3041308.0
Bru2244,U,93776,8.0,U,Supervalu,1-663-253-7765,,0.0,2.0,90.0,484.0,R,3873645.0
Kik2245,,85235,,S,Insight Enterprises,1-413-077-1895,301456.0,5.0,3.0,2.0,831.0,,1653673.0
Dan2246,R,85267,6.0,S,YRC Worldwide,1-940-584-7789,160217.0,2.0,1.0,58.0,557.0,R,2992277.0
Sev2247,O,90331,,W,Southwestern Energy,1-952-017-3541,218278.0,1.0,5.0,69.0,543.0,U,3264333.0
Man2248,A,99779,5.0,M,Estee Lauder,1-266-082-2325,51626.0,1.0,2.0,15.0,307.0,O,3994013.0
NAU2249,T,21701,7.0,M,Caterpillar,1-146-030-0334,446209.0,3.0,0.0,55.0,460.0,O,3575154.0
bor2250,D,59803,2.0,M,Equity Residential,1-275-990-6211,202504.0,0.0,0.0,65.0,583.0,U,3930784.0
hug2251,,A5e 1b5,6.0,M,Brink's,1-749-352-4215,268782.0,2.0,5.0,4.0,751.0,O,2620437.0
Syd2252,D,99723,3.0,M,Allegheny Technologies,1-131-600-7324,293569.0,0.0,0.0,37.0,,O,574754.0
EAR2253,,T5a 1x3,6.0,S,Apollo Group,1-784-178-6214,109482.0,1.0,3.0,96.0,719.0,O,398547.0
sha2254,,77068,6.0,D,Newell Rubbermaid,1-252-859-6160,36620.0,5.0,2.0,70.0,318.0,O,
DYB2255,U,35299,6.0,M,McGraw-Hill,1-992-454-1686,354302.0,0.0,0.0,26.0,841.0,R,2630153.0
Whi2256,,99533,5.0,M,eBay,1-812-756-0264,373145.0,4.0,2.0,48.0,,,707793.0
CAM2257,,t6c 1k6,2.0,U,Protective Life,1-378-592-8978,405984.0,3.0,1.0,42.0,835.0,R,1417934.0
Gav2258,,T5a 1j6,7.0,S,Bristol-Myers Squibb,1-815-961-0727,55640.0,5.0,1.0,4.0,429.0,O,1289312.0
KUR2259,W,90775,7.0,W,Hewlett-Packard,1-459-942-4608,28337.0,1.0,4.0,80.0,540.0,R,2108279.0
MUL2260,W,35815,7.0,M,Staples,1-157-045-8689,121726.0,2.0,3.0,28.0,586.0,O,3266194.0
Law2261,,30357,1.0,M,Modine Manufacturing,1-769-759-2465,481904.0,4.0,2.0,39.0,467.0,,652363.0
HEA2262,,V6Z 1Q6,9.0,M,Jacobs Engineering Group,1-450-626-0411,13808.0,0.0,2.0,21.0,819.0,O,1883004.0
Hum2263,K,V5C 1N4,3.0,,Nucor,1-332-222-1549,80614.0,4.0,5.0,84.0,599.0,O,3893078.0
Hel2264,G,72917,9.0,U,Belk,1-933-511-7116,214149.0,5.0,5.0,25.0,412.0,O,1390265.0
OPE2265,,H2c 1z2,6.0,M,Vulcan Materials,1-139-977-6060,381996.0,2.0,1.0,72.0,548.0,O,
Ess2266,,H7f 1u9,9.0,U,Amerco,1-335-498-3368,447390.0,0.0,,53.0,692.0,O,2038893.0
Mun2267,V,19133,3.0,U,Praxair,1-231-079-8786,229848.0,4.0,3.0,11.0,768.0,O,
Str2268,Z,02902,3.0,W,Gardner Denver,1-423-266-4675,264281.0,3.0,5.0,21.0,448.0,O,3305120.0
POR2269,,35818,,U,Dick's Sporting Goods,1-983-170-1196,248054.0,4.0,3.0,66.0,796.0,,3279204.0
dev2270,,76112,1.0,U,Mosaic,1-132-447-2050,94612.0,5.0,2.0,72.0,830.0,O,51515.0
Dik2271,Y,92415,4.0,U,Southern,1-144-274-1118,391600.0,0.0,2.0,67.0,794.0,O,3395383.0
PIZ2272,,55403,8.0,M,Genzyme,1-733-974-3086,73933.0,5.0,2.0,12.0,416.0,O,2810972.0
Mar2273,R,e7n 1l9,10.0,S,Tyson Foods,1-970-244-5115,41919.0,5.0,5.0,38.0,372.0,O,2340572.0
FOG2274,,45219,1.0,M,CenterPoint Energy,1-692-512-1932,447666.0,2.0,4.0,56.0,667.0,O,1470592.0
luc2275,,94373,8.0,M,CC Media Holdings,1-873-367-6426,,3.0,0.0,6.0,,O,202727.0
Rot2276,,46231,4.0,D,Aleris International,1-567-074-6165,73642.0,3.0,0.0,,405.0,R,2529122.0
TRE2277,X,V6W 1Q9,5.0,S,Brown Shoe,1-936-053-6470,204354.0,4.0,3.0,95.0,541.0,O,2681930.0
Tra2278,,38129,2.0,M,RadioShack,1-990-669-9359,489505.0,3.0,1.0,38.0,432.0,R,3231612.0
Gon2279,,77072,9.0,W,Genzyme,1-285-100-0429,121694.0,3.0,5.0,87.0,504.0,O,3514932.0
TEE2280,X,20016,0.0,M,Insight Enterprises,1-952-134-8145,194556.0,3.0,4.0,23.0,,O,2224454.0
Nos2281,N,60725,1.0,D,H&R Block,,98424.0,0.0,4.0,51.0,364.0,O,
DEE2282,,V6D 1V5,8.0,M,General Cable,1-577-967-1174,475499.0,4.0,0.0,41.0,698.0,R,3924427.0
Zbu2283,Y,E7n 1f5,8.0,,Unified Grocers,1-592-198-7912,282310.0,3.0,4.0,,756.0,O,115798.0
O'R2284,,43216,10.0,S,Cooper-Standard Holdings,1-713-758-9842,60104.0,3.0,1.0,,592.0,U,3637801.0
Bre2285,U,V5a 1o6,6.0,M,Discovery Communications,,316804.0,,1.0,40.0,458.0,R,814000.0
Kum2286,,53749,4.0,M,Applied Biosystems,1-389-539-0292,269740.0,2.0,3.0,68.0,441.0,O,3294853.0
Moo2287,,94144,0.0,M,Convergys,1-886-179-5840,119158.0,5.0,1.0,14.0,759.0,O,3398170.0
KAT2288,,V6p 1s7,10.0,M,Sempra Energy,1-821-821-0324,6965.0,5.0,0.0,24.0,695.0,O,2620242.0
Mou2289,,h7h 1v4,3.0,W,Fortune Brands,1-628-893-2322,,2.0,3.0,5.0,634.0,U,2441656.0
ero2290,,33139,0.0,M,Cummins,1-879-888-6649,220392.0,,,80.0,585.0,R,2878456.0
Hol2291,,04118,7.0,W,Northern Trust Corp.,1-620-567-5053,471016.0,,3.0,3.0,767.0,O,2658916.0
RIT2292,B,38171,2.0,S,ConocoPhillips,1-814-919-4804,52045.0,2.0,2.0,35.0,717.0,O,
BLA2293,,92182,0.0,M,Nash-Finch,1-471-080-6427,355829.0,5.0,2.0,50.0,706.0,R,3704935.0
Mcm2294,A,43634,7.0,M,Pool,1-097-612-2439,75149.0,3.0,2.0,27.0,757.0,O,416153.0
lin2295,,30357,0.0,M,LandAmerica Financial Group,1-675-770-8177,474316.0,0.0,5.0,73.0,690.0,O,1723082.0
cho2296,,93305,2.0,M,First American Corp.,1-535-872-6753,112638.0,3.0,5.0,27.0,356.0,O,429379.0
dzi2297,,A2c 1v5,,U,Kellogg,1-092-609-1274,303430.0,1.0,0.0,78.0,632.0,,1047754.0
DUP2298,,02901,0.0,U,Magellan Health Services,1-424-387-9820,37937.0,0.0,1.0,84.0,483.0,R,
Bar2299,O,77144,4.0,S,,1-674-954-5505,284757.0,5.0,5.0,38.0,722.0,,3912108.0
Boy2300,,T6b 1k7,8.0,U,Clorox,1-987-867-2561,242727.0,5.0,4.0,74.0,,O,3998775.0
Che2301,,46411,6.0,M,FirstEnergy,1-090-113-7984,134606.0,2.0,3.0,,319.0,O,970582.0
ala2302,,92122,4.0,,McKesson,1-830-949-2676,292291.0,2.0,1.0,3.0,423.0,O,
Gat2303,P,38130,0.0,S,Hayes Lemmerz,1-574-233-8774,293566.0,1.0,2.0,43.0,624.0,R,2818031.0
Van2304,,H5k 1o4,10.0,S,Centex,1-689-818-6215,443983.0,1.0,2.0,80.0,688.0,O,834838.0
pel2305,R,r5g 1m8,8.0,M,Fortune Brands,1-519-579-4274,184998.0,2.0,0.0,14.0,329.0,O,1401306.0
Wic2306,A,T6D 1H3,4.0,U,Wendy's/Arby's Group,1-083-472-8591,348409.0,4.0,4.0,51.0,774.0,O,1949038.0
Sta2307,,90373,6.0,S,Las Vegas Sands,1-955-659-2891,340287.0,0.0,2.0,74.0,511.0,O,1178413.0
Mcg2308,,T5A 1Z6,2.0,U,OM Group,1-894-967-3044,127452.0,2.0,2.0,,413.0,O,3048799.0
jan2309,P,H6d 1z2,6.0,U,NCI Building Systems,,42707.0,2.0,5.0,16.0,554.0,O,3135220.0
Tan2310,W,94655,5.0,U,National Fuel Gas,1-791-626-6291,366758.0,2.0,0.0,100.0,821.0,O,1739318.0
O'g2311,,35825,5.0,U,CHS,1-963-052-2393,75183.0,,1.0,29.0,512.0,O,2825750.0
DEM2312,,06113,6.0,W,United Rentals,1-527-012-8580,493454.0,0.0,3.0,84.0,423.0,O,1956967.0
RUD2313,,85211,10.0,S,Watson Wyatt Worldwide,1-378-957-7414,216137.0,1.0,,77.0,549.0,O,3675083.0
Gab2314,H,V6s 1p8,8.0,M,Baker Hughes,1-883-221-7877,252633.0,4.0,4.0,12.0,778.0,R,1966185.0
Hil2315,,40505,5.0,M,BE Aerospace,1-382-801-0608,477451.0,0.0,4.0,42.0,665.0,O,3943075.0
bam2316,,H7H 1V5,2.0,S,Briggs & Stratton,1-822-747-2746,374480.0,4.0,2.0,97.0,535.0,U,1635014.0
