AgencyID,MaritalStatus,NumberChildren,Phone,State,Income,NetWorth,Gender,FirstName,CreditRating,Employer,City,MiddleInitial,PostalCode,Age,LastName,AddressLine1,AddressLine2
EPV5757,S,1.0,1-123-737-8048,AL,209766.0,568240.0,F,Ouopiebgfuykjkdutekdhfip,668.0,Nacco Industries,Kansas City,c,,29.0,EPVDICIYMQ,Mylrxmrduecatpxnaoxottxtsydkksnidegujaauiwjqjqvomzgxqrvswlhgdxcblxjdqgdblrl,fvgzaxjnohgldlgdbtycbpnkuqtusppjxyckjmfbozgynpdupl
Qlr5758,M,4.0,1-532-052-6694,OH,492662.0,3155622.0,,MKVOKHYTJDFV,356.0,Pitney Bowes,Des Moines,v,zwtlli,67.0,Qlrnuetrnlfbzqvqp,Bkeqwxokcpjystnbwi,yxfxykapdtuyidnkbajajbxacbwgdwxjrxrsxopftjjdpuxqf
YXC5759,,4.0,1-518-783-2939,AZ,54194.0,3533375.0,,tzztplqvetdfkogldwqbvtrijxgwen,769.0,Assurant,Huntington,,Qbeqyc,14.0,YXCUADCGSESVZPUFKZIDHIQQ,ebzdcqabidoalzkmxwwezfgpghnnqqnggyc,BYWEYWKYANTDDFFFLAKXLSJRKTBVDFABL
PBW5760,M,1.0,1-974-420-2209,AR,418313.0,468274.0,,EPJHGHRENEPFABM,,Torchmark,Oakland,U,Vutsshwxr,44.0,PBWSEOMRWRODEERHTBQRQDPOJS,VHECKHAZIAUPTQWDQTS,kutznimrqwowdxkovdfqbdivtztokihfx
WZA5761,,,1-346-360-1837,Newfoundland,6760.0,2331268.0,,dianiklqvefwilz,623.0,Beacon Roofing Supply,Shreveport,n,ywbhql,35.0,WZAIKMUJHNSBLUUWI,Hvqqypizsrblvingtvnaflyxxqousdieiaxjjyhdyikdotvafmmdeucqrfkxadyawmgnqnxnerksd,inbvfjhcanwhnwyoazkmlqxqwnckbzaynheixptnjxgxplhlooqjrvs
CNX5762,,0.0,1-249-447-0584,AZ,457350.0,3548389.0,,Xaluhkchhfqilkmgrbepecxoehmqt,346.0,Iasis Healthcare,Milwaukee,,Kuxshm,44.0,CNXJTKNME,Eaiqdsmvchcthetrvdrfwjfobetgxzbk,IBFJLVDJUUTJKUFNAZQAUKO
Okb5763,M,0.0,1-200-347-8351,PA,423521.0,,F,Rfbucvihksnkukqgdpldpsywgl,463.0,Smurfit-Stone Container,Vancouver,d,VPMWLCS,52.0,Okbgmobtenlimdecgdsivgwjk,Teykymxeaydclosqbzshgrgjoxqtruedqlgu,Ctxdenlgun
Nes5764,M,3.0,1-897-650-9815,GA,267977.0,1923204.0,M,Vzhcdndpohnagqilvtkfmqd,548.0,Broadridge Financial Solutions,Halifax,,Gduajc,,Nesguccedwesagqybhaptpnat,rllehiyijgicrnxduzy,Tttotvsuwuwbalxvlpfcdlqmujcleooxojtbuhualtsmmwhoiznuphhqdtpfcrxishtle
FOH5765,U,0.0,1-253-588-0889,FL,196315.0,2323534.0,,Skbstdjqyshjbfknpwdapebgfishbu,371.0,Paccar,Lakewood,M,,38.0,FOHYZTHUPATVRTLD,ukpnremlrfejwlkxgktfnisor,RBJHGMCUMPQBMNWSPYFGVJEVQIXKT
hqe5766,W,2.0,1-680-499-8866,OR,322750.0,1015980.0,,FICXFFXFDMTYVMTFAUPCK,301.0,TD Ameritrade,Newport News,,AXPFZ,36.0,hqeellkgzvaqqqjw,TDMGVCMDQYUUTLHOOWDNLHGIVKNVHPVWW,Jduuspvwvubikcbbuadds
VZW5767,U,4.0,1-571-019-6227,Quebec,496363.0,2349521.0,,Zxnweetzeieykduxgsiwvxu,462.0,KAR Holdings,Stamford,,OPXVVWTETMH,97.0,VZWCVZVUQETXQ,Ymmvzhnue,Qyjkddolwr
Hvi5768,M,3.0,1-056-996-1838,OR,289848.0,1313786.0,,Lpyfv,543.0,Ball,Newport News,K,Gahocbalqke,29.0,Hvimbcstugjxykvygy,WCSGLRNXDCUJBSOCPWBGKMZNNPJGH,VLQPQMGQLOUFOVQVMCPWGDMMJGAGXWCBPPYHELJBUVFUYRHYSZKJHSYV
Xiz5769,M,4.0,1-802-968-8478,PA,458560.0,994048.0,m,ZJKCPSIJJHYFLWILMNEOO,730.0,State Street Corp.,Shreveport,,RUGTETFGO,34.0,Xizmphwbistrfft,EVIIHCCWLJWDKOFXSWFQREMKIDSMLPLDRUIORSUSRGSQNWTFMLAYUO,kwpiwtgjtmzxareoxenkjexcbreheuobsdibaihqhxzdjpt
grl5770,D,3.0,1-450-541-2151,Newfoundland,489162.0,3771047.0,,wkbmlule,389.0,Unitrin,Baltimore,X,Mnbylosjxo,4.0,grltfqtfbsdhedlolovmkfcdcg,KOMOLKCGBBCKGSJOEGVFPORHXXBBEH,Pgfiryinmpvckshkgexilxyglmyvisntiwpdudjerafebnzxuuippt
Qkn5771,S,5.0,1-191-908-9066,ME,370729.0,2251793.0,F,Rcrbngjnajeigpnnssknvrqa,842.0,Amgen,Los Angeles,,XZLYWXPAFMIG,48.0,Qknigzzois,Sxeptmphnsbyukrysvimqkvjfcaxc,Ymgliurqevbw
Ded5772,U,5.0,1-970-054-0184,British Columbia,8966.0,492592.0,,Fdspfbdnnpfakugwvleq,810.0,Vishay Intertechnology,Tampa,N,TKQEXUYJA,41.0,Dedapjtvgnskbzljmlmnlqwvw,Kndminhojtevdixhtxwmxrlibvjhldkiinszpwaoxfaovjuauntyxdnprtoszircgtyjv,adwaphdkfytghzgfchwvbwpdpdpgemhqcigjhfnhhjuqievyqwjngd
Agf5773,W,5.0,,VT,132199.0,1950857.0,f,Iwkqbyahdjchzqokznuxcjuc,350.0,,Hialeah,,frtxp,100.0,Agfswxslnsvxqpbliniwtmhxzttg,agwxlbhsbnfbgucqsvnnnjklglqcjbqgntcybsbtvufrilnpfpwfpgbhcbfbuxcyjfkqstwrf,
Ryc5774,U,1.0,1-429-994-5428,AZ,327806.0,3251046.0,f,Pkdtns,389.0,Progressive,Huntsville,O,TLRVZCXW,46.0,Rycojhreobaoerrwlvhway,MNJBCUWIFEIBEHSCNSUPPEQNJTPF,LTWHDMZOMMURVOHBLWXILGFCJOCGYW
Fxs5775,M,4.0,1-642-000-0638,Quebec,,3175861.0,,Mrifiejnxwglomppdoudcg,355.0,TRW Automotive Holdings,St. Paul,T,Bgzcw,66.0,Fxssomwdcowgfboqmizcp,OXCJVCHKPSIPKW,Wedxzsgfzcpbvxvbwuqzdxlpxtucxyowoemezhkgvxmvzdknsltdugusxakstpzuuane
Vgt5776,M,4.0,1-666-931-1228,Ontario,350313.0,,,Xualsrbjigdhpcnwxucwler,341.0,United Services Automobile,Detroit,O,Xmaasimokkun,58.0,Vgtcklppxqaxa,Gwmtwmvacxlxjhukpxfaxtpclizyybrzvycjdvhlksykihpxrkxwho,Bomwhnlcaehcmethfagakhidqktaixpbejakrgrkyfgrrvkolduomvatmnvvsumu
BQD5777,W,5.0,1-151-687-4341,NC,365217.0,3486007.0,f,GJPEPOXXVMSUUEEFQPVHLO,500.0,Marriott International,Dayton,I,Tcirxt,2.0,BQDWVSKNEJTIQM,Nparpcnbhwsbtvdguorpckvobfunhwbgwcbbdjnznmwuojkbqszxgqikuhioqoqmmncac,Varvbwazkbcadmopzgiwbsbaojjuxbxcrqdfysvqcuuijeigjtttoglreoixwjetzxeyvsxmj
FCI5778,S,3.0,1-827-620-4756,Nova Scotia,211913.0,2319284.0,,Jthzmlngwzhlhc,696.0,Acuity Brands,Sudbury,,Scuxbzzeaa,63.0,FCITAVFOJRAHVBNFO,Lundthpygtzhshqgsnvoruqkbspfnprgortdmcw,Spbimknbnplidsxdyyepsyzwfqbwluujwgannqte
Jhe5779,M,5.0,1-964-442-0566,FL,436004.0,3561382.0,,FJSAKNRGVVRBILDNILSVSOSOKLFC,652.0,W.R. Grace,Charlottetown,m,Oqqidyxs,44.0,Jhevhqsnejvox,Rtjohqidpdo,HWIAXOQMTPORZDTBFBGJLOTRIAXGTMDKSEUIOMJCALJDRTBKNJCESKKJZVGAKUEEEYLJVTMOETLEME
BSJ5780,U,5.0,1-160-010-3755,SD,338807.0,2215090.0,,Fvcgqb,579.0,CACI International,Toledo,,NQPBCVNGAX,10.0,BSJMULELYEYFPR,KDXRPDCCTPTNHGGLNEIWXYZNIILZAPOPTSQGJBXRNNDVPSWTGPVXRNUU,njnfrbxlweqwnfax
mej5781,M,2.0,1-520-309-5439,ID,305332.0,1351722.0,f,ATYFFHBLFLXEPIZCPXSKLAVPT,596.0,Yum Brands,Irving,K,Dkrgiqoo,29.0,mejdjjbvdrlonfoqnmlstkdgcysafp,vnvjvvmsealvpfqilrivbhrrn,Lpuwwvtsevezndqel
Jkc5782,M,2.0,1-536-614-0841,NE,279368.0,917665.0,,Pctvevhtyznfnh,837.0,Stanley Works,Mobile,,BTVTEPS,64.0,Jkcujgacqgltohuahkfsshgvbxla,odbxvqsofdwlrlsvwre,Suzjwlndpkgrv
FNU5783,M,4.0,1-278-766-6459,TX,387915.0,2860380.0,,Yhnfpxvygmyscqsuy,,Sanmina-SCI,Scottsdale,,Bhyeesrgspb,60.0,FNUAYZDXKEFBERYZLNA,vcywodxrpvlbdvktjivuqzbhsctxgrszpfzxwvzxryamxqdhaqixibtouhhfpdkhtubuvvekas,Brpthfbbabimkvnwmhuoktrxbmtc
VZG5784,U,4.0,1-020-469-6368,AL,452291.0,,M,KYFIS,708.0,Exterran Holdings,Worcester,H,SFBWK,29.0,VZGLU,ktflzltrpwynqasaadmxgzsubbiaesrowhcufzgfldrgsfvrunvdfpfjzbpvpdotiyotpplw,kohqvcrftvtyxhzqwo
WKQ5785,D,5.0,1-937-150-8557,Ontario,48907.0,3184440.0,,Njbhltkcjvqqvztlfcjokzz,691.0,Dollar General,Pembroke Pines,R,Dqytnfzg,67.0,WKQFRSAEV,Gaawnakuhngvvlmryrfhcwm,qannfozbvhejehhlscwgkxrcbhpswhxcoqvxvmkrpkrfpcebajefqtnfgujc
ssl5786,M,5.0,1-297-829-3458,AL,57332.0,2946563.0,,gkzhqkzzrx,431.0,Jo Ann Stores,Milwaukee,,Yxttojahhmgu,31.0,sslrsfhizu,qgieqwfdrslcrzvqqxuvikrtknzfudljeixkrdtklqacfjdprjovccbimzmdgixkjxagtkpihkxw,Klbuzxxnxzrbesejzjzkotpqrmcvoopdukbtnupazomifpowkixvncihsoygorotjhleq
iaq5787,S,1.0,1-340-898-0539,GA,114585.0,602774.0,M,vjovioocovxrdo,712.0,Fluor,Hialeah,,Vsaedzxxri,49.0,iaqfyhyff,HJQSFDEJCWVAOHEAVBHPLTYQNMQLJSUMXTQFNBUYKQWRORFBRNTDBPXKQPSAQF,Trvqmafknbsougrhiofibisipmezgmuerdiybjrafancbuywauxwuvjypsey
Xbu5788,M,2.0,1-624-109-1727,CT,25625.0,1471635.0,F,vgakpnjnxcvszualu,656.0,KeyCorp,St. Louis,,Hmlvhdhw,49.0,Xbugwtdbbjckvjgtfmptprpworha,Yphwerkwrszfsrckwjgmjqdiavausfnrebiosnlz,Tthsxdsvwxdxuyptbbczeikca
Vgz5789,M,1.0,1-714-585-9633,ID,220313.0,3773816.0,F,qeqqreqyvkepwvop,,FreeportMcMoRan Copper & Gold,Jacksonville,,Mqevvhlxvv,22.0,Vgzzxjseqwciyzugnkjqnvtdb,ZSLVIUDWSLBQIESUHUBIUKRSCTPJKHXNTIBQWWVSEEMNYNXPHEVLT,Jwdjwfpsppnbbqemtvn
XGJ5790,S,5.0,1-624-044-3060,WY,290703.0,3196909.0,,IRGBQNOTNRXUQQEICW,435.0,AES,Kansas City,E,Iokmrgsjecjx,94.0,XGJRWDDOIJLOJ,,ANPYSRFGVOZGWIJZYWVUXJZRWDOWKDUHMUMTFVECVGLZQQLFOOTXMNCLVFSITPSVSGNQE
naz5791,M,,1-597-840-1855,Manitoba,460718.0,592138.0,M,Jbubzcxxhdbhludaso,608.0,BorgWarner,Riverside,k,nnkqzz,,nazpxqujxpxrhldgdkbrquwi,SXCDIFSLHCVKPVSSAUEOORUJNJFKPRFLSZIHLXGECWTLQMMPNZYJDTTERAIJBLDNAKZOHVAW,DRTIRMODXFVUJBITESHBIDAURJGUKLQPOFPI
Euv5792,S,,1-564-153-7282,Quebec,431662.0,1815595.0,F,Ulgeauqtbuqu,672.0,Medtronic,Charlotte,o,TDTLYJUTNU,85.0,Euvqzbgmjoksgdflhqrmbbkafgfd,Divrxhfsooj,Uoseyorinltbtekteuibfsnfftuqjorwcckjokhjlhmlaeuvcafvql
Qvv5793,S,3.0,1-493-222-0620,MS,181143.0,3704630.0,,XPBBGEEBXXPYUMFZ,361.0,Universal Health Services,Las Cruces,L,cwokb,88.0,Qvvtoumbbyrfwedwuznyitjtk,,xpqjhcuksdxznzxnmhtrotpimettsazjaaafrjhuyonnjarhrmtutzhuud
grx5794,W,1.0,1-484-821-7541,PA,337318.0,729648.0,,honvqjpdnqmlsk,602.0,Casey's General Stores,Vancouver,B,Sgxfyf,65.0,grxnfsvputvooegzbsojmofjcjob,hjkqkmjtcsywubqytgkvrdiwcgtxhka,Waefnluakcajnoinrcenayrelxnymbheh
Vmq5795,U,1.0,1-015-580-1889,TN,443698.0,,F,ejjxmnpuvfkfecw,747.0,Dynegy,Cheyenne,,TIYGHGSRS,52.0,Vmqwbppdafepjofbftsqictwq,IMPPPEQIZXOXSCPKOAXEBDRXJQJQKPCEGZFIQMRTLQHWROTEIDTXMM,gwsyxcjeliusyaghbguxrzikxbnvyvbjcp
Ejt5796,S,1.0,1-919-939-7535,MT,364351.0,,,Qjifnxkhf,734.0,Hershey,Naperville,q,Vaxvfylpid,80.0,Ejttkhdjacluyvbcpqg,HWBGEAJSUKDQFUPBF,Gxgxdogufhsxettxqzipqysebdsihwjjycxac
Ado5797,S,3.0,,MO,176416.0,3871474.0,,MDTGXQKBFCMQORWAYAFPEZUWF,643.0,Pulte Homes,Madison,T,JMXIJLWPWVE,92.0,Adomizrydgjz,NVUFIYOMGSGPPDGIXOPJAKDDMBBS,PDNCSIWNKBMSRLNHLGTUVQBJXVJIJRKYYQMUBHYFOJCRIDLMNWADWDYZTSWXTGTW
Suq5798,S,4.0,1-815-708-3233,NH,266734.0,552027.0,,WEMQYQOAPPP,422.0,Sigma-Aldrich,Bellevue,j,Xnaifikvg,,Suqraltulmnohkooskzkcg,NVEGVZURKXXWYRQWCNREINGIFYMOLAVKBUDSPIIYOHJNDUDTHYNWZUPLMXWVMDJICXICKGTGWNTGIDXP,Gwtlmlushlkcsmypuzwcpmmqolqvwjkrozbpjgodvwkcagfaysljtjqogbrj
Egc5799,S,5.0,1-404-516-9311,NH,92785.0,1413705.0,F,Orbgazfwsncexfbnjobnnfztga,786.0,Archer Daniels Midland,Beaumont,K,fcerzfqw,45.0,Egctcbkqcv,,Jgxttmznihfnuzurwhxigqyhyddwbpiuigevnuepxtphovqyveinmywswtlpmwpasiwvqxzdrgvkbrbx
tgk5800,S,1.0,1-953-478-6419,AR,183561.0,1781828.0,M,KUUGNTNADAHPOENFR,667.0,Juniper Networks,Grand Prairie,Z,Vorxqxnbab,48.0,tgkomvqeqlogdc,Sqgghxwfpgghowfnppefraoiqkayrhhdnphsuoqzjclzqauinxsliamgkjtuhwzpdezpgckushpsg,
Ybq5801,W,2.0,1-758-874-6803,HI,104925.0,829406.0,,uxhtlpsfk,,Inergy Holdings,Hayward,H,Mbzecxrpfa,33.0,Ybqqhabrfxokktufwqunupngqfx,hqlophdbhbmlmkvpmjzkfdvtpwpavuod,Slonl
Pso5802,S,0.0,1-681-243-6695,OR,92376.0,2415730.0,F,Hhvwrizvzoxi,691.0,Sherwin-Williams,Eugene,,UPHPIIOBARKC,,Psortbvxiufuhsnmpixo,Obaszqhsdcmfbpsctsvntypuespet,xbjicvxfijwsosgcypls
YIL5803,M,0.0,1-866-865-1785,NE,450501.0,,,Ybebiiqxfcrksglnkxposhiuqsdu,,TIAA-CREF,Newport News,Q,ndxcdbnvq,38.0,YILVATYJXDIOIDQHCZLUB,wjydrvdms,ihzkceaxwmpffzicboadbghigmpynlkkrinoepirym
Ber5804,U,5.0,1-016-620-6501,Prince Edward Island,61215.0,3760008.0,,Gbmodxanfjwjimurzfjviaflc,524.0,Beckman Coulter,Waterbury,u,OIVFHO,93.0,Berdkgbvjhgkfanactwxhdkfvmuhpm,Cuaikgtqoiwptgvwrufczuwewmpseivyotzea,Yerdevqieacbkhrjokqvtftbvvseldvvhhtgseignrvjxfshepczlfveus
Rqp5805,M,0.0,1-461-264-0240,AK,414342.0,1284285.0,,ijaxankdlotvevtg,596.0,Xilinx,Dover,,Vryrrdgrfd,62.0,Rqpnvdyzbral,Fqnemwmfzwfxtput,Wwpcejkgjeulveflexbvjocffylomovseracbsnnprujsvlnwidrbtrxyrpcwpekrxblsdcsftqe
SFB5806,S,2.0,1-736-416-6064,FL,266087.0,2131718.0,,Kqpgq,771.0,Curtiss-Wright,Oshawa,,Vgbdcwxzriqp,49.0,SFBKJMAKNVSZJWCNDOLD,qulxkmancnltjlnfcyzvt,yqqdfzefakmwwawsxwwkbdfdxgzp
Aqk5807,,4.0,1-141-775-7610,NY,92065.0,383312.0,,Svsxzaq,602.0,Medtronic,Vallejo,W,Unxyweerpyaw,54.0,Aqkodjsyitlfxmdocpjssn,Grnoeseegmwhhpstyoybutcsqbuyqtirtazcsnklgjvcmizynwicwztmqavoafe,HHLGJXGDQGDFUWDP
EDL5808,M,,1-384-838-1595,WI,253325.0,3868382.0,m,jxslfxr,806.0,Medtronic,Grand Rapids,,ROPHRSJVQ,82.0,EDLMMNQRRGBIMUBVQPNP,Zwpongjxkdmhfst,Xwfzjfxzkkcrcwmrvttccxouokqhnkwkmjewmpbaepjgsftgplkhhdmbqidopulidgwhnaapwp
Ruv5809,M,5.0,,HI,159848.0,1221882.0,f,TDWEGVWANUCPOKT,524.0,FreeportMcMoRan Copper & Gold,Lakewood,s,HUVVBB,62.0,Ruvgplfue,NKKRHILUBKYVPGSNLXELXXPTWAKBHUVQQZRCRIUFMVZFMBJEVGWDHLEI,Elduppmskeulyahesupradidhyqugufvwof
Thu5810,U,3.0,1-913-200-4915,RI,,141758.0,f,Kdoxdy,818.0,Plains Exploration,Raleigh,,,98.0,Thuyvoclnhcmfh,hefpts,Maxqnimaatotlnzah
Atm5811,M,1.0,1-009-679-0990,WY,456009.0,790806.0,,Xcfasvpg,674.0,PNC Financial Services Group,Glendale,g,,88.0,Atmyl,Eviwekeukubmhaotcrjdgbwxjcfodoigmgacyegyjckwqcnxahwjquprtmizujj,Njpkbxfylwaddsvqbwmgrxk
KNG5812,M,3.0,1-590-180-0946,NV,398094.0,1543093.0,M,Imledpbeetjaudhg,556.0,McKesson,Arlington,P,xnjfnyjzzxe,5.0,KNGAIFEBVFQFEXGQMPVADCAB,ZADXMTTZMANFNRMPMOJJBNRTEENGRIDFFFCFXJXNGVJKKKXPNHFCCSNWGY,cqrlcwgenwclbpyyoydwalmxgcluftlqiwvzlwqevdkongiejxaxbmkyduzhlntxiixjcas
Xpg5813,M,2.0,1-136-024-8740,AR,75481.0,3330155.0,f,Hxefrays,331.0,Xilinx,Peoria,,Eijbaokfti,15.0,Xpgmytiiwvqrhxfuuxikxxqmsgecq,FFSMAZUKYNDOGMUIWQIGIFZWONNKDFVKEHJSKHWLTGAAKJASAOWMFUTBEV,Tuvuprelvcregoazcclbkuquh
Blw5814,U,0.0,1-463-414-9485,DE,123283.0,1806884.0,,Dqcnnme,304.0,Harman International Ind.,Knoxville,,tqyxg,90.0,Blwmmnemmpuxjmvwsjkvrxqw,Tazghuaccwvflbgenzczpzestyqjatshhfkupzisqlwkvcwtlfwft,buvhkac
NKH5815,S,1.0,1-456-286-3994,British Columbia,494304.0,1795757.0,,CHBIWXEQXSVZGGYUE,629.0,,Iqaluit,m,Ytvsz,,NKHOJNOVFATXFOPJIRQEUVAQB,Atrbbzaqfxulcjhtabl,Rvvzubribooad
Uke5816,D,2.0,1-962-826-2861,British Columbia,131972.0,421610.0,f,hgjqvegdopbo,598.0,Ameriprise Financial,Hilo,,omdgwdhf,86.0,Ukekzkglslvdkgrw,Cajnnljqupviroudcohbjkbtvgdmuajukxacxdqcncjinqv,Xmqwulvkxrbmxxjewstevrrcyanmnrzlnknvckzxlegxnptsmaehvvizaokbnglfrfrwpsbjqfgvd
Hej5817,S,5.0,1-697-603-2447,TX,195757.0,1258829.0,,LUBEETYGSWZJYVQXHNWARAPOQ,328.0,Teleflex,Palmdale,M,TVCMSLYCXAV,4.0,Hejlzjhvaztr,Ujxgyajfuijot,QASVTFZIVESQZQMNZCVFMXBLJDUGUFTWBDECRWKQCFLJJDOCIQWHQRBSIAPWMBDGFNBXPVLVCZTIB
TUM5818,M,1.0,1-864-483-4006,MS,98648.0,3975608.0,m,KZBFFSGRJGAG,364.0,,Chattanooga,,rvlwxavjzh,87.0,TUMOUAXUZMAOGFSBQZCHOCHA,HGSRURQLIQLOCTEQHUZBVHNOWIGCYVYVVRWQSPZYASHTTCKMGOP,Xtsgiaurwskj
Vkt5819,M,0.0,1-784-601-2529,KY,324915.0,689269.0,,qjutmum,336.0,NetApp,Mesa,i,cpcdnyw,77.0,Vkttgwdmyovo,Snokuyekpv,Kqrolskgbukjqgtfkfjqgwszmqfmbwbwekybjhkndoxprrfkupowtiqcw
Fhf5820,M,2.0,1-378-875-1609,AK,321377.0,3130966.0,,dyvspsgeipcspoicvvzeeuolhfqmbn,683.0,Safeway,Thousand Oaks,,,73.0,Fhfvqodtkppvbelrfpu,,Xbwxhtrqssrjwsoaityxnzkklbvqcyqgiqeinnslmkdibeiswfmcxiobrmfjscgnedgbnjwv
WPO5821,S,0.0,1-428-607-2453,Newfoundland,379898.0,,,YRWHVBLJHTELTIPCNGJMWYGI,428.0,Lincoln Electric Holdings,Jersey City,K,Hbzqmxiajv,11.0,WPOIMHYYXMOS,kralneleboqiukbrlxgnwygxnhpbkncagltxnschqmhoseeenvspc,voauhfomrzxwapjtktev
Ufy5822,S,3.0,1-160-437-9054,VA,146956.0,605714.0,,kebeweesxdqbwdcaujiabqx,796.0,,Wichita,,,99.0,Ufyqkqdrnfxwcvecsk,,nbiafyixfsbdiaiuwznzqd
OYC5823,M,4.0,1-552-805-6649,CO,63955.0,3630533.0,,GEXVAHTM,,Apache,Oklahoma City,,Txhuhlqelm,23.0,OYCCVWVFNFPMNYLWAHNCSLQNJEWA,TPRZPUCZIAQCSBZSQUXVIGKNHPZFSHMBDTVNSUXXVOEIROBQSGGQIEMTNKIB,wmwivwjswuqyulktnyqqmwlqrkrvsszkqahsvddboyovrw
Qes5824,S,1.0,1-670-794-5074,NC,374125.0,,,Ealaawdqfkbqgeoibvqke,408.0,L-3 Communications,Omaha,y,Lceqypwjb,,Qesajqzd,JBGAXONGDAROYTBKCSFPGJATOBNSWVNEFCAXGPYKCMGZXAUUHVBEC,Yvuejexulavspgxryfqkhkdocwrtjhvvybc
woo5825,S,,1-443-739-7491,IL,420256.0,3745695.0,,FAMJHBINSBBYITPUWXSBSLUE,513.0,Dean Foods,Portland,,augfwo,38.0,woocbhh,EBQUXFRJIYATWMKKOVTWSPUYCOQEFEPQPXJHQJIDWVAOLWBUAIDHKWZQCXRCSACURMVDWFFFCAKOV,isilsmxfznsttibklodsrwwruobodaupeupagblxbnrgyzepyjalukmmyrgvzuuewsyovbrsfcwnbk
KQQ5826,M,5.0,1-399-374-0127,Alberta,130445.0,1813939.0,,jeceuomjkpvcejsuy,372.0,Cimarex Energy,Pittsburgh,,ywfzg,,KQQTRGORTBKENNWKQVRC,Wlaqbbkenijidelhdygbulmcfhkbajlgqwgjoxrxhoegjffvbxzkohkcyouf,vssnoskdjvxurnitmldhfhvnurtkqeeajixozrzwqgdeugdjegjypcuwklbaoklmvrhqshyueoih
MUD5827,M,1.0,,TN,338827.0,3017032.0,,DWSDPXZLATHDKMKINWDMHZI,543.0,Omnicare,Knoxville,,OMCIHMP,93.0,MUDLHXXITGEINWFFLHHYD,Dhzlfxscfmmpxgrvolqkiemzoqjh,ecabqetqcyioqfnuyicktteahydepgckqdegvgfciaaxsdgsjucrmkqvwuzzieaojxppovaemeqkosr
Hiu5828,S,1.0,1-886-941-5238,NV,166261.0,3604812.0,F,SXXJK,544.0,Air Products & Chemicals,Manchester,i,HPAVWPNISG,98.0,Hiupjiwucslwtjgwnxcqr,Nsjllavlnhiekwugwfxcrnheirrfkagwbajzghssyivyfqiihxgf,
FXU5829,U,3.0,1-235-086-1323,NV,,378879.0,,zpskizqykjmokqcpdnv,840.0,MetroPCS Communications,Orange,M,Vzllknwgm,25.0,FXUDECXRKMFSV,,Jvcagzpfiehezppegojkkqoafqwmetb
Cny5830,S,5.0,1-762-168-7568,Manitoba,159742.0,1242814.0,f,Ykifpeusrbvolypgmjg,715.0,Visa,Regina,,Swtbumjtvl,31.0,Cnysyb,Rvjghifqxbiigulecvoosaolqulrwhlsjpdetvknrprzp,IAGCWIWSDKSGSOJY
Ofn5831,M,4.0,1-035-280-0129,Saskatchewan,236814.0,,,Frhxiom,730.0,Microsoft,Montpelier,P,OWMDEM,67.0,Ofnlmdxyr,,Ljqdbtwlfqvdsjxfigbqhdkfykmjhb
ZTJ5832,S,5.0,,Quebec,165541.0,1368496.0,,RPTQRWZETUXBOCFRYEDJQHTDFW,584.0,AptarGroup,Great Falls,,WTYQLFXYK,72.0,ZTJTYMMJRAJLQGIMGIRBBLRF,FXLCKJZIWBDWPFZFXXXPJDMRMNWLJYLUFVMYRAPFVQERXUHYUKFOLXOGGPVRUUSJDAYCFQ,
ZVA5833,M,3.0,1-526-954-2749,MD,111658.0,2436012.0,,Ovgfpfcdwjbrepzbkqccjnkdpenc,741.0,Covance,Nashua,,WGIREC,15.0,ZVAKOMDXENMUXKOHKCNMT,gwkdncehwkflhprtsbcxamzopsnzigutdqihsnliksqrhdpsajvrggfei,Svncwbbqagahictrkiuxdlzapitzjdorkvoqjxejbppbxcoyywywodr
LGQ5834,M,3.0,1-558-260-4503,TN,140233.0,1857479.0,,Vmapk,340.0,PolyOne,Garland,J,fqmmzcj,37.0,LGQKJLYTGXLBOIQYJQISPCASAQBDR,FLOCOVANUJJRCIJFHXNOWGPBJCHQOWKIRBJQGMOOULMKIZGKSZD,BLYGZMZQNATNLYCPUBZKHRMKEVLGNQKABXAR
sgh5835,U,2.0,1-726-703-5433,WI,,2184880.0,,Twhrgnlyqzkh,830.0,E*Trade Financial,Fullerton,k,upjuh,92.0,sghig,Flxximspcwdaheistsocrrclzygpwhhexsaelwb,Hrqoptqrgornfdfweoxevmgzteeaccqdvdpdhrmbobaa
nxa5836,M,0.0,1-166-741-0025,TX,208823.0,2704789.0,,NYHCIIDMNDGAOQBZIFSUJBZH,752.0,ENSCO International,Naperville,,qccxavvwq,68.0,nxalrfmangx,gttwohdlghnjcmtvuxtqmblwalwlnjqavejzzwiyampnxhwrzpby,odmtlrtgusjjbtlbvtoxctducppoipeqqydealovxlfconbnhipgyglxfjvmkfeiydt
UQP5837,S,2.0,1-580-959-4201,FL,53922.0,577252.0,f,QQWYOBYXDHDMKGSCTSVTSOEVEYRBE,683.0,Select Medical Holdings,Charlottetown,N,mcntfpnpnnd,,UQPIMAXJDQEZJIYWFEHHY,Nvpfrbdtvleggofumirfqfcmpdrfjthzvopuqsgalludxkmacz,Qojapldhfvbdfntpwajsyswwfbxfsfoikogzjsrdncbkeggfwdlgaxpmioswrxsmdewk
KKO5838,W,0.0,1-351-933-4520,VA,389659.0,2245926.0,,Lbartseptuvzxysjkenycwqdqawroq,392.0,Brightpoint,Anchorage,O,Yqblkmdmqv,1.0,KKOBVMQELNNZXTXEWOUHIA,Aocwwsstpoumyqhnmqxvejuphmeuwmlbmkcezhkyjggncmbxuwzppltllf,aiqvackuoaanqtstekivtr
