AgencyID,MaritalStatus,OwnOrRentFlag,NetWorth,NumberChildren,City,MiddleInitial,Phone,Gender,CreditRating,NumberCars,NumberCreditCards,Age,Country,PostalCode,LastName,FirstName,AddressLine1
kxp62e9,M,U,2455336.0,1.0,Holkywood,,1 445 170 2796,m,630.0,2.0,0.0,2.0,knitedStayezofAmerlca,IRHNIQIAviX,kxpxfskbofnhtkmetvyufrxwmdx,ANHYOAAUOIXRKT,Cmmgeaexvkh
Ksj623p,M,R,1450053.0,4.0,Warwixk,n,1 913 689 7677,M,644.0,2.0,4.0,53.0,Unitedqtq4wsofAmerica,Rzlwmybj,Ksjpnpymelpjbqwpbxw,Grfpf,Imdyokwylipnasubxrnhfesidgqicuzwmimlwkditk
llo6231,M,O,1290679.0,3.0,dvansviloe,B,1 106 546 4494,,864.0,10.0,0.0,122.0,UhitedStatexofqme3ica,Uxett,lkotufeuagjebngsw,EJROHPDRBXJLAUYBTUMKUWLAJKDU,JUJSMMJOASKCVBKGRKQWMNCHZUCWOOFWSYLZVVDOCMSJUKVD
nkut232,W,O,1216181.0,2.0,Cwsper,d,1 108 314 2617,m,763.0,5.0,9.0,56.0,Unitedqtahesorwmerica,Rznbdzsvt9,nkuktcdweub,Ykincbzkouelaizcxeipd,UAKZUWPOODTSHHXDFEXQCNNRLAIHOPHKYPAW
WXY6232,,,2521423.0,2.0,Irv7ng,,1 401 092 1251,,358.0,6.0,6.0,62.0,UnitedStatwdofxnerica,SA3OEL,WXYKDAVVEAYSPPGNQEDPSBCMF,Gdcdfwhe,YOMPYEXGALONPGTRETZGBXYJBMRAVNGWVEETEOBDUWOSBEGHKDSJQWPCLBQFLYRDDOPQO
Eah6224,S,R,1362971.0,3.0,Sunbyvale,z,1 966 734 4428,f,490.0,2.0,1.0,55.0,Canaca,Bhoos,Eahxnbrctncxuom,uwxhwtxsbz,Frezlftzlghphipfekrpimr
Kno623r,S,R,338615.0,2.0,Fxirbanks,,1 573 451 9832,F,568.0,3.0,4.0,96.0,UhitedwtwtesofAm4rica,pxhol,Knojnbuwtwzsywhuausazefwlwqqu,Gocyeydrjimlaruyb,zapaxbidqbqasosksdaftxnchxdmftmiskxokdcunlku
ohr6236,S,O,,2.0,Arlinrton,,1 894 808 7392,F,523.0,4.0,5.0,77.0,UhifedSta5esofAmer8ca,Urgeldbg3jl,Lhrlplmcaldfyhhufjeia,HESDVQAKNWJJMHDZQUSSZZSQ,Mvonxmrtkfsantfgestyymrtdnhxevcdipepfawhrdziuvoptrzbkuxoslrvpycsgbao
Pgt6237,,R,1126627.0,1.0,IdauoFallw,,1 330 226 8660,M,655.0,5.0,5.0,85.0,UnitsvctqtesofAmerica,Kbrttlijqb,Pgfsltr,Icxoffsawvuzqamutqvgb,Kxfblzktkxqjacgwpxbniijgndahkccyrhiflbhsyqhmqinsxqjln
RFH6338,S,R,3445081.0,1.0,Bridg2po5t,,1 122 192 3178,f,574.0,4.0,0.0,120.0,UnitedStzt3sofzmerida,LHBjIPDE,RFHRAEWEWD,Wldcevtpnxwj,RUYDVRXLEUGDDECYAEIXQPCESKJHOPPGCRCWAOVZJA
WFS6229,M,O,4128293.0,1.0,A8stin,R,1 874 313 9864,,342.0,2.0,5.0,48.0,UnkhedztatesofAmrrica,Lwsvbqgjehxb,WFSXCIDBV,Khveczbqhvdfxhah,Vnxtcwpyqmykkvyisbwxtksc
Qhk6240,U,R,4481719.0,3.0,Tkronto,,1 722 912 9511,,614.0,4.0,7.0,132.0,,DMWLOTsTW,Qhmhxtsjsosomeskihxjacrrdkfsf,flrltrf,ZVFBGVMMQLJYTCIQOZUALPFHOPHKI
Kxz6242,U,O,4460176.0,0.0,Fontzna,K,1 659 981 7163,f,445.0,6.0,7.0,119.0,UnihefStateworAmerica,Hloklhhwsc,Kxzkapamns,LPDLBULMHDLFVVM,Cpxtcjkvigyfuf
wdf6242,W,O,2936096.0,1.0,Cuicago,G,1 139 122 3686,,,6.0,2.0,69.0,Un8tedS6atesofAke4ica,Hqdgswdw,Adfhmbpwax,Dluxdhhoornskmwcclovx,GDBBLIBOWCKXISPQNTURKOQAPDRMSPJYRLNXFMVFQZILJGHOZGYMGVCJKSELGNNHFGZBGIAXAI
Zdb6243,W,O,5342412.0,1.0,Yonkere,,1 223 810 9214,,411.0,3.0,8.0,84.0,hnitwdStatesofqkerica,SBZKYgG,Zebqwuprqliofkrv,Xiyrdivcxddoavethwjspglkselxh,qcocnvmgbrglepemkvpxpabplesbuhohniapldn
Duc6e44,W,O,3355361.0,,Cos5aMesa,,1 991 156 8400,F,,4.0,6.0,89.0,Ugi5ddStatesofqmerica,Pionuvazocsf,Ducxiwxvqipgelfqijupm,Oqkhmceljitjwppieftlonhqbkcim,UOSVLXWMNANIMEMKMFPCDNGQTSJWOJNLSPLLEI
Tne6245,W,R,,1.0,LozAngekes,,1 571 310 8149,,628.0,4.0,3.0,117.0,UnitesStatesigAmer9ca,9glxms,Tjeokrkzgvlrocpavltva,Symatgimzhojeryxwww,
Jrk6246,S,O,4889382.0,3.0,Worcezter,E,1 414 148 6796,m,553.0,1.0,8.0,57.0,UnotevatatesofAm2rica,Sdakwqspf,Jrjsihvqeogfgybqfcufkkricpyojb,GPNSKINUZNMXLMLZODBNPLPNJMUOQ,Rtbbofwpqmlbkkaqczzqrgmaxfirjvjnsufjs
Brd6w47,U,O,2189804.0,3.0,Mofile,,1 337 344 5318,,647.0,,2.0,74.0,UmitedctatdsofAmericx,Hfkwantqghgk,Brdaejybkbnvtclgr,xaloqveirzzyllxmrmsghrtwtr,difaedqdf
ufx6248,S,O,3429451.0,2.0,Peo4ia,,1 989 769 5922,,922.0,5.0,,43.0,UmitedqtxtwsofAmerica,Hiyoqkqzxxs,ufacoqolfwhqmlhm,fqfmx,Lqdzhvllccglvxnwzndywlpsyjlmvslezxapodazjubfqckrumqwjgwam
cvm624p,U,O,580951.0,2.0,Fa5go,Q,1 700 520 4959,F,901.0,4.0,3.0,15.0,UnitescfatesofAkerica,vkflhrizix,cvmlhsuvczxlzsocagwnwpfirmsw,Bjveglhlqqrqfofxznaircfv,pefxoahygymsivyr
lha6350,S,O,625522.0,1.0,Sanvy,E,1 571 840 5076,,898.0,4.0,4.0,70.0,UbitddStagewofAmerica,Jrlpseksay,lhadaaxqaclnxsrjbqfcrvc,vwqqnpgcqrhclfylegz,Yfbfwytjevurtjcabrcgwiwgwubgrwjlcyzfqt
frs6251,S,O,2236066.0,2.0,Yonlers,,1 095 871 4705,m,658.0,1.0,1.0,38.0,Csnada,Lfzjvny,frxrukvtrpdyesicebbrwsxwwg,ucjhnmqeoonnanuldchwyhwz,zgzekpknohzcsvoijedjtkirgchtvk
Zor6253,M,O,1587924.0,1.0,Detroih,L,1 431 861 2474,F,342.0,6.0,3.0,109.0,UnitedStqtdeofzmerica,pybnsblx,Zorbsfobylgdxplkytcfskqgmve,Ryooubeqywawdhbwu,xvkogvffsvfynxgqlskoycbsyqxrpnngerzxcocospiifqpilblblmujoxxwr
Ysf625w,M,O,3220586.0,0.0,Akr9n,,1 141 836 4493,,643.0,3.0,2.0,38.0,Unitedz6atesofwherica,pehuvlvn,Ysfqpafitcuzibiivhikiwqwh,PQOWJEXGQIUHPBPAETHYONA,Fpjnzfd
gju6254,D,R,1615270.0,1.0,ColoradoSlrimys,,1 544 418 2241,,352.0,5.0,6.0,19.0,hnitedStxt4sofAmerixa,isectqhpzjlq,vjufzxxpdxcnmikuz,Hoboe,Liqmryvlxrnwezntlijvesdbgzfwuuowggntebuzohdizyiwjqvjdfshdjcdl
Ijh625y,U,O,4666087.0,0.0,Sal4LaieCity,H,1 520 796 0846,f,430.0,,4.0,71.0,ynitrdSyates9fAmerica,N9euhepjh,Ijhuoxfrxllnynbkbiwyqgxuiyvrfa,dmalogrluuqbtqwdnmojkomn,Ivjljqtnojfmsgprmqqmaeywwlbuyqwwgwcpuempnmnwspiotwqeut
nwi6255,U,O,1961298.0,5.0,Ceda5Rqpids,,1 656 977 7062,,654.0,6.0,9.0,72.0,Canadw,Lqjjrfyly,nwiqvrpz,twhwdhzqbaqba,Xrohdesdswstrsktvkhykvainoalsvkd
Osi625y,M,R,1783070.0,1.0,Cheyennd,,1 230 138 1820,,499.0,2.0,1.0,64.0,Canara,szohddo2fdlc,Osizt,MNTMRVQDGOXLXWKDAA,Lolcexsofgyawnwkybxwnuozt
Qgv6358,M,U,2589438.0,2.0,Orlahdo,F,,,,2.0,9.0,11.0,Camada,mattthy,Qgvxiqrtoekhhfjehjqnum,Peyuxdxkyjotzzu,lqdgpsifhpefkvvgpbfisaeeqhurjwuwjperidibrzwycznegugqozbhwx
2nm6259,M,,113089.0,2.0,S9ringfielv,f,1 615 395 9101,M,508.0,0.0,8.0,86.0,UnitedStarea8fAmericq,Nawvh,wnmvorsynxoftlhttxpdqayuk,Xzoyzsnhfkxkvdiorvcf,OBEKGGRJHCCMZVQKEDPAJJRVWVSJBSJFLSOFBQHEAFYTUSKCUNRLFRWGWXPZNJZGJXMKDJSFW
BIM6160,S,R,3604241.0,2.0,uonolulu,,1 088 653 5613,M,853.0,6.0,4.0,6.0,Un95edStayesofAmedica,Jinic,BIMCGLEGKXEGVR,XGLIZRML,IEPKFBLXQKTXHPSOTRMJKXPQLKFFVSYRNNNQBDCYMLWTTMNKDTPVJNJWYFEF
ily6161,M,O,3876758.0,3.0,Jackqonbille,X,1 844 440 8811,Y,496.0,4.0,5.0,17.0,8nitedStztesofAhsrica,Bwgjlzqgtge,ilyjtlrxulp,rrjaju,YQYAHLWMHEYCKRUGOKBBZIPFEDMJKRRKBPYIKUSHJHGHCFFPAHHPAHZJWVCCUDHGKG
vin6262,W,R,2603009.0,3.0,Irvin4,V,1 229 640 0758,F,524.0,6.0,5.0,33.0,Canaea,b6hiiwpf,vimcssofuesj,mbjofxk,ACOWBGGSDTBVBOJZIDRQYYJXFHEIFVBHO
srk6263,,O,3293397.0,0.0,Tuisa,,1 131 141 6157,,614.0,8.0,8.0,30.0,UnitwdStat2sofAmerifw,Jqkwfblyjvn,Zrkuobqusxs,Yyetziuznzaozkvt,Invrvahpylfbmuikjfmigjurqzuovdgjjgwukwwdofqf
DKf6264,M,O,4305319.0,3.0,Gzrd3nGrove,,1 777 172 0989,,,6.0,7.0,30.0,UnifedShatewofAherica,PcARXJIkWSD,DKVPAHDRGW,Jmomwwnmarvvlobqgmjzicx,Mxjuuvrx
RrA6265,U,R,4430099.0,1.0,Sbregeport,,1 812 286 4890,K,564.0,1.0,3.0,143.0,Canaca,,RTAXVZUHAH,ojhylorijhgselommcnw,nkircsxgibmhnmgirefydo
hql6266,,O,1489536.0,,F5ederick,C,1 881 432 8173,,777.0,3.0,,93.0,,kpcads,hwlnwqrrketsghqf,TLCCIYQUHGKDCQRCY,DIMVKFVWAGQCGFUSVYWIIFTOJSTHSJOAUQFKNJVVDPWZJCEGMFFFTSSRRJSNOAQXPQKWSA
Aef6367,M,O,2185645.0,3.0,Hollgwood,x,1 831 026 8125,,542.0,5.0,3.0,48.0,UnitedStahex8fAm4rica,judtrgd,Aeffmiywfqivqa,XOQPIEBZGIHWJGOXGHDLWVAMRUACT,Wbkczymblmjgigmgjwowjmqndlxrlxnbsmmrwamwlwmmmdtxedszuymdfosezwedqjixc
Gfm5268,U,O,4334120.0,1.0,Elizaneth,,1 520 162 2475,M,406.0,1.0,8.0,106.0,Unitedwta5eaofAkerica,HFTIgMZ4WXRM,Gfmnmachzwvnmyy,Nnzzjbmbjtlsqiadfhqgiseu,Ecveleqqwpj
NfP6269,S,O,,1.0,Valleno,O,1 008 884 4139,,433.0,5.0,6.0,38.0,Csnada,CBy0CEUOQF,NGPSSWOIBOALVIYERLBONA,QIORCPQPINOTCOULWDZPSJBP,Zpixfjlgqowsrlazfjbvozrcdqtuazkpo
Sajt270,M,O,2292892.0,5.0,DesMoinew,r,1 835 721 0874,F,554.0,6.0,4.0,40.0,UnitddStwtecofAjerica,Ojsvdaavnoj,Sajfwfokievszlggjqfdazyxufl,Rhsgqblhthhzsdedewlhfu,Ngijjbpphsykhldkwptebaojgjjnegazdwzupuwqjwciwtotcjuqrnmqtxthcvp
njh6271,M,R,3152959.0,3.0,Dajton,,1 448 248 2228,m,804.0,1.0,5.0,69.0,,knoazbu,bjhgspwqxkytkuayqikkzqvvl,hjpnmkuevoidyqfhqkb,Xisqfkauzhilgqz
Dne6e72,M,O,1601530.0,2.0,Baltinore,x,1 451 304 2069,,425.0,5.0,2.0,49.0,UnitedStayeqocAjerica,Tvqdtdam,Dnesvforonkhpkqlyhcshtu,Qieuctzzn,Lovqqtujapzxntsybngxuxdgxowiqztznxkzgffjuxulwueuqlg
EqD6273,M,R,3990636.0,0.0,FortLa8werdale,,1 136 991 7669,,709.0,1.0,0.0,9.0,Umi4erztatesofAmerica,Njcpy6yrjpp,EADWMEFFLAGCJAFMQPCBZDYOJXQ,Azbhpqycfqvrfwhyfeeubtk,Reluavqodlabfjeccnxhjhdpzdfimzxzpnniecpugcduayavaqzirdubl
Esi7274,U,O,1873115.0,1.0,Oaklanx,j,1 824 685 9603,M,,4.0,3.0,45.0,UnitesqtateeofAmedica,IKoiSXSOUO,Esillpp,Ewnlcamshghoqrla,YFZCIWJQHHZNTNKOYRZYZAUONKRKVIMMUNNXARDIKURRSKYTOHGDZQWGZPZWBNRTSXCMK
8fo6275,W,O,2736168.0,1.0,Sansiego,,,,,6.0,3.0,111.0,UnitwdStatesofAnwricx,JMPBiUBGS,Ufouxeug,KVPYFAWINYBNVDLU,xtawxwqfmugchoufv
Jxh62i6,S,O,1148797.0,4.0,2ectValley,A,1 383 201 2085,m,361.0,2.0,3.0,16.0,UnitedStwtesofAheeiva,gwtkpje,Jxhtphpbattbvrgpjuffagcucy,lomofzadqaufqchhb,ojwjtgmxbizyxhabnatzjpgckeofc
Yxm627i,U,O,684177.0,2.0,Columfus,R,1 158 749 3011,M,411.0,,1.0,106.0,UniteddfatesofAm3risa,humtlalhfoe,Yxmtydiwlwjsccucsfyxa,Ltnlbmeefllmpgqmkouig,Yjmymqwcpxifjxaylsejuhfntgccctqswwuckfrdyuazpvqpaatuwvrcqtilcenmldcdocqtp
Za26278,M,O,3697021.0,3.0,Vansouver,Q,1 113 509 1769,m,674.0,3.0,4.0,,UjitsxStatesofAmericw,HDJANjACuDY,Zawssicjrqxpaqzbxczswgubasaac,grhhfwuddtcfavroiqxxptdt,opcijmxiqootzwwfihwtzhxgbjvamtacgojhtwvzcietcaknveasdtaaivnlfiikbapa
dvy6279,S,O,1967963.0,2.0,FortW8rth,U,1 646 987 5467,F,,2.0,5.0,86.0,Uni6edStafeslfAmrrica,gikgu,Xvyymciwxuepfhrqwmwlqfd,xlqzzdqnixciu,UJMJHRIHEMGRDALYXSSEMNMXVLTPWIYA
ggl628o,M,O,4420583.0,2.0,Chejenne,,,m,1007.0,3.0,1.0,88.0,UnitedStah2slfAmericx,B4wdwyk,gglbgur,XNZHBRLMSZ,OHXSSKIHDMPUUJJZXVJHJQCA
Xva62i1,W,O,1888305.0,2.0,KansssCit7,,1 033 446 4556,,582.0,1.0,5.0,8.0,Ugi6fdStatesoeAmerica,OICKkSDW,Xvaezcmpeb,uiuqmc,Ksugudoxubcdkzqoztxeomtcsavcugxlqinlmjbwmmktgxqktbqcidmsury
xqj6282,U,O,1554578.0,0.0,hissoula,,1 110 952 8073,,699.0,4.0,3.0,129.0,,Mlpubt,Zqjchvobziwmt,zjfrdoivznwbiopgoitcamwmsgywn,Aodqxwekrncptotiintrnrnppgjhwwubornlbltxfbmyqcgoguafjbeotlaqphqeibxp
Vjx6283,S,R,693160.0,3.0,YelilwKnife,U,1 880 031 1726,,301.0,4.0,3.0,89.0,UnitedSratesofzmer8va,,Vjztq,HXBNECSCXWZQEGBRS,vrprhcxfiriydrorxgsspffmpkwpl
Zrh5284,S,R,3711104.0,2.0,El0aso,D,1 672 498 3521,,580.0,4.0,10.0,82.0,Canadw,evlsxoef,Zrhskqkvaza,NQUQOJNUPILU,PXTOTGLQBMIWNWSCOPFJBCMHRTBFSHTLDUSBPZJYRS
zpc6275,S,O,3602372.0,2.0,Oxnatd,o,1 173 855 0058,F,529.0,0.0,3.0,53.0,UnitevStatexofAkericq,Wsfhwhzhwb,zpclkhuobbckunikrzqmcnaqywgwum,Xbcdooixvnzaezjufbazjvghcopp,Tnfvgghvljqdbcondzirhmsiuxminuaseyvcmx
LaA6286,M,R,1290794.0,3.0,Osha2a,,1 868 420 5496,,708.0,4.0,2.0,71.0,UmitedStatesodwme3ica,Wjtjssx,LXAXGKZTTK,Hqepyhlax,gbspvvjqyknllpasidbojkualuhszibagboatluybyomsxriwennryfxjnadjb
HLH6288,S,R,3018130.0,3.0,Lowepl,,1 009 301 7925,m,755.0,2.0,3.0,39.0,Unitedwtay3sofAmefica,SJs5QUSQSW,HLHRQHFGZPRUQHPBAOEODLVNW,Ewlhojmgbzhwbticc,FPFVZKWKAURBLTJOXQEZPXTRIAQUPSVJDUHHPHEZDLWTMVJWNZWAGJQBGRVLSELRDSDGUUNDJSIKD
kQV6288,M,R,3896893.0,4.0,Frwsno,,1 329 141 0642,f,697.0,4.0,6.0,93.0,UnjgsdStatesofAmerifa,umivrutic,LQVTYSJCMRQHEQUBXFXYVZAXABGTDE,LNMQD,VSEEJFKITARSYCLSYHXCPNJWMGEU
Wts6289,W,O,2964608.0,3.0,Torontl,z,1 191 574 2271,,447.0,8.0,2.0,,Canadx,Pbah7ztimcza,Whsvnkxmfmwgpktkqzcsdg,hkzonebjphkuj,Gaswnx
elqy290,D,O,1883324.0,1.0,Har5ford,w,1 293 076 8500,M,1025.0,6.0,3.0,98.0,Uni4edSfatesofsmerifa,Grkrsp,elqseajuqjqd,ykgqmpi,hyagffcxyvusvxjvrewucupqtvumblegnehaduuwmdjjwaxhvqsaytshgmpwfwphf
Krh6291,S,U,3857621.0,1.0,Iqaiuit,G,1 280 789 2909,f,749.0,0.0,6.0,4.0,Cahada,Pkxmwy,Krntjltttsrknfmurcxaa,Xbllrqoamopqpuglsxavfh,enqznuvdwdbvmvolkjzbyzbhxzvqhtcbagfdirujvqcnnbsvsbgodaocgfqxxduksrk
SLf6292,D,O,455880.0,4.0,SantaAnq,,1 513 406 0297,,817.0,3.0,6.0,61.0,Canava,Ckyunyf6,SLDCXT,WRQRVCQWRKWUAFHJWRUJFYCEGAJH,mjulhosiuvunmheqapkokixrprwmtemlxabakloizfjn
rma6293,M,U,1072336.0,2.0,Eugsne,o,1 191 702 9644,,738.0,,4.0,60.0,UnitedStqtesifAmedics,bK5GCWBEDK,gmaerwmcbydvhsaenfjabbfxzp,OWKXDXKJECMZXGYKIPULISBWZMFRL,HJFIPBBXWBOOITCMELUWHXOITETWRRPFULWSFSOXGDNCQWRNOGLIYKQOTYWQQNGGTWHGFRZGUUP
FsR6294,M,O,2047351.0,3.0,Abilens,,1 899 248 8916,,652.0,3.0,6.0,106.0,UmitedStat3eofAmer9ca,Vjvxxtl,FWRWOWJTMOK,jstox,ZJKOACBFMSCGIOTXHLZOKRMPTYUGCDDDLGMAYOZMMUJKDFDOSKTVNMYVVNB
jde6295,M,,1039569.0,3.0,Garpand,,1 443 166 0314,,695.0,2.0,6.0,9.0,Camada,Vixmybprixxh,Mdemxe,Xmcswuwsiklzksc,ueqlwocsxpexiaeoroarhblomjucvybvaknnmitokedpkojubxkxdbqcxchjkfuehowdul
EST6w96,M,O,351856.0,0.0,Washigg4on,p,1 955 387 5747,m,408.0,5.0,5.0,97.0,7nitedwtatezocAmerica,MJRKHjiSNEZF,ESTBXDJUFNUBZ,LWAHUSNQXLAJICLURYMKRITCLJCK,meazklsyvkqmpxiarpkjkpnlpjqbopmjlqgiplvegvumxmaabtervcqhdbtrpezktnknv
DKCu297,S,O,3414172.0,2.0,Tuccon,,1 754 412 9717,,348.0,0.0,0.0,63.0,UnitevStatesofzmerixq,Vgoppxiu,DKCSXHXYBKWSXSSNZRRCOMXPTYA,Bojvmqphazqinmi,Fufeioaxqjsjqanhdpzuoyhggvoqgztupkteiyjzllgkeovwnfgaudemmzhujzuuo
krn629i,W,O,1583483.0,3.0,Arlingtog,,,F,598.0,5.0,5.0,74.0,UnifexStateskfAmefica,niequiss,krnnpvfrddfqaqafkt,xawpbwdacpsshauofqxgfrb,Lbvmqbxnqchumpxjgljzowmfjvwnxotaisfgepeslaivezxkfjdotkdbdzwfkmufin
msd6299,M,,6537027.0,1.0,KansasCif7,,1 238 481 2477,F,354.0,2.0,5.0,94.0,danada,eugfi,nsdbsxaqhtdwnyspuwjqwrwqfvu,syruiy,Bintmalkmqquewxdichceyvfnrzfuzyvufumlbuugzknzduvdwxggyu
QKC63o0,M,O,4154965.0,1.0,SterlkntH4ights,,1 021 474 3956,,1030.0,0.0,2.0,83.0,ynitfdStatesofAmsrics,ChYEYC,QKCKYCQGXWBFCIVTMECHFJMK,yrsmgooaswsryabprxigupkevbpycq,XYNFICNSCBXKXFNKWCRBWMRHAUAAYPOZPVJKUVIPBYUQRCRZWAQFIWASYHDVFUPPHWTOSOHGXA
XIL63p1,M,U,4885741.0,2.0,lnwependence,L,1 444 031 6512,F,741.0,4.0,6.0,82.0,Uhitedqtatesofsnerica,Dnsm4d,XILBYSANWQWCTYHWVOWEP,tnxtqdpegnglwlealwromu,Kierahlrbfaqqvxgibrvqfliroztdeffitmjdlvgbvejvoatmggicfanzlaglo
uaj6302,M,R,3282620.0,2.0,Newoo4tNews,m,1 667 372 3768,,407.0,0.0,3.0,10.0,Canads,ibmsllftkm,uzjdyzeggxrcayqvbslwf,Awuxusfalawbkscwjcyo,eksqzfraikrrhpumuvlvbdempjozhhthjifcdtsnmxuclsgzxlpjrwmypuckcjfkqcncrfdbcqfkvq
Taj6303,M,O,2877979.0,2.0,Nashbille,,,,811.0,0.0,4.0,58.0,UnitedStatssofAmer8dx,zejwtdxv,Txjjopwlgdqegfvwrndhqn,Ulfmnlpbsumzenexllwdd,Wklgqqyjtugipbxzpwxnnjvevennoostuxanomufcvdjmcrobvxgpgflhyoqlngoocn
Xew6w04,S,O,1422011.0,2.0,labsasCity,,1 382 875 7422,,607.0,5.0,1.0,46.0,hnitedStxfesofAmerisa,Idxtdjho,Xewpjyqsevaojazwtjcemcspqcev,VAVQNVHPZNSJEPIMKOJZXJNKJRXBTC,Gfsnoswznwndopldmhynqwjzagchighjbpnqdcqjlfrnntcyyyogouwsehdrjdeaytrsacesysi
Hfu630t,D,O,2792312.0,2.0,Br8dyeport,G,1 266 820 1272,f,299.0,3.0,7.0,49.0,Canqda,Vazwsi,Hfuhghbingalszdpoggtunpcxl,Esbfdhpldiiafxbxoxzgsgkge,
Rqd6307,D,O,,2.0,Wes4Valleu,,1 153 373 5079,,440.0,4.0,5.0,14.0,UnitedwhatesofAmer9cx,ISeVJ,Rqddodzowbbmsgjut,gixsaetnds,jvanbdhwkbemf
Tfc6307,M,O,4830566.0,0.0,4ochester,,1 026 244 4380,M,428.0,4.0,4.0,53.0,Cabada,Iedikdyr,Tbcthnabztqcdbcqjmurtdxbzxpabx,TKRNMXZWMSZOXDWEEHIIFLJWNOMF,pedblirrl
bzu6408,W,R,2890360.0,1.0,CostaMesw,B,1 653 692 2918,F,961.0,0.0,5.0,100.0,UnitfdSgqtssofAmerica,CZYEiMN,bzuzojhmjqjpcjdzlbcapervksvf,Wxprrvjiv,Jijtlqoxinqemxabn
MSU6e09,S,O,3708468.0,1.0,Togonto,,,,807.0,4.0,2.0,38.0,UjitedStat3sofAme58ca,vtfucm,MSUXGYJEJCVIQVGMOAWXGIHYMT,NUQZUSESRCRTW,gjydni
I5n6310,U,O,292122.0,1.0,Wwrren,B,1 064 997 8477,,556.0,7.0,7.0,39.0,UnitedStateaofAmd38ca,PkLEXASN,Iynvhqjjwefrfnhzdjglqw,Upmqjbtdow,Favojvhceclsizzngmaxmlnxovuckkaevnzkokwzltjeshz
asg6311,S,O,1434989.0,1.0,ainstonSalwm,,1 351 000 6725,m,692.0,4.0,3.0,16.0,UnifsdShatesofAmerjca,SKZPIcE,Qsghvfmcp,LXXOJXPYJFHLPVVDYLKFYDLLMEBS,VFKMNMDAC
DHI631w,M,O,4172075.0,0.0,Ingpewood,,1 777 398 6733,m,733.0,5.0,1.0,22.0,fanada,eihaujqjmob,DHIPA,Dlkkhjy,
Wzh6313,S,O,2027460.0,0.0,Pufblo,J,1 419 674 8819,F,1091.0,6.0,,,UnitesStatesofqjedica,aENPCTWOgFP,Wzgsdpzblyuv,Upqeoyvajjxtbxpbojvsllhx,lgmcodebgrkvjdtpaxfpsxpcktjug
wIY6314,M,O,107689.0,2.0,CoralSprongd,,1 389 714 8451,m,998.0,4.0,5.0,95.0,UnotedS5atfsovAmerica,xdkfed,SIYNSRJJBQZKSZXOLTKFMH,Fdauh,Mxfzwiucqeyaodkajyuxifriiudfkjqfjrppxmmtoffixezi
sJB6315,U,O,784726.0,2.0,T9peka,y,1 713 436 8875,f,309.0,4.0,4.0,126.0,UnitedStayeaodwmerica,Wmfgbxx,CJBLWOSESSRRQMAHLNXRMSABF,pagjdbjdhfuddjcfmknpkvbve,owvvgxaajszobclfdjbxdaxwvo
HLB6e16,M,U,804138.0,3.0,Coluhbia,N,1 257 123 9490,m,764.0,4.0,3.0,77.0,,Nsqomp,HLBRQTFXTWNMRXWEXWGHOHSU,Vkpzskkdmiwpfuacvvos,NXNMHCIMQDPWGBOALLODAWPUBI
jwb6317,S,O,4980211.0,2.0,Nirfolk,N,1 138 720 9903,,353.0,3.0,4.0,,Camada,Flaxbxedj3y,jwfjupdxpixw,Kjafh,elcvaocgiyqyhmvyajpxrfegjzzrlgsuwcvweqlebhjvooajmrjqqrsflz
QUA631u,S,R,2236098.0,1.0,Yellowlgife,Q,1 547 682 0573,F,895.0,0.0,6.0,59.0,UnltedctxtesofAnerica,rMOZCCTB,QUAWBDYRNDOTBVAGTKHIPV,Orqkyddmlynmasfbcdudjlf,Txfiyxtfgzgzuoymzofyjvfaunxwyraeccceaketjk
Cxa6r19,U,O,5833830.0,2.0,Burlkngtkn,,1 597 470 3310,,648.0,1.0,3.0,53.0,UbitedSyahesofAmetica,PRBPKyC,Cxahcqohmchhaiscvlligh,Vksekvrmtkukpowvekyjsvfvvd,eofntdssdvohxlesdhhbasjfierjppwdkgvkranbkwzvlugdpkigkvmov
suz6320,,O,4774142.0,1.0,ChulzV8sta,S,1 182 908 1231,,605.0,4.0,8.0,37.0,Cwnada,Etcreitgf,Wuzgmisxlyx,Vpjbfvnhy,Kafpmmsdmwflcykgdkgxtdgmsupkztqiloagf
xqj63q1,S,O,2446743.0,3.0,Newadk,,1 743 494 8114,,669.0,6.0,5.0,135.0,UnitedSfstesifzmerica,,xqjdlmuialmnkezokbayvnuvwdrvbm,EDXVMEXIFRRL,Qlhovipzspumprolkkphmbfhpvldrqwuyemfffgfpotevdarwjhzsp
Zbu5322,M,R,1971755.0,2.0,0shawa,h,1 828 832 3692,f,786.0,4.0,4.0,82.0,UnitedStatsdofAm3ricx,Ccqpjurx6ve,Zbuysmntplgiynvywov,Qxesgcagbbfbrspii,Ujakgggahdwfrswcqrqhhlensvqsjjkcnoaatphatdpvlgljgzzmjchqmufpijqm
Dvst323,M,O,2118376.0,2.0,SaintJomn,,1 904 541 0348,m,771.0,2.0,7.0,28.0,UbitedStatesitAme4ica,babioifllp,Dvsqnwhnkhxluzbattrwqfrlfd,ADFUSJGKNDEAHJXUILXJTY,Xwsiamgjqkyalnwnbblhlgc
