AgencyID,Employer,LastName,PostalCode,AddressLine2,CreditRating,Income,NumberCars,NumberChildren,MaritalStatus,Age,OwnOrRentFlag,NumberCreditCards,NetWorth
Bsz12859,Aleris International,Bszxmgsqfnsdbbtpshskmcpnt,uksetfatieh,GNAQIIFQJKMBGCMSWUUTWNFAYCGNPWAGDISEDERJBKJXTILXUGLLHWPYZQTLXH,599.0,54667.0,0.0,3.0,U,99.0,O,2.0,2205830.0
Tus12860,Systemax,Tusmbkfkm,Xlpwzjddsxyo,Mpwclyqpxkwbzbzjv,432.0,280753.0,3.0,,S,64.0,O,10.0,3768815.0
Xak12861,Autodesk,Xakwxzsvneegquoggyzh,vxmsxbziif,SVHCVDESDIWUQNSLBIBBQKBIHALRXZVOYOGDTHEVNHSDXWLJJETXJGNZXSXS,310.0,381535.0,0.0,3.0,U,53.0,U,9.0,
Kgw12863,Mohawk Industries,Kgwhkgkqbiwoxobwnwveguirgk,Ngyomkg,ecejovqlindgxwyxfpuwjpbsjllzglopdbbfuahlmqoukrwuvefuazjofstqpdpxhxqpre,705.0,390420.0,2.0,,S,30.0,R,8.0,2895361.0
Sch12864,Principal Financial,Schohfqgt,Zrleke,xiszcmifngymhqrsikbexxdelfuwslpjqzqjqchjgwmmialzhwuqupvyoxluezunkvgzcjzaekdqt,439.0,286471.0,0.0,3.0,M,23.0,R,1.0,3484429.0
SOE12865,Country Financial Services,SOEGSUTDELTWZTDAITCJPXOFOYJE,Pcltedljdmk,,770.0,261843.0,3.0,4.0,,18.0,O,8.0,849395.0
PUK12866,Teleflex,PUKIWTPIHU,Kllntmosbyxc,Gxkjxbvszdyjicuevomgpmtbwpwjmmxxlckbsepjktp,521.0,418622.0,0.0,4.0,M,24.0,O,8.0,2738747.0
Fwf12867,RadioShack,Fwfwqyurmlrneyulikjix,HLFVD,Wkmctmdkfnndzmehepmckivihrtgfsetawauxezelzoijxdsacsefuzojmugg,551.0,50596.0,5.0,2.0,,68.0,O,10.0,594382.0
fgf12868,Solutia,fgfmfosdsluiaagxxouhgpjfwdi,NGFHDRTQUJ,xjdfdugtvqfurqmodjzrkjstopvgtportrywdnaqaehqfssqlfniferiuadtrmzctsh,597.0,186907.0,4.0,4.0,M,71.0,O,3.0,2803157.0
RIP12869,Home Depot,RIPKWNAIADVGCZQNEHEQRSGB,Pujdd,Fqloyizjgelbkwnmahaspdopdhzuvrofheyahhnngdiasufkkcqdtmkgbppaosmovvjdqoewim,819.0,149292.0,4.0,3.0,S,63.0,,5.0,1998054.0
Fgy12870,Fortune Brands,Fgyotbrcmjqtwzmwfjybapmgymhgzh,okxttfhi,Muwtwyhhufyfjgbgxuawmqjzujkzcbc,506.0,385358.0,2.0,2.0,U,80.0,O,4.0,867553.0
Dpq12871,Morgan Stanley,Dpqbfapuuuehjv,lnxvk,Fibvztekaxbgrjisggjvt,355.0,430576.0,2.0,2.0,M,,R,5.0,2835340.0
Lsv12872,Advanced Micro Devices,Lsvrrgfvqulzzeqwergbmsgn,Gtovwl,Gccvheeodzgqdergdheqfbvtqlliyavzkwfgluewrvbrkcqxmmmcihm,735.0,363316.0,0.0,3.0,D,41.0,,5.0,3005045.0
Kjf12873,Patterson-UTI Energy,Kjfof,UTWQR,Mjptqgeevdlommxnnidpyjkalkkprwfpwevdrbyzolafz,535.0,25667.0,4.0,0.0,S,35.0,O,5.0,3468507.0
lif12874,Mutual of Omaha Insurance,lifqvedkftmlpexkhjhzkauce,ERDGXONT,iavwgmexglxcbrbb,548.0,428168.0,0.0,0.0,D,32.0,R,,3406613.0
vax12875,GameStop,vaxbpkdtaynsavpebddqhkopcaw,RQUMGWI,dpzorswggeaisgibyefolkvhfgqpemzcsgakzjpxboanjhczemncduuibrryjlicgpbswyqedxb,376.0,346317.0,4.0,2.0,M,30.0,O,4.0,
Vie12876,Pantry,Viemrfibdpmqewvbfpurtn,YQHEFXX,PBJCPTCUDCBZZFDUGPAPBHD,441.0,182949.0,5.0,5.0,S,65.0,R,6.0,2398882.0
Zno12877,American National Insurance,Znocvdzafbehwd,Gmsma,VVHSQCQCMCKSVOTGVORXNIRTZRPHLT,577.0,414677.0,4.0,0.0,U,63.0,U,0.0,
ehd12878,Tupperware Brands,ehdbkaui,,ckmhwckxqrwhlillnxaw,470.0,136480.0,,3.0,S,33.0,O,0.0,1572808.0
Jbc12879,,Jbcjrmgo,MVQPYFDT,Vwwaxvnliapyodiwlrhsqnhmppylookhiunclhnbekxdlyydjgdzgenlq,673.0,359713.0,4.0,4.0,U,78.0,R,1.0,2345909.0
avd12880,Western & Southern Financial,avdffeswhhglozjzajrkbulx,Xmtvxpdxg,Jwxisujkcneaoplyyygfmbsgmonukouediqtvdrlpwiolbld,361.0,180925.0,0.0,5.0,M,9.0,O,0.0,403189.0
Xwi12881,Fastenal,Xwizwgbvxioqionl,,Igawvaqbhmoyoxgjvzwodavonredztjtgxszftyxrqtzsfnzcetwlyrbbpoytpisxcjh,741.0,359348.0,,0.0,M,10.0,O,1.0,1971569.0
zmm12882,,zmmrcfvdswpuzrqnhwp,FTFOT,Yioaujptinuhlfqj,779.0,234286.0,2.0,4.0,U,43.0,R,3.0,3168477.0
Vpl12883,National Oilwell Varco,Vplhxsqj,KLGFT,Kvqfzmqvpahlrf,625.0,447519.0,3.0,3.0,M,94.0,O,10.0,3321462.0
Dde12884,Mueller Water Products,Ddegcstn,Rgcbglmwq,oavxw,779.0,293193.0,0.0,,M,51.0,O,9.0,469923.0
umu12885,,umuvzskjgjkogtf,Mucad,,665.0,115369.0,1.0,4.0,M,34.0,O,3.0,643645.0
Nri12886,CB Richard Ellis Group,Nripipdirjb,Ngafkkbydv,Ioawfizbiphsekartkyqmupebqmghnonytkhjsinankwzuhtraswamzjijr,336.0,118204.0,1.0,4.0,M,,U,3.0,1732064.0
wyr12887,Perini,wyriagackaqedavyk,TTCVEFKFUWJ,azkitydbmbgdxr,752.0,226602.0,,3.0,M,48.0,O,8.0,3821563.0
Jnn12888,Exelon,Jnnuxhisochitpzjcvieslvcv,Qqbkn,WXQXXQZUTWKX,398.0,8504.0,0.0,1.0,D,80.0,O,10.0,3582599.0
MHO12889,Synnex,MHOCBXFSHWTYHYHLBQNKDRAIHPADA,zbaloct,Hssnnekomafjiqjdxiyirhkgfblgiimxbjiomgeaybhnbleuuvkvybaslztvdagnxsdjrmoanenfto,348.0,405451.0,0.0,5.0,M,54.0,O,2.0,315952.0
Eoq12890,RSC Holdings,Eoqnuce,AGDPJIVEDJ,xltdospajyzxqawnwodkqfuhhmftwkcbkurxsclabcesfmlfkutouuv,807.0,151916.0,4.0,5.0,U,3.0,R,2.0,645990.0
yeg12891,Aetna,yegoiasssfbeqwoytwxidd,Jflsidci,ebcjxnbptspwsgzajpgzxfjyxrryhrwwxspcwzr,747.0,274141.0,1.0,4.0,W,90.0,O,6.0,447381.0
VSE12892,Great Atlantic & Pacific Tea,VSEESCWADADDCRXZISURVOKKCMI,Gkqavqnskp,Lueeockpojqoaaqyjcxhrbp,687.0,195000.0,4.0,3.0,M,16.0,,1.0,332117.0
FKT12893,Polo Ralph Lauren,FKTLCDBZJSBQBYNYI,,FBFETKJHESRPBBONYDSIPP,488.0,198834.0,4.0,0.0,M,80.0,O,,3354117.0
QPH12894,CB Richard Ellis Group,QPHTEZOCTL,nxyclsi,Aglaajhgdhsoqmlvakijydhyhgprbwlnbpghwsrcoqlehcsiupklclondwgmgugmafdmr,637.0,6892.0,4.0,3.0,S,99.0,O,8.0,2535433.0
FCG12895,C.H. Robinson Worldwide,FCGUKJPFVGGXPJGWIYLAYTJTM,Usetk,jbwfizgjyhmrsitggxlpdwyisjelzolerxvlkalbkbgtumswnauckincu,524.0,222855.0,4.0,4.0,,70.0,O,5.0,1742270.0
TVH12896,Vought Aircraft Industries,TVHMR,Kakvzneecapc,Wngtukabelsrpbce,458.0,235994.0,1.0,1.0,D,64.0,O,0.0,1039205.0
kyb12897,AmeriCredit,kybjgtqlimmrowgoaqval,Qvkryvtzgdmg,Mlwtiswafskmwanltqlxrbzltxhwdxalecir,564.0,452722.0,5.0,5.0,W,74.0,U,1.0,35714.0
LTH12898,Imation,LTHCVQBFAQOVQDZKAWUBOS,nrsuphh,Kcfryweuazeyuceldxjhoawhhufuhoxbdjbhiqnrnritrgq,440.0,136002.0,4.0,0.0,M,2.0,O,,340541.0
Wlg12899,Terex,Wlggljbfdu,,DCCZHGNRQJJXMFKFXXWYHPIZSHDPWRKYDROYUGXTMFFHDYIWRYXQUPPCATNS,843.0,315530.0,5.0,4.0,M,3.0,O,3.0,3023059.0
Gys12900,FMC Technologies,Gysossdsrdymcnscbjw,RBKFSWLDELYX,Qnyfbkvjiqtnyspcqlnpksw,659.0,4680.0,5.0,4.0,W,100.0,O,6.0,2681256.0
PKT12901,HealthSouth,PKTOFFPC,OCKGKG,XPHDPQSIOKABFGVIPSCXANGRESZDFVL,394.0,415842.0,2.0,2.0,S,16.0,,,1065668.0
Pre12902,Huntsman,Prezfmdzdqsbdhyomqsbknsk,Gacpi,VZYDRGZRKCLMIPAU,527.0,15019.0,1.0,3.0,U,29.0,O,4.0,2758111.0
alr12903,Apple,alrwjoltznqxfsnat,TLHYGFUGNC,ekhqinwcuvqsxhyhkatvfolgttnxqlrgboertifemhebstdemdjhlovcviylbkajxisjbeouiesoygu,688.0,416269.0,2.0,5.0,U,86.0,O,4.0,780736.0
Mlh12904,Dell,Mlhevggxneukfibrhuibpleywrp,ltfpvpntvtex,MDMNJINDRUEJNSJMVJZFJGCMKA,741.0,447105.0,,0.0,S,12.0,O,6.0,1591768.0
Gwl12905,,Gwlogtkfjjtwchiokpipbjxbwilpo,iegnrg,qgvmr,717.0,452985.0,1.0,5.0,S,95.0,O,6.0,2834693.0
OEG12906,Burger King Holdings,OEGOKCUCAOWRZYH,,ANZOHPBNNPTVU,716.0,281076.0,0.0,,W,34.0,O,10.0,1685067.0
jnq12907,Dow Chemical,jnqctrnnkmfe,Hbcsaijjvi,gtejhbkvbichdljzpimpgxzrshtbzrfmhxcialuhexshkocbcucrhuncvedoepduqhkru,389.0,426651.0,2.0,1.0,M,87.0,O,10.0,2001278.0
Xyl12908,Corn Products International,Xylstjdqxirzjw,Chcsk,ypxbefsxeyczbsjxystvgxovztbg,375.0,294444.0,3.0,2.0,D,61.0,O,5.0,158030.0
Whu12909,Ryder System,Whuqcxuxprfeabicttyuecukc,KSGYD,CYAIRNCKGQIHTENYZZKHVVWGLPGGIPQDQKLHNOQICWDNJYHQM,643.0,312238.0,2.0,4.0,D,69.0,O,1.0,645587.0
Osi12910,Cracker Barrel Old Country,Osifuocshxr,OTAEKWOPH,qcpadqeeppjuwotzxrcdhqolehzvkzykoxaijmmpmjtoisqmfhbxiejkarkgjrofzjdvfivvmlusbw,709.0,395614.0,2.0,4.0,,29.0,O,1.0,3303846.0
ved12911,Sempra Energy,vedunhtmd,wncyx,Nfrtvtxvvetbmsdndjpbaegrgneqsuvaldcxdfragndwxpokqoedpueyiafqzpvhjitgvqgie,417.0,348183.0,2.0,0.0,M,19.0,,8.0,3992394.0
Sxt12912,KBR,Sxtummkudn,yxgjmxdyd,Dwfeyfjrnjfbpcxxqbhjnpmjavcjxbtlll,738.0,151500.0,5.0,2.0,,79.0,O,4.0,1883321.0
KXL12913,Mutual Life Insurance,KXLEBQCCWZLNEJLMPORWMLGJAMNBZ,rybjuqm,,532.0,393951.0,0.0,2.0,U,68.0,U,1.0,1979953.0
ITR12914,Cypress Semiconductor,ITRERVEWZSKTJCWX,gwlgjtagj,Egpqmoahejibfdvaftagleuoh,378.0,172809.0,4.0,0.0,W,63.0,O,6.0,2106811.0
ved12915,,vedimj,Msvpgbhjxm,Bkhjcmnxkwrkdebsumfkilbqcwya,521.0,271507.0,,5.0,,81.0,O,0.0,1697289.0
Ezb12916,Dover,Ezbfpqnipascqdxtsvnsyfhtomxgkw,BNQHSAHGGCGH,Rhtailybspfoboswjyvttmcikjtdzrxsassbhcxgrqvqvsoxpgnxiysxpbgbyjnf,564.0,458048.0,,2.0,M,31.0,O,10.0,3731713.0
WZY12917,Landstar System,WZYYWIAMJRPTBCR,Iwybnwvj,QJUNSAYAWMGJXOSVFYPRETTJLJNUQJHWAGIDUQOGQFLDHU,743.0,,3.0,2.0,W,25.0,O,7.0,2205560.0
Ahc12918,Windstream,Ahckflcnxhinowhhhidcxunb,Zucbyraxuoo,Qrwndtcynmotodqdyxqperxgfdgbkvwhqjutybwss,,56589.0,3.0,2.0,M,6.0,O,3.0,153833.0
Qgq12919,State Farm Insurance Cos.,Qgqbxvezobb,asoyakxcyqf,Khlwu,743.0,189061.0,3.0,1.0,S,74.0,O,,706701.0
bqu12920,Pepsi Bottling,bqucenpwglsoghlpgglo,Yvejlddpkz,Wturbqvv,387.0,200698.0,4.0,1.0,S,67.0,O,6.0,2109461.0
Fxr12921,J.C. Penney,Fxremaqxarnyasab,Ejnkx,Jhceaddbrhjxfolefzxpvtcfcvyibfzgqbtqbzqvqwlguxjzlfynytrbefiohineg,619.0,404701.0,1.0,2.0,M,73.0,R,,2781759.0
Vec12922,ABM Industries,Veceobxicgyoescjpditkjbpwsbxsk,Avfkj,Fvnahxadjyldbukcfhgxhprnagddo,589.0,493252.0,5.0,3.0,U,4.0,U,4.0,3042666.0
CFZ12923,Home Depot,CFZEGIVQ,Hgamfng,Gjctqmbedglddexrfyxiqqwpdezzvfpbmqdxiqrhnmkndbjgtnxbpboebb,756.0,434009.0,2.0,2.0,U,0.0,R,4.0,
khd12924,PSS World Medical,khdobietxgoikcfbidwkig,SRLFCVGAYZ,Rzqmefecovrknorjqxxcznxffbzk,343.0,115238.0,2.0,2.0,U,12.0,O,1.0,1809955.0
Kkv12925,Broadcom,Kkvfmkfsrnsxh,LIUILCSRHUU,Ceuugeogrtpnjhlysqkcnkpcazbtdowzcpskogcv,531.0,347651.0,4.0,1.0,M,11.0,U,9.0,2005513.0
DNU12926,RPM International,DNUGCYRJIY,tttcj,Vowcopuznvbcgievwsruhhjnimgjuprdtvokgpnnsztktsizlrrfmxrgybkmsuutcqoynydajrb,835.0,421320.0,3.0,2.0,U,71.0,O,10.0,3538838.0
ytl12927,General Cable,ytlwuryxbcajupp,sogqz,getdlfoxjd,573.0,,3.0,5.0,U,69.0,O,7.0,2169037.0
Zvk12928,Loews,Zvkkhuqfejwtmnwln,Mwhycfin,Vnixx,527.0,333010.0,2.0,,U,62.0,U,9.0,1129588.0
TSN12929,Convergys,TSNASQJCGMK,BWFYGP,BJFQLQIWOFOWZSIFMDUZPOHAMNAEPLTWSTNXR,655.0,33298.0,3.0,2.0,S,77.0,O,2.0,3519121.0
Ukh12930,,Ukhctmlkdrnrpbewsd,,dfhbjuwpagxnlonpvkricptapmzajincgljkoghveuofaiffsahfzlldfhavqxajwyqffmsqyz,371.0,22126.0,4.0,0.0,M,94.0,O,10.0,3273956.0
Xmb12931,Public Storage,Xmbqmfdrwskcjm,Eaaijc,Fwnobjwwruwhjiugqtdnbeyhxfrhdmuhsttx,515.0,243340.0,0.0,2.0,M,83.0,O,1.0,399680.0
UCH12932,,UCHSJFFGOZCIHOK,ejpzurlcwrp,Zxaiukkt,607.0,409613.0,2.0,2.0,W,19.0,O,2.0,
Eus12933,Humana,Eusvoswtohoaeovjzsnfriswtwq,Fosya,cewdvykmjekeaxvhabwstqazruioowmvxouufchl,514.0,98275.0,,2.0,M,91.0,O,8.0,1893686.0
Wsu12934,Williams-Sonoma,Wsuihmenrkjeqr,YLEFKTROP,Messojarduoqwdosjmedgllsekkioluky,833.0,61307.0,5.0,3.0,S,5.0,O,6.0,116763.0
wri12935,Packaging Corp. of America,wriwhrhtbbovdlobok,Msfjojdpdfds,Pigagoluysqccsshvrswpedclgtqflx,551.0,211345.0,1.0,2.0,M,24.0,O,2.0,2964349.0
Lsw12936,Lender Processing Services,Lswhnbbcg,CXLUNYP,,795.0,93145.0,3.0,4.0,D,53.0,O,4.0,2091367.0
dlo12937,Southwestern Energy,dlonrjodml,oqanoovzvjo,Cvvtrxhmtaqriknwwmljtmzonjgpkaoqchbytpujlvjroylwtufymiv,461.0,67362.0,3.0,3.0,M,48.0,U,8.0,760120.0
GSW12938,Urban Outfitters,GSWIWSBAZXNPTKAXLQDCXEI,Wendq,Pdxlcbragkgwutfsjsngzeljmmemitmnlwubpojvdljawmuvzzypogvrgcnojgzkosno,420.0,96382.0,3.0,,W,70.0,O,8.0,1569136.0
Bbm12939,Hexion Specialty Chemicals,Bbmvyollchmrlanrjioc,CMDKHVGFDRKW,Tpudqqvkkicvosgnhsdtfhiucoqcfkmflfbfx,429.0,82956.0,1.0,5.0,M,45.0,O,8.0,2839423.0
qtz12940,,qtzav,MJAEQ,VMEPFBJPUNMQMBUTSPEXIWO,416.0,122527.0,0.0,4.0,M,73.0,R,10.0,2346788.0
Aok12941,Discovery Communications,Aokqvnt,fjdvhahhdho,Zbavctjmqknhssxqtiieujjecqzbbzctfblicfdhuipedobxwfqrnbghuomdcufstptpcde,675.0,450662.0,4.0,2.0,M,38.0,U,5.0,2699024.0
Jbc12942,Wyndham Worldwide,Jbcjulswwqseudlndzjeeedqzpz,xjpokfbe,ierwmawpkobjgziupkubcuhpnhpdm,346.0,300946.0,4.0,,U,50.0,R,5.0,2122126.0
bjs12943,MetLife,bjsjtis,chsoaiuuy,Fwusdqtxabuqtqrnmvdlkhur,590.0,298868.0,1.0,3.0,U,90.0,O,10.0,2363286.0
TZP12944,Watson Wyatt Worldwide,TZPQAZYRVBEELGVVEEW,Lmncn,Ivfntnsckyfwnvvelyyzvvotfopsoqabndmjvpjhsypbtxmctrjfrrzwujxrxwzlztcprqwuw,720.0,237893.0,1.0,0.0,S,0.0,,4.0,1896146.0
IFD12945,NBTY,IFDRNHGQDMECSOYR,Oqtyt,Kyurckjbkwvszbasklwlhpjnxrumarsngfabfapwcmvjlxbpijcoxqkbccaofkvh,529.0,484767.0,3.0,1.0,M,82.0,U,4.0,2784382.0
gcg12946,Terex,gcghsjxnqrtr,Cxpxkndl,Fhozgiaaijufbsliuksduhpkvzjdt,365.0,130733.0,1.0,1.0,D,70.0,R,7.0,74910.0
Wxf12947,Fiserv,Wxfuokzcy,Drtga,CJEOXMFITISLEBRQIGJCWBXYYATWJPPISEZPIHFJLQUCKUGHXRAVDJOKBPIKTXXAQGAGHMSMQCIKNID,471.0,52973.0,0.0,1.0,S,74.0,U,2.0,3370744.0
wfe12948,Avnet,wferkgu,RCINEFGLTBS,Hsurukppmxxnv,684.0,462733.0,4.0,3.0,W,88.0,O,2.0,1531190.0
Scz12949,Perrigo,Sczsickpugtvolpxeljscoihvscr,RIUBNNOE,Vhscwqhfja,687.0,434933.0,5.0,4.0,M,9.0,O,6.0,3677887.0
Dwb12950,Hasbro,Dwbbrnlgjbeutwriwvk,avlyqk,Zzoqcaubttjvqbpcijejvzkfxumenpfmkbbrooyirwgolhbjqoyrxgjifgblsuwkcrbru,804.0,47346.0,1.0,2.0,S,11.0,O,9.0,643348.0
Tgr12951,,Tgrwugsbatuxkesap,JBOEMG,VNJNYWHPRJISJBPVXGPWIBQPYGKHPKKIBHDAJJPKTTBIJGPZ,516.0,352920.0,0.0,2.0,S,6.0,O,3.0,3493939.0
ITE12952,Fifth Third Bancorp,ITEBFVPJBPGREPJHCTQLLI,Fxatbjp,Sbvaluvtzyvjzgosnskrokexftsvhsomspqlppcdtmufqlavmfqpkmcjxpomwbttcesd,730.0,333760.0,,0.0,U,54.0,R,7.0,3019304.0
Obd12953,Bucyrus International,Obdoo,Zuyxy,ygpxruvuxvebofkicd,576.0,27754.0,2.0,,W,15.0,R,8.0,586011.0
HCB12954,El Paso,HCBTJSNVQUUPWXXFBMPOQBYLWQ,epcplp,JGJZRYLLCEVJZBRIRXMWACKDKBDIILGEXTXAZEEWAXCAHRZYQFVJB,489.0,108174.0,2.0,2.0,U,,O,8.0,802845.0
oxt12955,Express Scripts,oxtkasjljjmr,Tjhwqdpal,FPYCWLIEOMT,538.0,429901.0,1.0,5.0,W,84.0,O,1.0,1433551.0
Qpu12956,Thomas & Betts,Qpuvxwqwdvvfddnoqu,Nugolkg,cimgtpedvtdwlcvptytlcrthjpqmvymuisdnoixylmnpfesewigjxyopsouxikwemblyvfkozzud,622.0,367961.0,2.0,5.0,,,O,3.0,
ukw12957,Boston Scientific,ukwegzjexedburaswqqguplxr,Njarkfxns,FWRGULMYNEEXNKTOZIUYGKBYSLOSINMJJIXUHPKUDEF,565.0,494340.0,3.0,1.0,M,62.0,R,7.0,1433313.0
OPN12958,Southern Union,OPNPIITXXECVVP,jfrpgf,gjjxhjckogueveyyfiinmbiufnsofglqxuvgz,375.0,360369.0,5.0,2.0,S,52.0,O,4.0,1692795.0
CWS12959,Whole Foods Market,CWSCIUCGWY,isileit,Ddwvdhnqhgpygxmqgzpdcyotsitoyaualcesscshkkztvw,409.0,53101.0,2.0,,S,29.0,O,,990708.0
Qdr12960,Wendy's/Arby's Group,Qdrainvobhmtdiucoepdopizzgta,Adfju,,790.0,249920.0,5.0,3.0,S,25.0,O,7.0,1593764.0
WBX12961,El Paso,WBXRT,lgzucbqucngs,NFTTWI,406.0,203268.0,0.0,2.0,U,23.0,O,10.0,1058780.0
Ehc12962,AbitibiBowater,Ehcqrelpixqyq,Gywjukoqjr,,,425291.0,1.0,3.0,M,27.0,O,1.0,1154060.0
moh12963,Manpower,mohdrgibpbtdhrmnsx,Qxompvphmehs,TSNJNLNVXKDKXVKXGMSDYXZNQBVHCUCCQIO,436.0,437555.0,5.0,0.0,D,65.0,U,0.0,
siq12964,Blockbuster,siqorirpl,Eeozodwp,HIPAMVONAIOVILNABCKTBNWIADEWUDIQDNHMQCQXULOINPULTPDXCOEMEOIUFTULGTXD,368.0,73522.0,3.0,3.0,D,4.0,O,8.0,
Qbs12965,HCC Insurance Holdings,Qbsoexapvp,,Aepjvgkiyctanajxxxnfiinigciepaqqubwdsdfiaodfeqeckrxmbjfxpqstmspdaxbophhhditrea,527.0,53230.0,0.0,4.0,W,7.0,O,1.0,
Mhl12966,Cigna,Mhlhbuavvbwocjrkgjqcppkovy,Nbzephxr,Ptroilxyqskslnwbuxrjunrfhbld,581.0,149341.0,2.0,3.0,S,34.0,O,9.0,3211100.0
Lwy12967,Hanesbrands,Lwyalqxywviwwcu,,QWPAOOQAPGVTHBAQVLITMZQTUULQDDXLRSVFNTJGJIACIWLEXARVUTEFCZDMEFFGPERBRKSLNXQLD,348.0,296257.0,3.0,0.0,D,74.0,O,8.0,807829.0
FXC12968,Harrah's Entertainment,FXCPHWOTKQ,Shjqs,Dxwkkovjhcvqtkqoddkunyryepxhok,534.0,,1.0,0.0,U,100.0,R,0.0,3353782.0
mie12969,UGI,miegvvvkvdokckrlhs,PRXNNBLV,RJSHOCRHTTHWIJBHUOACLHBMEQKWHPPOFVJSOMWCISLIRTOZFIIOHDPNUQFQUDKADIPQMDHQI,721.0,359117.0,1.0,5.0,S,41.0,,3.0,2039335.0
Aeo12970,Mueller Industries,Aeosn,jaapbpkvg,Vljbieoaehlfugxnsbeerdexucbhgvizlgeivogkxdesirhtkuuhmkbhelgsnzhmzozvqeonazqlfvc,711.0,355467.0,5.0,3.0,S,57.0,O,2.0,3519024.0
Sds12971,Procter & Gamble,Sdstbpwblghpxnabwclrsn,pextwb,SSRONIZRYCUYJKWPWCFWLKAXTOLJXDCDCK,361.0,101794.0,2.0,0.0,,25.0,R,5.0,1643613.0
Tcc12972,Schering-Plough,Tccdzbsqoppldsrgbmnpjcwzsiuiq,ycxjdbowoq,Dubknkjgoeorkdynanhgluuunvubacalaihedrkaycynrtxuxifrggtqoqhvpgkjydk,556.0,122069.0,5.0,3.0,M,32.0,R,5.0,3642526.0
Nul12973,MPS Group,Nulvd,YNJOBJDP,jmbsysoycyuterhsllsahezldwoylmjllfhzjrncffqbkldeifykqbeimpop,694.0,289600.0,3.0,5.0,U,34.0,U,4.0,3848333.0
mld12974,Vishay Intertechnology,mldll,NAIKML,JNRPHWRLQSKJATY,771.0,316362.0,1.0,5.0,M,73.0,O,8.0,1248191.0
FUB12975,Brink's,FUBKTARJILPXIINKXP,dwbieds,Qxynghvijcmyokujreyqaeumpikutgcfmpfgqxtjwtgdjybsvqesyoddqnhcrgfjegpkroni,631.0,165765.0,1.0,1.0,S,9.0,O,7.0,1740453.0
rmy12976,Domtar,rmygkstzujxrqwjqz,Ezvkykwevm,IYEFQ,358.0,276856.0,5.0,4.0,M,49.0,R,10.0,3627141.0
HUD12977,TECO Energy,HUDBZYCOKONTJQONMPUTPJOQZ,Sidrqbasi,iujwmevbxuvgjuadtzshdaxjxmboaodesjkrevdsbjwgjzjeqgaszcqwtuowpdccqt,775.0,369078.0,2.0,1.0,M,63.0,O,1.0,3193939.0
Bnt12978,Rockwell Automation,Bntdeyhyihhyda,ecdiyyesn,Bywuvikx,693.0,263097.0,0.0,3.0,S,10.0,O,8.0,3067360.0
Tea12979,Armstrong World Industries,Teatpnfhqnyrcxqketzxhgubrc,atujsvx,Vlzaagriuhtttpixzr,334.0,100373.0,0.0,4.0,S,27.0,R,4.0,1991942.0
kui12980,NewPage Holding,kuigwmjltvtcyauvqqpfzzgesq,Utayzmj,Xoadrbihqveuqakbckn,,76576.0,3.0,3.0,D,79.0,R,6.0,1113648.0
Ljh12981,National Semiconductor,Ljhyypp,LPCONAJAJK,VQQFALEGKPAPWGADZXRRDKSDQKFQYXKBBCNQOIPULIRLUPVUNTRXOQB,529.0,423355.0,3.0,1.0,S,69.0,O,3.0,3863633.0
Gdl12982,MPS Group,Gdlwaujtmdrpvmghrbtmle,Zykylshl,Jmydhddtkcvifyavnaxkwzrocjjnpdtgiyfbolhctdeviuc,544.0,228583.0,,,M,44.0,R,4.0,284501.0
Eji12983,Pepsi Bottling,Ejidherjdjnbkimtagcibodlakxmwx,HXJKVWUG,ZDIOOIIJUWQCKPRNSACYTQGOFCZQAGFQYJGUPCMCQZNYU,565.0,416533.0,3.0,3.0,D,87.0,O,5.0,343747.0
vml12984,Tenet Healthcare,vmldxgfknfouv,ejpgmjyw,PGUTHQKELPYHHGJPAYAJZXZHXMTKL,445.0,339416.0,4.0,4.0,D,87.0,O,5.0,3864265.0
Brg12985,Fleetwood Enterprises,Brgdpi,Xszqhvm,Rggstoxubdzviogyjdsqddljgpgjduapdpvbvqlbvgazcasietuebyhpyqoywoyokufn,575.0,82644.0,2.0,3.0,M,,O,4.0,776571.0
guz12986,,guzhsntwjcrdx,Htplnmoebpt,yogglxnaxzlrpbabqusrtlpykosovkhliibmcgoxyufdrgcwnddpfwzbulqem,395.0,243325.0,4.0,1.0,U,93.0,O,7.0,1575103.0
Zts12987,DRS Technologies,Ztsapafvyifslxxvkhrpxcdktbancu,Qdnviuw,Shmsbobypoqvhpde,475.0,99518.0,3.0,3.0,D,36.0,,8.0,3050926.0
QKB12988,Robert Half International,QKBATPLMD,Ylupx,Flxwjmlqhzsehjwlhixh,719.0,445331.0,1.0,1.0,W,60.0,O,8.0,2232996.0
Nre12989,Burger King Holdings,Nrevwswipilworwgxxaqakmvu,GYXSGMXBVWVI,Cxwjwqipjyfsuxwlkdpcsdzlqeojyotmtcojnk,,457989.0,1.0,2.0,M,,O,4.0,3465067.0
Nww12990,Henry Schein,Nwwndygrpmnmlmzishlbg,Njrmknngy,SQZDDGNABDHQHLLZCYLXAHJRJCOEPMBYKKRMNBH,,477384.0,3.0,4.0,U,75.0,O,9.0,679983.0
Wxi12991,Qualcomm,Wxiurgrlk,tagqt,RQFPCFNLQELUHWAODAJROMLDDPHUX,308.0,364700.0,1.0,5.0,U,4.0,O,7.0,2622534.0
