AgencyID,Age,Income,AddressLine1,CreditRating,NumberChildren,Country,AddressLine2,NetWorth,OwnOrRentFlag,Employer,LastName,FirstName,MiddleInitial,Gender,PostalCode
lhy7233,26.0,416696.0,Juapsbbdejfvtrbium,591.0,0.0,United States of America,FWVVPYZQ,691323.0,U,YRC Worldwide,lhysrgshtkcaztb,Hkhlmvvpd,,,kqlstbij
Jrn7234,3.0,266717.0,yvlhlyptsyh,462.0,0.0,Canada,Hwgyzqnnuhdxsghqpnspsbpievliemlorpsxcktsicydsfbeo,3614421.0,O,Equity Residential,Jrnpcrylrhqusmpfkmmnop,NZZFSWLARCYC,D,,Popwhrryukd
XIT7235,83.0,335919.0,myjsyodvwv,458.0,0.0,Canada,wijttn,2812975.0,,HealthSouth,XITWP,Pziufo,M,f,Bqixnbc
YRY7236,9.0,300016.0,Ettuiyzsqrzvqjpvexyhvkbihmadxygkknttmjmo,597.0,,Canada,Bodevewqgrjfovyqnlmaaricaickqgcwwcjvivorkballntwratpkxsihzimvbnbcuxtopwkvkmns,381590.0,O,RPM International,YRYQJUVWDYIREPXOURUBHFGDJBHW,ZYXJUSSSEZMDWKXU,,,Swuwfm
OVN7237,2.0,18673.0,CBFWGQUYLIXUTJUNCIRJZKPANMXO,589.0,0.0,United States of America,Iyhzxtlnldtuokcwgdtjqmjupkjkbxddcidjspljtbdwe,496667.0,O,Omnicom Group,OVNGUWJRPCYZPGS,unkapxfophex,,f,Chpsprder
NES7238,97.0,44768.0,Dqbusjskbamqvufqllo,611.0,3.0,United States of America,Zqemnoptbelfgdjodwickxheyxflxcvudlplxyiblmnmigaculwnlheoknra,3120133.0,O,Burlington Northern Santa Fe,NESGSS,Sftkmwdxdnwoddhodkt,,,Xipdicu
azq7239,35.0,149650.0,Mfquhtduyamlqnwq,698.0,2.0,United States of America,Fmoducddxauduueseicwczzgynvmhvyukanafcxptosqrejgwa,3026478.0,U,Consolidated Edison,azqebmudqbov,Sjflaejet,u,f,kmcon
Qxa7240,54.0,103527.0,Ulhogjrrjymymovumqvhmgejnrwlmojnsnjadtpsdzfjgorvyuxuvabmpaffoistgewcqo,691.0,1.0,United States of America,Edimpxmmepvrzewwjyhiwgun,258984.0,,Crown Holdings,Qxaznaumelpgdycqoseifgajd,Omqheqlnhi,f,m,Qctpheg
Qhy7241,96.0,245892.0,okxkrkdrdxbcrtaxmambwirnylsmjgpguljpkbhdbsharlgvyltaxvlwbzompjwyuh,544.0,4.0,Canada,QHGYKAEMXAGTCFBXWXJGRXSIDZYOKOOTOGBHCELVDSNMDSDVZHXLKHXIBWCQQ,978065.0,O,PHH,Qhyozqj,Ayzievfphz,,,Rqabk
LGH7242,80.0,424376.0,UMCMFGUCKMLCHLRZGXVJOVJPNNCFGM,319.0,2.0,United States of America,nlqoirwfaylhahxlzmqyppxfuzdalcmp,3893641.0,O,Andersons,LGHMVYDHQKZXNCN,CTRKTPMDYNEUXTQJS,,F,Mdfhmargqrk
Fyp7243,2.0,339467.0,Wqdow,692.0,4.0,United States of America,iyjiobautkzyqjqzbsvmiacodhppuvtryolptfetruyziqloctlitzjjb,148620.0,R,Barnes & Noble,Fypppcsiujpkpkakhfwqbpfiximqvo,khibopaus,,f,EORBXB
HFG7244,64.0,355609.0,rlkcxkqkaaitanbzxnaugcalcuwzjzjjxfbfwrgamdlcdrvhtvpkpimomwvwtjvydvpdecxjvsdtqrc,308.0,0.0,United States of America,ncaucdukpajjepusqvgxbbpzgjlfeltsntajwtqktwtsgxnbxgnjbl,1077814.0,O,Darden Restaurants,HFGAVLHBKBZVUJURAOQXUGVHKT,Vpovkkbblbnnaupdmnty,,,Rgozilfdhmyk
twe7245,60.0,359725.0,Qctmqrzarprfpybkukfmpkvtdcftuklwuuaxh,429.0,1.0,United States of America,ftimxryxiagsuqefpdxuyrzgsxelkvkdexiisvadfrecvzhnml,1302998.0,O,Dean Foods,twemjsisgndjaoysbvjuiulnsodhg,Kuqfawiiidhznknhulgzrdwsbii,p,,ZKVQMAG
shc7246,,38928.0,ksmwcpxqyidljmhxolyzeclctqhlrimmtjvyknslzfreoqwuglhkrzssdruvotwltpdufuzczkcpqpk,410.0,2.0,United States of America,ojawrzrcrkaewtrluviivzviq,1606579.0,O,Quest Diagnostics,shcdkkdcyltdvwwutatchgtnhd,TNYRQJSRJ,,,Iczyhc
Mli7247,61.0,485111.0,Dffcishgsjvhrruf,392.0,2.0,United States of America,nmdfuatvwbwxupnrlnpphujzovqajccjthkqfe,522329.0,O,Delphi,Mliwnbxjhsbrdvyoksiqnoh,Gnzcrvigzqvnyz,y,M,Xwcwcux
cke7248,90.0,323286.0,DEQREUCQIXIWNLOOHNSILTIHHMOFHQMQBPJEJUPFYFGXPNYGDLCIXPLGHHOSYQ,742.0,4.0,United States of America,,1072486.0,,Intuit,ckerlpqxjbdsziklb,ABFMLYZCXNQSUHCCBSWLQCTDSOLEJ,,M,ydjaipnq
LWT7249,49.0,454555.0,GMWKRVGAMMUWVYXYJXYHVMGTXLIKPPMRDNCRENDPIFSN,454.0,2.0,United States of America,Ywqnieicarrfrlyhbxglxj,1881333.0,O,General Electric,LWTEPMRPJRFI,PKNJLSFL,,,Stywzddqy
NXC7250,0.0,155315.0,VLCRCWJFGSYHXSVNBVEBUQACEDEMPCHPXAORDOCGBDKRDEF,648.0,4.0,,Egyycqhhnhyvxsvmcmwqecyfxcafycjixlakaafslvjufjnhcxrxgxbqmmqgtnvdvxqkwlqrzhm,3842864.0,R,Colgate-Palmolive,NXCFI,Utjfgl,H,,dvopwrlok
TKO7251,30.0,34556.0,ucgnycqrvagdmjgnzicqnrewgywwmkplmxbplmcrctvvhgfshoqnwlxbcyttxaizqmtecdrricwhao,596.0,4.0,United States of America,CWLCVLASQURZLVEHWCQYIEINVAFBPANAWRDNIVEYIEXXBQSSGEWBHFWWZNAWKRL,457162.0,O,AbitibiBowater,TKOJCSAYFMNFB,Qvkdzalhaudoihvvqhm,u,,Honsepdtwcn
Bdb7252,68.0,217608.0,Smsetdmugxfomfodcgwcjxtxrkzcfssfnzujq,512.0,4.0,United States of America,Kesrsqdamobhfshzxfqlyrpiqlfxrkvkqhapbuhkagncbnqubvxgczqsemdduxtyhhuypfl,3495414.0,O,International Assets Holding,Bdbqsguqgwibyudyzaslwuh,RVTXCBY,,,EMLRNWVMJP
BAP7253,62.0,398701.0,,322.0,3.0,Canada,ZCSAWSROYSBDIQEFDJX,2158345.0,O,Union Pacific,BAPVXSRXILEWONBHYXZFPVHGW,vigdq,,f,Rnylqhgh
san7254,85.0,102103.0,Epsktbkmbdcjszjueitpmiafqzivghooenwtgejdhtwrmr,545.0,0.0,Canada,gmpxhobqxahzdzfffn,,O,Int. Business Machines,sanwtlcyvvje,RYMUVYHTKTUPGCUKQZPOVAU,r,,Vhbjobn
Qpu7255,0.0,309614.0,DNWGGUSHHFEERIVKCLTISCRDXMLIDNCNWUXGAUIDDJCILIWDEBUWFJCECQWMMQSSCNGKSVBJ,379.0,0.0,United States of America,,959197.0,O,Sanmina-SCI,Qpufcjhttnewcseqtfdcmu,vajelgngojwaisekijbeavuhp,,,Azrjy
Yfo7256,98.0,147347.0,Djtmyihjjupunympoehtxnzcyqjiixxetbjkcjfgxidsfoxusceotjinq,702.0,3.0,United States of America,Gndlucqddsiyyltmdpccgcjpqjbcipccbqqvqwbkxctbjhdkyvdquebndk,739327.0,R,ConocoPhillips,Yfolabut,qknboiblwapjpedujmr,M,,Orseyipde
Jjm7257,0.0,114205.0,Tcmmibqbpqbatrvvwyruxikpnuoldbwudxlcgrppuvkkahqwotqpgpvx,509.0,5.0,Canada,Zjgbgcvnkxuqdouaxskkpgdlumvjcmmm,3777051.0,O,Conseco,Jjmystyuwndzssfwe,btxxkhxbadlktefullvfgwypddz,z,,Dnasbklglca
Jdj7258,39.0,151668.0,EKPQZILJNODPBLQYCAJ,807.0,0.0,,Hdmchnafftqkpkvuqzohzkdoxbfptskzihrm,3265642.0,U,Questar,Jdjzskurbdkmdbemfu,Fasjttipemikxbceojtsx,n,f,Exqhc
Vhk7259,72.0,57454.0,Qvgfztksjdspzevbzewirqymsfefqkpfykbasszxvrw,660.0,4.0,United States of America,qifqppannsc,3632033.0,O,ProLogis,Vhkaihipltymatskoqbedcigvmxix,Dfukzvtyozkcsnpnwoun,J,m,Eqtvtexb
Clo7260,13.0,201197.0,chqhigsaeupkrkojncxewjhcbalbcsstnfqiujblnqdgbfmeptugbegjoolpufxsocjselidcugdqwg,612.0,4.0,United States of America,FWTFQDGLPVCDGQJZOPNGD,441774.0,O,H.J. Heinz,Cloiuehfwffdfludapoea,Wgqmhpbujwnrvqkc,b,,Qqqswajzipux
Gkd7261,29.0,129676.0,Bgywagkasuzcghywylbhsmrcqodrjztqrocmygbawzjxaqwlnythvjwuozoxrkbqngtskaiqdydib,811.0,5.0,United States of America,Nfltlnhoojlobcwrfqloezkfvbsgqfvhxa,326124.0,O,M&T Bank Corp.,Gkdhdsoxfrlqhhcdkecxqjnk,Usklqrnvzd,Q,m,nfstbfpyo
Ajx7262,88.0,356613.0,SUAEXLGPJSMQPZVOPLVPQCP,824.0,1.0,United States of America,Hiyheyihohspvtiazriauzwpwoxqmgcvdvc,3078846.0,O,Thrivent Financial,Ajxvorrfklpquzvyctqt,fwugveqglvbqlj,U,,GFDHOJT
Xow7263,91.0,6345.0,Ngtmddzbuvdwwhfpehoxcqcmvllifyouommtjlonb,406.0,4.0,United States of America,Njidomzu,2994819.0,R,Cypress Semiconductor,Xowfx,VHADIPNEWPUSYHIKN,L,,xdzuocaej
jfx7264,45.0,216529.0,Dkwutkblxqxvxtrrmapwfjiavrqbenaveprbwuekhdatepkhtwspijzrfl,833.0,4.0,United States of America,Vjpcrgbeqgdz,2705750.0,R,Arrow Electronics,jfxbqvtfwtqyqcwyeihvmnstcuc,OKDQLCTMJQYYMFJQD,,,
opk7265,10.0,261154.0,nyowelqpbbofzmjchxdxbehfimllrfumcukwrmfrdolpuocrpaeeupizaiiszlgmfulefvsqiqv,773.0,,United States of America,ngpkevwoyvkagaodtghvpwuthyjmuubvwlvfjcswezdfeexrtbrdedexaudpprfdfkhmejw,842999.0,R,Winn-Dixie Stores,opkjbgulx,YOHBNMOTDSZCW,K,m,lqmdg
Obj7266,30.0,300405.0,Ehxbspjvumepexxumvlpcnkmftcsytgvkiybubwonuflvaiyyedhrwlzdmrqsfunhfdhqwlfbsuprs,605.0,4.0,United States of America,Omjhmeiuayhtprompikjqkpjlucwstwosme,2594179.0,O,Gardner Denver,Objubvsxbqeigekdwde,aztbaatgtm,T,M,Tfymeawsav
JCH7267,4.0,278037.0,Kfmdfhggbcmepmqbuglphqraqgstvdlrkcatxmzxmlvrnj,689.0,1.0,United States of America,clcxpvrlfguypebuoxgjdydtpqlesqalaa,2675185.0,R,ITT,JCHVSQWEGNSUJEFXH,Bbibgpumzl,r,,Mfndgsd
Gdq7268,50.0,176928.0,Msxlxskrhemnraoxdenfqenvnunpnxtmoirpyohzubyixirfcalsxkhpvqvdxfriaegsqlom,631.0,0.0,United States of America,Qpoujdicppeimostnuzdyzozydddgruoalidqutolpvprokujnxblemxfkjsewjfqvcgg,27815.0,O,Warner Music Group,Gdqqgzbmrpmdjpeweciv,Jaycac,,f,BPAGKHLQL
tie7269,47.0,,kaqjzwvesimtcqtpnygxrli,536.0,0.0,Canada,Gyfqfrmrlhwitspvtlgoeblcirzhhvcsgucjo,,O,Oshkosh,tiemosakdqxlejfdeuogm,Iwiqkrwyiqgqduovnw,,M,Uzaaybqhjz
Chq7270,54.0,,Aiisisucgxkwt,698.0,5.0,United States of America,Wbmxnvsttywvruhloyacegyupjoog,3820701.0,,FM Global,Chqfcikjvpkplttcd,horqupkppumygmxxno,,,SIJLPKXOZ
jda7271,84.0,317303.0,xvxbalwlgvkotebrdlsupkffttrvzvizjgfnskblweahqinvnyppsblencpwqonjimrjrfhfym,364.0,1.0,United States of America,IYOEEWMILUGGCOZKMGZNQMCBPGWUWKKAUMACFFZANVYHCO,3400574.0,O,PSS World Medical,jdaducg,Frebysorc,,,Ouzpmia
clh7272,26.0,229881.0,Wkqldlrftccbzcsuaeotcaatyneuzqesxgbyrvlqrkqkrafmkh,750.0,3.0,United States of America,Mxqugdrxbhotvilkxdiowjlqpsemrphxgnpext,3556283.0,,Ford Motor,clhdvrbthbhla,ixqwffc,,,emibqlnh
Sae7273,87.0,,NCLWLOTIKISIYXMQJBMTUQWVKHUMELMPPAEAEMBHSQVZU,536.0,0.0,United States of America,Ddxomihzlkxphtvdxjcdbxuqaeauildbvbuxbucqbejauegdyoihpu,2441927.0,R,Mosaic,Saecvagw,kpnnmdqovltddwvrzqbh,,m,HPQAKXFGDQUH
IPC7274,44.0,472918.0,,584.0,2.0,United States of America,Lzncmfgocomihuhrt,2915166.0,O,Chevron,IPCIJGJWMMLUQ,Bggzjmxiyccalluffxngurnvvhixh,z,m,Zanyuoc
gyg7275,,168850.0,ZJXKUGGVPG,429.0,4.0,United States of America,Oactwwjcwcmzkpvlcaptevupbzvguxytpbvecxfcdfkekzacaphkiwlfxelmtnkajugmngh,2805051.0,O,Sara Lee,gygohugkyfpqdnjmf,Vurpzl,N,,Clzgdghbgac
DJI7276,26.0,2864.0,ESUKUYTPVPHFLUMKGRVBIDEKDTZUOYFMTHRWVYUKQJPE,,5.0,United States of America,adgmfwsehnrlkujibdthtdxoofbswamuxk,1414909.0,O,Polaris Industries,DJILIICXMSLZPSHBU,Nhjoculhjmzfblxurlpojiv,h,,BWHBOCUZO
iec7277,81.0,284097.0,ixnmsjnuvrvwlmpxexcqynbhtsirquoeiptrmmuyhdcianxezdntvrzpbmzctp,397.0,5.0,United States of America,Slvqnlcsc,1610508.0,R,Comcast,iecxdcarluwzrhkwipsj,bkvobxffuppctrorxrqxyq,,f,Crrqyrz
Xro7278,28.0,451317.0,oxxyioghumbrdjdxuqezlwcjytgwarjvzuktrtorctgbgbxpryiynlpy,516.0,1.0,United States of America,Wljlqybhpkbjiomvguzfktiugwdianagg,2716479.0,O,Principal Financial,Xrokb,idnmcwfrjnriw,b,f,efopepmnn
EAD7279,74.0,474575.0,LRGNF,616.0,4.0,United States of America,,2085084.0,O,Universal,EADFIEUFDPEIOWZFOTI,GOGZAKBCN,,F,Pwmirigfdmxc
NRS7280,68.0,237819.0,xezyheqrfkpkmucledymrjnilitatfvcivewdwsqqfthadhuspbccywzhbmp,626.0,0.0,United States of America,Gwjxeyhhdnpuwzpdnlhpicefijxxbohbcncduir,33075.0,R,ENSCO International,NRSRWUFKHSSKIJDWA,wtpndlsrdijprrvofgdpxjosje,,,Rmcumecdi
SIR7281,89.0,285565.0,riyppjeflrjbkfofifmytnfpkxjfuxxmctzlbgexbd,420.0,2.0,Canada,HVJROUWDGXRPXIVCKKDDYUNDYAYRQ,1123588.0,O,Harley-Davidson,SIRXFJR,Icvpio,,,Bgekruyeoib
Vdk7282,83.0,440752.0,Jpqiwoxmksqrscfyp,420.0,3.0,United States of America,Fewymeukewaofwliykgjb,1157861.0,U,Alliant Techsystems,Vdkgggxrelqekesavzhe,kwhjzcvyvustslmosuhujhifgx,,,QLKDP
Krc7283,71.0,201205.0,deafbtcnfy,393.0,1.0,Canada,Fjhuezqnyidmfwgwxci,3610230.0,O,Energy Future Holdings,Krcjrraepqij,KGEMIIKXNJDHQHPEUZV,,,JAGYGP
EQE7284,100.0,13623.0,Zwwlcpoixchdwxwkssarlqmliyvqdgytafvijcuhtbwmcaracsvxmyfuqcsaaqbat,576.0,2.0,United States of America,Npathyyzejhbqsiwvgdoodbkvpswtwfeewvovfm,2876864.0,O,Delta Air Lines,EQEQYO,Zbznkhdovmhywpxchhkwotkme,,M,Paeigozc
Onm7285,65.0,470265.0,Ehkpwpqlbatnqxngvqyrxpgcvle,,1.0,United States of America,gjpschasbarsmrfaiqbnbbygnkxwupsxrrcknzbtphuluzozedmqogxovaewrojgrbxglvmdkxri,542286.0,R,,Onmxrtksycarmd,Ixowsnzxaqkqidvhkvcibdnjox,,f,ECJFWJE
vck7286,79.0,152750.0,,361.0,4.0,United States of America,Qtyirqhuvnnbkkkawdwyickvqmrqpjaqykakwpeplbyuiplzmbdaqvkohaobwd,2353242.0,R,Crown Holdings,vcklbirqgaxafmekhhylj,Msuqsmpbnykn,,m,ozwpn
Uda7287,61.0,311369.0,Qbjxqdspzyd,411.0,,United States of America,mnhmenoe,1615546.0,O,Pinnacle West Capital,Udasyhnolnsqerefh,FNLAHADWHNKKWPNBTGJITACVI,v,F,Hqfiyvojw
RPY7288,20.0,279540.0,Mzgxuhwmssqikbkhujfzvsmgvtqatnwatqhdlrbiofvvsohoxcvpxuwfunputmp,403.0,5.0,United States of America,Tlkuoebkmyerswipndefqczddxbbzjamyjnqtgapuvtzry,287907.0,O,DISH Network,RPYDUQVWQDRRQAKEPEE,Iukzvurvmaabqkmtdebvvjnb,w,F,
Duq7289,73.0,186059.0,zugfgthutdvookarmgivpkyxgusokjfqoivtlurmfauwicgoqdfgdnqvnoosmfiuolbdrbqga,633.0,0.0,United States of America,Qlzalqqti,3263868.0,,Aramark,Duqfckylgfrwfvxfpv,qmscuehlj,,,Ctjtziq
rxg7290,60.0,249675.0,CLJVISGKZKKWBVVNGHOPGBHAUMCK,325.0,4.0,United States of America,YYJQTTJQNXVKECVATUWYFQXOOCSMIVJWVJLUIIOSHAMCVLPMXEXXYLBDZALDBBMGJIVLKOBA,3194283.0,O,Mutual of Omaha Insurance,rxgmkzojbaansylrutekmnt,DSPTRMCKUAQOI,,M,EREKUIMC
Jxf7291,68.0,117768.0,rrorcneqlhgjzaqslhdvkwrekkinsgqktfbmcamozoopewxgwy,732.0,1.0,United States of America,vkkofqitvzwbfskiesmlfikdymcljufksncejiotjnwovxdqegybybrpqrutios,1843727.0,O,Interpublic Group,Jxfuojdlmio,Hdszmhuaaqwcbekwiikbtux,,f,
ioa7292,69.0,438642.0,YLMNQMIGVZGYBTEQZWVLRSRFLRARNWJBASOLRVIHNITHICIQYSFTSXMNKAYQNYHVML,601.0,1.0,United States of America,wwuyrfnpwvbgbhhbbubgwfomhpsowqmpivwbqhkzrmanrgljzjnionurewkvsrnteixp,3186949.0,R,Limited Brands,ioajvrgjpsjdipugemsl,tprdejirkb,G,,Dqltrf
Evk7293,84.0,416839.0,Lbenmrqebgduswepjgkeymculiuletkhzfygutsqgwucsfrtvvapidbfqfnmff,435.0,5.0,Canada,cmdnxrgdbkpqaethvpgfqczvbtxjmftzhjzmaigtmpejrznrluyohqwfynsftmo,476427.0,U,Hartford Financial Services,Evkejwupgnkkppk,Fpujruxleknngfqmvfwcggqpuephlx,,,Utccsbpgscr
Ldw7294,84.0,460232.0,Bvmdsxnomdoohfvzliowzljiozryumpfnkgnlzabsiqsavrgxjkwjevnmj,441.0,0.0,United States of America,MFUSIRLZSLFPUCUKNGMJJJYKERTTVAKUQASYTCQQWSSURHGMJPRGBWUEAPQLXMJTZNJAGSL,3633987.0,O,BE Aerospace,Ldwntfo,Eyzxszanrjtufy,,,Vadeaco
Shl7295,89.0,,czhjtulswlfzrqeddkembgygvqosmypndftgbibazfiijjklytlzu,657.0,0.0,United States of America,Evaxwukqnzywpildawrsqeigvxwedwzwndsiun,2767942.0,O,Casey's General Stores,Shldtqirwrvvrglhnps,Odvclt,Z,,nwnmuxbyketn
Rnd7296,54.0,139005.0,DTPPFKEBCNEMBHVONIJRLPESCRFUOYUNZUNMNKPYZMHNNCIHIJOFBQDUBPZVWTANHEENCGQDRM,698.0,3.0,Canada,yvfvcsojdkp,1603597.0,O,General Growth Properties,Rndiszmrhm,Dlcnvijfbaqfxsntk,s,,Djznxb
Eur7297,37.0,235524.0,NRTHPFSNUGKEEAAZTEKXMZRXWYDJEOTVKWDBOCKDDFEGKHSHMTRBLUFCV,801.0,0.0,United States of America,Rurbdjipclbbynhgfeaypabragcilllxrwqytqdkwacadigzlwvgqr,2663289.0,O,CC Media Holdings,Eurgtkisiyjfwkxrkdyppoyb,Zilbrihtxikmq,,f,Fbuto
Zei7298,73.0,62908.0,DPBTBHIZCPMJPIHVEJDOCMHTRMQEBLOOSAJARAKAHKSQFWIGQMVFEDRKRSXJJCGROHDKJZDAVPNL,799.0,0.0,United States of America,Fwwvhmq,189640.0,O,Conseco,Zeivreznbywqwzte,XQKOOHMCYXUUNG,,f,qjikoabivmyf
Pfe7299,14.0,206136.0,tenticnykjyoflemrfvrvaywabcdpkkijnadfusjrwfkfxfzbovgyhoeqcjyajcwuudlnbcr,824.0,5.0,Canada,ysevawxzrqyvhmmkbndelsliajoneakwqifuqagblkj,146162.0,O,,Pfekvstugssaiaivihhsmyo,Kqovmh,L,M,Yfewi
Vvx7300,72.0,148492.0,CAKSKUMQNFDIIRWAOEDZK,812.0,0.0,United States of America,Nrjdtoafpahznuhdliubkwtayzfzfhrfnmmglksqsbpaadu,3267345.0,O,Jarden,Vvxhcfdvbaxcck,Gpucgahrgezwgwegqloetdpaipnsq,,f,RFVYXEEYMNH
SOA7301,96.0,405093.0,RGZPYELWFHKFOSUBJCEDKIBZSGBSDOAXVMOEVWCRMYITPFZALUOHYUULESXSNGHBRTCYPSLLIBCHJ,766.0,3.0,United States of America,FPNTBZSTPAUJUEGTEQYBBBI,3921504.0,U,Graham Packaging,SOAOFPYXHOHGFUEAAKIYVZOHXRJOZ,Kvklvxzwftyzk,,M,VMMTPN
uow7302,59.0,312800.0,fayporjgckylgtqyzgzmqhrkeakjsvng,338.0,4.0,United States of America,Eehbbqcoxthazbsryqrjahhzcjdndvayufmiblhfvuceddhkaaobvjecyfdibzuuckpexry,833056.0,O,Dana Holding,uowgahifpydvgoceehq,Vvbxxcxkgtcipupe,f,,ULYMF
yet7303,56.0,131734.0,GFWRUDWJUIGIBPLTDKKBLPQNSRGYFHBCVDAHICZEHATUWVVTQKFHWVJEMUFL,307.0,2.0,United States of America,Gzgibeapj,2898806.0,O,SLM,yetqcqazzywnnvfacvfou,Suawyjcxbmrxxtt,l,f,Acfavp
OVP7304,79.0,400684.0,DLBMACVJAVLWFGEQTWSBREFDVKCIFMQWBDUPADCBUFVEOKIUZCQYHSNIEWPUYXIFVZEJBGHCY,682.0,4.0,United States of America,Aaagdrmjwptzmkjwrcyfstguacccgtsunitmlhgvdqjkwzga,1589706.0,O,Nicor,OVPBYVUSTGJXHRNHUWC,fqshyskxatwnodozdwjpldrr,i,F,Gkdckfw
Rey7305,60.0,193856.0,Lucambzpqbbtnqdfomgubrbqdbvdgpoipegyw,768.0,2.0,United States of America,Jhuenlymtodxvszwymephnkuoyvewuqglf,3431226.0,U,NiSource,Reyarhxjreuihc,Tswrstnhggdgzkqmx,k,f,mrpte
Gif7306,61.0,359466.0,VZFGMJHAVVBCSHQOTVHAJXDZRXBVFCJCSUGQ,623.0,4.0,United States of America,Dsxcbgdujivarrwcqxfgsjgxrsmmklukssjgkedwjjnrlajujwkkktzdgzoyobtt,1183224.0,O,ENSCO International,Gifer,BLFYZAJWW,,,Ieazidzucqjo
TIJ7307,21.0,32256.0,Fixnszjhwkxkicwlxqwguphlxypqqbxorfrhwiyuyodkkhqzltoswouqp,772.0,5.0,,taluiuvcuhmzemzarkdffdnxqxscyinyyszutsfcwhivkl,1292137.0,O,,TIJGXHWJXPJQY,lubboaxirerpegtn,,,
GEN7308,77.0,266248.0,vvesphtmjfbikszoioaruqqx,810.0,1.0,Canada,OBKMXFTXJWUMEJEAQJTEJDPL,3017321.0,R,Worthington Industries,GENMVPPGEZTGML,GROFUCMNRFLXTTRKIUG,,,yrjgnhxlrsl
Llw7309,74.0,173591.0,Aijjhqrjnxjbmjjmmfftqatvwhhcadpargmkh,,4.0,,Gpieicomjtynybqqovfablnhhxwnlzrykaejqolsgvspenfmmttdsupeso,657891.0,,Penn National Gaming,Llwatwagplldckejemrg,zeuvwskeuojfwc,Q,,QHTHTBWIFM
Jph7310,97.0,247438.0,,307.0,3.0,United States of America,YOJEGDTFJXAPIHELJUSOFHTEJWSNALVPUZBIEAGYIDJINHXSA,3911713.0,R,,Jphoqkjweembtcmnhl,Quyldsahkuhrmcgmqtklq,S,F,Rrurnnygmim
Nkk7311,74.0,88628.0,DBQVZNCBZDLNRERUMKFHMPBHRGGZJZBJWAJSEFMRFZHBPRUFYRBZBMMV,598.0,2.0,United States of America,HZEAELCFSYQCFSDLEWIIETAYRAOSSRETTZ,3289655.0,O,Complete Production Services,Nkkhdbfedvlpqvuscl,Fhjurlqyiskhxutgqifq,S,,TMKOZUGIUFF
Yaq7312,90.0,122176.0,VVERBQCKIHQEDBIPGGXNZPTDQJ,564.0,0.0,United States of America,HBMBLNQGGHNFWVQSTHEVBQTSYBHOZPGPFNCTBOHFEJGWGKPZHBTNREFIMENVELT,1727971.0,O,EOG Resources,Yaqivglrlljs,Hejosipmqtedhbopvxggi,h,f,GPMSNJ
Hbe7313,33.0,18038.0,Cpixznzihfmthrchsoosxpwdcxgcrahaglpualssmhrahoadrmcojdzmustuhijcysbyh,740.0,,United States of America,Qbqlfdxfqsgrpwualguknjhvovbxnrwrinaqxijbvgzkbftelhmhjcgigkxbmtgkklk,1513078.0,O,Reliant Energy,Hbentskvbuznalkulmndwtqxsiwnc,khupsscdhj,G,,SFQCMUNZOW
Vbd7314,48.0,290011.0,Gdliivznbqvlozfbfglogpkdqab,837.0,5.0,,Ykgkhsvkbqapbbbebltcyyathgwokfutctnegjyuqabvbu,3312697.0,O,Baker Hughes,Vbduffjehctbgirxqfsmjxpedku,Qhidnuxqdpudwtfki,,f,Fjudqvaae
Wsr7315,90.0,23390.0,KNTWSYSABJMNNSRAPQBSGOSKLDKOGIBOWBPFUVJ,676.0,0.0,United States of America,Rbpshvoujcouysztwtgofxvuhxmkcswpejztzhbtfdoge,2785772.0,O,First American Corp.,Wsrexf,Ukseraermibm,s,,DSHABJO
Dji7316,80.0,279011.0,iojlebeyawncumiaprkxwp,357.0,0.0,United States of America,Jynjexntzxvduomauhjfsvfloxcwdvlseppmqxdzdaufigbpbecvsq,3241547.0,O,Principal Financial,Djici,Cxyzjjcwmugensrt,m,,XYTPHRHJB
Sxa7317,85.0,351285.0,HKPULTXOOWWPLBSKSHVDXWABOACHRPLPLTGIOWKTF,491.0,4.0,,Bqwwacbkvlicqkpuezmykcpwprnbrnfggiqytqivjpstidq,363572.0,O,,Sxawxgidstqzqbuhtehf,QBTDQSADUM,P,m,JLDZECSJTVYH
vuc7318,5.0,346206.0,zkrxucbgudwzjbdi,441.0,3.0,United States of America,amjeudkxbmsrphvymhmigbdzwsuemswlawcxqatqljslemsfzhxtqunhzjtbjjmf,2175928.0,O,OfficeMax,vucrytje,qzmmcxwcjliczddkj,R,,ZVZAB
SIF7319,83.0,432665.0,nscsqyxtzcruevaqgpazhmynwodfmfiqdcntirljfzwetyaaj,691.0,0.0,United States of America,ZNHSNDISOSPMASUMNXRAOSERSUGHXJJIVJPAZOMMIOZSNSOCFKQFLEZOOLLOA,3405629.0,O,Morgan Stanley,SIFUEBGLRXFAITIUGJOYS,MMMKQWIAVYBZTYTKEWEPUXXJXZATDE,,m,AVLDDI
lwp7320,77.0,349239.0,Gcvvdrqqvmuvymnlcmpmil,841.0,5.0,United States of America,Criqkpzrahsemijccwbvtusuvliecxymtyncwjvzbxkoopswctuefwjxzxn,3925897.0,O,Teleflex,lwpsd,KIVQRZBRETPYPGEHHE,W,m,Uyavld
Teq7321,92.0,54892.0,upuuoorjbhlpwbwpzxiefuvtgaceiborsqsjqthkhgnddrpanyggwbxrvmqixkmwamear,667.0,2.0,United States of America,Mxippizfbpslaviucozxqmaneejbwcdjxw,70948.0,O,Universal Forest Products,Teqzzzmdmuwnkiaqputcdlsk,Rnqsflveuyowoaiklbzfnt,,F,gbzyp
