AgencyID,NetWorth,AddressLine2,AddressLine1,PostalCode,NumberChildren,LastName,Phone,NumberCreditCards,Country,FirstName,MiddleInitial,Gender,City,State,Income
MIMq4551,363602.0,Ggcdndychmfvhhsohbhgpo3vzvcjqnagedzqapblrvdsqojme,Hvrsjukgemqoovwmxrlolcrbyrauccohsilgjzoqalsxsdzknnth,ialuotxsli2k,5.0,M7MRHJfUeKzIWGWH5HGXLLRBHHQUB,1 840 083 0457,0.0,UnitedStztesifAnetica,urwhykjur,,,Hull,Newfoundland,40306.0
piv1r552,1456515.0,vsdfjbnfuytlw9qxanegezw,Fcxkqtffs8jmhakhixwfmthibbdgfs,sAPRFZRQhKY,2.0,oivilfu,,2.0,Cwnada,MAoFLcDSVQCWDUhTTOBGdLF,,m,Inglewood,British Columbia,226285.0
kfx14r53,1447813.0,Nxmyapfxafbipqovhlgtupracuirrppsddxpiqluxwnjhghxegaxyaozkstyxtgtufo,Wbntqbkidgbicfbezhnebvvnxknrxydeodghkkqwvwanhqkxya,IeJLBrZJMHU,1.0,kfcctq,1 781 044 1629,0.0,UgitedSta4esofAh2rica,zibcscxla,O,F,Sacramento,NJ,116004.0
uc814554,1276932.0,Pynufgahuf1vwlpvrebtswxlsekghnxkosakirsjpxjemuueh,bnxhbqdinpswzxctxgryaaphocqrpfvq5gecvawyebb8va,Okidclsxel,4.0,ycidxcbhjijra,1 538 219 9353,3.0,Uniteddtatesofqmerlva,Ybcnsgljczrgtayxtsty,,,Quebec,WV,499305.0
Pek14556,1367195.0,BYKHXWNGMMJsMIQVZCTNDFSLWOPWXMqRogWVjKPHmeDrDKYEHOiTWBQEIDkIwaIA,Scjrjxsfnmrhrd,8tffx,0.0,Pekjfkjvfemdsvqhyy,1 671 556 0499,3.0,UhitedSta4esofAherlca,XAExBIRE,,,Yonkers,ME,
prp14556,2421274.0,TPOqGCTIW3PK,B9AEJZXKUaZHUWBVHfb89YPYCShSRMZSFGBHLDvhiJDMFGEOSeRJhvXAAGTGNHLQDE,Uny0pkb,2.0,Orpzvqdabfnarzjndztdgfbwg3jt,1 674 478 2153,0.0,Csnada,Weewggczlhetf1jegnhwmu,q,,El Paso,IL,12915.0
Tdh14657,,beakvigfrsezgepnms,Jaomgoeuwmxflj7gsfdhqvmlhwbo7nzczynfcbjfmiqsycmbswjghonmpglqhsezpfu,hlozku,1.0,Tdhundogvlremldaawwzxnh,1 032 166 9833,1.0,knitedwtatesofAmer7cz,Ljddka0oolsanarjxitgzpyixmng,,,Buffalo,Saskatchewan,98555.0
czi14558,,Pyzcwlmbcpmtsrktimdkuajoxsvndsowsr,BBMHNTZXJSIjIPKXwAWNG1REKahO,Ozcfe,0.0,cxifmrasxhtjnfjhmxxlwqaghrht,1 130 771 1266,3.0,Uni4edStatesofAm4dicz,Nhujy0wpiwqovnxrm,z,,Wichita,MT,212562.0
UNU14r59,990401.0,Njbxwgrkmyzqwkqjprbxmlebzpaeqsfpmcmhvmpjxqsrd,zoSVHCOMDSVGMFHfFw7MLUOEXbF6HAIYQQdZBYPVEGCsVCZ,gqwsleovsj,6.0,UjUJL3DSBNjXTZYPLhFFDVJ,1 913 119 9054,1.0,UnitfwStatesorAnerica,Bprxdosvup,V,,Fresno,MN,357194.0
qck13560,1592774.0,Srlxoamqf,evbtzvaja5zseahxqucvwbugciglamxdnajoniv,ysfukphpcu,0.0,qcjjx,1 697 984 8087,,,JYPVMJRBJkRIPJGaDNnDMNZGVKd8Y,c,,Sherbrooke,AK,377822.0
dvx14561,1380232.0,,Vuvgaqqebncvelhasxp9jwowowjfjvrefgpspm6yixcyujhqkkpfizsakiusdwvlt,Dcrgb,5.0,fgxiousmnigtrznujm,1 986 253 2084,2.0,Cagada,SLcDNO,V,F,St. Catharines,UT,433890.0
WKQq4562,1459718.0,2wxbzupiexukxxjytkfktdvlbztvxui8jmujpormpesbnqaooeuyllwa,Pprzhjvvgytcvbwvfacjupifxv,swcwopqvzl,3.0,WKQrLBQKRcWAHNPfUZCMGIjSCPg,1 418 149 6900,3.0,Canawa,Rkqskfasskmccrarfdnhtcwig,k,f,Bridgeport,NV,154118.0
Wrq14563,1997165.0,Pvptelqnbegqcspkrgghwp2fl7gffebffujatpl9iysgdmdnabzcbsmrzbrkrhxcb,Iwtpo,XFPHAKnTW,2.0,3equiktqefzgnkhspzylzdjbh,1 821 714 2844,3.0,Un86edSgatesofAmericq,T3eimkf,,,Regina,NV,456773.0
MhT14564,1383686.0,Tqgjdkdftorndcrlhltsvtjulp,TVbRRODDJOmZ,Zmkfyc,0.0,MfTHlAHRTS,1 545 095 5159,3.0,xanada,vbsfno,,,El Paso,IL,57396.0
JCT14y65,1599280.0,,Gvtmthefbyerlkomicl,,4.0,JCTWNzG,1 640 831 6493,5.0,hnitedStaresobAjerica,Jdcdklwopnbmvbaezllsdswpjfve,,m,Pueblo,Newfoundland,76170.0
MXAq4566,157085.0,Otupynvtrbrsvrsaetapxxdhaotfqxcnyzeauzn4udelya1sazpvhxlgnbhoqvo4nmwllifcqcc,Zmwottkkqhuboojfzrbtjddxgckesuchlobuyb3,Zfqpw,4.0,MXAoBXZ,1 877 873 6722,6.0,Canara,Utmpmuidmxfxpuhfhwx7yvx,X,,Ann Arbor,IA,416793.0
gmj14567,156374.0,algook2,cfipdslsbxpjxmqircukckhhxwq,Qyiuxyzs,0.0,Bmjbnvcm5scve,1 842 332 1815,3.0,6nitexSyatesofAm4rica,2xnvshv,,m,Winston-Salem,New Brunswick,209092.0
gyr14t68,1373514.0,jsfjkivlwtlskstjtagrstpwjtvg1hdpprw,,Ixyld,3.0,g6dvrrfyfrlwwsda,1 688 948 3033,5.0,Canadw,ZJMgDOICXxNgEVWCOV,O,,Stamford,NY,336882.0
hjw1456p,1482311.0,psktaotjrwjjpqmksadduemirvdtuivozyr2knankrsxnzncgmliiy1lnvsgzariu,Jzsepccqwjdj2ynysal,MBAvFF,3.0,hjwspnvsbgutpbfgnthgh,1 050 534 0070,2.0,Unit2wStatesofAj3rica,PVJBJkFZHbT9OMCFg7PIDTHDbFMXGK,M,m,Peoria,HI,468248.0
G2r14570,1674205.0,Dvaomsketekhjygczlgqithanpxgwbwdnqywquxtnndqualmxvckgahihyyihdykrdloxn,SUbQFNFUPWIYYkSwSGCEFV6KsW,Qsfwe,5.0,Gqraxgfzz,,3.0,Canaea,Bwargvp0ablqiqtfndzrlastmsjcha,d,m,Bellevue,AR,357738.0
Nym14561,1681837.0,Zdhocsklqejtjsgakmlyakud,NjPTNihMDnIBOJnZMHPFxBBBRCH3IXLUKGKGUUTUY2KPMTvsSFSVOCPKXNVVgEzQ,Inhkj,1.0,Nymwkegjppkgbwbhoigoym,,3.0,UniteeStatexofsjerica,xqgtdcnqubaxeiawlugy6,m,,Grand Rapids,OK,8229.0
WvB14572,811747.0,dapgeyjlbjqnklohzojafxefohsukdkzymkbtssidoa73vlon8kxtgualhpe,QCMgjBWBEWFBKKNOKTLHbuYENOCCFYiiXNb,Wjswqpiuow,3.0,WGBCcJSMBkINSVLNWpOjFPFxXCQSIe,1 477 884 9901,1.0,UnltedStatesovqmerixa,Zlsrrtp7x,J,f,Hialeah,Alberta,388098.0
HbG14573,890988.0,Moseobcrhxybk,OZIJEOACfDSCMMKOSsMMg3YTFCLMYBQsADcTNRTdLxWYPLCY5ELEPERECRLrPRMofWGEXlBEhX,Ulmjjsm,1.0,HvGZGDCSYZCAAHUgJPEN98JM,1 114 924 9596,4.0,Canadw,bsulhbalnbtdofgyfameamfvqnns,,,Hampton,DE,449796.0
sgk14564,987680.0,,qaqbaslamnklkxizldvogjkszti,MFLsYOF,2.0,srkfjpg8owoiwum7hjy,1 609 407 3198,2.0,jnitedctxtesofAmetica,0pdr0whkpikmyx0hoturekuokmgu,,,Burlington,OR,228572.0
miz14575,178523.0,driqgbnpgeuhe,ZJCMVDHuWZWMpSQgThUHEKSZWNOdIOTNJSYAOYraQPw,AvPHOH,,klzkdjtuzkgjqsankjbjafwog,1 210 343 1617,0.0,7nitedShatfsofAmerisa,Nfyhictwfxsmbr,,,Warwick,Quebec,
klm14576,214.0,Uwjasoz,Xhlvpgokhihvsuaxfhgmsavmtarvcbmaujt,Jsivx,5.0,Mlmgaltppzvxsolrfivflzn,1 064 980 1814,5.0,ynit3dStaresofAkerica,ilgkbnuthbgzyyhjsonc,,n,Raleigh,WI,137605.0
Ugv13577,1549611.0,FYsEEWHKVHKMCTZEJGNUBVekWKS2GhXKBkYZqA8VWZOTJwCQfTURCYRIYCLHi1kBJIgQGBH,lhmix1wisgytinxfmmnh7xkvfiaigxzlcjsktmchtkkjohcxiqbfhqggbtfsfjlndn8,Tlmlgwqvlhu,2.0,Ugvithcibens4lna8vyckccoiha,1 630 734 5870,,UnirrdctatesofAnerica,fwmurkedsuihfzuhyji,t,,Amarillo,MS,474258.0
lbt145y8,686915.0,dETZCeCCNYAIGFOCQBQiVXEJRZUcXSifQB2RJxHM,vesnxviavsofeewofjqnytifzinxpjxfcpdspehownktcsmkfwbrxwngyuuxjgpdysicuu,Ujdyjmm9pwup,1.0,lbtwyglnchn,1 367 620 2866,5.0,knjtedwtatesofAmerifa,cqlwzluflucyegpbimmfj,,,Scottsdale,NC,390686.0
Eiz14579,2227436.0,CxRRPCpGjaMSYFIZXtJWINRTGECIAAOfDJVVLVXwUETyITlMFBNQVy,Yfjjn4eivkfivspjqos,nayxnjxdzn,2.0,Eisduqnqderlwgjypsquphaarct,1 531 614 9290,2.0,UnitedSya5es0fAm3rica,Wsddsmgqlbe,M,,Hollywood,NH,249823.0
GIQ145i0,679838.0,,LMLWMBHEdlYLYDSgxUWXE,crwgcdekm,3.0,GIQQVFpYvZDZjFGQLCXsUUK,1 764 129 8453,3.0,8nit4xStatesofAmericz,UMnKUIoCNDUKFHiPG,y,f,San Diego,NH,324876.0
llh1458w,468899.0,dBITKUKFAeNMZJNSQSQMAUGGLUT1JZuMTJwTNWNhSk9L,kkztwxkehwoqnbtiaubvgw0uoxgbzgxwnsfaefgzdjpctpgqkbbtgprvmqisse,huilfb,1.0,llhstrvediariaa,1 879 028 8398,2.0,initedStxtezofxmerica,TFhLBYUPV8fSOTY,g,M,Norfolk,AZ,326547.0
Ftt15582,1798121.0,,Fyeblkgeeyonrvxgeczsjgufxiaw8xdzfzkikeudpxa,,6.0,Ft5kaoesdzwxadknldewe0c,1 478 417 8707,4.0,Uji5eeStatesoeAmerica,Pygtjshk,X,m,Charleston,British Columbia,292865.0
Ujnw4583,1424480.0,Mppviwqkjitlybmzhyosydfgojnxiuph,YCQZNRidSGTZFKMqTNAFIiOKKGOKIIFTGIhVQHMsOHNbRGNSIOsKHVfyLPcLAVsXBgvJKRNF,vixyyefx,1.0,Ujntiuuzfptffnlebqo,1 011 628 2397,3.0,UjitedStqg2sofAmerica,kvkjsrplbibsaxwiwanojasfx,R,F,Palmdale,WV,318369.0
Piv14584,107654.0,zbqjedbxckgcceyxtxkckkrn,Pjaaewff2dfkvgcuskudzuwkqwjem,WWQeV,3.0,Puvwqgojxyrksyiimku,1 701 281 7285,4.0,UnutedqtatesodAmerjca,EHEOOVBEPaSTwGKOktJDPK,,,Charleston,FL,264211.0
vwy14585,1384903.0,6gslnbbgtaanusmqbfagif,,JRxQOMHS,1.0,veycfpzvdymesmehrozq,1 674 127 8910,5.0,UnitedStqtesofAmetkcs,W7nEQYYYFPyFbMRQRQUFZUIZNaTkAV,m,f,Yellow Knife,VT,289076.0
ndq14585,1651827.0,Ctfcxvcumherqzbfsevbjrwofgb,WdXZZWPOlKQMVZxXiVpYCZQLENjFOX,Fshykmnotji,6.0,ndqysz4mwa,1 543 646 4180,1.0,UnitsdS6atesofAmrrlca,pWIXXY9ZETXSVA,,,Albuquerque,AZ,285596.0
Sul145u7,907336.0,R1jjnnofrpjmzdxxjac,Gggzthcjbnyg0ynbabsfzwaoxycfsutdmldwmidjfgxfvudfeci,AFKIcOjXKWDZ,5.0,Sulbcbhbbpr3kavpxqquvzrw,1 029 447 7753,4.0,Cxnada,DkDDSWPLxGS,Y,M,El Paso,MI,
ZHj14588,,Peupl,dn0xevgucutsccdczhanldy7vlyobx,fqcpquwho,4.0,ZHKOWTRdqKHDCR,1 399 399 5101,4.0,Unit4datztedofAmerica,Hcnmlivimssbaleu4qnvuovfcrhcpo,S,,Cincinnati,WI,242760.0
ppv145u9,1612947.0,ftlkt,Ki7lhvujvy2vpbydmkgvbejqfrizpauudssrrvcritoytrksekgsybpwaroludhdghgkrmna,Qnrsig5eo9kn,3.0,povrltfdmteb,1 199 242 8503,,UnitsdS6atwsofAme3ica,Mpyqzmwxmdaakvdwuw,q,M,Lancaster,OK,265127.0
blo15590,1739389.0,wltjfewdpugjufnpfwhufccjngcci,Xajjddupouzbufisyapywipieziegjldnnhnjgtqqipssfeabahqfzdvpjwmcxfpeebf,XJOgU,,glocbhjztirksvgpwgews,1 183 554 4181,3.0,Unitrsctat4sofAmerica,Yacdyadqkofmdjtahf0vcmzxj,P,,Santa Rosa,TX,
Nrbw4591,2127873.0,LTNBFsUL6XVPZF,YHaTTCHHKQVuXdODMLPZGpRtTRDU,AsNPB,4.0,Nrbvlbrsscm,1 210 559 3189,3.0,UnitedStatewkfAheeica,Vogerpfmlalv,M,m,Tucson,FL,136539.0
Qiwq4592,606885.0,NRIMkBKQSXHpLYfZGTINKTVBPMhcEDSRWTATEReHyWxR4G,FGTSYZXVIAILXRGHI4DPLMWRgMSIOCSYaPDAkKGXPTTYYoFDGVFX0HYa7gC1UNewPvT,Jnlcneitmsnl,2.0,Qi2zua,1 151 016 4201,1.0,UbitfdctatesofAmerida,Dohvzv,,,Reno,WV,469077.0
coq145o3,727149.0,Tihfaihuyhkosgr9vwlx6wzeqkwfkavp,Ktwjcexgpyfavhzrmvmjbazmfywshv1tgejqwzfkzfjhek,Jffhjnjyc,2.0,coq1qjx8xzjiorw,1 678 957 2408,3.0,6n8tsdStztesofAmerica,Jpvobfrwltwqlpdukhi2lpklcasoj,C,m,Hollywood,AK,413210.0
Trr14584,1394623.0,Xsgfsktwyaxrcjlesmhzcoavwexnfnxrwfrpovxsd0ljscdo,dwzjwbdcvwsgcc4kpdtqnxxjejscsqshdkxdk7tafywfh,U9tRPPDQFJM,3.0,Trrdyudkgcvlaeclmf,1 729 818 9386,3.0,Cxnada,tnpfxaehcgwrlneulod,,f,Aurora,OH,447061.0
TNJ14495,556816.0,Kuonnaakkykrplqd2cvninpdklhblpjuapjaucvtouvqs3sghtguchmpockqtoheystneijirr,,,5.0,TmJLIGFYGXBYrJFLdVFWZfPoIT,1 164 559 7919,4.0,UnitsdatateeofAmericq,4jwolnkln9tfjqp,z,m,Tempe,MO,73800.0
Ppw14596,,zsabvgjxfebojlkystvuclugsyrqiqja,Ojhijwzrq9kldudipwnwvill1dqsjxspobsjojtnuvkmxgfinftbmtqivimuchlamxlsgjllzw,Dfjtyywwh,4.0,Ppadargsstzpzioxwfsl,1 044 310 2778,1.0,UnitesStatexofAnetica,ffevznmhv7xgrw,L,,Gary,CA,35763.0
PJD1459y,553517.0,Xxgavpvksydqlfdnfqlnhekuusriqegsvkltzuvrjbhixifpalseipmcdyp4dulclxtkcsckmgpwuivi,Rxjgvbj07thuuc,djol5iqpeml,2.0,PJDUWCzhNWLoBYOFELzKYALC1KB,1 778 988 4737,2.0,UnitedStztespfzmerifa,Mbawztu8wqh,O,M,Kansas City,GA,277034.0
Tjl14598,852612.0,Adonirjepghpxquplcmmyemrfbbymaddiwfmcizhjqojkryfvgpydwmuwhyawghumnmofh,Agwxqjarkhnutgzeugivrabarkqycbdgozgruviajwhviejxhzm,HZ5RVYD,1.0,4nlddffttdsyhalianeubasp,,0.0,Cwnada,Avxpquxjvpuezqxaqqfmmtgnh,T,,Providence,GA,432145.0
Opi1459p,,Uvpmixldfjvue5rbbriuffihbmyvt,giwnkokwoesfjuojvx5fariwdipzok3ivah,wjisv,3.0,Opjilgy,1 062 347 1046,4.0,UniterxtatszofAmerica,ZOUaFZBKNVOLv4JRAT,,M,Pasadena,GA,491170.0
VCU146p0,795262.0,Lcmpsnqzqxtg8asprnkinfyhxcrugylcdxcrwgjmajqphwikpofangcs7rsjgtiapbbdgnjvonbm,VLYDKAOZCMQGXPOGERIHBjCBnUNWKtkBWMdDyEDRZTPiDW4OSfTVH8YDqMPUYDPKwBTV7ElL,Ujgdgglnt9,3.0,VCUAZXtLG,,5.0,Canadx,Cosikarq,m,m,Norfolk,Newfoundland,81831.0
Wjd1460w,1986060.0,VYQd9ZBEMCFQHNQRFsCXLMkQYhVBTTwRfTSEAMUfYZGPVRmTkdHHALGLOTJ7VVEkNBOPBD9,,Dhdyormve,,Wjdmajbrbc,1 912 003 9848,3.0,Canasa,mhsalsngsnxbdixtgsgsmv,J,f,Detroit,CT,304113.0
ISW14601,365439.0,Bir3mdzgvthnvsknaxaedotshqqhcyyelxcwvhkypsdiqhfqs0,Vnurtndbfwvlrt3say,wLWHIPJ,3.0,IdWZWIAMOFIsEHUYcRH,1 938 926 2102,3.0,Canasa,Lsesibhksyywzivu0slekq,J,,Naperville,DC,408975.0
Iouw4603,41751.0,pjmszvnmpyfctsyqiiensbzexsdcoxbuiotddklgfqyrpsuvepif,Yfzcmz0stomzpqpoanbikqkeawmanailhkigfch,LlVAIQUyJW,2.0,jouqgonbsuzqawngaxofwsqipwjrpt,1 858 004 9751,1.0,UnitedStsteeogAmrrica,XXBKONKdOFUHbQKGZyJ,,,Hilo,NH,89202.0
QcM14604,677639.0,cwgbeefobdfelygqjfenquubhpbrpsnpsrl1odjzfgisypasgbvfpxoxmtrhawso0,Rklogtrnle6bne9,zjqc3tcm,5.0,QXhIEBqBFJYTMVWWtD,1 330 851 6170,1.0,UnitedSta5rsofAmeriss,ATAmD,,f,Huntsville,British Columbia,47012.0
Tde14606,1210890.0,Ialmshouanupshntewgm5qehisqwuhixuyhdtznspdkhipr2cmb2jeirbwilshsfessliahulm,Dufrjox,NvRUHG,4.0,Tdepgnehotendldj,1 774 743 7913,1.0,UhitexStateslfAme3ica,Fomtdybpcthpvnjtdrcnx8rcjtgm,,f,Provo,WI,252229.0
Nku14606,1393697.0,scsyzhgmenuzegkcykvuspu,swd9rvkd9mdmkhgwhddarawnwtsyxwhhlpazhzmeetwgg,pkzf7,1.0,Nkjvcwtdsxtlej,1 461 229 9879,0.0,6nirewStates9fAmerica,Wgx7tidhmtcoxlfatzrtngn3k6jv,E,F,Bridgeport,Manitoba,220101.0
aHQ14607,,lrljnkvdnbiudqwftrccbckpgkh1qhonghdenbkgaheyr9rsxjfulsyiutlshkkpmpeiwovqhczmbi,Tygrlpdgrvsmaexdfzvrwmspefqihbosdgcrhatnppgrkicznnzgbsj,xczrhgrno,6.0,WHsVYVKGJBSy,1 035 703 2684,2.0,UnigedStat4xofAmericx,Hwkxsybjmubhkwfvdaqfbw,,M,New Haven,VT,474255.0
FtX14608,1344340.0,OBgWAfDEFGKSMRZqTSbUJRZSdLXOBFLXCeQuSOMbATNVXjASFXNESYGBIHisGdUlHDXAQWQF1,Vhjorisqrixbmblwescbyullnuygcrhjuzfefoezovjjqmfb3ysbunuflffoxv,Jkd6mbyjt,0.0,dRXRP3PNXBPMFdQCSChSCEYC,1 445 143 1156,3.0,Unitedegatesofqmer8ca,Lovvrwzspo3k5wfmmuvhgdpbmwy,i,m,Great Falls,NH,445307.0
Pck14609,546609.0,Thrvszwn2odrmsgwuxmapqvsfzidbkvxt,YGfQDhQgGJVLUUPDJYQUjKGHQ5WWPOf,WQiMOBCOKCqI,0.0,ocofadaestavisrtak,1 403 138 3145,1.0,vanada,zslnnrimwwgswxpcbis,,M,Fullerton,Prince Edward Island,324443.0
Bpf146q0,212160.0,tgvkbkggzvjh8tsuwevxy4pvnerxnskrpdtyfzqcpp4bohnlcem,grnfkokucratoojnvkzacisjylktgdvliseqqbouqwjlusirdhqyta1dvfduxmuvbkdn4di0s6zpc,FyCRCX,2.0,Bpfnufvfszbt6c,1 114 288 2896,3.0,knitevStatesofAm4rida,pmcfqovwvvsc,,,Milwaukee,KS,171237.0
SSS14612,837168.0,Cepxdxwxchiqvkxgivpnxgqfnyowclsrszxqwzo1urfohacssptnudrfpbja1ikmmjrnrqfcnutxbkmb,nhmjkcdxkjgpeolrjamdfifmmfxgacxgvfpxrbcwfdnski,NCDYRFNCn,1.0,SSSREWDhHXCIFACfUVRVHbJp,1 543 943 1745,1.0,Canara,jnifdkparblvs,k,,Hialeah,SC,50782.0
bea14612,1585724.0,Lxb0lsdssowrpcfxgeanaea,Tdtgnuyvpnthlbhqkfpuovvvg,scojkfofu,5.0,vewcarwseq,1 007 590 9847,2.0,UhitedStatesofAhffica,Vbvcdnbngjyp,,,Toronto,British Columbia,402529.0
6tn14613,860139.0,uTRGVESTF,MgJGLRAIeGPYFWRCXGATGTBAUTxHhMNqi3XP,Xwunsfm,0.0,utbuasn9rkr,1 859 099 6632,2.0,Uni5edSta4esofqmerlca,JBuJCBJQ,U,,Lowell,WV,29840.0
ksm14614,835981.0,Ptojrafuwq1ruhvhvsoo1thzs,Dooxqropwlfn2lovglowngmiygdh1ksaklgbhrsfkwrkxfhmazwuomondh,Ortsian8nps,1.0,Lsm5glxhmbqaah2buqnnqs,1 094 385 6081,3.0,Uni4edStatesodqnerica,jqdsuwuipp,F,,Sandy,WA,3663.0
RLu14615,1397270.0,ZWPXMSADTODhyJKEDfFBFEsXJhLRQ,hpqpqfdkynnlieyynlgijovvswefdmablfngilnzodbrtjxarcrx,bvkciqp,3.0,RLmVURZgXLZEgJAU,1 893 934 5982,3.0,6nitedS4ateslfAmeeica,Ptcrdwaxbdejipzherh,I,M,Saskatoon,ID,
lit14616,,IuBvFHgjeHSKnRCOsCLAZGHPHWGEDTfKFQTkNBBFYMYXVRENFZM9LKlXLK0K,V2dtycmfezthnn2ndprijfdcgkzgknu,pnawqcbm,5.0,Pjtmbdidubp,,3.0,Unitedx4atrsofAmerjca,OLg6SRKJQR,,,Rochester,Saskatchewan,363018.0
Iml14y17,575311.0,Kgjhvsukmxkqfusyywrjrdlhhizizwqftirygtcwqlstnirxevhuxjnfigkxhef,Xchohucsfgmhzpy,Ggtqp,4.0,kmltlsuvymobvoojsrubklsrp,1 344 059 4514,4.0,,Lzebcohjgqptlsiqp,,,Pittsburgh,TN,
Xbl1t618,,,NUEShYJKFYRHNSIHlVHxtAZrIIBnPAFNIWTPVZSPTvFBVOXXsJeqQJBzhG9NENkSJFTVDBBK,qgdrmwqm,4.0,zblmljrzawholafe,1 490 711 8961,3.0,Un95edStayesoeAmerica,SM1XXCOXH5BHrPNX9RKYZUJ,,M,St. Johns,TN,220378.0
xkj14619,1967576.0,bysqrrcelpfvpzalprdesllzigcqrxnerwwaxhirgyhssurnulaedlcs,czuoiyvpqiiydocqvsnaezrvlxsunccqfshtvbstadbvocwwpvqcknovbjdothsrngko5e,Igoscdgcauvo,2.0,xkmcqvwxnhwx,1 672 493 3090,1.0,Un8tedStates9fAme5iva,QEDeIyRKOOUB,c,,Huntington,VA,217505.0
Fmx14720,490079.0,elsqvxmzorzztjopjdsptp,Tgwx5deinvw5drwmfvrfgzmbprocvwohxagfhm6uwoxjgnee6pndcoqvcjolhaut,IT9ZI,1.0,Fmxutkzyanjznmewms,1 860 400 9374,2.0,UnitedStatesovAm4eiva,Aoqmujk,o,,Lancaster,MS,114818.0
Rty146q1,1771535.0,Tpj2yyng8nxrak8isdrwobkhcsjkhdwdxiwxejoxgquc,Qjzguesbisevxvkdnxftjxuceiweqpikgaffraqrfgd4wy5c5ani,fvufihac,4.0,Rtjjmeubqdfl,1 716 466 9946,,Canzda,VEsKqZVGALGTG,,f,Knoxville,WI,
Loyw4622,574122.0,ytrfgsrucbzzrevkxrbcnaqkefkgjhzu8tcguiyuekzayaxqrgsjlordo,ON2bBCRJvCMUAMbOXQkNAfJIPXArPVFGC9kBXKAPDnQWOFRVkMENXiHAnEEBSDPUWZDB0GH,RBWDDQGoU1,6.0,Loydhklcvpemjgqarasmce,1 468 743 9917,2.0,hnitedStat3spfAmericz,APhOXNFK8DL,,F,Cleveland,AL,216953.0
Jim1r623,1160400.0,OOTBEXLZnCWSBvKKFRUyPbZJUIdH,rmhbalmzwnrxzfz3idwvmtcegd6iddogewwkca,Twvgthqovkr,3.0,Jimxwrfbxgsytdyvcem,1 161 249 8519,4.0,Uni5wdStat3sofxmerica,Vqxdlhxe,,f,Los Angeles,Ontario,445384.0
nkv14624,772007.0,Esqjflqeejxtsovwwupatsn2dsmvbfdwcfxzatsxvjyz,,egmgy1rwn,4.0,jkdsqds,,0.0,UnitedwtatesovAmsricq,RRvQSYOVPaoWYJE,,,Oklahoma City,CO,249221.0
Gcdw4625,454632.0,Hlfevqqrkwtvwgavrvakmezo4wxcbkuxtgjbdehr,Yuepahkwiubrepfffcderx2iivd7ckysvelpmgdaqu,XDUHmDAJJ,4.0,Gcdambkgvvylrasbw,1 505 949 4890,4.0,UnitedSta5esotAksrica,JPRYGyS,X,m,Nashville,KY,419656.0
Rlg14y26,2002950.0,Mwieznciiibvjw1jznlphsiredetrwsobfbdygxdsumivrbgrg,Qrgpjkpqtknuzmpbwm8zkxm9cjztbzknkmyiwfufjnuesicksybjpqwbztxqn,xubar,0.0,Rlgywtmqfvi,1 807 656 7684,5.0,Uhi5edctatesofAmedica,axwilygromrilyikggkbndluukcmq,,,Oakland,NJ,184873.0
yre146w7,1125915.0,OIdLBLSVKVEQhJkBIMWPbYI,Byngfmhjqfjylvrhvxkrpjdbuzvii2drhcsrdstqmnfksvatr,EEAzIBASK,4.0,yrslhhgrhr,1 301 442 7890,1.0,,Tqrxgt,,,St. Paul,British Columbia,128421.0
Emb24628,57312.0,Uenmrwvbpkh,Wjlniojffa5aaae,VADGMSg,2.0,Emhdockgpcmpikbaexkmdv5pwzmwy,1 669 857 3748,3.0,Canqda,8vzzsdxhnb,,F,Tallahassee,Newfoundland,295902.0
Yiv1e629,,Wipc8pxbrqjonc8en7aaflzvqqpfagwxotjzovdgviapfejjwzwoieyzrrqkapnqpytawxkf,UPOFOxDZAXCIZTjSBtEU9,KBPJ5,1.0,Yivtvp,1 760 499 5716,2.0,,sjwdyk,B,,Long Beach,Alberta,197675.0
jfe14630,3010289.0,Yjjinyyhuch1sovsbn1zinsnevynlivq,qxofvwbvqxgmgalssihtahluyeyhokonhcfhmgqtrmcevscdfqdtuttwkyniroezadmsdngojtcthigy,Uqlezapkhg,2.0,nfsvwb,1 552 088 7046,3.0,knitedStatssofAmer9cx,p7xxfjg2kinemtsgyfnwz,,,Savannah,HI,
CVM1r631,,fax4xvsxhhknfnkuewxbcfqgjdvymilrflkwgsxghbpgwyses,Dgaxjyixeqgjmyjntxxfffywqqzgiguwcfdm,YNUaYI,6.0,CVMxYENgHXRgWFKNsPMlJVRQYMXS5A,1 477 383 4898,5.0,UjitedStqtesoeAmericq,CAYEVRJMHOIBhMcBUuMKYTMu,,m,Costa Mesa,SC,277830.0
Ovk14633,,WQ9YOSDJEXv4VJ4BHAsEMTBVGGK2PWGuiKTlBUNYIWPJRJ5QOUFOvkPDVQLLT0PbLUGFJFnHhSGZVXGV,Gxptkkmrvmrmtddegqjbj,Obnelqxu,4.0,Ovlpu,1 624 921 0584,5.0,Unit2dwtatesofAmer8sa,Vuzmq7oawc,,f,Modesto,Prince Edward Island,326909.0
Ufc146w3,88941.0,Sddmvaiuazuiqdtecltujf3leopnshcym,PRj7JXGMIYZBIV,Dtbolurmju,3.0,Ufcwmboiqsnvirqktxv,1 958 846 4081,3.0,UnitedStxtecocAmfrica,udehfvqsgncd8gwbzusqnegvqgzzgl,j,f,Milwaukee,NE,275612.0
