AgencyID,Phone,City,LastName,Income,NumberCars,NetWorth,FirstName,Age,MaritalStatus,NumberChildren,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode
Brc7q02,1 996 797 4457,jashua,Brspkwlnyijumtrtcvs,89006.0,1.0,3098165.0,WATBIBQS3TQZQCGMKsu,76.0,D,2.0,,f,UESPLEQCDINVOOWMLOAYMEHKKACPTNEWQNSTJFUCHQKSWOKTUHRWEPJRCZXINQQZVHHMONDYXBX,ejzpxzvffnxgfhwmwypakpvwwweigw,Ruspsfnwwuvu
Khv710r,1 096 922 8359,Bodton,Khvcuslw6pqgbjos,134874.0,1.0,2453969.0,Upnznivodsi,,U,3.0,,,Fuipovitqgjohemxjherlukuukirswectmireaybukwexdtzpvfscuyidhjwdggf,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,Qggstbm
ooa7103,1 604 171 4080,Mor4noVall3y,koaismakaxvr9vqvbswrlzxv,109466.0,3.0,3419252.0,Laii3iyrqywuczs0lrgrakbosms,70.0,S,1.0,Z,F,Siglfkbojvaaghmvrqbiqagjezuodbpcivpprgfjmfqdspabzpjwkhrnlfvddnfaakffiiuuakdrxao,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,Xyukylgtl
mzu6105,1 793 962 8096,Hartf0rd,mzumfnr,87138.0,2.0,2582958.0,NyVArCJRXKaVNJOUYxPK,42.0,M,1.0,,,RONONOVSUZUITVNSEFNJFP,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,adicknxnb
Tpr7196,1 875 456 1979,Arlingtob,Tpgizxkpewr,111282.0,0.0,2024043.0,Yzzcwljqnizz,47.0,M,2.0,,F,qvugssuchmfxonrhyqyjhsgpky,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,Rrkpqkpmedio
JMd7107,1 694 031 5319,Fliny,JkCRmReZITBPDhKXHIIANKsZFJX,195724.0,3.0,2448940.0,wzbaotabhgyanb,38.0,M,0.0,,,Jguinppekjarmwbinyflpnmvtoexpqfdfguqu,FSINLUZAAKKGCOOJNZKQ,Cosnoypyfgd
Aid7208,1 034 194 7879,pafayette,A8dgbiiwxpnk4rrlhud,90585.0,4.0,431894.0,aokoqztvifkgog,41.0,S,1.0,s,,HSFGFFVMUAFJOGIWXPDGTM,Iqigy,napdf
Xqc7209,1 955 228 7522,Fontanz,Xqcencsmfkknoksrqdfnsblaz,,3.0,2195468.0,Gcyududwu0gudkrflkthbnmatr,91.0,M,0.0,,,Hxzggdmfdsqflvcpozelfhhfxwhdjcbpuukhefzqsarnkmvdxnt,,Vmuijybttzew
ddy7110,1 828 172 6908,Hajpton,Cdygttygzmrbdrhyxexjnzdikog,165084.0,1.0,1695547.0,NXlTZgHFQKXJCMGEWLPHFK2SQyLsFf,50.0,D,2.0,,F,,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,Khlsfwolr
ylt7111,1 067 218 0073,sindsor,jogjtomfcqrrowfzrez6bwlcumo,,1.0,1911698.0,Ivfjjsuesmiekaxw7bdxsjusjaiz,60.0,S,,,F,Edcdpknacruphdvbpalsjmlvyctibyzikffa,Xdssawpaqeu,YGFFQGSPL
Sjs7111,1 594 493 5858,Vall2jo,Sjsntv,252571.0,2.0,2262915.0,JMDNIOBeYWxYEfgQAXHD4CNBTAPL,,M,0.0,g,F,GAYOVETOHFBWSZX,Nkypbugtvupqslrep,Uvktsuq
eef7113,1 845 569 3987,Wklmjngton,esfurykidx,71314.0,3.0,911342.0,Oaeiupqkxqlfuiwk6pojas,61.0,M,1.0,,,VMLBTUFIMTWXXZUFWWKHIVQHATGVFOSGHAQIZWEEOJZONEARKC,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,XCNLJVYDRZDJ
Mae7w14,1 466 719 3195,B8ffalo,Maeudccj9gbklwjki,201057.0,2.0,3005752.0,stnfsuwhsbdglcinxem,39.0,W,3.0,J,m,Jgmenggck,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,Bekrkblhve
Qyc7q15,1 921 022 1397,Waterbu5y,Qyfrtjksj,310949.0,5.0,1587491.0,Rmynhciylob,40.0,U,2.0,k,,exnvgksarfbrmujnkmlsmrfvhgkrbjsnbihteri,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,Kpawbxaro
Kij711u,1 370 048 0383,Amaheim,mijqnyhjvw,99264.0,1.0,5727418.0,Tefxgrfrqskfb0pdpnyrcvkrmsdy,53.0,M,2.0,,m,JMGXPBMPWAQNYZJNJQBKVYJJOQDOYIQBAYQNWHNSGP,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,Xprzpz
Lki7117,1 443 721 3830,tellowKnifs,Lkjrgdjjtzinroxaehrqpcccchced,135035.0,1.0,2084408.0,swjswvhrm,29.0,U,1.0,,,PVDODRTAOTIHBNVPDWYTSPLAGHCYACDCSKHAJKAHDLQKQQFKFUEYHBFFCRLMTSSKBEOOGWLUNL,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,Dpgzcihl
Wfq7128,1 934 671 2333,Halifwx,sfqdqegdcplrwfiowtzlqfckkmer,22075.0,2.0,2817015.0,YFOYsULWLdIOJHtLzjHHFVCXVK,43.0,U,2.0,,m,Vygxrsvigyabjyudibdewcjyksatjqwjtyuvcgotcaoqvucvboodpukhepsvzgexj,Gxsulclxthuxjyk,Echigq
Wtz7129,1 755 351 2246,Nashvklle,Wtzzraevnupzfjw8sexknncdijsl,22046.0,1.0,323032.0,Dbcnzwezyfsclelcojcgci,45.0,M,3.0,,M,wswkaqyktvfxnhqhjdfgxmvbebbvwbixaphqd,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,FOTCFQ
Kiz7129,1 244 822 5596,M7ami,K7zwkvwttnikwaycqxlkvsn,171018.0,3.0,2943418.0,Rwhgwmcnmwxeysdkando,19.0,M,3.0,j,m,paimaiamezswmgxmnpiogrgdaawc,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,Ospbxhvij
Iaz7121,1 106 001 0418,Chagdler,Iaxvjc5,53205.0,3.0,2322375.0,Qvmkfnfcgzvg,87.0,M,2.0,,,,Bshrgcohdsthxtcrrajedcghwu,Rhttns
Nh07122,1 536 435 8082,Windaor,Nh9khwkpnvabrqxsjgkh,199983.0,1.0,243256.0,Vpmgiuvlavhtnhm,29.0,S,2.0,a,m,Mzzgcklyphwcojstobxujhrypzuirooemtlmbdlkdqjnyylimdxkxvglwhfisyh,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,Lwrphhcggki
mrx7123,1 079 974 2645,Sanfy,Nrxxizqur,89714.0,2.0,187706.0,Xrwktlpfhndssdhkydvjxdqxcqgsw,87.0,S,3.0,,,HFEEVEDISIXEHKJ,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,Lyjzgg
stb7124,1 638 013 5326,B2rkeley,wthapvgqafgflscgunyt4ptmh,45397.0,4.0,2396590.0,ZYTSiXKTIPesaRCVKORM,33.0,M,1.0,,,ptawmykzgoqoeyycoyadpdegvallicvrvymso,fshjlazuukqam,igmmeq
Hbu7225,1 551 009 0195,FortSmiyh,Hvusemnjxjq,292351.0,4.0,2039993.0,SkIHNYDOYRAAFuWvZIPxHYYYJDANa,1.0,D,,B,,FFUVINCQRBJWKVXNNYLTNOHTUSNEIRKPPFAAPZBTGJNKTFIDQVJJUBNVBIBVMACPCDAIESZZQ,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,Urfbyhtcvuff
srk7126,1 182 603 8240,Mancnestfr,qrkmhk,280196.0,2.0,1906486.0,Mjmthqzexjdlugals,49.0,W,1.0,,F,WVRMSWMQGPWIEXDONOGINDZCFEDS,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,pjmnpsfr
kyj7127,1 413 756 6810,Erie,kymruwtz,49146.0,0.0,134256.0,oQONGGmNMOCLLTavKGMFN,16.0,M,1.0,o,,,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,LRXVLS
CALi128,,9ortland,CzLCUPIWUYLFfRSAJXXDX3Ph,,0.0,1058614.0,Rgchhygjdv,70.0,S,1.0,E,f,RLPUBSNUVFDHJFQBMMWIOGIAABAIZTXLZVHQYZDGMUPZCRQOCHBSUHPOU,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,crjqrxok
cag8129,1 597 869 2211,Colorad8Sprijgx,cabicdvtswkvhu0ecwdnyrygfarou,357321.0,3.0,79244.0,Baqjiptygknrgxpxhbbnbbh,100.0,M,2.0,o,M,UPJSPFLEMYAFIYFBICSHCTNDBESHNGVXGEEEODXKPSOPHFD,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,tehkgwpkihbl
heb7130,1 522 656 1159,Torrabce,hehwwwtfeerewkupvfbeiwi,135959.0,,1038568.0,Ulvcnbgqjcpp,67.0,M,1.0,q,,jigwizmlcltxngvrnavtgfzxmmeormtmupbsktdptujajxjonhsxulayqrbkfe,CYEDXQOYDQDRWGAK,LGLJBXLL
Snw7131,1 942 992 7331,Coloradowprknbs,cnqdoeevvk,181867.0,1.0,2185675.0,Rngrdgrivqpvlcgb,84.0,U,0.0,,t,Tnznzia,,Lkextqz
MXI7131,1 491 985 0622,bewark,MXI2HJU,217483.0,1.0,787337.0,keaqowpymbqrl0peiobjd,54.0,U,0.0,,m,,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,Wtfnktjxx
Kmf7q33,,Cxsper,Kkggrtxjtuno,45102.0,2.0,2997003.0,Tgltoviorzccy,98.0,S,2.0,,m,TUMQUKOUKYMBWXKIDBASUDRIYGKMSESTKXXNCDDPKZ,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,Rjtplh
mgl7134,1 310 470 5516,Hamp4on,kgpyfwdkflccddedkzgthtgbek,122306.0,4.0,1381543.0,Cdajenlgblr,48.0,S,0.0,,f,Ackartorxtjesjrpdkjrqgvzclgxvmmfwfdayoytowmgrtecqgvsfbmunedfrisss,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,xbiobvonidn
Qxi7135,1 950 803 7308,Hxlifax,Qcibnmiwwsjfjydyuuhwygym,168217.0,1.0,1148257.0,OsPZIHSWZFNGBGK7UZfSB7cHT,27.0,D,,,M,bxqtsqbfnwacgjxdrhjoauoufovaedhmhlkkgi,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,Nwycemvrjlg
ALm7136,1 265 046 9753,Amzrillo,ApHVAATSLJCOIN9JHzuU,157709.0,3.0,1574637.0,Zhcwofky1xgadhhki,53.0,U,1.0,A,,yubylvmetzkeeruubwxprcrkrelfefdbrrzunqogjiceymo,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,Vegztvzhpa
Xja7137,1 347 816 5880,Sxlem,Xmsgpjzobqzeevudomrh3zvvdwtm,133044.0,2.0,56582.0,cdosriywojrvgjknssfvdiukcdsa,33.0,M,1.0,,F,Tpsjhftnmpfxpcwzknktprcoxygofqztxltvbrqw,,VDODZGJZYSL
Ac97138,1 803 647 4409,HauRiver,Acieqmrrvepmbhgmkmjanxez,202616.0,1.0,5868309.0,Neqxrtnlbsnuabel,88.0,,2.0,A,M,GUOQRPRVBSKBMQYRFVRISIESVKWHEHEVQGMFPZKCRKOOVKMQJTHWINREVTZV,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,
Lle7139,1 380 699 5029,Lexingtoj,Lkwpg,197132.0,3.0,1526354.0,Kwdsxiujtmsqgvoc0ehuidwcwayyo,83.0,S,2.0,,,KCRJHILAWRXTNRAELKOAFUCZNPLTQGAXIWLHOMPCHSHNDGAHOFRIFHAQTSTWKHCMTKGVDJMYVNDLRC,Skteupcecqrvnjklkqbzidkvzyodqg,Bsorzaowujgr
Sdh71r0,1 135 385 7218,Lancast4r,Sdhqqgqlvrdmctpolvslswqag6ndgw,33563.0,3.0,239107.0,Wpncchkogrtfkwf3,3.0,M,0.0,d,f,XQOTECVSAGCLCLAZRVVXUX,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,Fvhlpe
KLh7141,1 194 859 0732,4oronto,KLheULKQXCCCSTVxVDD,151965.0,0.0,4319922.0,AVUAtQkNSDU,78.0,M,2.0,,,LTFXDJJNTYMMCWAAAIAGGATJUVJXWVAP,,Dpdbmu
TPB7141,1 378 915 7843,ThousajeOaks,TPBIWCKSpO2JLYHLzJHZmF,338583.0,2.0,1235634.0,Lq3vkwlbkt,65.0,U,,B,,UWCAJAKRYMIVFHDZUFYLJCTOZOOQBKIZCEZOCIDHDKUMGKKH,Xshungabyhtqysghwmdoaqymz,oywnvytko
fvj7143,1 568 958 0086,Halkfax,evjvuzcnff22xlptgilaefqdamqj,302475.0,1.0,3079621.0,hathssideehil,12.0,M,0.0,,,Xevidmupvphjvdwkzhzvbfgxumakyedzdnoqthadwlilhzufzoizagbvig,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh,Oogchlyarhw
tHD7144,1 558 601 1627,kacon,FHxJDDJWR4FS,210133.0,2.0,1635089.0,fxqpofnwlxo,68.0,M,3.0,q,f,Amtdakpekxyeyqdnnnqumalfvvfanfcfcoxcewnvxlgqoswcbairjqehncjooqhknfmttsheydfwkr,Xkghhqynxivfinaxkfnsjhwcxetdcvolgfzufchxtkifidhuevijforxadtvobthejebhkacjrr,ZGPCTCS
Ndk7155,,ForfCollims,Ndiqprsylccohdwailg,217421.0,1.0,5195874.0,pvifedrzgbbkvd8dheaful,31.0,W,1.0,V,,FJWGKCVASUYTRKCGTFUQDCYCVQMTCCANXOZOTVZASBUHIHVDNSRKHXDBEICTUMQXEOIGQZDGDT,Aajifubqrkwstwceutfnggacvvzqqcmfycwibestzvkncszhoruzgalynd,Rwbxdrdk
Mgs7q46,1 716 713 6422,Biloxo,Mgsnyahmlfj,151599.0,2.0,4047555.0,ddglkwidkuffdwtoktxurpuqfveuw,75.0,D,2.0,,m,tfwxloawpgvdkzptwxdysfmyuhdqswrhd,GTTWVLBNI,Kaoeudao
ksh7147,1 388 926 0199,Caerollfon,Ismbyyt,57857.0,2.0,3112229.0,Utfny0ca,2.0,U,1.0,S,M,Srmmfhaystzdfbfedhqnthnsorsddnqspmhutqjluuejxijbrsyuvwgbntrnpkrmlvsjmvhdara,Ljfvzybfk,Mttncvoaurvj
zxh71r8,1 090 088 4577,NewportN4wc,zxhmmbzhtfbmd2ec4phxpvz6,177065.0,2.0,4491406.0,jakgrpktrfsanbwwsozd,84.0,U,1.0,H,M,Atkgvimfoixxnbn,lcflhnspsjgisnggdzoupvoaytrcauzfnmthwywgoltyfeghbavxettengphbkhr,Kyivpsrpst
OPm7149,1 121 315 6979,NorrhLasV3gas,9PNLMYhHICJUXkWXHOO30TRMCM,173578.0,1.0,4054036.0,ervdhu,40.0,S,3.0,G,,ovbdszrjomfbshyhcnupvqgmfbpetxsigkojkhwwzwo,Luhrdc,GMHXCU
Mwc7150,1 559 484 7502,Mesa,Msccnjpwympjp,208486.0,1.0,3508304.0,tdkvpjgbvdefswgnilh9gzlaiod,99.0,M,4.0,,F,Ftwbhaxniuoxxtrspyidlpbrhguulcenvdgojrlo,Vobassmfrfsfikdggekmutomjaccphwcusuhizaekhusthsoyubxyavpdrsdwunxevacofnaycvtx,BLMTPTWFLZUX
Ddj7152,1 974 864 6859,Srockton,Dfjbioejkpkmmbsjmf,109571.0,0.0,4421157.0,olzmgv,9.0,U,3.0,,,Glpivktizupuhjleneazjlxxlnanxeitepvybdtcy,Mbuacmlykwwsaevohkpbxpoaqyipqqpcnjtmnrzwgnsqahqevulumnbziwtdcper,Yygesbskq
grs7152,1 347 638 1160,Hamilt8n,brxnnkq7qiamhwlntps,258609.0,1.0,327924.0,nxlssuvrzkdhpwxevnsxqccp,116.0,W,2.0,,,hbthavnbsqkbpenwzejstrjdldxuanwxkujuxwkdnrmuinghkntcpcgr,rsgcjuxwbykonrbuejswzcrrquganiaidajopmpzyxsdedgzsmtnrkxp,nablpmtqqtq
szn7153,1 587 255 9937,Tulwa,Eznpsksx4beeiwbhcufuandqe0uvt,135573.0,3.0,3323744.0,KPZIV6EPFMEWfvBROCkZ,78.0,U,3.0,,F,Qayfptukhrkxfvamsjtkma,JQWQOUADOBTQIHVVUZHNCLIV,UZLPDIBU
Ept7w54,1 731 085 2203,Peoris,2otandpkxfhapzfsxx,64147.0,5.0,2137078.0,Myoqgsxkmwghsbjcrsprlitiojhbfx,65.0,U,1.0,,M,Ycfyemeefsvqramaqxefxqzcsuuyywpyfshxmynsjrmtumm,Eiexxkkcfpqmozftwpvpaufnxgqzgrmdkrvtvfreqcfrnbciyhxhinphmndfezjnkugaksjytzxke,TFWMPPIBOHPA
jaw7155,1 746 912 0689,Fwrgo,Nawstoho,149033.0,2.0,5832413.0,Ctvzfuax,13.0,M,1.0,g,,Gsxgjuquesltjaqqarkvvraizekyymxqedjlpukdeodruivdnzvjhgkagaxcykduvx,Zkvwkkhxvojeknljolqobbkvjktlcqojbpoirmo,pjgdamscwzor
Wde7w56,1 806 356 7387,ClstaMesa,Wdeyttobrpgc,124592.0,3.0,4349509.0,PTET3N,111.0,W,0.0,,M,,PFLSIUJHROPCWDCYPINSSQLTCAEG,bbwhkfroejub
XRU7147,1 059 922 8167,NewYkrk,XRUJELHOEXySjxCJAaYEEUCXKiVF,82196.0,1.0,929765.0,lxomrtrbpsil9lelvker,43.0,D,1.0,,,ltnxqpxnihfekzchbxebmhnvidbtycfpblmqbsqlaxduogvxgvvxorazablnuopolelx,XVPGDMKCCBIYJGIS,Nqkxocgzju
Bbi7158,1 485 622 3858,Sanznton8o,hvikfsddjyedgzuauni,57311.0,5.0,2657679.0,Ujttjykeh9l,86.0,S,1.0,,M,mrwrpfdilriaiwsynbijrwnlafzlwhuewkmerhmxrmsocgnokbzwsln,pxwqpppbwrmymbkjcuvceoulsrat,XKZVJJSCO
IKg7159,1 746 552 5187,Clwveland,IiTTpBRQEYoGRTGLjWNWE,215114.0,4.0,5319956.0,vwoywsobbgdbc7lgok,47.0,M,2.0,S,,Mgclaroqawsfsbmnompcdurqhfhygmvkadmgvqvlj,Mysaihqaghufnxnxbfqwwgzmramghabgebtarrupibibvttiydlzacdlngbuxibiaemnitjilfpxnpuu,Lyfszvpglwap
Ddm7q60,1 892 541 4645,yorrance,Ddmqo,141150.0,,5062919.0,9vckocdpxinnt7aemickqk,50.0,M,2.0,,,Bkkzsfhayk,,Idqej
Ujm716q,1 687 837 6969,Lafayegte,Unmmafhifdx,274623.0,,1150160.0,slknsfgsltwsiovudjpsswsie,,U,0.0,j,,Qqquqqkoxhikwwnuuetwbgmudzguknsnypycldnphuxqqdatcqixsvdmnhdvjknzdyaqhvip,Mttllecpoazmvkhrimaxnsmprnwjsvbzqkccqjglkgkonbornrlb,Xcpdwso
Rbp7162,1 550 559 4628,Caigary,Rvpbzvxbrceooi3awfdkyygncn,243346.0,3.0,1289153.0,ncxfdigeozjarbhhsfqa,50.0,M,,H,F,ZOUZVJLTSZGVQQFKQEUTTUBZZVPDQNQWJUTJJPFBYYLFUHAQERQXXUEGPUWNAYRLJGGJRKNMONKJO,yvrknnvwcykkpvpnwxqfckndtpywsamlzrpbxdtqg,DHTLMZDNJDZK
Ndm7163,1 466 339 2005,Ssntaflara,Ndtnudostgxcpiqjua,135451.0,3.0,1997008.0,pbbreegfrxtindgjktbqwwyyphz5ew,85.0,M,2.0,f,M,ndrhmfh,Kulokjtlfnwsrhfyzfyuvwexmjrftlqygbrphefjryhjumpvywbvaplbhejeagqrwpufjaragsrmp,BKPGYJDXQL
Vkf7164,1 122 814 3055,sichita,bketohpjifli,209507.0,2.0,2128709.0,Bdgijacxllcmd6mrhrxuwwwj,7.0,,2.0,N,M,Axhxxfvsibmfrwindmknwdmtmtimmehoaogjlduxogorjrdxnbaaxheazftj,,Xjjwuebrg
GbT7165,1 440 042 0806,Rochesrer,fFrD6MBSKPUSZWcENRLV,130202.0,3.0,2709023.0,Jgbibxggslbbirajv,101.0,,0.0,K,F,Eejzelfqfiwqiss,lcbvfuomqbgrqlppjieqoimzgvwkzsybyltjb,Vkliqb
QSG716t,1 254 998 0209,SantaAnx,QSG8CVvFkFZKXVTzXUUM,169399.0,3.0,2570405.0,twdgorqurmgrjdbyjitaddiumve,,M,2.0,f,,Tlsunwfscmemkbxxcbijufdxqzzsxk,Haksxmfjnmvwidjtefcsoqkrqxataqjyukbocovtztgahogffsopfunob,PKHMSHWPH
Lae716y,1 232 723 9028,EiPaso,Laezrgciwcxtvaudlfkxxjki,222824.0,,3270556.0,Bqzvfprrdbftwjvofjb,61.0,,2.0,,f,MNQHAULWMZKOSECNRNKUKQNHDRQTEXU,JFPMGOLCQBFZTBDIZCISKFKAEFVEXXNNJHRQILKOIPRUC,Vahfjp
KBv7168,1 235 118 0429,Omahz,mnCAZAOZXoacQQMQVGCWLLJFV,238907.0,1.0,2172188.0,gkvhitlwpamoluecg,25.0,M,1.0,,,aysthextkkaqgansoqdxbucsjmfjdkxbmeutqctximnhmwwstmdjblazoybdvgfyr,Jehmtfrwntgonvcragfzshkwamefpwzwgecuwbmcqmkngkooxkezzuhwiacszoocrkfaypdhsfrwzsh,Kvpmht
WBP8169,1 138 885 1301,fuffalo,WBPZeRZnOOYILGyKLKX,64355.0,1.0,3768844.0,iocqraeirxetwrct7tddcyapwyiid,18.0,S,0.0,f,,parxuhvyaculizaqzztkc,soedfwkmfsikijpzmqksbdtczatamwyoulropjjxhhndsurizvfkpbkgx,
WPF7179,1 187 845 7338,Mougtoearl,W0FRSMBGGZDvIzExRQLD,196914.0,1.0,3763343.0,Yjuffrzkwgfdszuethtwcbwclep,8.0,M,2.0,,,azpqsaqawu,Kswzvktlfsvpmzqhdnakwrxbgkibknknbavyxevlbhhwvwmqhzbtnlbuornstafkrtty,
fAF7171,1 818 433 3744,Boiee,BAFMFMx,245996.0,1.0,3506022.0,Swhguxqxulp,49.0,S,1.0,,,Vggwxfbnrlvjmegaygvohjzmyzgujavffinotjkgvqdsffmohfiosewohqzispjgatty,GLCTJK,HEHVKAV
vbd717e,1 844 242 4032,Sherbgo0ke,vbxdc6pgkhtyebemxpbt2ssaqjs,117482.0,1.0,2697672.0,Xymfixegovnwjsrthiborw,73.0,S,2.0,g,m,Ytmwpfowfhctatfjqoqnkdk,Fersjdxqentmkomakpvcwvvvchgnjxbwvjdodbfeuneqrdsdbyfnqbgfwksmwueprcnccxibsne,fecdrqypf
krz7183,1 069 952 3936,ForgWayne,krxiuxkdufgqdxvfayvbmfymu3rwa,105814.0,1.0,1377721.0,z8tlbhrcohxzdllkbovmg2kqgwxv,85.0,S,1.0,M,M,CRQFSXCDUKWKCMYLOWGGCIYLROGHNGCLTMESXPBXWHMOIFFFYKDJTFDZDDX,,ovfzk
Cpi7274,1 021 576 3289,Reginx,Clicqejcoiiicifteaovnj,253624.0,2.0,4215428.0,3tbeojdzhyavoazd,72.0,D,,,m,YNGRHMWYUCNGJERPYFBLHOVISBGNZXORSXCAOC,Peshpoibfyithscwwrryeqgwoqeaecqxdnfomslelkclqyxphhtnqpjfqtiowdhgdabrsiglyf,dkargj
BfK7175,1 357 104 5998,Housron,BGKKg,112586.0,3.0,4836489.0,FXZAXBMUCEKseUsWUPNYWQvaE,66.0,S,2.0,,,CQMGARODLQEIMVFASXEPBNCQRAJPARPNMESWHFVQIVOJAWPHAMNEBP,Exbjw,Gnxapijc
Jot7186,1 739 009 5583,Wui6ehorse,Jktuhkwicjxechpebdscitevmwm,183532.0,3.0,5808800.0,Wlipbkxgfxrvvggr6cguydnvcrd,72.0,,2.0,T,m,wwsnzni,OLZHWOMQBMIYECJFQEQJLIZHJEQQWKBYUXYWDWBWYURCKHNTTHAPUUPVODWAGCUMSCITRVWN,CUMIFBB
KeL7177,1 795 502 3701,Inrepsndence,KRiLI,38914.0,2.0,2007690.0,ddcvhtwetwgabnwxmfrlpfhp,58.0,M,1.0,,,ecpqrlzghkcbxcblizjkrqlbrn,elcknghdyfgfgozifvhrzqwjpchtseqyzwltwzoaivfcp,UQQLJIPL
d6e7178,1 964 979 7393,Dugham,dyebvxj,211477.0,2.0,3750286.0,gmqllcqzoav,,M,4.0,,,Fjpfyih,,Kxhmpccywohx
Sre7q79,1 877 351 4389,Atkanta,Sregwovdsc2,222955.0,,659015.0,lozvtmsbeygacmtg,48.0,S,4.0,,F,Oypfaccqrqlaargybykldblwkkucjqxlxhzj,xncmwczuhslejxzpiqnytttbljbopefvaurpktsyzhiybkhhcvvexeyhbebtbpiosfwk,KATKZRLN
zOT7180,1 319 369 6450,Elizabeyh,AOTRPMBqmON,117011.0,,1585510.0,MCNJCIYoVVIOATcB4CC,72.0,D,3.0,,M,rfspkjrwknhfvsoxobotgzlwe,Wwbhmxtbcnjrsovxdjgxgiwuopckasgtmyqxqinwk,Lpwic
uFI7181,1 995 356 4389,Salinae,HF8VEFtNVPIBSQoQRFQ,340186.0,2.0,3660985.0,cawzopebfywf,25.0,M,3.0,W,,drxzjvzbyztfyjwjjq,Nwacmguiuyptkezujwwqnjgsymhzfno,qdogn
VYY7w82,1 342 595 3319,Sunnygale,VtYAJEPQMEtRPJYSGFqyAU,,4.0,4286164.0,Ljjdwdwmyrimsq3kcblcjlh1lf,,M,2.0,L,f,THLTWDLXHSQRHTRNCY,UJMDXIMNDVAOINDQLIBLLJFFSXPHHBXLOMGUKQTQNYHZAWOLRFUSCMH,zubxwozzc
Qpx7183,1 170 912 3141,Aur9ra,Qpftxxmujwavxw,214548.0,1.0,235655.0,Rsntseyqeqzvo,66.0,S,2.0,,,lkjnfbfapsqxxttlcocykejkpghzrm,BNXKGULWVCTHUFQCUTXOAZIXQJPYTUBZHZEKTUDRPO,tilsppamo
OmO7184,1 022 986 7637,FortColoinx,OKOLXQlLNtAXmON,144325.0,0.0,959814.0,Cqnldwldkqvqtsvvhzmwqbsiokci,63.0,D,1.0,,,Kverctifjxudrypcdkvdwvtkahwahnxcazcxxjmffnagpgo,Lorsrpkxmjtzwvi,Rufvgwty
qse718t,1 616 449 6473,Mkbile,qseofmeshm,132431.0,3.0,2593118.0,odkcqklfjlwr,60.0,M,0.0,,,Omzumrfvbivysnujzitzemjiysyvthsvbslvrmqnfausobrunhveoqtpdn,lyipcfzotjvelhywwkehnfyuhlnncfogikpntppjwbdgtnrpyh,Rvdhxjzspe
HLR7w86,1 292 504 1316,qtlanta,nL5WLDNGRKIxABNN,323518.0,0.0,2466438.0,Goxhrvhjhdxr,63.0,M,1.0,,M,QBRXP,Rbjeosdsuzcbjlwrbzzarfsdvkereketkonmtgfltw,Mdxraw
Vcm7187,1 889 499 7472,Orznge,Vfmerl3jkcjm2kxhtavocfyxu,222810.0,0.0,3579578.0,Ekdsxq,27.0,S,2.0,d,m,KRZEKABZGDAEBPOCNLAJUIBHUUGOWIRQGESJXBJORIBQNEDDFDHOOHODGLSSIFUGZPHGUG,CNYGOUXCPFBEQADHUOXDGJWGSPFYUMRFXMRQFRGYSHCXXIGYWAZXYSVCNKN,yewgeyhqcggz
