AgencyID,AddressLine1,Employer,FirstName,Gender,NumberCreditCards,Income,OwnOrRentFlag,PostalCode,CreditRating,City,Country,Phone,LastName,MiddleInitial,NumberChildren,MaritalStatus,Age,NetWorth
phf12052,KAMLBOLSRUMPHFKREZARVBDGCDZMHDRUMWPHOQFJUPMUDVTHXPPIUWZXMDQQWWBVXRHFKDSEQWONNK,Asbury Automotive Group,OBMUFLTUQEWPBSWPSQPIKDTQKDLXY,,1.0,81635.0,U,Dwbbbajum,,Scottsdale,,1-184-656-2277,phfuwsaxcauqeayvlt,G,5.0,U,29.0,988729.0
AXR12053,eqteenbnjmegfoizprdtxadjxcqdtcjs,Service Corp. International,Lctteuowrrwdh,,0.0,135773.0,O,UCJSOJCTJEGB,682.0,West Valley,Canada,1-658-789-9886,AXRXVUZRKDZRGLHWVBAUELZGQZHR,m,4.0,M,61.0,261755.0
Tnk12054,Rcthirrzjhmvrxgcjmyksirqzhfocfu,,Bxogmagthyfsh,,7.0,285579.0,O,ERJMVPQE,593.0,Winnipeg,United States of America,1-467-565-4941,Tnkzpnpcqiiuhqconpgtvmcmq,z,4.0,W,48.0,
Aee12055,lszjubidjovaazacdniavillmundulwtjzeyowybudqptf,ProLogis,Wiqcoweldrdidknfkzholpvucm,F,10.0,401853.0,O,Bqbvcwcu,548.0,Costa Mesa,United States of America,1-504-948-8194,Aeevcfcshrsuabfyuzzcr,,0.0,U,70.0,3262417.0
doo12056,Bisolpyq,Ralcorp Holdings,hbpvaqidnhdvbxfpwnaunrauo,F,9.0,381580.0,O,Fldeqislue,790.0,Peoria,United States of America,1-136-518-9570,dooymtspzfegcrggsaictysqxiwe,,4.0,M,56.0,1380653.0
Xiy12057,Wxcuhyafsuastfuuvsosmalyuzpbsrifsvwjhswrqkazthntxnrcvkekaurserlrtunzn,MGM Mirage,Crlyqolmbxvybxyduphx,,10.0,28479.0,O,nwktfgfalay,465.0,Independence,Canada,1-927-581-3485,Xiyhhojwiuvyokxkq,S,5.0,W,52.0,2817481.0
Vds12058,Cugpxuoogbbqlxzkkiiubnftjguwjevfca,Big Lots,fgppzmbcfxcsbimwodsgessvln,M,1.0,410941.0,O,bttoubqkfn,675.0,San Diego,United States of America,1-675-504-1420,Vdsupgtgmutjgqgvvsxydbkil,,3.0,U,,1253639.0
rpz12059,jugsy,Levi Strauss,xzeezjpwslq,F,4.0,57126.0,O,ZAZBR,667.0,Grand Prairie,United States of America,1-307-424-8849,rpzouldmdb,x,4.0,,64.0,631951.0
Bpa12060,Wohablpcsogwlbyyimguhrjivvtcdgkipwnjcgfuktnznhhfjprtc,Nike,Pxvncuucqccexkxduplxivqhkpts,,5.0,445132.0,O,bmidq,792.0,Sandy,United States of America,1-047-161-8547,Bpaaacvjvvqcduiaeubcevzbw,X,3.0,S,3.0,495569.0
Jky12061,Hozrhpvxapsimktbxsclmkiqmteh,,AEGFFCI,m,3.0,187594.0,O,Jdmgcul,554.0,Jacksonville,Canada,1-725-622-4835,Jkyrbjojxgrna,t,4.0,U,76.0,2619727.0
KPD12062,PDBFNZEFUTKNPFDNXPUVRDQWUVSHGZCV,Curtiss-Wright,Syskggxiucikfpcbjvgwyywk,,0.0,169520.0,O,flzjejwsgjd,708.0,Nashua,Canada,1-028-332-0434,KPDANSDHYQAEHGSMNXM,,3.0,M,,2501519.0
qvk12063,Zfgvavgwqibqodqbgafjjkxouwbfwjzejsiydhqepgoaqx,Oceaneering International,Flkqyipikoulssyxxgerwy,m,7.0,200022.0,O,DVYSMVAO,420.0,San Jose,Canada,1-021-232-3640,qvkeknjoqtpvcsyvskjubldncghkb,,2.0,U,89.0,
FNU12064,Uqwshjiibntzuzeukhjtlhwsfuvndbngcrsobldbyabxvvibewwotryixptotjwvelmaxcxozqzimxj,WGL Holdings,Qgxwbcoyalukxiuqwcdwx,,4.0,490698.0,O,rpaibakqcm,398.0,Las Vegas,United States of America,1-212-508-0427,FNUTKOWDPJVUBQSFANPSWCMBTSES,l,1.0,U,25.0,2023978.0
Pqj12065,xjblmpoktebeqvymrdsengbrkevmygmkngrxhmpwcyigaao,Boise Cascade Holdings,Btnautxihoxcuaanmifgt,m,9.0,334103.0,O,odcrp,301.0,Warwick,United States of America,1-056-263-7953,Pqjtjmxjpo,R,1.0,D,61.0,1503555.0
juy12066,psustbhronqwxbuebjffunwvnmmwg,EOG Resources,ALBHVMM,m,4.0,385296.0,O,PAUCBKFCRRJQ,443.0,San Buenaventura,United States of America,1-491-836-1364,juyricjagiyfdoivloqpigyy,H,0.0,M,42.0,1329024.0
cro12067,ZVPVRNQEFETRQCPHCUZUVLPPZLVVISBJFOCYCQLLFJZVEHA,Merrill Lynch,fjlsc,f,7.0,489055.0,O,Howrcuo,733.0,Wilmington,United States of America,1-503-817-3096,crohtmthexysqbmdnerleraclp,T,0.0,S,89.0,2147019.0
Bec12068,qjtnmkolwmaftcerenewwwnrtfjkgmhuewdhlcrcjolrssvzszlxqsinrcqcverlz,Jones Financial,bhjocilqbjcnsfvnaqzlcp,M,0.0,49735.0,R,,630.0,San Diego,United States of America,1-137-491-5586,Becngwvcqhmkbckyskbk,,0.0,M,,116480.0
Avp12069,khvdwbwcltzfwcqgzmngrqvinsygvebiajbxzckrukrnhozvtmlhkqqtcgxfvvlqvowdvjmwez,Costco Wholesale,xilkvfmmyoshwlgmyxnkg,f,10.0,63600.0,O,Vkklqrg,519.0,Lancaster,United States of America,1-179-146-6448,Avpcewqilscdtzyllzpxhvxlasfdh,U,0.0,S,98.0,198527.0
Sze12070,EUHNZWQQNACAWSCUKNCHPFJYDMMIWPWSISISSFSPQTILCX,Paychex,Byogwgxbkzuepdkgiecefihugste,,,378245.0,R,qhhlpfbmsw,591.0,Sandy,United States of America,1-688-823-3753,Szesqsknrlypcatug,d,0.0,M,80.0,1446183.0
DXI12071,ILWJAUEWFOPKY,Fidelity National Financial,Vzdnsjnzquvtkcxjxndk,,5.0,403840.0,U,WZAPEKFCWJTJ,600.0,Baltimore,United States of America,1-209-609-1759,DXIXPVBWOPJU,u,5.0,S,93.0,
MQS12072,Tyqwwanvojwwmwqck,,Lqvrhmldpjm,,1.0,8510.0,U,svtahjdo,637.0,Arlington,United States of America,1-462-951-3356,MQSTQHIFBUOGEZSGYAMCDAKIAPG,,3.0,W,44.0,3103831.0
Sud12073,Oxfnxbpkjkpynbjoywjnhhcarqifw,LandAmerica Financial Group,fdhyimqojwlr,,2.0,104929.0,O,RMTSF,835.0,Worcester,United States of America,1-249-169-9143,Sudpfupe,,3.0,U,60.0,831140.0
hxg12074,Qphpg,Raymond James Financial,Qxyvywmsviwinwoqna,m,10.0,491771.0,O,Lxmgcb,762.0,Baltimore,United States of America,1-966-521-6366,hxgwv,G,3.0,M,46.0,2890900.0
SAX12075,Detigjysjcxfipnifkjthwlpeteufasqgmhawwobjnbxiayhkgtyecaiclyzronfizy,Graham Packaging,ekqatxaj,,6.0,235726.0,O,ITFOFUHJPBW,323.0,Oshawa,Canada,1-313-166-5744,SAXEYZCMPBJWWFNXAKLPQAQZ,e,5.0,W,77.0,741554.0
BLN12076,Fbqaxnwuocyvmorielszk,Liberty Media,vmuqsvpjqteujerenmmzd,,4.0,366650.0,R,prqrnho,683.0,Amarillo,United States of America,1-239-812-0303,BLNDXHXETNCKIESVXYOUCIYHU,C,5.0,S,93.0,273741.0
jue12077,Almrcqtvlopcyhttxaaxkuteyuomhfmpaxsismrrlbcatgmtrk,Domtar,lntodokitjheewimy,,9.0,458446.0,O,Wgkvkxyjbg,,Baltimore,Canada,1-772-321-8838,jueodhktwqfzwywixqwb,i,5.0,W,89.0,3633526.0
Tmv12078,Xmdhjsyvsjqhbwnmrcwhsgfsetwxtntdrqipyknojdprdm,BE Aerospace,ybtmwhqeadgvgjwwzrhqz,F,0.0,434031.0,U,lmjpypp,409.0,Hilo,,1-568-809-0178,Tmvnkcdqjlkjia,,,M,25.0,506109.0
Jfx12079,RPBCEDXNYWZHTCWQAQFQWLFJXUDQNLGNBHSBHMTJIIKPDIJBRUDDFEIOXBOTGQXCBEWJCJ,Virgin Media,wbovfomumtdj,,8.0,27855.0,R,Hnvcuth,421.0,Newark,United States of America,1-245-092-4078,Jfxdhzndldpgohyxxqutdxdpi,,4.0,U,1.0,3177405.0
Nbv12080,TQOAYSGVWIDPOYJIVRMSPRWRYFMPMVBWLNR,Southwestern Energy,Fdookivaqxk,m,6.0,49003.0,,Ucfmvxrxnk,729.0,Rapid City,United States of America,1-608-429-0753,Nbvewpq,y,3.0,U,88.0,174388.0
VIV12081,IMMPAQ,Principal Financial,Qvicswzeiqtzqmlnbscjiygrjezqwy,m,9.0,220550.0,O,uixreodgdjuj,738.0,Little Rock,,1-353-448-9364,VIVKBVWII,,3.0,M,30.0,523385.0
DAO12082,Fgpfvywcheinqdkmi,AT&T,Ghwrmqiaeusuoiezeo,M,2.0,148165.0,O,Zrexhengnl,444.0,Mount Pearl,United States of America,1-137-656-6427,DAOHMPNUXJNLHS,,5.0,W,34.0,619283.0
Mqn12083,Kngponjerjhbndyyjycsljaqwjheeicectfhlndbvzvasbligbfqtnknxcgjrloofok,Electronic Arts,pnhpfujw,M,1.0,327660.0,O,UYIESO,842.0,Biloxi,United States of America,1-525-978-4300,Mqnwevzxaahmdrzlaazrmtsjleo,,1.0,U,20.0,3738211.0
Mob12084,,Newell Rubbermaid,Kmjvtmi,,5.0,376394.0,,FRIPFKIYAK,681.0,Anchorage,Canada,1-153-127-0903,Mobfeuhybhrgq,,0.0,D,16.0,684762.0
Btc12085,LMQTAGPLMNHGIKYRZLQNJDWKVHARNSKWVDUWEJJHLMVNZUVXGXFFDRSWJXHBMNZBXB,Neiman Marcus,Hafuei,M,0.0,422639.0,R,,803.0,Lancaster,United States of America,1-362-147-5413,Btcmxpxbgnskmiggjpuxjcscast,C,2.0,D,44.0,3692092.0
IOF12086,Lfxedinkderwyufnkrskqmpncpovpwjadhluhms,Scholastic,Wgzphfgpdnpoao,F,5.0,442900.0,O,Ycevvpa,775.0,Anchorage,United States of America,1-662-798-2166,IOFBPFPSMKZNUSIIBBRXASFUIH,,4.0,S,49.0,2079207.0
ylu12087,naqsyngbetdyaqabefkgjucimmxcmbkxrkruucnkyeivgutkoi,AT&T,Fdkyoapowjkkcv,m,3.0,,O,hrkaoqi,365.0,Oklahoma City,United States of America,1-343-351-4694,yluujmwbtr,,1.0,M,90.0,615147.0
Rho12088,JNYQRTLJVVFEYBGGUUAMVESOJDBBHINLLKJFGNSUXSO,Brink's,Lrtgcwitaztdkdbkr,,7.0,60340.0,O,SKPATNJSOGC,315.0,Fort Worth,United States of America,1-153-729-2311,Rhoslh,T,4.0,M,69.0,1531950.0
Rnr12089,Qihqpxgdagcvpdvpkjtbeoatdbgamaznwfcsgfgrbniyssxixqtoarecevslqomegqpffrkat,AnnTaylor Stores,Zuvvozwfcgqm,,5.0,368066.0,R,,537.0,Oklahoma City,United States of America,1-287-738-4807,Rnrrtn,H,1.0,M,27.0,1202261.0
DEU12090,efslccdsxuhjxzagkwjkvwjbuzp,Coca-Cola,NYYXDUC,f,3.0,261456.0,O,Iqpwxawzl,771.0,Newark,United States of America,1-819-383-4438,DEUWBGYMGSGUALGWR,,1.0,M,43.0,1398254.0
Bhe12091,Mxzvyiuztheozztqkgvfzuvzmtyodbfsyqrkcljfrbcrlc,Mutual of America Life,PQQEOBUDQPZIVAIFPYRRTGCZCVGXW,,5.0,357972.0,O,Exvpzsxa,525.0,Washington,United States of America,1-114-304-8619,Bhegcjwuvumgtrgxh,,3.0,M,55.0,2454984.0
hnu12092,Oxgpftuxrwkpwhjrtqaklhanewdzbtlejofmtjrrryabtnkkdzyttatqgeftdntktewxniky,W.R. Berkley,Wgevdsiajphyz,,8.0,211181.0,O,Elapnu,552.0,Mesa,United States of America,,hnuaqemmoowdkmmxc,,0.0,U,4.0,3461953.0
Mnx12093,IJAMB,W.W. Grainger,ekhacbfspnzlqjhvhsbh,F,,102110.0,O,OXIVVQZNITBW,652.0,Orlando,United States of America,1-159-204-4586,Mnxynkmqhqxtubxoyrgblauqcjncaj,S,3.0,M,82.0,336115.0
XYY12094,Eoigakvtfpkphpsmervszlenqsqscuptjhfgoxxcbyjwpywvufvfvrtjragcaxztggyhnwlwz,Qwest Communications,WSQQDYYAQRIZCHBOTPLNKUM,,8.0,402797.0,O,Aoevz,750.0,Warwick,United States of America,1-151-194-1253,XYYXNSAEJCVXFCYJOXAKUNVBUJE,,5.0,S,33.0,3734590.0
Bop12095,Pfpymigwerznjxkucwciwkekjn,Micron Technology,YDQUDSEQCKXYKHOULWWXXDMVSVLW,,2.0,486476.0,O,Rzxerudsaks,,Arlington,United States of America,,Bopjfgbnagwvatzdbkgwlmvdbj,P,2.0,D,,3789038.0
Dln12096,Rojdq,Brookdale Senior Living,VIPMCMY,,6.0,211187.0,R,keiusxh,695.0,Fresno,United States of America,1-162-098-2835,Dlnywuiv,V,4.0,D,70.0,193781.0
Rlc12097,gwdcxzckozsghcuzvaduvpgxoukiebrtnvvaxpcswynkqaucasdp,Ashland,wqkonw,F,3.0,295048.0,O,Yyzavjjv,488.0,Iqaluit,United States of America,1-095-165-7442,Rlcggicfglmrhsptowbq,d,2.0,U,44.0,3203688.0
hyt12098,RFRBNGUFMYDHLTMFPQOGZNYNWHMVTQGTBCBLKSTBIFQVLTNEJJKIKNF,Total System Services,Kfgte,f,1.0,465011.0,O,qdaxqpmbik,656.0,Charlottetown,United States of America,1-652-059-0375,hytvcbts,,1.0,U,72.0,2644563.0
nda12099,Dnzuvwzemeokqqeakopeibyxdbmrxgjojhggzdvhiujpxjkpuvnyholjqye,Graham Packaging,Yscsztcnxwe,,,19853.0,O,zryuv,517.0,Lancaster,United States of America,1-270-447-1090,ndaqrurczpubu,,2.0,,76.0,1103882.0
Bsj12100,PIOMBCBDEM,JohnsonDiversey,nygjorjvdifrdplelsmbmkbwo,m,0.0,377472.0,O,MRNLVRQFKLM,619.0,Glendale,United States of America,1-422-242-3518,Bsjlytnhibvn,,0.0,D,74.0,3947062.0
Mep12101,Xloxkvlorsosuwkvigkivprbgotqhpgknpcqsxsbhwnazscixoxtezuxwtdmyvuyzqtndvafkct,Aventine Renewable Energy,ZJOPPEMUBERYNOTSMGOCZOJLWIUWTU,,9.0,87006.0,O,Lmaksdhym,806.0,Nashua,United States of America,1-436-447-4751,Mepxndfmjxeyob,Q,5.0,D,94.0,3589946.0
lyi12102,Eimjvnekvuiabrlsy,Fastenal,Fpulupmrbmplfxqjxkos,f,2.0,108596.0,,GHWDBL,662.0,West Covina,United States of America,1-418-331-8748,lyigmrbqafwudqsipruowpnlllf,p,3.0,D,69.0,737458.0
Eme12103,Sxgbqypbrukzulhwobgcfhsjdqcoaebuedryttucmjjpgdvyepercfyppaifvbzogekdgwpqler,J.C. Penney,Gziuauvqyaoduje,,3.0,469487.0,O,WEZIT,592.0,Lubbock,United States of America,1-885-396-6080,Emecspbslnvtthedzwfpgycxjkox,I,0.0,U,73.0,30680.0
Ail12104,Udghgezpgvugiptesieayyknkvwruunprtvxuqydwv,Calpine,ooktddvuaxdwcya,,1.0,208073.0,O,GFWVMBSUEV,728.0,Grand Rapids,United States of America,1-990-933-7493,Ailkkrwczdgzvviepnokataflzkw,,0.0,D,43.0,907610.0
BCM12105,Jpaxcxkvjm,Bank of New York Mellon Corp.,Oddjwpkugtasezynmkz,,4.0,91193.0,O,NNYJOABGYCS,723.0,Syracuse,United States of America,1-818-476-1021,BCMZYNTUPGGQYKHG,,3.0,D,16.0,1478950.0
Qij12106,CREBMIXUSDUUKUCHVDNZFAGQKNVVNGLPVCRCRVQS,Burlington Northern Santa Fe,Mgxgjxmxtfp,,3.0,211527.0,O,IEYSLUHVRPD,731.0,Iqaluit,United States of America,1-202-792-7846,Qijyldulktpmamfeieoeiify,,5.0,S,80.0,1690810.0
Sgf12107,Zjzdcdvpkvvnbzsudfvibzbopporetzund,WellPoint,MXJTDLDTJFROGXXCDOUHKMH,F,4.0,235753.0,O,ewfrfxrq,730.0,Bismarck,,1-514-726-0237,Sgfkemdnkfeimwrcfnmdruimnqbrcf,x,1.0,M,41.0,1038993.0
DXP12108,riehiaikhldahpzutrxekzstqgtedrnipfevhrqgdykvoekdiumkidrqkptlnu,Northeast Utilities,Dwfsjvnmdxntbpksjgwvfxofjiupgu,,4.0,170455.0,R,Yhqvad,596.0,Washington,United States of America,1-340-944-1412,DXPOODNOQPFSJWDKAIJL,x,3.0,M,20.0,3752227.0
XLV12109,Kfknxvsczzkwyuknarjyknl,Armstrong World Industries,OZUSPESUSMTZIPTXSXQINKXLKOZBA,F,2.0,145029.0,O,vmrzritmqirv,399.0,Lexington,United States of America,1-218-687-1024,XLVMXVOSMOJB,,2.0,M,34.0,2908703.0
SZT12110,jvyekgvrfesamaraasuixrtoxcilskxiiustpoigcfuovkhqmszu,Pool,amsdsltylxikmedybz,f,0.0,376036.0,O,Wydap,596.0,Hartford,,1-462-254-7430,SZTCCWMTM,,5.0,D,80.0,1970886.0
SOP12111,Tujquohzfjiiayacd,DRS Technologies,fwsldqhawbkanbtakaxymotoybmj,F,5.0,148327.0,R,Eywjuqicgy,391.0,Richmond,United States of America,1-574-952-0150,SOPUPTMEE,,,M,68.0,2432203.0
Mkg12112,Kbvbmuxtvonznxoxzyborbdccdzhhyg,Bon-Ton Stores,Xsshhyydcovyhfjcgdbpgkhmg,F,4.0,37769.0,R,CCIRO,534.0,Plano,United States of America,1-631-620-6420,Mkggnasflhqnggamehpzlmpksnu,,5.0,M,14.0,2842485.0
Gvy12113,Ycwrfailupagsaxqkflkzzahhfhnbjaexzxeycrzbfruvfwndxqkxamighkidtiimszgcanhuxlb,Leggett & Platt,Jswjfuvtkxn,f,2.0,283863.0,R,REVGDCJ,617.0,Knoxville,Canada,1-740-703-9223,Gvybqbjabashoujhptsbxtci,h,5.0,M,72.0,2546571.0
SIW12114,Niniscwzedzbavfdxxlcbfsqjnyshxjbxbpcrrozoyuziybotplotjjqygxquffxrwst,Brightpoint,zfmmlbikw,,6.0,337519.0,O,Mghfzmkyqia,328.0,Macon,United States of America,1-206-874-4326,SIWBKIGWIHWTWSTIHHWRSLEBWZGPMG,,4.0,M,78.0,3261879.0
QWG12115,,CA,DYTWHTKOGHQTBADHAHTMOXDZLJM,,7.0,467014.0,O,,833.0,Wichita,United States of America,1-735-773-9256,QWGRXNPIBPNEZLEJS,,4.0,M,3.0,322556.0
OJM12116,DQXAQLXWNVIAFHFBQTIWRYUURRQVTCEUOPMFBNKMDRIPZLUSSEBTFGNVBPDTNPIQEMDEZ,Alpha Natural Resources,Aggptnrqomvxumyptoakwwnupnydbw,f,3.0,103375.0,R,Bcsmcx,645.0,Naperville,United States of America,1-137-831-3062,OJMOHJMZTEUPIPKLTIYLSUVHTDXA,,1.0,S,12.0,1610620.0
Yoj12117,Rwyfyoxdirokbmbkgailxwtkzznucbequnavehecxljxjzywcckgapatrsjaisockhhx,First Data,Bajimiixmcfdvd,,3.0,247670.0,O,,844.0,Greensboro,United States of America,1-810-342-0216,Yojlimkemmrjgjcb,Q,4.0,M,10.0,2681291.0
HBT12118,Ieuriiawbijctaotlmuxjlbkjycblgjcmulmmbsliwtrejcrhgfitsdtsybschmirdvzennyjs,Liberty Global,Mtomqvszngjxkctubdnqbvnlsryq,,10.0,392781.0,R,Eqohfirzkin,671.0,Garden Grove,Canada,1-833-369-1083,HBTCSVCULOI,,2.0,S,59.0,2353329.0
kia12119,LILVDOROQDSAFQPFCATPAJBTURRBOYVWNMAMZVVJOBURQJQECVBPYEU,Cabela's,kpcutggicaxfaeleusgrskxfkki,f,5.0,480434.0,R,nsopzt,817.0,Provo,United States of America,1-235-004-5395,kiazcuwgfjdaptwp,,3.0,M,,2725811.0
Rtv12120,,Pinnacle West Capital,Tuaniszyamjnxyjomtlblg,,4.0,86199.0,O,Wuawjup,620.0,Vallejo,United States of America,1-594-896-3131,Rtvcuxpidpetbqfmptioofoe,,5.0,W,9.0,2668471.0
Hpl12121,Nnroeipcjis,Genzyme,Nwogfksoxdhmujfas,F,2.0,222806.0,O,jsksxbykmn,429.0,Ann Arbor,United States of America,1-995-032-1896,Hplccjueiaolzndujhchg,T,3.0,M,94.0,3682098.0
QZL12122,Omszwbebgtxswhdqxcscxqjcxqcrbycuvlimql,Urban Outfitters,Cpspse,M,5.0,244544.0,U,Nhodrkdc,825.0,Salt Lake City,Canada,,QZLLFGJ,,2.0,M,4.0,3516986.0
Otq12123,heovrilicrmqcjjkviwupfnxvgijmlpudmimbhktwaeys,EMC,Pemjmxfpwgry,M,8.0,139979.0,O,Ldolxuu,640.0,Fremont,United States of America,1-020-568-9790,Otqgcahkkigxxadphaeqbwopq,T,1.0,M,48.0,3838476.0
Nxf12124,Lpzttpmfaldbcswvtgwwsyknhhuwvwjjtzdemxfdilbwmp,,Vjofrnatqlqvhmlltt,,7.0,346354.0,O,KRWMJRIS,811.0,Sydney,United States of America,1-542-921-5852,Nxfpunjuwnyuiwtblcywnrdammuo,E,0.0,U,28.0,2455264.0
ctv12125,ZODBNFCIMCJQUNNRRSKNL,Granite Construction,Ozymyg,,2.0,206774.0,O,FAMOKFKU,800.0,Jacksonville,United States of America,1-935-866-0238,ctvmhenfxnjiqwumicvadddk,k,1.0,D,,2182834.0
YPJ12126,Gmsftdturfycrrgmaabulgdsvufrybbcigerhtqtobbjldpcphmsdxxkzivvgnldprvpv,Spartan Stores,YWZYECKKRBRYLDZJSWHHINHMEIVVQ,,1.0,130172.0,,Acouckuguxb,729.0,Abilene,,1-811-057-5137,YPJTNZIBVGBNRQXKESXBHS,U,1.0,W,72.0,
Bgt12127,mbflrtkpymquafznxbgjfxcbupxit,BJ Services,JTZXSW,,0.0,280226.0,O,FACVIMNCK,307.0,Simi Valley,United States of America,1-221-123-3996,Bgtbaxdernanksuhvjgyijinbogx,,4.0,W,44.0,3884284.0
Fnh12128,imiblpamudntfltmrnzuesoubfrbcgzqudqrfrvjgmrdtvccsfzjobnqpvlqeqadcwmsixkrwupqrj,Mercury General,Upyxgp,f,4.0,63475.0,O,,,Waco,United States of America,1-197-827-8106,Fnhhksdjchymzpbfrmabpz,S,1.0,S,72.0,2209434.0
Unr12129,xubasykvuaktnjyxixdasuvmkgzstqxbnenrgywfsfdnkfthvpxtjokahlmxovxtaceukbcjojoqya,Spartan Stores,xuqyeg,,4.0,311880.0,O,Itnktlsi,373.0,Kitchener,,,Unrhltsdzdslvhptigedpvrrna,x,,M,99.0,2414926.0
WKI12130,MBKUCKMRSHAWAKDRKKJJCFEL,eBay,Yamedqcfoqbzjgjcvilwbkxpqa,,3.0,315343.0,,Njlxlqgbkk,398.0,Ottawa,United States of America,1-401-861-1239,WKIIUQE,A,0.0,W,78.0,2907681.0
nwp12131,LALVDMCIGKRLCJNNSKMGNBZQWT,Smurfit-Stone Container,Nfnjokescimrxlrbnmxd,,8.0,259887.0,O,Hswngvdpqkm,339.0,Dawson City,United States of America,1-381-289-0385,nwpoalnckawoxgzmhjvq,,4.0,U,54.0,1291166.0
Rlg12132,ZHLDHWLDLIWMKPOGMC,Owens & Minor,Kdvufqhtndwwwxrwcehljxt,f,7.0,325001.0,O,dhkts,405.0,Ontario,United States of America,,Rlgsziboovurnzijsypuwqtctx,K,4.0,U,83.0,2484005.0
Zrw12133,,Public Storage,PTQCHAZIDZGTHHFFIBTUKDQN,m,9.0,247507.0,O,qmexomzuidv,816.0,Columbus,United States of America,1-260-986-8550,Zrwgcefvhxvoslalavteyotg,,5.0,M,6.0,2396834.0
Pph12134,jsypzxvrctrboqoulhqf,Enterprise GP Holdings,Cannbbbnhlgekarehkxp,,9.0,253224.0,R,Xewaxmnqv,476.0,Dallas,United States of America,1-434-971-1193,Pphpifnasujipyilvmiewnqimg,,3.0,M,100.0,2652096.0
alj12135,OUEBSFLENIAICKFZOFFKLBEOBQTUKXHUQNGJRHIPZWHRXH,Mosaic,Rdpkgummtrpalqewmi,,6.0,177585.0,O,XKJVCPO,363.0,Santa Clara,United States of America,1-517-900-6192,aljjpqzsxywqywtljxtsnxpcjhsl,,4.0,D,44.0,1125088.0
Fyi12136,tecbxggwmsdsqzyspozdwopjvvlmalwqvpctmepwxhtsibqsszvoajbtbcyomrhpnncxpwfzda,StanCorp Financial,Csfipnaudtqlwyloaoohlpco,,6.0,463742.0,O,Jcsokcqg,671.0,Springfield,United States of America,1-964-437-1901,Fyigvkthasqpsftuhv,b,2.0,D,52.0,854877.0
Fkw12137,Ibnclapsbtlzqcdfowdadzowmdbl,Sun Healthcare Group,QVSRTMHBJZHURAEJNLGHRBRDANVG,f,2.0,164698.0,O,Lwijvbekuy,583.0,Grand Rapids,United States of America,1-982-643-5269,Fkwxmroqaknfifisdimlose,,1.0,M,64.0,862001.0
TFX12138,wbstwxpawktbhnhuzjniarhnctkobgvicouwhybndivcjvofkpfcoobridafbyjr,CME Group,Erhwcxvpqtifnrkyil,,9.0,228318.0,O,Zhbrypaqnjt,300.0,Victoria,United States of America,1-420-731-9523,TFXJUDHJETFGITJOOHB,a,3.0,W,7.0,2588680.0
Adm12139,Icjuirjujzxjqsjigdgttftuqlslxnqiptjmwkihjxuniz,Illinois Tool Works,MMCOEZOULPUARYPHAGKZRNOB,,,169050.0,O,Miivmiobnvvb,474.0,Colorado Springs,United States of America,1-781-250-1042,Admzfahbpyfe,d,0.0,D,71.0,1892012.0
uuo12140,TUWSA,Airtran Holdings,lmnlqabojqmwuppxipkrgs,F,4.0,292150.0,O,CUBAPC,538.0,Fort Lauderdale,United States of America,,uuokpalmjnk,,3.0,M,47.0,801567.0
sgm12141,ryisbrsfankaynypwqqfsqhgmsrhignadsjkpnrjwhixwmgchjmedxtyuyggqwzbukqiiabgvnqpi,Quest Diagnostics,RBYHVLWWVNQUXUCAUMV,M,4.0,151913.0,O,Ipnmdmyrd,436.0,Las Cruces,United States of America,1-842-162-6896,sgmonwkhjiyjxut,,2.0,W,88.0,3287721.0
Kjm12142,GJELJZFQVFEPLCBFQNPBNMWHPRHYCXACCSQQFLCPVFCDTXROMDWXX,Cytec Industries,mhkgjtsoewjy,,5.0,364796.0,O,Kiagizkscx,748.0,Livonia,United States of America,1-719-706-9782,Kjmvfcmwfcnvrnzpz,N,4.0,D,94.0,88021.0
GXG12143,BQSRXXALMRNZXZOQTGNFNADRDTJCAHASLKPGCPSMIP,Office Depot,Hwhshjc,,6.0,429821.0,O,abrytw,565.0,Lincoln,United States of America,1-352-053-7203,GXGRHDDHZRMXAFV,t,4.0,M,18.0,568032.0
Sdj12144,JVZFMYFCEAOGQLXKBDFKAVYKORCLUHUUTARTKPJHUOESCOIKREOOUPJANNMDGFPRSSQWSFVHWXB,UGI,PLBHIJRZWDMJXXFNXR,,10.0,449214.0,O,Tnjcczcu,705.0,Erie,United States of America,1-855-550-0447,Sdjhfmhrrte,G,3.0,U,46.0,2735974.0
Loz12145,Ezjlxapquuobwpjhxudlaxmqdcnhwfzikcxadjfjebykg,Western Digital,Afknmszddbwfv,f,5.0,339610.0,R,Dszixjhxodl,380.0,San Francisco,Canada,1-137-299-0371,Lozfphovlbngxpgmusedbftxwy,i,4.0,W,20.0,696134.0
Nac12146,TCOAVGYGKILXGFMTTUTSQTTRXPLXJFYIDWQDLSKJCSRR,Harsco,Jbgaciovowmiyuxxgqik,,9.0,237377.0,O,,345.0,Baltimore,Canada,1-427-546-9288,Nacvibuh,,5.0,S,,88412.0
Fqi12147,Xjxdsvvicbfkiudleuqymtrwstnkoewiwilccehloojkgrowwofnzhbgpewtrvygxczifqcnkttmd,JohnsonDiversey,mdmmdmcidezqevft,,5.0,475686.0,O,uvooegn,645.0,Memphis,Canada,1-504-699-8459,Fqizqub,,4.0,S,,1454138.0
