AgencyID,NumberCreditCards,CreditRating,Employer,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
Ahl6018,4.0,655.0,AGL Resources,3347149.0,Ahlxocboxxrecggftc,Dodudtfpkjfnmnacmvtckhkk,B,,jonsxczsqvcjorrbdtuqlifiuehtavvxxkkkskmwknrgevamyodqlmcalsivqzxnkhveye,Bemxoqxtxvzoosouklxibnfrylglpnkvljoghavzrexlrfzgyxawtmqnybuqkgkbneo,Howgtp,Virginia Beach,NV
Lbg6019,3.0,,Omnicare,3986551.0,Lbgtnlmgupccuwwubslwhwx,rlluyrqnhgqehescorovm,,M,hwkbuvxkxqwmgmxhdzhsjdrdpsrtdlvaqtaklsruppmdqjwqqjezgurlfueuxcgrawmhqhbq,Dsqkqxfsvhwojsviimwutzjhcg,LAVATTP,Burlington,KY
Ebv6020,0.0,563.0,Snap-On,2958456.0,Ebvvnussmfavbfbvb,Ojasuhedkjadtbwdtffkhotagdjvq,S,,XPQHJXTRAQJHTTJGPLBTHIMMIWIDXTVAPJTHFLVVLSXDACUIRXQKENVWQGLLMZYWICRPXNXGIJ,Qopjhqsdufampsfpbdinfpcizsnrhaiuagpuntyvyhxoxtrtjnjpdlukampmo,Njstjxevrgeg,Seattle,CA
Brl6021,2.0,304.0,Murphy Oil,1153265.0,Brllnot,Vapxqm,,,Tuqidifgctcvaleoucuakmtpirfystghnghadadsajxj,xhiliirffbsjcpxilkfzcuwhixmlgcczqmn,KFPNTKL,Berkeley,AL
Xox6022,6.0,635.0,Zions Bancorp.,62067.0,Xoxmczkmbhkmbsbzqztltosnp,ekghzmacolecinpzwnncjlbgqwwm,,f,QDPNVODCGQIIDWOUNHYZCFTRBLJTCATPQFB,Kkbexubozawvcnopxxhhdi,pkcbtlm,Waterbury,AL
WMS6023,2.0,535.0,Broadridge Financial Solutions,,WMSYEHCQO,qvrjpnybptn,C,,Thrzdmhujyedwujpshubltmsvrsu,Zabbltdll,Bjoxrhavsorg,Atlanta,MO
SIP6024,7.0,597.0,Mosaic,2820712.0,SIPCB,LQKNDSFCDGXAB,H,M,Wsermflldgkdnkemjzqtsontmhiatsiqqyunbxubtgkhtjltklttqmqhkhprnazrhntcxqrb,Rhuntqbquklgfywmnnvmgesgmnfkzjkshhcpeuftkdukcxppxmeeg,DQDZEGJ,Mobile,DE
TMK6025,9.0,666.0,,227824.0,TMKHNEXJTPMIOXSCICIYHDZ,Wwsknuymcqaqsf,,F,Gtqictbvsiakaieyseqhvfxjpdptadphrjtobpabqjujubtjxvkcqqmiznabaupfmqepmzqyzcvugpb,Bgjbajjbnkhhjiotjkxlelngsymonrtipyg,bxfomu,Rochester,CO
Mkl6026,1.0,567.0,Dominion Resources,2952596.0,Mklxjibrcnleruscqe,oozurdgx,b,M,CDVBFTRNTNKJTZJAWSWYFNOUZZL,BEVSSWMJIXUUSHKBTPXHNEMKQNKIUBEESLBLJH,igjvwdgojevv,Stamford,Quebec
Uvb6027,10.0,,Unitrin,313625.0,Uvbzsmyvx,Dvhhh,u,,Zdyiaqrbdlqdninpxatfotsxzrwdi,UFOXHZRARWWPQRYKI,Xelqvp,Bakersfield,Nova Scotia
Rwq6028,4.0,410.0,Nicor,542945.0,Rwqxidqvfiishtavuf,Rbyinkqyncuiizjvjtpxpdzm,,,Pmathlfgtvxirkhijjmybeylksqgavugdncfyye,Jwvzihovvrzqixlaagcjzpguzpyllhvbufurupcsgvrnuhdfxbbz,Zmzekz,Omaha,KY
xpr6029,4.0,805.0,Catalyst Health Solutions,2546609.0,xpravmtaiemw,Mdwddezdvvmxzvfidtagppklqmgk,S,f,TNANEFLKFCMSKMUJKXKFRHXFZYSICUIFYOEXCDAZIMGIJYPWMFFRKNMTXSOXY,rkpjjkpswypovdemwbavyvzhidadrkfzfhvhftso,Fxnjthspb,Orange,MA
QXU6030,0.0,567.0,Boise Cascade Holdings,3035116.0,QXUOGNMTNTHXXPGMXAIEBESRR,PIXSYYTUQ,I,M,Mgofumpivfsdnshtspauciqkkki,Xcnthkmkkranjaqsurqyillsqclakygrtvaez,Yhzvnfpxpiic,Garland,MT
UAH6031,0.0,,,2611776.0,UAHRPKM,RGQDRDBGMKXRWONFPTZAZZLC,,,DCJULENBCBXOTMREXJTJAONHCMDDVBYBVAZZJHVKFHTCMFXYRECJQTJGORZ,TFACJOLAYJTCHKVSIMOYFXFZIIUOXWNLHEEUKWGXXXFKC,xxrhwn,Erie,AK
loo6032,1.0,790.0,Georgia Gulf,3952703.0,looxuwfamkcjguqoef,SJRMXLWRB,k,f,Qtgauqyijnyncmfrryevbwlsbhtoluuloj,Udohccnidgmeuhakmueujnydiomaafagl,Otvrlfthral,Arlington,GA
hjm6034,1.0,330.0,Administaff,2411433.0,hjmthlgxsoebt,ctzfjhsqfkrvpo,G,F,kqxlqifrlljqcxmmklucdpxwxabdmjnbrgxvlwmvnvplwmlbocqbrvujhrvdtpg,Qjpvjzwziwcadunhqkzqqxsxaikvuqqrnbbhmtfyelzpidxqmgqzjcftmckqeplprqcacomfmhq,ESYHMR,Topeka,MS
Vbe6035,9.0,719.0,IDT,2106015.0,Vbexvtiowr,OOHCKQXUSOBBJTIEEMARJPSKW,,m,Zemfplggjzxwqyoovsghxkdawmfwzkxrtaaylomfcnvrjjterzlolvidiiddlwbtdgkd,GWLIKNYCIELJHLIBXAWQXUIQBACQKPXAETZDAMHJYARNIVGFGZNRIALVLLPELWO,Jvxilakbyae,Winnipeg,MI
CGK6036,9.0,375.0,Fastenal,2394201.0,CGKBWURAGUVOTCPYJQTPAUXIVS,Maedbgbaxipbb,,,pouoddur,Biquwzngwohkncy,yncegzu,St. Louis,NH
Lyb6037,5.0,444.0,Molson Coors Brewing,1557270.0,Lybykpjul,Sxubkcwfhkf,,f,Wnwmwrqbxnedusroforhgrodehwhjkhfrehcuhzwvmrjraxkazzrqyuvacrz,Bmahrdtvisutrdprzhtqyjltcftbjiwbximjebkdknufvmqcxdhqccvik,Lniktqqeja,San Diego,MI
Ins6038,3.0,679.0,Host Hotels & Resorts,781721.0,Inslovbnqjeja,DKCOBLIZXXWAQWEJQKXTKRKZ,K,M,Czogfprkjcyidhteojcpcfxlhgjmiobvdqukvzmqzvogbslrmftdwfowbvsgenqdyoiysvxasrwvw,Bpweedtowjfmfnzcvywxexgrvaxmjpeqnwibbnipyqlzuknxpbvasfvatuc,CLTAHG,Burlington,AZ
Lkj6039,10.0,443.0,Sun Microsystems,178210.0,Lkjtfwzvjfdjqsawjptt,Emignepvc,,f,Eeelhwhyfsybzl,voghdskpdsp,Pzppsmnskug,Sunnyvale,ND
Gwl6040,6.0,769.0,Beazer Homes USA,3095704.0,Gwlomkakubrobrndlhkbb,dggbhtkhlewawkheaturyiqwo,,M,,Vxypyzzlsycrpsnwzwmliikwmffhzisppvhldjrpqscevlzfdkuydsmekjrlaibgtyihkxaaqhduc,Ixybiw,Toronto,DC
Ewi6041,9.0,500.0,Sauer-Danfoss,275134.0,Ewimucntdxrdwokcfbjdjgf,Vrjuuiblsocfvg,,m,aaxtuwuwqjlojqbpggawbaaqfczizetaqxdaujayvisybhdjqdpkqegpwcddptyztkcrfl,haablajxbbpzpnfxkvjmoibtloeniictqdgxxkd,Pcxwkecly,Biloxi,UT
Xtp6042,8.0,757.0,Hill-Rom Holdings,1548310.0,Xtpafjcpibnrtrbvvf,ZRZLMLDQSRLA,c,m,bhhuvrzcujbupwwodomrfunsymfmccsyxwiueglxiwpilvppxajtnjefbjyvnjlpzkojvkcuqdmqkur,KEBMNKMLOSCGSWYSZEMEAUVLQFGHIQYHLSBMDNKYGPLWEZYUTNRNBPJLIIHSJELOPIFXHLUFQIHFMS,ibgkddhejuka,Thousand Oaks,HI
qpe6043,0.0,639.0,JetBlue Airways,3178615.0,qpeyumkerk,bhevibhxqmimrbppvmul,E,,Pbioqwlrialnnnlmiursbgfwqiardqzrjusehvljjlwgcaxnhhfigvkkwmukdz,anietljkmjrigsgfkfoewyuzpuprgawkrullsduzqhopwzqgekrbdj,KBSSGR,Fairbanks,VT
Hvh6044,8.0,763.0,Country Financial Services,,Hvhoudphmbzcixfq,Jwohbpqesmuklglrnui,,,oisrl,,Ndxfxrksrcad,Detroit,CT
VOP6045,3.0,549.0,Western Union,915763.0,VOPGJGQGERGIKRTMXDXAKXHUZWU,Kmlsxngohgrvnogckgevskh,Q,F,QLVOMQDNXADFSYBVNKMVXCOXPARTUAACSAIICRZCVEQLQVUKWUBAJXQJHYZJPGEDQCIMEXSMMVDNYW,Nvqafbayjgr,wtkfhcp,Cincinnati,MS
SLQ6046,6.0,550.0,Jo Ann Stores,592939.0,SLQVZMESLNXDBTUPJPBMOGEPUYF,Zlpbpifgsqkjqnzsdd,Z,,Vumpbyvwjsoyaabhwqiefepaysbardauqeodfnlsbuilncouyn,OOZDENKAWBHFZJKWDRTNNQGFSVDMEQPIUCHDNQHTOVRZEMJUDQPOOKQHFGLNLMHOFVZWRXDYUDQDEUJV,Bobgkbqg,Huntington Beach,ME
Ugu6047,8.0,481.0,Sara Lee,2608478.0,Uguinrwgjg,zktzdwkaadkhmzexpt,E,,,Xswbaefytryfmhlkku,gdnthqjf,Tulsa,NH
tkg6048,,362.0,Hospira,1356607.0,tkgmzrnilptehnc,VLDREYBCGHRWSBPJ,l,m,MTQMUPELRHJQRJP,Lihqxdcdylkflqiugnidlcikiokvca,EVGSGW,Tempe,IN
Ldj6049,,420.0,Pall,1703011.0,Ldjufqghkfmfbmcpcrqwbzrvb,Vklijifxrsqiii,,,Odvlboobdljfmesllundefbrrdnokyglsnbb,hopswrwvksxolgmwfgdptzqmcttohuetblayxcviiwuacygjbcbg,fizmaltkhm,San Francisco,AR
HZK6050,10.0,486.0,BlueLinx Holdings,1185390.0,HZKDI,VTNCQYWY,,,VBXSDFCBIUMDDXUFLGHCOQEHQPKIDIBMLUISELWLMZTAVHKHXTYQVFHUCIZ,Emdlvvzoiqhdokdaxwxhderoxhwvirgpenprfmqpjjhaxrptlhjo,AYBAWQWDXV,Shreveport,FL
VCS6051,8.0,447.0,Georgia Gulf,1883263.0,VCSQFISNYTFBHEHVBJXQYVASA,bhhlxjmezl,,M,zqfkstesbxsniqrasvfikkbfutsnsexehmtciofjkemkykjndnfdccvwttlcf,Xefkbispmxv,Bjluqls,San Buenaventura,AR
smf6052,7.0,849.0,Berkshire Hathaway,372329.0,smftsytnhl,MGODVXNJEUW,F,,Noqrygrflkzasiqiyvjzgnnmickuqohsesigkhnixhjbsifdm,cdvqmeytlctumcinewdovvznztmdowvscfkkntjnvspbprdyk,VUADRTNZZK,Independence,FL
Mqm6053,8.0,422.0,AGCO,1735129.0,Mqmfilt,OTPMHCRUCBKGRRWBTDEPXCPNFWWJEH,,M,,nbrufbuealkvpxvywlivrbwdtxbxyise,dwueg,Reno,RI
jdl6054,2.0,700.0,NSTAR,,jdllgsqdyhxzwbcs,Qndugmptfpdzfcqypvbagbhx,,,elbukluvik,owppncaqffkazoy,Yzpckqfw,Orange,CO
lvu6055,1.0,528.0,Automatic Data Processing,,lvuahgnewyjicewizsnjwa,isopeqdoqvoglrei,U,,Tmrpqfwfalseuswlshlcteepcsqmruxevegobvrtcsw,Mqyavbjqxcvlwo,xgmqefuqbrec,Overland Park,MT
GBS6056,5.0,828.0,Walt Disney,1999429.0,GBSVBOPZQCJE,Hwqisitnszyfiqwlrcr,b,m,ibpnchqcuctkmcpnlbdnczrqwdoqakgoshtujiduisdzptywfpsiakxiskpmxaswfghvhupjak,Cdwttsrweixxkxtzjgmy,Ccaroeb,London,ID
Rpu6057,4.0,384.0,Lubrizol,2588132.0,Rputnjxtsgukwzabvqvhxmxhidvaki,Ktiagyshnlqvhcxhnxvglshslyobn,,,nzntawxtonbltgcdtd,PQXKEFIVMWBEIJEWQAWPOGXXUCQKWQYSEJTODMOFHWVCWRRFXHDSB,gcepfblkxm,Oshawa,NY
GPK6058,10.0,302.0,Tiffany & Co,64045.0,GPKERNNFXOU,YDQQJYQDBVT,E,F,vbjlkaibuggupypwlbsaqtoltiapinfbkdllsrdvsltatuiefgxxmajadhsjqykuxosscooeg,Srysziuucqtcqsgquyxsgtmozihlkfsrdybvvwdjbnhwkofxsqfaqlsundfftkitahrqecfsctsppo,fivjkfupav,Vallejo,VA
Ekd6059,10.0,464.0,Fidelity National Information,1616169.0,Ekdfmmpktjjjjcfqcdosd,WJSJOSXLNMNDBVEVISUO,,,Fplsiadldlnuaohkfmmldmmhgakvgjruwgmgguxodadrtlptezfkehvjudsur,Lnignqvlijbkgjqrlxjkltqbwnragjcehqqwbjveyxsxgyzwdyyfwyyuwgnkgrpeccbsj,Jvlnzm,Charlotte,OK
QTP6060,7.0,,Integrys Energy Group,325347.0,QTPYEDCGWTDWFO,Lxuawrzxzrcdthkrtwudd,w,,yiqjonygdwbgqob,CZZPBVVBTANGVMRAYVBBZQBJAESNJG,VNGMJ,Raleigh,ND
Gxt6061,,830.0,Affiliated Computer Services,,Gxtkgxuaieuklxpukcixcsssu,ETJAGRVHJMTTNTEVQOE,,M,xbkwqskrsfqaeajqefeqhzirzqqlrrcpvzs,Pvxailtndiqjbrbmqibmvnskavljugbelxyvwy,TCEKVQN,Ottawa,Ontario
xbb6062,0.0,466.0,J.B. Hunt Transport Services,3375710.0,xbbqxxhggslgmhjttn,Umvnul,,m,,Ikdubmqrckjlwfoqqtmvk,Vyxhs,West Covina,OR
IFI6063,8.0,705.0,Lincoln Electric Holdings,1703699.0,IFIHZENLJNJZEDUPEZRIEXB,tdjkiivjoamwnubegogdfsxhiul,,,nmoebpecqvehkbhzlrgdiacxdsstzwkfxwulcjlpeejaalqekhitvcotkuallsbphfhaalqw,Dcuhdbnry,Nootwbpbjel,Knoxville,IA
Ihu6064,3.0,360.0,Owens Corning,3431209.0,Ihuaaqrphhvmabynbjt,Caohbrklfgboftneuhbxwk,,m,Apkiomrqzmcephyhkhtybpvghojfvzqdcvoyqgxfhngp,Hxvzu,lmchu,Salinas,RI
ZNT6065,1.0,765.0,Genuine Parts,1207935.0,ZNTPJQARYGUPUZKTLOKFY,Ujctlp,l,,JWAYLHLKRO,Byuvbsecivqmrn,Nocrlzuga,Warwick,WY
WGI6066,,753.0,Hormel Foods,3569703.0,WGIODWNHRKSYOLAULLFXKPJZVD,Qbxusyfljqxvqkwtoetttfbhcwcfpz,z,,,OXFEYVKIVWDCNXKGAHSVRWDWZWMMWKVNUDPUMARXBYBUGTZVECZWOHJCPAYJK,plgaejowtdw,Ann Arbor,NJ
Jcq6067,0.0,641.0,SunTrust Banks,1416525.0,Jcqdtuoxzgaksiuwihtlijxv,Dohstfekpooussxlpjtaa,Q,m,vxmbenhfjfgnwofzrexpzatnsbzrn,Qgvgomginyqnpzuxadmmdkkvfygtfhyshuppzxdtpjnnxghtchxsofjbuoghesqqcgkovgeizbrh,Dszzrlo,St. Louis,CT
bgu6068,2.0,376.0,Church & Dwight,3682178.0,bguffj,Xpmbhgcvgnwyigj,Q,F,Kkmsvpoefmmoliqthnrxgedurkareyqhqozsrmufpuwiyg,uoabbjxvvglrpfchbxwvvzyfdvnofopgwkwchtnzevqcypnghnvzvyziierooftswio,Cvvvrgtn,Overland Park,OR
Obc6069,10.0,799.0,Verso Paper,1317572.0,Obcyfpeyi,Wcssx,,,Cqxrvbsfxbrdwactdieeqlelobdvbgwkhqinejtiqnnxkijlrrkjaxglgifo,Jlebphbpseculeqtdxvmbihajkxbnmzozw,HALKYK,Hilo,UT
PBC6070,4.0,610.0,Zimmer Holdings,1746403.0,PBCCNWM,Ifhhqc,,M,Rfowgxyyzk,SDOLIHNEFPNTHHSQYLIYLGQULEOTXEQBWVHEAVOGACZEJPJCWUL,Ibcfvkgjetli,Sunnyvale,SD
Ssv6071,9.0,596.0,Rockwood Holdings,3139127.0,Ssvbly,Eehaisjugfjuxryefikqhsf,,m,Vdupfwouwtgjglpfjepomagqojmkeafjtaxocahnsglpzcmpaqopxecyehsbnac,QUSFJJASVDY,Kmoxjkaiu,Indianapolis,AL
glv6072,0.0,545.0,SAIC,2919397.0,glveauhcgjkpq,udsgrtvmfmwpgajtodetttaagrwssa,,,UQQXBKVJMGKPPAWWDQMNPLMNXUCJTLSTDWHHTRHKKZFOUEICXNFLQPMKBKZEFI,rqolyovrjnzlencveoelbdtuscsomobeuctohzzgqn,Sddrl,Garland,FL
Giz6073,2.0,833.0,Spectrum Brands,1458129.0,Gizaiiwwhht,Eudrkuaxdgnqxvcqqzwcqlki,K,,Cbjlfnfuzrgvtbymwsiridhhdejorlbogdebxedcjwkx,Ahmzuoceapuxcmwbv,Pcqtt,Paterson,RI
gsa6074,3.0,591.0,Rock-Tenn,,gsaaltvdj,eulmsqpih,,,Bcibkjnspiabfarkmddxtoyjrdvbmpacmfcqtnhlsrsnimjvzfcanjppnxerfnwwqua,mgstlhiknulchprvfiviefuilxmjmpkyr,Hnspvzivk,St. Johns,CT
Jle6075,8.0,723.0,Ball,3939119.0,Jlesvpunqlwxyoplkqbwhlgawiplo,Tfektmwuqbzjqdxvfamk,,f,FDAYNJDWMMTUWTIDSZYVSCSXJWFOCGVTELPQZBQIINIEQIK,Bykyisjgogkdiwfulsel,jclswf,Windsor,HI
Xsb6076,7.0,668.0,NTK Holdings,363114.0,Xsbffwqjpyqsltqrr,NIVCCWMASHCW,H,,rbwhbny,ZUKZVAWXIXA,eptkmqhdpv,Carrollton,NH
usg6077,0.0,717.0,Hewlett-Packard,711736.0,usgzgonumhnhbfcy,Tfanq,p,F,RLEXMHAXSOIUZEQRRESTINGIDQMPMVLPDYOVQPKJMTSVHOKHQDUQTJAPMBNLNTBPAPOYFLDUAUBDAC,hygmglqpajnf,,Beaumont,WI
IPC6078,,354.0,,1448681.0,IPCWNYULVISGNDGQMEGKIA,Ggxsudpvwigfqqiavgr,m,M,GLARVODTVSLUATIKANYBZSQGBAEULULBWDOKNCIQJPY,Qlobyggejbfvulvdmzflndc,JJJFKGK,Plano,Saskatchewan
Vly6079,7.0,843.0,Advanced Micro Devices,453492.0,Vlyijffjygtyxrhfatmietbdrp,Gzdxfdd,,,Xjhhpnvopduvvqxn,,Jscvlslqvn,Fayetteville,IA
Qai6080,8.0,628.0,WGL Holdings,1596414.0,Qairkenguzfqmxwezbt,Edgxkspkcgpu,,f,,ryeqcxxdccoaidksan,Wdclbqcs,Kitchener,ID
Tro6081,9.0,638.0,Activision Blizzard,3606164.0,Troezefiqflpzqbspfucmazgj,vjkmzyojuq,,F,Zmusryppcjpndjvbfxeqwbaydjigssayzgjyplkwg,Wzxjwzsenksjucktouqjymofbbdetmwtnhbwjhpwrse,Xeahisib,Rochester,WI
ROI6082,3.0,574.0,Pall,1180874.0,ROIFEHFXAYFH,Zyoanjfvvjkxyhlzk,S,,Rayttvmesqxrlgpylfdcrhdhucf,Uiivloweaqa,VWCEY,Montreal,Manitoba
Vel6083,5.0,740.0,Alliant Energy,2006916.0,Velmwadtiy,vtwnwdafmzlvozjwhwgiaximvyrqso,d,,Dzqepldsszkrdpgafsmuohjqqtjdmswgpncuwwsqkxskvuednydknscrsppfmdnzb,PDHHJAMV,Qdsmciqjm,Atlanta,AL
TDS6084,2.0,713.0,Spansion,1347453.0,TDSZWXRENZTTFHEOESWPPB,irwuszaaauhq,,M,KTECSUIQJNBDACMNGIUYRCBUKHBOFAXPBLDRZALSFIWHWQRPKBAKLTMTBSNGVIXGVKLTTTALNNMV,UCIKRLCFXAONBPBBUI,Engewn,Orlando,Manitoba
eym6085,4.0,609.0,Forest Laboratories,2628479.0,eymwwmsxgfjfarwewxmtbm,IBINLMBFAHDVBHIIPV,y,f,PEHPIISNPJMVNAOLZCKGJITXVNKPCRICFADCKXEDUABCWIVIWTE,Gsbzokmgfibyxdgdewexsvogcdol,OMAXQZ,Frederick,SD
KBU6086,0.0,,NuStar Energy,3729741.0,KBUAXYWEINWPIPKTUVA,FKAPRLXVZIQMJEL,W,,Ztnxxzeaqacxwdvptyiwtlvsejlb,Ckugxecpgsqicos,Steypyb,Stockton,AZ
Mzq6087,1.0,728.0,Office Depot,3104728.0,Mzqdipetwy,Bsxlylvxtpvumasq,I,,gvvmfarnzlpymfjamigxfsomelc,yywkactpvmlgksurapwrqekwwjerritwjdcpyn,Ofvorwyfc,Arlington,WY
Yvw6088,5.0,595.0,Collective Brands,1545452.0,Yvwsonk,Jjtaugvwedom,o,,yjlgfqbshvgefhmdvgrdrvynspnhdicxoupgfhb,Gxwghlkgtbcxkrgdmwsoinddnuvdzpqfcxolvgwvdbiplfjgls,Sqxwkvxnv,Raleigh,ND
IEZ6089,10.0,559.0,Solutia,1925558.0,IEZOHGZTEWCITJFWSRLLFIFAD,Quqhxpenstqywwhipuhckrleqamgws,R,,Rhlruyvecsxwlyl,jkggcfdzgfzoermpmympjdabudumxvzrpbcurtjekjkgglwoxvulilktqfuifrcclpisoef,Qhrts,Kitchener,NH
Afw6090,4.0,768.0,C.R. Bard,2431538.0,Afwlsyqtnsthgkalrs,NVUBKJGHXEDTPDXWOIEQOAFV,,,jgmguxcqoilboyannzprwlbebkdtxyrozhk,Tfyumviythtaskceyfpbuamrkysuikhkitypbxjpzgchhiyphxcgvdqpmgfftyeiqkrylvyhbiv,Liwnnqp,Cedar Rapids,RI
Vfc6091,6.0,321.0,VWR Funding,3744757.0,Vfcsek,Ohdxllhzdnwkhnjkpryxb,,M,Mvlmpwglhbnihhxpijyaoqdcxbbedrmvujfcdfqmgbkllmtlxcgjsvjeoakyftfmvikkdxuzftlsiow,Ljtpnudohszxodllnczhvlxbdyqsgnhrefbaolycwharzlup,Yljeoudvz,Pembroke Pines,OK
FCL6092,9.0,509.0,Emerson Electric,1144261.0,FCLQUOWDUKGXVLPSEHFZSZYTBMHOE,iymiiddbnvxeorghuxijxdng,Y,,bxthllbbiwtlanfyqcpzvgwypyvuivxib,naaahjynptowgzrairwjnwlsdkvnppqcfqdgabzhxgsurjgffv,USCKLGZGJBXA,St. Louis,CT
MEU6093,2.0,706.0,Allegheny Technologies,2853343.0,MEUXJIVWYUEVUKMIFRDCLZNAJKQJHN,Jklrxdplqnigkl,M,f,udcgimpjgiivpmjwquhnyyhnsvannzeedtoimjvoqikrtcuasjwoqihkjoipi,jozkaxcjkhpotzufjexirsawinjtgqyvwyunfxbwlpobksnpjxoofwje,Bjvvvgvg,Jackson,Ontario
Ytv6094,7.0,449.0,Zimmer Holdings,261544.0,Ytvfzqam,qjboewirrkrglks,d,,RKWDMXBWKICGPSQCRETWMSPOBTANMJOGQQVTSMHYCDQWYVKAFPBTMD,Wqonwuvldueoeuvnrhcukpdnajoovhhxy,Joucmfwo,Sacramento,WY
Qga6095,5.0,320.0,,1594049.0,Qgagdhlgzdtw,Skwgav,,m,Awaiahebtdsvbdpxdthflauhqnouqr,xpsjpauiezhcewtwkhdrwjbisvotansdviamurtzu,UNJCVOCT,Fargo,NH
cdo6096,2.0,540.0,Warner Music Group,2454945.0,cdopihgkn,Tqqwjxideplycodsocsfdq,,,Yjebfvgjgpusb,Xblurzctmrclsapikpepfltqqsabbeqolskdnvdwqrgqdlvofbgrlmfvkzrkdfimpii,QOBOFWKLQXO,Toledo,DE
Hmv6097,8.0,340.0,Nvidia,1589777.0,Hmvvzjrert,oupktnhboyfzvru,Q,M,OXZNPDGPZNHCZGQGQPEHBFOLKIFJRBVRKGNOGOGSHWCA,WTBGRVWWRG,Rkhpozmnyhd,Hay River,KS
Zok6098,4.0,453.0,Pitney Bowes,1340787.0,Zokfqgsexoponxvkxrsehcddbfgqb,HPYCCTIZEDQBA,m,,Wskemzdujqdmidtpfwejjahurzdhbllowmjauzizjgcpsvnijqqcloiwvhycfbrvqazbtyv,Gcploplogdtinflmuwkmwcibhqndsafiiknpoxmtzpopxgmtksjvkxcwphik,Jgtslbmfu,Topeka,IA
Jne6099,9.0,607.0,Textron,822878.0,Jnetvreqrxprss,Ijyyfwcbltb,,,Znufkeyrgsnbvzhwabyrsiowmabotktslfmntvpailjphjtaernkfawmsrcxsrvj,Fnqfhusmnusvzgyyvcqbnbtpuuzydhohpqibgbvfvfishhmwwgdlwlybimqjaotqbfckn,xwqvrlmep,Washington,ID
ZAY6100,5.0,740.0,Beazer Homes USA,47306.0,ZAYXYVGCNDSOAW,AEWKPKGQNJSU,,,Aqouzpdloifrnegffojueokrgbvaaowypwbgqhfdiwqzkbkbvnwlrpplxpfzdkpplomclbnlusnfhir,Nqjsucabetboivds,KZSPWKJCBDLQ,Oklahoma City,ID
Nwv6101,9.0,,Manpower,45556.0,Nwvvowpno,fczastjhlzlskcq,,,Daxjmaakzbxcqpuisnqmivvfslbpg,srdaxgatbmmzflpjlkaugtazyoswcamragjqneqbndppomuilqbavsagpohbaqrbgacypujgvigp,Xtuvjjxt,Laredo,MA
zog6102,3.0,,Mueller Water Products,1683657.0,zogeuditytruyduzo,GYWCUEIXPNXGGDSOHEKGAYCIEW,p,,atoisttprqsdtavulvjiyoqczulqookhejaorfazhjoxwrybghucotkupwzjthgr,Wgysjhhtngpoj,wdfqxnbynusx,Akron,SC
Udt6103,1.0,535.0,Chemtura,2618623.0,Udtygoxjdjxxnked,lbobirdaijrcpxxispswnbe,,,nsqdbpltfpakbbfyfztvafbbofwdxjeofscirdinqcbydwybmmkzu,JOHZDHHSEPETAWSPHWUGFPVVCZXIMGMT,Mwibzvtva,Minneapolis,AR
Piz6104,3.0,716.0,Iron Mountain,2073491.0,Pizlomubvbpel,Vuyonzqbpzefkcnvahhvo,,M,OKZUKWIPTMSYMCXVBJKFVIKMUSJ,wsvihmmulbgxhcwxg,iqffyaaetbeo,Lancaster,NM
sbn6105,5.0,,Oneok,1671106.0,sbnjak,Huggsuhzzhmpdkkpgj,E,,Bwwtbmtpmowksesbteldphoucmlyjopkjnwsejbw,oqjfhrfygpqyjcbgjzanexvhqkkek,ifkbneljitvc,Charlotte,VA
okk6106,4.0,735.0,Mutual of Omaha Insurance,549895.0,okkgusthlbqknvdvmkoafpsmnzqymv,Pfglsbfidgdy,,,,Vbsshwdnbbmrwztdcvimucigjexuviiytcitwozk,ZFFHGJEMY,Santa Fe,NE
Hsy6107,5.0,516.0,Plains Exploration,3489735.0,Hsyql,Uzziegljbrdlwnryqj,,m,juapvrslwhynveggkavhnwj,YDVGZQRANTFFUOOBKNSGYGICWXABFSRVJFPHPAVYPTXHIDEMEVYUZQGNYUAHWZTBOAVMBMUSVCREFK,qdsxexmm,McAllen,VT
Kew6108,8.0,788.0,Perini,3553160.0,Kewsyinvuxepbvxxpnrno,Mrudazdmtyosxh,,,KLMKPYVQVTDYISVCHIIXGPVHQRKFRKTXKEAFOLPBFAJPDZXPMAFDKYVTPIL,Jaodpeykpdhednlgecpqdmgdjyjilqtibsmumk,Umzwqcfrneyq,Akron,DC
nem6109,0.0,742.0,,2542811.0,nemijfeivey,Utrfv,,,Fvthnexbqsuwxjmqvhowq,Iaumttusffdstcrwuwxvkthxm,VICSNTQ,Richmond,NM
Yeo6110,3.0,,Wells Fargo,616649.0,Yeonzrjxtzabvchgepbdukl,Ooknqnfkrixgwpboii,I,M,Zrxcgjohusdcdgihjofwohkabjfnzfr,ejcbemssjftqeusmpvbzndlapmcvbljyomblcmr,EUQEXTU,Santa Fe,Saskatchewan
Wzb6111,3.0,432.0,Carlisle,57521.0,Wzbdbgwvdiq,BMKYJAKHEMOSPQCJIKFZGLBFXEHI,Y,f,Sksqfzndfxfdcykznhqty,Qlwgvxjx,Yhewwp,London,OR
Oaz6112,10.0,695.0,SunGard Data Systems,3333778.0,Oazrgtfyfguhyiqzmeergmitanekfr,yjdpmjbrxgozjhvaqbllxidy,,,,Cabycsxctdvwlgyezacsljqkuwmwq,Agaqbnmskx,Livonia,HI
