AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,Phone,Income,NumberCars,Age,CreditRating,Employer
Kgw12863,Flrovkzopngzgabeafgujktonrbqtdhdgujpsldivaurx,Wmvcwzggfcldrlaiihnffoz,S,2895361.0,R,Manitoba,,Canada,Ngyomkg,8.0,1-535-220-4102,390420.0,2.0,30.0,705.0,Mohawk Industries
Sch12864,DQMRPWLSBZIUDMYKYMNRYGVEELSCWILNHGCGXLXMQPAPBBTXLQW,xiktk,M,3484429.0,R,CA,3.0,United States of America,Zrleke,1.0,1-702-173-3160,286471.0,0.0,23.0,439.0,Principal Financial
SOE12865,Lcslwm,tnofxunwoxluzvveeswnwh,,849395.0,O,FL,4.0,United States of America,Pcltedljdmk,8.0,1-308-206-2244,261843.0,3.0,18.0,770.0,Country Financial Services
PUK12866,XUOXKOTMVTKMGHSDURUYDKBADKARQWTZAITBBBXHBRIPFCONG,Bfhbnfdmakbprhisubxyvrxkbpqaz,M,2738747.0,O,RI,4.0,United States of America,Kllntmosbyxc,8.0,1-599-054-3466,418622.0,0.0,24.0,521.0,Teleflex
Fwf12867,QYRQRSV,hdnbhwfirzlepafredo,,594382.0,O,AL,2.0,United States of America,HLFVD,10.0,1-526-512-5055,50596.0,5.0,68.0,551.0,RadioShack
fgf12868,Ntfgalqxusmtottmvsxhrfeawfiflturhklbjvavylqcjfputbtrnhaxwziuxumcfcwghvy,yqvycwmlrnh,M,2803157.0,O,LA,4.0,,NGFHDRTQUJ,3.0,1-684-476-4139,186907.0,4.0,71.0,597.0,Solutia
RIP12869,Ubbiyysiiujtfdtobkrlreojcy,iyjrsnnldbsrkvtpibvfkdziyg,S,1998054.0,,KY,3.0,United States of America,Pujdd,5.0,1-308-728-0278,149292.0,4.0,63.0,819.0,Home Depot
Fgy12870,qozqpqbsoovxhiuxwrnodexplvuuojena,GWIIT,U,867553.0,O,KY,2.0,,okxttfhi,4.0,1-190-731-7874,385358.0,2.0,80.0,506.0,Fortune Brands
Dpq12871,Kveneqjzohdnbxkupxutnbmdlradtowaqcmclcbvfxtxktgsnzms,Aeefbezkzpkk,M,2835340.0,R,ID,2.0,Canada,lnxvk,5.0,1-613-824-1706,430576.0,2.0,,355.0,Morgan Stanley
Lsv12872,wocdacpptbprcemmiplaafeuhzctprmslbasagxuppnsyxvtqmyqmqpcddigqqrp,Fdnuwhbmtx,D,3005045.0,,MN,3.0,United States of America,Gtovwl,5.0,1-210-340-4624,363316.0,0.0,41.0,735.0,Advanced Micro Devices
Kjf12873,Togvdfeqozusouiqugunvoeuomvngophrbdobazmqugfwrks,Svwzwuey,S,3468507.0,O,MO,0.0,United States of America,UTWQR,5.0,1-898-024-9566,25667.0,4.0,35.0,535.0,Patterson-UTI Energy
lif12874,NENXSFVZVHCOSZOFUHKSTQTACWL,xxenwkorunfqksjkerdmshdz,D,3406613.0,R,NM,0.0,Canada,ERDGXONT,,1-088-938-0312,428168.0,0.0,32.0,548.0,Mutual of Omaha Insurance
vax12875,hxhvru,Wrxwmnsfymirncncdkfcn,M,,O,WI,2.0,United States of America,RQUMGWI,4.0,1-050-997-9585,346317.0,4.0,30.0,376.0,GameStop
Vie12876,usonpmhsumshjfsxlgamqklauwesoxckqxaa,RLSHDMOJDWNU,S,2398882.0,R,MO,5.0,United States of America,YQHEFXX,6.0,1-075-417-4832,182949.0,5.0,65.0,441.0,Pantry
Zno12877,,ejwfucelzsqaoyllj,U,,U,NJ,0.0,United States of America,Gmsma,0.0,1-894-208-2862,414677.0,4.0,63.0,577.0,American National Insurance
ehd12878,OKYEJKKQBECD,Otdbcfdagrxmgq,S,1572808.0,O,British Columbia,3.0,,,0.0,1-588-826-0221,136480.0,,33.0,470.0,Tupperware Brands
Jbc12879,Idyetahhhxolnzcuznqcihvcihumtmlfuvlmbksytlnrsasrulxxokl,Dggzhfntmfgrsdfffzwqbbqa,U,2345909.0,R,UT,4.0,United States of America,MVQPYFDT,1.0,1-928-569-9269,359713.0,4.0,78.0,673.0,
avd12880,RYYPEGRUKTIPJRPJTLKBHGIBCDLHOTKRFCHBVWTNZJHJGUUP,unowpxaxusesfeifxtxazejmfozo,M,403189.0,O,TX,5.0,United States of America,Xmtvxpdxg,0.0,1-197-563-9258,180925.0,0.0,9.0,361.0,Western & Southern Financial
Xwi12881,OVCXHPOULTYDAZFSJJLVVBGBSEDLULYPAUASXYTVEGUKVGFUVPVLDLFYMMHMLXLIZHMUNYJQM,lggrjqitknqibwrffrela,M,1971569.0,O,HI,0.0,United States of America,,1.0,1-909-314-7780,359348.0,,10.0,741.0,Fastenal
zmm12882,Mexqimoedxwghkgwunqlqklddpzjpsausmudwzpnxwoxvofnogdcdqycnms,Etnopadawwst,U,3168477.0,R,NY,4.0,United States of America,FTFOT,3.0,1-949-142-6809,234286.0,2.0,43.0,779.0,
Vpl12883,LMVFLUMABFJNCCENLJXGIESZK,Njerotzfmnrhyrxc,M,3321462.0,O,LA,3.0,United States of America,KLGFT,10.0,1-072-952-5343,447519.0,3.0,94.0,625.0,National Oilwell Varco
Dde12884,Vuyxsrjjvbciyhtkvqlrkkvwalorghlgwcrtesdgahrflibopwvxixagqaaj,Ezhvfmcostdoskmcfwzvngviw,M,469923.0,O,ME,,United States of America,Rgcbglmwq,9.0,1-626-508-4169,293193.0,0.0,51.0,779.0,Mueller Water Products
umu12885,CQWQHUUTESCOLRIOITVZYCZKFHOCZCLEQTBOGSHGTUYPFHCMPIWYSAUA,bgxdaunmqahulemdpn,M,643645.0,O,WI,4.0,,Mucad,3.0,1-611-673-6313,115369.0,1.0,34.0,665.0,
Nri12886,Lfcsajygrgaofwlidllaztpdgaeyvntgpdts,CVGGUFBNBXIBANKTOVSLWENFH,M,1732064.0,U,Manitoba,4.0,United States of America,Ngafkkbydv,3.0,1-556-036-4115,118204.0,1.0,,336.0,CB Richard Ellis Group
wyr12887,Ekhesbuqpqausgutufuisktptnnvnmxwmlphwgmdeltptpivzoqp,Fmkewmfwgmzxpfbruopjjv,M,3821563.0,O,Prince Edward Island,3.0,United States of America,TTCVEFKFUWJ,8.0,1-658-767-1651,226602.0,,48.0,752.0,Perini
Jnn12888,xvfqnchhctjuiipvmdzhjaqztwhfdjhzcdtcqauokwogqgbsbpodvjgcjozwrgwopyh,Lkduocwdloovawlmkinlusqnjgd,D,3582599.0,O,KY,1.0,United States of America,Qqbkn,10.0,1-855-813-3044,8504.0,0.0,80.0,398.0,Exelon
MHO12889,Nzyovhxprhkexmqdgvpgjdpgfwwunuiwttjccbwvunzxfqpjaihmnyigtdfxjnkbefxkxlmr,Etpfktatjncubilu,M,315952.0,O,TX,5.0,United States of America,zbaloct,2.0,1-263-092-1638,405451.0,0.0,54.0,348.0,Synnex
Eoq12890,WZAVDX,kdludwavofvadiwd,U,645990.0,R,WA,5.0,United States of America,AGDPJIVEDJ,2.0,1-398-373-2979,151916.0,4.0,3.0,807.0,RSC Holdings
yeg12891,Cqruxwcflbfnqvscudzdkmhqrzpjmajbxixvghqjlipdtrhhdmsm,Iyoayxkmrgasmeafsjjueszvhfhe,W,447381.0,O,TX,4.0,United States of America,Jflsidci,6.0,1-780-537-4998,274141.0,1.0,90.0,747.0,Aetna
VSE12892,XOUOGDZAEDLLXGT,Jbfxlw,M,332117.0,,NH,3.0,United States of America,Gkqavqnskp,1.0,1-592-076-8557,195000.0,4.0,16.0,687.0,Great Atlantic & Pacific Tea
FKT12893,DEDEGMHZPWACCUFIJCKDRDMVKTYJOSOSXVTCQBKHAIXBZDXNPPQFTDENU,yuetctvorzhdmlryjoqsnbcyxtm,M,3354117.0,O,MI,0.0,United States of America,,,1-795-459-6351,198834.0,4.0,80.0,488.0,Polo Ralph Lauren
QPH12894,YKRZYOYBBCDNHDUWFBECUACFTVNVTHGPWOTUBSKAPXUPQLDSRWWZVUSFADHKTSSGEXVAWZVTQOXXL,Kgvcdezouspaw,S,2535433.0,O,WY,3.0,Canada,nxyclsi,8.0,1-293-510-3699,6892.0,4.0,99.0,637.0,CB Richard Ellis Group
FCG12895,Vttpqanpmkeiaqawgutenbfebi,kujwvoihvk,,1742270.0,O,IA,4.0,United States of America,Usetk,5.0,1-744-858-3698,222855.0,4.0,70.0,524.0,C.H. Robinson Worldwide
TVH12896,,LPTHUIMXAXEWTINXEAUCOQIIRMQUMM,D,1039205.0,O,MS,1.0,Canada,Kakvzneecapc,0.0,1-991-250-5450,235994.0,1.0,64.0,458.0,Vought Aircraft Industries
kyb12897,PRYJDKCIIQGE,ehaejsotfijb,W,35714.0,U,AR,5.0,United States of America,Qvkryvtzgdmg,1.0,1-152-266-2314,452722.0,5.0,74.0,564.0,AmeriCredit
LTH12898,wiqcdebwxzfyiwksnbdoshwtfakpjgjaxqtsnhwvwocneit,Rrxwztwoecqermniyhxqfegcg,M,340541.0,O,ID,0.0,,nrsuphh,,1-753-439-6461,136002.0,4.0,2.0,440.0,Imation
Wlg12899,WMFNGXSYROKBIJFIZXULQAUULKAJKGPHOBROBAIDGKAEUJEMVOORPEY,Rquvghckjxljqr,M,3023059.0,O,IN,4.0,,,3.0,1-442-259-5864,315530.0,5.0,3.0,843.0,Terex
Gys12900,Kmgrgvmatmdvespguqhprhmiempsusqyvhxxkbqoptbhsgjhusczeeuqlevlajvkzj,aldrbegejoqdknmraxexkniflfe,W,2681256.0,O,MO,4.0,United States of America,RBKFSWLDELYX,6.0,,4680.0,5.0,100.0,659.0,FMC Technologies
PKT12901,DGMIVFXMFJVVPNGNIIBHMELRUJGAFWULBQPROPSNIAFQIGSHQALRHMBIICKQDJDETFBCKGOVUOVDMRVH,Eqapig,S,1065668.0,,OH,2.0,United States of America,OCKGKG,,1-927-581-1681,415842.0,2.0,16.0,394.0,HealthSouth
Pre12902,epslxfevbukfrterstqevexqkudaguuffrpgaldeziqikrqjibrj,Rmwehtoqeoxomhqbkcwvtjb,U,2758111.0,O,NH,3.0,United States of America,Gacpi,4.0,1-623-950-8259,15019.0,1.0,29.0,527.0,Huntsman
alr12903,TPGBINTMMHHJRJAFSFULWBRVWYGPMDKJPEJSGOUFOWPFGHJASQIDCICKSDGSQPBIXBPW,FKZFU,U,780736.0,O,NC,5.0,United States of America,TLHYGFUGNC,4.0,1-892-745-5356,416269.0,2.0,86.0,688.0,Apple
Mlh12904,xhxvupuyh,LFMUNLUEBFUYTOECUDHBOPDDPA,S,1591768.0,O,SD,0.0,Canada,ltfpvpntvtex,6.0,1-210-751-0013,447105.0,,12.0,741.0,Dell
Gwl12905,WGQDKZYZLAOZEWRJZMXKKNINGMAVLVFFXEJBPVBWGQVIBDMBLQCVZSPVUDJRC,Nurcnm,S,2834693.0,O,AL,5.0,United States of America,iegnrg,6.0,1-237-109-9845,452985.0,1.0,95.0,717.0,
OEG12906,Ocfocutybsbmfwnaafad,SLMYQAFPWNCUS,W,1685067.0,O,CO,,Canada,,10.0,1-935-101-8600,281076.0,0.0,34.0,716.0,Burger King Holdings
jnq12907,Jfklt,Ejewfsrgpeplpubds,M,2001278.0,O,LA,1.0,United States of America,Hbcsaijjvi,10.0,1-682-792-9076,426651.0,2.0,87.0,389.0,Dow Chemical
Xyl12908,LBVSJQUOUMFFNNLI,lbtqftybiosccnmgjettt,D,158030.0,O,DC,2.0,Canada,Chcsk,5.0,1-948-440-4183,294444.0,3.0,61.0,375.0,Corn Products International
Whu12909,Xgqbrdzwvcqjjptm,zcfdpnfwcdsyuoubt,D,645587.0,O,WY,4.0,United States of America,KSGYD,1.0,,312238.0,2.0,69.0,643.0,Ryder System
Osi12910,Igstcnsha,Beydyzj,,3303846.0,O,NE,4.0,United States of America,OTAEKWOPH,1.0,,395614.0,2.0,29.0,709.0,Cracker Barrel Old Country
ved12911,ntbfepulqcmxnhge,YGWFDQMHGQLXGTFDPTTXJYHN,M,3992394.0,,New Brunswick,0.0,United States of America,wncyx,8.0,1-152-970-2092,348183.0,2.0,19.0,417.0,Sempra Energy
Sxt12912,Elihycmftlorirmuyxherrhfujldvjuxtbtrsxihji,Yzuwmcwrsffsmz,,1883321.0,O,RI,2.0,Canada,yxgjmxdyd,4.0,,151500.0,5.0,79.0,738.0,KBR
KXL12913,DYDQEPXOEXPCUODKDUNPPYLMEWRKLOEHTOXPFDSTHPTNANRDXUWVPPQF,Bhndciec,U,1979953.0,U,TN,2.0,United States of America,rybjuqm,1.0,1-525-095-5115,393951.0,0.0,68.0,532.0,Mutual Life Insurance
ITR12914,Umxztjbylogtjqxhordmrfpjpgnowzqeghrbqsoqzjkjkxjtxeqzrpvpcxmxjnfrujbjgvemryz,Yeiqhfqjdnrawlxry,W,2106811.0,O,CO,0.0,United States of America,gwlgjtagj,6.0,1-017-683-7926,172809.0,4.0,63.0,378.0,Cypress Semiconductor
ved12915,Ijffbfspnfftvudjttyof,Mbhbydrxvuwmuveozna,,1697289.0,O,GA,5.0,United States of America,Msvpgbhjxm,0.0,1-689-643-7002,271507.0,,81.0,521.0,
Ezb12916,prvna,Wwfmvrfvhimtcotpccfmvufpcjqmxn,M,3731713.0,O,ID,2.0,United States of America,BNQHSAHGGCGH,10.0,1-744-405-1009,458048.0,,31.0,564.0,Dover
WZY12917,Svmtqwtyfsxxdmodsyzhtnjhncbjkffjgxgyskjcvbgtzsjxlghdkoxbwnoibgimmxdomnchzgv,FSNHJEBHGYCVRDLTZPMT,W,2205560.0,O,MN,2.0,United States of America,Iwybnwvj,7.0,1-611-653-9466,,3.0,25.0,743.0,Landstar System
Ahc12918,lzimxlfzkifhazmlfxkzti,HNSJN,M,153833.0,O,HI,2.0,United States of America,Zucbyraxuoo,3.0,1-603-532-5403,56589.0,3.0,6.0,,Windstream
Qgq12919,Dpcqhjddvlmibmvrkopfmelhcathyeugywaifggkbmgspnkzqyabjpuchr,Tkspqs,S,706701.0,O,DE,1.0,Canada,asoyakxcyqf,,1-379-775-3921,189061.0,3.0,74.0,743.0,State Farm Insurance Cos.
bqu12920,ammcjisxlcochvxzrgeeqftkhixammmmscekwkxhofnfplofqmitrifwnhlqzkblshyfieovqwrnmhl,Sprsxvrplrrycggihrmhxkoltz,S,2109461.0,O,Nova Scotia,1.0,United States of America,Yvejlddpkz,6.0,1-721-747-4350,200698.0,4.0,67.0,387.0,Pepsi Bottling
Fxr12921,Hlibyhdgqwxawhmggsfspowacga,Kswpjldigwjui,M,2781759.0,R,SC,2.0,United States of America,Ejnkx,,1-311-086-2501,404701.0,1.0,73.0,619.0,J.C. Penney
Vec12922,BCCEUQQWOJILYSJLRWKKSOFTVOODIMPWMAFOXWAXFYDORCPKNNYUDKDXZKCGRFFZETFICBMXEBC,Byevsffkdzaoiqypdncyvwlapmo,U,3042666.0,U,British Columbia,3.0,Canada,Avfkj,4.0,1-130-534-3598,493252.0,5.0,4.0,589.0,ABM Industries
CFZ12923,RVRWWQCJSDEJRYPFDJGFVNJBIUMNIGWAVWITETZZMWJUAEPKXVFEKPXAE,Lnhypgnsctpimdwmpftumdsxpco,U,,R,MA,2.0,United States of America,Hgamfng,4.0,1-118-210-6520,434009.0,2.0,0.0,756.0,Home Depot
khd12924,VFRYFDKTTAKMVQGZWOPSXKPFFMKFNGA,Gloxwrcxxlecgeahgnnrvqyxisj,U,1809955.0,O,UT,2.0,United States of America,SRLFCVGAYZ,1.0,1-894-284-8267,115238.0,2.0,12.0,343.0,PSS World Medical
Kkv12925,Bjncwfytodhvwetnllofjctbogdqqlvclqiif,yapqxvimt,M,2005513.0,U,Prince Edward Island,1.0,United States of America,LIUILCSRHUU,9.0,,347651.0,4.0,11.0,531.0,Broadcom
DNU12926,FEYCPAEBCCUJQIOJGJYBGJJJGEIZ,Ymtuvxcb,U,3538838.0,O,TN,2.0,Canada,tttcj,10.0,1-633-674-0165,421320.0,3.0,71.0,835.0,RPM International
ytl12927,Mpetfishfvdrssvucruofkoxrlwywi,Rbaoqsaiajx,U,2169037.0,O,MN,5.0,Canada,sogqz,7.0,1-842-758-9050,,3.0,69.0,573.0,General Cable
Zvk12928,EXZXZVUHKQEUWBHFSKLFSXUWNSWHLLF,Qawxgjpxghf,U,1129588.0,U,MD,,United States of America,Mwhycfin,9.0,1-100-578-8282,333010.0,2.0,62.0,527.0,Loews
TSN12929,Otttmeyeqfi,faekutobasyf,S,3519121.0,O,Newfoundland,2.0,United States of America,BWFYGP,2.0,1-248-506-3145,33298.0,3.0,77.0,655.0,Convergys
Ukh12930,Wscxw,RHKWRAVXKFTYVGBZTKDKP,M,3273956.0,O,NJ,0.0,United States of America,,10.0,1-852-980-0359,22126.0,4.0,94.0,371.0,
Xmb12931,COEDHFF,cafcqjq,M,399680.0,O,VT,2.0,United States of America,Eaaijc,1.0,1-637-221-6597,243340.0,0.0,83.0,515.0,Public Storage
UCH12932,Apwulmwwisuvvyuxxdtscyhcunpcomkofgdosxzluoe,krhrpjjqofwvazrr,W,,O,AL,2.0,United States of America,ejpzurlcwrp,2.0,1-042-389-7044,409613.0,2.0,19.0,607.0,
Eus12933,Wzifrblghdtmrkowxrvzbqnspsrdguub,gddicrmqtlwapcfmegj,M,1893686.0,O,TX,2.0,United States of America,Fosya,8.0,1-309-782-5670,98275.0,,91.0,514.0,Humana
Wsu12934,fnwlzgpmdorhoknscpfkpxwikqkxdvyvsthuaguftrvnciofw,Poxoydmwgfamdruxrv,S,116763.0,O,FL,3.0,United States of America,YLEFKTROP,6.0,1-080-170-2761,61307.0,5.0,5.0,833.0,Williams-Sonoma
wri12935,yjojpveqssivijvefxmwfitqnoxxfxxegivkmjrtefazlpmfmbvt,ezejdsxkmt,M,2964349.0,O,VA,2.0,United States of America,Msfjojdpdfds,2.0,1-804-709-7578,211345.0,1.0,24.0,551.0,Packaging Corp. of America
Lsw12936,nwumojmfsjiionkexqnztjcpjvteysgampknfd,Zrxnihoiaaqcrcwaokmjti,D,2091367.0,O,MN,4.0,United States of America,CXLUNYP,4.0,1-576-539-5336,93145.0,3.0,53.0,795.0,Lender Processing Services
dlo12937,TNECTLLHTZXUFKRWZWYVJEZPSCLDVNFLDETETNGJWECJRLPSJOUGXTCMFMIUQXRLEKBESXBMOJEYXQQ,IZDYIFQZDDEQ,M,760120.0,U,AZ,3.0,United States of America,oqanoovzvjo,8.0,1-290-922-8349,67362.0,3.0,48.0,461.0,Southwestern Energy
GSW12938,Adbpnowyscnfcupwmrjxiigdrqxchptgytnlavggxvhbkdjshnpdqemrtcxrhbtcegauttyalcqwo,rlfnr,W,1569136.0,O,MO,,United States of America,Wendq,8.0,1-786-235-4812,96382.0,3.0,70.0,420.0,Urban Outfitters
Bbm12939,nwjblegcfakkhobkwbkhryrwfuwbsleessdvclmnknroto,ogfgxpppyji,M,2839423.0,O,AL,5.0,United States of America,CMDKHVGFDRKW,8.0,1-062-318-0007,82956.0,1.0,45.0,429.0,Hexion Specialty Chemicals
qtz12940,Ixdpqvgwkcnknmbyjutpklbqoeatvmxtirhmeagkpkacqmthiimo,AHCVDOIBDXNKVOLWAWR,M,2346788.0,R,NC,4.0,United States of America,MJAEQ,10.0,1-162-329-0149,122527.0,0.0,73.0,416.0,
Aok12941,Iliquhgwcepfw,JJTBZQYKOYXUJLGBSUIHQMFW,M,2699024.0,U,RI,2.0,Canada,fjdvhahhdho,5.0,1-345-867-6501,450662.0,4.0,38.0,675.0,Discovery Communications
Jbc12942,hkflumwdbhmtxdfzdyrmpkoqkhumnvbofprlutekjbtljzlzpcowakziacnjn,JADDCUBSMQKO,U,2122126.0,R,New Brunswick,,United States of America,xjpokfbe,5.0,1-102-465-3917,300946.0,4.0,50.0,346.0,Wyndham Worldwide
bjs12943,,LVZNKYSHAXHSEXYBQW,U,2363286.0,O,SC,3.0,United States of America,chsoaiuuy,10.0,1-375-609-1974,298868.0,1.0,90.0,590.0,MetLife
TZP12944,kwerqg,Fwbflvnslnvhdcvr,S,1896146.0,,DC,0.0,United States of America,Lmncn,4.0,1-435-813-7327,237893.0,1.0,0.0,720.0,Watson Wyatt Worldwide
IFD12945,Hvcinufruehiaaqvjlbzchqciwbiwwetjlpmkmwtslugajypvqqvnyfynymyulbfpx,ughtcpfniioqrlwft,M,2784382.0,U,KY,1.0,United States of America,Oqtyt,4.0,1-334-808-3558,484767.0,3.0,82.0,529.0,NBTY
gcg12946,YSFFWGXCHYQ,Onljwhqpxnjfojmnylptlidlblewtl,D,74910.0,R,British Columbia,1.0,,Cxpxkndl,7.0,1-500-774-8867,130733.0,1.0,70.0,365.0,Terex
Wxf12947,,Sjqtrn,S,3370744.0,U,KY,1.0,,Drtga,2.0,1-758-994-6329,52973.0,0.0,74.0,471.0,Fiserv
wfe12948,nkkgeprwtgsulnmcobhojdcyhqpdahrlahgiuno,Ovhkemu,W,1531190.0,O,Prince Edward Island,3.0,United States of America,RCINEFGLTBS,2.0,1-261-381-1558,462733.0,4.0,88.0,684.0,Avnet
Scz12949,Vnobpolnsdbxorexj,BJYXJUARJJXWBK,M,3677887.0,O,MS,4.0,United States of America,RIUBNNOE,6.0,1-255-431-2977,434933.0,5.0,9.0,687.0,Perrigo
Dwb12950,Ggskeqjmwbrtulvlnsscifdkagrvxgzuloncfjuimojuxfgmziegnvrbpgt,Omnmvczp,S,643348.0,O,TX,2.0,United States of America,avlyqk,9.0,1-039-278-3504,47346.0,1.0,11.0,804.0,Hasbro
Tgr12951,Kbfulxnkmmxfbxfl,ewxyidgtzneyb,S,3493939.0,O,DC,2.0,United States of America,JBOEMG,3.0,1-295-371-4309,352920.0,0.0,6.0,516.0,
ITE12952,FQFHFMNTSZNPAVIGPRAMRSZCUSAHKJLDBMIDNVYPKERWFL,Xrwwpdngssmxptan,U,3019304.0,R,AZ,0.0,United States of America,Fxatbjp,7.0,1-283-100-7964,333760.0,,54.0,730.0,Fifth Third Bancorp
Obd12953,otnraqbsnkubtsskjfjjkvofjqfsfufoeldmnhmdxedjogsqyvkxcelsdpeid,jpalor,W,586011.0,R,ND,,United States of America,Zuyxy,8.0,1-277-466-0824,27754.0,2.0,15.0,576.0,Bucyrus International
HCB12954,Erfnygvdzjcsifwuwcmquwfdvzxzwascsjklalqdbjypqnmxofgqkmbner,VCYPPLUSHZBITTEVSIZNDDHB,U,802845.0,O,DC,2.0,United States of America,epcplp,8.0,1-005-752-9212,108174.0,2.0,,489.0,El Paso
oxt12955,Pkojrknhhrggnwhxtqvtddrowkkorwtosgbxedah,Jldaqkrnfjigobdakqrzhgqutrsxt,W,1433551.0,O,CO,5.0,United States of America,Tjhwqdpal,1.0,1-962-167-1854,429901.0,1.0,84.0,538.0,Express Scripts
Qpu12956,cjevckvoslttsozsxmofhlqcgtzrmcirpvwygmsblhapocjvfgagplwgtdphvwesenlhmcahuvgbcb,nohlkslb,,,O,CT,5.0,Canada,Nugolkg,3.0,1-646-266-0198,367961.0,2.0,,622.0,Thomas & Betts
ukw12957,JCTUKNKQLOAKFUWKGGJGTBFALDOQGXMCTLEOMBHUHKWSMOOPUG,jawmlltsjr,M,1433313.0,R,MS,1.0,United States of America,Njarkfxns,7.0,1-793-387-5274,494340.0,3.0,62.0,565.0,Boston Scientific
OPN12958,Kuitadsojohwwjzxxfxj,Dqmgoxwsfbsffkie,S,1692795.0,O,OR,2.0,United States of America,jfrpgf,4.0,1-176-984-8784,360369.0,5.0,52.0,375.0,Southern Union
CWS12959,Xsqfocbimdazaleltmztwawyukdkxdtisfmbawuoeqgkoqpevtfo,Xztsfuab,S,990708.0,O,Nova Scotia,,United States of America,isileit,,1-894-351-8665,53101.0,2.0,29.0,409.0,Whole Foods Market
Qdr12960,Jgkcujwlqrzjubvbmplcjtqhhviskbczc,Jxesmwnew,S,1593764.0,O,OK,3.0,United States of America,Adfju,7.0,1-012-326-6684,249920.0,5.0,25.0,790.0,Wendy's/Arby's Group
WBX12961,CWENPQEHZAKZDTRSGURPDNXPXATCIIMFRMXVNFULFWUICQQIPOZWWJANGDOJ,FHDZDGLXQF,U,1058780.0,O,Saskatchewan,2.0,United States of America,lgzucbqucngs,10.0,1-505-953-0914,203268.0,0.0,23.0,406.0,El Paso
Ehc12962,,Ictpbmscggulougxpj,M,1154060.0,O,OR,3.0,United States of America,Gywjukoqjr,1.0,1-460-098-1043,425291.0,1.0,27.0,,AbitibiBowater
moh12963,Xmvubxqwryryheeaybsysrjtuwqfcjsdhubhztotsnjzmepotifnjvdeadz,Rakucapxrakheh,D,,U,ND,0.0,,Qxompvphmehs,0.0,1-056-834-3457,437555.0,5.0,65.0,436.0,Manpower
siq12964,XMWGHCRQCLDRICQD,Iipfsyababs,D,,O,Newfoundland,3.0,United States of America,Eeozodwp,8.0,1-542-099-3250,73522.0,3.0,4.0,368.0,Blockbuster
Qbs12965,Gwkwzhklbyqcpbauxdpqcqymborrvqzlpewsbxmvyuxs,jiqogxagiffvvbggabjw,W,,O,DC,4.0,United States of America,,1.0,1-029-932-5639,53230.0,0.0,7.0,527.0,HCC Insurance Holdings
Mhl12966,ONIPZJXIQBAGRRGSHWJIYUXZSRNLIRKHAXDPBWPPQLHSRSWHTEWGBVM,Lycpvqgsgtqinulazbkbygulvmnle,S,3211100.0,O,New Brunswick,3.0,Canada,Nbzephxr,9.0,1-344-601-4669,149341.0,2.0,34.0,581.0,Cigna
Lwy12967,YOYGZPFXEYPXMBSKT,XFOQSFWZRZCUFLPGOO,D,807829.0,O,FL,0.0,United States of America,,8.0,1-318-559-2788,296257.0,3.0,74.0,348.0,Hanesbrands
FXC12968,NFQMMO,Ppqbpmmsgmvjvke,U,3353782.0,R,HI,0.0,Canada,Shjqs,0.0,1-781-941-2810,,1.0,100.0,534.0,Harrah's Entertainment
mie12969,ZVJZSLDFOHVSXTQGKWYIRHEXMFLUPOQDVMHVQXXOJZSWQEPKMGPRJDFCCDYRQMGRDEXMEUWAZRPJB,Stqeeh,S,2039335.0,,Saskatchewan,5.0,United States of America,PRXNNBLV,3.0,1-900-378-3286,359117.0,1.0,41.0,721.0,UGI
Aeo12970,Dqfcjwbwmtbhcvschotbwzmfquqdinfaniuefxvpqz,Vnryomagwxuektxbkrqdqzqhnq,S,3519024.0,O,AL,3.0,United States of America,jaapbpkvg,2.0,1-719-663-5778,355467.0,5.0,57.0,711.0,Mueller Industries
Sds12971,Iiyrockdnzmltxbxmbptjycjnhogfurrvpylypyemumlvwobww,RTONUORW,,1643613.0,R,NH,0.0,United States of America,pextwb,5.0,1-166-758-3590,101794.0,2.0,25.0,361.0,Procter & Gamble
Tcc12972,Dekujdbautsfifjfkidrpgwbdps,BXXNJRKONNCXYEMKWUDXOIWAUB,M,3642526.0,R,OH,3.0,Canada,ycxjdbowoq,5.0,1-855-533-2134,122069.0,5.0,32.0,556.0,Schering-Plough
Nul12973,GVXTICIWHBJHUCNEMDVCOWAI,sqjupgjt,U,3848333.0,U,TX,5.0,United States of America,YNJOBJDP,4.0,1-046-365-5185,289600.0,3.0,34.0,694.0,MPS Group
mld12974,dlcmrwgpoalosvdptzisk,CILKLHAK,M,1248191.0,O,WA,5.0,United States of America,NAIKML,8.0,1-698-630-9903,316362.0,1.0,73.0,771.0,Vishay Intertechnology
FUB12975,Ghjyboahdijwe,KFFYPQSLLFTQHVFDILZAXU,S,1740453.0,O,WA,1.0,United States of America,dwbieds,7.0,1-426-274-0160,165765.0,1.0,9.0,631.0,Brink's
rmy12976,Iytidxhtsqglvzpqgbnnoiybmvvrkca,TVBVRYMPBNKQZAYXXRSMQ,M,3627141.0,R,GA,4.0,,Ezvkykwevm,10.0,,276856.0,5.0,49.0,358.0,Domtar
