NumberCars,State,Phone,PostalCode,MiddleInitial,AddressLine2,MaritalStatus,City,AgencyID,Gender,LastName,OwnOrRentFlag,CreditRating,NetWorth,Income,NumberChildren,FirstName,Age,Country,NumberCreditCards,AddressLine1,Employer
2.0,KY,1-816-850-7241,Jalglqhqwyan,I,TGLDCKYHMTAOTAVXFKXA,M,San Diego,dko6455,F,dkokakuyvl,O,501.0,,133118.0,0.0,OJSZFAEYTNIFAJUPBRLQMA,66.0,United States of America,8.0,CZDQPW,Bed Bath & Beyond
1.0,GA,1-005-381-9842,Wdfgkgubk,W,EVESOVUTFWCHTOLRQBEWWQJQOYZDTJBTKZGTGJANZRHE,M,Hay River,Pnc6456,,Pnchpnjgiesaj,O,706.0,1292154.0,77561.0,3.0,Vjnujjolfvlekdoduinskw,34.0,United States of America,5.0,Quajucvpzkaecgtuutse,Pride International
3.0,NY,1-370-040-2192,puhtdd,,LCOBFKUCWVCZCDLMHOVXJHHHPLADCOTSKNNGOBDMDGLTHZIRLJMZMTA,M,Greensboro,Taa6457,M,Taaimmomslyfsqfpmfjw,O,833.0,872379.0,75241.0,0.0,JHAIBOSUVLGZXNGRH,44.0,United States of America,2.0,OUPUAUYJSTZWHFW,Pilgrim's Pride
0.0,NH,1-363-268-2112,,,LKJOKDJUMUQYZPNYHPZVLRSUBYJFAWLMMEHLWZGPVFQVGWAPAOTJGYEXHVPLMTUGC,U,Riverside,Osr6458,,Osrzmeyxjwfrk,U,782.0,2597265.0,236931.0,3.0,lbworsxhwlznfcrjpzcxmgndvwzcyl,40.0,United States of America,10.0,Wyjufjcppfhvckxbkxmljewtwihqxmksukivgtsjftdzpouwgoqossvzl,Kroger
4.0,Nova Scotia,1-855-742-4137,Pkfapfdjuzp,E,smbrtsjbulzetawbkgpkwhotgicehfounciemjvqhcjqcheivhvxxbtqibclnmuilqbduzaigcfign,S,Chula Vista,rqe6459,,rqeuivmb,R,600.0,3781096.0,245451.0,5.0,Sdthvtxa,56.0,United States of America,7.0,IMOKEGLPBCPAWAPAQOCBFEEIQSRSPCAPK,NSTAR
5.0,OR,1-071-482-9966,vmnrlqt,,Stcbxirj,U,Escondido,Kjv6460,,Kjvkzxotngkkq,O,338.0,2175625.0,8923.0,1.0,Xmnpcmnfrsjnw,87.0,United States of America,9.0,Ahoxaeevptwwaetxbxgjgxmkmbnfavhqpmfcwcjhww,Dynegy
1.0,MO,1-167-451-2514,LCSJVODUGZDG,,SMRNVWSHRNGYUOWSABKUWQMAAQZMUAGPPEDYZVOXOYFCAUBMM,M,Bakersfield,SSM6461,F,SSMUEZCUPSVCUJ,O,314.0,866572.0,454130.0,0.0,Hhrpdapvionmgnjihrjdxoeyha,87.0,United States of America,1.0,jwicmuygkrgvgdarnmtonfghigbjccsynayxvffzgmzbjxdmteajvkftqwthrppnisvirqphxyth,Massey Energy
2.0,ND,1-734-693-3431,vzwgurwo,,Uiblhsqqitozu,W,Salinas,Lma6462,m,Lmacw,O,649.0,3014907.0,456604.0,2.0,firncatpczogcdsxs,37.0,United States of America,7.0,zuiwzcjkbwtfpmqvcycodeejejrwaqgnczhykhfsrkuxhkbkkyhhtqtwtaeihdmblypedpoctfkiuyg,Atlas America
4.0,OR,1-891-278-6615,XSITAWJXLRAX,,pwzertbsckquqxdxyjiftqypobppedvomezto,M,Charleston,Nzp6463,,Nzpxm,O,696.0,3610572.0,13829.0,3.0,KALISPIKFIXYJMECNFSMHT,63.0,United States of America,4.0,biekbxrowue,Family Dollar Stores
3.0,FL,1-570-576-3952,VRFMHUPSFM,,Wuhonudevkdbbqhxpg,S,Atlanta,Qiu6464,,Qiuyotdgdopbtemyvso,R,697.0,3353242.0,275268.0,3.0,QMFIDOJOLYZBBITJCKSMENXWEK,61.0,United States of America,5.0,Cpcctxhju,Brunswick
1.0,FL,1-155-718-5971,AMDMIFITIQOD,B,,U,Billings,Yvn6465,,Yvnbcb,O,705.0,2840825.0,367736.0,5.0,Mpmiizxpnbmhz,82.0,United States of America,4.0,Bszfvrcichhbfppvwvoblzwnnaibwrygdzkulzogqxzzagosfxresqnjipnhkvhsafmokouu,
4.0,AZ,1-554-115-8551,PDIIWI,W,Xjuvyhjexctpbcvlgwhthwvsssczstzzjjhoapyizpwujmtrgplbtxcdjqtbvhmapbg,U,Hay River,Ckz6466,,Ckzfeoapsygapsjute,O,454.0,705343.0,360320.0,,Jgjuenvfeqbeimrll,88.0,United States of America,7.0,Mkqnzoycrhsscdjnsqyfpreqggiqpufpxdfegebxdmdsnntbzdknrrqumdujwywybtxfceffdtxtjn,Schering-Plough
2.0,WY,1-152-528-5604,Umqoqeg,,Nmvbnuybdlzihfdaqygnqgnnkaalcquvvfjggxzmtjcebdoxvxvndbxraopjzpsilplubuz,U,Fort Lauderdale,AGI6467,,AGIUHKNKUJGSXGYWPR,O,597.0,2639773.0,353978.0,1.0,CLJTIXIYHIELHZAHDHC,60.0,United States of America,2.0,TFXIZDILLKGPKXFHUUHFJXWVLUXCDDSCSRLPBAOHZFWYUVGSFWQXYEESYIZRFSZDS,PolyOne
0.0,CO,1-434-628-4964,Txzpo,,Xmnbkxhoocgvhaoqlpqhkhynkakzpvjepiavensgamlupzxphnsnqlbohkgdxrigyyknlnflkw,D,Warwick,QGW6468,M,QGWCXYZDYWVXORFCVMBQFVRGHC,O,425.0,298629.0,145868.0,2.0,jwnoklxvksxrmdifenndthqyylwhp,69.0,United States of America,10.0,Mclulqvrvzvkpyowgbxdbbiefcodftce,Alaska Air Group
1.0,VA,1-066-994-3159,ACUWSPD,c,ljlhtwkkuiyaskjvsyuafcbldttbceaovwykhejhaqwqvsyjxbavmjuolxrckfkarsnklwataz,S,Santa Clara,HNJ6469,m,HNJUSBQDLRLQAJVAEACNRQB,O,369.0,3850783.0,47764.0,3.0,Ovekpjytnioaqbpdwhe,79.0,United States of America,7.0,Qtfcizhsjpomutwphnoeyjpwzaycibrrwlnroidnwnlfhqohxogpfvgttoo,Avery Dennison
5.0,IL,1-460-177-2875,xwqgavylo,A,Bkikhicggosqpvlijfrtgftsrayfejjvsxenmrrhi,M,Corona,Wgk6470,m,Wgkuebolmaxvwq,O,540.0,3627105.0,468130.0,4.0,Fvshbmhwkxyubnp,21.0,United States of America,7.0,Fceblpkc,Sauer-Danfoss
0.0,SC,1-094-563-3984,,,,D,Mesquite,Iqt6471,,Iqtelqzwrlbjdwgimoijri,O,693.0,1334785.0,42592.0,0.0,Howywnimeonfpalxextx,69.0,United States of America,9.0,Jvaxbbhgebkphfudvriydmrmfkscwfpozyucznmdagzxnrkzxiijtwed,Sunoco
4.0,OR,1-864-671-9867,Udlzjfqai,E,Hwqpncmaqqvfwbzcotygqjqogentmmzwcjqxzsqtjebafzsngnxovaicswyfynshhunjtyt,S,Waco,JZU6472,f,JZUGGAQSRLLGAVRYWKEWIKBMEFZJMF,,571.0,2501546.0,229286.0,3.0,VOQKFUWAMWVDQOCEKKBBJB,39.0,United States of America,7.0,GJQOLFACPOARUPGYWGZCKYGQLOIERHEOUETZREDHZUZHTBXLAAJOUCSQVAWXABECFNQGIDWUDL,Terra Industries
5.0,WI,1-353-820-8862,Ofrrgk,A,RMMZRJOMQSGRHJUJNZKQHSSNWUZODWQNFVC,M,Hilo,Vvj6473,M,Vvjdyegyzc,O,335.0,1569994.0,104433.0,4.0,Wlcwegjeyrmgwafqv,14.0,Canada,7.0,,Marathon Oil
1.0,Prince Edward Island,1-379-057-3818,Jkcqw,,domgqbgdvyitmhoqdd,S,Torrance,Klq6474,,Klqfbrfilmzgif,O,822.0,2685225.0,88075.0,,Misxavamwzmzxutxzogqlmg,81.0,Canada,5.0,Kwrtgazmemgslwzoephscj,W.R. Berkley
0.0,OH,1-648-640-3201,Xdhtsq,,DVSDYCWBYHMCGZEPXZLOVINPJNIYHJIGKZLONGOZCHVXACCSJLSWBFMNSTIGLGWNBTODEXRVQBW,S,Little Rock,XWR6475,,XWRGFIQPAAWFJNGFGFWHUYPS,O,369.0,3620533.0,374090.0,,Awheuvprdase,41.0,,2.0,Dnqenawbhcjkbplusemwtzeqltkdexmnvftliokzneltibmfkpbkuhnuzgfiiz,Brink's
1.0,MD,1-892-569-3555,VYSZHY,m,DIYHKZLPQJUQJVFQRJABOBETVAJXOKMLTFBDWYNWOQD,S,Fullerton,Hdt6476,M,Hdttutjfust,O,649.0,3047536.0,373980.0,3.0,FJMKINZMJTGELPCJCYFOS,12.0,,,Gxsxhdbdpuijqnbvmvlmvwhpugubsswlmiiuwpsizpacpirbodaaroyeidtmlqqdlfpxgfldcplwj,Michaels Stores
4.0,Saskatchewan,1-951-042-2462,roehdma,T,Jvppvhlmszndkiqqwpakptnjlobchltpygytetnoinyukuephqunuglkfooszkijsezhoblcokwkvhyl,,Scottsdale,Ivl6477,m,Ivlgmpqvchxh,O,576.0,,103006.0,2.0,EAULMUQSPXYLUKFJHLIOREDIWWCB,18.0,United States of America,,piifcgtjdsbrgpthcvbovdqsxpguhycqvofmpmcvflblzhonsfcntvlax,American National Insurance
3.0,WI,1-319-174-1326,Gxjfkfxymht,,Vrjzbhbjydkhwubfhxqkkjpdsdrljelxihowtvafmlnhawwhxdmccbifmzjdvcwpzclceytsklyp,M,Evansville,Svj6478,M,Svjzykherx,R,556.0,3086736.0,259332.0,1.0,NGSLVOTRELIDSLBCMWRCHDHLK,57.0,United States of America,5.0,Bxyoqrlbsduzmzoevnfkiidsxgvh,Chemtura
3.0,KY,1-900-279-2132,MJIRFLGN,,NHSJLMRMDSZUDHLPJHIEJYKQUVWWHOQENQEIVGJWYCPBDGDPY,S,Long Beach,Upv6479,,Upvustpvndseyydqoiigagxpivefww,O,812.0,3716234.0,141984.0,5.0,Jcutvseulfrwpdsnyucvahvmbiw,57.0,United States of America,2.0,Afekacptedugiyxtzekgdvixubbjqxbsgntfryisyhzgfzwohagfcewbilzr,News Corp.
0.0,WA,1-528-656-6150,Orkqh,T,iqqgwhjfvoigoykpuyiotmodljokpbhd,M,Kansas City,Uhw6480,,Uhwyrmrid,R,,3016556.0,486954.0,1.0,pokjr,59.0,United States of America,9.0,Oetvphebzejszhvrqpygenrvirnfyloddfmsvgqbfqbi,Health Net
1.0,OH,1-102-283-4891,vgixpgoz,,Fsbyqjeaqaikwpoxmcx,M,Tallahassee,ffo6481,,ffopynhkahcu,,521.0,1339956.0,,5.0,wuqgtxxqtcabnguppbjk,6.0,,8.0,GJDRPHRET,Warner Music Group
3.0,MD,1-291-853-6109,XWBMTNRDS,,Jfszhiklwrnykgmxuswkzoiruzmaensb,S,Mesa,icw6482,,icwazpglzttfiptuswtk,O,550.0,3284418.0,413007.0,4.0,Crgmuyryzfinopvseoxaldffvjsa,90.0,United States of America,8.0,Nqageskuhnnpvnnpgxropuoukckhwrrfavgiwtvav,Sears Holdings
4.0,WV,1-432-695-5460,NACNWX,,Wwslrkhlpw,M,Providence,FKB6483,M,FKBWPIUXS,R,358.0,3094900.0,,2.0,lzbzjhjfaeeupfurigtakmgldy,55.0,Canada,8.0,jwvkjljwnqujvqhfridarwqjjwdkrjalobnyjwjbjttebhgxpcuqyizfxfvqdyfbayulqyuyymot,Simon Property Group
3.0,ID,1-491-124-4483,Vzbpoapfbk,,Gaseeyowx,M,San Francisco,ZWX6484,F,ZWXMPYOLMMZLCNPTLJRP,O,725.0,17044.0,414232.0,2.0,Hfwvamblwikcnmxsrz,24.0,United States of America,2.0,LTHLFITZOXFJ,R.H. Donnelley
4.0,Nova Scotia,1-535-718-8607,iwhrynxs,,Kgzinni,S,Salt Lake City,Sje6485,M,Sjeyrgnzap,O,431.0,1198210.0,482752.0,3.0,XPOLFVNHHMSKMZUKKCUQNTSGT,79.0,Canada,3.0,Neusdbqmqfsnpwuzyvjwfhkzqtfqtnpfnywjpbyqwxjcrvmhyjprkuucvxnkommdjierxwogbajyvhe,Starwood Hotels & Resorts
4.0,AR,,dqtnnkui,G,WHRDNRAAMZXNHRMVFGGMVPKBZODZFFTOCRJUFPQ,M,Colorado Springs,Jzs6486,,Jzsybqnuuwmalzairsfsxgfwyv,O,826.0,212032.0,185553.0,4.0,Kozareymvnpbsfveallylz,66.0,United States of America,3.0,IUDWXKCNUUZRAIRALLVZXUGFFFOBNLSPQTLAJUUMGMTSJBXD,Bank of New York Mellon Corp.
5.0,Ontario,1-196-173-8714,Psvuyq,U,Igaqjxogxprjkgztzcdmcbutru,M,San Antonio,kxt6487,,kxtnjiempjwhqjccpwhgrhjvwsbun,R,838.0,1967495.0,95572.0,0.0,ECUOREPIJPUGDVMGWM,89.0,Canada,10.0,Gtybjusvzoxxxgkfkvooysrrficlvkdjde,TIAA-CREF
0.0,MN,1-845-525-2676,tedinz,G,isjgwzfsjjglijeewvuavubinsgaczsy,M,Detroit,Ldv6488,M,Ldvutbhqfowqllinffbjvqnzmlkf,O,695.0,262869.0,89703.0,3.0,gbeeqcujjmbjojjebkojiq,20.0,,1.0,Rajpvxowutpvozypfdqzqwerwmmvcchgyupbascadntdlbrdo,United Parcel Service
2.0,SC,1-249-591-1704,DUTEKHM,,Ppilqdjkvrsqxlxgwdzrecftpe,S,Tulsa,COW6489,M,COWREXXGMDZTDJWPHJMGIORUFMWUYC,O,431.0,1393280.0,354689.0,1.0,PBNGMFJUMTGQEUUZBEHQKYWKUZ,40.0,Canada,10.0,epzcxmfagotvteandd,ITT
2.0,TN,1-568-851-6996,pbagrvkig,,Qndxfkwvieuc,D,Norfolk,kua6490,,kuamidwgqgowvtyljjnlie,O,,2461628.0,332623.0,5.0,Rggvndzvqixizpszluq,44.0,United States of America,,Vsawmumlxodrre,Gilead Sciences
3.0,AR,1-727-161-9836,tsfqepsnwc,h,Cqbbbaflhujiojgufgnpwqvqincvtieegukrddzfiakhfnnrhjnwvfbbyglmvsrzliqznxw,D,Laredo,ljx6491,F,ljxcejrsayr,R,785.0,3570052.0,2852.0,5.0,JENXDN,19.0,United States of America,4.0,xekpwardqolovnmbrmwagqsbuoauntfmhunmgcahopvnaevwncprkborhzarcztvorz,ProLogis
5.0,IL,1-355-063-9573,SKCJBW,,Lghgudr,U,Provo,Nli6492,m,Nlibwwywditfljktzk,O,307.0,1823299.0,240576.0,4.0,VGRAGSSSIHUVGMDCOUVUYJOXVPK,96.0,United States of America,0.0,UVZTMDBTEHFDBOPWTJJNBBJTXGDCBYEBAORKVDCOQFIYLRYQB,Airtran Holdings
2.0,MN,1-520-558-5253,TNKEGBMFMIB,,klqrf,U,Garland,yst6493,,ystrmyvobpmkbbqalbxtzhrcf,O,811.0,18373.0,,0.0,Adsainnvku,11.0,United States of America,5.0,klocfukxigj,Cognizant Technology Solutions
5.0,VA,1-233-194-3515,OSAOXOXJ,,Mkqdiuhhqhjdpjifhbboxkyhgonrmdxizyruel,S,Wichita,Jcd6494,,Jcdycxegrbdfjvgtwh,O,384.0,2596185.0,223983.0,4.0,scjkvbkvennlhkhqxylwjtcpoef,82.0,United States of America,3.0,Vvqrascyit,C.H. Robinson Worldwide
2.0,VT,1-053-360-1515,Fasghiemb,R,Eponrzpjew,U,Long Beach,Szx6495,,Szxvtkos,O,690.0,461141.0,390373.0,4.0,Nahvt,60.0,United States of America,3.0,Feiuhcexpvjrmrvxmuzejadotelzwnfvexazahwazrxpbtvzme,American Electric Power
1.0,TN,1-938-713-0816,,N,Rrvbzdbpwcssl,U,Riverside,Zdd6496,,Zddyxtelgccoadtdemnpmk,O,473.0,1815466.0,160138.0,0.0,Ubniujvqdby,30.0,United States of America,4.0,Lqpmxoymaidguolpvgnpkctbkhyxhxouhqd,Omnicom Group
3.0,KY,1-216-593-5862,cfcolrs,E,Hbuefruwhnhgcmqiajycoripfnvulnxxgahgumninu,M,Spokane,pce6497,X,pcepmbltukddleywrfhkzverdiq,O,740.0,2179109.0,363900.0,1.0,Cmjuhmiclkqwc,74.0,United States of America,5.0,SDKEXJQLWOJMKPSOVMLBZACXLHRU,
2.0,HI,1-259-101-3068,eytjvnsajrx,,thxvwxjmeqqcxrbgcejzilgsswolziefsvtwophutsjinluhpakknsgqccfrmt,M,Providence,keb6498,,kebdohhmvjcihpmnkksktxzoajhq,O,797.0,2620557.0,297001.0,0.0,DILLEYEYOFOJRSY,82.0,United States of America,10.0,UYBIDJEHEFICSSEVSJAKIXRWUDBIWTIZDNPLNNPSSEIQXQLTOEIXLNJ,Amerigroup
0.0,LA,1-540-258-3566,vuwwnsa,,pnjklmezmtyhbtwxfyxhtowfabzijfkejwxbluzoivkzolmlzlqursbfwsgeextngpecj,M,Toronto,osk6499,,oskkjcgwyupq,O,,229361.0,382082.0,1.0,Qkgivisxnnzlvhfvqttphtwppxilai,66.0,United States of America,0.0,RXIJBMNQUKSXSDBUIVSZPQJJPLJAWEFIJHSRLKLDCUYZIZXGUDDQPSGCDGUADGFCWVDAWRLXDHAB,Univision Communications
3.0,Alberta,1-357-291-7385,iftqhvte,,juunxsw,W,Salinas,Tne6500,,Tnercxzibwjnthgxigaaku,O,729.0,3703093.0,403969.0,5.0,Xppggco,91.0,United States of America,,HCXGBJPQSBQNNBSATCGGRQS,Enterprise GP Holdings
,WA,1-980-817-9361,Lfygoiuttwiz,M,jklawjomrepvcmyjahdpcnvaduxbae,M,Ottawa,ISU6501,f,ISUZGPAZZPVGYYZFSEJJOICAREQR,R,606.0,3848560.0,282334.0,0.0,AGSZOVILYNSJXOXQSHQAG,84.0,United States of America,10.0,Qdpiztqpjqoaoijkmiwoghlrgjoxilhgjppig,Sunrise Senior Living
1.0,Newfoundland,1-969-305-4476,Gxjuo,,enuveqrvnruhtxucufouenk,M,Shreveport,Arg6502,f,Argvnabpmii,O,300.0,2146977.0,217383.0,3.0,KGQBPYXC,86.0,United States of America,5.0,Roqgthjcglutzmllyyejzujcennxgajg,Crane
4.0,NM,1-552-055-0477,Oalmvgxuwnz,,BKVPPIXTQNPTVYCILHAHBXYXNGQARQG,U,Warren,Dkl6503,,Dklqqzbxkpv,O,518.0,3717370.0,29566.0,0.0,Rpaqkn,4.0,United States of America,0.0,MZYXUVCXBZLSVXWOSNLFDSZTHQBDKRQVSFTNGXCGHSTPSARTTBIPYWJQUL,Entergy
1.0,Manitoba,1-907-572-6898,ltnefnx,,Nijdmfudydpdveqqryhbkcrwuzbxscylhjimgsylpcflkobavcxbwdmvymlvldrevipy,S,Hampton,Pnu6504,,Pnuzjlsrcdnppiesesbcnjsqhclx,R,,1833286.0,,0.0,Zyishhwomoeyxwifcaamx,1.0,United States of America,9.0,jaqmfuqpjkenhvfznzjtpdnqatlbzsebauuhpnwiaqogmeyangdehjunchdycwgibxdsy,Comerica
1.0,Saskatchewan,1-964-935-0049,,G,Nokdchsoeoozutolcwdtjqnyxshspmkrhjgenglwyrplhgjfqdpxw,W,Corpus Christi,Lok6505,,Lokfdipjwberle,R,548.0,2709697.0,250618.0,5.0,Svrrxngirnsquejgyvlrhdxkijfdf,27.0,United States of America,8.0,Dfspvt,Sally Beauty Holdings
4.0,Manitoba,1-929-811-7801,Rvzkipqc,V,Dpspnckjkinbnucpikewe,W,London,WRG6506,,WRGDILRBVSTGYRSCWQ,O,420.0,,244818.0,1.0,Kkafgegvpxyumddjuvzhjisp,44.0,United States of America,0.0,Czkyzldj,Great Atlantic & Pacific Tea
4.0,IN,1-984-972-8334,zzgsmh,C,Dncaamddwddeohcjrxwnpchblzlffzasrthihhasmkfwijxfrnhruotupbansadhqzmujlhsejhc,D,Halifax,isy6507,,isyqytmhttrf,O,,15354.0,241052.0,3.0,Gkpjqlbrmwffoj,65.0,United States of America,4.0,Ttailspgyyiwxivabanyenxcqbpwqakxpagdyzghcmremeww,Micron Technology
0.0,HI,1-436-957-8667,XHGLCKXPAKIX,,Oldmezznmpqm,U,San Bernardino,Enx6508,Y,Enxmfxsgxzsirvcurtyymsdn,R,805.0,3414026.0,52650.0,3.0,ZIHRUHNRQD,95.0,United States of America,7.0,,Rockwood Holdings
1.0,WI,,Hxwzktyvwlyu,,Assgdreabxzlhsmggamfatvspkpmbjctkfgfrrabvzjk,U,Norfolk,Htw6509,,Htwrmkxzqjktavxeduqgriqcsam,O,670.0,3261792.0,483269.0,,Rjbzipalhdkmh,16.0,Canada,4.0,EBCPPHUXEICVLPXZMGLIJNXDRSKOVGJOSASWURYOYLWHUA,United Stationers
3.0,Newfoundland,1-449-257-5509,jgtzxrs,N,AMJIZDDDMSCLAWPUV,U,Fullerton,lpu6510,M,lpuaappfzlcbsfhfjap,O,637.0,2156726.0,365262.0,1.0,glcimnybwoeq,52.0,United States of America,8.0,Illxvdcrvwaquolvugtojviskjglhgohccukkxckfuagymnkmihbnltwbcxpcjuwdbbngzvnnkcm,Perini
1.0,IL,1-861-708-2447,Gqblujf,a,Ufnhkaqq,S,Hamilton,XEN6511,m,XENFFAIJDHUFVNCBXVTSHDKO,O,511.0,3577789.0,153854.0,3.0,Rnjvrcrawuhjmvagbdfewaapzxihek,8.0,United States of America,0.0,Devpiutclfwkmrlqqlztbfizhdruplcuarihlwondcyrgnmvsfikfcmhbvsqubdd,Alliant Techsystems
5.0,NH,1-916-697-4785,YXNTTTSSH,,drsztzybiefrdvkiflgrtgkpubgqzsfxfvtquqoukxreszqfzknfvpmrqtjweymnsizcfzwesddpo,W,Garden Grove,fot6512,,fotmg,O,757.0,2003699.0,493137.0,2.0,Cnewdvc,88.0,Canada,1.0,illrxjrkfkcyduwdgheqgrrbnvzplqztakkiznan,KeyCorp
1.0,AZ,1-640-470-9642,enmjmexmfbwa,u,SAKCNXBCNQRZYGPR,S,Costa Mesa,OAR6513,,OARAJDRUXGAORNPTY,R,482.0,606965.0,417377.0,5.0,Ythkbdpiytccuclwhgafzzx,12.0,United States of America,9.0,UBQLBFBWWFHNWENSRUXPRIYY,DaVita
4.0,MD,1-501-646-7666,Qdcrrtx,,qtebwlubntpacudbpflrdcghzmtkdvrzusyutklwpzmedtppvnuuatvpmhbmei,U,San Antonio,dfm6514,,dfmrlegxkaxpfgjcxeczkqxmty,O,568.0,125284.0,444114.0,2.0,UOBQRQSFQUNEPUYIBLSG,74.0,United States of America,9.0,Kdclxvijtlkpdxekvqqrnltfjehomwitaaushjqtleqrdd,Hormel Foods
1.0,Ontario,1-668-259-7333,Qnpadrbgtep,Q,PBOOSYTQMJZUPWUDRBKYKJSYAVBMKPFXRUZPLAABDEPFPPXUZVBVXWBXMBKIIUVKHGRIBH,M,Knoxville,Qev6515,,Qevdcwqtnigz,O,550.0,342068.0,157953.0,2.0,DNYCDIOMSO,54.0,,5.0,IREDCNERUCVZQWFWMURFVOHQLXNKZDBLL,Cytec Industries
2.0,WA,1-665-878-6583,Hivxbporpaqu,,Unyqkuxivrgmpuoxmoaibjclnavkzcxwraoosxawngbljfp,M,Winston-Salem,Cvv6516,F,Cvvxhlxeecorqhwd,O,748.0,2346044.0,80943.0,1.0,ycmtaropwlrafebotvf,70.0,United States of America,9.0,znstlbbwkxbvtmififocjcobvksgmavayuhtmuefjs,Bucyrus International
0.0,OR,1-084-791-8654,TBKIMWRHUAH,W,Urxthecemmtgiaxqoeaqdxtynmuvpgaiyywjp,M,Ontario,Kxq6517,,Kxqzrpdogwyyubg,R,508.0,948464.0,206352.0,2.0,Apjlpl,18.0,United States of America,8.0,divwofpmcbkhdpggzwsjhaxmhdwrgtuzctpnzyxmodbldmwojvrrbojz,Alliant Energy
3.0,DE,1-556-806-3707,DCVXYYWVAWQ,O,Ektxupvjoymlpdzqxjtiavhaawkpjwsdndrpkuzfudbdymbeqxlidoiqddydeqkx,D,Santa Fe,HCF6518,m,HCFPREELCD,,682.0,3020971.0,317596.0,,zzedkmolmmdpsgtdnhayzjdaqsjouu,,United States of America,8.0,Meveyvazujxutrclitnvmytrbnlpikkwegmiakgmdfuzhojpsiscguua,Lincoln National
2.0,MS,1-663-018-2554,rtxsdttqpt,S,Kihaqupdjhbqwodfhjupabjnajpmrbesks,S,Iqaluit,Ndu6519,m,Ndumxqtvylniaxouumgyncd,O,735.0,,221656.0,0.0,Unrrcgm,25.0,United States of America,6.0,vdkiukhwnfgittdqwfoxpdrxnvvf,Cimarex Energy
4.0,KS,1-207-514-2782,DNQCTGOQA,,Kzgqilgqqmsgybwhntqsshgftzkpoootorairlfrypiwwrzktwiulidbkxrdymfmcscvkpsjiujxavx,S,Milwaukee,gnf6520,,gnfivrvjwz,R,405.0,1795113.0,49709.0,0.0,EMHBIDRIBLUXZITXGQDXPEAF,28.0,United States of America,5.0,EHHWHAEXLVPKWNVHCKULIDTNKVURJOYXZCCUYMWKLXIZPVTLMNXNAAGSMJKTXIVE,Helmerich & Payne
,ID,1-351-401-6559,JTVBVO,w,xrjfcdkcoplbdwincfhsldkxaevrpfhexdfaitionbftcquakuvoo,M,Modesto,JXG6521,f,JXGRKGYTX,O,626.0,3703982.0,137831.0,2.0,Wczyactrwhvosjgfpdpohprrx,87.0,Canada,6.0,Neelrasfybujdhkllqxgptpzgerfmkaulsvrthauppiajlxndbqdccccmpgxhh,Quiksilver
0.0,VA,1-159-001-4396,Okssflqoyw,x,WUCINGNLDBGTLZKSWGCYGGHZBUXIRCFTDEHGCXYDNGOBERXRUKDDNENIXOAJKBIUJEZW,M,Elizabeth,sib6522,,sibelagnisrimwtjdvphfxtjmusmag,O,365.0,1895289.0,376672.0,5.0,ucvlmmqpy,44.0,United States of America,1.0,edztjekneve,Valero Energy
2.0,KY,1-733-459-1592,Cvtakreura,c,qaetjyqrbvomydwpwripzybfdsgeaofvggwjnv,M,San Buenaventura,Cwx6523,m,Cwxrpknopqk,U,409.0,1564847.0,108143.0,3.0,Qwhfegpcuthvrqzzhd,61.0,United States of America,0.0,Nkwuzrvbgdxibkhbtsdxreetmdskwwtukonbaohmdbpplqduzxyelkrutoqcu,ManTech International
5.0,WY,1-090-528-0305,XIVBILVUFQBS,W,ejfyjpadnfpahsdbpvvd,U,Billings,ueb6524,m,uebxgxtzade,R,770.0,1679191.0,372615.0,4.0,WJFQCPAZPSGRWYEQ,79.0,United States of America,5.0,pnfnpjbtpzvufwpbksspnjvx,HSN
2.0,SD,,Ntaepsy,A,Xjamekpapcjseaezcf,D,Iqaluit,Opg6525,M,Opgnifrhcgftwwhgtkqajqolmd,R,634.0,3394222.0,116607.0,1.0,komjzpagphmjvtlohrnqmsqeamx,55.0,United States of America,6.0,pbkzcuyyjafiijg,Hess
2.0,MN,1-123-413-0590,Ezuxnf,,CQFYDUVOMSBOBIKPRNYWURUOSOXHA,S,Baltimore,Fyc6526,,Fycjwcqeklv,U,652.0,3350037.0,204849.0,2.0,Ijwkwnpwbff,40.0,United States of America,7.0,iuewsjcqmagidabwzeleftfutujimkgmkixsfplxnpybrmwwxjbkltlgxrvwjbmqqpveokpztk,Zimmer Holdings
4.0,TN,,hfnci,E,reqkygixscuiurmxxmnjoodvosiojqunlhvomigypsbzzafu,S,Oakland,bdg6527,,bdgsics,O,773.0,3485406.0,485178.0,3.0,vspcm,86.0,United States of America,,ywjwixluifbcxdqarufzjpjoivhxszxqkjwlbkgxksrohludzh,
4.0,VA,1-620-288-3063,Swtjgn,,EXSAOPSDSKLIAGNDTCTLNZQCVFK,S,Hollywood,GQI6528,,GQIEGNJHOAEHDACJTPDLGMXNLN,O,713.0,321587.0,305341.0,0.0,Fjsnhdvuin,17.0,United States of America,6.0,Lovdupvxkvisvhnplndvujeqbvxfoznfpuaryaqwqlaxw,Automatic Data Processing
4.0,PA,1-637-933-8397,VKBKTPGETNIM,B,Chwmypqazqtterkwgylxtavxvxpplpznmdqqpmsfxcygpptgtbdcpfxvsb,M,Winston-Salem,LXV6529,,LXVMWFSHOQLR,O,714.0,3006596.0,456504.0,3.0,Suyrbmnok,26.0,United States of America,10.0,FNLLRMFEWLSRBDBUZJQPKTKQI,Sara Lee
