prospect_CreditRating,prospect_MiddleInitial,prospect_State,prospect_Country,prospect_NumberCreditCards,prospect_PostalCode,prospect_Employer,prospect_NetWorth,prospect_LastName,prospect_AddressLine2,prospect_Age,prospect_Income,prospect_NumberCars,prospect_FirstName,prospect_MaritalStatus,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_Phone,prospect_Gender,prospect_NumberChildren,prospect_City
548.0,a,IN,United States of America,0.0,,Edison International,1624471.0,hnwljaaptvbgaerenhypua,Mthzrsavv,97.0,21134.0,1.0,Jzsmpo,M,Rpxtzzozdmjqlhfhzkwmdyipjccnhvwticvzckpxoneqejzufodynrctxhmbuavbynquxiduyba,R,hnw14144,1-240-515-1059,M,3.0,Flint
372.0,i,WI,United States of America,1.0,CUCRE,CSX,,DWUZGR,Jcnghevgdknxrrvcdlgaspweeqowftgxtrwllhfmsumxfunenwgkafjfunulabosyyzkanswyekbyh,95.0,262332.0,4.0,ouzjpkw,,YPVRCSNYEXHDLPOBNHJVHSNJSVVNKPSAU,O,DWU14145,1-211-080-4392,f,2.0,Durham
331.0,G,New Brunswick,United States of America,4.0,jdbdhg,Prudential Financial,1052293.0,avempywhnvnhvnsdpov,Kspejlzilzjsjvuomhbyaqgzxosftnpswmsjlblgvtxveugesercafrqjbsmevwkolavfvsencdei,2.0,498706.0,2.0,wkiqfznrib,M,,O,ave14146,1-800-031-4588,M,3.0,Lubbock
777.0,d,MT,United States of America,2.0,Auhqmnc,Spectrum Brands,616825.0,Xkivognawsuzqtkglur,Kwxvayccdxwbgghjdqlniiepvcvguuxwoniwrrbfufyblvqys,45.0,156503.0,2.0,Ygponjvpdu,W,Cdgvl,O,Xki14147,1-448-505-2155,,4.0,Garland
649.0,,ND,United States of America,8.0,Kguniqwnq,Apollo Group,1998704.0,Bokdfmmate,eeopmtvgl,86.0,195780.0,3.0,Bpxccidganvvcw,U,Cxszqjfboxatiwcglxwjeufxzdmchlohqycjzjofdiahfmqqdpjfpb,O,Bok14148,1-702-679-7275,,2.0,Salinas
343.0,c,TN,Canada,8.0,kbtrchx,Targa Resources,557646.0,Ipqdelothbtbbdamau,Lixytyehuibuksbvymrxrfooolagmzunmkvujqiai,95.0,270793.0,4.0,Dazcnxhouuv,M,Mdclhxtqrbawwjkbnbiywefiosbudduairnxjmokrfidcjqaksgxpifbwqtehflzlwjsseecgaog,O,Ipq14149,1-434-705-3876,m,2.0,Vallejo
613.0,U,UT,United States of America,10.0,Uzbsqkoi,Cephalon,1317280.0,kfzpguogihxrsgos,wipzwrapvezrkkfzsxwmvuprhxf,31.0,37636.0,5.0,VPBODWEYSPFWXDZGALNOA,S,acqdekgrsl,O,kfz14150,1-371-598-4003,,,Jackson
341.0,,OR,United States of America,2.0,fynjggmihg,Itron,1223790.0,Weqxoxeqil,WQAFY,36.0,192118.0,,IIMUGQDSYJ,M,OEMGTWFMOJBVAHVELQPCKUEALMAKFIDBXANTHFVPMLINLEMPSKCJOMIXWXWQAMODRU,O,Weq14151,,,0.0,Charlotte
777.0,r,SD,,,Sapzbiicfrn,Acuity Brands,900737.0,UZKYNMXWP,IYRVBISCWZKSGHAQGOHCRVKKSRMABOBFCDDCSDTSJFKEOPRTSSKE,72.0,109648.0,1.0,Vngrit,U,Enfamukajefjrjrfyfu,O,UZK14152,1-382-426-5222,,4.0,Tucson
434.0,,CT,United States of America,0.0,Dqvfeqozcpgv,Nalco Holding,3568897.0,BXGSDPGGMXIFFBQ,Tytungpmlsmoeafbwdjvlzouttgwznuwjmsudnsbhcktfvfrgeztodcxfebu,16.0,,3.0,SXTZRZQTDSCXNNXECLWHZCXLV,W,rkycazinev,O,BXG14153,1-369-029-3774,,1.0,Berkeley
348.0,,TN,United States of America,10.0,wuhizjohbzj,Consolidated Edison,185453.0,Tcssskrqwdqoswqgskpkuuaobfq,DACLUUQEALQMOHBQURIKDOY,49.0,113453.0,,Ysmfkedkhcrxehpja,U,Azxhpvbacfbhucrqpvwavwarindblcihttxx,O,Tcs14154,1-957-427-7232,,2.0,Anchorage
720.0,,HI,United States of America,4.0,,Covance,1418830.0,JULAM,,,469141.0,4.0,Mucgelrmliobhkcasxwzmo,U,vkxajademhsgjypullaeucwortkbgmcryfcidyxuyexusuns,R,JUL14155,1-591-405-8493,f,3.0,Lancaster
561.0,z,Newfoundland,United States of America,6.0,Ztsbbvhshnid,Ball,3468326.0,Rvxlgxjphqwiruxycg,Odprtbwlupdmwgpcfrqlkukaxpi,51.0,471784.0,1.0,lnqjzpxacdlefeophsxkmbolgpsu,U,Fofrqkzmqkfkwsdjnypdchyjhmwqbjdigycdirbvaomuheasxwblhtve,O,Rvx14156,1-072-724-9136,F,2.0,Allentown
547.0,,OH,United States of America,2.0,FTPNLNKXG,CBS,2463251.0,SHDHDMOKPSIHXTGBIIPVMJKDTI,dygjajqespvopllcphqpydolcyetxefjajpmwshwwqtstgntpllhuioaqjqdhuoqttrnav,64.0,475364.0,3.0,Xulqolnqzhticy,W,avthpbeidhxfnoibouxycv,O,SHD14157,1-052-808-5260,,3.0,McAllen
345.0,l,NV,Canada,5.0,Etyrinfjpr,Arch Coal,2378661.0,Naxrribxkdmrmxef,Pbkgdcqklrqbflpimgwrmgwbyqchbsz,24.0,242308.0,3.0,sxljvvukoauu,U,Fnevbhrxebcwgfndizg,O,Nax14158,1-673-046-8498,,4.0,Glendale
495.0,a,TN,United States of America,5.0,IBSIMSVQ,Navistar International,3880240.0,VVFECDRBECXACUWUG,Bisfixmfglvvzejeddpvuapbontrkucvmsxgbeloktrfmaxsxuycddmnnfx,68.0,374874.0,1.0,Dgnsfmvfveusydf,D,Yqbsxwd,O,VVF14159,1-420-469-0723,F,0.0,Little Rock
366.0,,IL,United States of America,8.0,Jswtbar,Chevron,2358187.0,ASEBXQJXSOPGRCQHMJWNZNRQBUZF,Ozlrmzpjsvepsjxztfcitfvkubzrvqwxtncikszrylkxdsuwuwlfbdrfitu,36.0,19483.0,5.0,ymmpbhhbmivfrxwwkusrypodgm,U,ngrhmwidpeikqjtsmqsggubgseivgqllbrjpzxfowmrucviyccawodwtgizivpbzujvorjltjo,O,ASE14160,1-732-213-8449,,4.0,Fort Worth
564.0,d,RI,United States of America,4.0,MOAQJ,VWR Funding,1574690.0,Tqijpeuqjpowpml,dckoymyhyivrgfcfsqnnnvplvcjxgjfjxctkabyhctefdgdbhnqdywitkhu,23.0,373805.0,3.0,olnplhsoig,U,Embblrhrpmotsgptsoaujjwepbydcrbczibkexompdvnpqrnwegnlzk,U,Tqi14161,1-912-657-2015,,4.0,Paterson
,,Saskatchewan,United States of America,1.0,AMUANKGBRRZO,Kindred Healthcare,3497837.0,ZIDVJRRMLSBCCNGPG,Sxxygjpsbmruvfzcdznndbbsoxwhukpdeqpubhxfgugulmcrbanknxopowxlun,87.0,478489.0,1.0,olaftrrq,D,Pqzjtcqsrjzouguwmdfsgeynmbedcdmsrkfzipnebiwydexte,R,ZID14162,1-315-430-3809,M,5.0,Edmonton
597.0,,AL,Canada,1.0,SAOUD,Lennox International,3496962.0,nkidwl,JVLFSQRQMAQCCWIHNUWKUNAHCOZWSQUGNKASYUUVQOHEIWRWTSXCIKKBKMZAEHKSSIW,77.0,35061.0,5.0,glgoaubunplmheep,M,Ngmohoarxbldbdxchdymqkfayfpqbjazvfpmkrivauhh,O,nki14163,1-563-935-0116,F,4.0,Lexington
651.0,F,KS,,6.0,WEWOZ,Mutual Life Insurance,1021762.0,Sjogrkszlibobvcbsmxoayft,Bkcwywbmyfnoisrjbmnvvhffiggbskbohsshtyeemimtgiihb,90.0,315463.0,0.0,yylyzjlbbzzuigcygrph,M,JHIPWMGOIOFCMDI,O,Sjo14164,1-865-960-1836,,2.0,Calgary
650.0,,NM,Canada,10.0,Zgyecgnnbpmi,Newfield Exploration,1255970.0,Eybyvtikaw,Tzpaiksnmaycnqxac,29.0,204678.0,5.0,THTZOWCDUYPNLTMXJSMQBT,U,Holuyejp,R,Eyb14165,,,3.0,Chandler
434.0,T,NY,United States of America,3.0,OQDRHYE,MeadWestvaco,256534.0,Jkudsihtzndkwnrntljyuzp,Kqcscdmffbphhcipighuaoodlbqwqswslhdyahzgcksn,92.0,69237.0,5.0,IJALTZSFHADFQVEOQRVJEISWBE,,,O,Jku14166,1-939-805-4959,M,2.0,Independence
718.0,Q,MS,United States of America,5.0,Cknjuw,Systemax,1940841.0,Pnvebxrdtxayjz,Vkyifprhjvfrpmuetjfoivkgrjkcsn,20.0,,2.0,quxsdosbfemwbsbnaooiqmf,M,Fuxqdsrsjdrbpjtjnnqkekw,O,Pnv14167,1-559-250-7287,m,5.0,Pembroke Pines
653.0,,Prince Edward Island,United States of America,1.0,Vagrrrrjvvr,Ingram Micro,1688750.0,Mkrll,,97.0,258401.0,,Kvdnnuutdsostvegcrt,M,Hwgeleuwmiwpstklkbsqequkgcpdhkhmxtkxkmgwejlmsbgtmiedgx,R,Mkr14168,1-284-865-6946,,4.0,Tucson
451.0,,AR,United States of America,6.0,Llpto,RPM International,3564379.0,HVKWVIBFJXDFPBSKEQTPSFYEEEVDE,Ufhyjqlypgraexqzshgnivlbnshkozkovvedihbvdpsdkjcqgtqbzrpnqgiumwd,89.0,245949.0,1.0,Qljfzeomf,M,Smznuerlntrfhumooshszciqzyonmglcumbplhmmjatdfrzagpvigklkwfdxaxp,O,HVK14169,1-751-676-8648,,5.0,Miami
474.0,,NH,Canada,10.0,Bxtlsh,Dollar Tree,288581.0,Uesmeofqmcheeuxsipexvcobbfxkwv,JARPFLQNVDRHLBUYGIDCKHEIUCNDVFFGHFCLSJ,66.0,452063.0,0.0,fgmtmfhpef,,VDPSBTDCGZSYAQ,U,Ues14170,1-233-578-3884,,3.0,Memphis
639.0,D,MA,United States of America,0.0,onlljnjksnaj,Eli Lilly,39155.0,PZRCVMVPXVMUHXVETPIIGPPODWCWD,Uxjlmbmhqlheemxtxpzucyjgkfgqhlfdjdijycgdcxnxvpudznamdxicogctle,23.0,388929.0,5.0,Sgfiwauonvwteu,U,Ojftmzujjpfrjukvvewcalaljcnispfjdmr,O,PZR14171,1-486-451-9219,,2.0,Moreno Valley
685.0,,ID,United States of America,8.0,Ttbxulroobnd,LifePoint Hospitals,356125.0,Mpagxdhohcvsnpwqbmbjnvscylp,ksdpuxifpgvjoomwugobvwbjzgzhbskpagpafexidhanwrppmikbcdteouhczrq,68.0,354421.0,,Mbicorlubc,M,rzisgbfvjdcutktwqwilxmcfdsvcfywrrqjqsdrqbslicxgldlaimcqr,O,Mpa14172,1-164-320-0476,,4.0,Irvine
649.0,,SC,United States of America,9.0,,Constellation Energy,1154201.0,Txxragxej,VKIFMGCKUJWWRUKSVVTFRZ,39.0,377631.0,2.0,Rsbjdpxhulotwvfae,S,RCVQVHZQOGVFZFYMZYCHQWKOS,O,Txx14173,1-288-712-8602,,3.0,Salt Lake City
531.0,,LA,Canada,5.0,nkbgzywh,ManTech International,3464091.0,Vsqchavmpqlwpvmuso,Kvdgchmddpqzbpnrf,59.0,198260.0,1.0,Fxdvjsosvjz,M,Gtvghigwdnervmwoahbwhsflbgofprmecguhsqpnxypgsszpwmjjjeqanvdckaetxtr,U,Vsq14174,1-325-824-9671,F,3.0,Jersey City
838.0,d,DE,United States of America,6.0,NBQWHANET,CommScope,2912440.0,zissqjcp,Zvdmcsaascaricmxmusojnkaslcub,84.0,160026.0,5.0,Fbfbjqqskewgwocvjnwvlgjmqqba,W,TOQSJXZTYAMHOYKMDLLYREELVKPRRMXUYJDRZYBEYEHXJCERDFUUECIEPBKMEGNYRWKV,U,zis14175,1-602-111-3672,m,4.0,Chandler
596.0,D,Saskatchewan,United States of America,4.0,JGFXCZTGXA,Expedia,1832149.0,Sdfvzmlfvmhhidqtgdqpub,Sthiwcgrmvnlwipowxmgpckoxsjpajfouirwehbjcehxlwipmnbtexfkqbjgpcadpwnoccchk,32.0,253863.0,2.0,gdxqiiwgqljvyjdxplgl,W,sfppcypinldvanjvvcqkomlfucipxhgxnevqhihoscfegypornrtxmshuzojiphkowsowzmgpvu,U,Sdf14176,1-727-193-3984,,2.0,Lewiston
,D,WY,United States of America,3.0,qwsvitg,Southwest Gas,2860424.0,ANEQVYSQOTRKLEQSTBL,aqswxgyzyviqpnfvnsl,90.0,495574.0,3.0,Wsaxwdouispumdjcz,M,Pegtxgirqnwvxnusvthsjunflhxquljaveeuhaeluevgdef,O,ANE14177,1-638-470-9765,f,0.0,Charlotte
795.0,Y,NJ,United States of America,3.0,yhxanzb,Biomet,158334.0,Ayctdgm,plohylwzfob,93.0,147928.0,3.0,Rnzpykdjalsprf,W,Maeifskfgconkgmvjvesgbxrxmnojhkfvbmwxpangseadbnluf,R,Ayc14178,1-828-090-4159,M,5.0,Albuquerque
447.0,x,TX,Canada,10.0,,Applied Industrial Tech,2391666.0,FFLIQOYYTJKDXIJWERF,JLEVFJPFBDSRNHMBYLNTETNUHCADKFZDGQLUGGCWTHVQHVWCEDKKICYNEEHORGF,56.0,300862.0,5.0,CDIWZXRVKBOIRGMAMKHN,U,Tqkljwilwucwzvduqejxfvuizmsafgiecsoudvhcqcoxrfdbwowcpumkzeylgiiejc,R,FFL14179,1-525-921-3253,,4.0,Vancouver
460.0,,TX,Canada,8.0,ijelnbbb,,827138.0,YKJRAWEVCEP,Jteehinxjzjtxybxxbjpskciwrokbsidvtzrkuph,77.0,432840.0,2.0,Gwvvrrjp,M,XMZWQGHXESSFMPEKLKIP,R,YKJ14180,1-605-084-1644,m,0.0,Naperville
837.0,,VT,Canada,1.0,Qwtyifg,Anixter International,3180451.0,AQMONMDDAAVE,Leymcpzbthkzqvhtuejbxfivqbohtlfkpacmaueyrnlenahcwrtqcuiqsnafhlvdyxrqmpkd,62.0,276239.0,1.0,CUURMLRPWMQ,U,SIOCWRTPJCYASZHBIXOXJBRARFRZOGTKUB,U,AQM14181,1-057-528-9684,F,3.0,Lexington
546.0,M,MO,United States of America,,hcuhm,Benchmark Electronics,2034019.0,Zcckfukewdhfqxka,HPVZOFNFMKOHDFIKRKGCL,54.0,,0.0,Lncqn,,Zjqazbbvzkvusyuinxucpgwcntqxguvtacnndsycpvtjp,,Zcc14182,1-642-523-7136,,2.0,Charleston
542.0,,RI,United States of America,6.0,Oespguc,Ford Motor,,Igavhiccsovuhhjhkm,pqfplpdrpscaxfpoevhfetietovuexbpcfhwancvvw,47.0,342416.0,5.0,xpudc,U,grqfbav,R,Iga14183,1-113-597-7777,,3.0,Buffalo
717.0,H,GA,United States of America,7.0,usaqz,Halliburton,3932513.0,Zzickkkeqan,XIBJPWVTBIASPSENFDXYCYXC,100.0,,0.0,Dqvuaecewnsllftsckxknc,D,MELNHFHBHOPRYZTTQVEYGHIBBNYXDPQNTWR,O,Zzi14184,1-964-360-5012,,1.0,Cedar Rapids
523.0,M,OK,United States of America,6.0,mdncddxuw,FreeportMcMoRan Copper & Gold,47742.0,Kgujvpekrjttaogn,SSWVSXYZMFLMLXQUGDCOKDSTSCFV,,50135.0,2.0,MYOUGABDOVI,M,Htoqkpurxqmw,O,Kgu14185,1-766-008-8296,,,Sydney
625.0,J,KS,Canada,2.0,Pouwemythfx,Annaly Capital Management,861502.0,xhewzyasylwtan,Hwfrgigmxovxeduwizxqykcqwdss,12.0,481814.0,1.0,Llnpwurgwgddxley,M,iudzavgjeuegggeekvw,O,xhe14186,1-249-796-3368,,0.0,Columbia
687.0,d,MS,United States of America,4.0,Aszncceqzig,Graham Packaging,3949136.0,Duugt,BBYPGANHYSRXEXRYBZJMBFT,93.0,450582.0,3.0,VLYJAKCHOQDBYBEWUPELYUXN,M,JUFBSCSOQDRLTCWYRZTXSLOVAYMSBXHEZBOXCDCUFNNXQZHDGMKIJU,R,Duu14187,1-922-758-6085,,3.0,Albuquerque
759.0,V,TX,United States of America,2.0,Vrtirnbgpl,Metals USA Holdings,1109813.0,VHDMRFMMOEIWLFBRMALCNOPJD,,,5303.0,2.0,uuxhblxnpajinjrokudslfdhfgzuab,M,QHSEKDHHTRBGYRYGCBMKDOWIZTIGQAIPCQI,,VHD14188,1-303-530-2243,,3.0,Windsor
666.0,,New Brunswick,United States of America,4.0,Ftcyvink,U.S. Bancorp,3125796.0,Qkfpkjuhfpqatfsv,Jdrcnsovrzuxkmwuefewqtafjdbnwdkpepjzzwnkxppk,30.0,371076.0,0.0,DNSEVRTHMEGMFTTLRCNUGRDKGZO,U,Cdake,O,Qkf14189,1-569-869-5904,,3.0,Frederick
300.0,,VA,,3.0,ATLEOX,Computer Sciences,88835.0,jvbcmbvp,ROPPBFNLEBWLJC,87.0,213149.0,1.0,YBEAUGXITZZJBMJ,M,,O,jvb14190,,,0.0,Knoxville
487.0,,MT,Canada,1.0,Swryqckdhqo,PPL,37220.0,bzsicbkkufaqpng,Zipblbmxartnjhlgredccayxsgitlyujvhykfnsdaqqhynxdjhoewoyudcgwjvafugwe,74.0,121682.0,1.0,jnakreept,U,nhqoibpjvolnrfqmaqebpzvekugsacosxttjrvvjnajizelrukdismyno,O,bzs14191,1-002-687-3335,F,4.0,Las Vegas
336.0,n,KY,United States of America,10.0,CUFUZMYB,Mattel,1740592.0,jvkorsjsbueq,Eoeoczbpbgqihbaqcwhgscluhsejzeuliplkuvsoergifqxymuwumcpuimapyrgv,21.0,400033.0,0.0,Xxenbjxetczmylnkwdu,S,ypypjaiddejeucfogvowgpjkrjsmkgxyqylhhxbrla,O,jvk14192,1-797-200-6406,M,1.0,Montgomery
476.0,F,ND,United States of America,7.0,hpyvacrx,Southwest Airlines,449787.0,Kdugijesroigutortudeztuxklkm,MOEHJRTNITAOCUPWXGPOZGPJMYJQVJJHADLXDBGLOUPHRKDJDTADOGSTSDHD,,383276.0,1.0,Dtuwxrql,D,Ikrwcmxlraxgbjdiwkhsrqiquwfbgaaopjvucfqorwmmaffjghyitzei,O,Kdu14193,1-863-418-5969,M,5.0,Louisville
,,LA,United States of America,6.0,pduktozpeb,Cigna,3626042.0,Gxhqpusjtbbhhnyupyqzlraebop,Zcmwfepmoxmwrwgijxrra,99.0,59413.0,1.0,Hsypp,S,Ijojizrewqzqpkusrxlquqfpdtaymidbauvvoknemdravamfzjqmtvkjcgvfdrsppz,O,Gxh14194,1-369-827-0324,,2.0,Garland
637.0,g,LA,Canada,1.0,QEQREVCOAHW,Warnaco Group,1796405.0,asahbdeepnotfvsdckhlccsuqygbw,teehkvuyzuvisadfurvxatlcbamzqaehmfavwhddnkefhlwqhvmuiergxo,14.0,495880.0,0.0,Ewpfw,M,Veidqtmlfbsoqdjeihkstmbnqwqwavauzoc,O,asa14195,1-964-808-2199,,4.0,Thousand Oaks
538.0,,MS,United States of America,10.0,Ccbtkgdllwj,Unisys,2434780.0,QZRXMUZBTUYNPJQBW,wqfmwjidrjutfdizzkdooczklxxkacbgbuwllytvgkuujhownyujewbgpw,46.0,77282.0,0.0,Mmwdgdgnpbmuuscuckjsulr,S,iteuaycdzijgvtntwvnuzkgsts,R,QZR14196,1-455-805-5083,M,4.0,Las Cruces
,o,CO,United States of America,9.0,Hcvntln,Viacom,1859130.0,Mgbscvvvfhuxrbqsdqalbuhportk,Iaxsriwffgzvhrjtezwqrngvppvoibnzfibs,99.0,392776.0,3.0,Vvhikzjvgwcyrajwxrdyaidwqippv,,Uepfpursaxhleaqfojbpxkfwya,R,Mgb14197,1-328-430-9726,f,4.0,Windsor
829.0,,WV,,4.0,iqpiukuccxle,Computer Sciences,654196.0,Ddcgfrwpfcqloiqzscejncgmr,Cjputmzztdcjtlqdhduhrki,93.0,315141.0,5.0,bzleak,S,Mngoxazccxydzxhkvyjswhpahloyyzhbuhbcc,O,Ddc14198,1-612-934-1844,F,0.0,Billings
778.0,N,MO,United States of America,8.0,POSXTRTRLJKH,Sonic Automotive,1787225.0,UQSKXXPJCIKREOYJSTZ,qhivorknwnxwxbpjjylxhrrtamvegpe,87.0,236459.0,0.0,Irjbbrnupyovpgoozqe,U,Rblocdqpfdgnsjcukjbxrmpwxsmos,O,UQS14199,1-712-666-2181,f,5.0,Austin
465.0,,UT,United States of America,0.0,zfgxjvc,Hudson City Bancorp,221227.0,ODSTCBDVJWVH,HHQMEOVJGUMXBQAARXQTSTRMKWHZWXTOWVLYAKIQEOKLNSPNBLBBYI,,494597.0,2.0,Jyafqgelnrhelxobo,U,YIKOUZRCGLPHIEGEFLKOAYDEPEVSNR,O,ODS14200,1-823-572-0556,,4.0,Great Falls
553.0,O,KY,United States of America,7.0,EMIUBAXSOI,Gap,2940814.0,frqivlpmfxhuesrvydbviq,Ggayfixpbnkbrikcuzhmnomiqewvhzonelodktetfwhtizbtcwqgkgp,71.0,367053.0,4.0,Pewsapsjgndzyokz,M,Clvgkqnhp,O,frq14201,1-426-545-3970,,5.0,Nashville
460.0,,IA,United States of America,3.0,WJWNE,,3312932.0,cueqysbcq,WQNWQPAAOGYXUFTZXEEVGUDXQWT,41.0,204320.0,3.0,Mtcdwinwwkesfggewwjzq,U,grwadwuhbhdwrgdjtjbsrgdbmyycwveuwntqhhphggiw,O,cue14202,1-962-903-0202,M,3.0,Seattle
517.0,t,ME,United States of America,0.0,Jqqchxesvpyz,WGL Holdings,3964795.0,jxvmdmskciqdmeveplwgfzdkk,IXQIVSULIQP,74.0,16936.0,3.0,Mhlbmdooabtlusgqfdx,U,Bqqykzutspsivyqoxdlgdjhlerbjtdfpftoasrwqegiqpvzxhycfeevsongntegjweyqxwwqel,O,jxv14203,1-592-626-8024,f,0.0,Dallas
744.0,,PA,United States of America,1.0,Zvwyfgumshy,Liberty Mutual Insurance Group,1460314.0,Lktdofqabc,NIQAUM,83.0,244117.0,0.0,Aaxjujsrnllbjqiwcxkyyymz,M,wipohxhnnregmfksxwhub,R,Lkt14204,1-387-767-4138,,5.0,Warren
564.0,Z,Nova Scotia,United States of America,6.0,Sutxhkww,Retail Ventures,2310096.0,Ooenvdwvmtclhv,PPXFQAXHVPMFTHMPUMQHRFSQOEQEUJNCXKRI,15.0,378435.0,0.0,vnigxcsjruqjelhr,U,Qnvttsrutosiquj,O,Ooe14205,1-210-338-0396,f,0.0,Chula Vista
407.0,j,OR,Canada,6.0,Ncirtypeq,Duane Reade Holdings,3072118.0,Rxlmbdkgbntokrbppbmnffh,Zbxoerafuhjcslopbkodfuvlydpidqlkynkqfcjmyodivrkppepspioqcwpgebftibwr,38.0,226966.0,4.0,ODJPEHNIUMRURREXVMCPSERMUWAE,M,ONHKGFH,O,Rxl14206,1-698-366-0032,f,,Wilmington
368.0,,OK,Canada,2.0,dnnxakpm,Autoliv,529525.0,wttrb,SWFIFTKFKVJRGIXNSQCSFDKRVUEIDCCUOJKFMVFOFQGLS,59.0,250761.0,2.0,Xeeksjd,M,KLOLZBSZJDNMVIVNWFOZRCFMNKWMEVZAXEM,O,wtt14207,1-365-471-9350,M,0.0,Saint John
696.0,,AL,Canada,3.0,Tsnwujtvpz,Hub Group,1058953.0,Eezsaahdgyxnkqwtpotxnmaaztpg,SVKRZEJIJHQVPUFCZTCYFBQCITJQVHICSMNHSWTAVHEVICORTREKIEL,14.0,286579.0,3.0,Yacxympkkzbqcun,M,Mzswkebojmrdhlcqgbourkp,O,Eez14208,1-850-946-5437,,4.0,Milwaukee
571.0,,LA,Canada,6.0,Gbqwys,MeadWestvaco,3211842.0,MPGGDZNGNZTAOZNCVTQXHDE,Pswmyjungaxulksbrw,15.0,293423.0,5.0,DUVRWRMC,M,ubhcmwaalgchtrndijujuygsucpwenqlhucfpem,O,MPG14209,1-669-931-7303,,3.0,Jersey City
673.0,T,NM,Canada,1.0,ghbzqchqzs,Discover Financial Services,2777645.0,Ndubncodoqfnfpuwoylhppy,wriuqlnljosxuogsrdcrqzpwnnzxblugorhxfakudmx,36.0,328571.0,4.0,coxpnoamvudgc,D,Rvhiahfh,R,Ndu14210,1-013-662-9950,f,0.0,Fairbanks
,,VT,Canada,8.0,Tioorqhly,Energy Future Holdings,2592667.0,moinjqwkouofjeiwbaeezsqxgsqdzv,Nibiuvpmpwkgwpjvybuwpcikgdufjzysdhotsguozsbjqhibpkooozoqvuihriqbutf,91.0,4388.0,2.0,Ocrgmlgjnsry,M,jqgfshnsmgudodgjgkicipywmenybolermsgiypoudvbwsp,O,moi14211,1-221-083-6199,,2.0,Hialeah
302.0,,AR,United States of America,3.0,imbpqkb,Dole Food,93014.0,Azohlaqjfstop,Yvgpocecjmfmywwsgkygueevhltfzddftdbczcutqzxazxnsskublyzckkaxvmzxht,41.0,320649.0,4.0,ssbcntxsvdngysinuvbv,U,,O,Azo14212,1-500-358-3744,,1.0,Idaho Falls
493.0,Q,WI,United States of America,3.0,Twfobm,Fluor,2161260.0,zvvfkqvqwqnvowcwunjbtgdbz,Pxamrvixhcviyherozgulgnrojsvsligwxmghhvkvmrhezrknhmjfknittlqheibwskrukqdsat,95.0,,1.0,Fwoinzhgazorqcunfvfilhs,M,Ctkxjkvgvqgepyybklwrwylbesuumikyomnzswsfrbnqqeruwddsmkd,O,zvv14213,1-966-813-9095,f,5.0,Carrollton
346.0,,CO,Canada,0.0,Qiljttoejqmv,Buildings Materials Corp.,516513.0,Mjmgcimkvtaxaficehhnkqvj,Dqxisrrsclnkeqryoxfjzbp,87.0,382520.0,4.0,Lmpvkuvdchwchj,S,Zdkdplpoglrszpejejtoijwfngibqpzy,O,Mjm14214,1-412-906-6379,F,4.0,Durham
348.0,,OH,Canada,3.0,Retjehwwtmaw,Supervalu,3322554.0,Mjgstahvfsfddodibjx,KRUJPSAQFTGFRITGIUVCL,64.0,166669.0,4.0,ocsetnam,,sivillmplpdkvhghqxsmtzdefqbmvoxba,O,Mjg14215,1-395-107-0050,,2.0,Pasadena
359.0,,NJ,United States of America,10.0,Cxrmjhjak,Wendy's/Arby's Group,1845124.0,Kalwd,MAEMIPPSRUVSSCGFODSQGHZYHKOFFWJSZEYRFRFPSJCCYUJBXD,27.0,398815.0,2.0,Eooubkhivkufav,U,Qzgwvbsdmxnpiesgylwrjxjjdvgjyxhyroxoyzebxbhbusirdavysbspaxkzh,O,Kal14216,1-899-412-2095,,1.0,Idaho Falls
763.0,x,Nova Scotia,Canada,0.0,MJTXQV,Teledyne Technologies,1726735.0,Epxlhegobueotottsoiasfwqihc,,87.0,332747.0,0.0,Cgeenhankwdjofbbnbmlxut,D,vwigoaiasctpnjjchersfxouggcelkliruclnbfqugrjqxtifwkrrroxejkpmnlqkdcap,O,Epx14217,1-109-317-1324,,3.0,Oceanside
558.0,,WY,United States of America,10.0,Mjgwyrotvwfc,Health Net,61200.0,Eioewbmyokkw,Zpuowbbclmtbrmfaolsravietxftpflgeqjcwparcsmajmlesodmnpq,73.0,319115.0,5.0,JXFTTO,M,SYMOTNSYXVFOWAXVYPNCBEARQSMQOJJHNVYVEKCADOCI,O,Eio14218,1-536-517-5996,,2.0,Colorado Springs
536.0,,SC,Canada,1.0,gfvdihkqxy,US Oncology Holdings,1983697.0,Jjjkgrkdovhrplogpbaeshwxvfria,XFJJUITXYXSNQCDKJYOXTMWLDZSLIDFINIRMRRUVKEZZDYRW,19.0,298080.0,1.0,Oucurfgjpwotchameb,S,oojqo,U,Jjj14219,1-693-597-8444,M,5.0,Garland
314.0,,MN,Canada,1.0,Whixwgjew,Plexus,2769292.0,YUBHWFFJQGNQVHZSBBWDVUMAMSJWOH,Blycrogsmongnumnxijogk,40.0,48712.0,2.0,BVVXXYEUXQOHQYSWLAOASPR,,Qfdipzwnjpywwueguvzoobcjpbddxyxtgktzcwzdfmsmmpwrhqticfpcfg,O,YUB14220,1-709-777-1118,,3.0,Washington
