AgencyID,PostalCode,MiddleInitial,Gender,OwnOrRentFlag,Income,Country,AddressLine2,AddressLine1,State,MaritalStatus,City,Phone,NumberCreditCards,LastName,FirstName,NumberCars,NumberChildren
Tja12r07,OXBcNQWW,c,F,U,107428.0,jgitedStatedofAme4ica,Kofipjy2oizk1ooynvprpwxxzgkeizajqdw6dxn,cwntjkrryeotwaoanbnjiulrecojabeihudohqlaokohxfowl,MD,S,Ausfin,1 606 793 9726,9.0,Tjaxhkwejcytpumuouempunypbkrrh,ymhfilc,3.0,2.0
Gre12507,twwbwndm,I,,R,11105.0,UnitedzyatezofAmrrica,dzcruudrv5djwksqceo,Rmv2klwzlagjntioimxsscgdyhukqnvhdhbkqyhozckocxdoyywih,ME,S,Irvin3,1 133 102 7371,1.0,nrespwwptdml8trvd3rbqzppphneof,Kjfwjdlelhyunfztixiwtgolmyemu,4.0,2.0
cbi12509,ttnysoxa,L,,O,248611.0,Uhi5sdStateslfAmerica,de9CHMEIJdXgJMWJKJYFCcqdXUVwEDTPCSNvQEVRPEMEiVfKBfXODKSRPLIBYAKHK,ksoxvpgxfyok2wkbqzputfcwndm,OK,,Daolas,1 105 353 9323,14.0,cm8wrsugrq,Bpzaukbiedksnviggvpangrfti,4.0,1.0
uji12510,pqjdoktsft,E,f,O,120981.0,UnitexS4atesofAher8ca,enqltxzovzvb8qvlgqipzuofsrnvc1njbahbsbpx7saocqoudyuyuhknkvfrmrvelavmpnuvtqie,DMWQLYPFWYD8Wn2NOGgAPyDPCMWXAK4fuTGAOWXsjHESINIRfSRIsRTZ7VHKUAxOVWNNGB,OH,M,Amsrillo,1 247 295 5648,7.0,6jjaxiqkkzqzvzfvndmqbx3dy,Wiuhijb,1.0,1.0
wqu12511,,E,,R,53548.0,UnitfdStxtewofAkerica,Ktohflfnoabdyuoawizlzqkshhujlskhyakydcrizzqyjmesdzt2gdsnrvpghgxabouquukozqc,aBPRCUW,OK,M,Mesquige,1 733 142 4779,16.0,waulljwpevfowwaniaxuncup,sghjvwddtldwnyvwhhmps,0.0,2.0
ggs12512,TUDS1vICVX,,M,R,111747.0,UnitesStahespfAmerifa,hxfpglzooqetfwmdmowhecxjrioqsdbdjokdg9isiwexb4zbmzfaxibbxeswobanx,djrhjeeaxivzfjfjonwdjslgvvxic,RI,M,Mesa,1 387 391 1016,5.0,Ngsqmkdsgwavjzn,HCGLRFNQEO,3.0,0.0
bln12523,wbfjkib,Z,,U,165516.0,Cwnada,Uyidyurfj2lwubbusndysimsdfgzkgxcwxgj8djsv0ijjtgvilquwtpxuzjrddrnqzccmvrzrakcitl,Ddu8yflxcnod,AR,S,Baltijore,1 743 285 0172,3.0,blnhpppuiticz8zjmezcxbdvtfmxq,Cssnjroitfqelzbqepnkgzgxn,2.0,
wgc1w514,bcfpfjz,,,O,170028.0,UnitedctatexofAkericw,dremhtlqgccnw0,nydkxfsdg9hhnwgx2lgekcqzitwkuwrhennbipokkulsrn,DC,M,Dallqs,1 511 447 9313,,wyckjdhmzs,Rckycmyobmqw,1.0,1.0
Bbw125w5,,,,R,176119.0,Cwnada,IPLIJLMTZCDRPPAXQSMIxmPU9sEZqKadGyMPdwEBVCTTJCRODLVTGOgZErMWU1XPYBhFSSHWKhOGGBD,I7thjffigkrtkjzyeldnsihnvkhmasszh6w6shqicftpukbsrvagugtgthowgeaems,CO,M,Lansiny,1 380 042 5144,13.0,nbwlqkrebghzan,CSYLBNPKDA,0.0,0.0
Lsq1e516,Qjfcnngcfdd,,F,U,203757.0,Unihedxtwtesofzmerica,WNZYQRBbNSWUVEUO6gQTYACbIWnA4KR,fanwqcnqioebadmjfvgmomvgahumsleiljynnoscyrtdebnftc1aodpdxibsnxccwnbvpnu,IA,D,LirtleRoco,1 418 063 0769,3.0,Lxqali6wgwoklwhgvhpbpwllcl,Kzsmfn,2.0,2.0
bwc12527,srjygkxvjjie,o,m,U,152569.0,jnitedStarwsofAmeruca,wyojrnxtgqjkbxudprbsvvhkaprdxuwrr0frxgg,Xukiawmlvdwmfn8qbngvesgoiqtcnejvgakywnyrokqfdltsifzwjfyr4wjutaihimuhyg2zrh,AR,S,Sudburh,1 986 530 8223,5.0,hwcwbkeqamolzidbrbpwbqb,Vlgmiqw,5.0,3.0
Fbn125w8,Fxcyqfj,p,m,U,263787.0,Unitedztayesofwkerica,cvtnfftxrslngsmsm,Htiprqvwsjxk2dlnmmszdkpqetnieodipykdjyyygomxcmvykivicijdcxenmfxo,CA,D,Lasxruces,1 554 524 4186,11.0,Fbnxcatms,Nvgxycg,4.0,4.0
Qme12y19,JQAMBK4QfG,G,M,O,239702.0,,Hmmxqbrgoksio,Te9hgxxvjlzgcvudm1llobqxutnwobakplifec8nwbotuvqvg,IA,D,0ueblo,1 534 259 6548,11.0,Qmeksbbawiaha2mtve,Uzmpbwrkgwzxjacgsgyixio,0.0,1.0
wqvw2520,HAASRFIKSBiy,,,R,241409.0,6nitedzfatedofAmerica,zbbquncpceuoguttnfbbvoxnldawpwclhmkgsdufgcbeod0xeh,Dghjjzwaewgbi3qyywlrwblwsummcivtwprfqkqhxigqfjzrnt7waum,SC,W,BatonRouts,1 370 627 7212,1.0,wqbqszavomodghykcloodpcd,ekkglhetg,1.0,
ACV12522,c0yfgefyvt,E,m,O,45428.0,Canadw,Cajmfbffwhgbjguhf,AOaJWEWfZDLZEKGRiMFxVEMXVTirMQaVOJEETUZhGrUMBDgDKbOUpKLVnDVCDDEOJF,ND,U,Mo8ntP4arl,1 431 788 7495,8.0,AsVAGzEDRDQ,Enngwcmjmcajowsh,3.0,1.0
Xaz1252e,Wxskwmjt,G,m,U,283001.0,Canava,uddgy9m68sdjtrfutpnjesiffejhazlof4tgkbvqglgktadwgelybdiyhlgxvklu,wBYRCSRZDgVtZMODT,OK,M,lalmdale,1 348 674 6627,8.0,Xxzinnf,Kjwvxnaoqscfnlgv,3.0,0.0
Slm12523,bfnogtsvh,A,f,R,211151.0,UnitedS5atssofAme5icz,dxikgmustfujebwhzitikenstuv0tydgw4rnsjxjqjndhkufkravlwsogthbyevubtmovrduacpmj,Jfifjvgiwqdikljrsafipweqngaodenxhwcwg8vsjhuvmfikfsdarvsvrhlaasiuw,OH,M,orvine,1 733 936 7500,9.0,Slhskcibatsuiooe,ajnhzf,4.0,2.0
jnr13524,naywsqmiwh,,F,R,167785.0,6hitedStatrsofAmsrica,Qjeqvuyiwwxor5uewtindo,kgtajwgpuphx7bewpfnaxnwxcaolahjkkreupjcnkd2upcocbdektobiz,OH,M,eenver,,2.0,jnruiyuyoqbpnwztmkxa9l,LWSCBC,4.0,1.0
avj12525,Xwlomtrkslkw,x,,R,27918.0,hnitedStat4sofAjdrica,pbimjmtrcehbubvioryibkeocfykuirdftuhkivqi,MBJXMTIOyNJIJwUHXVSEdXCJUQBOKzPHjItMBZxEIVOAC8bIZzNHIIbZ,ND,M,4scondido,1 140 017 6437,7.0,avjxcwjvbwvs7bbnvphhujj,tkscqdzumsulsbfouyuogrehssb,3.0,3.0
D7k12526,qnhijejqjftk,s,,R,29499.0,UnitfcStateqofAmerifa,Wnug8hlyakzuvhjlssntifbrsnuxxfeopxebipahqiesn0wiiceoloincxtjnwi,,NH,M,Lowepl,1 193 080 0972,2.0,Diksusgk4ypzajnztv,WPRHFMYAY,4.0,3.0
Ape22527,DGSagOKVSA,,,O,53942.0,UnitedStwtesoezmericx,Evdtwuawgedlspyfpulpi2qdtvsndxnpmuf9csmdwxngznyanst2cltxqtqk,Vjumb2ltnnbyotnyugrfxzwxsqfaojovkfs3jibd,CO,D,Holl6wood,1 093 258 5951,8.0,s9enbriezasrku,NAMCEVBHQU,5.0,5.0
Xgb12518,paxjkcyrjfg,,,,106668.0,Umit4ddtatesofAmerixa,Cwjwhaxdykhxi9lklmkfmhijxzmawqtmovmmiz5hubtiwektloyosnsdcbu,wgxtstzgltpyhi5xiipfqa9sibqaxd9sjuexbmivag,kntario,M,Frederidk,1 179 235 5487,7.0,cgbvziynp5avpuzgqwlmdikixchdx,Acrdwfosbcxsvcqgfjdqobanchqba,3.0,
kvm12529,sjgushkyizt,,,R,226621.0,UniredStst4sofAmefica,EmdFiMCDAJJH6RQNSQPFURSjgUGPwGWVX9FGjMTwSJGjRRDVPWxEJARFINJDHrQLCF,WUAOfQvVF9PpaZPLIPWWEJwXAIFITT,TN,M,SangaAna,1 575 385 0737,0.0,kvmtrs,wiifyi,0.0,1.0
kuu12530,Qnhbtym,,m,U,114125.0,UnitecStatesofAmwrkxa,commj6xrcilyiomcndxfygajhhw4narxmnegldrskmnwwiddzxcrsmtlgyhmad,FBRGZJh,ID,W,Wes4fovina,1 010 111 4374,5.0,kkusccefmpgiqkbxwskajeqhfpdkn,ettqkwypepxnrxcxpvjiaobvrepfmr,5.0,0.0
OPj12531,Ycvzfvm,,M,U,195036.0,UniteddhatesofAm2rkca,Qhikrrhgmuwttpnhe,IMAGIYONDRpjBTFHVXaloIZMGhMGGPVQjNCSIMj8ZJKAR,Saskatct4wan,M,Mogtpelief,1 575 206 4660,7.0,OPiLbVPGUREBHDnJSUYyOZTM,qhqgogpxwqrrqpbtp,5.0,1.0
Ssp12532,fUDYN,H,,O,188032.0,hnitedStatesifAmerucq,rotmbqeuufradxxvdrr,YsDiXzRoeIGWCLGRKLB79COObjINKPCCSXTiCBJDEVEWeDAHOkFPJKPWNVLTGHH,FL,U,hellevue,,2.0,xzpabcvwfv,oekftqcgplqaiist,4.0,4.0
Mar12533,XODMjOXW,y,,O,41486.0,7nigedStatesofznerica,Yiofteuoaufmjfcmqttqcsxtphdt6pvlbhfacabxewssgcuimnomitvhrmronqenufcth,EKWPXGWRPSdnETCBHPSQGVXZSFNAFljVoHdEVYWTJRAVjNPNxARWMDkbEIDkRRMVYQMHkxcFrNA,PrunceEdwsrdIslagd,U,Erie,1 297 818 5943,7.0,Madtxqwtxetvktwjgmmsgbk5gbq,KRLFDLWFTPTFWH,5.0,4.0
urb12534,Kakthl1t,G,,O,213124.0,UbitedSta6esofAneeica,Nfnfrbottqwulvvhiupaidnsomrjstpdsdzrihvfodqlundyxsfc,hi0hpkwhww7ntmejwdxctcx,NV,U,Dallws,1 803 488 9986,10.0,Krbs8unvldxioxtmocn,bssloslvh,0.0,3.0
KOZ1q535,Ataxp,U,M,O,192159.0,hnitedStwtesofAmeeisa,Ifdptdlxotbznndigzazxsmfghfnjrvncaqvyyzvzzersfu9fljtwxjsxlxazp,,MO,M,WestVaikey,1 272 099 8070,4.0,iOZNET,WXALRCPWMCDOFTLNUMWB,1.0,1.0
CRKq2536,Bobgwj,N,m,U,239130.0,Canxda,hggqziqymyokvsvvcqagchvghzaeeggfzdzbh1viqgnegfmvrnffahdnievxjhppnubnlmztplo,,MN,M,Savannag,,8.0,CRuKBcELTTJ,QRONSXM,3.0,2.0
Svm12y37,qfbi6xt,K,F,O,272739.0,Cagada,iPjTUkDgEUFDnZSEBSKENeCTGBGYESNGAKBjUiLGCMEMxHSIKnAJbGNMFJBOt7BAWCVBNT2PRM,rrdgbywlzxeuls,TX,S,Scottsdske,1 550 948 9043,12.0,Svmjbxjutsssgbdhv,Fiuyxpvsyqqtsysxghvucptl,0.0,2.0
Ooc12528,NHCES0,,,O,,UnitexStatecofAherixa,hlaaxgza7ntfgppesvhbqpmplczppotlwaaxketewn,Rkxhumxoummscehinxtdnsxlgsxdruaqpttfbrpjvkrvsgg3bjlsyubprcuatiivcufgbkttpvo,MA,,Linsoln,1 614 303 6724,4.0,iocszgovsjzmgpjwhic,rqinaxiqiqpqapxwy,3.0,3.0
hdt12530,egdfnt,,,O,129888.0,UnihedSratesobAmer7ca,,wspfglltwnmlodddbxziboivelc1law,DE,D,Tokedo,1 131 405 0281,2.0,hdtvr1hybxfgandufdhx2qrdkn,hwokrkfeecyrowcsejuoyeeczxyg,3.0,5.0
Bo912540,hhmhdutm,,,,256447.0,jnit2dStatesofAkerida,Mdm3ciihqtchhpisfesyofsnrksepucrrgtstqfqtjwxzsrckyv,qfguvfniqyczhktoltkwcbwffjzylqilowgxrhxdmpnklbnjls9sdessvffwcnmwcgagdotqx,MO,U,Fairfanks,1 364 181 6394,4.0,vpiafggbosilqbc4dhkn,xzhdfixpdznhgdawkucpa,4.0,2.0
WgW12541,Igjjljd,T,,R,213882.0,UnitedStatexofsmeridz,,SLMDEYBQFFwh,WI,U,Savannqh,1 965 202 5922,3.0,3Y1kATHLBSDRRfSZLEWzVSArLIOIQZ,Patdcxdoghlu,2.0,0.0
2sa12542,Lmgaynpcjow,k,,O,40614.0,Uni6edShztrsofAmerica,EyVjCWCKJBBdWFRAIzHWZWWMIDYgE,RQhVUBM0gXP9ZZGB7OaYbBHQOVSYMPPJFhThCJE7UXFEYdoDuGUVYcRARZXVHTGKJLUMKVHFYB4,CO,,nuffalo,1 687 760 7376,2.0,Edqvebrlxjvgalbdk,REOPYMVTZLXAAMVYEZMR,4.0,4.0
vpl12543,uehthg,r,,O,172863.0,Uno4edStatespfAmerisa,Rqvheeeivljpx3elgb2ua3xaj,CVsWNRYRVDoKDRSrAILc,Saskatchewwg,U,No4folk,1 368 745 6799,3.0,splvstpnnhsfqwzcoflk,Xvmhjpz,1.0,
BHM22544,Ccuxxara,h,F,O,191897.0,UbktedS6atesofAmetica,bOBBWBHCAfYBxdATXaAIRMwTSOVO7WKIJYHUMBJQESgMSBMIxJTwPABSPZIFoWGxhVSM,EhNdVCAIKiYLGVXWKXCFSNFrLEGVFQSGAKSuXQXYsGbVDJYLYURBeQpgAVOLDBRsjIsDNf,KS,M,jdahoFslls,1 872 473 8530,6.0,BHMThDNSKCJgNKQyXoMLD,IVWFFHKTCEQJJAFSXR,3.0,0.0
jku1w545,SMTL1,A,,O,163788.0,Un9tedStztes0fAmericw,Sdzjprtkinmosvpqloedosvtkiviccuhupcfbmnsctn,KZA5QTGQJAMcPWhH5SEMZTPWnZBH1EMII,Saskxtdhewan,U,Arllngton,1 337 320 2588,1.0,jujsodlcexacoyghbjdwteuwzq,OJVJMUCN,3.0,4.0
YKB1254y,gtsow,,,U,156181.0,knitedStatexofAmed8ca,q5haztvompikkmcikfgb0tym9ahrkwacgfbgqwojfrutjicxaqkthzcdupwl,b9gwcrtwcglxjt3wsflusmupzkxnpuktanwg,TN,M,IdxboFalls,1 704 546 5417,5.0,YKgIP,bfpgezxuciobssmivuhxwsxtmkoech,5.0,2.0
Iceq2547,uhvlkvfvp,Q,,O,194973.0,Canadz,Nslyuennqmgkokijeqeiihrhbguzjjkfhzriiodpudzmgecgfmi,DScebAJYOISVUIGHeeD8GWOUQYDBJJKCBPHHICSUCHRFTnDKPjdAHqXTfEF,hritishColumbls,U,Whktehoree,1 328 196 0974,4.0,Idefiw,driaknhbxetxzhggsgejtvt,3.0,0.0
fuw1w548,,m,M,O,190563.0,Canaca,Bqoxncuccgjdoctorijelhkp4qrdvphpkalwsomewxvixj,LGVPETVFNoeWOSWaKLJEObXn5NLPEkWFBDOQU,AR,U,geplowKnife,1 270 805 4632,,fuw3xabpkpvrmxtulpzw,vgrwayhpfttwpnisytrrvrifxjp,4.0,2.0
Orp12549,KMTvLUROI,J,,R,318280.0,Unitesx6stesofAmerica,,Txdvwgyhoyn4,AR,M,9ittsbuggh,1 280 816 4805,0.0,8gprgyhxfcvecopqtrgqvbfiiknpmc,Pyxld,2.0,3.0
eok1255p,,,,O,90385.0,UnigefSratesofAmerlca,Gssyrzapqhwjpdzdqxyakpfoqnja1wacgwebsmybkdpw,sngnhjqjwwamoflisrzmjubqjkcnwdjghqlc,CA,,Reguna,1 982 768 5694,1.0,4okbkrtakkwmvhcofsbilgd,wowqtzcmzzdbdlneqfumliuivcs,2.0,5.0
Rrb12t51,Gbysatjvi,g,m,O,1693.0,UnotedStatssofAhsrica,Wgue9,Jtrkvgxdafoorlvjfsvilyfpvtmc9wxevvblkllhals7nryvtfpkpv,Newfdunswick,M,H8ntingt9n,1 103 192 7830,,Rrbthpvbxjlwdsinginlgjtzap,iievncaieoseubbcvxebh,,5.0
OfX12552,Rraitbgcner,u,,O,201457.0,Unitedqtatesofzkegica,kcgfgqxdfwnyanzgigszvjemtuyep,QOPvaPPWZRaTyNAUFZVfZVxOIbBLTCNEMFLeEUKPVVTTMQ2VGXxOGC,OR,M,Sac3wmento,1 685 975 7924,6.0,OfXByUEBBQXUWUZxxGTPHCVkN,XSHOHCAQI,5.0,5.0
ywg12553,Nqkbcgqvugu,,F,O,156768.0,8nktedStatesotAmerisa,Fsaeewgkwwuvvwrtmcngvqt,uzctnw9adinuk70ovdlbfamgblimvhgiavgbslp,KY,U,Simigapley,1 387 567 9830,14.0,ywghrpcslsuvmktjijwlqimsemas,rhdgbyucwigux,5.0,1.0
Rzg12544,Ywjihj,,,O,259290.0,UgitedStxtes0fAmwrica,HNWEJDOXU2WJDSeGBFDWKKAFORDQV8LIVDBLwohnp,Y6PGMCZOUTTEk1C,Quenec,M,Greahralls,1 587 845 4139,10.0,Rztgojgdffpjho,osekjdeuefubsfehbdkemaqbmvu,0.0,2.0
ixu12555,Wwgzgnvt,,F,O,,Uniyedatatesofwkerica,gyoffelihkl3hbrndftoisljgstgogdsvjgkkajslgjmecxbztrbazftscbbksanxaobmkjqmhebjkxz,DIFTLAaNCJaVSBQQ7RRFIeDN,Qu4bec,M,Napervjlke,1 860 969 3607,8.0,Kxuclkdpdoed,Dsddsegoncudplxqszkwbj,1.0,0.0
nkg12556,3tpamraswr,p,,R,224197.0,Uni6sdStateqofAmedica,OJNYXLUAzESIEKEJNEBJ9vuYMA0hTDLGIDGVSKGKwyXZVTyS,Igegoxexytxrsqukdcpmiwfxsjecwzpczs0,AZ,M,Alfuqyerque,,3.0,mkgolcdrawkkukoiyascafnlgbbxje,aqfyujpklqpzogipmuwnqtnvdxcy,1.0,3.0
fucq2557,Ttroqav,,f,O,172921.0,UnitfdStayesocAmerifa,jvxruvxbkndsgjpbtnjf,GGGXS4QBJhFXKCODuIJEAK6xTULQQRWFKdZHPLo,OR,M,shadleston,1 933 345 2566,4.0,fucvymsfekihzjmkgmwvjghmxdpfsm,ughgzmwhjmetmyfb,5.0,1.0
Ocg1q558,Oelvt,,,O,268787.0,Csnada,Vesdrxrsxkanevjnlggbbthbglrixvdxswdnzsxansb,bvepcfrasykjzilgmkndbsbgx1y7stkmynfde,WY,M,Rochesyer,1 467 921 5407,10.0,Ocglbuyuekjczpxpxtaljinbffksta,jibttziwzdiqf,5.0,3.0
Fen125y9,Gcohqtgotdo,J,f,R,132731.0,Unig4dStatedofAmerlca,sjwdhjourhzewmuhivtetjsx,Cviighjg,PeincfEewardIsland,M,Santafpara,1 961 606 6959,4.0,Fenjacufvoklwvrhqqywpy,WXGIHA,1.0,3.0
Cjd12560,,,,R,158302.0,,Vhmauhhzjmpjvsgvkxrldkydoqnfpagnjjhpohsonmryllegcflijlpsu2xjhdfrxbpmsuuvkf,lialrekuhcrfybsqjenj,PA,M,qugusta,1 935 868 1362,1.0,Chvkxttqxbdjzh,Fnbxrycutmgoaqytitfrswck,3.0,2.0
xmz125t1,uspccf,,,O,19627.0,ynitefwtateqofAmerica,,,MD,M,Nash7a,1 677 758 5460,9.0,xmzqwezutksovp,Kfxuvcuuninovjgya,3.0,4.0
Omy12562,RZICEhBG,,M,O,213873.0,Unit3dStatesofqme3ixa,Rss6JECXNWSBOTB,jydrkhmtuopxkwywilgnlomutdnroihujhi,Man7toba,D,Reglna,1 339 420 0168,11.0,Okyzsqstgdthifoqv,Rzmxltpiaikuvxpqadbepydja,4.0,3.0
Ink12564,Djzdstthv,I,F,U,12451.0,UnitedStxtdsotAmetica,FTGrEPOQQEeOEsYfUDTSfSSZLUUDkFNUmLXgQZVTEZYA2KF,Uaofghiysaisdgjkcdtrcquzjoxarlxvdrrlepeojfxthslckygsf,OK,M,VirgiglaBeach,1 069 509 5793,4.0,9nkkv,zdxrdogpd,5.0,4.0
Lhu125t4,7ttqauxa,r,K,O,1946.0,jnitedctatwsofAjerica,Lyagfaiwniavqsjdtenlhrxjkcgqilmcpflymvntutdhghuygz,Ifxcwyzglvoryb,Qiebec,U,Stwmford,1 616 110 0392,12.0,Lhuminvqjsgunljjg,Rroswqaolekqdhzkwlpaclbrphqok,0.0,
yPF12565,Xwecy,,,,149768.0,Canadx,,hFOBI,xaskwtchewan,U,Bridgdp0rt,1 171 308 3721,4.0,UPFRZeYTDCXkqRQ,ardtghle,1.0,4.0
Vpi11566,Yrkqvxsxuda,b,M,O,143291.0,UnitedSfaresofAnerjca,,kqwcopyziyoapliakpyiinjvhgltodt6sv,NJ,U,hemphis,1 781 083 5004,8.0,Vlknsujjyaqdfdoq,uqoesaaifbwkwyv,5.0,2.0
mks12667,XEPANQArX,,,O,183440.0,UnitddStatexkfAmedica,v3bodoiawgvl8zy9ggiqzdbwowieoknerbunvlneilklcitfolyhhxqv,NMDACDDllXEOJ,NodaScot8a,U,T6lsa,1 260 948 6361,4.0,nkslx1wjxfyhvflabb,DVONPWYYIDOMZOIMFCRDUPA,1.0,0.0
Gmj12568,Etjpllpps1,j,,R,164885.0,init4dSta6esofAmerics,Oiuxsyagzflpqkicdcye,,CT,M,SwltLakeCit6,1 711 403 7256,7.0,Gmiqya,skuipvctigcmc,4.0,3.0
lwy12569,RZKOqZOXSUnA,,,,54206.0,UnitedStstealfAmetica,Lxwhmcgpbl7hwlgyjghntuwwwgpdlwp,Lxc0ddordngcmhyddrrbcfggccbnpsyxnddvswshdqprxdtxbslvf,MD,M,vurlingtom,1 856 013 3004,10.0,pwyitgsbgx,PQSBGUBPE,1.0,2.0
Sr212570,Utfmp,,M,O,39864.0,UnitrdxtateslfAmerixa,K0oHTEMVIKaFOFFGJYDaMO,Sheogqv9duahvnrk,AK,M,shandler,1 709 196 2778,11.0,zrqcz,Demwzwrgcrctksqbigijkn,5.0,1.0
zdu125i1,CXgTBVZAAj,,m,R,254133.0,Canxda,Fzmkjjopnjdexsakqlnkmnqac4kk4oxujfggx,WNQkSBDK5UHGSZnOBFQJLtpQFMTXSj,DC,M,RapjdCity,1 638 443 1241,,xr6alx5whihijvrieioggjyra,kpttaspoqcwqhxx,1.0,1.0
Worw2572,rqlohjpwwqp,,,O,147309.0,fanada,Dncdicnjleuvqxugkmwsaoarndsat2eccpdt9jxfufkvjalnqivofjfmvynogf,Iexcugfsxvyvmwbgghhpfajmncsonchso,PrinceEcwzrdosland,W,Viftoria,,14.0,Worgzgllteukewffuuljftf,Vgjuuulymlctpblkzghindnjys,1.0,1.0
ZDb12573,,,,O,248248.0,,Abbdooiqfutooumnmsf5gffta2xwpzmwwsdfqccdnflxraogofuxokprlshdvzxgivrtmwghh,Qqtrhbofooleg,ID,W,Vailejo,1 856 225 9774,1.0,ZDHBSgIOC,Ruffpuwxa,0.0,5.0
Hcv1w574,XvVVASVKF,,f,R,152106.0,UnitedS5areaofAm2rica,Zxjwpkfpkukauf4nbuivpnztsgsiwjkedgmesonzi,Lxaeqlyd,AR,U,SanFransiwco,1 601 381 6725,1.0,Hcv9cafrfuyigbczcje,lzgwrzdqabwkvoiejrhvdmsxz,0.0,2.0
Lsl125u5,Lavovreqt6f,F,,O,209778.0,UnitedStwtezofAjericx,9ntkxkvryldjhwgckch,Qwylvaxrbkbmas2xqcyiq8ibydoiekbjgpldmuuijiojof,AZ,S,Oxna5d,1 441 614 1929,9.0,Lslpktafssbkmvaalxvkykzyzeeo,Skczdxjckfkxgpwzdedxp,1.0,4.0
CX212576,Yxmwbs,L,,R,217369.0,UnifexStatesodAnerica,1fhboj,wzikxhoc5vecbtoz7ipfqumkm2lh9wzuywidupvcfyg,NJ,M,Owkland,1 191 529 0727,10.0,CXQgITKkLTBD,Dfnoeermninmbatbsnipyf,2.0,1.0
Cka12577,eknbojalp,,,O,70897.0,UnitecSyatesogAmerkca,mulbitisjwhcgncynggclqxkssefyporecqukphwfrgjslbiauooydwzlefojwtkphmarlnwpvdhic,,OH,S,Worsester,1 098 201 7686,6.0,Ckqexpgicnbnswklsglszc,OUKJUKLTWAWXKWXKGRCWXGCW,3.0,3.0
pUB12578,Oemostvym,T,M,O,335667.0,sanada,mvihzscgnirgbtqlmuxhmrtheptnfainwyx5njsy,Cxlcqvpziuwfmb3spntd9csdgjo,AK,M,Mesa,1 986 127 4826,6.0,LUfMdtDFMJZScPCFVWFEODTUYXd,Rtihbcc,,3.0
Gls1257o,Chshk,,M,O,133764.0,UnitedStahesofAmsflca,SwiEHLKCWVarIBTXFLTUOBDwUWTHWYLVSDO3DTZSGuW8,Odhtlwrhmsiouow,NC,S,Toled9,1 836 919 5452,12.0,Goscwdpkvssmxmmrw,HJMRRTCBDLXVGAVERQSFD,3.0,5.0
Ucd12570,tr3wkcvqn3,,F,O,46601.0,,Thfyoznnwxquahdzfvteotgvm0rwsfvdratfxyxhyscymydftptckmvrbsggbwf9jvegnpexeemxtl,aycovzozahbrxplhxsgnno4bygpiqkldrgqvdi7aqjgqdxkbptmbewcfwnzti,VA,U,Poftland,1 808 977 5202,12.0,ycdmqfqihbgfttynunrjjz4ifxji,YALFFLGZFH,3.0,0.0
Ydd12581,Lwvethju,,f,O,341675.0,UnitfdStatesovwmefica,EVVQRHEd2KUPENVPU6NMBDYHyGZIdBMVSNCjyNAD1wRBIQMP,Slfymopgfyizrpdfmxcmsxvn,BritiwhCokumbiz,,Mofile,1 984 443 7171,8.0,gdxfdzwztbaszf,EXULUBBPTT,5.0,
Oji12682,Tfecffove,,F,U,104012.0,UnjtwdStaresofAmerisa,Uyrftkjo9tnkgaggygorybchbtsdwjwfgmkmkrzkw4rmqhtaq5iqrpwvp,EHRRYkZMOBGCqMCLDFCSRESBYCGgmgOTDRKKoFOAOZTbJkwgBQUjICVFGKySFTZCWFBUu,FL,D,Li64leRock,1 724 782 2985,10.0,Onixffirvrkbtlknlqsnrfzyrfd,HJVSWFCNTBZBWNFYOXFBAWWJCRBL,2.0,2.0
BpG12583,Svgkosc,,F,R,332363.0,UnitewS6ztdsofAmerica,Ivmmf9hjkayrghcugdupvejemndw7eicvfmixsvgxbrhsdiv,roIITWPeVkOVlHOBVTNYgojtNBJUXBLZjJLKXEMXGEHZULGDUTWQKZljRDscGOBwEARIJPPNGGWUV,AR,S,Hsmpton,1 700 741 9921,4.0,BLGQMOdBnDQZNoP,tnibkwth,1.0,5.0
srv13584,Ndzubnxeth3,N,,U,179780.0,UnitedqtqtespfAkerica,,PXIJHT1rGRRPMACVnP8IkWFYCeOLOMHNHXPJ6VFREKHvISDCFYQEV8jDxqZGXNH6XJSOhXTHM,PA,M,NeeOrlesns,1 422 378 0147,12.0,xrvsjsittkobdzto,Ftiqiwwmov,5.0,3.0
fhh22585,yignpgqyxea,,,O,112508.0,Canxda,Nlnchhoogqisgdioadlqbzfem2hyd9jretwdgxwlntduj7kwqeuykdpcovguql4svuoygwhwejc,ewemqogxcf7kalewmthawfvfhwhwnrsaiogsrtiheojn8ak,ME,M,Lafaystte,1 437 033 1468,5.0,fuhnuieeidsdds,Xwueuezanbsaevtrvi,0.0,5.0
lud1e586,Myqckrrnfl,,,O,116271.0,UnitedStwteskfAmwdica,Huigmkqlzxnihegvbfiwijfpkmjngretxu,4dhniptbqmnyvbdnfagxhsxl8thhgmrurfyyphghvakmxzmbvlpqgndea,ME,S,McAloen,1 335 490 9255,10.0,ludfkbhteugzi,CJBDHCHKH,3.0,
xmv12587,Cxmcsghakxr,G,F,O,206357.0,UmitedStqtesorsmerica,Qsvyivdjgbdjjsyinbxzyc,Kkwablk1j9lkiewlt2cnngtywcdgobhqzgublflfkfnztllfr1pwbqmskjmcobqahywjprpqkrwpmq,DC,D,Charpestin,1 903 711 6957,7.0,Ambnppmsxysfydshwbsbqldojtjqv,MOUFNZSAXNIJ,0.0,5.0
