AgeID,NuCrCa,OwOReF,PosCo,MiInit,NuC,Ph,In,NumChi,MariSt,Ag,CreRat,Em,NeWo
BZC13259,1.0,O,Qqbmwzycl,Q,1.0,1-871-854-2212,,2.0,U,79.0,491.0,Gap,1503671.0
QIV13260,5.0,O,gkiltrkqxml,,2.0,1-475-831-3964,298878.0,1.0,M,40.0,594.0,Owens Corning,3263203.0
HKN13261,7.0,R,Dzlkuop,Z,0.0,1-907-551-3014,412000.0,2.0,U,85.0,664.0,Curtiss-Wright,2761203.0
GFL13262,9.0,O,chrjnrm,,0.0,1-574-065-0336,161918.0,0.0,D,92.0,836.0,Harley-Davidson,2500499.0
PCR13263,4.0,O,Kgbhipuuovxb,,4.0,1-983-331-5503,150257.0,0.0,S,37.0,807.0,CenturyTel,1031644.0
Mxh13264,5.0,O,pjxhfvict,,4.0,1-913-754-4478,131378.0,3.0,M,49.0,555.0,Magellan Health Services,3245402.0
Nun13265,1.0,R,Jnssq,t,0.0,1-968-682-4562,427824.0,1.0,U,,704.0,Cooper-Standard Holdings,2532859.0
zve13266,7.0,O,Ophngwnyzgj,,1.0,1-126-684-7680,432383.0,4.0,S,81.0,444.0,Costco Wholesale,3478268.0
Csi13267,1.0,O,QSSDIQWNUFEN,Y,2.0,1-509-797-1506,72261.0,,S,13.0,344.0,Domtar,
Eek13268,7.0,U,RNXZHCFZZ,X,4.0,1-079-603-5559,2945.0,5.0,U,98.0,728.0,Susser Holdings,2886374.0
RTU13269,1.0,O,Fzbvohtpbibi,,3.0,1-003-595-8840,434739.0,,S,61.0,428.0,Owens & Minor,1521016.0
iah13270,,U,Acovlcfa,,3.0,1-103-761-4145,316148.0,5.0,,77.0,732.0,Dick's Sporting Goods,2976268.0
cep13271,6.0,U,bcemigjbmuer,,5.0,1-169-001-0679,164871.0,4.0,,55.0,372.0,VWR Funding,1510723.0
Xrj13272,5.0,U,avjoozh,,0.0,1-674-730-3777,480038.0,4.0,U,83.0,427.0,Owens & Minor,526799.0
OMN13273,1.0,O,ymvix,,4.0,1-679-489-9725,91185.0,,M,82.0,765.0,Dover,445239.0
KGW13274,10.0,R,fxyetv,,5.0,1-364-266-8678,480642.0,0.0,M,45.0,787.0,Varian Medical Systems,2580124.0
ETJ13275,1.0,O,ycecl,,2.0,1-680-779-3336,338137.0,3.0,S,96.0,399.0,Campbell Soup,484634.0
odf13276,10.0,O,Nusabxe,K,1.0,1-629-190-3998,151581.0,1.0,W,50.0,436.0,United Stationers,3644428.0
FJJ13277,10.0,O,qnhkhbnconz,X,1.0,1-333-190-4296,216513.0,1.0,W,7.0,769.0,,382858.0
Gry13278,6.0,R,JRXXARORTL,,,1-601-449-9825,316902.0,4.0,U,68.0,719.0,Bed Bath & Beyond,3994265.0
Htg13279,2.0,O,hefghnmso,V,5.0,1-802-639-5897,249323.0,5.0,M,31.0,340.0,Dole Food,2294561.0
Nck13280,5.0,O,NAKQC,M,3.0,1-386-695-2443,180897.0,2.0,M,67.0,696.0,MGIC Investment,3736725.0
Ulu13281,6.0,O,Tppopzjbbkpm,,2.0,1-133-344-0698,64683.0,4.0,U,78.0,429.0,UGI,1373134.0
ZMH13282,7.0,U,Ltmtuo,S,5.0,1-648-894-4848,116935.0,3.0,S,61.0,502.0,Packaging Corp. of America,2622298.0
eso13283,5.0,R,Rtxbz,,1.0,1-350-570-6771,84676.0,2.0,W,81.0,849.0,Dominion Resources,197048.0
Uvw13284,1.0,O,Qoqbrkwrj,Q,5.0,1-796-938-9443,22879.0,4.0,U,4.0,,State Farm Insurance Cos.,769987.0
ejn13285,0.0,R,Xlxle,,2.0,1-945-448-9130,6876.0,3.0,M,20.0,827.0,CarMax,2263759.0
abg13286,3.0,R,Tadzvdwmk,,5.0,1-652-817-1263,423844.0,0.0,W,68.0,377.0,Allergan,1149508.0
PPL13287,5.0,R,ocngwjx,y,4.0,1-287-586-7650,52513.0,0.0,M,,428.0,Vectren,
Jiu13288,6.0,R,swgmcuxdux,P,4.0,1-718-238-7850,34540.0,1.0,M,32.0,326.0,Analog Devices,2142179.0
Ims13289,8.0,O,EGYAHVCH,,1.0,1-766-959-6159,173732.0,5.0,,25.0,,CommScope,3456095.0
kxr13290,3.0,O,FLTBWUK,,3.0,1-446-952-6459,248640.0,4.0,M,56.0,789.0,Express Scripts,1797369.0
Jpv13291,7.0,O,Dgksmvlbaq,,5.0,1-327-961-7228,439264.0,1.0,S,90.0,700.0,MEMC Electronic Materials,236958.0
AUV13292,1.0,O,,,1.0,1-909-462-1614,338039.0,5.0,S,18.0,460.0,Las Vegas Sands,2916599.0
lip13293,10.0,O,Vdkouhul,,2.0,1-088-568-0253,138898.0,4.0,M,49.0,441.0,Regal-Beloit,830045.0
Nfo13294,4.0,R,gecgtfvxouab,,5.0,1-900-597-3379,465718.0,4.0,M,55.0,542.0,Murphy Oil,3260198.0
Wsz13295,1.0,O,Kmlvthsl,,,1-881-385-6273,208991.0,4.0,M,43.0,736.0,SunGard Data Systems,2286681.0
qbc13296,3.0,O,Emdktxpin,R,3.0,1-605-435-3346,237244.0,4.0,S,95.0,451.0,Energy Transfer Equity,2416195.0
HWJ13297,,O,Rqcazinms,s,0.0,1-458-069-0788,101559.0,5.0,M,39.0,620.0,Torchmark,1506478.0
ggf13298,10.0,U,Brgxxpackcr,p,3.0,1-464-238-0810,55791.0,2.0,S,46.0,327.0,3M,3328580.0
dvs13299,7.0,R,WKSDGYYN,g,1.0,1-081-162-4468,293690.0,0.0,M,98.0,744.0,DTE Energy,1482658.0
Mmk13300,10.0,O,RLAJNQM,,1.0,1-911-389-2850,338565.0,1.0,,37.0,,HNI,1623391.0
Bpl13301,10.0,O,Qeeqxnxkk,,4.0,1-794-660-0975,154961.0,0.0,M,27.0,554.0,Legg Mason,3810116.0
Izs13302,4.0,U,Uflgkjhluhj,D,2.0,1-224-122-8069,196527.0,0.0,M,49.0,694.0,Polaris Industries,3210053.0
Tpv13303,4.0,O,Ytpnflkvyhr,,3.0,1-516-909-3477,315680.0,5.0,M,7.0,507.0,BlackRock,2685602.0
Qgq13304,2.0,O,xuzfyelrdtzq,R,5.0,1-138-341-8864,415427.0,5.0,U,83.0,809.0,Lubrizol,112786.0
Pir13305,0.0,U,XDOAYETOUM,,4.0,1-570-136-0551,104727.0,4.0,D,85.0,362.0,Asbury Automotive Group,3368397.0
Mmg13306,2.0,O,Ncrqhelezez,,5.0,1-066-670-5957,308515.0,4.0,M,87.0,329.0,Sauer-Danfoss,46485.0
SZX13307,9.0,O,mntonucdqjt,,5.0,1-808-944-2055,123475.0,5.0,U,22.0,303.0,Ralcorp Holdings,198873.0
hmd13308,8.0,R,Ttyixxkfz,Z,3.0,1-589-355-0258,103004.0,2.0,U,86.0,656.0,Benchmark Electronics,3063829.0
Qjm13309,4.0,,Znlnlzxhh,,0.0,1-647-652-7574,267070.0,2.0,M,46.0,710.0,PG&E Corp.,447917.0
Djl13310,1.0,R,kkavkdpxek,,3.0,1-526-427-3269,127017.0,2.0,U,,619.0,,2301005.0
nos13311,8.0,O,TGKMRHT,,4.0,1-330-614-1445,304221.0,2.0,W,4.0,516.0,Casey's General Stores,1261825.0
yse13312,1.0,O,YCKJXU,,1.0,1-760-007-7116,443773.0,1.0,M,94.0,545.0,Safeway,910255.0
Sbu13313,0.0,R,PTHNF,J,4.0,1-955-025-6844,287856.0,5.0,S,68.0,811.0,Bon-Ton Stores,1821823.0
ytz13314,,O,xregvkuvgje,O,4.0,1-839-197-5686,235513.0,2.0,M,84.0,,GameStop,2199015.0
Fce13315,2.0,O,Bzxtukntjmuh,,2.0,1-423-036-6301,168446.0,3.0,S,0.0,392.0,Cooper-Standard Holdings,3734037.0
Ynb13316,,O,Easiqoozh,h,4.0,1-236-597-5459,158347.0,3.0,U,3.0,379.0,AmeriCredit,
zur13317,4.0,O,XTIAQE,e,1.0,1-248-353-0225,252112.0,3.0,U,8.0,432.0,Black & Decker,1405386.0
Kfi13318,2.0,O,Vzcbixlj,a,0.0,1-747-947-1632,64619.0,3.0,U,100.0,414.0,Holly,278240.0
Kky13319,3.0,R,,E,4.0,1-824-966-8091,351408.0,3.0,,0.0,557.0,Kraft Foods,
JHT13320,4.0,R,xtmcwdbpwdv,,3.0,1-097-243-8273,15690.0,3.0,,90.0,620.0,Questar,1401347.0
AGE13321,9.0,O,OAYHHW,,3.0,1-263-598-1053,100473.0,5.0,M,100.0,603.0,Biogen Idec,989289.0
BPP13322,4.0,R,Vdahuxrb,e,,1-474-374-1560,79867.0,,U,60.0,544.0,Polo Ralph Lauren,2424799.0
Uxt13323,2.0,O,Nahlg,L,1.0,1-074-245-5912,402837.0,1.0,S,12.0,568.0,Icahn Enterprises,1819852.0
wro13324,6.0,R,DBEKWLQUH,,3.0,1-154-643-3643,182885.0,0.0,,37.0,609.0,NBTY,1333649.0
Qfx13325,4.0,O,Gmlpzoxetwz,,2.0,,450158.0,4.0,M,80.0,558.0,NYSE Euronext,970779.0
ejr13326,0.0,,twaojstrzyhi,R,4.0,1-154-681-6410,285716.0,4.0,D,65.0,725.0,ScanSource,2287116.0
PEX13327,6.0,O,ERSDPKSNBDDN,D,3.0,1-108-812-3106,492831.0,1.0,M,27.0,513.0,Dr Pepper Snapple Group,3959338.0
Hxn13328,10.0,R,Gdjthpivol,,1.0,1-911-364-9127,27955.0,3.0,M,85.0,409.0,ProLogis,165621.0
XVC13329,7.0,U,Hpsabxc,,1.0,1-619-099-4890,252676.0,5.0,M,100.0,604.0,Sovereign Bancorp,3359850.0
Yoj13330,5.0,,Uqpbm,o,5.0,1-479-553-2230,270966.0,2.0,M,,523.0,Virgin Media,2720565.0
RUP13331,7.0,O,Tcynuaqpanv,N,1.0,1-889-751-3110,241791.0,5.0,M,20.0,440.0,Dun & Bradstreet,746033.0
opz13332,3.0,O,qrvrasw,,,1-870-249-6201,203728.0,5.0,U,20.0,800.0,United Services Automobile,1644198.0
Ejl13333,6.0,O,EDDLLKXPXY,,1.0,1-812-145-7818,381874.0,4.0,M,51.0,453.0,Harsco,2433474.0
dsh13334,5.0,R,Btppu,Q,2.0,1-918-240-8283,272565.0,4.0,M,66.0,753.0,Hershey,253844.0
gmp13335,,O,UWAIUHDXU,z,4.0,1-847-007-3615,204894.0,0.0,M,89.0,775.0,First American Corp.,64519.0
Wth13336,6.0,O,fwikqqlhi,,1.0,1-273-931-8849,333852.0,5.0,S,15.0,778.0,Solo Cup,598414.0
Fib13337,6.0,O,XTOQNNWH,r,2.0,1-729-085-6870,48703.0,3.0,M,14.0,520.0,Tyson Foods,3226370.0
GGU13338,5.0,O,XWVIZDIIKM,m,3.0,1-757-722-8461,260091.0,3.0,S,55.0,827.0,Buildings Materials Corp.,358781.0
kzu13339,7.0,O,Rueeca,,2.0,1-484-181-9036,21794.0,5.0,,86.0,661.0,Sentry Insurance Group,1873831.0
eyq13340,6.0,O,NBGUODS,F,3.0,1-742-962-2001,363193.0,2.0,W,68.0,310.0,Advance Auto Parts,626234.0
Tca13341,1.0,O,Kvafkjfnge,,3.0,1-879-424-6284,369519.0,3.0,M,10.0,350.0,Alpha Natural Resources,843518.0
ksg13342,3.0,O,stfanolwrxp,e,4.0,1-542-205-7502,365806.0,3.0,M,50.0,434.0,Medco Health Solutions,549065.0
YAF13343,4.0,R,VNUTPO,,5.0,1-848-198-8135,157902.0,2.0,S,67.0,735.0,American Electric Power,3384796.0
Agy13344,6.0,O,ujeyzxsimmid,D,0.0,1-900-495-9209,318463.0,0.0,U,54.0,609.0,DirecTV Group,793150.0
ZVG13345,0.0,R,Dyhvjia,,1.0,1-549-916-9929,166958.0,1.0,S,19.0,405.0,Harman International Ind.,1048082.0
Qpx13346,6.0,O,,,4.0,1-461-826-5108,486577.0,3.0,U,48.0,838.0,Roper Industries,2537091.0
Gtu13347,2.0,U,WSSPKM,s,4.0,1-827-263-8166,161659.0,0.0,U,62.0,,Ryland Group,3490055.0
Sub13348,0.0,O,gzbelc,,3.0,1-259-197-0305,137427.0,0.0,S,73.0,338.0,SAIC,1608362.0
Bbp13349,10.0,O,ZQWDVZH,,0.0,1-638-796-3439,235313.0,1.0,U,69.0,379.0,Navistar International,1289122.0
Hoa13350,10.0,R,Bfavkjcbhvb,i,2.0,1-665-005-9897,339231.0,3.0,M,53.0,490.0,Shaw Group,2183732.0
qzs13351,0.0,O,xhbxskj,,5.0,1-179-695-2168,399198.0,4.0,S,2.0,376.0,Beacon Roofing Supply,648748.0
PQO13352,5.0,O,Jatiieihkp,,5.0,1-102-008-3392,262395.0,3.0,M,89.0,762.0,ENSCO International,362205.0
Wnu13353,6.0,R,TKULUUHCYN,,5.0,1-820-952-7781,340377.0,1.0,M,82.0,316.0,Convergys,3458696.0
Fuo13354,8.0,O,oancszpym,N,,1-375-585-8507,331416.0,1.0,M,57.0,422.0,TRW Automotive Holdings,1350822.0
Yer13355,9.0,O,PUSTUFZYSP,,1.0,1-384-370-2066,349824.0,3.0,U,33.0,689.0,Land O'Lakes,3823161.0
Ohx13356,0.0,O,,,5.0,1-276-729-8464,60959.0,2.0,D,46.0,434.0,Domtar,1675641.0
tov13357,9.0,O,Trzbiebncbu,,1.0,1-705-456-8781,112793.0,5.0,M,46.0,458.0,Pacific Life,3757165.0
lsb13358,0.0,O,AJFGFVGDM,W,1.0,1-639-734-7749,236397.0,3.0,D,45.0,763.0,eBay,2836186.0
taj13359,,O,RPKNOVALSKFI,j,4.0,1-806-219-8331,183171.0,4.0,M,,816.0,BMC Software,3789067.0
qcz13360,3.0,U,Gftmhycuj,G,3.0,1-897-966-2354,390375.0,4.0,S,50.0,731.0,Puget Energy,3823618.0
Yrz13361,,O,Rreflir,B,4.0,1-983-658-4608,100336.0,5.0,U,46.0,595.0,Holly,3697223.0
Sus13362,9.0,O,Rbxmyybrcv,Q,1.0,1-217-758-1131,14658.0,5.0,U,75.0,732.0,Ingles Markets,3225259.0
Qgz13363,5.0,O,NTAYMED,V,0.0,1-993-790-8630,7124.0,5.0,U,,568.0,McCormick,2303361.0
BDA13364,9.0,R,jxtiq,C,1.0,1-815-683-4774,329910.0,5.0,M,51.0,844.0,Tellabs,249878.0
Sbf13365,9.0,O,Oskvr,,1.0,1-492-409-5837,264203.0,5.0,S,57.0,702.0,Raytheon,2082068.0
RCF13366,4.0,O,Gdjpmkauupcj,T,0.0,1-844-370-2961,228938.0,0.0,,33.0,,Massey Energy,2208589.0
Nxh13367,10.0,O,Usslbvjqvlxt,S,2.0,1-524-628-3861,491594.0,4.0,M,33.0,565.0,"Toys ""R"" Us",1492441.0
UXS13368,1.0,R,Hlwilbcaypix,E,5.0,1-226-019-8060,71628.0,1.0,U,88.0,615.0,O'Reilly Automotive,3845994.0
WOE13369,3.0,O,Mefzlgvihjb,R,4.0,1-687-161-3010,46563.0,2.0,U,69.0,648.0,Cinemark Holdings,3039054.0
Noe13370,3.0,O,OLCWRMHZKV,,4.0,1-628-853-3357,8641.0,5.0,M,90.0,416.0,Priceline.com,1588379.0
Zsi13371,9.0,O,Rkedjpttijoo,,5.0,1-885-888-8635,483217.0,,M,99.0,629.0,Source Interlink Cos.,2417178.0
SJM13372,6.0,U,smmoe,,5.0,1-448-229-9207,435229.0,1.0,M,22.0,836.0,Men's Wearhouse,2650526.0
Gry13373,2.0,O,IHHVUIIMSMUW,,0.0,1-486-940-6841,76119.0,4.0,M,31.0,467.0,,3206805.0
COX13374,3.0,O,LCKJII,A,2.0,1-659-481-4849,291399.0,0.0,M,6.0,789.0,Magellan Health Services,3685584.0
Ssj13375,9.0,O,qsvfop,,1.0,1-613-819-8161,92459.0,4.0,M,72.0,827.0,Cracker Barrel Old Country,1658297.0
SJV13376,4.0,O,Oiclju,,2.0,1-366-879-5441,336158.0,2.0,S,57.0,452.0,Winn-Dixie Stores,1236802.0
cqh13377,1.0,,csexvhyiuve,,1.0,1-198-804-7194,494412.0,5.0,M,4.0,655.0,TIAA-CREF,3232894.0
Wfj13378,2.0,O,Iwvava,s,4.0,1-740-912-1382,302602.0,4.0,M,38.0,521.0,,26822.0
Fra13379,7.0,U,nrwrrufbybtf,w,0.0,1-446-324-2547,494222.0,0.0,M,20.0,420.0,BearingPoint,1630569.0
Lsx13380,7.0,,AWPLH,,1.0,1-474-113-1268,329266.0,3.0,M,22.0,335.0,Weyerhaeuser,
Orq13381,5.0,O,Vaosgqsntav,G,5.0,1-874-351-7940,354447.0,4.0,S,81.0,565.0,Ferrellgas Partners,3195999.0
Mgm13382,6.0,R,Tgzqiaujwggp,,4.0,1-495-665-6827,167267.0,3.0,W,100.0,779.0,BJ Services,3553455.0
Prv13383,2.0,O,VADVBBQ,B,1.0,1-235-170-8142,220486.0,2.0,S,44.0,488.0,,509494.0
gyt13384,9.0,R,HJXFSIVPWUMK,S,5.0,1-369-558-7545,116629.0,4.0,M,30.0,778.0,Ashland,
Jet13385,2.0,R,Emwlp,,5.0,1-295-194-7736,282630.0,3.0,M,23.0,377.0,Belden,386006.0
suw13386,7.0,O,ETZCA,t,4.0,1-645-782-4441,371263.0,0.0,M,26.0,813.0,Express Scripts,1370651.0
wku13387,10.0,O,WLNOSTV,,2.0,1-216-849-6129,175688.0,2.0,M,3.0,760.0,Land O'Lakes,
Rmr13388,4.0,O,Yahzkqxoyxq,F,2.0,1-473-375-4650,302608.0,5.0,M,31.0,592.0,Sealed Air,1609839.0
ddt13389,3.0,O,RZUCKCTDXI,,1.0,1-697-301-1194,108647.0,4.0,W,79.0,445.0,Delta Air Lines,
JRL13390,2.0,O,SBOQGBFOPEB,B,4.0,1-313-704-1996,19981.0,4.0,D,28.0,379.0,Constellation Energy,1721796.0
Bfo13391,3.0,O,smujptierddj,s,0.0,1-259-052-6744,205609.0,1.0,M,85.0,532.0,Amerco,2574915.0
Oey13392,,R,fwusl,A,5.0,1-852-185-0965,462711.0,2.0,U,2.0,817.0,M&F Worldwide,2511005.0
SCA13393,0.0,U,Nfrlqn,,4.0,1-604-441-3147,203178.0,1.0,S,93.0,332.0,Plains Exploration,93460.0
Xnq13394,4.0,O,EXTOQRFXZ,P,0.0,,22115.0,3.0,S,82.0,563.0,Group 1 Automotive,3040224.0
Pzo13395,10.0,R,Yztji,e,0.0,1-090-904-5607,127226.0,5.0,U,15.0,498.0,AbitibiBowater,1436222.0
Kgl13396,8.0,O,JASIPBCSU,G,4.0,1-148-241-1124,224927.0,4.0,M,91.0,555.0,New Jersey Resources,2449616.0
klm13397,,,DEBEGNFQ,O,4.0,1-660-380-8759,451825.0,2.0,M,41.0,654.0,Zimmer Holdings,3605944.0
Jax13398,0.0,O,QVEBOPVQQ,S,5.0,1-384-402-1415,307321.0,5.0,D,33.0,565.0,Great Atlantic & Pacific Tea,3394119.0
njf13399,1.0,O,LAJKXA,g,4.0,1-604-532-5809,423890.0,4.0,M,87.0,655.0,Valassis Communications,1881401.0
Zop13400,4.0,R,hxgiakwax,,4.0,1-532-039-7354,116423.0,3.0,M,3.0,482.0,AMC Entertainment,245470.0
GLJ13401,,O,ODYWPWJAGUZR,,4.0,1-646-023-5699,13303.0,4.0,M,13.0,717.0,Motorola,152152.0
FYF13402,8.0,O,Bhgeqldm,,0.0,1-164-229-5432,482538.0,2.0,U,92.0,655.0,Capital One Financial,
Jmi13403,0.0,O,Qitpmrtey,,2.0,1-719-532-9288,140683.0,2.0,U,28.0,429.0,Fidelity National Financial,841653.0
Atb13404,10.0,O,upfhfefybatk,,,,329852.0,3.0,W,47.0,398.0,KAR Holdings,3448653.0
Eyr13405,0.0,R,Uwecartthmv,,3.0,1-157-946-1584,428171.0,5.0,D,79.0,803.0,Manpower,2162717.0
Iih13406,6.0,O,Isswoec,,2.0,1-618-434-9274,10374.0,1.0,M,76.0,792.0,Smurfit-Stone Container,3952132.0
Knm13407,3.0,O,Iydrs,,3.0,1-970-109-2998,,2.0,M,45.0,653.0,Dole Food,
Azh13408,6.0,R,FBAKDLF,N,5.0,1-531-787-8427,290998.0,0.0,S,51.0,785.0,NVR,3152909.0
KJK13409,2.0,O,IBHVZ,,1.0,1-160-193-8577,112950.0,1.0,W,93.0,761.0,AMR,2323724.0
Kgy13410,10.0,R,tnicjxwtc,,3.0,1-799-089-8076,291467.0,4.0,S,40.0,735.0,A.O. Smith,3444615.0
Lbo13411,8.0,,FFXESDNGRMZ,l,1.0,,358258.0,4.0,D,57.0,636.0,EOG Resources,2157760.0
Ohs13412,2.0,O,Ubauiwvpwwi,,0.0,1-609-039-1034,445423.0,3.0,M,59.0,704.0,Emerson Electric,2626950.0
JNP13413,,O,Bivyebbb,n,2.0,1-870-031-6697,241742.0,2.0,S,67.0,500.0,FirstEnergy,1965855.0
HFW13414,10.0,O,UMLXV,,0.0,1-711-748-0815,150120.0,0.0,M,31.0,343.0,Vulcan Materials,1011053.0
gta13415,4.0,,NGEVQULUZ,I,3.0,1-076-910-4384,418826.0,1.0,M,84.0,304.0,AnnTaylor Stores,1126425.0
prc13416,1.0,O,Xaldqso,,0.0,1-693-431-7315,299696.0,2.0,S,79.0,652.0,Baker Hughes,
MSL13417,3.0,O,EHNWUQLJM,o,3.0,1-989-570-9954,74767.0,5.0,M,28.0,748.0,Packaging Corp. of America,3677625.0
Tqo13418,7.0,O,Qtdlfu,,5.0,1-297-207-8118,208571.0,1.0,S,58.0,541.0,,2552839.0
Cey13419,7.0,O,TKAIT,f,2.0,1-388-290-8649,309813.0,5.0,M,98.0,484.0,Avery Dennison,3065927.0
Srg13420,2.0,R,Maqvwsjlyel,m,4.0,1-967-807-8632,116410.0,5.0,D,80.0,368.0,Wisconsin Energy,2895331.0
Hks13421,8.0,O,Smxopeneo,,1.0,1-861-295-0096,64370.0,4.0,U,11.0,411.0,Spartan Stores,1408826.0
UST13422,8.0,R,MZVVUZ,B,5.0,1-335-283-3406,131067.0,0.0,S,63.0,554.0,RPM International,3131250.0
KLY13423,9.0,R,ICJISWALFKDS,,1.0,1-170-534-0918,386836.0,4.0,U,60.0,739.0,Henry Schein,2235242.0
CYX13424,1.0,O,Rhvycl,B,1.0,1-001-537-4016,66911.0,5.0,W,70.0,651.0,Nacco Industries,486589.0
qtl13425,0.0,O,,W,3.0,1-397-619-7234,482853.0,,M,7.0,447.0,Publix Super Markets,1866492.0
ZQE13426,10.0,O,qimevbixnqef,S,2.0,1-529-272-2423,77290.0,2.0,D,50.0,833.0,Interpublic Group,3448699.0
jid13427,0.0,O,Gsnnxcvitu,I,4.0,1-326-090-5395,330330.0,3.0,U,13.0,727.0,Southern,707707.0
VPC13428,10.0,O,Npgog,L,0.0,1-860-217-2112,190039.0,3.0,M,62.0,760.0,MetLife,3812236.0
TFJ13429,3.0,U,Dgollrsgbfl,C,1.0,1-212-775-9379,61833.0,0.0,U,52.0,309.0,Flowers Foods,3822989.0
dfb13430,1.0,O,Lukqq,u,4.0,,237325.0,1.0,M,84.0,811.0,Celanese,3702672.0
szv13431,3.0,U,Wybjb,,3.0,1-630-259-2524,469609.0,4.0,M,63.0,671.0,Neiman Marcus,3491822.0
Nqn13432,1.0,U,Wsmxsayflwns,x,4.0,1-703-607-6123,,2.0,,98.0,771.0,Wesco International,598057.0
Kbk13433,6.0,O,Suzblnial,,1.0,1-712-937-5358,147261.0,1.0,M,54.0,801.0,United Technologies,3698115.0
nxv13434,1.0,U,NIJTHUMEM,Q,5.0,1-131-342-4998,247255.0,5.0,M,54.0,445.0,Hovnanian Enterprises,3967662.0
QBZ13435,9.0,,WMLNBTOOA,,3.0,1-184-197-2194,390143.0,2.0,W,,518.0,URS,301398.0
NYZ13436,1.0,U,Bhkxnhj,,5.0,1-633-405-2644,167512.0,3.0,U,41.0,349.0,Landstar System,2637018.0
IPW13437,7.0,R,Fiynyliewa,,5.0,1-342-711-3090,334967.0,0.0,U,10.0,473.0,Danaher,2295132.0
Coe13438,9.0,O,Wkvjbknw,,5.0,1-320-699-7650,88882.0,3.0,S,58.0,507.0,Maxim Integrated Products,598436.0
azn13439,3.0,O,axnqbea,,4.0,1-462-078-1849,398372.0,4.0,M,83.0,479.0,Vornado Realty Trust,3057888.0
CMI13440,4.0,O,FKYDD,,1.0,1-928-999-6405,408036.0,0.0,M,24.0,646.0,Mutual of America Life,2289608.0
ncu13441,4.0,O,iwlaodxw,,1.0,1-510-554-3465,468846.0,3.0,,,550.0,,3970770.0
Ivg13442,10.0,O,QSVCOEQZQDA,,2.0,1-504-774-7073,232318.0,2.0,M,32.0,631.0,Nucor,1511924.0
SJJ13443,8.0,O,wplswe,,2.0,1-014-919-1324,23408.0,1.0,S,25.0,833.0,HealthSouth,2906143.0
ngl13444,9.0,O,cycfngceol,F,,1-705-544-0667,377165.0,2.0,U,32.0,505.0,A.O. Smith,2327430.0
Bcm13445,0.0,O,,,1.0,1-478-984-2218,62663.0,,M,43.0,543.0,Reliance Steel & Aluminum,1557527.0
Ovd13446,1.0,O,nilnirczrje,D,2.0,1-788-269-9102,45422.0,5.0,M,33.0,394.0,Pioneer Natural Resources,222067.0
HIE13447,0.0,O,hszvu,,5.0,1-374-484-1176,325513.0,4.0,U,5.0,615.0,ITT,2595162.0
Rhd13448,5.0,O,FVCXHPAI,,5.0,1-002-355-1726,123854.0,5.0,S,70.0,,Markel,1158457.0
Vcx13449,8.0,O,TAKSF,o,3.0,1-318-816-6959,30507.0,1.0,M,36.0,498.0,Autodesk,1563046.0
PII13450,,O,Odpdr,M,5.0,1-542-369-7662,240713.0,1.0,S,76.0,457.0,Sanmina-SCI,3920394.0
Ddm13451,10.0,O,pwdevenldzlm,,2.0,1-688-437-0856,,1.0,M,67.0,543.0,Lam Research,454249.0
hch13452,2.0,R,Tzxqqkktgevs,,1.0,1-385-994-7972,230870.0,4.0,,88.0,685.0,,663834.0
JRK13453,2.0,O,LFITTBW,R,0.0,1-358-691-6605,87590.0,0.0,S,95.0,453.0,Enersys,416618.0
fjh13454,4.0,R,ROGPW,,4.0,1-173-080-2680,423148.0,,W,22.0,571.0,Unified Grocers,663678.0
Pdd13455,9.0,O,Ttdurdlplcd,g,4.0,1-842-716-1253,245484.0,3.0,M,85.0,833.0,Warner Music Group,815814.0
Ubm13456,8.0,O,jvqmw,,1.0,1-740-513-2725,362660.0,1.0,M,53.0,722.0,Cephalon,1728168.0
jvk13457,2.0,R,ndpah,,0.0,1-433-707-3224,456181.0,,M,10.0,687.0,Kansas City Southern,52670.0
Ugp13458,7.0,R,ZZNJDGYIKD,A,5.0,1-242-204-6374,427837.0,0.0,M,16.0,690.0,Hexion Specialty Chemicals,3263655.0
Ivt13459,2.0,O,Xmttgwxwb,,5.0,1-015-160-5580,142920.0,1.0,M,,647.0,SanDisk,508888.0
APE13460,2.0,O,Vlkzphdxyec,c,5.0,1-704-943-0689,94906.0,1.0,M,22.0,548.0,Sealed Air,280461.0
Oti13461,7.0,R,Fvweshcwpxxk,F,1.0,1-556-434-4034,304697.0,3.0,S,57.0,849.0,Office Depot,1265398.0
EOT13462,4.0,R,Ffegtheqbp,O,1.0,1-837-151-9912,116852.0,4.0,M,10.0,,Questar,3820275.0
Rvl13463,1.0,R,uizvyewnejs,N,0.0,1-149-598-8491,239502.0,4.0,M,32.0,778.0,Levi Strauss,1873597.0
AHG13464,2.0,O,fwkochmo,,1.0,1-036-971-0352,219726.0,4.0,M,54.0,359.0,Chesapeake Energy,575291.0
OOX13465,7.0,O,shervv,,5.0,1-697-829-7072,262854.0,1.0,,70.0,591.0,Starbucks,3767157.0
SSU13466,4.0,O,,,1.0,1-216-988-5304,459503.0,2.0,M,71.0,,Xerox,538962.0
bid13467,9.0,O,,,4.0,1-256-106-4282,462105.0,0.0,D,75.0,458.0,Textron,1961830.0
Wnm13468,2.0,O,RZQZSOW,,4.0,1-096-718-5768,198464.0,0.0,M,53.0,301.0,,2415608.0
