codice_postale,indirizzo,telefono,nome,distretto,cliente_id,cognome,attivo,email,indirizzo_id,data_creazione,città_id,negozio_id,indirizzo2
50592,1416 San Juan Bautista Tuxtepec Avenue,144206758053,GENE,Zufar,498,SANBORN,1,GENE.SANBORN@sakilacustomer.org,503,2006-02-14 22:04:37,444,1,
86208,1 Valle de Santiago Avenue,465897838272,MARC,Apulia,499,OUTLAW,1,MARC.OUTLAW@sakilacustomer.org,504,2006-02-14 22:04:37,93,2,
69504,519 Brescia Parkway,793996678771,REGINALD,East Java,500,KINDER,1,REGINALD.KINDER@sakilacustomer.org,505,2006-02-14 22:04:37,318,1,
16370,414 Mandaluyong Street,52709222667,RUBEN,Lubelskie,501,GEARY,1,RUBEN.GEARY@sakilacustomer.org,506,2006-02-14 22:04:37,314,1,
87687,1197 Sokoto Boulevard,868602816371,BRETT,West Bengali,502,CORNWELL,1,BRETT.CORNWELL@sakilacustomer.org,507,2006-02-14 22:04:37,478,1,
90797,496 Celaya Drive,759586584889,ANGEL,Nagano,503,BARCLAY,1,ANGEL.BARCLAY@sakilacustomer.org,508,2006-02-14 22:04:37,552,1,
37469,786 Matsue Way,111177206479,NATHANIEL,Illinois,504,ADAM,1,NATHANIEL.ADAM@sakilacustomer.org,509,2006-02-14 22:04:37,245,1,
1570,48 Maracaíbo Place,82671830126,RAFAEL,Central Luzon,505,ABNEY,1,RAFAEL.ABNEY@sakilacustomer.org,510,2006-02-14 22:04:37,519,1,
44816,1152 al-Qatif Lane,131370665218,LESLIE,Kalimantan Barat,506,SEWARD,1,LESLIE.SEWARD@sakilacustomer.org,511,2006-02-14 22:04:37,412,2,
54674,1269 Ipoh Avenue,402630109080,EDGAR,Eskisehir,507,RHOADS,1,EDGAR.RHOADS@sakilacustomer.org,512,2006-02-14 22:04:37,163,2,
75474,758 Korolev Parkway,441628280920,MILTON,Andhra Pradesh,508,HOWLAND,1,MILTON.HOWLAND@sakilacustomer.org,513,2006-02-14 22:04:37,568,2,
51369,1747 Rustenburg Place,442673923363,RAUL,Bihar,509,FORTIER,1,RAUL.FORTIER@sakilacustomer.org,514,2006-02-14 22:04:37,110,1,
19450,886 Tonghae Place,711928348157,BEN,Volgograd,510,EASTER,0,BEN.EASTER@sakilacustomer.org,515,2006-02-14 22:04:37,259,2,
39529,1574 Goiânia Boulevard,59634255214,CHESTER,Heilongjiang,511,BENNER,1,CHESTER.BENNER@sakilacustomer.org,516,2006-02-14 22:04:37,502,1,
35653,548 Uruapan Street,879347453467,CECIL,Ontario,512,VINES,1,CECIL.VINES@sakilacustomer.org,517,2006-02-14 22:04:37,312,1,
65952,962 Tama Loop,282667506728,DUANE,,513,TUBBS,1,DUANE.TUBBS@sakilacustomer.org,519,2006-02-14 22:04:37,583,2,
35156,1778 Gijón Manor,288910576761,FRANKLIN,Hubei,514,TROUTMAN,1,FRANKLIN.TROUTMAN@sakilacustomer.org,520,2006-02-14 22:04:37,594,2,
92568,568 Dhule (Dhulia) Loop,602101369463,ANDRE,Coquimbo,515,RAPP,1,ANDRE.RAPP@sakilacustomer.org,521,2006-02-14 22:04:37,127,1,
32347,1768 Udine Loop,448876499197,ELMER,Battambang,516,NOE,1,ELMER.NOE@sakilacustomer.org,522,2006-02-14 22:04:37,60,2,
400,608 Birgunj Parkway,627425618482,BRAD,Taipei,517,MCCURDY,1,BRAD.MCCURDY@sakilacustomer.org,523,2006-02-14 22:04:37,116,2,
49806,680 A Coruña (La Coruña) Manor,158326114853,GABRIEL,Sivas,518,HARDER,1,GABRIEL.HARDER@sakilacustomer.org,524,2006-02-14 22:04:37,482,1,
61244,1949 Sanya Street,132100972047,RON,Gumma,519,DELUCA,1,RON.DELUCA@sakilacustomer.org,525,2006-02-14 22:04:37,224,2,
94707,617 Klerksdorp Place,574973479129,MITCHELL,Khanh Hoa,520,WESTMORELAND,1,MITCHELL.WESTMORELAND@sakilacustomer.org,526,2006-02-14 22:04:37,366,2,
41214,1993 0 Loop,25865528181,ROLAND,Liaoning,521,SOUTH,1,ROLAND.SOUTH@sakilacustomer.org,527,2006-02-14 22:04:37,588,2,
81651,1176 Southend-on-Sea Manor,236679267178,ARNOLD,Southern Tagalog,522,HAVENS,1,ARNOLD.HAVENS@sakilacustomer.org,528,2006-02-14 22:04:37,458,2,
18043,600 Purnea (Purnia) Avenue,638409958875,HARVEY,Nghe An,523,GUAJARDO,1,HARVEY.GUAJARDO@sakilacustomer.org,529,2006-02-14 22:04:37,571,1,
25972,1003 Qinhuangdao Street,35533115997,JARED,West Java,524,ELY,1,JARED.ELY@sakilacustomer.org,530,2006-02-14 22:04:37,419,1,
95775,1986 Sivas Place,182059202712,ADRIAN,Friuli-Venezia Giuli,525,CLARY,1,ADRIAN.CLARY@sakilacustomer.org,531,2006-02-14 22:04:37,551,2,
31342,1427 Tabuk Place,214756839122,KARL,Florida,526,SEAL,1,KARL.SEAL@sakilacustomer.org,532,2006-02-14 22:04:37,101,2,
35364,556 Asunción Way,338244023543,CORY,Mogiljov,527,MEEHAN,1,CORY.MEEHAN@sakilacustomer.org,533,2006-02-14 22:04:37,339,1,
35202,486 Ondo Parkway,105882218332,CLAUDE,Benguela,528,HERZOG,1,CLAUDE.HERZOG@sakilacustomer.org,534,2006-02-14 22:04:37,67,1,
40899,635 Brest Manor,80593242951,ERIK,Andhra Pradesh,529,GUILLEN,1,ERIK.GUILLEN@sakilacustomer.org,535,2006-02-14 22:04:37,75,2,
86760,166 Jinchang Street,717566026669,DARRYL,Buenos Aires,530,ASHCRAFT,1,DARRYL.ASHCRAFT@sakilacustomer.org,536,2006-02-14 22:04:37,165,2,
88408,958 Sagamihara Lane,427274926505,JAMIE,Mie,531,WAUGH,1,JAMIE.WAUGH@sakilacustomer.org,537,2006-02-14 22:04:37,287,2,
79401,1817 Livorno Way,478380208348,NEIL,Khanh Hoa,532,RENNER,1,NEIL.RENNER@sakilacustomer.org,538,2006-02-14 22:04:37,100,2,
22813,1332 Gaziantep Lane,383353187467,JESSIE,Shandong,533,MILAM,1,JESSIE.MILAM@sakilacustomer.org,539,2006-02-14 22:04:37,80,1,
67521,949 Allende Lane,122981120653,CHRISTIAN,Uttar Pradesh,534,JUNG,0,CHRISTIAN.JUNG@sakilacustomer.org,540,2006-02-14 22:04:37,24,1,
49250,195 Ilorin Street,8912935608,JAVIER,Chari-Baguirmi,535,ELROD,1,JAVIER.ELROD@sakilacustomer.org,541,2006-02-14 22:04:37,363,1,
9750,193 Bhusawal Place,745267607502,FERNANDO,Kang-won,536,CHURCHILL,1,FERNANDO.CHURCHILL@sakilacustomer.org,542,2006-02-14 22:04:37,539,2,
79814,43 Vilnius Manor,484500282381,CLINTON,Colorado,537,BUFORD,1,CLINTON.BUFORD@sakilacustomer.org,543,2006-02-14 22:04:37,42,2,
69953,183 Haiphong Street,488600270038,TED,Jilin,538,BREAUX,1,TED.BREAUX@sakilacustomer.org,544,2006-02-14 22:04:37,46,2,
33030,163 Augusta-Richmond County Loop,754579047924,MATHEW,Carabobo,539,BOLIN,1,MATHEW.BOLIN@sakilacustomer.org,545,2006-02-14 22:04:37,561,1,
13629,191 José Azueta Parkway,932156667696,TYRONE,Ruse,540,ASHER,1,TYRONE.ASHER@sakilacustomer.org,546,2006-02-14 22:04:37,436,1,
74568,379 Lublin Parkway,921960450089,DARREN,Toscana,541,WINDHAM,1,DARREN.WINDHAM@sakilacustomer.org,547,2006-02-14 22:04:37,309,2,
51309,1658 Cumaná Loop,784907335610,LONNIE,Sumatera Selatan,542,TIRADO,1,LONNIE.TIRADO@sakilacustomer.org,548,2006-02-14 22:04:37,396,2,
25866,454 Qinhuangdao Drive,786270036240,LANCE,Tadla-Azilal,543,PEMBERTON,1,LANCE.PEMBERTON@sakilacustomer.org,549,2006-02-14 22:04:37,68,1,
55676,1715 Okayama Street,169352919175,CODY,São Paulo,544,NOLEN,1,CODY.NOLEN@sakilacustomer.org,550,2006-02-14 22:04:37,485,2,
15414,182 Nuku´alofa Drive,426346224043,JULIO,Sumy,545,NOLAND,1,JULIO.NOLAND@sakilacustomer.org,551,2006-02-14 22:04:37,275,2,
5753,390 Wroclaw Way,357593328658,KELLY,Hainan,546,KNOTT,1,KELLY.KNOTT@sakilacustomer.org,552,2006-02-14 22:04:37,462,1,
19151,1421 Quilmes Lane,135407755975,KURT,Ishikawa,547,EMMONS,1,KURT.EMMONS@sakilacustomer.org,553,2006-02-14 22:04:37,260,1,
841,947 Tórshavn Place,50898428626,ALLAN,Central Luzon,548,CORNISH,1,ALLAN.CORNISH@sakilacustomer.org,554,2006-02-14 22:04:37,528,1,
77642,1764 Jalib al-Shuyukh Parkway,84794532510,NELSON,Galicia,549,CHRISTENSON,1,NELSON.CHRISTENSON@sakilacustomer.org,555,2006-02-14 22:04:37,459,1,
39976,346 Cam Ranh Avenue,978430786151,GUY,Zhejiang,550,BROWNLEE,1,GUY.BROWNLEE@sakilacustomer.org,556,2006-02-14 22:04:37,599,2,
26284,1407 Pachuca de Soto Place,380077794770,CLAYTON,Rio Grande do Sul,551,BARBEE,1,CLAYTON.BARBEE@sakilacustomer.org,557,2006-02-14 22:04:37,21,2,
52234,904 Clarksville Drive,955349440539,HUGH,Zhejiang,552,WALDROP,1,HUGH.WALDROP@sakilacustomer.org,558,2006-02-14 22:04:37,193,2,
11892,1917 Kumbakonam Parkway,698182547686,MAX,Vojvodina,553,PITT,1,MAX.PITT@sakilacustomer.org,559,2006-02-14 22:04:37,368,1,
12905,1447 Imus Place,62127829280,DWAYNE,Gujarat,554,OLVERA,1,DWAYNE.OLVERA@sakilacustomer.org,560,2006-02-14 22:04:37,426,1,
63022,1497 Fengshan Drive,368738360376,DWIGHT,KwaZulu-Natal,555,LOMBARDI,1,DWIGHT.LOMBARDI@sakilacustomer.org,561,2006-02-14 22:04:37,112,1,
57380,869 Shikarpur Way,590764256785,ARMANDO,England,556,GRUBER,1,ARMANDO.GRUBER@sakilacustomer.org,562,2006-02-14 22:04:37,496,2,
47498,1059 Yuncheng Avenue,107092893983,FELIX,Vilna,557,GAFFNEY,1,FELIX.GAFFNEY@sakilacustomer.org,563,2006-02-14 22:04:37,570,1,
97271,505 Madiun Boulevard,970638808606,JIMMIE,Dolnoslaskie,558,EGGLESTON,0,JIMMIE.EGGLESTON@sakilacustomer.org,564,2006-02-14 22:04:37,577,1,
22372,1741 Hoshiarpur Boulevard,855066328617,EVERETT,al-Sharqiya,559,BANDA,1,EVERETT.BANDA@sakilacustomer.org,565,2006-02-14 22:04:37,79,2,
40195,1229 Varanasi (Benares) Manor,817740355461,JORDAN,Buenos Aires,560,ARCHULETA,1,JORDAN.ARCHULETA@sakilacustomer.org,566,2006-02-14 22:04:37,43,1,
77464,1894 Boa Vista Way,239357986667,IAN,Texas,561,STILL,1,IAN.STILL@sakilacustomer.org,567,2006-02-14 22:04:37,178,2,
93655,1342 Sharja Way,946114054231,WALLACE,Sokoto & Kebbi & Zam,562,SLONE,1,WALLACE.SLONE@sakilacustomer.org,568,2006-02-14 22:04:37,488,1,
10714,1342 Abha Boulevard,997453607116,KEN,Bukarest,563,PREWITT,1,KEN.PREWITT@sakilacustomer.org,569,2006-02-14 22:04:37,95,2,
44274,415 Pune Avenue,203202500108,BOB,Shandong,564,PFEIFFER,1,BOB.PFEIFFER@sakilacustomer.org,570,2006-02-14 22:04:37,580,2,
32515,1746 Faaa Way,863080561151,JAIME,Huánuco,565,NETTLES,1,JAIME.NETTLES@sakilacustomer.org,571,2006-02-14 22:04:37,214,2,
52196,539 Hami Way,525518075499,CASEY,Tokat,566,MENA,1,CASEY.MENA@sakilacustomer.org,572,2006-02-14 22:04:37,538,1,
33224,1407 Surakarta Manor,324346485054,ALFREDO,Moskova,567,MCADAMS,1,ALFREDO.MCADAMS@sakilacustomer.org,573,2006-02-14 22:04:37,466,2,
15992,502 Mandi Bahauddin Parkway,618156722572,ALBERTO,Anzotegui,568,HENNING,1,ALBERTO.HENNING@sakilacustomer.org,574,2006-02-14 22:04:37,55,2,
77397,1052 Pathankot Avenue,128499386727,DAVE,Sichuan,569,GARDINER,1,DAVE.GARDINER@sakilacustomer.org,575,2006-02-14 22:04:37,299,2,
37815,1351 Sousse Lane,203804046132,IVAN,Coahuila de Zaragoza,570,CROMWELL,1,IVAN.CROMWELL@sakilacustomer.org,576,2006-02-14 22:04:37,341,2,
943,1501 Pangkal Pinang Avenue,770864062795,JOHNNIE,Mazowieckie,571,CHISHOLM,1,JOHNNIE.CHISHOLM@sakilacustomer.org,577,2006-02-14 22:04:37,409,2,
86587,1405 Hagonoy Avenue,867287719310,SIDNEY,Slaskie,572,BURLESON,1,SIDNEY.BURLESON@sakilacustomer.org,578,2006-02-14 22:04:37,133,1,
95093,521 San Juan Bautista Tuxtepec Place,844018348565,BYRON,Qaraghandy,573,BOX,1,BYRON.BOX@sakilacustomer.org,579,2006-02-14 22:04:37,598,1,
33384,923 Tangail Boulevard,315528269898,JULIAN,Tokyo-to,574,VEST,1,JULIAN.VEST@sakilacustomer.org,580,2006-02-14 22:04:37,10,2,
89422,186 Skikda Lane,14465669789,ISAAC,Morelos,575,OGLESBY,1,ISAAC.OGLESBY@sakilacustomer.org,581,2006-02-14 22:04:37,131,2,
34750,1568 Celaya Parkway,278669994384,MORRIS,Kaohsiung,576,MCCARTER,1,MORRIS.MCCARTER@sakilacustomer.org,582,2006-02-14 22:04:37,168,2,
98883,1489 Kakamigahara Lane,29341849811,CLIFTON,Taipei,577,MALCOLM,1,CLIFTON.MALCOLM@sakilacustomer.org,583,2006-02-14 22:04:37,526,2,
53829,1819 Alessandria Loop,377633994405,WILLARD,Campeche,578,LUMPKIN,1,WILLARD.LUMPKIN@sakilacustomer.org,584,2006-02-14 22:04:37,103,2,
73605,1208 Tama Loop,954786054144,DARYL,Ninawa,579,LARUE,1,DARYL.LARUE@sakilacustomer.org,585,2006-02-14 22:04:37,344,2,
96115,951 Springs Lane,165164761435,ROSS,Central Mindanao,580,GREY,1,ROSS.GREY@sakilacustomer.org,586,2006-02-14 22:04:37,219,1,
64682,760 Miyakonojo Drive,294449058179,VIRGIL,Guerrero,581,WOFFORD,1,VIRGIL.WOFFORD@sakilacustomer.org,587,2006-02-14 22:04:37,246,1,
62703,966 Asunción Way,995527378381,ANDY,Hidalgo,582,VANHORN,1,ANDY.VANHORN@sakilacustomer.org,588,2006-02-14 22:04:37,212,2,
22954,1584 Ljubertsy Lane,285710089439,MARSHALL,England,583,THORN,1,MARSHALL.THORN@sakilacustomer.org,589,2006-02-14 22:04:37,494,1,
53446,247 Jining Parkway,170115379190,SALVADOR,Banjul,584,TEEL,1,SALVADOR.TEEL@sakilacustomer.org,590,2006-02-14 22:04:37,54,2,
12664,773 Dallas Manor,914466027044,PERRY,Buenos Aires,585,SWAFFORD,1,PERRY.SWAFFORD@sakilacustomer.org,591,2006-02-14 22:04:37,424,1,
95179,1923 Stara Zagora Lane,182178609211,KIRK,Nantou,586,STCLAIR,1,KIRK.STCLAIR@sakilacustomer.org,592,2006-02-14 22:04:37,546,1,
71102,1402 Zanzibar Boulevard,387448063440,SERGIO,Guanajuato,587,STANFIELD,1,SERGIO.STANFIELD@sakilacustomer.org,593,2006-02-14 22:04:37,106,1,
17381,1464 Kursk Parkway,338758048786,MARION,Shandong,588,OCAMPO,1,MARION.OCAMPO@sakilacustomer.org,594,2006-02-14 22:04:37,574,1,
22474,1074 Sanaa Parkway,154124128457,TRACY,Loja,589,HERRMANN,1,TRACY.HERRMANN@sakilacustomer.org,595,2006-02-14 22:04:37,311,1,
39414,1759 Niznekamsk Avenue,864392582257,SETH,al-Manama,590,HANNON,1,SETH.HANNON@sakilacustomer.org,596,2006-02-14 22:04:37,14,2,
1944,32 Liaocheng Way,410877354933,KENT,Minas Gerais,591,ARSENAULT,1,KENT.ARSENAULT@sakilacustomer.org,597,2006-02-14 22:04:37,248,1,
14684,42 Fontana Avenue,437829801725,TERRANCE,Fejr,592,ROUSH,0,TERRANCE.ROUSH@sakilacustomer.org,598,2006-02-14 22:04:37,512,1,
36693,1895 Zhezqazghan Drive,137809746111,RENE,California,593,MCALISTER,1,RENE.MCALISTER@sakilacustomer.org,599,2006-02-14 22:04:37,177,2,
82580,1837 Kaduna Parkway,640843562301,EDUARDO,Inner Mongolia,594,HIATT,1,EDUARDO.HIATT@sakilacustomer.org,600,2006-02-14 22:04:37,241,1,
36603,844 Bucuresti Place,935952366111,TERRENCE,Liaoning,595,GUNDERSON,1,TERRENCE.GUNDERSON@sakilacustomer.org,601,2006-02-14 22:04:37,242,1,
97661,1101 Bucuresti Boulevard,199514580428,ENRIQUE,West Greece,596,FORSYTHE,1,ENRIQUE.FORSYTHE@sakilacustomer.org,602,2006-02-14 22:04:37,401,1,
52137,1103 Quilmes Boulevard,644021380889,FREDDIE,Piura,597,DUGGAN,1,FREDDIE.DUGGAN@sakilacustomer.org,603,2006-02-14 22:04:37,503,1,
61960,1331 Usak Boulevard,145308717464,WADE,Vaud,598,DELVALLE,1,WADE.DELVALLE@sakilacustomer.org,604,2006-02-14 22:04:37,296,1,
27107,1325 Fukuyama Street,288241215394,AUSTIN,Heilongjiang,599,CINTRON,1,AUSTIN.CINTRON@sakilacustomer.org,605,2006-02-14 22:04:37,537,2,
