AgencyID,Income,FirstName,AddressLine1,NumberCreditCards,Age,Phone,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,Employer,NetWorth
Rsc13825,441990.0,Afrzmasvhdn,Khewfjzejpeueuwzedzabowozjeybdvtgbwzctqghqixbjlaeuvrykzb,10.0,46.0,1-046-464-0732,4.0,2.0,M,414.0,O,Universal Forest Products,2252866.0
Kli13826,269907.0,Jugunjqnccigcnvxqahsjym,pzwmpkambfbxsw,2.0,41.0,1-267-415-6372,2.0,2.0,W,320.0,O,Airtran Holdings,3347564.0
FLM13827,266270.0,Sbtnx,Fywvkxinucfsuwhtdjucgfxgudcwqjzcnxvfdexuphltkiehpdqpiagpaaexua,10.0,86.0,1-542-620-9069,1.0,,M,695.0,O,AK Steel Holding,2137206.0
Zpa13828,149569.0,Dammooesphcd,Mwctegcygowrwirozgapsorhvmjwtxruhxomgy,7.0,95.0,1-370-137-9153,5.0,2.0,U,698.0,O,Omnicom Group,2154213.0
Yhd13829,481941.0,Pkynrvhybdfedkivcjrwag,Jgvazspkynzkpiotzhncyiglelztwzemebttqonfhydcskcuhpxkpjkyym,5.0,,1-807-711-6468,0.0,,M,370.0,O,SunGard Data Systems,2053631.0
TTJ13830,477016.0,nrbjshgxucdwvdr,jnjsakhekhtkfabga,3.0,40.0,1-435-878-0215,1.0,2.0,U,687.0,O,Hanesbrands,738924.0
CYJ13831,48842.0,HGCFNDKXDFKSZCOATUDVER,WGBSLAMHJXBCDECWUJGXJZQNAETKOZJGMMLLWHTBTTHRNDYONZMHTQDZKTF,7.0,82.0,1-777-865-4245,2.0,4.0,M,449.0,U,Radian Group,475396.0
rqj13832,174921.0,Artgswfrtvgklore,BDFCQFUEYKXSEAGRXNZOZXV,8.0,99.0,1-482-720-1684,3.0,5.0,M,731.0,O,Pepsi Bottling,3618242.0
SEK13833,423174.0,DNGEIVWOXBQCOJQLFWMLDHEFJM,,6.0,27.0,1-643-281-6008,1.0,3.0,D,660.0,U,Eaton,1351204.0
ror13834,476259.0,Owvdcumzwffodilgk,Ocwweyaubqruhlfpbtfbfxabzjsimihmsm,9.0,11.0,1-968-519-8711,4.0,0.0,U,543.0,O,Target,2728930.0
Hvi13835,216855.0,Khkeqswi,FPTDWLBSYTSBKEZAGWLORLLMQFWLSKGBHABXCSVLNJIDNTCUELCZYMAFOJTXRSYTLZVUSLEKBYS,2.0,27.0,1-513-165-5946,4.0,5.0,U,477.0,O,Mohawk Industries,197107.0
kre13836,221539.0,Dytgzxpmvgspsfakvbhhnivsiom,Mvbncwlwtfhlrijpmkcnllorxgt,0.0,43.0,1-836-797-9818,1.0,3.0,U,424.0,R,Raytheon,1689877.0
cdh13837,440319.0,YITVAHPB,Cdfmffpgxfarbrhbugsnfptcebiukomqcpfpoqzgdykkpixsqvcschkhxuaolovksffifts,6.0,15.0,1-527-012-6765,0.0,4.0,W,374.0,O,Kellogg,1002443.0
VFM13838,100671.0,Lmpqnnuxtzfcwiaedgzblhxaucqgr,Wvchkjrvtmzeufzogljgtuqcfwigvjjddulrydxzdoeorqelanyn,2.0,38.0,1-634-414-2112,0.0,2.0,U,554.0,O,H.J. Heinz,3043401.0
Vjx13839,72474.0,FVSIMPPIOEEH,Huddbtstorlncjvzefmhbqnimgoimovxfa,3.0,35.0,1-685-331-2884,4.0,4.0,M,662.0,R,Plains Exploration,2424224.0
Yqx13840,424104.0,Bjvknuznosvvmzuufrszae,Kksxbkezaoebkifbtaynkmbnzfmbemrhgbneqpe,7.0,85.0,1-919-961-1235,4.0,3.0,S,810.0,O,Sanderson Farms,304403.0
Ofo13841,30842.0,Njnpll,Axwsetukdkemffgtkqrkrprnetesxexgckttzjdjbvtkluzacrsgyjrnouvxisholbcmvmgofbvre,1.0,100.0,1-418-862-8896,1.0,5.0,D,757.0,O,American Greetings,3908546.0
HVF13842,243780.0,BEYLBFQR,Cmrhqfbsvunymmsuemenzsefghiwmkqhydhcpczrzianqcta,7.0,61.0,1-502-768-2557,3.0,1.0,U,455.0,O,Burlington Northern Santa Fe,2738955.0
Srq13843,362547.0,Iqefupvrfi,Ogyttcrojcjtiyiweogzjwvdknqrvfkefuyqqmkbipubb,4.0,8.0,1-853-184-4208,2.0,0.0,U,312.0,U,Chemtura,1836613.0
Aic13844,236126.0,Gpekihwwtxnizbaoxiqgf,NVONGDCLEKTGKWKMCOUWIRMVPXJAXMRFLYXDMRKEXTZZWXWLVEXSXCPBQKDCRYCQXXOUHE,3.0,25.0,1-124-880-9275,3.0,5.0,D,685.0,O,Community Health Systems,3596956.0
nbj13845,347120.0,Goqysmo,HPOLAUETRUOREXMMCLOLEUMNZBYBIATCKXHLTXETVROSGFV,6.0,24.0,1-013-005-7910,,3.0,U,830.0,,Host Hotels & Resorts,1353767.0
YQB13846,868.0,Igatzvrlamrvlpothdwwtlvhy,,9.0,86.0,,3.0,2.0,M,650.0,O,Illinois Tool Works,1405776.0
zzx13847,279200.0,Ummueops,xksfpnfjsrhtqxsbbgdwxgkqjmwxeuiboygyuufjwlrlcprpnmv,8.0,90.0,1-830-331-5327,5.0,4.0,D,746.0,U,Harman International Ind.,2753450.0
Lhq13848,175083.0,Scydot,Tnvdolvutoswlbhdpzr,6.0,54.0,1-420-672-0067,3.0,3.0,U,623.0,O,Sovereign Bancorp,1037493.0
bml13849,185027.0,Znjcczoqcvrmfyxxp,,3.0,,1-625-057-4129,4.0,0.0,W,,,Cisco Systems,1404675.0
UVW13850,68884.0,Iqjssplgreyqhkatmighfh,Azhnubnktookhbjvbfztkemvbzfebchpqexsurgrrzombuwocffs,6.0,58.0,1-941-600-3256,0.0,3.0,M,373.0,O,Universal Health Services,3311852.0
agi13851,124932.0,Xpigxvvt,gzvrypzjrwxhxaaieulsyyuthvxticnwovtrcqtofmwjny,9.0,80.0,1-895-793-3070,3.0,,M,771.0,R,Union Pacific,3649479.0
EZC13852,283248.0,zzfnfeakfaxomagojyoljvaprbd,Ycdzsibquuwfvixkxvmfmmntofrulcrqfayzeov,4.0,96.0,1-851-231-3418,3.0,5.0,M,420.0,O,Michael Foods,1769731.0
Upg13853,121012.0,RFLSKHAULGUYGRWAVBSJZNSHL,,10.0,45.0,1-253-980-7375,4.0,1.0,S,841.0,O,Universal,2574853.0
Apu13854,91635.0,ANVGTYOQCDWTDDKPGANDXATYEUKZQL,Npszdrtxnstk,9.0,,1-838-564-1834,4.0,5.0,M,617.0,U,Valmont Industries,3340167.0
Xlz13855,476857.0,KQKAQUMETKD,PXEZCYLDTWVOQHAVVSJYRXENUXDJEGPDXDBRQDFWAGHEUMELUVKMBQQHYAGPCDJRVSXLIRTBMNHHJU,5.0,89.0,1-649-246-2341,3.0,3.0,D,447.0,R,Bio-Rad Laboratories,2520574.0
Seg13856,467484.0,Iqljhjeubaeaqt,Cyrbauoqwdpcebn,5.0,55.0,1-814-418-1816,2.0,4.0,D,386.0,O,Centex,2385232.0
Lox13857,225727.0,MMRFSGTLXLFANZUGAFBH,Xrwfcfqzdvccojnfpldvcuzekpwkxwiqtloctktmicaagkoabhxgdbwdgiw,2.0,27.0,1-392-178-3860,1.0,4.0,M,742.0,O,Micron Technology,2817751.0
GYF13858,479617.0,Veintbihkl,Xridvj,0.0,82.0,1-058-746-3310,0.0,1.0,U,810.0,O,Nicor,2981392.0
lko13859,162089.0,Wnafnusgwn,Ildfyiiqwfxrggdfoiefosnejhlquhurlecgwwzkjchevzunnbyiqbw,3.0,32.0,1-998-309-9141,3.0,1.0,W,365.0,O,Valero Energy,1902043.0
Ecd13860,256118.0,XUONUPSFFCRJYLJNZZWQVFQHQG,PZUEIWVRWMFKSEDTDDOFMUAIPXVHGNEHSNDUQIMZWDGGNAVATMIUCWIHEMGZV,9.0,50.0,1-096-707-6449,5.0,3.0,W,359.0,R,Synovus Financial Corp.,303332.0
Hzt13861,86364.0,VTPMCVUABLBELLBMOEXYZP,lemcwjknpvnoocwuszyjxbjjcwbdzkoarpfemaoqhuxzxyqghoeivqbuqumhyvaujtbrhttohzvw,8.0,15.0,1-566-853-1558,3.0,0.0,M,839.0,U,Lender Processing Services,1108068.0
KQZ13862,366210.0,HQHTEQPRZBOP,FBTOZG,2.0,96.0,1-632-105-7351,0.0,5.0,W,395.0,O,Citigroup,3978527.0
mgn13863,217813.0,Bkcgwwnkelnrznosdejbndujqauqrn,Yiwgtnfsgkribdujgssrzlakpquhmlnxiyjwtdzgrq,,83.0,1-002-400-2756,1.0,,M,810.0,O,Ford Motor,1666903.0
Qpf13864,148898.0,Xmhvlppcdvwuupvbdfpad,Kdmuyuxvprroskswkndzn,3.0,1.0,1-899-276-1413,1.0,1.0,M,710.0,O,CenturyTel,1223638.0
tpv13865,230173.0,Lryrifekamredahyt,Aajsjdsmorngmecckekulpmxtbcojmrgdvcjrtelkpkksdvvcrohofuwfugxsyxwsnxkxbgkafpvqyrp,4.0,70.0,1-844-597-4425,5.0,4.0,U,432.0,O,McClatchy,3394637.0
Cej13866,79053.0,rjtcjocdfufittfcrdprdqeqkwld,Xztqfiwwdahetasqffgtdspnjsyhqugmwocepqwsxytdaxtfvveewadianmiypqxdqnb,1.0,11.0,1-956-462-2765,0.0,2.0,W,507.0,O,Huntsman,1571066.0
Vsa13867,37098.0,ABOMMFWWE,KWKAWGROLTHRCHYHIXTDUUZKBFWSG,0.0,41.0,1-532-313-7962,1.0,5.0,S,317.0,O,Williams-Sonoma,3258564.0
Ckj13868,499224.0,bvayshlveuzenvpjhoswc,Uqrbtrp,,76.0,1-317-532-5483,1.0,1.0,D,532.0,O,Liberty Media,1339505.0
Hzp13869,13542.0,vugllrsnnbgbkfygcxqqzuerd,haxqhgrgiszbmsrxswddhiuznpxebvqvdhyvaurcoyhvsnka,6.0,71.0,1-668-237-6359,1.0,,W,756.0,U,,3737788.0
hmx13870,231092.0,Qnifobzacbqvigbebf,frspejwlnvdbnsikqixwawg,8.0,75.0,1-291-371-1184,4.0,4.0,W,513.0,R,CUNA Mutual Group,1453169.0
Nic13871,248011.0,COQWLBPOMHACQNUQTSWRHQFIOPH,Uwyng,5.0,95.0,1-207-564-7594,2.0,0.0,U,437.0,O,Dun & Bradstreet,571137.0
fit13872,215748.0,Meiuitsjrbooac,qoxjonfalmpavrmfeqrftjfdmsfbyupipwzdqsitkpmytuwloijneon,1.0,85.0,1-273-473-4375,5.0,,,629.0,O,Rockwood Holdings,3402160.0
mdy13873,116724.0,Mefyktvwhtbowkeygfsd,Mqmhlcszgjmxuftbbffwgxiefegi,5.0,3.0,1-744-888-7142,3.0,,S,362.0,R,Dollar General,3334695.0
qsq13874,123180.0,wllyzyoramgd,rroctmvocayhjwvufvfymislhhdnehwfknqnutoqkwxyhltizfuuovkenrotbetpwjxaogznaab,,36.0,1-407-907-6808,2.0,4.0,W,773.0,O,GMAC,3201315.0
ICQ13875,158435.0,Eicnpdiqoctqthcb,Eoyirbmkpsihztnjhtr,5.0,45.0,1-228-215-5708,0.0,4.0,,708.0,O,Imation,
Nrn13876,342174.0,Ydxwek,ZXLDENPJQEMIHTYOVRJADOPZAVIZPTPXPGTUKWFHMWFEWVTCOQPAKYUMWLTPSHGONHQNVXIEQDKAYXD,8.0,29.0,1-562-109-3919,0.0,3.0,M,399.0,O,NCI Building Systems,1137683.0
Oob13877,325235.0,QXVIOBOPEXFFRG,Irsdssgchgvqammghytkpdrlckrosloxkiunodccwxnykangrcugvbmtcijylmekrxlt,5.0,10.0,1-003-328-2388,4.0,4.0,U,431.0,O,Wells Fargo,2468320.0
Mfm13878,99283.0,nddsgcpnnbowjmqgpazqfjjkkegx,Wfxeyagpvynovhlfcsysgxsqwvcdlgdxmcoqtymgxwwobspd,7.0,40.0,1-056-093-2106,2.0,3.0,M,707.0,O,,1144511.0
bjh13879,123911.0,OLCLDYIOJEBXRURMKXELUNUZEHCAEW,JNPEYJKTTGJQHDJSIJDDURVGNBWGPKWRVDUXUTKCWLHEM,8.0,82.0,1-613-305-8441,4.0,3.0,M,809.0,O,Nvidia,1878561.0
Smp13880,,Mfjhabruedyelm,Awdzaphdfqmxiotdopvkzskxjfpdcmhcoq,5.0,0.0,1-785-040-7215,,5.0,S,365.0,R,Loews,1117712.0
zig13881,37140.0,Bsqzvdzwyrvqqxutcxpcyegd,cfjastaeiccniqacphnzojmgctirnynqqthcojhntfxgfiqbyapugrweibhnetwtknrqobdq,2.0,,1-316-963-8630,0.0,4.0,U,564.0,O,Diebold,2208094.0
Afx13882,60491.0,HTKTWNPYAJRUSWFJSIVQWLMSARDZ,Xupolgaxcdnorjmrlvyyyuvdclzjipdthbmwflqdorn,7.0,22.0,1-557-444-1891,3.0,,S,,O,Warner Music Group,3930399.0
AWC13883,159544.0,GSFJTCJ,Pgjyywrdjlbiikngnvgzznknnxdnvttaqwpeddihgyhjla,6.0,43.0,1-900-937-7209,0.0,1.0,M,705.0,R,Macy's,1642790.0
SGN13884,421633.0,Mcptuagxdqhlorlhmjiel,Jccekkpbyaytxhcvlovpqmksjuddpxwwdurhmwtwlqrgekicmfmvknutltxukyisrlvuvkidb,7.0,94.0,1-441-454-5850,2.0,1.0,U,623.0,R,,1652244.0
Lgt13885,198190.0,rmiicwvpdrhebxrwqf,lqkpadbcgskqdtlklmmvbjxhxzeijaiudm,1.0,95.0,1-010-961-7500,3.0,3.0,U,483.0,O,Domtar,61086.0
Rsi13886,479885.0,keoghnnoodtxnfrwthuhibfqb,Iptbbudcbcqujwuwwvcchiohsomadih,,,1-436-424-9644,3.0,5.0,U,481.0,O,Genzyme,706518.0
XFK13887,55221.0,Tbeeuhnbcyoufn,TQSZWDYNIVMWBGNAJHKYMMDYCEZFAWZNFMKUFWJSHPACXOINVSGXLKHMYDDLAQPMKJ,5.0,57.0,1-761-337-9461,2.0,3.0,S,756.0,O,Rockwood Holdings,239290.0
glj13888,139869.0,Ivrjmnqvvpicwaighsutayarvl,,7.0,55.0,1-076-498-6635,1.0,3.0,M,685.0,O,Valspar,1347468.0
Oiy13889,345394.0,Gtkqpryhezxnojzpdiixknlcnlaixa,Qavepiqdxwqkhbgmubcatuumpfxrsakfoxbjynxkctcjlfrnklmrmpidawmhwpqtvbgurgymb,4.0,40.0,1-264-314-3999,0.0,3.0,U,401.0,O,PerkinElmer,292525.0
ABZ13890,355969.0,hlqqykkcmuozw,Qrwuyvfjycwytvqypsurcuxjbapsevymaiamyougtvqvmpmdgrcukoncpiershjviizarxreaqceosnh,9.0,85.0,1-090-669-2268,4.0,2.0,S,543.0,O,Vulcan Materials,2166642.0
Dec13891,435739.0,fcypaqzclvjeiviavkqfmndfuk,Nkkvqdhqwiwasjtopkplamgxqaezzdffwigbwijzvecods,0.0,,1-840-528-3656,4.0,5.0,U,787.0,O,CHS,1524521.0
Etc13892,262576.0,Skfmesiwdaubwhkwsxwoylalckier,QEOPSUKXDIAQFDVDFFITFTLVTSZZMARNTSPOJCHKCNFOOGQLFJCABYXUWEQNZCDAFVOAVWETMBE,5.0,71.0,1-763-054-4193,4.0,1.0,M,738.0,O,FMC Technologies,3897820.0
Fsd13893,269136.0,byxtnuhth,Kctgbkxnvgmun,0.0,76.0,1-173-410-0586,0.0,4.0,,526.0,R,Iasis Healthcare,252331.0
vve13894,230958.0,Vbaaafqiqifjxhhjx,qmntsccdbfwxneflswvnwldgdwy,3.0,24.0,1-274-586-8158,0.0,2.0,M,317.0,O,CF Industries Holdings,2305499.0
Zip13895,342007.0,Sxkiddrbxxjmnnlazwtfodqym,,0.0,44.0,1-558-297-6383,5.0,5.0,M,397.0,R,Windstream,
KSI13896,26345.0,bmezynomseiae,,0.0,48.0,1-291-044-5523,1.0,5.0,S,675.0,O,,
Bhw13897,27830.0,Hbawhdpavkkclpxcueomjzhtwub,Uiqabvaybnckcevooijsrxdfmefhjfpydqrpjrb,4.0,,1-183-951-9025,0.0,3.0,S,376.0,O,Blockbuster,3676270.0
fdw13898,463583.0,SCWNLCWTVQOASCCJQPDMNUMNTSGPTV,Shaojlhmntkkssgaaxkjumlfqt,1.0,9.0,1-714-359-4637,0.0,1.0,U,323.0,O,Andersons,95909.0
Vcp13899,161771.0,VDFILPL,Dqvtxibpwhvewnrmbjhqvxjqytunykvkdycrpkqyscfyfjqjt,4.0,72.0,1-576-313-6880,0.0,4.0,U,697.0,O,,2457946.0
Aqx13900,257108.0,WJTMKZBKTBCAUFHKGHPCQGRLRK,Rudgaeyiupmteadizutyeew,4.0,76.0,1-914-286-9927,0.0,5.0,,338.0,U,AutoZone,678214.0
evl13901,125381.0,Dxvtmypcgozmh,EWONCJWFDNZHDAJKOQGZQLMNCWANZGCENVLAFHMNLHHRSCMCLYBTKJTM,7.0,41.0,1-601-896-8789,4.0,3.0,M,742.0,O,Boise,2566373.0
Qfj13902,20690.0,Mwosxwsgefitizn,JKLDTDUYWIXQAVWNHLXOFFCFYJJFTEFHBVWJXHXYIK,0.0,82.0,1-603-145-1501,4.0,1.0,M,526.0,U,Levi Strauss,3564386.0
Jqp13903,426868.0,BHCYXBSWIT,Wctbjvqumpljejmlbhormhgqiyxouaswoxdikpckonfkloktpikfpwoycto,4.0,92.0,1-451-131-4187,5.0,0.0,M,584.0,O,CBS,1836313.0
elw13904,334466.0,IWWZRQEEXYKQUDMOEG,qxpecymepwkj,9.0,9.0,1-170-284-8478,3.0,0.0,M,475.0,O,Del Monte Foods,288788.0
Gbk13905,366449.0,kzqpwvptxbxfqqdakret,Swoupryadsnbkbk,6.0,20.0,1-765-315-1369,5.0,1.0,S,833.0,O,Limited Brands,1255370.0
npz13906,450623.0,Jxegrmwsnqmbrkjspxx,Yanzstvikatcmzsjldfzcsuqnduxnubmjvkcrtltwcr,4.0,80.0,1-423-923-0660,0.0,3.0,S,490.0,O,Burlington Coat Factory,2964778.0
kpr13907,150074.0,Oisyklqktwopflkbmboqwmm,IRFHRQWJEMNVCLTGHMZKKLGSGHOLCSMXSHXGUXKPWXJBGZHAPOPVLMSXH,9.0,58.0,1-604-469-4942,0.0,2.0,U,633.0,O,Rockwell Collins,
YAD13908,189970.0,Ioaaddzhjlrvkrqihmhbwxgoz,Fmxrqmbjkixwhcfrhvcycojeseovxwfhifxrgpmaquucmms,7.0,30.0,1-548-802-1910,,2.0,D,477.0,R,Citigroup,1482772.0
rpn13909,396105.0,BEJJFMFUAYNPRPGEFJGY,VKHXKPNSYLSJPFMTYDVFO,0.0,46.0,1-400-448-4164,4.0,1.0,M,589.0,R,Intel,2547874.0
ztr13910,54771.0,TSILIXQLOLGNKRCLRUVMVNVMEQWTJF,Djgytgyaqwjly,1.0,63.0,1-032-348-5444,,0.0,S,457.0,,HCA,2846582.0
ONK13911,464422.0,MGLPDFQVDSELW,WTIOUCYVWMEAMONENRJSGOVSQSQGUEQWXWJIQNNVISOBTEVGDGGIUOUKAXGAXKBSNWTFMIWVKAGCCG,4.0,86.0,1-450-738-1680,,4.0,D,505.0,O,Coventry Health Care,3966461.0
awx13912,415517.0,Mqbhocum,QPANIHUAFVWGNPDYRJVJKNKDLOAQFGCIAFMNEPREAJAPMYMPURHQGHWLVQWVMWSDMRIKNLRCBNFCDY,3.0,43.0,1-693-353-0047,4.0,1.0,U,476.0,O,Plains Exploration,380916.0
Ryr13913,110833.0,Fylzdbtspqidvbyc,Juhywabxyqaswuzqdkmfaiubcshmlzvlhbzbdjuosmrkrqonxqbayqjlk,10.0,63.0,1-302-308-1913,5.0,2.0,M,399.0,R,FMC Technologies,1321135.0
qah13914,180443.0,OGMHQZQMHOTSLBXQGLH,spewkgjjhuyzdcgvgarteejoqoyojcxogjnrjfxktearwoneisuqaai,3.0,83.0,,0.0,1.0,M,772.0,U,Valassis Communications,396974.0
Jaj13915,363506.0,EJHGHWKBALBKS,XVTLOSMZLPTGQUPTGAUDJJCKMOSPBIUDTXWSBPIYMKZJRRNXVPWX,3.0,19.0,1-681-087-9468,5.0,2.0,D,410.0,O,PepsiAmericas,738013.0
Tzo13916,58149.0,momllegdrtjctwrwwzfnqsgwrapgao,Qcyjfcffxntiwlgaxfqheuldgitpwlbejlndsjogmytxjwebximgfhmuoaotvejuhopnbmskesmuntk,2.0,46.0,1-981-003-4317,0.0,5.0,U,542.0,O,Sprint Nextel,2308599.0
BTJ13917,232020.0,Nzaecgyrugixbxwsrd,Uoagdncrvrhsyctwrjt,7.0,73.0,1-252-355-7571,3.0,1.0,U,780.0,R,AmeriCredit,3981033.0
Bay13918,316474.0,jnyutftqnxldexfaazbtr,,0.0,43.0,1-836-273-6192,0.0,,M,736.0,U,CB Richard Ellis Group,1163626.0
Ydg13919,261926.0,Qkebzjqsnkevfgnuf,Tjvavakbainmjsycdqhbomxzwvanwhnidqbdohbbdekheolfptaqexiaginkymqhggmbv,1.0,24.0,1-606-434-4128,2.0,1.0,D,317.0,O,Insight Enterprises,1061919.0
yzm13920,233090.0,QBCLKSSFANFQNWBUCWBR,,2.0,98.0,1-183-030-1872,2.0,2.0,U,527.0,O,Weis Markets,2084315.0
psa13921,301863.0,XVGWAEVCMXMTHSYPXAXFLFVPLIPE,Rcrtsgavcbwctklujfoskywumknealfxfnnwviufqphuhibtpeisskosilkkenpmje,8.0,76.0,1-080-823-7999,5.0,1.0,S,688.0,O,Macy's,3971659.0
Upi13922,265532.0,VZEXRNDEVRSLIAIF,icdpufhixuxtsqwfizwxacsmrm,6.0,88.0,1-100-841-7504,4.0,3.0,M,743.0,O,Western Union,1808436.0
XUA13923,77998.0,VVCZIWBGGUDWEEBBDQQWPXPTTGN,jgmdpkntkcbkfxcddgirlkkfqdveprlsfofg,0.0,50.0,1-786-279-2981,0.0,5.0,M,499.0,U,United Natural Foods,2696965.0
rqf13924,234183.0,Crchmyjvzqicffjtkrl,Muthrxlsvzuxgdoogmsiinsibjxjepq,9.0,95.0,,1.0,0.0,D,725.0,O,CHS,3241209.0
OVJ13925,290353.0,qcchwijkwfbbhzglxhonhotobqvi,igrehe,0.0,84.0,1-884-271-2918,3.0,4.0,D,,O,Enbridge Energy Partners,99121.0
Rwt13926,78188.0,Hwmyckilmphdr,,6.0,72.0,1-564-433-2755,0.0,3.0,M,377.0,R,Computer Sciences,2411633.0
Zlo13927,199557.0,CEQPXKDBUTFMEQELBWTBO,Txvgpkjiulblaexmbpwncxdqyecmltydvgdifireezjpqchdzpxvzidsdeqwprzcjegbyuhmo,5.0,55.0,1-526-735-1170,4.0,5.0,U,411.0,O,OM Group,3936495.0
Cks13928,150259.0,Uebxrmbqsnsc,Wmnlhsukffwlxwrcqjyqyxeunnmpfjefcbrmlqojhzapayasyfohpkrdr,3.0,,1-006-822-2837,0.0,3.0,W,684.0,O,CIT Group,935867.0
Hvl13929,299551.0,ROOREDTDUXUPALY,GSEPSRJQDVRKOHTGPHOHVIETCXDAVQYDKHAHOGLBLDFRGMXAMSCUAYZDLLWBJCQF,1.0,81.0,1-463-667-7034,1.0,2.0,M,571.0,O,United Refining,3563344.0
Dyf13930,237611.0,ZHPJGFSXORFHOLLSHC,SIPNAXGCRDVVSBMQS,6.0,61.0,1-934-003-6736,5.0,1.0,M,327.0,O,Mutual of America Life,3066261.0
Pgg13931,70603.0,AFKHU,DAVTDN,6.0,20.0,1-072-328-3081,4.0,3.0,M,441.0,O,Rowan Cos.,3807256.0
Yua13932,274140.0,GOLUZRKRJ,Rntxgucujitxakpkrpjtvspbatirgomxfofvqmksiuuoinbofsy,4.0,74.0,1-091-805-1357,2.0,3.0,D,502.0,O,Joy Global,741335.0
Dav13933,77661.0,Xjcowmdhjdltjtcwslt,lvhugoxjqzwvwrkgolootsqrluzymomaxkjrjkozykqlegjubcdmakaqgmllceqcjzyxn,,13.0,1-173-267-3080,0.0,,M,390.0,O,OGE Energy,3298590.0
GBS13934,29331.0,lfkefvgkwhwfmagwcekxrhq,pvfnpelnucdqbmcwpgunysbqcdsfqmqyidovredjwsyjgksmtvqyzgbrtitktsxcsynmdhlkmiq,,44.0,1-957-386-1745,5.0,1.0,,561.0,O,,2674364.0
Kbs13935,475895.0,GPPUAFKJXKBAXGOCWHRYSAYAOOFTJU,lussqosugdgkusdtmtkbdxnhwqbmxelbohsimmpnfpljbexdi,7.0,62.0,1-397-956-4678,4.0,2.0,U,390.0,O,CenterPoint Energy,781172.0
Syp13936,493225.0,qcpqthx,Wlmgkupaxdxpzcdpatpjvpcfigsvxdwatfgkslegifcarxpezgmndolyateffvbwzepzexppgkr,5.0,4.0,1-205-182-3341,1.0,0.0,D,817.0,O,"Toys ""R"" Us",1435588.0
EME13937,207302.0,PUZUMDTHIGVRWQWFRWKBOJGGIMKQAJ,emqzyxxqjssqiqcyfsjfcsnxgcskftaozvihauxpmzkvhnjddbnqfnboqfgaelknv,7.0,58.0,1-908-313-8382,0.0,5.0,W,,O,AGL Resources,2214468.0
jqp13938,266103.0,HWJVABWNUFXFZTKTGYMXGEEGQP,afsalklcxthtmfp,0.0,97.0,1-019-115-8599,4.0,2.0,M,622.0,O,Fiserv,1445007.0
Zbi13939,425127.0,kujykbuazyefpbbsrfjj,UIVJTVSGWCRMLPYMQSETTJSZJSXPSDNGFPCQESBIWJSMWMUNOZO,3.0,33.0,1-339-158-7109,3.0,1.0,M,618.0,O,Berry Plastics,3113183.0
DYO13940,393247.0,WEXPDYOUEBGEFEEUDACVYSCZ,Erjixgvztepdrifpb,6.0,69.0,1-272-243-3337,1.0,1.0,W,359.0,U,US Airways Group,2384449.0
NHK13941,223579.0,HROOZDBNGH,sbsqjfgedvpipcjospdrrbrfc,5.0,7.0,1-688-252-4384,5.0,4.0,S,756.0,O,Targa Resources,3703130.0
Glq13942,360982.0,FJWBPJZVYSETQW,KSYJZNYYPIKTKJKJOJBXQCFVFV,1.0,81.0,1-842-517-1117,0.0,3.0,D,756.0,U,Regis,3636029.0
Drq13943,435755.0,Bcravflcgwuszgionxryej,Tpprhkeuijrajjlgouuvjirxxfeqmudeaoqrtesjnpmdlsbemjvjhpwcnpuqdskdmjxln,2.0,65.0,1-239-570-1064,5.0,1.0,S,803.0,U,Tesoro,313134.0
PDS13944,496164.0,Ceswxxxkwjaakidwxblpyu,qypbxiavuahdlrizhztemlyjkpaaiglxhjenxpawvyxvqnszbjtwakrbgbvjk,0.0,75.0,1-670-707-4129,0.0,3.0,M,846.0,O,Eastman Chemical,3263583.0
Eyu13945,356209.0,RHULEEMNLVBDUIDIQFYLFMJOSLTEM,vkwqrvvaoqqrqypdxfxtlimpqnshwsbhuxpusznadrhyumaeqtlhqlzkiokqjsojcfuovsidkryi,7.0,86.0,1-758-914-5524,4.0,3.0,M,603.0,O,Smith International,
lmf13946,225121.0,Rvkxjaalseidbelbcqwwuujvldo,Fztfebuekghewtgwdgqijwehyjpiekdixlhixezpupzbokzttmxgksujiwpcvlgjprvtqvawceecu,2.0,60.0,1-694-360-6361,0.0,4.0,M,468.0,O,Cytec Industries,1749360.0
ASM13947,141818.0,Jqjutcrmigvscsb,ONTIDGF,5.0,52.0,1-404-703-0017,,5.0,M,542.0,R,CVS Caremark,1180119.0
smd13948,337693.0,Mkykjauhgzqeygmxxqxxpwq,Ridbgbfuvhadpxfuvmdsapcfdocowfchswdadizhgsgazygxbxzbnffslrtko,8.0,62.0,1-951-294-4836,3.0,4.0,S,763.0,O,Newfield Exploration,78819.0
Bhx13949,95943.0,LJIQUV,,6.0,38.0,1-940-882-5583,5.0,,D,364.0,O,Tellabs,3458085.0
kdp13950,257089.0,gndupsdnlrylsoxcetiasuccqknupv,WBEIXNAVNECPZISXJUTJFKIYLEQZHOCRECJOMNOJKTVIGFRZIAJFOWPANNADNAHPWNCFLAVOQYF,8.0,1.0,1-831-635-0465,1.0,0.0,S,649.0,O,Quanta Services,1210682.0
