AgencyID,NumberChildren,NumberCars,City,CreditRating,NetWorth,Gender,OwnOrRentFlag,NumberCreditCards,PostalCode,FirstName,LastName,MiddleInitial,AddressLine1,AddressLine2,State
nem6109,5.0,,Richmond,742.0,2542811.0,,R,0.0,VICSNTQ,Utrfv,nemijfeivey,,Fvthnexbqsuwxjmqvhowq,Iaumttusffdstcrwuwxvkthxm,NM
Yeo6110,,4.0,Santa Fe,,616649.0,M,O,3.0,EUQEXTU,Ooknqnfkrixgwpboii,Yeonzrjxtzabvchgepbdukl,I,Zrxcgjohusdcdgihjofwohkabjfnzfr,ejcbemssjftqeusmpvbzndlapmcvbljyomblcmr,Saskatchewan
Wzb6111,2.0,,London,432.0,57521.0,f,O,3.0,Yhewwp,BMKYJAKHEMOSPQCJIKFZGLBFXEHI,Wzbdbgwvdiq,Y,Sksqfzndfxfdcykznhqty,Qlwgvxjx,OR
Oaz6112,5.0,2.0,Livonia,695.0,3333778.0,,O,10.0,Agaqbnmskx,yjdpmjbrxgozjhvaqbllxidy,Oazrgtfyfguhyiqzmeergmitanekfr,,,Cabycsxctdvwlgyezacsljqkuwmwq,HI
kgt6113,3.0,1.0,Whitehorse,398.0,2026096.0,M,O,5.0,JAURSCKVUBN,Zhtzdejuifpq,kgthrwjtlheuertdidbictwhkygml,Z,Txtcaiavcusoajpcjtdxzhhlebncgnxggdoggdyoj,Tdedgyvykimwrfzwmphhcdoiudpsrtkynvhraz,NM
Lgn6114,3.0,4.0,Paterson,788.0,159329.0,Y,U,6.0,TCMQSSGFPMMC,Pgvtrrihetmmdomrivbdfp,Lgnmuulu,W,zhiuyoafukqbkxfglnwmiufmsxytnbztrhhgwtoxvhjwtcqzohkwufdrwojperagwcghjh,wjtfxavchtddsgrenftlpngrjrffux,ID
Gwh6115,5.0,2.0,Jacksonville,839.0,3417340.0,m,R,0.0,Xlbcnac,Heyhkpfaitzzhbywltexrsgjelp,Gwhzymriergafrngckmnjafjiihobd,,jrnkthnaavftnpzxripsooisfohirqapjimllfgessdgahlmtikj,CADEKGNMBEJBIOQFHXEWN,MI
EYT6116,1.0,3.0,Jersey City,423.0,2585104.0,f,O,1.0,dtcyvjno,OLHOONMNLGRSX,EYTJUUSUDGOZH,z,ZYZKRUCNIANQMGDDCFKLGCGXUFZOUUCBB,Kwrmfpegdbkicgcfgptmeenabjkuscmjafctnwpcfvhwgprq,WY
nhq6117,0.0,2.0,Montpelier,674.0,373954.0,,O,7.0,Jsejg,gnqvdmzigskdpeyu,nhqofisqyxrxwj,D,Bbjfkxpxersixokmeggtvdwtq,WALMMHSBUIOGXXHXXCKEBVDKODPTXFAHSKCLTNWVYKIXGYRLTPQMK,SD
SAF6118,1.0,5.0,Sherbrooke,555.0,2269774.0,,R,8.0,PARXWLNGEVAJ,Xzmvotpxspxnlgylbhgdle,SAFAZMHITEPJPWCHPNA,,SXYIFDWPVEFTCMQHQQGEJDPNUVYCFEVLLPRUSTWGPRFNONRXIKSTLNYA,Eefyilrctxfswsjywcwkrbqpzzshaieyclbjasfbjdhrrmcmegwovucrvdkozwifcqaolg,HI
Irt6119,,4.0,Ann Arbor,658.0,3394028.0,m,O,0.0,Xqoxtv,cvyryao,Irtuovwfkqhkwgvspncmklgiwcvz,h,mlqelpruvvoqvcggixhpbhchinanugocvrwlh,Pokwyecvyhhibgfsgujaepakbleualkfhxutgauuxto,IA
zwd6120,4.0,,Seattle,761.0,255082.0,,U,7.0,dajmrpe,MTGEPOVIALVMPBEXMT,zwdko,,CUOAETOGFFYAWKRJGWLF,ypyoprhpzhuax,MN
Emm6121,4.0,0.0,Pasadena,750.0,1055767.0,F,U,3.0,RDTWBVZUB,ulzuhzvnhlvktvbblziwddezoz,Emmvdvrqobovcsmh,n,Pzwpzzqgtreufmxpkikkrscuaokbqtvzmddmmqws,Gfkwgrcwheqhdocteyuttikahzilbusnchyielzuvpqxcvpos,NV
oas6122,3.0,0.0,Fort Wayne,401.0,3528881.0,,O,7.0,Abktsjdna,fmuehlbbddxohynjbafrqefbw,oasdraert,,,lpmypybkvoijlwwzkhuzvhzxdogkswlhmovjpochnqurj,Quebec
ipv6123,,5.0,Orange,426.0,129277.0,,O,2.0,Zlonmfgor,UYHVWMKBAWLFGLVZIPFBGZFZWOG,ipvrfgcviippgxsb,O,GOFGXLTEDNWXZJWKTJPSKAUW,NWZAFUQAMWKSTS,IN
Bsg6124,4.0,2.0,New Orleans,347.0,454490.0,,O,0.0,tfmpurpfycfr,Txrbutlvsughtevqbrb,Bsgdfnpttvuod,,FVUMFSVQEZLGDCNKYUUSPXRYBVOBCXXBHKEEINDJCMFJRDPSDRMVGOGTDUTRVWDPTDDTYKZY,Ntvmnbyvsxkktjhbtzxjsplbfeknptejpnddmfppwswunehdxnzthuudltsbssd,ME
Nnl6125,2.0,2.0,Arlington,314.0,1467059.0,w,O,,Dvctrd,rijnqh,Nnlfkjfktvzygwld,N,Ijuplofepueauqrm,NJAWHFAQTWGZKFUVQDVFDUUU,NJ
Acc6126,4.0,3.0,Durham,606.0,,,O,7.0,Bwvnpuapr,Uwpudjllvuujsgaww,Accilajiph,,UEYODDARFSFGEDMEQUSTIGMFLBXEBHCOPAQCQJYLZDDNDUNCIHNVDIAAAJIXXNTLF,LOWCTMEOKDJHKZLYHNQO,WI
Wgl6127,3.0,4.0,Buffalo,355.0,1958472.0,,O,,TNAXTQWQJUM,Tnwmewllqgxxlavtlakdlimqaxfr,Wglxlnolenicmcmutavafj,h,Gjveekzrolnzggrlpaqczakiflkdaaneiblzkumuj,Neihzwgoepwhqgiaebewcjylskyqjldjtwjhxncvvpiusahpsohwoghnuwtt,Newfoundland
Fcp6128,4.0,3.0,Fayetteville,755.0,692792.0,,O,10.0,Szwaj,Ahiermctxgkas,Fcplmpnfrikhvuprsmkp,q,Hnbevpybbeuybacfpwdjdzmxgvzbtthxrabreounkubhiylgvcazx,Cxkyisqpbnhcumxpwgvnwrptxmc,SD
Tqk6129,3.0,1.0,Fort Lauderdale,343.0,738452.0,F,R,1.0,Hvtosio,Uglpjbqzcjtnzalt,Tqkslthiibpuhmrmpcdvq,W,kggraqpkifhhpfpabcqtecwl,avctstddoubpmxxqn,TN
Zfs6130,3.0,,Mesa,416.0,1004137.0,M,U,1.0,Cofucxuidu,ESCVTRISJEBNEVBXH,Zfscolktdrxkztfgarnbbd,j,Wknheoler,KGEMNUBQNOGMKINWDGYLELMJBYIJLINI,WA
Vhh6131,0.0,4.0,Raleigh,648.0,731901.0,,O,10.0,Sewjlpradiq,Afhiaplwtjryrzdznaemlojakenwtx,Vhhegctkigqubwostdsoqf,L,Wompbxwfbqszfyvekbjyufhuhkwyukwxcsjhmgpkvdplibuftuyywbvtnmzysg,WVSCICLHAKFLLJDKDNKLSLCPHGALDHQKYIKFRHMDDGOJYQMJRWXTI,ME
Yky6132,2.0,0.0,Lafayette,500.0,3925429.0,,O,10.0,kckraubqdort,Fiobhjltcryxuxdbljbltwmbsbejgb,Ykytwciehkomb,,TNLNGYWRPEDXPJWKYPDLWMJPJUGBDBKORDDYXUSGXRJODYYCULNSWJIKQKRGKMJKUJK,xfpjwqjgbsnowmuepmedczydixncxkloewcdigq,NM
DLI6133,5.0,5.0,Mount Pearl,,1614047.0,,U,0.0,Oxsgjpzk,ogdmfyrsyujggjr,DLIENLIYWFRTWOOETQJ,,Kqfjagoxhvljetmjexijrbm,Bxlezouhrsdlelqamugjhirouvjomudqzwy,MO
jte6134,1.0,5.0,Evansville,518.0,3358801.0,,O,0.0,pmccykmmid,fhsfmmwnzkvzplqtjrb,jteurvbncssqi,K,kyaoezxkzzmozrgmm,Glqrenrcvapztrdxllnkrliahfieiixfcotskbegljxzpfxcfnzuesshjiezeuoua,MS
TIL6135,2.0,4.0,Berkeley,825.0,3808517.0,,U,3.0,Geumzvvwc,FRZSZYOQ,TILPC,,PQVDMHVBMMBDCMZSZVKCFWPUURS,xgloftvtphugvl,LA
gxh6136,4.0,2.0,Charlotte,703.0,1408028.0,F,U,1.0,Dorfhvet,fbyvgshf,gxhlmtmbbtllxw,,kzokcipkvefvnnxqqhnxvbvtrvpocjljsudrdd,ASHBQPADHSODXGKSAWYJBKMYOJVNLBQP,WI
Vug6137,3.0,2.0,Bridgeport,402.0,372324.0,S,R,9.0,Vhmwv,Cakjtbrzndwchdvxvhu,Vugczwmvsm,,Lvebrbrsuxhroxgg,XEURRPVSNQSPXDVCSNDTCTWRPUYGMPHLSVAHGBYKNMJ,GA
vpu6138,1.0,1.0,El Monte,402.0,1254260.0,f,O,1.0,jqhyoicpalnv,Yvejgtmktsibxpgxanjsuwoyrp,vpuqgadaimsnimetzmdpqjglhojao,,Ixjkwchmbthxdxqyctjzzfsahkkflbivwgpqtfrqzzkinnbnsmqtvzlqzpndtloixawgwun,vrnqxgs,MS
Jko6139,2.0,5.0,Livonia,305.0,287962.0,F,O,3.0,Pwqczwdlla,wfrsmbxueabopcipyu,Jkongqlth,O,MQAVAFLZWPMWRQSWPDDREWLALVDPNNBAVBCZJFNFQUJYXL,Nqzkybnmmlctwvqwlscojfgxcklmcgostuzdtixkozk,AL
Kpx6140,3.0,2.0,Sioux Falls,717.0,1077640.0,,U,4.0,Ncgdhjj,Ymntvjvhvvpbcdpvisxqbsfvcgysdw,Kpxztesgxziprdlprufo,X,Acsoqxkhsq,EXLRZHAWJBBPLJKINCMMASJTFROVPLHQKCBTNNISPZWP,OH
Ldd6141,5.0,3.0,Pittsburgh,712.0,935009.0,,O,1.0,Hzsuzxiwe,GMJMLBOWTESOXBHYWCPMMAPAC,Lddaxaceeeaqmgnakockgn,,Yksittrczkbqndtrbxqjjcitgrevbu,,AR
Jyf6142,1.0,0.0,Pueblo,499.0,3589624.0,,O,8.0,IJEFA,bqdnljwqfcyidjkocilld,Jyfbnhmcbhxynrszw,,bwjnmrlamzixuvybiiqglzxqrjxyoauxtdpygsgezhb,JSFESDYQPARDJSSYRVIJBEOUSPNQEDTVSZVDUCLYGDKHRRDWRN,NY
Xki6143,3.0,1.0,Albuquerque,383.0,1855447.0,,O,3.0,,ebntrbechlyx,Xkiaubgqgdourahntnnu,h,Wuahvrbojokiquvrhrkzpvrxbksccivwkeclfjvjnqqsiihdugwhjtgrdna,Knahikmoa,MN
Uha6144,3.0,5.0,Albuquerque,406.0,,,O,2.0,Xtgaeirum,nlbhrplakd,Uhakejweenaqckdjpgcmldgwbn,Y,Zfksmmxwhelfllntkebbxcsatfheuq,mlkkjpapikusxrtspbswxergxrgutocdcxruuntilfazyunxfdhrkmmtu,TX
OMQ6145,4.0,2.0,Corpus Christi,764.0,1958772.0,,O,8.0,LAASVSQJMABQ,Dqsyilfwszotoyfbzunsqsql,OMQBELSLUUVAPKIQQCCNGNLKQ,Z,RMFYHSFEKXQQSARXCITOCAYJPZGPGQWDC,Xuiwnfgzcswtnpbjkevuohartolusdcfdjuhrilqomqi,VA
Vnb6146,1.0,2.0,Jackson,561.0,3167582.0,,R,7.0,Dkgwsctotcd,KCMNQTJTWESYAGERZOCFOEU,Vnbjtx,,Zozvcimfvxechghagpehqacjlaxmxmmrgrgdnqolcgpcgbftvjyzwy,Avqgbbtcwlyyyubyvfjmwyghdweurtjlswpglrlmbkqlqxquxuftdlfaeawmxoikbkwupds,Ontario
bfw6147,3.0,3.0,Glendale,410.0,1941518.0,,O,10.0,DYEIGWLUJJJ,Hurtfoiqvuaqwdvfstwmzvqs,bfwskwimntstwvushbxo,F,Femwju,,Manitoba
Jao6148,5.0,2.0,Columbia,740.0,3416625.0,,,4.0,Knooqlnxgub,Ohpflfoybtpswraoxqjqdfofvdnj,Jaowsccga,,Gsxnszrheqdehkulvzsmggroilngfsphsmifufbxmmycjwcvhdosbsflkn,,DE
Bby6149,1.0,3.0,Warwick,334.0,3066773.0,,O,6.0,TKXPIIHB,TTQFRL,Bbyabbykkvzhnavxwnrnbicvkrd,E,obtsfxpclwizexupjujis,JLQBBESJMDTKGCAMVJAGPBOFSXMLZYDODDBOKQWGBWFUGDVJCBNDBLERAUHJOD,Manitoba
cdt6150,5.0,2.0,Fort Lauderdale,780.0,1180825.0,m,,2.0,GUHPZIZK,Csrkpivwwcxmgmuclgczsw,cdtzoyhcpilaijknqvqmf,,Szulmyiwmildfaqgvypsevcutqgivatmnfxjqmiwmgd,KRCGJWGFFGRCTDMOIDRQGQFPHTQGSNJZQSRLPLXGKOJUZKCUQWGEGQQIVRIQDCI,IN
Lsw6151,4.0,0.0,Las Vegas,447.0,1984002.0,m,O,6.0,Pkflpsbxh,Unxrcq,Lswdfsppmjkjoybvbfdohkdtv,,PZPACZYQOFBFGBWBKQJDWJNMSDTHJICWHFXVKXDLKTKKNQCZMYTJ,qgbsmpktxofmoseqapxkeutjhubvptllmdwzpimjecwdimbhtdqmgljmyoezdfyqqmlmhf,New Brunswick
AAI6152,3.0,3.0,Akron,778.0,158135.0,,O,9.0,Meanrse,rkfadwcoxdjjhgpeokngrlwqsjq,AAIFVPICABR,I,DIERIQRQBMPJSEXRFLTCUMLCTAOUCWENLJBURCTYBSMTPSXEKGBXKWDDXWSFIANFRPAXOKAZBCM,mgavnktqrpyiinbdhepkkklskmkekhyrcbsrdbxs,Nova Scotia
Oph6153,2.0,3.0,Lansing,376.0,2045823.0,,U,10.0,Frawh,PCABEL,Ophcfpkqvunptwiqdii,E,Kpxzigpfsqeygknofryacapffpxdataiiqyvkaxlspgcghusfow,CVILRIONNUYGGGTHIEARMMWVVTOZFAREQY,NY
Glx6154,2.0,3.0,Saint John,425.0,912419.0,,O,7.0,gooww,jetolortcwsxofhlslaukwrlimdavn,Glxoqmctchq,,Cortyhkehoxeollwmnemrvfmjdklcwbucnfvcqwuaoplogwryktebglop,Qvamaucznsyfyvbeajbtrokwktdfuohktpxfumeblwctvwtewtugxnlpvirevhdnfzhy,TN
Imz6155,4.0,3.0,Rockford,570.0,1620043.0,M,U,8.0,utewfmndqz,MYMLACPGYOKSAFCDHLZO,Imzqtluwfxkaevhescoc,Q,Ymbwzprsgkefvyggrtjdigyipanlzwnllvihqwxbkghricnthcubobxjyzogkijbtmilknuvczpybk,BVNXQQPBYUKZMIYTVMDWRNSPUTRZEBYZLCAAGWPJCIWAXKTXABFUYYZKP,NV
ggg6156,2.0,5.0,Sydney,791.0,1863968.0,m,O,2.0,Gsnldzpqhaq,HDTEZUOZFPUVRLIXOENJHHFZAPKR,gggedjyrsviexqeljvbh,X,MJPRCWGWPY,Cnpipsrdzkeieheowezmhpdejldaacuqwltsnudkruuoci,Manitoba
jjm6157,4.0,0.0,Cedar Rapids,534.0,909198.0,f,O,6.0,Aasbhhsv,DXVTNVXAMR,jjmerqjiqy,m,Bpaffljfityltquwkuzzlliiozpbbjkahnpdafapodbxjhszdgl,,ME
Eba6158,1.0,2.0,El Monte,715.0,3821639.0,,,8.0,Tiwiszltcz,Fsynludtoivvbes,Ebaumecw,b,Uvpgwuaxvnmzahkowtzcjimocdesqvaf,MMCBOKEPMPMEKHDCUIEQILGBVKJDHIZTPXGHDRYOZDLZTLEN,British Columbia
KHK6159,4.0,5.0,Inglewood,633.0,1516831.0,,O,1.0,Sjmvxqenc,Jipddviglvz,KHKJQVEVBEKUAUT,B,Qbxnhxhhnlxdxrg,Tfexmpngcnyedykleggnyhexglzcrsehnaewucsmtbaplspmitcxzbvpwqebvqmijimoc,SD
ajd6160,1.0,5.0,New Haven,308.0,3957966.0,,O,4.0,Jnqwzeoyu,Yxxmkmeg,ajdawpkxbkxccixgcirozxj,,Xyviqxhnbc,ERGOHHSVZBKBJIBQRZAECXTGZBAXUHJHOIOXMTFHDEHFEKTJEFPPWOXZNST,MD
Mar6161,0.0,2.0,Santa Clara,700.0,2341574.0,,R,1.0,Qrzcm,Mpgnnvpjvbcehhmtjipclikpfc,Marpbxtfqgtkdxewvfqumrwitvc,q,Ppnkkiswjfenccdyevyaikdjibkxfedjzhhbvtsobxbdij,kxjsexfnbubylvsgudmwikannctjkncfxbdxckedtxcdkyse,KY
fdr6162,4.0,2.0,Rockford,648.0,2066365.0,F,U,4.0,,Rbpcnwbjnddd,fdrcbxf,,Mmqlfrovo,Jcdmdcfwfbolawmkkwvmhdqgdrsttfsnilxnai,NV
fbw6163,5.0,3.0,Santa Clara,330.0,2543836.0,f,O,0.0,Xsbqor,Bocohyhnftzcdmhdvxjckz,fbwgkzan,G,RSJGQTBIXFZQXUMHTGZMDDXGREDHFOXBUZCLCPJDMRSWLAXNRSEDASWZGGKMGRIMENO,npwbiffqrrjfkuuiifbfosqjhtlukrjpjwnionneqtyghukiucjzfvmehxxjrszhztnh,TX
aty6164,0.0,2.0,Hialeah,727.0,3897991.0,,R,1.0,Tniux,Bgrkwdnrietueejpk,atykzxpxdnkxfehdumewjwipr,L,mrvccrkvndwgpikawkaeadhtybffnrvobnupgv,tiuyrvanccplncmmuiibpppdpqkecvbhdzbzhpikpoazvrgvqlohbrrpfeieuetxfszsmixkd,Alberta
Gur6165,,2.0,Oshawa,505.0,1293298.0,M,,6.0,ectvh,Tdrbketa,Gursjghatmcrtx,K,Rktwztfpkoidsgkkjqljuldmouzyfbepfywnqytimvcvnjdcrcyssnzicfuwxzrduwrnkpysgrdlgep,Emaiqgfnmkgrelrynpmrarumpnkjgyouvxeybchhedqpdsmhpgeieoxv,MT
cjw6166,3.0,0.0,Mobile,444.0,1214296.0,,O,9.0,pkjkkybqqpw,IVONYOLXDA,cjwnfyykfbtyrkloivlkqtpb,,Awpxjnsuomamanhaoc,ziqxleqgeo,CO
Fmx6167,1.0,1.0,New Haven,746.0,2290354.0,,O,5.0,Pkhqgjls,kcezpd,Fmxwgkthdgwpdrwnuonlmmb,k,vuaaxqmpojqbqvybfrnrqhpcojarmzwxzfulpppruajvo,ividkmuqhsatvkrbjxwxgpysueiwfmhalsrzchnqyiwoqyovzyrmnwhumrojdjomcp,SD
zmg6168,2.0,3.0,San Antonio,310.0,603902.0,F,O,1.0,dytkgsj,Zwdestxzoihmm,zmgxrlggdmbdulujshdaqnnttjkttx,D,nnkblvjsmhdpfflxjyjrdjkzrwqkdtjclmxftspiqsjbqbqsljeoqmnpu,Crymcprxjnhruiqlbnizaaieyhynsijbwkkyuoinnuzrfiojxsidaodkllkjjkro,Quebec
BQS6169,5.0,4.0,Reno,331.0,,m,R,0.0,mqmtymqyamvs,IWARJFZSJDZKUQUGIHO,BQSTUEEFADGYVJBZXGG,,UTXSHTQRTYHWMLJTGESEHLYTTTBAVHSQYAQOZOXRTWGCNKBEOHBRDMILCSXFCUOKIRUOHVZTDRDRN,IWWOECUBNHLJHXMSAWNRPTZLJWOSLJT,SC
Mzm6170,0.0,4.0,Costa Mesa,376.0,3450568.0,,,8.0,Frniso,Wikkpljiyidewxwavfuieaduipmots,Mzmiljlarzqglqxsuqhku,R,Exhrqjacjgcicjvrmenorzqmqqtxpvyzmxduelrmjudwxxwxasnozgfrcsqbnnxpnezntadnwgch,BIBEAKUXUGRCYWEIJQZACXOTEEIFSEHYAKSBR,NM
JKK6171,2.0,1.0,Mesquite,736.0,2353978.0,m,O,7.0,Mdmwsaanhr,filzoceoggohuvrctayhlekv,JKKCNGSXJKCYAEPKHPN,K,fqtsnxzvqkpkkyplwtoptcjisfevo,Fydkggugrsmzecklfqqfqcfzrezeiebcmfffoskmjtzxylhspisaqzzqzwipfhnzuvwzixsppbbnv,MO
DQI6172,1.0,0.0,Louisville,780.0,2158046.0,F,O,9.0,rkadfbi,Dsnnx,DQIEONSPGNETVRFVRQAKLZUOE,,FHPKIXPQEFJLBNCQTGDMSQPYCDATRQSCDOQTDAXHMNOHWDESDDTWQIQJEKSEGMNP,ptkdsnlozysdxfgwgxujjujyybudkdbivgljtmuqhqrkvueyoiebccfjvvkk,NH
vfo6173,3.0,4.0,Ann Arbor,435.0,286492.0,,U,5.0,wdefjeca,xlhzhxogd,vfocoqjieidnufawhabfekhydstkk,f,Gqeaoftdotfqqsmevrpvytfzgjklrvfxbsllrdshcxksnrhbzolgnohectbtdqnlokehg,Dcdjkpdwxjxt,Nova Scotia
SYJ6174,2.0,3.0,Grand Prairie,309.0,3052092.0,f,O,4.0,Ymtnwjbownj,Armpfblqlxmcfipmby,SYJNPW,z,tcfczqqipcezirhbcihdiqsfqf,Dqfcxkquwpfdmswkobuvvmokodvqcmxcpofmqtfdsegqoky,PA
Eqc6175,2.0,3.0,West Valley,436.0,714113.0,m,O,1.0,Skmadykbukql,RUNUGAXSAFQOCTQYVRTUOMOGVWQPXB,Eqcmmxi,h,ugxkcqlrlbvvvdolormpzomlfaudpuamgrtirjutlojjwu,,OK
CJR6176,3.0,4.0,Cleveland,312.0,2822716.0,,O,1.0,Jsbqrfet,Cvncmtfskhnmuemhbjkxkgoee,CJRAJOFNCDYDMGEXJGHATDMN,,Uiayeptjvxfwciyufepplyypelozhclxvagkbjizxuzhjho,Qogzjg,Prince Edward Island
VMP6177,3.0,1.0,Windsor,674.0,2676122.0,M,U,0.0,nhexv,ZXJZIDJDHDGGIHTZF,VMPPQMVUJFCGHJHAMIQDTF,,UJQBYSMDXXQYQSTTJLEEHTSVMWLIDPCR,DEEVXBCZQKWKOZLMNDSXZ,NH
Chh6178,1.0,,Edmonton,770.0,1273823.0,,O,2.0,Dvjmzmgp,gfvmetko,Chhojbsoghauobmqsscaxbxffb,,mnsevrxsifkfklvjfpfsxritqvrcnhoylasmnxjjgkjirklhilytbxgbxkpwuvtvhbqpbopreuun,Dqreeksasurapwvevfuvjdev,Saskatchewan
Ylh6179,4.0,3.0,Toledo,627.0,2959521.0,F,R,,GINJFDDSYVS,Ljohleasasy,Ylhtqnq,J,Urkrfyakumrahujwvwmo,Vifdscyraicqohaqzyqjddqeuxeaeacdjywubtjouxsvt,SC
Ufv6180,5.0,4.0,Regina,775.0,2192377.0,,O,4.0,crvlwidjug,Rwshztvgtedt,Ufvvsrrhzlluv,r,qevkomnqrrzxkegjusbmpmusjvquhcydygicz,snmcrgvigctxwqtpwroasrbnnunqymnpdwhwpbczdunn,VA
pxx6181,3.0,2.0,Vallejo,412.0,2153684.0,,O,7.0,Nrujrsdxbzh,JCSTTEDHGEXIDRULVOB,pxxfixyqe,,Hmyydsclxryxjjzznfwkrzdvomnuefkddwakchlccyuxbjmofhcl,KXTLNQTDJZCUIRJAUWNOZIPILVUITZRBQGOKCXMAYVUPPYOJQGABLIJOPNGHCGMG,Alberta
Bkg6182,3.0,2.0,Santa Clara,554.0,170703.0,,R,5.0,Uesbepw,POKUJTAFHC,Bkgtyovmtaxivdkulroscu,,atiomjjumyedlgamachaq,HDNCTTUKWQRUZUNXPIHLXPEAUKOBXNZTTRRYEEJMWSILVHULXFPSRKFM,ND
Nqj6183,4.0,1.0,Knoxville,585.0,2818355.0,,O,0.0,zalqeyw,Ldpjgrfkrufaxhzbjtyepvmttzjc,Nqjotpfasvimnycrkwzh,b,NHSPYSJTTIJJXKGIDMNBSDYZESKANSVHBVIQKGFUHPXXLSCGHH,hpiygfkpswttspzjvqlfragejmnefhgdsjhjrilqrgtoszlhsydxuztuvczyyk,TN
iat6184,3.0,0.0,Corona,502.0,3870650.0,F,,0.0,zjttdvnjjy,XWSIBVNWQKFJMFXJZVBVOGX,iattsugaz,,Wkjzmfonqodacdosjnuidtqrrnqotffagasrvrxennvegjdcixiatobudosehbjeyqs,Fqfpabuhoqnagzdpvauccbumwbhofvtzjdecfwiumpbhlqcutyrqvllqavs,CA
Vbr6185,0.0,2.0,Fort Lauderdale,451.0,2539905.0,,R,8.0,Cbbugazoecep,rrmifwbbeoybcnosvjepl,Vbrllashut,,Odqjyksbxmvanjpbafxrgchxkvpfwqswhxtzlurermdrqqoybzamggwugief,Olwtunrzdownjrwsmjorhzhwguobwu,TN
fcj6186,0.0,3.0,Akron,511.0,2295888.0,,O,5.0,Dbaeelx,LRWSEABEGOC,fcjhzhtxqrasqukklnjgbgrebhgguw,,,GYTQSUZBGOLFCVUZSEVDRZNCFCIDILWQSARGIQNLFNQNSZJXIVRXYKXZD,HI
IRU6187,0.0,1.0,Waco,509.0,2910300.0,,U,6.0,ktpwruv,Atiqnpiutelavievtyoguwrvf,IRUGETWAXWBKYVUMORNCYJBA,I,Czavzyrddejsondqwpwlfikbibxgbbmj,Bpubw,MI
BER6188,5.0,0.0,Iqaluit,840.0,758382.0,M,O,7.0,awgub,Mqvqmsrhpnrxobafjgdhlssfqrc,BERLPVIKOPN,,Gosqelmjrpbd,Atyds,WV
GKH6189,3.0,3.0,Halifax,319.0,675656.0,F,R,4.0,LHKBUVBU,IXZUDTQOOQZVBVVBGHNMMFVXFQRGQ,GKHWLXBBBWWIYNHP,,Oyfhl,Dcriivyaweeslragfvhduivmxepfujkgmsdpsqywlnlkhubqrkvnlhsbahxbomslut,KY
zfr6190,2.0,3.0,Peoria,748.0,1341482.0,M,R,6.0,KPEDFJTKWJ,Kocwfkhwdfu,zfrehlkamcaxxwafpbkygvairtgee,,prippnqieswaiwdf,SACXMASKQSIHSCPVEXSSVMGRMUFUTBUJIORJQNZFFKQZDXOECPWOWEADPCPAZNNFWRPVAPNQPVMBF,CO
Jxa6191,5.0,1.0,Oshawa,,2468050.0,f,O,4.0,pchlntfuzi,Fqwrbliwbttsctslygit,Jxazhyquszfnueaybpqaqdi,,Yknbqklzulhrkhlm,habnts,Saskatchewan
SEY6192,,4.0,Salinas,653.0,1027810.0,,O,,VAXZQEVRPG,Pospngpxojxd,SEYTAGTDJALAKVMQDPIBPULQWXIF,,lksiecd,,MN
Nxe6193,4.0,5.0,Pasadena,521.0,1712654.0,F,U,3.0,,OUMMTNU,Nxesbierylbuxushqeblgcbmugqo,,oekteiunfvgkuuuvljnuctfaofjvntoxhaxwlrqs,iydstjkmkffpyuxriwvvuibxpizchhwmmkxjugvbpuamyzvkmucaexpjbsyruj,OK
Ost6194,5.0,0.0,Quebec,602.0,2010371.0,,O,9.0,,Andiftbnpvrhexuwsr,Ostnstpsjjiedhrqmpvpiepogmtao,H,JWVMW,WRGIHCIJQFDJAJSMNOODGYQAYPRDXRDNCSQMPMOGZLHMRN,RI
HMM6195,4.0,1.0,Durham,664.0,539914.0,,O,3.0,pwjdk,WJACHHMZYOSPJBJULCDMNZGBCEOIQT,HMMVYHKOXQNTENQFCZUNITHL,Q,MMVOFAIQHWIOQNHGXDLFNLNE,,KY
DOM6196,2.0,1.0,Fremont,828.0,3208276.0,M,O,2.0,vgbrvdjp,opgxczs,DOMOREVPWHEMSBLI,,bdriosrhuriiylcughexuehikqcptrsvrnkuxawdkegppdqrlrhoyprenqdsarj,mjcrswnrojbxuttokipxpzmxfqfvajfsmghca,ND
rzi6197,5.0,2.0,Cincinnati,706.0,1649890.0,M,O,,EBEDDKALC,csfkhsdowszzpo,rzikof,T,Ubijamhihxvfsmaobdswkgzagwndmlnlg,fkghdzskrfmyudnvabteqrudrwvtzacbkaqqevsllopuackapsmaqwvxqeptqjblgcsk,MS
xuh6198,0.0,1.0,Mobile,665.0,2303135.0,M,O,1.0,CNDNC,Buqpikeuakrsccqxoekk,xuhtpemeqrk,,Gtnicwrnepnszjfctcwavyundwcinasqqgdjhpjqjxqkzgjqtizqkcdsrbamwqmgywemtbao,Rqjmkgdneusyzxttfvtjpmnnmxuvsxpfpiwnslphuuvusdjohfhhgu,WY
ezr6199,5.0,4.0,Huntington,470.0,50405.0,,O,6.0,GEHGJQK,Ybmnjrijtdbwxdzchizfweb,ezrsh,v,XRNBUWGBUSF,bjhxsapwpzxomqlgeeftlbumzhdufjnwsh,HI
