AgencyID,Gender,MaritalStatus,AddressLine1,PostalCode,City,Income,AddressLine2,NetWorth,CreditRating,NumberChildren,LastName,FirstName,MiddleInitial,State,Country
Idy6897,F,S,vabqfrwsnmchusshtirmljtusgiavrmdqlwwmbvxlnmepmk,Qgowoox,Madison,,Wgtnkkqnkgarnehfaoctoeimgtomkhwverklltdrjrislwdyiipnazjvehgiairkwuzxdayop,2740299.0,501.0,5.0,Idycmdlotrpnsxkbwjdwp,QQFDBATZO,g,WV,United States of America
YAS6898,m,U,yzmljgbjlowulztcvardlbdkhuqbbxucnshckqcrqqwajaknkuyrbrrlexagifublohtfijagkgmqrze,ifugbsuhncpl,Erie,432047.0,LCERVHSCQWRIMQUHJUSWGWGP,874102.0,711.0,5.0,YASLF,Bvswnfiniswzzbjgjfp,,WV,United States of America
RFH6899,m,M,lnquwyovjwepqhhiujdvnuefuzarvytawdfhpfdexihxwoq,Pjzsl,Scottsdale,292228.0,Aywsr,,625.0,0.0,RFHLYRIWQLPJIXMYPHJXWMJWEQSNGM,fqsdvmoyzoxcxt,D,MN,United States of America
CVI6900,,D,Schvdogxhypaedoptqybohlsjvxlcshgublhovq,TSVIT,Birmingham,103708.0,Gubxhhxunw,1164761.0,716.0,4.0,CVIZP,Aadaeuflzukweu,M,MS,United States of America
Ysh6901,,S,bsastmgxrpqanxsxckgkwcpiwglptgzxtqeqyxfzbrdjcxikuwuuluidfygwjqxqyktwxgtdyuputvf,Xjqgqjjrg,Jersey City,9205.0,IFVEIDCRYFKBFM,2081934.0,559.0,3.0,Yshpixabvdxqtwkmsa,Qvpuincrtmrfbp,p,British Columbia,
kfo6902,m,M,RRFSIFAPUOBUJTFUNBCCYIKSRK,Mrzclgloh,Iqaluit,362176.0,Ldkulnebllmmrbhavpfvzoisebyfwrytnsoabtwpfnrxjxukscrdurwsjjrddwdmmec,3872836.0,768.0,5.0,kfoljfunrlehlixzhbgcouablrv,qwsfb,P,IA,United States of America
Dig6903,f,M,,Xpejmat,Brownsville,171685.0,Vwhgggyvaavkkpyjeyutyhoalkesqxythswnfutxsdozrjjxuyqkagzhrtbcdzlcjvuysgajoggn,3705548.0,848.0,0.0,Digqbkhzjuaaw,imnjiceybxzkenmukmhiwasadwmlef,,VT,United States of America
Quy6904,,M,Ktbxeorxrwqnbdonywwyrokoqucnzm,Krfzqhiiqbh,Santa Clara,393424.0,nygjbsebepjfdvpdnkmoleokyzoummmkkmwhh,1789836.0,580.0,1.0,Quyipckcztyvjviarpcqxwvrtlfd,Etiyqrokhruwkfbpi,,FL,United States of America
Wrt6905,m,U,Hvxrgbtsuaf,AEKSATM,Hollywood,422156.0,uzhgaxjdfbiwuidneryhmrfrkxwz,2926290.0,491.0,3.0,Wrtsxpo,Aotffjnnveylgfkcckaajyja,,AL,
Dcg6906,,S,RNBKPWQFNUYGLVYPKUSTIPUCWAKQJEBLDBWHQNDXTKWPI,danrsf,Peoria,315451.0,Icnlpqcxjdrogzlcbrcmknmxmecqifuzqvkhkzaylvjafowdpujayhlfeeberlniql,3241399.0,313.0,0.0,Dcgyfdnnwoxjpmpg,HYIPZAVAQMGRRIHMPBAN,,FL,
Ekp6907,f,,Spnkc,,Fayetteville,244650.0,Pyadoqumriwnysfxdvrmwqkylbfiutfsgovbuwujtolptmbgmvahklidfnzynmorwwsku,3716876.0,630.0,3.0,Ekpkjqthznxtp,Euarc,,VA,United States of America
DDD6908,,M,neaoxvgrthvvimhjtgzfmsluatbnrnupnkxkcefwmvqlppsormizlirlkkz,Gddqkvcyu,Sandy,358163.0,Jiashkofkcoiwiwgssujnntwpxufbdugtqjgyeaqanxqpmcbitgyqvzahycjkwhxmkfujnufbmxaf,2974535.0,572.0,4.0,DDDSWFJCIOXBVVTKFQGBJR,Recrcldu,F,UT,Canada
gsl6909,m,U,lygxiybrfwvnlmicbfshpgifmhvjkwxscd,Haxxgfs,Spokane,421383.0,NPKJWUDHOEQDBHPOZHIOEEJWTMCVWPAENJFHSZVRULKLEKMVNDCNGUOFTICOJY,674410.0,606.0,4.0,gslyuazbmvxlmcodi,icxkfhwxnxnisnmzms,,Quebec,United States of America
Cwk6910,M,M,CCAKTVYHNNQLGNHAMMGHNXAKWLXFKJUSFRZWDAXGTYTGZAIOCOJRDSNJUOXQXILUBKOEQZSG,Gkclqjd,Augusta,208123.0,Ilatrwtrbabyaggoozhurmgvvmsaypcqishzhbcrgndbxbiqsostjrszzplj,3792806.0,788.0,4.0,Cwkcsiridjotjdjc,RROMQ,d,IL,United States of America
Crt6911,f,S,Fgdwwgmfoleiojvoexspxglscmufdylhmowejxm,pexxdwzphisy,St. Petersburg,37951.0,Adwxsottj,3220372.0,752.0,4.0,Crtvdowpnxjprginqlgzpqjvqbrvkr,QLGSDKBSSHSVYXLYDEPMHXJMDA,y,ND,United States of America
upg6912,m,S,BJSTLITPJQTOKIGDKMEFBVIKCUWBQRFFCDVOUTAQGLQFTAVFIGYULWSQROZXXXDKGOJMLK,VCNFFJMFUZE,Fort Wayne,,Midhiojubmsqxixjfplxwrjsmmdghwwgiywquuuwwlritowu,2213758.0,645.0,0.0,upgzvfx,Yfrpaipnlwpqtjt,,NH,United States of America
Tdl6913,,M,Awhejpcqdrdascetkskjnvtodhudzbzq,PPJSJIFW,Akron,361728.0,Jbwbbqtgypiubaxjkenleiomxxpzkdmsclipaohwrwcqffadvlpswjwwhtguupzywhjp,3914486.0,791.0,0.0,Tdllbvhpyviscemsdyejkbzsmvdi,ubqlkiteobrcorqdalywxqhely,,SC,United States of America
Jrs6914,,U,RAHLWFOJBTIUAIPVAPBBYKDCUQTTFOBNAIZVJNFRFPRUIXRVVNISTKSCCPMUELZSFHEUAJIJ,ctaonpircmr,Erie,499991.0,Nmkljmsbcdlczubncqabwojybsrnnlbcfxdvqvfykakbdasoanaddlopepsqtnbsdvdqwdp,2329582.0,445.0,2.0,Jrshpfekldegmk,Eulfujnhjt,,UT,United States of America
XTF6915,F,S,Bdqzvsogahg,knrmbrnz,San Francisco,412530.0,Mztowsmcvyvddizkwloxlixkdwwrcqwrkauexksqjlthcfujyszyfzsnnhu,1837329.0,384.0,4.0,XTFILUSWVUWCMDAKKNM,MMAKJWAJRTJRPQEOWSTVOEVKLWMYI,d,Ontario,Canada
Dzf6916,,W,,Hbwoot,Santa Clara,48624.0,Eaunhgy,718732.0,748.0,5.0,Dzfcxtcyyhuampdw,TFYEUOGQCBMOSTSNAZDKCKDXMQC,,MT,United States of America
Ikc6917,A,M,Vqhnunaqypunwcn,ibrbfbqvpti,Des Moines,266455.0,DMXJBSRNGXJQZETLPNLYDRCBRWAROLWYUZMELSGG,3424189.0,554.0,3.0,Ikcijlzgdnaxit,Nyvoleoluhiydqoomrnvbrror,J,CO,United States of America
fus6918,,U,Tcbmcng,ABUNKBQHC,Phoenix,416679.0,ttiiveuqvthf,789417.0,736.0,3.0,fuswigmieoq,Tuwqnamxrddnqxcjqi,A,VA,United States of America
lsa6919,,M,Udldhldulpkxvuuvyfhtukhjfqzcyxvxwcf,Nrvalrjf,Paterson,456378.0,reppxhkykbiokatjtmngslfgqpghzhttcbvepfvqenxymcgbjulkp,3247248.0,751.0,4.0,lsalqimmjvovphzeespxcrgc,coldtdldbhybbrqqqyctszes,,TX,United States of America
Lpq6920,,M,Sunugsyelwlj,Cakjtzw,Windsor,34382.0,CZSLACFQ,2636270.0,534.0,1.0,Lpqttuupedhyvjfxxancpo,YJKHGODBTINXC,,KS,United States of America
Mef6921,,W,Ipxvoocpluljigwapsfjpmesxxifkpnpgoxj,igkhlrrqipoq,Baltimore,128294.0,QFCCNMNGRUWBNQTENAG,1142648.0,694.0,4.0,Mefaiomizpyaqqzwclgfnzl,MSVHNKGXHUVVUHHDMSVXFMILU,,Ontario,United States of America
Jst6922,,S,VTUVQRWTEXHDUJ,dvtwomvi,Plano,71749.0,Cxbrivnrekatoeuuwxqxseiepcvwxyzloyhtinwyheeoqagaaaemshxixgwnbuxegqrbyjxehyqnpvs,3812838.0,388.0,5.0,Jstgjeuqiban,Dhjdzcvfgwrokrnpkcwbdjvn,Z,MO,
aqc6923,,S,DFQPJLOQEIMROAYUDNHPFPSHKTJCKFCDHRMVNXUUWSKQT,Nxswuwg,Overland Park,97475.0,lrbnnoneauanmjcfmvggmpgrvyvfmnhrylbvrnzqbrdglmuzgihkwzrgxadbdxlfacwhrsx,288313.0,841.0,5.0,aqciyufumrggapjvjpefitkjau,yixgptvwpgmhaca,,TN,Canada
Kne6924,,U,KQGDSCGPFVKQIIXZDRJSLQIJFVMLMNO,Aiepp,Santa Clara,354814.0,Gnjzqpcqqksigobgrysna,616961.0,815.0,0.0,Kneldbrgbigjgnufipmaluuhoxq,NEUSYDEVECZH,,KY,United States of America
USO6925,F,M,WAQQEKPFYZSMOYGGREPLMRACOHYPGZU,Wjolt,Overland Park,60802.0,BJDSMGGVIQJIINPQMTOAPLBJLGPRTJNWFJUJBPLRMXPHXBTFL,3815077.0,815.0,1.0,USOWCZNDHERADNAISGLVXVRTENO,Pnicvabwrafqnweumhfkujlktd,,WI,United States of America
hrd6926,,D,Rzyupdwsddtdodelkaqsamezznpsndiwnem,Hjcsnr,Cleveland,198019.0,glzoersybosqqzqivtarlideissxkjglajzhmazcysaldxambdgodapwhnrknj,2901452.0,719.0,2.0,hrdscir,VVERHQBD,K,FL,United States of America
hee6927,,U,Wauljnuwhxoytfdudodkvrfgccxeofce,,Wilmington,28277.0,YWQRGWR,3823034.0,707.0,3.0,heedbg,aiymxfxwhdpjjc,,WY,United States of America
FFK6928,F,M,Kpqqzzeusvuosodnlwtrzybnbbcdjmvn,pjdnlkksjg,London,155006.0,Wvwretrofdnn,2540620.0,448.0,3.0,FFKSWAYRWKH,Bttvfpmm,,OR,United States of America
Mnu6929,f,U,Bppfttgoyovbyye,Jcrrfc,Stockton,376070.0,Ffjlpyisnxaphtqhoiubsxld,3955246.0,721.0,5.0,Mnuhqusqtgbqpesvgwokrhjsxnexpi,ELRNVICUZIINMBTPLDRU,v,SC,United States of America
Rxx6930,,M,Qehucydcpilfhpaenpwezjpwkpnvqwoutjiglrgztqlruzrfhuaqeelyiryerukdxksjwbaaogbetig,DFOBKSSMKQ,Durham,46211.0,TSQYPHIQQSFSUVPSPLUYVYLUEOWDPHXFXPMVIMRIIMA,2116308.0,411.0,0.0,Rxxxfqzbudeygrhycqo,Yhcjjr,,CA,Canada
ras6931,,D,Idwiqanmnksgbtijxfjkmclkftqffvjvsmqvnya,tadircsbbtjd,Montpelier,113693.0,Eynzwuwyrxe,765896.0,738.0,5.0,rashlpsfwayp,Lxjqfqdqakdjcjlrjxptmwvczogt,z,Saskatchewan,United States of America
JFG6932,,,Iqwwdffuenaqncoajrpjhssikfhnoyfcnlnvsnsouutvd,aqubhp,Independence,,Vibhjbhrvrjfbukt,2610758.0,643.0,3.0,JFGJF,Cgjtrrokxmycbm,i,IA,Canada
Xie6933,,M,Yyzutezqzimkwafuqfontpwutwvwqotbtuqhhjgnjvhmclcosanqbdx,mttil,Honolulu,180091.0,Owsgviragyjsgqtnwruahtirdtqatxcfapbfiw,1337471.0,531.0,5.0,Xieiacjnqx,Ahtkxlecdjsttur,,SC,Canada
UQX6934,,D,Vwwlxuzmklqk,Yneemsaai,Santa Rosa,470145.0,Sjdujtcsjzwgiinnetrdofbwwertzxbuwuynwbgoj,1521292.0,742.0,4.0,UQXZGOWNTGTON,djmstu,,ME,
ibu6935,f,D,Kgvpftqzegfypehjvcaaifjkcsafwckgplcesivkcslmsvpelioednqesqmg,iccydguq,Regina,426663.0,Kxwbvxhgpbgnvgxxevhxxnfjs,2725331.0,705.0,5.0,ibumulqhjfgkvwmzkahrl,Osrvjuzcpsepujmihfffbdj,,Manitoba,United States of America
wmb6936,m,S,,Evhtlzm,McAllen,207234.0,Mwuicwxjfindowvsghnzdgtoqbzycbxhpcpfunqfayvnpydwv,1773937.0,491.0,2.0,wmbujwgdrpdykwywregv,PEKKSTIJYCOFXQB,,British Columbia,United States of America
sig6937,,S,zessysflngoosm,dbelrq,Albuquerque,30262.0,uhxulhz,231977.0,629.0,4.0,sigpltlftdfsxoqiidmaia,Nxtpoehezaarcqxptj,B,AZ,United States of America
Ffo6938,,M,Xoyfgezgjhvuh,Jzezbououwy,Mount Pearl,135432.0,RBXSQKCQQBKABGXCVGHBIUZYKRVNJTFPLSAMJFEVTGIDYBNMFCRFQDITGGIWJXAYTFNARE,104885.0,396.0,,Ffotyosnltilpvqhwlmpzfxmxzkuup,Asskxcqekhaizxvfkkahqoax,,NM,United States of America
qdk6939,,W,Vbtjadvyquqnyu,Tvqczvnoeqf,Knoxville,50974.0,Acfgdvkefaapgulhaethickrltehnhfwfvpcfm,3577724.0,594.0,3.0,qdkcioen,Hnkjzcgp,P,SC,United States of America
EPZ6940,,U,Ydzxrvkyobxdcsylngkhssqflcxzorbwwhppgccxhpyuncbkkkuqplvvnyosutoi,zhnubawic,Anchorage,140634.0,XSXXRLDCBFYDOZICWTAIPIBCJSNBOOEVJETSIUXLXRVBMYVCQ,2184591.0,672.0,1.0,EPZCLNXHRWYVVRZSGTXVDBRFEXPW,Cefaqtqfqcnyaedcpbpga,,CA,United States of America
xxo6941,,S,KCOPBXSPPSKMXPEDSOIYIJADWKPZVQGEOSIOGDQMGOLOMQNJBKTYL,Gfzvazejhvhn,Saint John,370316.0,GANCOQ,1962593.0,535.0,3.0,xxodswi,UNAVUTVWHPYTJFUEUACGYFLATPAE,,OR,Canada
fdy6942,,M,Nsotszovv,Dfllaw,Warwick,467005.0,IVJOWINSXLAMHWGVFWSTHMPZTELHDGDGSYEDMXMEBAAETOYXYUQIGUHHW,1030333.0,781.0,2.0,fdylypqu,Ewkrs,,NY,United States of America
Qxm6943,F,D,Znzrzslbjuxmecsqrjaecwca,tdsgeasymk,Missoula,48073.0,wjkzpepixavgdmgqifgdxnuymohhvrxpvsuudsgjhirokhvhkyjsmsskzlberpyhshsrtupyt,48753.0,748.0,2.0,Qxmkodmihnx,jvrfmpzpgmyzqsopxezl,T,OK,United States of America
Fqu6944,,S,Unktgjpegantuojqovpkbosvfeafmrmwyyuwatqvlxllmxnugftxcfvgvqzavfemqtp,Rzekr,Virginia Beach,416969.0,Skipkpbzgxtfaagemwggvuivhlbx,1984848.0,411.0,5.0,Fquwvledmzzydbvpztdyhwozf,Yuvhykhcuiwsdjvcbiqvaod,,KY,United States of America
Pov6945,,S,Bwgwxttqafxrcxqbleihnqgxmmpbtpovkjzvpsnbkox,Yaowupo,Bellevue,208983.0,xnlhdnmnyjfsuvclnhrsrvlptq,3575457.0,652.0,5.0,Povrhdxjot,DLQRIGTVIBFLQMWQTSHHFYT,,FL,United States of America
Rkc6946,M,D,Jokxpokiyoksxvotvcamwwoxklysiwltlnwislpyussmgidbqcerovocrkdbwozsmdkn,bphqrcaqa,Fullerton,113821.0,Eoqxmlhjsgrw,482607.0,387.0,0.0,Rkcbjmtxuydlvtjfsjjb,fottgxaaphhhmjgpytoqod,,Prince Edward Island,Canada
CUM6947,,M,LWHWXUWKQCQJKQYUDCHH,SFKDSN,Raleigh,16092.0,Vrprfqqharttsyasyxasvsmwcfcloacmrojvfglhgqbphsgoweiasjfb,1250442.0,814.0,4.0,CUMGMJHWRVTHWXUCQPBSKNFY,mogoqgddruajyivofmrfb,h,MO,United States of America
Qwv6948,,U,xbgbwfrmosnankhjwoccfvspgyrwecsvvhyzjbmvzsphrnbbycteylkg,Bkixhydml,Iqaluit,467894.0,Ejebxxowaeqmnwymxragmprgabydsehxbmanzve,323239.0,420.0,4.0,Qwveupufjexvoxvvq,GBQUUNUDVBTYNOAQMRPUCOHXV,,Manitoba,United States of America
WTC6949,,D,Nubbadlahygenvxcmxrzomzwvepbxmknclfreuadnyp,ncalcet,Provo,72175.0,Ktregjdhxjzxpfmtwqagorgqrduunfuvcpquujshhvuwkbshnrgavmpfiefelurulacfpbflyjokm,2406897.0,473.0,4.0,WTCZNEWY,Meoizeikrmcaozniiqhne,,AK,United States of America
XJA6950,,M,cvoiwfmyrcqvvugnslaufjdvlhlqtmd,Cwmlbghbeexo,Irving,463101.0,ykkgbukgganqodaiwqbdppfthrifxgqztslyzihuoofclhnyogpjrsoxhlnw,3323503.0,578.0,5.0,XJANJJWMOXTRKQGBIATTXJSGQSADD,ESWWHRQQIHCDBL,,HI,United States of America
Vws6951,,M,Vbmfkrqyljfhfydbesqpgixirwertd,Ifstorwqgm,Regina,418312.0,tztsrzbhutxy,3765194.0,527.0,3.0,Vwsesrcuq,ASMBWGSJJ,G,VT,United States of America
MCH6952,f,M,Uzhadvrvpbnldcbrsigppyhph,qawibeer,Frederick,198966.0,PZTKARAOAKXXRSRMTELIUWH,2638366.0,421.0,4.0,MCHBKDPDMMFNVJDOH,jjogwkauhtulxaruyevksgfhpyin,k,MI,United States of America
KNU6953,,D,ESPAJWBOPZWULUMJJUCSNVBRMVMIYFAGIUHRWNBYINSWQEJVMVQHQESXFXWWDWVIGQRQEWWOIOPGIMW,Mmhtwqe,Cheyenne,348927.0,CLKQXCVBJAXOXIRFCRWOCLVJEBTCKCROQFBXXAPCZRSTPGRBEGTBQXTTKFOEDTXOSMF,1943684.0,599.0,2.0,KNUOAHFQQZRGNRFPDHMBGMRXATWB,Ylggtjwfqcxk,,OR,United States of America
PKT6954,,U,,WCZLVDAVQRWY,Erie,,WJUKXZQQCORJIHXDSZWRPSGQJQHMHGUJVYNFGXKITURJTXRYULYXLR,2442101.0,,2.0,PKTMBTXNOLXAHGLXLG,Umvzn,,NM,United States of America
Tyg6955,,M,Mggrmetapcogrmlkostucqgauktlfkgtccwiglifzhhidekziuuhtvqkgbdnnma,bgfgpbgmnp,Lowell,250157.0,CQCJPMYUWXQSTJSXDUCCTHCFSYFPWWGBZQZEJGAKKMOFPRQWLKWYCJNWKTIEQWXW,1816420.0,657.0,,Tyglsbtarlgwkpuhjqozjvmgt,rmxaemctcuxbzqfvvwdmij,,WV,United States of America
Yic6956,f,S,Ctspizhrdgwizhlssbjgqlbfuykjxtbjzddnullaljwxqbdcmqmfnzdmkp,IVVWOIALN,Cincinnati,173334.0,Mqhhblcbjlaeeqzdiinjsg,1226867.0,470.0,2.0,Yiciqcdwfbg,Afvdsskejmzcegfgejjonh,C,AR,United States of America
jsh6957,,M,RFBZCIQVLEWQVKOLUDDJUQDCQVVKSUTFFHCHTMCBJMCTIZW,Tubbvfe,Frederick,,TZJZNSDJVYIXYLFJSQJSGUYNHNPMFJVAXPMWBHFOEOWWS,1069873.0,830.0,5.0,jshiijookcu,BOUTIKX,,Quebec,United States of America
xdi6958,m,U,ihcmhscizgztacmmqpteebunhfyacaqniyqn,Ztjbhv,Regina,111806.0,Ajgxtpgvbrmiynuehgxiaxhqqozbmdwaeelphfuhsezqwjimjbagoawnoeehjbozuwbiwrdggwddezj,216260.0,412.0,2.0,xdiijlthefgsovhkznlsikale,jafsrxchagpqllbgnbsvdrr,Q,DE,United States of America
Wqt6959,m,S,Epxxtiuotbiqki,Msnnk,El Monte,393259.0,Qagqxdjrwwordthmvzhtxmsclkdcwomardbknpdzsihwhjzqfysbvcipiwomveqav,2090349.0,685.0,2.0,Wqttlsigln,Wukkisyxwaprwcpanbpjgy,,VA,United States of America
Ifg6960,,W,,Fqogspfa,El Monte,115686.0,Eglwfukyqwpimghagzkbxdkqtiwstrfh,3320253.0,500.0,3.0,Ifgmwkkk,kumnxvnydprfkchgwir,,British Columbia,
Khw6961,,U,Gepoyiwkidcvnevkh,okzwqqqs,Philadelphia,347602.0,GIPMMSYUVARWKOOTSBYMWCMZKQCXOLSIFXIKLC,3512378.0,784.0,5.0,Khwqttrxxrcpuqjcgrurgkjvpfrud,Ylmfxkqcczaomv,R,ME,United States of America
Msf6962,,,Wmberltkyonwgsotrnjguodqlretp,Btnfxdt,Sacramento,7364.0,wtvavjawambzizukzlxrofnyokljbwruqllgrerxgliktplevcyfpdzbqd,905135.0,737.0,2.0,Msfsmwkll,IDTJZBFPMQKIXXAATZL,T,WV,United States of America
Sdf6963,,M,Ipnbwmaghaqzfahayjqtcwelflxkssnnpegehmvgajqxmeg,Xkodqacrxmy,New Haven,482695.0,Lohvashnukakvferr,1941058.0,380.0,2.0,Sdfzadlgbnynhqla,Vpdgxwsuofbcc,,DE,United States of America
bmo6964,,,WFQOPASGVZDARAGHARKWPSBEGLCQXBQRXLIJSXUTCWN,Uwawrvvnjes,Bismarck,200858.0,towqozdenkgfulnracprdawbokpbwbisnuyretyzbcbzmcbgpcfoajvekhfyuyxvtz,3530821.0,497.0,2.0,bmodl,Grtqfswch,,NH,Canada
Afx6965,,W,zrvkdxgccxixyruxbqhdejgzwxolfmvctfmuhjbvjdevcipbxtnwq,Ximvhe,Mesquite,129419.0,Tsztbkgrychqcrybqstkzck,3166731.0,631.0,0.0,Afxzqxklaukbikjvzddw,tiitefmbptvbfrtleapmtbfmpkkcco,T,SC,United States of America
MCJ6966,F,,zjsfssyoiiqmnxvhhgbpbnkkmsobaqqsjebb,Isrgyyegrmvj,Rapid City,480171.0,oknjsqvkvaajbwx,735551.0,360.0,0.0,MCJZOKLZLNEELCCXXOISSVM,Xflflaavtdryujxsmm,g,IN,United States of America
Ued6967,,S,,Slcfsyk,Waterbury,361126.0,vvkeekrcmwsxgqpipespplczvprvacyxkhjnmfbvqtgvy,3099840.0,797.0,0.0,Uedzxvpjjyxrfuipui,fgonshimimvcgohemdbxhbqttkmd,W,Nova Scotia,United States of America
Gfl6968,F,M,xckjyvuvescgowgigkxzwcsziujfuchhsmjjzvwbheynutckjfukj,Zkquwqn,Tucson,148738.0,ecxbdigxwcrgwntiuiujosij,2463515.0,558.0,0.0,Gfljkegzwrlshwthzaljitwlosma,VFLABNLFLNQVKYKSD,r,Ontario,United States of America
eio6969,m,M,Osuzhtfpbzydmoqjozkxbphimdupiixwhxpwtwxjnw,xjrnrfnkm,Iqaluit,240269.0,yossxmehhbmeoiyvvamntcwhrbxqnlhtegqziifflgcimbragmvosbkdjgdddrixwntwrnfcfx,1998903.0,483.0,2.0,eiodtzihrsawtwpqfrtgxgn,AIGCSFFOIPTGJF,,Manitoba,United States of America
pgz6970,,M,repahtdemfnkuqwrmnvuyvjnje,qvtpccrdbkum,Rancho Cucamonga,77744.0,Oeaqtomcgdrmmddqftlykzkaikorpznftrxmnieqazo,3337367.0,321.0,0.0,pgzpljrfugqkdjd,Dhnsfetubptgwhkaacudylvbjp,,OR,United States of America
Lim6971,f,M,wsobxmwghpdpuuzhmitbhy,Xxbrds,Madison,380806.0,dxflsbamo,385153.0,674.0,4.0,Limvopkicxeesbozkkwco,BAAVEIWEWFWACFGTCJFBBCMU,W,WV,United States of America
Hqu6972,,D,Jqfczsotmcizgcioygfkfpbxfdybmsxxswsodudgmajrwqrwacylutyubxuk,mqbtwajh,San Jose,16594.0,jpbgwbmqaqiyvruedmbgewfabkrhozowpevygacdhfphozujyatfioyzngmbgqynrqenmxnolnyjvloy,1521867.0,414.0,4.0,Hquncbnxqevcmwbrtcbfa,HFQPNSQIXEYAQQBTTWJEUWLVDWLGA,,KS,United States of America
PEL6973,,S,Nytycthicjmvbgbeti,fgmduawedoo,Missoula,215085.0,Gnhpfsxqvodruknbg,3933455.0,792.0,4.0,PELCKSTSYCEFVMEEYYHWVGQMNKPG,JSZMWUXFYSFQEODU,,SD,United States of America
Etv6974,f,W,Cnydimamxqikwphwpouwmjfuhoo,Atrspfwphh,Sioux Falls,,zaepwrucatizwrrdhoazshaxo,1786928.0,393.0,4.0,Etvjnddkvls,Livdpug,z,AL,United States of America
grs6975,f,S,zbvozmqsmznunxzzvclgewjwfadplxbjkmbkwll,Uqqxgwockv,Jersey City,455911.0,iuskd,3885193.0,488.0,3.0,grstvtspfjgeyy,HISSMWDXBYPUEH,J,British Columbia,United States of America
QDJ6976,,D,Xeghnulewomunilgrbnaeoyoecsflqnwsvevfcqmoonzpcbpepupavibsqwmtdvvbtzltbosixhst,Amqklxvnw,Regina,179667.0,Kdkugcmelwqpmkafouqqncphmukidtimobydewjvmonbilpweowpqldcwwevtdmjjuul,1949055.0,779.0,0.0,QDJJGMMRBTBUPWDVYZKVSVCFVGK,MHXWISBCJSLAXSQKDUUHKUVJ,E,AK,United States of America
fxr6977,,M,Axfugkgckxwnoulpyopyefkkdvqrqcemlo,Rkdubr,Little Rock,379492.0,Gnaqtcojfcfebdxbmxfmscpqqinuuszapuzcfdydaexofnqhvssczwwll,3044238.0,535.0,5.0,fxrjstqsbmivk,Uobzvnipagibm,,IA,United States of America
tgx6978,M,D,rauqdgwcpihjxnpfollvbuzz,NAWPFLVED,St. Louis,50397.0,POGHQDCAMNIDWODJUGMJKUYGDSGCMCISZWWPKZXPEJXOKNDRBBVLPOJOBOFXPKMNVRCMNGOCSFY,627763.0,,3.0,tgxelzcunqhjkfexz,NIOUZKUOLAKWKQZSOSMITVXV,,NH,United States of America
Voz6979,,M,wekwhmmagniwobhvjjniyvfcxiamwkveuepqycblsqghzvmnddtxvugywyhofruku,ZBFNL,Amarillo,144461.0,LRTMOUROFHUVOUX,1059497.0,711.0,5.0,Vozhiktyskbkhxrnpxrl,acakifqogfzjcpucpmguoxdmtl,J,OH,United States of America
Gpf6980,m,,xwmpqhrmgwagwrvhezthmadfadguaxudnejsrz,Qgpkm,Montpelier,98283.0,LEEBNIJCXSKLUGRARTIAOIJJKHRNLRKMOWVMONBHPTNLXPTJCGJESJSPHDWHJTHSETEILLGIFLV,3914203.0,418.0,0.0,Gpfobqylo,CNQSREEC,C,IA,United States of America
Erf6981,F,U,XGIKPPWIKJUZLUKGDNGNDLQHCWKWSD,wdhdjkchan,Pittsburgh,114500.0,Pqawwdcuidysgifibukbphwnxrkxyfrupwtlpprmyepsmzbbetzrtzkzomvsyjnvxruw,442154.0,327.0,0.0,Erfckockjieazndijcxuvjxzoxqm,Yqpylftpjqwthhglqlsvyqpx,,AZ,United States of America
Ven6982,,S,Ltynhetacefjpuradmelnymksfaufvblvmvmpluopypjuojinjr,Hndjjakre,Miami,494208.0,jjcidfiucdbdwakedpnlobpnqbcbcteprxzdqatldridncnltakiuekagouodfolxga,2122983.0,664.0,2.0,Venplkcjiprjualymqrerkozp,Vuxfzhenqwwkqyzzmnkkylxv,,Manitoba,United States of America
Csn6983,,W,Hgxvxbcqgpwtraopqihbpnuspczvgudqjfvfnnagikxbkwgsmlznwtjpwaygehlmrqcnqjhb,tjrlipmx,El Paso,455509.0,Nbslaajloidpimgjjqrjgpxjrnteaxkqnmnkttwishbcwbelhpcyfimqmen,2165682.0,381.0,5.0,Csntwxlefckdcqqsdytq,Mkastmbituzjjbdypqkfusehdf,,IL,Canada
Qnn6984,f,M,sadgoayeztogbjaolxpfowsjpyln,Mccpxchphy,Grand Rapids,267209.0,ykjnpbjqmjhoakydzlzckxcbyqjuqudwjqeakx,1823977.0,565.0,2.0,Qnnfwabnbeofvjddtqtehgua,Xsgxwuojt,K,NJ,United States of America
nco6985,f,U,uwzckvpyxayysdxsxskypoiopojcxhwfbpwxywkbix,jalrj,Boise,340024.0,oqaatuncwh,2792287.0,674.0,2.0,ncokpdoklwgelmv,SSHZMLK,W,NC,United States of America
Mbt6986,F,M,SOONHPRFFQYTRFPSIZXGEWCKDUOXSJYDOMIVDMLDBHBCRBZAWBJCEPD,ENCIBTXQZAT,Wichita,271646.0,HTZQLFUAQENQFVHALPAPJDDGBUQOEYMWVQDHPOWBQXHCYXJTPIFVCXKEVTAODIA,2023087.0,468.0,5.0,Mbtpewrbrfjfjfswndajargg,Sgmdoxntkpeqydiwmasfmtespspko,U,AR,United States of America
