AgencyID,Employer,LastName,CreditRating,Income,AddressLine1,NumberCreditCards,City,NetWorth,OwnOrRentFlag,State,Country,Phone,NumberCars,NumberChildren,MaritalStatus,Age
Neu1244,Huntsman,Neuman,752.0,425275.0,19085 amsterdam avenue,4.0,Charlottetown,3943063.0,O,PA,United States of America,1-410-290-3625,3.0,5.0,M,42.0
Bet1245,,Betts,,76349.0,15401 winter park lane,10.0,Huntsville,26913.0,R,ID,United States of America,1-066-652-6553,5.0,5.0,M,3.0
sch1246,Alliant Energy,schwenk,727.0,243685.0,16606 mcafee west,4.0,Springfield,1268277.0,O,IL,Canada,1-783-423-3737,5.0,5.0,M,92.0
Zel1247,AptarGroup,Zelsmann,627.0,34059.0,2031 ross road,2.0,Bismarck,2173819.0,R,MI,United States of America,1-415-186-6059,2.0,3.0,U,56.0
Win1248,Genuine Parts,Winningham,439.0,321140.0,15960 st. phillip boulevard,2.0,Salinas,1004185.0,O,ND,United States of America,1-167-455-1042,3.0,5.0,D,80.0
heb1249,Starwood Hotels & Resorts,hebbar,828.0,30169.0,8899 starling lane,2.0,Fort Wayne,3248647.0,O,TN,Canada,1-525-839-7401,1.0,4.0,D,54.0
pic1250,Weis Markets,picard,413.0,232504.0,22133 wesleyan way,3.0,McAllen,403159.0,O,ND,United States of America,1-906-537-8336,0.0,3.0,M,82.0
May1251,OfficeMax,Mayr-stein,829.0,,18267 cape lane,2.0,Shreveport,1255629.0,O,NM,United States of America,1-933-285-4690,4.0,1.0,D,32.0
kle1252,MetroPCS Communications,kleynenbergntmvaa,724.0,33500.0,11961 beningus rue,10.0,Hilo,2944139.0,O,AK,United States of America,1-113-559-9611,2.0,4.0,D,76.0
Dil1253,Darden Restaurants,Dilley,,94094.0,11926 GAYLORD SOUTH,6.0,Oxnard,2730313.0,O,WI,United States of America,1-553-227-3208,1.0,4.0,W,58.0
COM1254,,COMBEE,597.0,384343.0,2270 floresta rue,0.0,Pittsburgh,3721362.0,R,MD,Canada,1-119-188-8234,1.0,2.0,S,75.0
men1255,Dentsply International,mendez,702.0,335778.0,14783 SAUNDERS UPPER,5.0,Pomona,87116.0,O,NY,United States of America,1-610-990-4030,1.0,4.0,M,72.0
CAL1256,Modine Manufacturing,CALIS,783.0,,23975 morton rue,3.0,Lubbock,,O,Newfoundland,United States of America,1-418-964-5696,5.0,3.0,S,25.0
CON1257,Maxim Integrated Products,CONNER,514.0,170437.0,22345 4th east,2.0,Chicago,188852.0,O,New Brunswick,United States of America,1-727-518-0923,4.0,5.0,S,73.0
Van1258,Brink's,Van dyke,395.0,269584.0,7626 clint west,6.0,Gary,697983.0,R,ID,United States of America,1-424-230-7510,2.0,1.0,S,33.0
Nov1259,American Financial Group,Novia,431.0,172183.0,17107 university court,1.0,Independence,2682855.0,U,SC,Canada,1-158-972-9762,1.0,,U,89.0
ACK1260,Regions Financial,ACKWOOD,402.0,35385.0,881 vance jackson south,,Little Rock,2101299.0,O,TN,United States of America,,1.0,1.0,M,8.0
PAT1261,WABCO Holdings,PATTULLO,657.0,223383.0,18723 ethridge park,10.0,North Las Vegas,,R,Alberta,Canada,1-921-154-5804,0.0,0.0,D,36.0
Piz1262,UAL,Pizzarello,663.0,159693.0,15591 camp bowie way,4.0,Fargo,3419489.0,,Newfoundland,United States of America,1-845-232-0939,3.0,3.0,M,4.0
Mof1263,General Electric,Moffet,748.0,311444.0,17132 MIDLAND RUE,2.0,Cincinnati,1927419.0,O,NJ,Canada,1-310-011-8087,3.0,2.0,U,21.0
Dru1264,Collective Brands,Drummond,794.0,285802.0,17027 9th road,5.0,Orlando,2476124.0,O,GA,United States of America,1-367-411-5545,5.0,4.0,,29.0
IOA1265,Duane Reade Holdings,IOANNOU,800.0,423642.0,21177 norfolk way,5.0,Simi Valley,3524149.0,,NV,Canada,1-071-995-4878,0.0,5.0,M,32.0
Win1266,VF,Winstead,716.0,414724.0,3833 PRINCETON CRESCENT,3.0,Stockton,2826334.0,O,ND,United States of America,1-944-859-5982,3.0,2.0,S,65.0
CUL1267,Quest Diagnostics,CULMER,685.0,103095.0,11460 briar forest lower,2.0,Denver,627765.0,R,WY,United States of America,1-500-161-2282,5.0,4.0,D,41.0
Rol1268,Amazon.com,Rolston,467.0,251608.0,2803 clearwater north,3.0,Ottawa,2079617.0,O,New Brunswick,Canada,1-900-782-2828,4.0,4.0,S,4.0
Dav1269,Cooper-Standard Holdings,Davalo,424.0,466631.0,3124 CONGRESS PARK,8.0,Santa Ana,2440307.0,O,ND,Canada,1-688-722-3100,5.0,1.0,S,
flo1270,Raymond James Financial,florence,719.0,319611.0,23318 grandview street,9.0,Fresno,494497.0,O,HI,United States of America,1-663-949-2542,3.0,4.0,M,40.0
Nar1271,Waste Management,Narraway,460.0,31336.0,21976 broken oak lane,4.0,Newport News,2449007.0,R,AL,United States of America,1-704-752-9592,4.0,0.0,D,23.0
DEG1272,Patterson-UTI Energy,DEGEN,503.0,234270.0,5623 memorial rue,0.0,Cedar Rapids,1061532.0,R,MD,United States of America,1-829-463-0846,0.0,1.0,W,78.0
AL1273,Fidelity National Financial,AL,781.0,441616.0,6404 pharr park,9.0,Augusta,3947420.0,O,PA,Canada,1-956-266-9575,5.0,3.0,M,80.0
CRA1274,Brookdale Senior Living,CRADDOCK,389.0,199969.0,4065 pampas south,5.0,London,323615.0,,OR,United States of America,1-793-652-0399,,3.0,M,7.0
ste1275,Nalco Holding,sterian,472.0,104211.0,16047 linwood north,10.0,Salinas,2578863.0,R,NM,United States of America,1-444-570-0151,5.0,4.0,M,11.0
Fal1276,Dillard's,Fallahi,,125783.0,24990 conier park,3.0,Fargo,2330950.0,O,New Brunswick,United States of America,1-270-102-2156,5.0,3.0,S,
Erb1277,Hess,Erbilgin,,386913.0,2295 bonnie brae upper,,Overland Park,1028958.0,,FL,United States of America,1-088-500-6364,3.0,2.0,M,10.0
Egn1278,Medco Health Solutions,Egner,435.0,434919.0,19305 crystal hills lower,1.0,Aurora,591978.0,O,WV,United States of America,1-002-204-0709,1.0,2.0,U,95.0
Tah1279,H.J. Heinz,Taharuddin,345.0,409171.0,7477 cone way,5.0,Huntington Beach,1566884.0,O,NJ,United States of America,1-560-601-9858,0.0,5.0,S,11.0
Tog1280,Allegheny Technologies,Togasaki,845.0,35973.0,6372 plumb drive,1.0,Cheyenne,2233915.0,U,MT,United States of America,1-003-740-6871,4.0,4.0,U,74.0
ing1281,Perrigo,ingrey,583.0,496333.0,22133 WESLEYAN WAY,0.0,Bismarck,1697753.0,R,WI,Canada,1-483-304-6077,0.0,2.0,,8.0
Dac1282,Texas Instruments,Dacre,410.0,34940.0,15621 yaupon lower,1.0,Syracuse,2281290.0,R,AR,United States of America,1-018-689-7394,5.0,4.0,U,39.0
SEA1283,Gannett,SEARS,743.0,433355.0,22422 inman way,4.0,Chicago,3872337.0,O,DC,Canada,1-945-171-3526,,3.0,U,36.0
Ert1284,,Ertl,316.0,204073.0,17043 GIBBES ROAD,7.0,Newport News,2092159.0,O,British Columbia,United States of America,1-990-496-1766,0.0,5.0,M,10.0
Cay1285,Dean Foods,Cayouette,690.0,311152.0,2063 KERRY LOWER,3.0,Jackson,1311610.0,O,NJ,United States of America,,5.0,2.0,D,73.0
Wil1286,T. Rowe Price,Williford,448.0,140649.0,311 pike south,1.0,Ann Arbor,2854213.0,O,IA,Canada,1-017-610-2976,0.0,4.0,U,56.0
Reg1287,Gardner Denver,Regimbald,517.0,133125.0,19133 fox grove east,10.0,Allentown,503224.0,O,FL,Canada,1-215-714-0481,3.0,4.0,U,90.0
mer1288,Delta Air Lines,meriwether,787.0,424101.0,7785 rusk boulevard,3.0,Toronto,2678386.0,R,RI,United States of America,1-035-789-6847,3.0,3.0,S,64.0
Squ1289,EMC,Squires,543.0,60208.0,3967 bedford crescent,8.0,El Monte,1823472.0,O,British Columbia,United States of America,1-651-228-6591,4.0,4.0,D,6.0
Gas1290,CME Group,Gasul,639.0,382836.0,17213 TOWERWOOD EAST,10.0,Richmond,3929702.0,O,CT,United States of America,1-987-819-6633,0.0,5.0,M,4.0
Owe1291,Lincoln Electric Holdings,Owensby,730.0,151861.0,3872 milam way,3.0,Little Rock,2039071.0,O,Prince Edward Island,United States of America,1-683-225-8085,4.0,0.0,M,97.0
agh1292,New Jersey Resources,aghili,374.0,71838.0,17002 montfort north,4.0,Macon,3295828.0,O,Manitoba,United States of America,1-776-096-9636,2.0,2.0,U,
per1293,Valassis Communications,perron,307.0,13393.0,2384 LAREDO ROAD,8.0,Honolulu,408058.0,U,IL,Canada,1-738-161-5093,,0.0,D,45.0
mar1294,Hexion Specialty Chemicals,marconi,420.0,48174.0,19875 keswick avenue,4.0,St. Johns,2402816.0,O,SC,United States of America,1-661-702-6449,0.0,5.0,S,62.0
Poy1295,Old Republic International,Poyer,607.0,291845.0,10666 TRAVIS WEST,5.0,Nashua,3276957.0,O,MD,United States of America,1-506-342-0828,3.0,0.0,,60.0
Nor1296,,Norton,510.0,114680.0,12957 MIDWAY PARK,1.0,Huntington,1989523.0,R,CO,Canada,1-297-444-5533,4.0,4.0,M,31.0
Pre1297,AGCO,Presti,313.0,402704.0,8954 bagby north,7.0,Winnipeg,3405299.0,R,FL,United States of America,1-797-072-5206,1.0,,U,98.0
ing1298,GameStop,inge,672.0,176331.0,23961 hughes road,2.0,Santa Clara,2615638.0,O,ND,Canada,1-982-829-3696,2.0,5.0,S,81.0
YER1299,eBay,YERNENI,531.0,369094.0,926 NOLAN DRIVE,6.0,Mount Pearl,1007245.0,,WA,United States of America,1-142-222-3994,0.0,4.0,M,45.0
Lya1300,Cummins,Lyall,352.0,13493.0,3271 ELM WAY,1.0,Baltimore,2654937.0,O,MO,Canada,1-029-545-3628,0.0,4.0,M,26.0
Bos1301,Systemax,Boswick,431.0,353507.0,327 CITY VIEW LANE,3.0,Salem,3834204.0,R,VT,United States of America,1-521-945-7110,3.0,,U,25.0
Mcd1302,RadioShack,Mcdunn,413.0,254075.0,10093 mckinnon north,9.0,Lincoln,1223723.0,O,Ontario,Canada,1-321-041-0384,,0.0,U,96.0
VII1303,Service Enterprise Group,VIITANIEMI,682.0,312305.0,11650 brielle boulevard,5.0,Great Falls,406806.0,O,WY,United States of America,1-534-030-4476,0.0,1.0,S,18.0
her1304,BearingPoint,hershberger,487.0,483335.0,21286 taubman park,6.0,Paterson,839378.0,O,GA,United States of America,1-053-195-2833,4.0,3.0,S,56.0
May1305,Worthington Industries,Mayoux,554.0,,6094 alonzo lane,7.0,Toronto,414126.0,O,MS,United States of America,,,5.0,M,49.0
Hal1306,NiSource,Hallett,552.0,273949.0,20658 kerry south,7.0,Yonkers,3220146.0,O,PA,United States of America,1-877-535-3350,1.0,5.0,W,79.0
STE1307,H.J. Heinz,STEKLASA,704.0,95144.0,5954 hazard way,1.0,Coral Springs,1359422.0,O,NY,Canada,1-254-886-9051,4.0,0.0,S,87.0
Haa1308,Consol Energy,Haas,,145720.0,3063 howard lane,7.0,El Monte,2734888.0,O,MT,United States of America,1-989-937-7865,1.0,4.0,,10.0
fle1309,Valero Energy,flewelling,477.0,436686.0,18395 bledsoe boulevard,5.0,Dayton,1272562.0,O,LA,United States of America,1-169-112-7924,2.0,3.0,U,46.0
wal1310,United Services Automobile,wallace,329.0,452738.0,2419 sherwood lower,3.0,Lincoln,,O,HI,United States of America,1-299-733-4392,2.0,5.0,U,48.0
mor1311,DRS Technologies,morton,831.0,145288.0,15465 cliffbrook west,8.0,Sherbrooke,3847425.0,O,OH,United States of America,1-084-315-4415,4.0,3.0,U,93.0
jan1312,Mueller Water Products,janecka,620.0,221882.0,19492 lyons court,4.0,Shreveport,3025982.0,R,MI,United States of America,1-414-818-1188,1.0,1.0,U,50.0
van1313,W.R. Grace,van kast,485.0,14405.0,17212 lander south,8.0,San Diego,2521783.0,R,ND,Canada,1-983-209-0286,4.0,3.0,M,31.0
Rou1314,Foot Locker,Rousseau,349.0,491148.0,16552 fresco south,6.0,Oxnard,3003955.0,O,GA,United States of America,1-228-142-7457,4.0,4.0,M,42.0
TAH1315,Boise Cascade Holdings,TAHARUDDIN,710.0,439539.0,6580 bingham avenue,4.0,Augusta,1528063.0,O,AL,United States of America,1-519-379-3422,3.0,5.0,U,41.0
Gli1316,Rite Aid,Glinka,,464637.0,15880 chestnut rue,,Hartford,209853.0,U,Alberta,Canada,1-009-463-2794,5.0,3.0,M,33.0
Fil1317,Capital One Financial,Filippi,392.0,364193.0,17536 frostwood crescent,5.0,Pomona,,O,IL,United States of America,1-126-781-5775,5.0,0.0,M,49.0
De 1318,Marshall & Ilsley Corp.,De salis,354.0,32958.0,14506 ABBOTT WEST,,Orange,3058804.0,O,VT,United States of America,1-313-460-9270,4.0,4.0,W,4.0
Let1319,Mattel,Letarte,529.0,82412.0,15258 winter oaks boulevard,4.0,Palmdale,1606513.0,U,TX,United States of America,1-798-356-4562,2.0,3.0,U,14.0
Shi1320,,Shingler,509.0,288984.0,20920 balmoral north,9.0,Salt Lake City,3540880.0,,OR,United States of America,1-938-878-2878,2.0,5.0,M,38.0
SHA1321,National Oilwell Varco,SHAKIB,764.0,107831.0,9137 QUENTIN BOULEVARD,6.0,Oklahoma City,2718726.0,O,CT,United States of America,1-650-311-9912,4.0,4.0,M,70.0
Gur1322,Unified Grocers,Gurica,412.0,84588.0,11828 butler park,4.0,Tulsa,2710048.0,O,SD,Canada,1-077-572-2066,0.0,3.0,S,60.0
But1323,Northeast Utilities,Butner,695.0,426245.0,7409 lexington lane,5.0,Ontario,3592521.0,O,OR,United States of America,1-346-199-2974,2.0,2.0,M,9.0
Rag1324,Patterson-UTI Energy,Raghunath,391.0,113699.0,2792 pike court,0.0,Toledo,,R,ND,United States of America,1-196-113-9442,5.0,1.0,S,88.0
Ban1325,Int. Flavors & Fragrances,Banigan,595.0,197182.0,16022 burrell avenue,10.0,Lexington,292441.0,R,Manitoba,United States of America,1-055-835-4448,5.0,0.0,M,1.0
Kab1326,Universal Forest Products,Kabel,597.0,386956.0,165 columbus park,7.0,Cincinnati,3654357.0,R,Manitoba,United States of America,1-145-039-7694,5.0,5.0,W,50.0
CHE1327,CBS,CHEBA,555.0,225457.0,21245 weller way,6.0,Indianapolis,1100613.0,O,NV,Canada,1-310-774-3571,3.0,0.0,M,53.0
Ude1328,,Ude,356.0,51599.0,18008 elm south,3.0,Memphis,1105369.0,R,CO,United States of America,1-340-508-5627,1.0,3.0,S,47.0
KUH1329,Ruddick,KUHN,444.0,28939.0,6860 EMMONDS DRIVE,9.0,Manchester,482261.0,,MO,United States of America,1-664-932-3141,1.0,2.0,U,86.0
Moo1330,BlackRock,Moorer,529.0,105731.0,3312 plummer street,5.0,Manchester,3331401.0,U,NM,United States of America,1-982-742-5390,5.0,5.0,D,54.0
has1331,Hanesbrands,hasegawa,537.0,331132.0,10253 OAK GROVE AVENUE,9.0,Dallas,72664.0,O,DC,United States of America,1-524-674-5759,2.0,4.0,S,27.0
bho1332,Molina Healthcare,bhoday,317.0,185551.0,19435 montfort road,8.0,Providence,1895204.0,O,VT,United States of America,1-017-641-6223,1.0,5.0,S,93.0
Pag1333,Allstate,Pagi,434.0,371975.0,512 northland street,1.0,Akron,40488.0,,LA,United States of America,1-172-121-1695,2.0,3.0,M,31.0
Van1334,Biogen Idec,Van kessel,309.0,455111.0,14705 waldemar boulevard,9.0,St. Louis,3234538.0,R,NC,United States of America,1-559-078-8057,4.0,3.0,M,78.0
Fur1335,Deere,Furst,384.0,313217.0,19748 alexis upper,9.0,Fort Collins,1927631.0,O,UT,United States of America,1-355-616-0205,1.0,0.0,U,35.0
Car1336,Realogy,Cardozo,840.0,185298.0,10959 throckmorton east,4.0,Las Cruces,875273.0,R,OK,United States of America,1-118-904-8413,5.0,4.0,U,19.0
bry1337,Sprint Nextel,brydges,469.0,228379.0,23949 SCOTCH PARK,6.0,West Valley,1800722.0,R,WA,Canada,1-622-678-7594,4.0,5.0,M,72.0
Ahm1338,Sauer-Danfoss,Ahmad,746.0,496565.0,15263 ridge creek avenue,8.0,Fort Wayne,2317949.0,U,NC,United States of America,1-706-053-4885,1.0,2.0,M,38.0
Spe1339,Key Energy Services,Spearman,521.0,64482.0,10585 jensen park,8.0,Winston-Salem,3889367.0,O,WA,United States of America,1-745-265-2000,3.0,0.0,W,36.0
God1340,Nalco Holding,Godsoe,843.0,475046.0,1968 lemming lower,3.0,Sterling Heights,63801.0,O,HI,United States of America,1-855-485-3690,1.0,3.0,D,5.0
pla1341,Delphi,plastina,846.0,30917.0,18947 fresco lane,3.0,Washington,2356169.0,U,TN,United States of America,1-487-695-6602,4.0,,U,59.0
Bar1342,Boise Cascade Holdings,Barry,426.0,65213.0,4095 alonzo boulevard,4.0,Aurora,1407956.0,O,IL,United States of America,1-716-856-1583,1.0,4.0,M,29.0
rum1343,AMR,rumley,833.0,415653.0,21669 yesler north,9.0,Memphis,2229772.0,O,MT,United States of America,1-729-421-9684,5.0,2.0,M,
cud1344,Best Buy,cuddy,306.0,347883.0,7740 royalton road,3.0,Stockton,3729163.0,R,AR,Canada,1-463-913-7573,2.0,1.0,M,45.0
Dem1345,Bank of America Corp.,Demone,567.0,162007.0,24309 westpark avenue,10.0,New York,803737.0,O,AK,United States of America,1-110-070-7433,0.0,4.0,M,38.0
KON1346,Schering-Plough,KONOMIS,429.0,427217.0,21477 JUNIPER CRESCENT,4.0,Mesquite,2638958.0,O,MA,United States of America,1-404-032-5960,4.0,,S,57.0
MEL1347,Dole Food,MELTON,826.0,168549.0,20858 university drive,6.0,Las Cruces,2192090.0,O,Alberta,United States of America,1-108-439-5363,0.0,1.0,M,73.0
KER1348,Robert Half International,KERR,433.0,5312.0,23070 waldemar road,1.0,Inglewood,980763.0,R,NC,Canada,1-353-200-3958,3.0,,S,76.0
Lud1349,Solo Cup,Ludwick,459.0,105104.0,15162 morton upper,,Charlotte,3242031.0,O,AZ,United States of America,1-473-053-5437,5.0,2.0,,19.0
Rus1350,Kroger,Russett,610.0,408724.0,10253 oak grove avenue,10.0,Thousand Oaks,3150691.0,O,HI,United States of America,1-632-240-0043,0.0,5.0,U,49.0
RAN1351,NBTY,RANGEL,367.0,427367.0,24200 north crescent,10.0,Fayetteville,673563.0,R,TX,Canada,1-930-346-6944,0.0,1.0,S,59.0
Nag1352,U.S. Bancorp,Nagy,303.0,76414.0,17812 mesa upper,2.0,Hartford,3813942.0,O,VA,Canada,1-435-651-2948,,4.0,M,
ben1353,Boise,benedek,695.0,494319.0,13500 GRIFFIN LOWER,2.0,Hialeah,3044826.0,O,AZ,United States of America,,0.0,,U,26.0
Cra1354,Bio-Rad Laboratories,Crabe,556.0,222777.0,1698 COURTLAND EAST,5.0,Charleston,1951847.0,O,MA,United States of America,1-322-554-5586,2.0,4.0,M,33.0
Jun1355,Rohm & Haas,Juni,396.0,346206.0,19097 foxfire north,5.0,Huntington,436290.0,O,AR,United States of America,,3.0,,S,96.0
LOV1356,Children's Place Retail Stores,LOVETT,635.0,,24674 WINDCHIME COURT,3.0,Dover,553636.0,O,British Columbia,United States of America,,4.0,2.0,S,85.0
COL1357,First American Corp.,COLANTONIO,,141121.0,19168 cleburne drive,5.0,Charlottetown,575452.0,R,AR,United States of America,1-591-301-0571,0.0,1.0,U,32.0
Dav1358,Enterprise GP Holdings,Davis,840.0,,293 conier avenue,0.0,St. Louis,3806825.0,U,New Brunswick,United States of America,1-214-510-9743,1.0,0.0,M,76.0
per1359,Apache,personna,531.0,389185.0,1063 dunbar lower,5.0,Boston,2216247.0,U,MD,United States of America,1-190-665-6416,1.0,2.0,U,3.0
nau1360,United Natural Foods,naugle,707.0,159885.0,5398 collier crescent,1.0,Santa Clara,1694250.0,O,Ontario,Canada,1-793-543-7082,3.0,3.0,M,64.0
MIL1361,SunTrust Banks,MILLARD,532.0,390567.0,18171 CROSSUS BOULEVARD,6.0,Garland,628762.0,U,NY,United States of America,1-760-939-3847,3.0,2.0,,24.0
med1362,Hertz Global Holdings,medioni,418.0,452925.0,12530 clower crescent,3.0,Raleigh,,O,GA,Canada,1-776-712-0194,4.0,3.0,U,94.0
NAL1363,Lexmark International,NALLENGARA,,61077.0,12470 WOODTIMBER SOUTH,1.0,Tacoma,2427341.0,O,Saskatchewan,Canada,1-758-505-7440,3.0,2.0,M,4.0
COL1364,Sealed Air,COLOADS,766.0,238619.0,11194 brook meadow court,4.0,San Buenaventura,1660523.0,O,CT,Canada,1-571-177-6873,2.0,0.0,W,69.0
ott1365,Oneok,ottawa,701.0,53018.0,2453 baker way,3.0,Bakersfield,1659566.0,U,KY,United States of America,1-125-481-4991,,2.0,D,16.0
mch1366,Consol Energy,mcharg,753.0,,5263 wayne drive,5.0,Topeka,2509452.0,O,IA,United States of America,1-563-310-3701,5.0,4.0,M,0.0
las1367,Domtar,lashmit,634.0,282154.0,7938 lynnfield crescent,7.0,Sydney,154720.0,O,Alberta,United States of America,1-986-914-1444,1.0,2.0,S,95.0
Gil1368,Assurant,Gillette,597.0,294569.0,10416 SLANEY COURT,1.0,Miami,,U,TX,United States of America,1-871-341-9058,0.0,4.0,M,
hob1369,Walgreen,hobbs,780.0,450732.0,23787 hosta park,8.0,Stamford,813623.0,O,NE,United States of America,1-151-327-5088,0.0,4.0,,2.0
Len1370,Republic Services,Lenz,636.0,418314.0,232 lyle park,7.0,Springfield,919479.0,O,SD,United States of America,1-669-076-1468,2.0,2.0,M,37.0
toh1371,Health Net,tohama,528.0,144923.0,2476 CONCHO DRIVE,8.0,Baton Rouge,409447.0,,Quebec,United States of America,1-625-594-7679,0.0,4.0,D,68.0
Prz1372,SLM,Przybycien,728.0,220757.0,18479 travis north,4.0,Montgomery,2559343.0,R,WA,United States of America,,0.0,2.0,M,32.0
Sho1373,E*Trade Financial,Shoemaker,684.0,480795.0,13892 jennings road,1.0,St. Petersburg,1511125.0,O,WI,United States of America,,2.0,3.0,M,16.0
Smo1374,Northern Trust Corp.,Smoot,545.0,,22480 lenwood street,5.0,Jackson,49538.0,O,ME,United States of America,1-922-083-0358,1.0,1.0,S,2.0
BAD1375,Centex,BADGER,775.0,15247.0,1191 highland park lane,6.0,San Buenaventura,393218.0,U,SD,United States of America,1-517-839-8397,5.0,1.0,U,9.0
Mon1376,Vishay Intertechnology,Montgomery,545.0,404998.0,18354 dodd court,3.0,Inglewood,1803483.0,,SD,United States of America,,3.0,0.0,S,88.0
Gos1377,,Goss,687.0,251437.0,2777 durand crescent,9.0,Hamilton,2198139.0,R,British Columbia,United States of America,,0.0,2.0,U,13.0
PAG1378,Scana,PAGI,,455100.0,23485 sinclair upper,5.0,Atlanta,2949084.0,O,MO,United States of America,1-787-234-7410,0.0,4.0,M,43.0
Leh1379,Procter & Gamble,Lehtinen,440.0,242398.0,2755 rodeo court,10.0,Erie,3498191.0,U,AK,United States of America,1-916-277-4251,4.0,4.0,M,62.0
Wai1380,Molina Healthcare,Wai,682.0,350069.0,3542 blount boulevard,3.0,Augusta,2782578.0,R,ID,United States of America,1-850-887-5740,3.0,3.0,M,29.0
Wol1381,Apollo Group,Wolter,735.0,203702.0,2055 EVANS EAST,0.0,Bellevue,2885533.0,O,IN,United States of America,1-394-234-6526,3.0,0.0,U,93.0
LON1382,Hawaiian Electric Industries,LONERGAN,412.0,57109.0,348 fennel way,5.0,Chicago,2512324.0,O,NE,United States of America,1-102-557-8590,3.0,0.0,D,33.0
Fur1383,Erie Insurance Group,Furgerson,572.0,322979.0,22326 COLONIAL LOWER,10.0,Oxnard,1479245.0,O,WV,United States of America,1-571-230-4321,5.0,4.0,M,30.0
The1384,Pentair,Theriault,809.0,328551.0,14566 wisteria road,1.0,Montreal,298187.0,R,WY,Canada,1-970-909-0899,2.0,3.0,M,7.0
wat1385,Schnitzer Steel Industries,watford,808.0,499460.0,13075 vinson road,,Chula Vista,3586500.0,U,Alberta,Canada,1-401-624-1316,0.0,3.0,W,100.0
Haw1386,Wendy's/Arby's Group,Hawkins,841.0,131356.0,2034 bissonnet rue,7.0,Columbia,3992559.0,O,RI,United States of America,1-128-585-2395,2.0,2.0,M,81.0
Liv1387,Harsco,Livingstone,664.0,104663.0,5917 addax avenue,8.0,Madison,1362382.0,O,MO,United States of America,1-888-335-2854,2.0,0.0,W,31.0
PAT1388,Paccar,PATON,479.0,92864.0,20758 mason crescent,7.0,Irvine,,O,NE,United States of America,1-608-160-6229,4.0,4.0,M,87.0
Tab1389,Burger King Holdings,Tabler,608.0,398775.0,2103 campbell boulevard,10.0,Lansing,3733098.0,O,British Columbia,United States of America,1-464-010-3535,0.0,1.0,S,87.0
Mul1390,Volt Information Sciences,Mullarney,364.0,257173.0,9792 cedar springs lane,8.0,Cedar Rapids,1542024.0,R,MA,United States of America,1-137-988-6038,5.0,4.0,S,98.0
Laa1391,Beckman Coulter,Laale,815.0,84127.0,7837 howell court,9.0,Bellevue,1162138.0,O,MD,United States of America,1-766-743-9309,1.0,3.0,U,99.0
Rho1392,Collective Brands,Rhodenizer,459.0,124538.0,7357 crosby drive,5.0,Oshawa,,U,IA,United States of America,1-840-490-0326,0.0,5.0,U,59.0
RAN1393,Scholastic,RANJAN,416.0,95175.0,19419 sycamore south,4.0,West Valley,3685624.0,R,OK,United States of America,1-471-037-3582,1.0,0.0,W,93.0
Van1394,IMS Health,Van hoy,509.0,19441.0,21813 purdue upper,1.0,Whitehorse,3582803.0,O,KS,United States of America,1-277-006-2235,4.0,,M,39.0
Slo1395,HealthSouth,Slobodrian,379.0,382719.0,19453 wisteria east,10.0,Macon,3737128.0,R,AZ,United States of America,1-088-270-7799,3.0,3.0,M,24.0
Kra1396,AES,Krawchuk,391.0,484039.0,2415 EDGSON DRIVE,0.0,Plano,2603020.0,U,WA,United States of America,1-950-683-4334,2.0,0.0,M,89.0
Lea1397,Watson Wyatt Worldwide,Leaver,342.0,,4941 beardsley north,10.0,Edmonton,2661754.0,O,IL,United States of America,1-771-522-4842,4.0,2.0,D,45.0
Rez1398,NV Energy,Reznechek,426.0,129768.0,5653 WORTH DRIVE,0.0,San Francisco,656351.0,O,New Brunswick,United States of America,1-391-517-2753,4.0,2.0,W,42.0
Mul1399,Liberty Media,Mulroney,647.0,407775.0,10887 PIKE EAST,2.0,Berkeley,425861.0,R,CT,Canada,,1.0,0.0,S,11.0
Mic1400,Mueller Water Products,Micucci,800.0,265421.0,24246 carlisle drive,4.0,Naperville,2868510.0,U,DC,United States of America,1-238-931-9395,1.0,3.0,U,52.0
adk1401,Valmont Industries,adkinson,801.0,64519.0,4107 pasadena upper,6.0,Escondido,3361065.0,O,NV,United States of America,1-077-161-6331,1.0,0.0,M,
arb1402,Liberty Global,arbuckle,480.0,162727.0,1692 FAIRDALE WEST,7.0,Chandler,2645298.0,O,NM,Canada,1-633-800-2565,1.0,0.0,S,97.0
loy1403,Molex,loyer,505.0,390008.0,21072 winsome avenue,5.0,Montpelier,13946.0,,New Brunswick,United States of America,1-909-984-3943,4.0,0.0,W,37.0
Ber1404,National Fuel Gas,Berna,756.0,393946.0,16825 bittercreek way,8.0,Wichita,1170286.0,O,Manitoba,Canada,1-676-509-7388,2.0,2.0,S,91.0
mor1405,Dover,moritz,525.0,434837.0,17508 WELLER WEST,6.0,Fairbanks,2699550.0,O,Nova Scotia,United States of America,1-554-380-2052,0.0,1.0,U,46.0
QUE1406,DirecTV Group,QUEK,432.0,128809.0,7331 courtland park,1.0,London,1459577.0,O,MT,United States of America,1-192-024-5241,5.0,4.0,U,23.0
Goo1407,St. Jude Medical,Goos,304.0,70724.0,15246 dunn park,10.0,Mesquite,1323264.0,O,GA,Canada,1-897-403-0830,0.0,3.0,M,65.0
