AgeID,AddLi1,PoCo,Inc,FiN,Pho,CreRa,Em,MarSt,Ag,NumChil,St,Cou,NumC,OwORF,NuCrCar,NeWo
UZV11645,Sqyjylexoqiuwbqyemckuxijsrtxrtbuxwvufczxtjuyueoooslnamnsoyqszzgrdejokvyqvhdobdqn,Pxkimmb,375815.0,SNQSYA,1-192-449-0120,482.0,Securian Financial Group,U,31.0,,Saskatchewan,,1.0,O,9.0,727051.0
BCS11646,LFRJGHOJFGESACTRWEXKHCQSTVZVBMAOAPCZJYTUXQACRL,Tthlpu,114122.0,Jvwmrhaqbuijfmvm,1-134-780-5445,807.0,Progressive,W,73.0,3.0,Prince Edward Island,United States of America,0.0,O,8.0,3003110.0
ZIJ11647,Kzdupbrvp,ixqguckcm,400657.0,Pgvopamymou,1-075-096-9878,509.0,HNI,M,62.0,5.0,British Columbia,,4.0,O,1.0,1857713.0
GWP11648,irlldimjjginjjvdjzekmabuync,,293804.0,VWNUOG,1-080-387-3116,303.0,Mueller Water Products,D,48.0,2.0,Prince Edward Island,Canada,4.0,O,8.0,3482902.0
Hdx11649,Aiofvtdqrgauiigwlcaelcbokxtdvasg,Fvcoege,358678.0,Wfkmhhjfxkannoehibgjdlgrncoun,1-066-671-2242,412.0,Vectren,D,40.0,2.0,MA,United States of America,1.0,R,10.0,2203791.0
Iqv11650,Aywincmvkyvohkmaljafdvtotveheswpdjokkltiicsoccvunuyebwpavagvhjiasp,OTNVKBMZFI,469668.0,pdryfzsydjfjmkgatftclrftwvj,1-634-467-4413,788.0,Universal American,M,20.0,0.0,MA,,2.0,O,10.0,
DLD11651,Iyxssmlynkqvqlsnshpfqbamkfuoftjhui,dimplcv,139149.0,Dfqfswwjtebrdsbypo,1-151-525-8237,399.0,Huntsman,M,16.0,5.0,ME,United States of America,4.0,O,5.0,3855669.0
fha11652,Oxtmjagvfwrgcqzjlokr,Alaho,219988.0,usjaevvi,1-313-385-2020,673.0,KAR Holdings,U,89.0,1.0,Nova Scotia,United States of America,5.0,O,6.0,1429825.0
Csu11653,Dldteqakqdyseenegnnemnaqgwakywfapthwmuyknov,Rvziv,383717.0,OAGUUQNMVSFNLANKWVWOUZSHXA,1-215-637-7916,770.0,Bank of New York Mellon Corp.,S,81.0,,NH,United States of America,,O,3.0,313635.0
kbw11654,QRUKMGFMIRZQKQXLPQITQWTWPVZEBAWRWXFCSXD,Lckktrmucvj,318528.0,BTAQMGRILUXVJK,1-133-810-2568,737.0,Windstream,U,23.0,1.0,SC,United States of America,,O,0.0,2868203.0
imf11655,EVZOBXXHRUIBUVBHLMJCFVUIPRUSEIGEGPAHVRCJLHLCFQGYVPERQKNAZKXQDIEFCHP,Elmvtsrrt,,Lmujzmwyjrsoyhxgbtpl,1-932-597-9589,351.0,Coach,M,47.0,1.0,MT,United States of America,4.0,U,6.0,1383741.0
Yjl11656,Menbuwxccknivjddnaaju,Kizpbsuy,457930.0,Kqqibtqlkyvltt,1-553-956-4532,,Brinker International,M,25.0,5.0,NY,United States of America,1.0,,0.0,574855.0
Tgv11657,,ZSIKSN,413109.0,pcurhlmgjmdwuliuktzhlxfp,1-618-787-1072,594.0,Cenveo,U,15.0,2.0,NH,United States of America,0.0,O,8.0,2325837.0
Bnz11658,pvprrhuwqurrkelabbadflgtefcclzkqsskkrsctwimobloypbx,beggq,375395.0,exutdassepwdwgdsmkucveax,1-027-328-9740,845.0,M&T Bank Corp.,M,65.0,1.0,NV,Canada,5.0,O,5.0,2689771.0
Vvu11659,thmgkhwfgjunqcoxofexvlbrwjytdjjixjkrvmdzyjwptxnwxxzrsizellsxhetix,Jonqqakeky,290984.0,PUBIUBIZURTBYSMPXQHSXKWOJGOLVF,1-826-459-0746,431.0,Qualcomm,M,88.0,0.0,OK,United States of America,4.0,,3.0,604936.0
Ost11660,lesynqrattqifuqmmaiml,Rkbputtpeiij,,Mfrlaotwvrio,,633.0,GameStop,W,58.0,0.0,KY,,1.0,O,8.0,3618949.0
VDX11661,Tmjpxlympqrjjvsthhcdgrdjohjxgeixlsr,Znbklkthj,223262.0,Dcschfixbdvndnx,1-328-464-4313,621.0,Mutual of America Life,U,66.0,4.0,Prince Edward Island,United States of America,5.0,O,9.0,2369853.0
yyq11662,Hrskcutcdhaxeegfpkdjcdegidcf,oevkjtln,343355.0,Ckqshysnrbfxdf,1-870-853-1808,631.0,Danaher,D,94.0,4.0,OH,United States of America,1.0,O,8.0,1297224.0
Pex11663,ykujuxmsjgthlnkevjyxurfnmpyjikxwijmkb,cmpquy,443566.0,brceajr,1-146-824-5307,564.0,Dentsply International,M,47.0,1.0,New Brunswick,United States of America,0.0,,5.0,3650244.0
gtn11664,,Uwdqaduy,275864.0,Aldlslqhbqapmfdkwscsolfack,1-966-130-5707,533.0,Catalyst Health Solutions,U,,,LA,United States of America,4.0,O,3.0,3570231.0
ruf11665,Pmhcihdsugfqtksvcrqqpjtupvegsbvsvwtjfhzbarttpclwawpzsflam,Bqypxybnwmrd,,ELHGEECYNM,1-896-324-3922,843.0,O'Reilly Automotive,M,50.0,0.0,Saskatchewan,United States of America,1.0,R,8.0,15856.0
Mby11666,KXVYAMEIXMNWJTGUBFOONMEAQDHMAEHPK,uetirum,461982.0,AQSBHBBUCABRG,1-477-491-0942,327.0,Universal Health Services,M,87.0,5.0,Newfoundland,Canada,0.0,O,1.0,900943.0
Rep11667,Kdqzvcwjqbzqothnbxvsg,Afcmwnh,403990.0,Mheemgmpamwfb,1-072-193-4446,814.0,Valmont Industries,U,57.0,1.0,MO,Canada,3.0,O,10.0,3217712.0
Udc11668,RBXIUTHPSW,Mvmuqc,147029.0,fxtijvvyu,,447.0,PepsiCo,M,48.0,1.0,SC,United States of America,1.0,R,10.0,2736819.0
uzf11669,fdcmxnrkyixodtvqxtzttrsbldseugdezrfegoloqjkw,KHDHAWAV,443592.0,lhxlgn,1-124-194-4990,773.0,McCormick,M,96.0,0.0,OR,United States of America,2.0,R,2.0,1464706.0
Yeu11670,cacyaxinnblvrwjlxiejkpzjgfnimlhscbemxatuubuwbdudgidrppndpbjyqgvrpkgghyqhjt,,143837.0,MSCPALXCILRKBVKAXOEMAXZBUODWCR,1-555-537-9938,640.0,Public Storage,U,30.0,3.0,UT,United States of America,2.0,U,4.0,2867175.0
ydp11671,yhreyxtsbqvwjy,IXCERZM,297370.0,OHCJCIJOETWWSWSDQZEVAIFZIYQOPY,1-490-369-9735,751.0,NCI Building Systems,U,19.0,1.0,CO,United States of America,2.0,O,,1579693.0
UKO11672,Jumizqavosqkobwjdmydfnpbl,PUQEQRRMLEC,162761.0,Shmjusxwqwwjciesvjp,1-412-804-3130,,Vanguard Health Systems,,63.0,2.0,ND,United States of America,5.0,O,1.0,598721.0
SNC11673,Jbkwohmswzqqaygmzknkhzdycyk,Iksma,366179.0,GSKNABIDBBJSBHOMX,1-825-309-6191,358.0,Equifax,,,3.0,IN,United States of America,3.0,R,3.0,917643.0
xro11674,Qhysxaqrvkqlggyoivnfqhbsuhfeucadcqdmgwrcgqyonblqxsjnl,Lhxey,384392.0,Vskvyo,1-793-326-1785,747.0,Metals USA Holdings,M,17.0,0.0,HI,United States of America,5.0,O,5.0,1443469.0
css11675,EUTSNGURPCWCIWPVEQXUHAEWJJOLXERNOFXNDTNOTVXAYOJRFGB,DETQYCRCAX,445223.0,SILPKHPIIOCO,1-264-132-6153,392.0,Jacobs Engineering Group,U,88.0,2.0,WV,United States of America,1.0,O,3.0,2164502.0
urj11676,EOSJBVWAGKKSRHQLTLJFOJMLGUCEWTVFXTDGDRCJQPTNWHHLMCBOWRNKCPNELRMAFOYZ,Mhcopi,375792.0,quxemkprnjndinuvurxgldfwnijm,1-321-350-2259,456.0,Questar,M,98.0,0.0,British Columbia,United States of America,0.0,U,4.0,1197133.0
ett11677,Bhhqixofgyohgrenadokfnwfiqsdjmpxntcqumnuasuiwlodvbpwwxakaehklflea,Hlntnjhjflyo,220949.0,Rdigykcpasqplpirvxhiwiritlhmd,1-926-221-5255,806.0,DirecTV Group,U,23.0,4.0,AL,United States of America,2.0,O,10.0,1010441.0
Cdi11678,Ltinxnen,LTGXSWLW,241942.0,HZYKAXUCOSRON,1-953-155-8687,509.0,Owens Corning,U,5.0,3.0,SC,Canada,4.0,R,8.0,199216.0
Ztw11679,irynxjocrktocvsjmqkulazvlirrcijhcbeaor,Mwljzuxzv,483010.0,Fifgeqwpgifjtsyyltndojo,1-176-162-5262,563.0,Jo Ann Stores,M,74.0,,ME,Canada,5.0,U,4.0,3963144.0
cil11680,Dljqawrsbiyrhpisbavbmfykiecjocxbxbzccjptoquiuvbjenxhvnuomop,Vgmmsbwacaif,312551.0,Ulwcoq,1-410-981-0577,745.0,Telephone & Data Systems,U,19.0,1.0,IA,Canada,4.0,O,0.0,2601194.0
Xdr11681,,Irckndphmwr,3571.0,GGENSYUBGEWQYWDUJOGQFUUCB,1-594-359-0657,723.0,Gap,S,65.0,1.0,AR,United States of America,2.0,O,0.0,1673953.0
Ctr11682,Nhthtgylyugvkjzknqmqqcvqydduayoybitkovocukbyjitxcpgswzji,ZLPRV,200037.0,QGVDVZ,1-401-555-3070,815.0,Paychex,S,40.0,1.0,Newfoundland,United States of America,2.0,O,2.0,270302.0
SBH11683,MXNYDUBGLOEBAQHYMSALXGTLVXOYIIGTDHYULCPIHMKYAAFBKRJN,QLLTTUCIMFTV,184904.0,OKRFIRAOFWKXJKLCLQLOXZHNL,,,Windstream,M,31.0,,FL,United States of America,5.0,O,5.0,275543.0
xla11684,Vnezvqnqplcragadfwoaussonzkmnzkoepvrmfpcinczedfrduviirzzc,rxombjznw,264753.0,LVOKODFHCPYOEJJHZDUBNLIM,,494.0,,U,49.0,4.0,FL,United States of America,2.0,O,7.0,1537051.0
TKM11685,SUSRSPGRIWYMNNFRZBHDVTVENDUQVGAKPUJ,Gtbqry,357753.0,lclgepexuygoebrxqvxnigzkh,1-753-130-8370,502.0,Pentair,M,64.0,0.0,PA,United States of America,5.0,R,4.0,
gme11686,UOLRDUGXNCYULSTFSCQSBHFXPJHPJSYYJWMBHFJVOSR,Mhoik,119675.0,Ilkkyfhbvylnoh,1-152-194-8209,604.0,Securian Financial Group,M,6.0,2.0,MS,Canada,1.0,O,1.0,1738558.0
Ohi11687,KTFEJNLWNSXLC,rciclwp,274993.0,Xlcvzcaqzzcmdrwdemzvryggysa,1-191-951-7804,627.0,Watson Wyatt Worldwide,M,45.0,0.0,SD,United States of America,3.0,O,9.0,2116401.0
Xpb11688,Khsmcrvjwbrngipejobaoxcgfpfyhkidbipxekxuooneqpaxhpbuxirbgtwiqdwfuzsem,Sxxnfmmacxs,,Aeaypvzvaseyxxjzjpsuprdgmpuxx,,626.0,Mercury General,M,59.0,3.0,IN,,5.0,O,4.0,1678971.0
Vlg11689,Nhtmagcsawwkrfgwlfnvgmhfedchaxqlotlrdjwanbbkwkhuluqbne,clbiccuqjr,419338.0,Ywilvgponxgzovewagorroojtsu,1-471-247-1746,771.0,AnnTaylor Stores,U,51.0,,AZ,United States of America,,O,5.0,2669106.0
Fzm11690,Mbpvsfowhfgbupkwlvuqnltudaiwjysciwtbnhbflcvwbxhuxphkbcwjo,Cwtdnulw,207435.0,eobyslnvvawj,1-114-745-7251,309.0,Realogy,U,35.0,2.0,ND,United States of America,1.0,U,6.0,1901664.0
WDT11691,Ccnvcghmcnjckdjfhobsjidrxzgpqsbwibvhrtjxmeylnluvzfipyobtkmwyonhlfvdapvl,Regwvlzcdtcl,,Irqofwmhoccse,1-477-243-2249,504.0,Fifth Third Bancorp,S,71.0,3.0,FL,United States of America,3.0,O,0.0,3038656.0
HJM11692,,Vrfiiralkmd,398542.0,Gryywzxqo,1-452-030-9422,329.0,EOG Resources,S,87.0,4.0,TX,United States of America,0.0,U,6.0,2453031.0
PEI11693,Yhiwghfqhrfptxlkaupseqswamdfvpipmctmrgvllvvqpsnsbmlv,Yxevhn,223669.0,ftpszhtwyddfpref,1-442-354-3443,423.0,L-3 Communications,D,49.0,4.0,OR,United States of America,0.0,R,9.0,207536.0
RBT11694,Mwgmvkcgqltyvd,ereqbtx,473319.0,LTQEKHKLFGQUEEKLUGBHZUOQAGHSH,1-098-984-1794,607.0,Lowe's,U,58.0,2.0,Alberta,,1.0,O,6.0,206639.0
Yka11695,mzlylvnmjdavszmcwclkbdjyjksmrayiw,Hahbba,100209.0,UJMIUVSAVRVHMHEWTNFWGHVTPVSJ,1-794-059-4223,606.0,Visa,D,28.0,1.0,Prince Edward Island,United States of America,3.0,O,7.0,2985447.0
WNT11696,jmsufcgsuzbkruilzvvhlgsehayblqplbwppnuhkwxvbluporpgucxaiehysbhrfxqompazp,hcerut,319306.0,Ubflbmhakslupfqo,,594.0,Occidental Petroleum,M,55.0,3.0,SC,United States of America,4.0,O,6.0,2053374.0
ywr11697,Kvyqlqllprccegvoo,Cowzlf,8973.0,Wlldjbisephyunjeyhsvlnzlmm,1-654-654-7304,357.0,O'Reilly Automotive,D,65.0,5.0,LA,United States of America,,R,0.0,1408481.0
Jbb11698,WWFYJSOSCDCBFAGDNJSUTECVAQNWFRSUOQWUCTEWQFPUVMMXUTJXFAXWBLJKSXCV,Bxqjeyqcpjiw,307477.0,AGGOVTVWHRU,1-744-200-7047,827.0,Thomas & Betts,M,23.0,2.0,AZ,United States of America,3.0,O,3.0,2945555.0
AXF11700,INXSCZGILT,Pgnbslakx,193836.0,Ahfnusfjofqpkx,1-866-638-9616,457.0,KeyCorp,S,37.0,,WI,United States of America,4.0,R,2.0,2550827.0
Lys11701,ttjpzcibxzknrijuexhztxkhujcrbzasry,Sjituautbv,251277.0,Bhxejnedghahotadeggrznokwd,1-196-498-0536,607.0,Mercury General,D,21.0,2.0,LA,United States of America,5.0,R,6.0,780037.0
swu11702,icufrksxogkbojnduqxqldrrjvisxofuw,Krnlxqgvh,59523.0,dqgaootgsavfrrtotzfsyjh,1-955-740-7729,373.0,Exxon Mobil,M,,4.0,VA,United States of America,4.0,O,8.0,3909871.0
Zpg11703,Bamgglydkykqpm,Xdromjnfftg,137795.0,Wqtqovajbcipjqqxtknudavuisans,1-834-052-1125,675.0,Tesoro,U,15.0,3.0,Manitoba,United States of America,4.0,U,9.0,2346962.0
OAW11704,Ohawlesdlepckfovkxcxyqzvlfwcjjqfeatarfs,Oqtnallelblv,399046.0,BGSVWLEGLVEFUOADSHMZCBZEM,1-535-102-7352,363.0,Northern Trust Corp.,D,63.0,1.0,NJ,,,O,1.0,1250930.0
Lfx11705,Kmmuna,BSPLCUEHFPK,334031.0,Maviygwocwd,1-963-878-6116,614.0,Snap-On,U,54.0,1.0,HI,United States of America,3.0,O,9.0,62707.0
Yft11706,Stlywoxbfmhilemfyqnqchxovrbquewbcobomdychuvtnqatetganxdaxwylfdktrutdtvt,Vntnhuubt,315684.0,neireukqktr,1-954-749-6275,695.0,Metals USA Holdings,W,45.0,0.0,NY,United States of America,5.0,,10.0,3294642.0
Who11707,Hpdsavspuf,Zvcornlcgp,429394.0,Uggrtznkwvzvessnwglspzbushsnd,1-528-121-1449,321.0,Williams,M,52.0,4.0,TX,United States of America,2.0,O,8.0,3171625.0
XWA11708,HLRDJNSIKGWBUUBOESUUZFODGSEWN,Sclpxnpmiclu,192710.0,OVTWKXDMMMBKCZ,1-827-138-6252,699.0,Berkshire Hathaway,M,32.0,5.0,ME,United States of America,0.0,R,2.0,1424214.0
RYC11709,GINLFZQRGHDCPFMHCVNIGKAOPKSPCLGCRU,Hsxtbmjyrtx,166631.0,Hgyicjwurbmhrgxqzpqtiegnrtbc,1-183-744-5645,818.0,DuPont,M,6.0,2.0,VT,United States of America,5.0,O,4.0,191608.0
zrz11710,Cadeghefdriibsbsa,pokoc,260879.0,BBORTYXAPTEWNVQHFX,1-285-006-1659,427.0,Teradata,M,16.0,5.0,WY,United States of America,3.0,,3.0,3886497.0
Qvq11711,NUAQJZCDFYLIMAYBOXMPDBLYVJIMOWAO,Uljca,130173.0,blkolicmozus,1-056-201-3409,750.0,Rockwell Automation,W,81.0,,MI,United States of America,1.0,,2.0,2024945.0
Iqy11712,KTBONLJSXFLATXQDLWXYAVCFAUUVGBBTEGSJIETEIMLHGPMRWDSVWHMZYLXZWDEDHRTALXWMNXZMDBC,HYQGBQ,,YTQQFKSMKC,1-367-894-8849,,Symantec,D,93.0,4.0,UT,United States of America,,O,5.0,931226.0
meq11713,BFPECJYCWJTXNKVKUECFRXGPVECFOSDWZVEGTOMVPNIZPLKMUETIPHLZQ,govbysnntupk,241916.0,Oyxgxjjaxhmnoswfusibt,1-904-731-7573,780.0,Peabody Energy,S,63.0,,Prince Edward Island,United States of America,1.0,O,9.0,1158767.0
Wda11714,Bnevkrjmckgszahqjuepj,IMDKKSOMIENB,95911.0,Cptdqrqctsbxug,1-351-524-3383,639.0,Sonoco Products,D,86.0,3.0,MO,,4.0,O,5.0,
Khj11715,xkvsgteuvtgebfbkasaljrmuzhlmnoybbxozygrctqrmspziwr,Rhliqcqw,,QDHVIUASNOURKRVQBTCNZQSQ,1-627-826-7984,724.0,Aramark,M,95.0,4.0,KS,United States of America,2.0,U,10.0,
Hwu11716,OSEJEOWMMBBGELARRMTKNJOJMKCLPEDMVHXTFUDSRNEGKCKJWNSJIHPEMBG,FSCDNSS,367388.0,KBETAIPSRXKTPWTDSLZKQL,1-043-614-7259,448.0,Watson Wyatt Worldwide,M,57.0,0.0,RI,United States of America,1.0,O,2.0,665510.0
qpk11717,xbeyroatnurldjodmibxprwiqm,YZLLQ,5139.0,MDJCRN,1-537-995-0563,731.0,,U,27.0,2.0,GA,Canada,5.0,R,2.0,
Lxu11718,icwogdotqgpmbktijzd,Xofwwnkz,20040.0,Esmskvmlofiqg,1-535-499-8026,846.0,Wyeth,M,96.0,5.0,FL,United States of America,3.0,R,5.0,626986.0
BEJ11719,,Gugfwmhve,459798.0,khubcmxvd,1-413-765-7306,370.0,Micron Technology,,,2.0,ME,Canada,2.0,O,3.0,1376382.0
Ilz11720,zpgogyakdyxxoqhwnnkligjhzcurqjwdbdcreuifybhloqbzh,Izjacpd,303758.0,Bkjdwomgnipfadgl,1-363-033-1146,733.0,ABM Industries,M,19.0,4.0,MN,United States of America,0.0,R,4.0,3375753.0
TUM11721,EERVBLYGNHMWDFBKTCMWROJTXNNIBZULQGNMYCFEUFKSKSZ,Srjfuixbkv,166207.0,Vrjnrisdaauumyqcrypkffz,1-262-324-9802,545.0,Jack in the Box,M,37.0,0.0,SC,United States of America,1.0,O,7.0,
RJF11722,Buegftngqjftktduaotlngcvagurmmkmcctclxfkovdoabjp,Cxrdbasy,477916.0,Ocnxvbhjoxkomjbqbqbtpjt,1-293-545-4910,793.0,Virgin Media,U,47.0,4.0,KY,United States of America,2.0,O,2.0,909889.0
HNH11723,Sukuxhcqjjkugvodajzopgaqmsuralwidjzwvgjpbobinwdiimfguo,Eklbk,406654.0,Wzrrvlcuzwt,1-864-537-8923,468.0,American National Insurance,U,36.0,3.0,SC,United States of America,0.0,U,1.0,1692275.0
pll11724,PVEQLGQKSEPBYOXIPMLPBIAAGHMDF,Oclezseob,,CQFPJIC,1-288-902-9385,843.0,Alliance Data Systems,M,43.0,,Nova Scotia,United States of America,2.0,O,6.0,
WWD11725,CMQOVVWGQR,Nqbqgtepxlaj,482177.0,kjkmevaboparyalvvxlnfnevakcul,1-226-636-2822,377.0,URS,S,94.0,,IA,United States of America,4.0,O,10.0,2483407.0
BCL11726,Azgvrgdoqnjmnbugedlkubkbjgcrgjur,Xdaiarvskbj,183422.0,zxpybiaukmxtx,,846.0,CVS Caremark,W,24.0,5.0,NV,United States of America,2.0,U,5.0,3910309.0
itk11727,cmvclsucztjnqadqdtyxidyiagqhobjduseaoxknpjphyvdmtpqoxeakovjkombpjmizntrckvjrkwcq,Sqaeytkepdli,58827.0,sxttpqveboqpcosqjqqskcjxlyb,1-713-441-8568,508.0,BJ's Wholesale Club,M,,0.0,FL,United States of America,4.0,O,,1090674.0
TRY11728,Putugzuewwlaisxacg,Hmbglfxrztu,204346.0,IDVGFKIZATSPYCXINUCC,1-786-594-9786,586.0,Baldor Electric,M,2.0,1.0,British Columbia,United States of America,3.0,O,1.0,1690874.0
asv11729,kfunqphklbxsjbrhlduukksisygyfgvhjucvjjyqlswwqsopjbwaxyeovcwlbrtbwytvbbanonx,Llowov,75850.0,BLTRMJUAYVRJZNNMFCWKCYFD,1-387-276-9449,321.0,USG,M,1.0,4.0,Saskatchewan,,4.0,O,0.0,3412707.0
Ffa11730,cgkwqfanduapwbnuavkpqlhozlttww,Mopcofad,493649.0,Aqyiqvi,1-532-085-8244,681.0,Community Health Systems,W,65.0,0.0,AZ,United States of America,3.0,O,6.0,2152190.0
ZKQ11731,DLDJMHTVGEQOXMDPNVWRWY,,480339.0,Rgihiwsvllax,1-535-711-3039,387.0,US Airways Group,M,65.0,4.0,IA,United States of America,3.0,O,10.0,3081724.0
mmu11732,Hrqzbmmsmnclwcstakysupkejfpmyuyfqnquyeheghnqurclwcoq,fcoaxp,177542.0,EUEPIWJCDCPOJKN,1-531-198-2593,845.0,Donaldson,S,74.0,4.0,NY,,,O,4.0,361735.0
Iho11733,WKUDBUBODJTTNMCAETGREKYRH,rvsdpgiswz,157306.0,Wccekpfsbhaldkpoemjscesib,1-394-748-7770,691.0,Ross Stores,M,,4.0,AZ,,1.0,O,7.0,2920725.0
pxg11734,evysfitsemrnjgohiohijogfgnxzzuxjxfxsrjvtxekvhfemynbxaf,qmrvjgtdl,27284.0,GXEJOEANQO,1-446-601-1467,420.0,Sara Lee,M,71.0,,ID,United States of America,0.0,R,3.0,2484825.0
Gwr11735,ialfomzhapewfvysgrkuxyhbpoeclmwipgqxbvnstsqvcrqwurmrpaysdkqzunldkaqcabmjblr,Mtfhmm,115821.0,mkjeb,1-278-160-7348,625.0,Airgas,U,90.0,3.0,VA,United States of America,2.0,O,1.0,
XVU11736,,Mmrevapjlob,314757.0,Cwgthyibnkqraeamnbnrwjurffsrw,,599.0,Brinker International,M,2.0,1.0,TX,United States of America,5.0,O,1.0,509751.0
Kbh11737,Btolsmhnidxndenvyjcftdhmvwdbhtw,bymzjdm,449663.0,IYSQHUZCXFKWUQEDM,1-289-584-2314,526.0,Cliffs Natural Resources,W,34.0,0.0,DC,United States of America,,U,10.0,390663.0
Yvf11738,cqjyzpssbyttdmtdqdgghkrdreip,Fpolqpmix,78320.0,Wmswulnjsrmzcf,1-384-911-4288,691.0,Cigna,M,98.0,5.0,AL,Canada,4.0,,3.0,2349107.0
FAI11739,EDFQTZUNLGOUTZDHVJRCDLAKUBRLTLYJEAPJICYGHPIOBMLDAGULQVFGPUFGUGWB,vgwbytwi,245922.0,Zcbwmsqred,1-088-590-4824,,,U,12.0,0.0,OR,United States of America,4.0,O,2.0,51177.0
PYX11740,Sqvguxmpwgtasuwhftgpulillxwmgalqablcxbjfosueepsyndbbhaqnclitjd,FEDYK,225729.0,PAXACVYVZHWHZLNLMWN,1-953-354-0665,544.0,Dean Foods,D,48.0,2.0,HI,United States of America,2.0,O,,3554095.0
BLL11741,Ggrbietdnchadzjidbloalywnjjkxioakqnyjntyaabubozyemubdoutinfljbbutqwfqf,Czbvtzosve,76059.0,Wwvmntguryrgoablbycxewfcvpi,1-744-528-3722,664.0,Spansion,U,91.0,4.0,Newfoundland,United States of America,0.0,O,8.0,3109210.0
MBN11742,Wuuspdpdzrpcdfecsniypmisrqhgdkyfcwwoudwzpdaxxphikxmzb,EXARTZFKFS,466644.0,YNPJZNARNRLMNV,1-841-666-0355,,Charles Schwab,M,85.0,0.0,New Brunswick,,4.0,O,6.0,3615936.0
Ika11743,Vzjdcuxfqxgigfpuralbettxayiolyxcmztdwjjozuflldkbaypopwowxkbjmtjnmjwwdkqggwja,Sfxfjdjh,155200.0,Wgqaamrtagkzwocchffoflkalpb,1-801-738-1880,,Penn National Gaming,M,59.0,5.0,ID,United States of America,4.0,U,1.0,211374.0
Sze11744,Uqehaivjhrcvzdycskhlaaphkfxxxthaotxvfqbaerybko,ZQUHYFEDUTPU,416270.0,Lvbsaghvzxiryygvwfyl,1-870-114-6677,518.0,Loews,S,38.0,4.0,WI,United States of America,4.0,O,5.0,2617531.0
KTX11745,pedofoigdmgqmrjqahzipwgdyrcseppxfjntouizmqhqaxwqxfduytnmsh,VVHKXE,414979.0,gdltk,1-109-854-0542,,,M,96.0,0.0,IN,United States of America,4.0,O,2.0,2786921.0
blo11746,Xwtqglblvvdsmznaarpduevcnigfhmdngwtpgufddoqztkebippohk,NFDLLYQCMNVX,322741.0,Hujensnbrrsorvigkwugamev,1-861-294-4700,364.0,TJX,D,14.0,2.0,MN,United States of America,5.0,R,1.0,2969927.0
dfh11747,Fitjzoxpohkmwppivzvttxnqzjihnitalekxhstvwlbcsfnkrctriekvarzpwjybatufqjybxoo,Rdhmgkc,260826.0,Koxhedgbppdxmhtfp,1-792-056-7609,714.0,Unisys,S,67.0,,British Columbia,United States of America,2.0,R,5.0,2436646.0
Xnw11748,botpihiylarrtgpkzioshggqunefqxmqghpbddmlilucs,Vklaivpkmemk,21062.0,hxkrcetjsqmybdmuckavoqzsepxevk,1-130-623-1637,824.0,Belden,S,84.0,5.0,NJ,United States of America,4.0,,5.0,266142.0
Gch11749,CNGXGFBUMPMNWRTLHQVVIKEXNZSVPH,Llpskxxlcxft,74741.0,bejjubxcmnmsnnzalhbrmvcd,1-182-393-4522,403.0,Collective Brands,S,33.0,1.0,NM,,0.0,O,10.0,770942.0
kpg11750,Acqtqjnuihxceboovjauctcudshkiqavhqurbw,UKLKRSJSDUOI,69862.0,Sjeba,1-321-617-5813,793.0,Int. Business Machines,M,73.0,4.0,OK,United States of America,2.0,O,7.0,3319942.0
msb11751,taccjhxobsghmunuynaobqhdliyhuejeifmk,Tmxbkubd,384794.0,Spiprqtpddvyapofqovjtoo,1-210-535-0713,546.0,Ralcorp Holdings,,37.0,,CO,United States of America,4.0,O,3.0,2720438.0
Hnp11752,BJABXFDJUTGNVBUXSDEGNCRHMICWXGFLQYUVWDBQVUMAYVNSMQLABDQUWEJGKWBEVVQY,,397879.0,ZLJHCXEJ,1-429-954-0071,308.0,Universal,M,68.0,5.0,TX,Canada,1.0,O,0.0,1160144.0
QGK11753,,Eobwmjo,358585.0,Vtclnuulfvdphrdisbcu,1-409-149-9340,570.0,Danaher,M,22.0,1.0,TX,,0.0,O,8.0,2159549.0
Uej11754,MNQESWGHPLBLIVPVMJOULRVEJNHINOKSLRV,gyctkpkdfdwq,474460.0,Vuuasytqdbflsj,1-345-474-3567,796.0,Sempra Energy,M,17.0,0.0,IA,Canada,5.0,O,6.0,3781151.0
bav11755,Xaqutmdwujewadryfpaohxzxitgrsybureiieobhxdvzdtzrdfebmebwmxeazueqmlqifwuvzyhhtykr,BBPFOJQC,50947.0,Rjfhnbqrmuarojz,1-932-932-3688,376.0,Levi Strauss,,12.0,5.0,CT,United States of America,3.0,O,7.0,3250324.0
Yuo11756,AWEXCSZMJDQNCKYKSOPPYABJNYGRRSZDCFDDSJMDTYGWGVMOIELTALB,hhjiyfqammhv,372337.0,Lrwajzbkmzw,1-273-821-8358,430.0,Helmerich & Payne,W,25.0,4.0,OH,United States of America,0.0,R,10.0,3662387.0
YPX11757,hwruykznkyvgnqmelsyllspbohxwyfcsdyurgivnbttiwh,IZLTGPAUHWU,327959.0,buyjwllsyknpcnmydk,1-015-125-0129,419.0,Lear,U,61.0,4.0,RI,United States of America,2.0,O,10.0,
Xae11758,Ajuwfawojbxsyofpuqeexgtaonvjhwnrxwhxkddhsfgvbowuwcpuztvnneochxsdqckotoapjttkv,,129997.0,agmkrpzmjavgsscwccbosojissj,1-030-747-5853,401.0,Williams-Sonoma,S,90.0,0.0,IL,Canada,2.0,O,2.0,1177998.0
