CreditRating,NumberCars,MiddleInitial,AgencyID,AddressLine1,Income,Phone,MaritalStatus,Employer,Age,OwnOrRentFlag,NumberCreditCards,LastName,Gender,Country,FirstName,PostalCode,NumberChildren,AddressLine2,NetWorth,State,City
722.0,4.0,x,Mko5748,lslaoabomaunxgfyoxscxtc,4539.0,1-875-446-4929,U,CIT Group,8.0,O,1.0,Mkocr,f,United States of America,Fizsecipcrcqk,whbdjui,3.0,,3856020.0,TX,Santa Rosa
418.0,2.0,u,CRS5749,Vplqhoysgbssouwtc,373356.0,1-257-432-3109,M,Kroger,79.0,O,10.0,CRSWBZMNZNERFUD,,United States of America,XPOOPPNZKVXUWTYMFBWDTZHI,TOHVRQSNLJYX,3.0,Irknjpdohswbmirahnfofhebdahjmkqaajfumcxn,2819017.0,SD,Louisville
706.0,2.0,U,jlp5750,,143209.0,1-322-195-3847,M,Regal-Beloit,65.0,R,4.0,jlpbgcdvndsr,,United States of America,PSORYWDGFDJOKBSZTQU,XHRRSO,0.0,KCGJICZGUEGAUFDQFKZSFWBMJLNABRTGBLEUZDDIEYEIOJSLB,2360912.0,VA,Vallejo
625.0,4.0,,Vlt5751,Rmwjximodsqpzvhxwltfvfykemcox,,1-740-904-0323,S,Calumet Specialty Products,93.0,O,2.0,Vltyrttkzruevmjnmrdvtusltlv,,United States of America,Kmmfjxf,Jyggzwy,0.0,Pzxepdnfqwdeavxatdevlpzsqsqobkpatbctgmhgowbpswnxrsnffebuouqriach,1336843.0,DC,Rapid City
836.0,3.0,,cmq5752,iotzgvhtnqvvlcj,33993.0,1-338-508-9102,S,Kelly Services,30.0,R,1.0,cmqtkjmoppvykmndtinxijct,,United States of America,Lhweb,,5.0,YSXCKJPAMXAEZTUUTXLRBMMDIUFTLLTSXRVEQ,778949.0,Nova Scotia,Rockford
522.0,5.0,D,the5753,Ytfnyqdyiamxdblro,377967.0,1-947-549-5163,M,Kraft Foods,91.0,R,,themerazogddazied,,United States of America,Yzwhwnqzgta,abaag,4.0,qsgedxlezabyntuetawgjwqhyzualjgjzyewvplmrwqcawuq,2945807.0,VT,Ann Arbor
541.0,4.0,v,Eep5754,Qgfimaxcdzfgxycakegwjkanhipmj,214323.0,1-197-477-7970,U,Iron Mountain,85.0,O,10.0,Eepohazitvoctulvgcjsbzywoqcj,,Canada,Ysxiwnflqw,jdaocqcpbeu,0.0,NGMSIMWUIRRQYGDQ,1178052.0,AR,Yellow Knife
792.0,0.0,,kae5755,Sopkgaejjdgbbzaeagjdveljxdkcmqid,261696.0,1-326-692-1873,U,WABCO Holdings,76.0,U,9.0,kaemlkmxxbair,,United States of America,Fanbowpvylnvj,OATKAE,5.0,Tjhwrbvvqttnjtewescvxghcimhstdfmrwukpjrcarskzrf,484053.0,WA,Cheyenne
728.0,3.0,,Tht5756,oqkdgxvciclzlloaolfkskbshaispmegstrsojsbkexpfesccvnneckbl,384236.0,1-944-521-0141,,CB Richard Ellis Group,69.0,R,3.0,Thtoogrrsbptqof,f,United States of America,OSUWD,,1.0,Fhhanuxitrqxehwhdicfusmrwewzrpfctfoabjgeipdqweundtaw,1165092.0,UT,Portland
668.0,3.0,c,EPV5757,Mylrxmrduecatpxnaoxottxtsydkksnidegujaauiwjqjqvomzgxqrvswlhgdxcblxjdqgdblrl,209766.0,1-123-737-8048,S,Nacco Industries,29.0,O,0.0,EPVDICIYMQ,F,United States of America,Ouopiebgfuykjkdutekdhfip,,1.0,fvgzaxjnohgldlgdbtycbpnkuqtusppjxyckjmfbozgynpdupl,568240.0,AL,Kansas City
356.0,3.0,v,Qlr5758,Bkeqwxokcpjystnbwi,492662.0,1-532-052-6694,M,Pitney Bowes,67.0,,2.0,Qlrnuetrnlfbzqvqp,,Canada,MKVOKHYTJDFV,zwtlli,4.0,yxfxykapdtuyidnkbajajbxacbwgdwxjrxrsxopftjjdpuxqf,3155622.0,OH,Des Moines
769.0,1.0,,YXC5759,ebzdcqabidoalzkmxwwezfgpghnnqqnggyc,54194.0,1-518-783-2939,,Assurant,14.0,O,9.0,YXCUADCGSESVZPUFKZIDHIQQ,,United States of America,tzztplqvetdfkogldwqbvtrijxgwen,Qbeqyc,4.0,BYWEYWKYANTDDFFFLAKXLSJRKTBVDFABL,3533375.0,AZ,Huntington
,3.0,U,PBW5760,VHECKHAZIAUPTQWDQTS,418313.0,1-974-420-2209,M,Torchmark,44.0,O,,PBWSEOMRWRODEERHTBQRQDPOJS,,Canada,EPJHGHRENEPFABM,Vutsshwxr,1.0,kutznimrqwowdxkovdfqbdivtztokihfx,468274.0,AR,Oakland
623.0,0.0,n,WZA5761,Hvqqypizsrblvingtvnaflyxxqousdieiaxjjyhdyikdotvafmmdeucqrfkxadyawmgnqnxnerksd,6760.0,1-346-360-1837,,Beacon Roofing Supply,35.0,O,8.0,WZAIKMUJHNSBLUUWI,,Canada,dianiklqvefwilz,ywbhql,,inbvfjhcanwhnwyoazkmlqxqwnckbzaynheixptnjxgxplhlooqjrvs,2331268.0,Newfoundland,Shreveport
346.0,5.0,,CNX5762,Eaiqdsmvchcthetrvdrfwjfobetgxzbk,457350.0,1-249-447-0584,,Iasis Healthcare,44.0,R,10.0,CNXJTKNME,,Canada,Xaluhkchhfqilkmgrbepecxoehmqt,Kuxshm,0.0,IBFJLVDJUUTJKUFNAZQAUKO,3548389.0,AZ,Milwaukee
463.0,2.0,d,Okb5763,Teykymxeaydclosqbzshgrgjoxqtruedqlgu,423521.0,1-200-347-8351,M,Smurfit-Stone Container,52.0,O,7.0,Okbgmobtenlimdecgdsivgwjk,F,United States of America,Rfbucvihksnkukqgdpldpsywgl,VPMWLCS,0.0,Ctxdenlgun,,PA,Vancouver
548.0,0.0,,Nes5764,rllehiyijgicrnxduzy,267977.0,1-897-650-9815,M,Broadridge Financial Solutions,,O,10.0,Nesguccedwesagqybhaptpnat,M,United States of America,Vzhcdndpohnagqilvtkfmqd,Gduajc,3.0,Tttotvsuwuwbalxvlpfcdlqmujcleooxojtbuhualtsmmwhoiznuphhqdtpfcrxishtle,1923204.0,GA,Halifax
371.0,1.0,M,FOH5765,ukpnremlrfejwlkxgktfnisor,196315.0,1-253-588-0889,U,Paccar,38.0,O,1.0,FOHYZTHUPATVRTLD,,United States of America,Skbstdjqyshjbfknpwdapebgfishbu,,0.0,RBJHGMCUMPQBMNWSPYFGVJEVQIXKT,2323534.0,FL,Lakewood
301.0,5.0,,hqe5766,TDMGVCMDQYUUTLHOOWDNLHGIVKNVHPVWW,322750.0,1-680-499-8866,W,TD Ameritrade,36.0,,5.0,hqeellkgzvaqqqjw,,United States of America,FICXFFXFDMTYVMTFAUPCK,AXPFZ,2.0,Jduuspvwvubikcbbuadds,1015980.0,OR,Newport News
462.0,3.0,,VZW5767,Ymmvzhnue,496363.0,1-571-019-6227,U,KAR Holdings,97.0,O,10.0,VZWCVZVUQETXQ,,United States of America,Zxnweetzeieykduxgsiwvxu,OPXVVWTETMH,4.0,Qyjkddolwr,2349521.0,Quebec,Stamford
543.0,2.0,K,Hvi5768,WCSGLRNXDCUJBSOCPWBGKMZNNPJGH,289848.0,1-056-996-1838,M,Ball,29.0,O,0.0,Hvimbcstugjxykvygy,,United States of America,Lpyfv,Gahocbalqke,3.0,VLQPQMGQLOUFOVQVMCPWGDMMJGAGXWCBPPYHELJBUVFUYRHYSZKJHSYV,1313786.0,OR,Newport News
730.0,3.0,,Xiz5769,EVIIHCCWLJWDKOFXSWFQREMKIDSMLPLDRUIORSUSRGSQNWTFMLAYUO,458560.0,1-802-968-8478,M,State Street Corp.,34.0,O,7.0,Xizmphwbistrfft,m,United States of America,ZJKCPSIJJHYFLWILMNEOO,RUGTETFGO,4.0,kwpiwtgjtmzxareoxenkjexcbreheuobsdibaihqhxzdjpt,994048.0,PA,Shreveport
389.0,,X,grl5770,KOMOLKCGBBCKGSJOEGVFPORHXXBBEH,489162.0,1-450-541-2151,D,Unitrin,4.0,O,10.0,grltfqtfbsdhedlolovmkfcdcg,,United States of America,wkbmlule,Mnbylosjxo,3.0,Pgfiryinmpvckshkgexilxyglmyvisntiwpdudjerafebnzxuuippt,3771047.0,Newfoundland,Baltimore
842.0,3.0,,Qkn5771,Sxeptmphnsbyukrysvimqkvjfcaxc,370729.0,1-191-908-9066,S,Amgen,48.0,O,0.0,Qknigzzois,F,Canada,Rcrbngjnajeigpnnssknvrqa,XZLYWXPAFMIG,5.0,Ymgliurqevbw,2251793.0,ME,Los Angeles
810.0,2.0,N,Ded5772,Kndminhojtevdixhtxwmxrlibvjhldkiinszpwaoxfaovjuauntyxdnprtoszircgtyjv,8966.0,1-970-054-0184,U,Vishay Intertechnology,41.0,O,7.0,Dedapjtvgnskbzljmlmnlqwvw,,United States of America,Fdspfbdnnpfakugwvleq,TKQEXUYJA,5.0,adwaphdkfytghzgfchwvbwpdpdpgemhqcigjhfnhhjuqievyqwjngd,492592.0,British Columbia,Tampa
350.0,4.0,,Agf5773,agwxlbhsbnfbgucqsvnnnjklglqcjbqgntcybsbtvufrilnpfpwfpgbhcbfbuxcyjfkqstwrf,132199.0,,W,,100.0,O,10.0,Agfswxslnsvxqpbliniwtmhxzttg,f,Canada,Iwkqbyahdjchzqokznuxcjuc,frtxp,5.0,,1950857.0,VT,Hialeah
389.0,5.0,O,Ryc5774,MNJBCUWIFEIBEHSCNSUPPEQNJTPF,327806.0,1-429-994-5428,U,Progressive,46.0,U,4.0,Rycojhreobaoerrwlvhway,f,United States of America,Pkdtns,TLRVZCXW,1.0,LTWHDMZOMMURVOHBLWXILGFCJOCGYW,3251046.0,AZ,Huntsville
355.0,1.0,T,Fxs5775,OXCJVCHKPSIPKW,,1-642-000-0638,M,TRW Automotive Holdings,66.0,O,7.0,Fxssomwdcowgfboqmizcp,,United States of America,Mrifiejnxwglomppdoudcg,Bgzcw,4.0,Wedxzsgfzcpbvxvbwuqzdxlpxtucxyowoemezhkgvxmvzdknsltdugusxakstpzuuane,3175861.0,Quebec,St. Paul
341.0,2.0,O,Vgt5776,Gwmtwmvacxlxjhukpxfaxtpclizyybrzvycjdvhlksykihpxrkxwho,350313.0,1-666-931-1228,M,United Services Automobile,58.0,O,1.0,Vgtcklppxqaxa,,United States of America,Xualsrbjigdhpcnwxucwler,Xmaasimokkun,4.0,Bomwhnlcaehcmethfagakhidqktaixpbejakrgrkyfgrrvkolduomvatmnvvsumu,,Ontario,Detroit
500.0,5.0,I,BQD5777,Nparpcnbhwsbtvdguorpckvobfunhwbgwcbbdjnznmwuojkbqszxgqikuhioqoqmmncac,365217.0,1-151-687-4341,W,Marriott International,2.0,O,10.0,BQDWVSKNEJTIQM,f,United States of America,GJPEPOXXVMSUUEEFQPVHLO,Tcirxt,5.0,Varvbwazkbcadmopzgiwbsbaojjuxbxcrqdfysvqcuuijeigjtttoglreoixwjetzxeyvsxmj,3486007.0,NC,Dayton
696.0,3.0,,FCI5778,Lundthpygtzhshqgsnvoruqkbspfnprgortdmcw,211913.0,1-827-620-4756,S,Acuity Brands,63.0,R,3.0,FCITAVFOJRAHVBNFO,,,Jthzmlngwzhlhc,Scuxbzzeaa,3.0,Spbimknbnplidsxdyyepsyzwfqbwluujwgannqte,2319284.0,Nova Scotia,Sudbury
652.0,2.0,m,Jhe5779,Rtjohqidpdo,436004.0,1-964-442-0566,M,W.R. Grace,44.0,O,4.0,Jhevhqsnejvox,,United States of America,FJSAKNRGVVRBILDNILSVSOSOKLFC,Oqqidyxs,5.0,HWIAXOQMTPORZDTBFBGJLOTRIAXGTMDKSEUIOMJCALJDRTBKNJCESKKJZVGAKUEEEYLJVTMOETLEME,3561382.0,FL,Charlottetown
579.0,5.0,,BSJ5780,KDXRPDCCTPTNHGGLNEIWXYZNIILZAPOPTSQGJBXRNNDVPSWTGPVXRNUU,338807.0,1-160-010-3755,U,CACI International,10.0,R,8.0,BSJMULELYEYFPR,,United States of America,Fvcgqb,NQPBCVNGAX,5.0,njnfrbxlweqwnfax,2215090.0,SD,Toledo
596.0,5.0,K,mej5781,vnvjvvmsealvpfqilrivbhrrn,305332.0,1-520-309-5439,M,Yum Brands,29.0,O,2.0,mejdjjbvdrlonfoqnmlstkdgcysafp,f,Canada,ATYFFHBLFLXEPIZCPXSKLAVPT,Dkrgiqoo,2.0,Lpuwwvtsevezndqel,1351722.0,ID,Irving
837.0,0.0,,Jkc5782,odbxvqsofdwlrlsvwre,279368.0,1-536-614-0841,M,Stanley Works,64.0,R,9.0,Jkcujgacqgltohuahkfsshgvbxla,,United States of America,Pctvevhtyznfnh,BTVTEPS,2.0,Suzjwlndpkgrv,917665.0,NE,Mobile
,3.0,,FNU5783,vcywodxrpvlbdvktjivuqzbhsctxgrszpfzxwvzxryamxqdhaqixibtouhhfpdkhtubuvvekas,387915.0,1-278-766-6459,M,Sanmina-SCI,60.0,O,3.0,FNUAYZDXKEFBERYZLNA,,United States of America,Yhnfpxvygmyscqsuy,Bhyeesrgspb,4.0,Brpthfbbabimkvnwmhuoktrxbmtc,2860380.0,TX,Scottsdale
708.0,5.0,H,VZG5784,ktflzltrpwynqasaadmxgzsubbiaesrowhcufzgfldrgsfvrunvdfpfjzbpvpdotiyotpplw,452291.0,1-020-469-6368,U,Exterran Holdings,29.0,O,10.0,VZGLU,M,Canada,KYFIS,SFBWK,4.0,kohqvcrftvtyxhzqwo,,AL,Worcester
691.0,0.0,R,WKQ5785,Gaawnakuhngvvlmryrfhcwm,48907.0,1-937-150-8557,D,Dollar General,67.0,O,8.0,WKQFRSAEV,,United States of America,Njbhltkcjvqqvztlfcjokzz,Dqytnfzg,5.0,qannfozbvhejehhlscwgkxrcbhpswhxcoqvxvmkrpkrfpcebajefqtnfgujc,3184440.0,Ontario,Pembroke Pines
431.0,3.0,,ssl5786,qgieqwfdrslcrzvqqxuvikrtknzfudljeixkrdtklqacfjdprjovccbimzmdgixkjxagtkpihkxw,57332.0,1-297-829-3458,M,Jo Ann Stores,31.0,O,4.0,sslrsfhizu,,Canada,gkzhqkzzrx,Yxttojahhmgu,5.0,Klbuzxxnxzrbesejzjzkotpqrmcvoopdukbtnupazomifpowkixvncihsoygorotjhleq,2946563.0,AL,Milwaukee
712.0,5.0,,iaq5787,HJQSFDEJCWVAOHEAVBHPLTYQNMQLJSUMXTQFNBUYKQWRORFBRNTDBPXKQPSAQF,114585.0,1-340-898-0539,S,Fluor,49.0,R,5.0,iaqfyhyff,M,United States of America,vjovioocovxrdo,Vsaedzxxri,1.0,Trvqmafknbsougrhiofibisipmezgmuerdiybjrafancbuywauxwuvjypsey,602774.0,GA,Hialeah
656.0,0.0,,Xbu5788,Yphwerkwrszfsrckwjgmjqdiavausfnrebiosnlz,25625.0,1-624-109-1727,M,KeyCorp,49.0,R,7.0,Xbugwtdbbjckvjgtfmptprpworha,F,Canada,vgakpnjnxcvszualu,Hmlvhdhw,2.0,Tthsxdsvwxdxuyptbbczeikca,1471635.0,CT,St. Louis
,2.0,,Vgz5789,ZSLVIUDWSLBQIESUHUBIUKRSCTPJKHXNTIBQWWVSEEMNYNXPHEVLT,220313.0,1-714-585-9633,M,FreeportMcMoRan Copper & Gold,22.0,R,3.0,Vgzzxjseqwciyzugnkjqnvtdb,F,Canada,qeqqreqyvkepwvop,Mqevvhlxvv,1.0,Jwdjwfpsppnbbqemtvn,3773816.0,ID,Jacksonville
435.0,3.0,E,XGJ5790,,290703.0,1-624-044-3060,S,AES,94.0,O,5.0,XGJRWDDOIJLOJ,,United States of America,IRGBQNOTNRXUQQEICW,Iokmrgsjecjx,5.0,ANPYSRFGVOZGWIJZYWVUXJZRWDOWKDUHMUMTFVECVGLZQQLFOOTXMNCLVFSITPSVSGNQE,3196909.0,WY,Kansas City
608.0,5.0,k,naz5791,SXCDIFSLHCVKPVSSAUEOORUJNJFKPRFLSZIHLXGECWTLQMMPNZYJDTTERAIJBLDNAKZOHVAW,460718.0,1-597-840-1855,M,BorgWarner,,O,5.0,nazpxqujxpxrhldgdkbrquwi,M,Canada,Jbubzcxxhdbhludaso,nnkqzz,,DRTIRMODXFVUJBITESHBIDAURJGUKLQPOFPI,592138.0,Manitoba,Riverside
672.0,4.0,o,Euv5792,Divrxhfsooj,431662.0,1-564-153-7282,S,Medtronic,85.0,,8.0,Euvqzbgmjoksgdflhqrmbbkafgfd,F,United States of America,Ulgeauqtbuqu,TDTLYJUTNU,,Uoseyorinltbtekteuibfsnfftuqjorwcckjokhjlhmlaeuvcafvql,1815595.0,Quebec,Charlotte
361.0,0.0,L,Qvv5793,,181143.0,1-493-222-0620,S,Universal Health Services,88.0,O,3.0,Qvvtoumbbyrfwedwuznyitjtk,,United States of America,XPBBGEEBXXPYUMFZ,cwokb,3.0,xpqjhcuksdxznzxnmhtrotpimettsazjaaafrjhuyonnjarhrmtutzhuud,3704630.0,MS,Las Cruces
602.0,4.0,B,grx5794,hjkqkmjtcsywubqytgkvrdiwcgtxhka,337318.0,1-484-821-7541,W,Casey's General Stores,65.0,O,1.0,grxnfsvputvooegzbsojmofjcjob,,United States of America,honvqjpdnqmlsk,Sgxfyf,1.0,Waefnluakcajnoinrcenayrelxnymbheh,729648.0,PA,Vancouver
747.0,0.0,,Vmq5795,IMPPPEQIZXOXSCPKOAXEBDRXJQJQKPCEGZFIQMRTLQHWROTEIDTXMM,443698.0,1-015-580-1889,U,Dynegy,52.0,R,8.0,Vmqwbppdafepjofbftsqictwq,F,United States of America,ejjxmnpuvfkfecw,TIYGHGSRS,1.0,gwsyxcjeliusyaghbguxrzikxbnvyvbjcp,,TN,Cheyenne
734.0,1.0,q,Ejt5796,HWBGEAJSUKDQFUPBF,364351.0,1-919-939-7535,S,Hershey,80.0,R,7.0,Ejttkhdjacluyvbcpqg,,Canada,Qjifnxkhf,Vaxvfylpid,1.0,Gxgxdogufhsxettxqzipqysebdsihwjjycxac,,MT,Naperville
643.0,3.0,T,Ado5797,NVUFIYOMGSGPPDGIXOPJAKDDMBBS,176416.0,,S,Pulte Homes,92.0,O,9.0,Adomizrydgjz,,United States of America,MDTGXQKBFCMQORWAYAFPEZUWF,JMXIJLWPWVE,3.0,PDNCSIWNKBMSRLNHLGTUVQBJXVJIJRKYYQMUBHYFOJCRIDLMNWADWDYZTSWXTGTW,3871474.0,MO,Madison
422.0,0.0,j,Suq5798,NVEGVZURKXXWYRQWCNREINGIFYMOLAVKBUDSPIIYOHJNDUDTHYNWZUPLMXWVMDJICXICKGTGWNTGIDXP,266734.0,1-815-708-3233,S,Sigma-Aldrich,,O,1.0,Suqraltulmnohkooskzkcg,,,WEMQYQOAPPP,Xnaifikvg,4.0,Gwtlmlushlkcsmypuzwcpmmqolqvwjkrozbpjgodvwkcagfaysljtjqogbrj,552027.0,NH,Bellevue
786.0,3.0,K,Egc5799,,92785.0,1-404-516-9311,S,Archer Daniels Midland,45.0,O,3.0,Egctcbkqcv,F,United States of America,Orbgazfwsncexfbnjobnnfztga,fcerzfqw,5.0,Jgxttmznihfnuzurwhxigqyhyddwbpiuigevnuepxtphovqyveinmywswtlpmwpasiwvqxzdrgvkbrbx,1413705.0,NH,Beaumont
667.0,4.0,Z,tgk5800,Sqgghxwfpgghowfnppefraoiqkayrhhdnphsuoqzjclzqauinxsliamgkjtuhwzpdezpgckushpsg,183561.0,1-953-478-6419,S,Juniper Networks,48.0,O,7.0,tgkomvqeqlogdc,M,United States of America,KUUGNTNADAHPOENFR,Vorxqxnbab,1.0,,1781828.0,AR,Grand Prairie
,2.0,H,Ybq5801,hqlophdbhbmlmkvpmjzkfdvtpwpavuod,104925.0,1-758-874-6803,W,Inergy Holdings,33.0,O,7.0,Ybqqhabrfxokktufwqunupngqfx,,United States of America,uxhtlpsfk,Mbzecxrpfa,2.0,Slonl,829406.0,HI,Hayward
691.0,5.0,,Pso5802,Obaszqhsdcmfbpsctsvntypuespet,92376.0,1-681-243-6695,S,Sherwin-Williams,,O,2.0,Psortbvxiufuhsnmpixo,F,United States of America,Hhvwrizvzoxi,UPHPIIOBARKC,0.0,xbjicvxfijwsosgcypls,2415730.0,OR,Eugene
,3.0,Q,YIL5803,wjydrvdms,450501.0,1-866-865-1785,M,TIAA-CREF,38.0,O,7.0,YILVATYJXDIOIDQHCZLUB,,United States of America,Ybebiiqxfcrksglnkxposhiuqsdu,ndxcdbnvq,0.0,ihzkceaxwmpffzicboadbghigmpynlkkrinoepirym,,NE,Newport News
524.0,1.0,u,Ber5804,Cuaikgtqoiwptgvwrufczuwewmpseivyotzea,61215.0,1-016-620-6501,U,Beckman Coulter,93.0,O,3.0,Berdkgbvjhgkfanactwxhdkfvmuhpm,,United States of America,Gbmodxanfjwjimurzfjviaflc,OIVFHO,5.0,Yerdevqieacbkhrjokqvtftbvvseldvvhhtgseignrvjxfshepczlfveus,3760008.0,Prince Edward Island,Waterbury
596.0,4.0,,Rqp5805,Fqnemwmfzwfxtput,414342.0,1-461-264-0240,M,Xilinx,62.0,,0.0,Rqpnvdyzbral,,Canada,ijaxankdlotvevtg,Vryrrdgrfd,0.0,Wwpcejkgjeulveflexbvjocffylomovseracbsnnprujsvlnwidrbtrxyrpcwpekrxblsdcsftqe,1284285.0,AK,Dover
771.0,5.0,,SFB5806,qulxkmancnltjlnfcyzvt,266087.0,1-736-416-6064,S,Curtiss-Wright,49.0,R,5.0,SFBKJMAKNVSZJWCNDOLD,,,Kqpgq,Vgbdcwxzriqp,2.0,yqqdfzefakmwwawsxwwkbdfdxgzp,2131718.0,FL,Oshawa
602.0,5.0,W,Aqk5807,Grnoeseegmwhhpstyoybutcsqbuyqtirtazcsnklgjvcmizynwicwztmqavoafe,92065.0,1-141-775-7610,,Medtronic,54.0,O,2.0,Aqkodjsyitlfxmdocpjssn,,United States of America,Svsxzaq,Unxyweerpyaw,4.0,HHLGJXGDQGDFUWDP,383312.0,NY,Vallejo
806.0,4.0,,EDL5808,Zwpongjxkdmhfst,253325.0,1-384-838-1595,M,Medtronic,82.0,O,0.0,EDLMMNQRRGBIMUBVQPNP,m,United States of America,jxslfxr,ROPHRSJVQ,,Xwfzjfxzkkcrcwmrvttccxouokqhnkwkmjewmpbaepjgsftgplkhhdmbqidopulidgwhnaapwp,3868382.0,WI,Grand Rapids
524.0,3.0,s,Ruv5809,NKKRHILUBKYVPGSNLXELXXPTWAKBHUVQQZRCRIUFMVZFMBJEVGWDHLEI,159848.0,,M,FreeportMcMoRan Copper & Gold,62.0,O,4.0,Ruvgplfue,f,United States of America,TDWEGVWANUCPOKT,HUVVBB,5.0,Elduppmskeulyahesupradidhyqugufvwof,1221882.0,HI,Lakewood
818.0,2.0,,Thu5810,hefpts,,1-913-200-4915,U,Plains Exploration,98.0,O,3.0,Thuyvoclnhcmfh,f,Canada,Kdoxdy,,3.0,Maxqnimaatotlnzah,141758.0,RI,Raleigh
674.0,0.0,g,Atm5811,Eviwekeukubmhaotcrjdgbwxjcfodoigmgacyegyjckwqcnxahwjquprtmizujj,456009.0,1-009-679-0990,M,PNC Financial Services Group,88.0,O,10.0,Atmyl,,United States of America,Xcfasvpg,,1.0,Njpkbxfylwaddsvqbwmgrxk,790806.0,WY,Glendale
556.0,1.0,P,KNG5812,ZADXMTTZMANFNRMPMOJJBNRTEENGRIDFFFCFXJXNGVJKKKXPNHFCCSNWGY,398094.0,1-590-180-0946,M,McKesson,5.0,O,6.0,KNGAIFEBVFQFEXGQMPVADCAB,M,United States of America,Imledpbeetjaudhg,xnjfnyjzzxe,3.0,cqrlcwgenwclbpyyoydwalmxgcluftlqiwvzlwqevdkongiejxaxbmkyduzhlntxiixjcas,1543093.0,NV,Arlington
331.0,5.0,,Xpg5813,FFSMAZUKYNDOGMUIWQIGIFZWONNKDFVKEHJSKHWLTGAAKJASAOWMFUTBEV,75481.0,1-136-024-8740,M,Xilinx,15.0,O,7.0,Xpgmytiiwvqrhxfuuxikxxqmsgecq,f,United States of America,Hxefrays,Eijbaokfti,2.0,Tuvuprelvcregoazcclbkuquh,3330155.0,AR,Peoria
304.0,0.0,,Blw5814,Tazghuaccwvflbgenzczpzestyqjatshhfkupzisqlwkvcwtlfwft,123283.0,1-463-414-9485,U,Harman International Ind.,90.0,O,4.0,Blwmmnemmpuxjmvwsjkvrxqw,,United States of America,Dqcnnme,tqyxg,0.0,buvhkac,1806884.0,DE,Knoxville
629.0,1.0,m,NKH5815,Atrbbzaqfxulcjhtabl,494304.0,1-456-286-3994,S,,,O,5.0,NKHOJNOVFATXFOPJIRQEUVAQB,,United States of America,CHBIWXEQXSVZGGYUE,Ytvsz,1.0,Rvvzubribooad,1795757.0,British Columbia,Iqaluit
598.0,3.0,,Uke5816,Cajnnljqupviroudcohbjkbtvgdmuajukxacxdqcncjinqv,131972.0,1-962-826-2861,D,Ameriprise Financial,86.0,R,0.0,Ukekzkglslvdkgrw,f,,hgjqvegdopbo,omdgwdhf,2.0,Xmqwulvkxrbmxxjewstevrrcyanmnrzlnknvckzxlegxnptsmaehvvizaokbnglfrfrwpsbjqfgvd,421610.0,British Columbia,Hilo
328.0,5.0,M,Hej5817,Ujxgyajfuijot,195757.0,1-697-603-2447,S,Teleflex,4.0,O,,Hejlzjhvaztr,,United States of America,LUBEETYGSWZJYVQXHNWARAPOQ,TVCMSLYCXAV,5.0,QASVTFZIVESQZQMNZCVFMXBLJDUGUFTWBDECRWKQCFLJJDOCIQWHQRBSIAPWMBDGFNBXPVLVCZTIB,1258829.0,TX,Palmdale
364.0,2.0,,TUM5818,HGSRURQLIQLOCTEQHUZBVHNOWIGCYVYVVRWQSPZYASHTTCKMGOP,98648.0,1-864-483-4006,M,,87.0,O,9.0,TUMOUAXUZMAOGFSBQZCHOCHA,m,United States of America,KZBFFSGRJGAG,rvlwxavjzh,1.0,Xtsgiaurwskj,3975608.0,MS,Chattanooga
336.0,4.0,i,Vkt5819,Snokuyekpv,324915.0,1-784-601-2529,M,NetApp,77.0,O,0.0,Vkttgwdmyovo,,United States of America,qjutmum,cpcdnyw,0.0,Kqrolskgbukjqgtfkfjqgwszmqfmbwbwekybjhkndoxprrfkupowtiqcw,689269.0,KY,Mesa
683.0,5.0,,Fhf5820,,321377.0,1-378-875-1609,M,Safeway,73.0,U,10.0,Fhfvqodtkppvbelrfpu,,United States of America,dyvspsgeipcspoicvvzeeuolhfqmbn,,2.0,Xbwxhtrqssrjwsoaityxnzkklbvqcyqgiqeinnslmkdibeiswfmcxiobrmfjscgnedgbnjwv,3130966.0,AK,Thousand Oaks
428.0,3.0,K,WPO5821,kralneleboqiukbrlxgnwygxnhpbkncagltxnschqmhoseeenvspc,379898.0,1-428-607-2453,S,Lincoln Electric Holdings,11.0,U,4.0,WPOIMHYYXMOS,,United States of America,YRWHVBLJHTELTIPCNGJMWYGI,Hbzqmxiajv,0.0,voauhfomrzxwapjtktev,,Newfoundland,Jersey City
796.0,5.0,,Ufy5822,,146956.0,1-160-437-9054,S,,99.0,R,4.0,Ufyqkqdrnfxwcvecsk,,United States of America,kebeweesxdqbwdcaujiabqx,,3.0,nbiafyixfsbdiaiuwznzqd,605714.0,VA,Wichita
,2.0,,OYC5823,TPRZPUCZIAQCSBZSQUXVIGKNHPZFSHMBDTVNSUXXVOEIROBQSGGQIEMTNKIB,63955.0,1-552-805-6649,M,Apache,23.0,O,10.0,OYCCVWVFNFPMNYLWAHNCSLQNJEWA,,United States of America,GEXVAHTM,Txhuhlqelm,4.0,wmwivwjswuqyulktnyqqmwlqrkrvsszkqahsvddboyovrw,3630533.0,CO,Oklahoma City
