AgencyID,Phone,NetWorth,AddressLine1,NumberCreditCards,MaritalStatus,NumberChildren,City,FirstName,PostalCode,Gender,Income,State,Age,Country,NumberCars,CreditRating,OwnOrRentFlag,Employer
BAD1375,1-517-839-8397,393218.0,1191 highland park lane,6.0,U,1.0,San Buenaventura,Howard,M9f 1s4,,15247.0,SD,9.0,United States of America,5.0,775.0,U,Centex
Mon1376,,1803483.0,18354 dodd court,3.0,S,0.0,Inglewood,JOY,92050,M,404998.0,SD,88.0,United States of America,3.0,545.0,,Vishay Intertechnology
Gos1377,,2198139.0,2777 durand crescent,9.0,U,2.0,Hamilton,Ashil,23465,m,251437.0,British Columbia,13.0,United States of America,0.0,687.0,R,
PAG1378,1-787-234-7410,2949084.0,23485 sinclair upper,5.0,M,4.0,Atlanta,Hennrietta,v5b 1n5,,455100.0,MO,43.0,United States of America,0.0,,O,Scana
Leh1379,1-916-277-4251,3498191.0,2755 rodeo court,10.0,M,4.0,Erie,Collie,60748,m,242398.0,AK,62.0,United States of America,4.0,440.0,U,Procter & Gamble
Wai1380,1-850-887-5740,2782578.0,3542 blount boulevard,3.0,M,3.0,Augusta,Alison,64134,F,350069.0,ID,29.0,United States of America,3.0,682.0,R,Molina Healthcare
Wol1381,1-394-234-6526,2885533.0,2055 EVANS EAST,0.0,U,0.0,Bellevue,Enzo,81003,,203702.0,IN,93.0,United States of America,3.0,735.0,O,Apollo Group
LON1382,1-102-557-8590,2512324.0,348 fennel way,5.0,D,0.0,Chicago,Gussie,36102,m,57109.0,NE,33.0,United States of America,3.0,412.0,O,Hawaiian Electric Industries
Fur1383,1-571-230-4321,1479245.0,22326 COLONIAL LOWER,10.0,M,4.0,Oxnard,Marylou,76003,,322979.0,WV,30.0,United States of America,5.0,572.0,O,Erie Insurance Group
The1384,1-970-909-0899,298187.0,14566 wisteria road,1.0,M,3.0,Montreal,Fotini,19240,,328551.0,WY,7.0,Canada,2.0,809.0,R,Pentair
wat1385,1-401-624-1316,3586500.0,13075 vinson road,,W,3.0,Chula Vista,Arabelle,93808,M,499460.0,Alberta,100.0,Canada,0.0,808.0,U,Schnitzer Steel Industries
Haw1386,1-128-585-2395,3992559.0,2034 bissonnet rue,7.0,M,2.0,Columbia,Roby,V6l 1r5,,131356.0,RI,81.0,United States of America,2.0,841.0,O,Wendy's/Arby's Group
Liv1387,1-888-335-2854,1362382.0,5917 addax avenue,8.0,W,0.0,Madison,Shakoor,80111,m,104663.0,MO,31.0,United States of America,2.0,664.0,O,Harsco
PAT1388,1-608-160-6229,,20758 mason crescent,7.0,M,4.0,Irvine,Kataryna,10053,,92864.0,NE,87.0,United States of America,4.0,479.0,O,Paccar
Tab1389,1-464-010-3535,3733098.0,2103 campbell boulevard,10.0,S,1.0,Lansing,Leesa,77038,,398775.0,British Columbia,87.0,United States of America,0.0,608.0,O,Burger King Holdings
Mul1390,1-137-988-6038,1542024.0,9792 cedar springs lane,8.0,S,4.0,Cedar Rapids,Annecorinne,53218,m,257173.0,MA,98.0,United States of America,5.0,364.0,R,Volt Information Sciences
Laa1391,1-766-743-9309,1162138.0,7837 howell court,9.0,U,3.0,Bellevue,Walley,h5j 1q8,,84127.0,MD,99.0,United States of America,1.0,815.0,O,Beckman Coulter
Rho1392,1-840-490-0326,,7357 crosby drive,5.0,U,5.0,Oshawa,kassi,T6D 1E3,,124538.0,IA,59.0,United States of America,0.0,459.0,U,Collective Brands
RAN1393,1-471-037-3582,3685624.0,19419 sycamore south,4.0,W,0.0,West Valley,ELISSA,33716,,95175.0,OK,93.0,United States of America,1.0,416.0,R,Scholastic
Van1394,1-277-006-2235,3582803.0,21813 purdue upper,1.0,M,,Whitehorse,chak-hong,90087,,19441.0,KS,39.0,United States of America,4.0,509.0,O,IMS Health
Slo1395,1-088-270-7799,3737128.0,19453 wisteria east,10.0,M,3.0,Macon,Gerhardine,81002,,382719.0,AZ,24.0,United States of America,3.0,379.0,R,HealthSouth
Kra1396,1-950-683-4334,2603020.0,2415 EDGSON DRIVE,0.0,M,0.0,Plano,gerrilee,99566,m,484039.0,WA,89.0,United States of America,2.0,391.0,U,AES
Lea1397,1-771-522-4842,2661754.0,4941 beardsley north,10.0,D,2.0,Edmonton,Coila,v6z 1s7,M,,IL,45.0,United States of America,4.0,342.0,O,Watson Wyatt Worldwide
Rez1398,1-391-517-2753,656351.0,5653 WORTH DRIVE,0.0,W,2.0,San Francisco,Kissiah,79940,,129768.0,New Brunswick,42.0,United States of America,4.0,426.0,O,NV Energy
Mul1399,,425861.0,10887 PIKE EAST,2.0,S,0.0,Berkeley,DARLA,t5d 1p9,m,407775.0,CT,11.0,Canada,1.0,647.0,R,Liberty Media
Mic1400,1-238-931-9395,2868510.0,24246 carlisle drive,4.0,U,3.0,Naperville,melonie,m6s 1h2,,265421.0,DC,52.0,United States of America,1.0,800.0,U,Mueller Water Products
adk1401,1-077-161-6331,3361065.0,4107 pasadena upper,6.0,M,0.0,Escondido,BERNARDINE,90011,m,64519.0,NV,,United States of America,1.0,801.0,O,Valmont Industries
arb1402,1-633-800-2565,2645298.0,1692 FAIRDALE WEST,7.0,S,0.0,Chandler,THANH-HOA,22334,,162727.0,NM,97.0,Canada,1.0,480.0,O,Liberty Global
loy1403,1-909-984-3943,13946.0,21072 winsome avenue,5.0,W,0.0,Montpelier,OTHILIA,V6m 1v9,,390008.0,New Brunswick,37.0,United States of America,4.0,505.0,,Molex
Ber1404,1-676-509-7388,1170286.0,16825 bittercreek way,8.0,S,2.0,Wichita,sati,01612,,393946.0,Manitoba,91.0,Canada,2.0,756.0,O,National Fuel Gas
mor1405,1-554-380-2052,2699550.0,17508 WELLER WEST,6.0,U,1.0,Fairbanks,DELBERT,M1G 1R6,,434837.0,Nova Scotia,46.0,United States of America,0.0,525.0,O,Dover
QUE1406,1-192-024-5241,1459577.0,7331 courtland park,1.0,U,4.0,London,clarette,35820,,128809.0,MT,23.0,United States of America,5.0,432.0,O,DirecTV Group
Goo1407,1-897-403-0830,1323264.0,15246 dunn park,10.0,M,3.0,Mesquite,kelcey,h2c 1y3,C,70724.0,GA,65.0,Canada,0.0,304.0,O,St. Jude Medical
Kir1408,1-741-451-3570,2270741.0,1322 OASIS DRIVE,2.0,M,3.0,Greensboro,lexis,60815,,80660.0,Manitoba,40.0,Canada,1.0,402.0,O,Williams-Sonoma
ber1409,1-057-953-5828,1362251.0,16512 rio grande east,,U,3.0,Yonkers,Jeanne,38194,m,20363.0,Alberta,4.0,Canada,2.0,459.0,O,Brightpoint
pol1410,1-074-337-8861,3863190.0,15932 whale upper,3.0,U,5.0,Kitchener,BAOMINH,V6H 1U9,f,341461.0,MI,65.0,United States of America,4.0,823.0,O,Weis Markets
MOU1411,1-283-517-3233,20910.0,19744 taylor crest street,0.0,U,4.0,Sunnyvale,Naresh,23463,,397314.0,MI,29.0,Canada,,738.0,U,MSC Industrial Direct
Sto1412,1-855-285-1143,3505829.0,18791 richmond south,4.0,U,0.0,New Orleans,Tana,X5E 1U1,,448123.0,MS,14.0,United States of America,2.0,532.0,O,Ball
Rei1413,1-212-091-2183,3127863.0,5835 BITTERCREEK NORTH,1.0,U,,Sacramento,Karrah,43234,M,97211.0,WY,83.0,Canada,0.0,394.0,O,Catalyst Health Solutions
mej1414,,464964.0,12543 edgewood avenue,0.0,M,4.0,Mobile,Kary,80018,,395539.0,Nova Scotia,8.0,United States of America,2.0,793.0,O,AGL Resources
zub1415,1-530-017-1948,,22802 alonzo avenue,10.0,U,5.0,Hayward,Sherman,V6c 1t2,,428472.0,MS,13.0,Canada,5.0,765.0,O,M&T Bank Corp.
Hai1416,1-883-844-4809,1265549.0,22186 viking street,4.0,W,1.0,Hilo,TRACEY,75209,m,250024.0,CT,,United States of America,3.0,574.0,O,Bemis
bri1417,1-499-792-2473,3047478.0,1701 gold east,1.0,M,2.0,Sterling Heights,jackson,06110,M,429284.0,Quebec,43.0,United States of America,1.0,380.0,O,Adobe Systems
BAR1418,1-915-118-9157,2737122.0,3690 PLUMB BOULEVARD,8.0,M,5.0,Santa Clara,Twila,X7i 1r1,,316311.0,MT,36.0,United States of America,1.0,369.0,R,LKQ
atl1419,1-047-607-6290,2940471.0,9907 upton south,4.0,M,4.0,Madison,BERNICE,19114,,449359.0,NM,,United States of America,2.0,664.0,O,Newmont Mining
kum1420,1-188-566-5521,3846613.0,18830 smithdale street,9.0,M,1.0,Dayton,letisha,95205,f,284111.0,MO,29.0,United States of America,2.0,768.0,R,Key Energy Services
cra1421,1-779-330-7735,1240712.0,679 windsor west,1.0,M,4.0,Spokane,Florette,93332,M,218682.0,British Columbia,72.0,Canada,2.0,604.0,O,BJ's Wholesale Club
Jen1422,1-722-749-6972,2347150.0,7266 cherry upper,2.0,M,2.0,Reno,Jozef,19202,,,NJ,69.0,United States of America,0.0,,R,Viacom
ony1423,1-043-012-1235,,7458 denton boulevard,7.0,S,3.0,Newport News,RINA,v6q 1w7,,466479.0,Ontario,31.0,United States of America,2.0,801.0,R,Huntsman
and1424,1-321-952-3768,3959952.0,9907 upton south,3.0,W,1.0,Dayton,GRATIANA,75026,F,88824.0,NY,0.0,United States of America,0.0,413.0,,Blockbuster
Sab1425,1-593-015-3350,1609930.0,5810 sinclair park,5.0,W,3.0,Lowell,Aniko,20056,,84838.0,SC,43.0,United States of America,,484.0,O,Oceaneering International
HAS1426,1-794-985-9390,3463678.0,24178 turtle creek street,1.0,M,1.0,Bellevue,Iseabal,94391,m,180953.0,WY,3.0,United States of America,5.0,389.0,R,Freescale Semiconductor
ber1427,1-872-826-6371,359148.0,3731 CAPITAL COURT,7.0,S,2.0,Portland,KWAN,m5a 1y5,,127651.0,UT,,United States of America,1.0,647.0,O,Thrivent Financial
mol1428,1-722-050-8438,2118243.0,12610 presido road,7.0,U,2.0,Ottawa,devan,V6c 1r8,,461641.0,MT,33.0,United States of America,3.0,475.0,O,Protective Life
Nem1429,1-567-610-8134,2092878.0,22632 country road,2.0,M,5.0,Ottawa,Sissy,45205,,,Ontario,64.0,United States of America,,364.0,R,Pacific Life
nor1430,1-985-769-7168,403057.0,8989 SPICEBRUSH STREET,2.0,M,4.0,Des Moines,Armando,99559,,59965.0,CO,92.0,United States of America,,340.0,O,Constellation Brands
HUS1431,1-799-509-0373,2636894.0,6243 gaylord way,8.0,M,,Salinas,Flore,95298,f,399662.0,MO,16.0,United States of America,0.0,699.0,R,American Express
KAY1432,1-983-800-5242,1360004.0,4144 lake park lane,4.0,U,1.0,Independence,Timmy,23239,f,134088.0,AL,68.0,United States of America,2.0,353.0,O,Emerson Electric
Soi1433,1-690-814-6452,2922377.0,11480 FENNEL SOUTH,4.0,W,5.0,Garland,CARLOTA,04103,,25889.0,MT,47.0,United States of America,1.0,351.0,U,Avis Budget Group
Bun1434,1-332-461-0867,1144785.0,9023 TAMARIND RUE,6.0,U,1.0,Durham,Christen,V6c 1t6,F,425827.0,WI,18.0,United States of America,0.0,339.0,R,Dun & Bradstreet
Kin1435,1-481-002-0139,690738.0,13619 WITHERS UPPER,8.0,U,3.0,Kitchener,mora,v6s 1t1,F,158093.0,TX,49.0,Canada,3.0,832.0,O,Owens & Minor
JED1436,1-667-614-7770,791534.0,23822 marvin crescent,7.0,U,3.0,Dayton,danika,95192,,190713.0,DC,,United States of America,2.0,717.0,O,Broadridge Financial Solutions
val1437,1-843-990-2613,400038.0,17714 viking road,0.0,D,5.0,Augusta,Sammy,02102,,305355.0,AR,66.0,United States of America,3.0,607.0,O,Tenneco
Wen1438,,2804529.0,7751 DARLINGTON PARK,,M,3.0,Ann Arbor,SHUO,V6g 1q6,,132251.0,ND,17.0,Canada,1.0,722.0,O,Mirant
ZIM1439,1-824-968-9079,3705739.0,9863 BOLL BOULEVARD,3.0,M,2.0,Scottsdale,Anna-diane,36106,,289203.0,AK,6.0,Canada,4.0,560.0,O,Symantec
Yuh1440,1-322-081-3232,1798130.0,13347 NORWALK ROAD,1.0,M,0.0,Irvine,Thi,v6i 1r6,,425736.0,OH,80.0,United States of America,1.0,327.0,O,Land O'Lakes
Lat1441,1-819-895-0022,3502432.0,21245 weller way,5.0,W,2.0,Wichita,lyndsey,58501,F,70444.0,Ontario,96.0,Canada,2.0,747.0,O,Illinois Tool Works
STO1442,1-328-061-6071,2074888.0,22986 norfolk lane,1.0,,0.0,Biloxi,Steven,90164,f,282725.0,British Columbia,,Canada,2.0,712.0,,Assurant
pea1443,1-841-422-6394,1140159.0,7321 spring valley way,9.0,M,5.0,Durham,Karlon,m2r 1d9,M,206554.0,LA,67.0,United States of America,2.0,410.0,O,Brookdale Senior Living
ham1444,1-422-387-8423,1007843.0,15883 BALTIC SOUTH,1.0,S,1.0,McAllen,Azam,60819,m,85624.0,ME,73.0,United States of America,4.0,317.0,,Biomet
ESH1445,1-645-136-4323,3454615.0,3681 holly knoll crescent,0.0,M,1.0,Whitehorse,Tabatha,14224,M,298008.0,OR,77.0,United States of America,,390.0,O,Eaton
KOS1446,1-251-197-9978,1208329.0,2082 GEMINI COURT,,M,1.0,Stockton,nic,H2g 1y7,,426550.0,WI,65.0,United States of America,1.0,698.0,O,BlueLinx Holdings
Hol1447,1-549-706-8037,2078508.0,4640 BEDFORD PARK,0.0,M,3.0,Jacksonville,Bruno,35828,F,188000.0,LA,,United States of America,3.0,400.0,O,CVR Energy
gor1448,1-287-390-0344,765655.0,17442 TALLOWOOD UPPER,8.0,W,1.0,Oshawa,Pet,80076,F,146853.0,Manitoba,94.0,United States of America,1.0,306.0,O,Nordstrom
dao1449,1-136-871-4853,,14835 westover boulevard,3.0,S,5.0,Beaumont,Marianna,V6h 1p6,,488227.0,AK,42.0,Canada,3.0,748.0,U,Cenveo
fri1450,1-718-839-1233,1197470.0,7527 whale drive,7.0,U,5.0,Raleigh,ko,78297,f,135652.0,NJ,96.0,United States of America,5.0,382.0,O,Aon
wes1451,1-513-262-1083,180887.0,2792 pike court,1.0,M,5.0,Hollywood,Corissa,85745,,91230.0,UT,46.0,Canada,0.0,353.0,O,Varian Medical Systems
Rid1452,1-168-196-3269,1500237.0,509 alicia avenue,,S,2.0,Pasadena,Kial,52410,,155912.0,WI,3.0,United States of America,1.0,620.0,O,Noble Energy
REC1453,1-124-350-1278,506636.0,18699 POTOMAC BOULEVARD,3.0,M,0.0,Fullerton,Pojanart,94526,,424742.0,OH,38.0,United States of America,2.0,579.0,O,XTO Energy
Cor1454,1-965-637-7884,382143.0,19611 mesa lane,10.0,U,3.0,Chicago,Beau,48267,,,UT,25.0,United States of America,2.0,487.0,O,Jones Lang LaSalle
RUT1455,1-037-404-2204,200505.0,2856 courtland east,6.0,,3.0,Scottsdale,Edmond,22311,,164284.0,IN,1.0,Canada,4.0,,O,Global Partners
her1456,1-902-506-5132,145414.0,1585 fulton drive,10.0,M,4.0,Vancouver,Merlin,M5d 1x3,M,270824.0,IL,12.0,United States of America,2.0,526.0,R,Smith International
EAR1457,1-338-283-6126,789534.0,947 mcshann avenue,4.0,W,2.0,Fairbanks,nerita,H2f 1v8,M,2995.0,MO,83.0,United States of America,2.0,587.0,O,Hudson City Bancorp
Hew1458,1-500-865-6694,747028.0,14987 oak grove west,4.0,U,,Ottawa,wong,76101,f,284237.0,VA,94.0,United States of America,2.0,835.0,,Teradata
Sch1459,1-561-743-3674,2365399.0,16568 bellflower north,1.0,S,0.0,Baltimore,Geetha,44309,,10797.0,AR,,United States of America,5.0,483.0,O,
wai1460,1-559-120-2354,2593403.0,13352 beauregard lower,4.0,U,1.0,Erie,Virgil,t5a 1z8,m,67931.0,DE,27.0,Canada,5.0,495.0,O,eBay
kri1461,1-975-153-0698,1373375.0,13890 SNEAD PARK,,M,3.0,San Antonio,CALYPSO,H2b 1v3,M,428362.0,VT,31.0,United States of America,0.0,562.0,O,PNC Financial Services Group
Tow1462,1-463-873-6723,1126411.0,20156 southlake drive,6.0,U,4.0,Vallejo,Etty,14615,F,396053.0,NV,78.0,United States of America,4.0,654.0,R,
Cha1463,1-219-554-2664,2231842.0,12787 holly court,0.0,U,1.0,Lansing,SANJOY,94289,m,340866.0,ND,74.0,United States of America,,699.0,O,Gilead Sciences
aok1464,1-689-127-0750,1179864.0,17194 VALITA WEST,6.0,S,4.0,San Buenaventura,BEA,43236,M,,WA,24.0,United States of America,2.0,627.0,O,Scholastic
Ser1465,1-314-585-7408,1887611.0,18716 greene drive,6.0,M,2.0,Toledo,Sharai,T6a 1i3,F,184776.0,IN,42.0,United States of America,3.0,761.0,O,Cintas
Pro1466,1-207-082-1499,3818897.0,2560 WILLOWLAKE ROAD,8.0,U,5.0,Pembroke Pines,WIESLAWA,93384,M,351384.0,OK,43.0,Canada,3.0,364.0,O,Amphenol
Lei1467,1-504-108-2295,1557145.0,22645 rosedale lane,5.0,U,1.0,Corona,jolyn,99204,f,465062.0,IL,91.0,United States of America,0.0,425.0,O,PC Connection
kri1468,1-333-035-4890,3743113.0,24943 jack road,10.0,S,4.0,Providence,ADELAIDA,v6i 1s4,m,313615.0,AZ,70.0,Canada,,569.0,,Verizon Communications
Bab1469,1-623-256-9129,267902.0,1194 burgoyne lower,10.0,M,4.0,Washington,Marjie,80933,m,385145.0,WY,36.0,United States of America,2.0,,O,National Fuel Gas
DIP1470,1-682-574-9701,1554714.0,22760 SAVANNAH BOULEVARD,9.0,M,4.0,Palmdale,Dick,37914,,265547.0,MS,95.0,United States of America,0.0,584.0,O,Belk
pin1471,1-909-879-4150,1785849.0,17021 edwards crescent,9.0,D,3.0,Casper,Zaven,38113,F,210242.0,WY,66.0,United States of America,4.0,738.0,O,Calumet Specialty Products
Hau1472,1-183-178-5917,3000691.0,22201 westmere north,5.0,M,2.0,Denver,Vinnie,M4L 1O4,,14168.0,CT,16.0,United States of America,0.0,432.0,O,Perot Systems
Bin1473,1-847-669-3845,3170300.0,14495 valita road,7.0,M,1.0,Atlanta,Wanda,90364,M,28104.0,DC,86.0,United States of America,1.0,,O,H&R Block
Pir1474,1-976-903-4058,1789875.0,19119 FOUR POINTS CRESCENT,8.0,M,0.0,Atlanta,Prams,V6h 1t6,M,59747.0,CA,46.0,Canada,5.0,758.0,O,Martin Marietta Materials
Gra1475,1-499-860-2810,2698625.0,590 cedar crescent,5.0,M,1.0,Simi Valley,Cacilia,79424,F,89818.0,Quebec,21.0,United States of America,5.0,354.0,O,General Mills
ROZ1476,1-166-910-8873,3471479.0,6667 regal bluff road,10.0,M,5.0,Tucson,caralie,92035,,189590.0,WY,78.0,United States of America,4.0,837.0,O,
Har1477,1-136-594-1087,1921541.0,5359 gaylord lane,6.0,M,5.0,Yellow Knife,Mamoru,50303,f,328668.0,DE,70.0,United States of America,3.0,405.0,O,Xcel Energy
ket1478,1-888-057-7581,3611018.0,2995 robbins south,,W,2.0,El Monte,Carmencita,v6f 1p6,f,31540.0,IL,35.0,United States of America,2.0,707.0,R,Vulcan Materials
Hol1479,1-678-590-3942,2973756.0,20487 vickery lower,0.0,M,1.0,St. Johns,Zarah,Y1a 1f7,M,130384.0,Saskatchewan,89.0,United States of America,0.0,811.0,O,General Electric
obr1480,1-516-564-1148,3055483.0,1681 KETCH LANE,3.0,M,0.0,Durham,Svend,H7e 1u6,,86950.0,WY,37.0,United States of America,5.0,616.0,R,Windstream
Laf1481,1-815-923-2513,3458800.0,22190 saunders street,4.0,M,1.0,Rockford,Ali,75040,f,445785.0,OR,65.0,United States of America,5.0,764.0,O,Hasbro
Bit1482,1-732-516-4962,101009.0,11483 bonaventure park,1.0,M,4.0,Erie,barbra,35872,,45116.0,NE,84.0,United States of America,,603.0,,
irv1483,1-824-110-6454,2274366.0,1253 kingsbridge upper,5.0,M,4.0,Thousand Oaks,JANETTA,93667,,139863.0,VA,9.0,United States of America,,738.0,U,Starbucks
mos1484,1-652-879-2108,1663960.0,7046 LANDERA STREET,4.0,M,4.0,Warren,Zsazsa,29203,F,2738.0,OK,63.0,United States of America,5.0,417.0,O,Yahoo
Dem1485,1-186-422-8260,1704190.0,8701 vendo south,1.0,M,5.0,Hamilton,Ermengarde,67235,,141116.0,Manitoba,58.0,United States of America,1.0,487.0,O,KBR
Mcg1486,1-656-662-2201,,8072 HUGHES WEST,5.0,M,1.0,Provo,Dredi,62701,m,441116.0,WI,99.0,United States of America,4.0,725.0,O,Textron
har1487,1-503-287-5549,2808793.0,7154 stuart street,2.0,U,5.0,Buffalo,Kalle,94388,,248359.0,CT,44.0,United States of America,5.0,667.0,R,Occidental Petroleum
PAT1488,1-178-317-4258,3196105.0,20039 DECATUR EAST,4.0,S,1.0,Cleveland,MIKAELA,36634,,65756.0,WI,98.0,United States of America,3.0,305.0,O,Energy Future Holdings
COU1489,,3544876.0,24683 MEADOWLARK BOULEVARD,2.0,D,4.0,West Covina,Walter,93851,F,290793.0,Ontario,16.0,United States of America,4.0,403.0,O,Amerco
Ker1490,1-108-050-9807,1670772.0,20823 WEST CHAPEL AVENUE,10.0,S,3.0,Milwaukee,Matty,83404,,129732.0,NV,79.0,United States of America,5.0,569.0,O,OfficeMax
Lyo1491,1-550-271-1876,540493.0,6072 wesleyan lower,9.0,U,1.0,Buffalo,Shaw,v6b 1t4,,53133.0,British Columbia,39.0,United States of America,0.0,344.0,R,Teradata
Grz1492,1-474-997-1416,1555520.0,181 nowita drive,1.0,U,2.0,Orange,Nanny,94242,f,405337.0,Manitoba,100.0,United States of America,4.0,421.0,O,Navistar International
DON1493,1-656-672-9096,1846931.0,22863 tanner street,9.0,D,4.0,Norfolk,angelika,M5a 1x3,,155083.0,WI,30.0,Canada,2.0,745.0,R,Smithfield Foods
hub1494,1-800-584-3210,434760.0,11930 ALABAMA SOUTH,9.0,D,1.0,Buffalo,rosemary,99730,,,MD,93.0,Canada,1.0,754.0,O,National Semiconductor
Vas1495,1-439-654-9673,198000.0,6480 rockhill crescent,8.0,S,3.0,Bakersfield,Melissa,T6D 1C2,m,91449.0,SC,53.0,United States of America,0.0,542.0,O,Laboratory Corp. of America
CRI1496,1-932-897-9544,1724612.0,4437 stonehill drive,4.0,M,3.0,Philadelphia,Ann-marie,V6W 1P1,F,239766.0,Saskatchewan,79.0,United States of America,1.0,427.0,O,Itron
FRI1497,1-449-834-6963,103055.0,13112 lynnfield east,2.0,D,0.0,New York,Virgina,28245,f,53266.0,MI,,United States of America,4.0,523.0,R,Advance Auto Parts
Bau1498,1-631-174-6058,3328645.0,17973 scanlin north,0.0,M,2.0,Laredo,annecorinne,78219,M,,New Brunswick,24.0,Canada,4.0,407.0,O,Owens-Illinois
lor1499,1-113-004-7988,,7785 rusk boulevard,10.0,D,1.0,Fremont,thomson,T5D 1Y8,,10853.0,ID,9.0,Canada,2.0,433.0,O,Southwest Gas
SHA1500,1-109-833-5901,1466155.0,1191 highland park lane,3.0,M,3.0,Salem,POWELL,20005,,90003.0,DC,90.0,United States of America,0.0,641.0,O,Huntington Bancshares
sch1501,1-180-822-0026,812636.0,21665 GEMINI EAST,8.0,U,2.0,Garland,Cho,M7n 1a8,M,326214.0,NE,58.0,United States of America,0.0,704.0,O,Campbell Soup
kam1502,1-118-536-3025,2635070.0,888 bonaventure west,7.0,U,3.0,St. Petersburg,SILVA,T6D 1H2,F,85603.0,ME,9.0,United States of America,3.0,768.0,O,E.W. Scripps
Sel1503,1-350-411-9708,847812.0,17947 ventura east,8.0,S,5.0,Washington,Shari,V6v 1r9,m,75465.0,Saskatchewan,,United States of America,1.0,648.0,U,Total System Services
Ghe1504,1-111-023-7187,382620.0,18458 yorkchester west,10.0,M,4.0,Corona,Mellisent,53227,,273914.0,VT,81.0,United States of America,1.0,401.0,O,Manitowoc
SHI1505,,3389560.0,18688 eaton drive,4.0,W,1.0,Independence,Bruno,m7o 1b4,m,165836.0,FL,33.0,Canada,4.0,548.0,O,Phoenix
Abo1506,1-086-789-6519,898322.0,20940 shearer drive,6.0,S,3.0,Savannah,Delfin,M5d 1v4,F,489340.0,CA,59.0,United States of America,3.0,666.0,R,Landstar System
LAH1507,1-314-758-5852,3489904.0,14778 palm south,8.0,M,0.0,Whitehorse,Marcia,x1h 1s1,,485480.0,WI,23.0,Canada,5.0,745.0,O,Mueller Industries
Bol1508,1-870-655-0049,324039.0,17723 ridgelea lane,5.0,S,4.0,Cincinnati,Annalee,93805,m,202294.0,ID,13.0,United States of America,4.0,310.0,O,Invacare
fis1509,1-578-045-5351,492431.0,5822 EDWIN BOULEVARD,7.0,M,1.0,West Covina,Romy,94196,,434289.0,MI,17.0,Canada,0.0,419.0,O,Alliant Techsystems
JOI1510,1-243-279-2993,884983.0,17334 LAVENDER STREET,7.0,M,1.0,Birmingham,florry,72267,,249525.0,ND,92.0,Canada,2.0,310.0,O,Sonic Automotive
Jak1511,1-897-141-1298,3928613.0,7819 green park,0.0,W,3.0,Winnipeg,Alok,H7e 1s1,M,123780.0,MI,17.0,Canada,4.0,490.0,R,Unified Grocers
Sur1512,1-090-633-2787,2774428.0,11480 fennel south,0.0,W,0.0,Victoria,Anneliese,94457,,121866.0,IA,10.0,United States of America,5.0,800.0,O,Costco Wholesale
Hel1513,1-752-622-8759,646041.0,2798 1st east,9.0,M,3.0,Coral Springs,emran,45220,,476710.0,IN,64.0,United States of America,1.0,450.0,O,PPG Industries
pre1514,1-591-778-8688,2973599.0,18583 granbury street,2.0,S,5.0,Arlington,miriam,H5l 1r2,,399528.0,ND,53.0,United States of America,2.0,643.0,O,Packaging Corp. of America
Gli1515,1-186-807-2475,2894887.0,20622 mcafee court,6.0,M,3.0,Durham,Ashlee,89121,,172693.0,CO,88.0,United States of America,0.0,820.0,O,
ann1516,1-158-639-9180,2103192.0,22461 morton east,2.0,U,2.0,Santa Ana,TORY,36149,f,309846.0,IA,9.0,United States of America,4.0,352.0,O,International Game Technology
Kno1517,1-957-311-2551,3085760.0,6244 havenridge boulevard,5.0,U,2.0,Cedar Rapids,BIDGET,V6O 1W3,F,476193.0,MA,85.0,United States of America,3.0,820.0,U,ScanSource
Mic1518,1-454-844-5285,1234065.0,13142 VINSON LANE,10.0,S,5.0,Iqaluit,morna,60780,,295909.0,Nova Scotia,79.0,United States of America,1.0,470.0,U,Simon Property Group
efs1519,1-994-912-9389,3173199.0,10014 MERCER LOWER,4.0,,3.0,Corpus Christi,Faina,M7n 1b4,f,148902.0,TX,50.0,United States of America,2.0,624.0,R,CVS Caremark
Har1520,1-308-526-0408,1106177.0,2808 hancock north,3.0,U,5.0,El Monte,cesar,55153,M,80132.0,VA,13.0,United States of America,,693.0,O,Medco Health Solutions
HOL1521,1-546-474-3897,104805.0,19551 wainwright lane,6.0,D,2.0,Richmond,ORALIE,H7e 1s4,,104978.0,MD,2.0,United States of America,1.0,736.0,O,Catalyst Health Solutions
als1522,1-834-081-4944,191852.0,15818 DAVIE EAST,5.0,U,4.0,Huntington Beach,Douglass,14204,F,304295.0,KY,55.0,Canada,5.0,573.0,O,Rockwell Automation
Bas1523,1-653-883-4810,1016522.0,11678 newport news lower,10.0,M,0.0,Glendale,Johan,94591,m,382676.0,ND,57.0,Canada,1.0,445.0,O,SLM
hit1524,1-068-884-2909,751262.0,17594 neilson west,8.0,D,5.0,Hayward,Cristie,98102,,13829.0,TX,65.0,United States of America,3.0,548.0,O,Beacon Roofing Supply
BAL1525,1-369-222-7038,1193509.0,17595 tahoe east,7.0,M,0.0,Worcester,Tresa,95252,,251874.0,IL,49.0,United States of America,1.0,324.0,O,Huntington Bancshares
lil1526,1-122-338-0001,1265027.0,335 floresta north,5.0,U,5.0,Madison,GEOFF,33716,M,233030.0,Alberta,54.0,United States of America,,348.0,O,Arch Coal
BRA1527,1-708-984-3571,,10792 trail lake road,3.0,W,3.0,Hilo,MACE,H6a 1w4,m,414795.0,ID,61.0,United States of America,4.0,581.0,O,Cooper-Standard Holdings
