AgencyID,Gender,MiddleInitial,Employer,State,Age,AddressLine2,OwnOrRentFlag,Income,City,NumberCars,NumberCreditCards,NetWorth,MaritalStatus,FirstName,LastName,AddressLine1,PostalCode
YUB14220,,,Plexus,MN,40.0,Blycrogsmongnumnxijogk,O,48712.0,Washington,2.0,1.0,2769292.0,,BVVXXYEUXQOHQYSWLAOASPR,YUBHWFFJQGNQVHZSBBWDVUMAMSJWOH,Qfdipzwnjpywwueguvzoobcjpbddxyxtgktzcwzdfmsmmpwrhqticfpcfg,Whixwgjew
ehj14221,,w,Illinois Tool Works,NC,18.0,Iczdlejnncmgabseybapamxclfltmapxagqiztevkp,O,299249.0,St. Louis,,2.0,3035246.0,M,Mrckpciphdbsremivbjoo,ehjkmbfpfcgfbks,FWDHXRFRCVRQG,IXMDJS
yys14222,,,PolyOne,NE,75.0,PCQAKQQYWPQAGMFEDWFYBGDRERICKIRXJGNFMWDUOXWNJSBGLUAQRDJUFROTC,R,64590.0,Manchester,1.0,8.0,1832820.0,U,NVLOEWAJVVJDSOE,yysabpafiuehaqdqzroqjoa,Gtlgncngfza,pdhgouaezpcq
exq14223,,A,Universal,WI,72.0,Ikutlfcmnhzgsrphxixbs,R,275890.0,Hialeah,4.0,2.0,1737584.0,M,HFMPVGSFPCTOVHIAPMKPHE,exqbldpodrthuabngwei,Hdjbjvedgizjbmusvbdobykarrnybeieniqvy,CVTFDRPH
DMV14224,m,,National Semiconductor,Quebec,14.0,naegbsdyutrgangdbrdnbfffxlpzjcxwryzwsdhowat,O,497839.0,Salt Lake City,1.0,1.0,194157.0,,Izdvqguaxbmoh,DMVJSNYNEPISFFXJEAHSEYDPL,Hsiernmcstykiikipbpjydgwmrgmoixslcflnxqsszfzimksrvclggyrfuqhkw,NVPJQX
NUD14225,,E,PHH,Saskatchewan,9.0,UBVYAGPVEXKMLSWYZIWOADVINNHCVIXEQGEWP,R,84024.0,Boston,0.0,8.0,124372.0,S,Orsiizmaeqqnnefolcddqgm,NUDTAAZQDAHAL,Hhjxixrejcqbtmlvghiybollhkoszohrgcixyvtbrcbwcxqzwdxxjfacpkxxhy,vbhlnyheoox
Tio14226,,,Ashland,NJ,64.0,Tfssxbbcqkffejqxcv,O,441717.0,Seattle,3.0,4.0,1217113.0,M,Jywhodzomktinem,Tiohtntirbzdzkneupawqc,Rdgxbxincjhcqrabxxuhlfgswcbdvszkfvbntwogwmswfxaentjbdd,Lhloj
kxb14227,f,,Bank of New York Mellon Corp.,SC,43.0,Wanycickfljfmehtbupsdqguplsjxxdliebjikgkobyesgydyaxgelduj,,163710.0,Toledo,0.0,1.0,2332247.0,M,rjkiizaocntncxt,kxbaesfekyrlfhvzpmryvlwycj,SCMWAR,Kconindx
Svq14228,,,Devon Energy,NM,95.0,Emrjfsonqcwvkjgrucpimrobehmbzpkabkdmxbowhqvjfunnoywuluzskqmppvrnylrrd,O,139376.0,Fairbanks,2.0,6.0,322854.0,U,Onlbyrztaqsymlpkkkrogrco,Svqrcoyyfivwtnhogzkebdqcwczn,Szaupsxjhllcbazyo,Ytjgrfd
Tnq14229,m,,Best Buy,ND,48.0,PFTYBSLFXLSGXACQQXLCVDKXJHYWBEWXZJWJTGDGNAHS,O,297058.0,Santa Ana,3.0,3.0,2978048.0,M,ruxfspnuvzdrltyoqufpdx,Tnqolx,Bhknhwoqqwwwuheglgegcbrbksvgprgcddgabplkasajjzjefmdmklyfycbngaghjgxoy,Oelhl
Rfz14230,,T,ConAgra Foods,NM,1.0,Ubrytkvyvgtblienewdimfzysglpqlnutgy,O,369231.0,Santa Clarita,5.0,8.0,1721750.0,W,tdwnxjbibqioteinlhxbsgjezbobex,Rfzkhzvouxghglogufei,qujxcdtqyhypqfcixlszbccwehqeggfculvbsaikxfoldlgwcswikyoogjn,VTZZE
aur14231,m,,Enersys,Quebec,8.0,Lgatktqb,R,,Toronto,1.0,6.0,2691114.0,M,Feglabvy,aurofkdqrrbgvn,CPKRNLQWRUKGSM,nwlcz
Owh14232,m,B,Brown-Forman,PA,20.0,XEYKRKSOTLLCSTXCCZZGUGJWEVPFFXMPMLKGPOTHFXKVFEZ,O,368012.0,Charlottetown,2.0,3.0,3847292.0,M,wrnqxtycydjrqzi,Owhhnw,Dibjzamgsmnvlgqgfqdpszilyzdamjfvrpitgfcoairaujtodjriagvbniitpulpivdhwzjqft,dfzpjtkxxf
AIR14233,,b,Franklin Resources,NM,82.0,WYLWXGI,O,306832.0,Moreno Valley,5.0,1.0,3487148.0,U,Vqcqcvowspugpdejkiipwtlegl,AIRQYX,KNKNFBSNBJNRZAXVZGLPNOIXAWALPUMXKENWUTZFCCLXTKJQVCEKWRPYSUKSKTON,zmyvidyxho
Gvc14234,f,K,M&T Bank Corp.,UT,85.0,Spmbmjvrqxamhqvjnumnbthhmxfe,O,,Knoxville,0.0,2.0,,M,taoemuwfiflnnhiftvc,Gvcxpxzbjfkyrf,Ydavrotzgkwcwgtkzcklkkhppkemwcavghdt,Hhauyejqn
cep14235,F,G,Kennametal,Newfoundland,,SGMKRNNXMQKBURHALQKE,O,483214.0,Allentown,3.0,9.0,94947.0,U,Ocpegfubfqfrljbifwmjeodta,cepctdjkzqwabtdjmmbc,uaijqjgfwbfnhpxmatnaajxhjbgdzglemvigggkrqwbccpufpoerjlmqyduxqahjeqskijlwwmoylou,Xjuroakjch
ZTL14236,m,,Urban Outfitters,MO,46.0,Hbmtkicxtkwkkjoobtrkseftkerqoasdpjujmug,U,127514.0,Raleigh,2.0,10.0,3341326.0,S,ngrtjemefltotndr,ZTLASOVFONDQYBUREZ,Kylbezbokzygjucvryjumhxqbubuxx,Ieaglfm
oxl14237,m,i,Lennar,OH,1.0,,O,2106.0,Burlington,2.0,6.0,687399.0,U,cjvpwpgtbdj,oxlclfxpdvlbrmhegjsotfzszradf,Tqiekahmuhkuigkkknqmkspteyeebt,ecjazpebgaf
Qcg14238,,g,Furniture Brands International,MD,14.0,Unvfi,,161464.0,Fontana,3.0,0.0,3779858.0,,Qhbwnxyashpeoqkafejfx,Qcghojjtubwlwwccddxkoyuoafkfon,Ffdnybqkyoccnsvbpcdcppebnbjmgtt,QVNPTJICYPAV
ZRE14239,F,,MDU Resources Group,SD,20.0,FCDZETUSLJHGMOUVOASJWOTDOSVGJNME,O,121423.0,Aurora,1.0,10.0,3392308.0,S,Onvwwmdzmtmrievmembwzuldkxl,ZRENQJVFKQFCGENAQPM,BNBAEVBJHCTKYSCZOXJYLCWRKSLYYTPDKABWPQY,Hkwrawoilal
MGA14240,m,E,Altria Group,New Brunswick,88.0,Arqendhurnlxfnoxtmiollykkcvvfqrvuyhjnivmulq,,420041.0,Las Vegas,2.0,4.0,2695225.0,U,jemoossuardbjpwxm,MGAAUFYZAYLZJSBWVWVCHBOA,Sggpoiilybrmrpwnxpvgiafocqegoxepwlvkusssqsrjzmefdtpqmrnqesc,jbibk
NAY14241,,M,Oil States International,OH,44.0,FOJFLPXHCPTSNDFSLOLANHLMHTDAAXJRDCODHBFIRFWKSEHCOQC,U,299851.0,Newport News,5.0,10.0,2493944.0,M,Koomklu,NAYMKIBWGMJW,,Kveekarids
Kgp14242,,,Vulcan Materials,CT,35.0,Uqiyf,R,78705.0,Phoenix,,7.0,,M,HPRNOXLISKLLRWIFRLVR,Kgptuqbznouucvznrcsatql,QUGAOHTSPJDCSCGFCOICAAHBSROCUICUIGALUKOVXVBOJXXCEJIVHRUWEF,rwunrxjf
Mau14243,F,X,New York Life Insurance,OK,53.0,Lwcrfmticjulsgrhdmofajqgrrvirkjkllfvavnajvkd,U,89485.0,Lancaster,5.0,2.0,1460426.0,D,KAXKHZUEL,Mauyusaezijkfhpkzvnopawk,Vuunbtorxncownqpgrlaafjfngprwzycwsuseprmleksghjj,ejfsyb
AMB14244,,,Toll Brothers,NV,36.0,Zoyaujwgjgjwrpwcshmxesdnnpokcugdiqggychudstiijzz,O,376881.0,Denver,1.0,10.0,1203234.0,M,TKUZCHX,AMBIOXMFRRCF,Tsodlsvxupdloypqbdgfkgydijszyhoddrxgqgvditebibhawqbwfpeotagrnfe,Vgjnb
Tbh14245,,C,PerkinElmer,FL,34.0,Njngptdfgbnukzwghtjlwqjgwnogervxpo,O,255269.0,Lakewood,3.0,2.0,3378118.0,D,wbdbuwujs,Tbhuwt,,Kawpytq
fys14246,,,Kroger,NM,32.0,Jcgcopgxgvculuvhunnxnwnustrinismdmruujirkacpoxuikfgtm,O,422183.0,Montgomery,4.0,0.0,3064328.0,M,uggwiloodinjbqenacxjquenm,fysndowktmecgasruraiomtqet,Cibpvycaprrjrucpasoyggrblorooekbszxgumizpc,Tonvkfouog
Xkr14247,,T,Brunswick,NH,22.0,Ygkvs,O,,Sioux Falls,1.0,4.0,1726792.0,D,Hgfypapyqnjypcgtzhusqafhndh,Xkrscqsouwnwcyjsidyoojzlev,QYAIQCRTMNXLBFNCBWXRCNNJMJXRJNMCIUQJYQUFLLEFGTLZAGEGFBRIINNCBWX,Gvymbqwm
EMS14248,,v,JohnsonDiversey,MS,36.0,,O,399224.0,Fontana,5.0,3.0,1178058.0,D,MYPAWQAJXBM,EMSRVJSINXXFXITSP,ddzmxmxhwljmqvauohvrtbqvmmsmdcclfcafbbinryvuiykzcsaajsnsqxcqiwousdknvrb,KGGPJRJJTUC
Xll14249,,,Sentry Insurance Group,ID,88.0,EXQENHVIDEKNNUERECRMDJSIGBVEPUZLSVHBPCHILEWZGT,O,28149.0,Chicago,5.0,10.0,2157953.0,M,Wdvwdrnafmklxreaq,Xllzdyvkgdypqpjdjex,RJQDNBXBJVAOGHTGYOBUDXQBJU,RGWLQO
Pxb14250,M,A,Sauer-Danfoss,ND,81.0,VJWEYIPNNTNSLGPEIDGVPJOVZNQCCICHRZQ,U,336314.0,Lincoln,3.0,7.0,3231652.0,U,Nreabrtiheavigebersdpknqdzmm,Pxbvytfoevjddzwlq,Whslqtjxdtrlgofbqgjdomuelcekypwegeksuaouxtkfooqyplfjhxirsomnguvyknuuct,Mjvaajv
Khf14251,,N,CC Media Holdings,VT,79.0,Vwdwojpqpzggqmqshpthqvksuantuvropzjeawwtmnjmzrkqsaamluplqmqnemsvjnowzwcstwlijodc,R,131372.0,Iqaluit,3.0,9.0,1350603.0,W,Wtdeypyppowfatgebrksecgbm,Khfrnerxyj,sqqgnqcqtwwyoztombbytmcsxjuappgrenzsaraznds,Asskxrssmmu
Qsn14252,f,k,Merrill Lynch,Prince Edward Island,68.0,Kqjhxbjopfdptxstjgupqmhcowchoipfevmdnrwegtdomnanivbvccy,R,324977.0,Oakland,0.0,1.0,1556831.0,U,hfnvseilcgbvhshapaeqalojmknsr,Qsnxkzlbp,Dlvdiqypbnvvgnjwobqmahdusimrqeqlmfkvnmchpwtv,QKSDZEQ
pqj14253,f,p,Pacific Life,NH,51.0,scmtqhtqycwpiimtjlknzqguds,O,154695.0,Washington,3.0,8.0,357300.0,M,bpcuxbwnrtukxbzyhwbqkcmp,pqjjfyxojaehguvrqcwvodvftx,LMEXNMWIKVTRDCHZYRBPDMMVHFHMLAKIYGACHHTQKFLH,OPAMIZHER
Tyo14254,F,,Georgia Gulf,NM,80.0,BTCAJPEPITTYJDDDGN,O,194793.0,Halifax,2.0,3.0,247527.0,M,Bhjbyfrz,Tyoqv,phbbspceerdztuvntapzbpgrklmrfvehxsugjafosqeuhkgogrxaiqgfwfqwlvtkyadoeyhq,
KKE14255,F,,Medco Health Solutions,Prince Edward Island,37.0,ipabeybqwegrufasybdwgizsnfptsv,R,34827.0,Hampton,3.0,5.0,1748488.0,D,Yjjbpxhafmigyzkgiipzbfxdptimj,KKEJBDVQOUGEPMJ,ebeuernqzbtbbsbzwrhyjjmqhvgvxfvehoojxscjxwnfbyljqbiwhiujdmqsmedtba,Ulrkcak
NMU14256,,,Calumet Specialty Products,OR,90.0,lbbivbpksnty,O,219139.0,Abilene,2.0,1.0,1708972.0,,Boxcrecebfsygifxmdqmlzukobdi,NMUYAAAGWLZUQPBLPDYGRZKU,Ajjwzoavbmvtfzeobpurbkchophearrxoykgtjeucks,Ormptxsmf
Czu14257,,q,Dresser-Rand Group,IN,68.0,Nfnkltztepiyibobpuvnpyhyohhrxixhnoc,U,49565.0,Halifax,4.0,10.0,622205.0,S,nqnokterzcoofhqjialluf,Czuszbmatejtapsroerpfdpdpazvvv,Srcioalhabfqmfrzjeqm,JVWGMSDTF
TSK14258,m,,T. Rowe Price,WA,46.0,emjxnasernfyoxvzmzxdoxrpjtpfxkiamrfefesmngmfqdtqaxuuglxmrzqkcxotztyh,O,269211.0,Pembroke Pines,3.0,4.0,472251.0,M,Chlwmdoudgniaofcsdhemmwuswfqs,TSKSEKKDEV,Rhlmxirzoczrqccpbkmigogteaaylxgmdgdfrgczaktizrivy,Bbvuin
fer14259,M,,American Financial Group,AR,31.0,rgfcfagm,,315770.0,Escondido,0.0,3.0,3150667.0,M,Tsdlnfpdveop,feraqkhqxsuquklmt,Hvxlrcnhrsmacsuxeqpiufsoovcbgfdmujkvqqjrdescylzrka,Mpjguuv
Prt14260,,,Allegheny Technologies,NJ,72.0,IXHXQFSSNTDKYILTSGUCXAZMRHVTLATCUHPM,R,129768.0,Macon,4.0,1.0,3123250.0,S,Logzswxpkjbxgscp,Prtpjmjyqvmkcuzpndxibhbcg,UEYPPDKCVZTNLPUKRBHJYGNHILPPZUJLWDVXNHGCXDASLKAXTHLIXWQJSOBYABEQNMVUNIMXTFBWLU,Wzyypsy
Two14261,f,c,IAC/InterActiveCorp,VT,91.0,Qxqaxlbhzbcfmqrseyusgqybbgyubjgauvnlwbzjxqtdddlkctpvwoxdnrjy,R,5098.0,Santa Fe,0.0,4.0,281226.0,U,Vcuzulortcqttqyexrchyxeycyd,Twobojoyyagcijaltvtvwnhgvh,,Flsiw
Eky14262,,,Omnicare,Quebec,70.0,wqaigpsmxqniinjeo,R,350527.0,Saskatoon,1.0,6.0,2650061.0,W,Udiaiehpz,Ekykxgqshcysfjar,svcpcmfcxmjzkxfxoonkdivzjboalpifqvqodjvccowkpbua,Usdefcc
Ofh14263,F,,Medco Health Solutions,SD,30.0,XGGNNNDZFJQJSDXLXWPFWLPGGDQXMNCLBPYVZQUMNDPCRD,U,115454.0,Peoria,5.0,7.0,3694059.0,M,Jalzdmzbswzyh,Ofhxcwrhd,jzliikxytitaevvqqbabnzjqpofxbltjruhlyrzxyltjpnffa,
UMF14264,M,,Valero Energy,SC,87.0,oxafsynzzoiwym,O,484429.0,Dallas,1.0,7.0,3810302.0,W,sbnbbtfjblqguawaradmzd,UMFEUODPR,MDMJDSZEOJEHENASOGQGJMFXRNFFNTIECWKHBKUNBDLA,YEQMPG
mqo14265,F,j,,TN,,dzzmrpccitacltcgvblbkmccmthoocnhlibzchkekimhlesmzigrtnpzwnmdtxwnfaapqe,O,,Winston-Salem,2.0,1.0,2511260.0,U,GUPNGYVRRPMUFDJDUEZQXGWHYP,mqoksggkgnczrkofnwkglsmo,Pffkxerzipccsbubrmbilsheedzhatlwvppmwugbchahsczrfviidvznzdppbjuwrnqxahbamlk,Kisamrbw
LWU14266,F,X,Acuity Brands,TX,89.0,Qjsuefwodiuannpasbobukzkxgkixwsjojcibxvuhzkusxjduhomv,R,282852.0,Chula Vista,2.0,3.0,790850.0,W,Qpmamebspprauoltdjmmpaudrvkwhy,LWUDRUFKYDLZLZWVYPWGLUXSCAIQI,CAIBBMMMACSSXZDWINVAEVJWLBRJVZNOOQOGVHDHSLHFTWPQXTCFIXBEOOWLBPXSE,Toyvk
fnq14267,f,p,Cinemark Holdings,MS,40.0,ubrsqiawflkngqymzlggiurqtznxbeivswtonvrcwjnrpxhiiofyiyhrxxanistpvtrdhs,U,450536.0,Atlanta,2.0,0.0,23795.0,D,dpipsetngtlroimdouvonycmct,fnqaanmyyrfq,Gahvjqfpmqoljuiiljccgnkcxxydyvsfubvxoadwbzdfichnckhybmxwvobfedssqmhfgdiypppsrfde,TTNQXHDSXO
Zft14268,,,Oshkosh,CA,83.0,Vjxyqpeurucqxxhrmlotlzhkvhrseaqjlncfcjewymtubwekkgwbodemfxpmk,O,351300.0,Alexandria,2.0,6.0,1039574.0,D,Mhtkujjontrxoxxweduvesxxee,Zftorctbkwpcbbffsynicoyskpwrq,Fhakgyqsimshuifhwdwghwmamohbbmjcrcxbjpkciudpawfleqtcuzhxdmbm,xxshbwcm
CWL14269,,Y,PolyOne,WY,49.0,slfyijrhlpghqaltfhzwyiehjxzlqqxeixdxhsykzhrcunhhxesmskvcbcndvptsagvbpaqabpxahdtv,O,329266.0,Kansas City,0.0,3.0,2067591.0,,Dosvyeblajhvltwhozquupelky,CWLFVXGXUCRIEJUMNNFEIJ,Ufjipholcyntddskvwrxvaecojwdrxoarmqmsnhdijovqbpuqgakcsfbrihxmjichyt,Axpgowtqh
Dus14270,,H,Lubrizol,British Columbia,83.0,KBQWW,O,57916.0,Santa Clara,2.0,5.0,2412888.0,S,Qemekxlsngwhauyoyqhvl,Dusfaianvmvmtsgncaumo,Rnofobgdmyzcuibxjthlalubmkujqsimjdrcbjszeqk,hfswrpiqtfr
Mtm14271,,X,Comcast,AZ,11.0,Sxsdklkmfxbmdrfqqoonhqfmzusfkjnnmigeghlxrkbqrsavwjzkbepvvhuyfnxxsagqlbnol,R,477886.0,Norfolk,3.0,10.0,3572005.0,M,kjfylfbydsmspzzogn,Mtmvgtgwakplgiwqukvqidxbitc,Bvhfrzeukjmsddahnyqxbtfyrefmdjeayhusojsmvgoflifxafjjaienhfkblqfn,Vohyleighoaz
Nqd14272,,P,,GA,61.0,blcqbbpz,O,157447.0,Stamford,2.0,7.0,3685408.0,W,BPDQTAEVELPERMVZRVPRG,Nqdwkiowasqceatgfxmbwkwr,Tpabtwolyahseinammatqvlkanovrstinawliskndxauajeoane,
jej14273,m,,Thomas & Betts,Saskatchewan,99.0,Klxhzhgnntxhiidjpxmwrwuiqapgagbfiifyzzag,O,59946.0,Greensboro,2.0,4.0,,U,Kpwlpviluxtla,jejewrdtgagwmrlfljqowdnwauxf,Knywmnvjljvrxzkiafdei,
vrs14274,M,,Wendy's/Arby's Group,MD,28.0,Mbdgrsnnmlwueuybkdwmgrfuljsticsvavxwldtxmnoitvfwvigvmqnpswwevonpuqvsiep,O,77628.0,Bellevue,4.0,2.0,2557649.0,M,Tbrbduutspkvn,vrsksmpvcghmshzqjgucrpaiui,cekuxyssrkpccplrhvwvudjouzkvfswnutlweilutwvleltdfzwhvdiolozdcgzxkxvvlvxog,KNOKX
cxp14275,m,,Carlisle,AR,7.0,swuarovdpcwtamdfcpcxaihtschpnjy,O,292215.0,Mount Pearl,4.0,4.0,1854365.0,M,LZVVZCWDQIGRZOGLOJCQITPZZ,cxpgyfzkefceehgj,RCNWYBYDNSFWQDGMLA,Gopva
QHZ14276,,P,Tellabs,CT,36.0,Evzgsdxlssis,O,108924.0,Saint John,2.0,1.0,123629.0,W,Xhkvwewi,QHZKRFNHDIAZ,Dzwdubmeeddbfgdtlwvqa,OYSTKSCEWE
qhv14277,,n,,Ontario,60.0,omngsjdvagqgeppedyznkfbicvdvxu,R,202186.0,Jersey City,2.0,3.0,1756024.0,M,bmywfq,qhvfkfnufenuba,Lkrdsgffwgdjxlqsllfhsdvkqsjhrwzizheurmoeeltiphgndxkvzkqpohfniyldxiziy,wgywcsqxiipy
oci14278,,G,Adobe Systems,ND,65.0,JEZCLMEDOJSSMBFKWPMYSRWKYNCZYINQFSXVFCIHGUFKPZHRDQC,R,249473.0,Evansville,3.0,2.0,1179454.0,M,Ptqkbtnkqea,ocivxjxbhkfimzhq,Buafsltz,Iidptcbux
Bzr14279,,F,Amazon.com,ID,11.0,hmrfdfvzovuhgowbpsofumseqqsmbyzndqqtrcejxzwjbiwhxqqlglkxjcluienhwyutyzbdquntvmew,R,74270.0,Washington,4.0,5.0,1711531.0,U,ONZINAOTORQHAP,Bzrfqqkonzpyamrkyjhhxvhm,Auligrshiljdkafeaselzyjmnwapnmtatcgteb,Pgebjfunymt
hbt14280,m,y,Protective Life,OK,0.0,pwnkubnflsguogvoitzx,O,169220.0,Springfield,5.0,5.0,,M,Dsqrelbuasvqgpbt,hbtrmvcmtklpjpnesbimus,ehlunmiynesmvxkvuku,Fohbx
Azm14281,,R,Pactiv,IN,71.0,Qqskdamfblrgpcilxwptjcqxsejrworwoeshvs,R,5021.0,Corona,4.0,10.0,2498431.0,,RFJPVNFQS,Azmowwpakyyvhacstzmxajzzu,OSYKJYKKZUUVKOHTRXAWNZTICIKANRPLECTDYFDNQZHAJPK,Dqydfc
nca14282,m,,Maxim Integrated Products,IL,37.0,MNOKLMGGULISPPDMKDHHXNDPRSNBGLOOYVKZQRJBADCHVJYSZCHMNHBDUPG,O,402874.0,Omaha,1.0,1.0,201392.0,U,EMKXQBVXPMUKRAXQJ,ncaeztbrjkyusomrvf,,DIIIL
uup14283,,,Laboratory Corp. of America,MA,45.0,xenlhxcamtapjddenlhdrhgczlqfdalaymckbwsqxbokhhhcsoauchjqnm,R,296549.0,Casper,4.0,0.0,2994924.0,M,pmwhqhkmqycpuajgplwisngtc,uupolqsv,Tpbcdiakagpgjrdnaqascifoiyhvpd,Cyuhznkd
Zwu14284,,q,Level 3 Communications,IA,89.0,rxgmrfkkcdldhveiiq,O,46268.0,Albuquerque,3.0,,171299.0,M,Hauwqzyftnfyue,Zwueghopnmzw,Ekugppncoehlqeamiglywrioxovfublfcuvywrivlbffwlrmq,ajuiybv
Vkd14285,M,,Discover Financial Services,FL,4.0,Tguqggrmwnakwihevwxgubyeruhwqoivanaobvocyct,R,151542.0,Ontario,1.0,4.0,3194011.0,M,dfsnjilkw,Vkdqzdivquhvwuibtspktsrvmtqtf,Hqgiqoezpjxrwcsyuunwixafhjxskpgivhlbrcugtlbytsjzwgoaznvwohpgwiqocsvbtqcsfeh,OBFJYNDIG
Nas14286,,e,Hudson City Bancorp,IA,,Gnmlkusowxoxjvwkrhsmvpd,O,468589.0,Jersey City,4.0,4.0,3394308.0,W,cxgqax,Nasuxiiro,Nnrscctxcyrwhyeonalqsnvvkqutqothryzvqy,edwnokwulcu
Pmv14287,,,Worthington Industries,KY,11.0,RKZXFCU,,27657.0,Manchester,0.0,7.0,3783213.0,M,rirfsnqobixusakxmrklmuyv,Pmvwchlnwcmfjrohzticvnfkox,OCYQIPSPZBGWPISVGXPOUFYIZYYOTSTOWWTQLMIBPUKBTBEWRXYMCJDQCPOUWJNDSOFFF,ispodmdgndwy
HBH14288,f,,Campbell Soup,NH,52.0,huxodkqwnjnouhkgycffqogxdgfocandfznnmnnajtcueytpogxq,O,445358.0,San Diego,5.0,7.0,22288.0,S,Mxdpjooebigusmwonayl,HBHBBPYGBXVHTDJ,vtsrwbfvzeeyvdccylxxijbphgibcnwom,Lljfrlqxfra
Osl14289,,,,MD,98.0,NCGSHDIUWWIZVWVHBDVYRENICJXLANQSKKLIPPOBAQOJTIDTLKESZXZQJIMI,O,107494.0,Burlington,1.0,,3711927.0,U,xdfiodshtcsrjbptseablust,Oslrrunontgcrqomwbcqgotu,AJNLAKNKWRISHYASJFPEONTLUTGMSGLYLADBDSTEGCTMQWWLMGUPBQHOICIHFJQAFIUTS,Eljzitstrz
Kdi14290,,,Mettler-Toledo International,NC,92.0,Vldvqjhxpt,U,367326.0,Durham,3.0,2.0,3761376.0,W,XVOWVN,Kdicpapflbw,MUNVNDDNRVR,odxkwj
MVM14291,,,Global Partners,DC,60.0,Ntcpouroawsjvcdvzbtkjtcqkcfzkfhgldexzckcynmtlbkshfljah,R,166876.0,Wilmington,3.0,3.0,1865538.0,U,joqgsunpfzxk,MVMUKBYHRYMMCRVGGSJIZVQOK,Csvgmqyfdefoxbfbhrwnhtfsiurplvspqmqflboxrbmgjjhe,Wvyman
Pof14292,F,Q,Hayes Lemmerz,NV,61.0,rzjbiorhfmxn,O,255251.0,Riverside,4.0,10.0,1545232.0,M,Vntywagacoqycjdkdeeawdjwoehi,Pofleavyszbecbdlc,Nwpdhrbbqowqvgxlxptbjpohfcwxymjjzogtxyvswtimxbx,Fzeaziu
Vvi14293,m,J,SAIC,AK,3.0,Yjinzrwnebla,O,369684.0,Boston,3.0,0.0,956334.0,S,dotctyte,Vvivraucvxumxcgwkv,Iraioeookdqgqjoj,Ftdlvdnbpeti
Cfe14294,,,A. Schulman,Alberta,66.0,Ljsjxshrqwnrhgawymgagbuyojqdwflhdvkqevkrpmqiceloef,O,77586.0,Salem,2.0,3.0,3588455.0,D,Cztjijaopjieyvkveemnxpncr,Cfebwjqkxncfeugmwpsdmkfdzdbmg,XSXRNDGCC,VPHZNGDXU
Mun14295,M,,Hudson City Bancorp,GA,29.0,ftrpozkqojmjngflvjijsyiypbjogndkpu,O,84054.0,Warren,3.0,1.0,3764810.0,S,ABWBY,Munpflhfmlexbegcqelforumtf,ZDUEOLOOSZGNORUIPZKINQJIXHTDEAS,Tvaxo
Qqo14296,,,Google,DE,32.0,Frqlhilskrmpggvtoidntciorpx,O,108760.0,Santa Fe,4.0,10.0,846907.0,U,iypirvdweimztwkzbymbldeoegw,Qqoumyeyjwffvh,cwlsymvfacbkmxbiissxmjylqqynhycsfbhnqabtpvswbuodjusldjp,DJQGIA
YLC14297,,,Interstate Bakeries,NE,47.0,Mndxobcixxgwcviuksxashmdurthojbhbtoxalvmuxoiudgiqli,O,139949.0,Philadelphia,0.0,2.0,2357547.0,M,Joocimehsg,YLCBXGALGDLCNJA,idsnarpgofvynsoyxmrmuzmsvtcwuv,Tnkjzkvoug
xqn14298,F,H,DirecTV Group,AZ,51.0,Ipvuqmpifqmqbma,,335099.0,Hay River,1.0,6.0,1181161.0,M,sipmwyuijrwaomwvfamwsfhlpkcvy,xqnrbdkaigrluxovhbh,Gifrubfsjmdbshmglarkftlkkowhdhlfnlqpdhkvycbqiilx,Kbxzsqrmta
Sag14299,f,,ManTech International,ID,18.0,mnpzazrcjrhdpbptmhagmnarxxgvgfrvgawrvgnybqtnpmclfrmztzegzkhpffr,O,245190.0,Las Cruces,0.0,2.0,2903123.0,M,Wlvdvvmkdgxjrn,Sagznnwfvfaylgiuggamxsandjztm,tkqewetxhbcx,LNGNXJAHOINQ
Bao14300,,,Southern,Quebec,12.0,Rnhayvdywgamgbfmxpsqnixazylqzspsjurp,O,478060.0,Great Falls,4.0,4.0,114187.0,D,ragjdarkgwzhzavauufjyrhwsnp,Baoapi,Fqjnriphgkvnesybcziicxttnku,ZPBFL
Nzu14301,f,n,,TN,,HXQYPGLWSQTAWPBGATBG,U,477294.0,Overland Park,3.0,0.0,694118.0,S,Eogyrcwvd,Nzujldtb,Jbpnhomoftochalqxwkevxcrlbozxnqzgmytrjdqrpjsscbtlisybfcwdmkyhebswiyghhsl,BXBSZXV
Rbd14302,,,Seaboard,GA,7.0,Evkppfemlmcsooprzyhgkswtgatifdowmqrgzsuxdtqjeluroqyoylsm,U,80794.0,West Valley,2.0,7.0,405090.0,S,Rsapjqvjlzjakrbpwdjhnegitja,Rbdgcbuofvobqupaollubfhpsadbm,Lnuqvteree,Lnowsycf
Eop14303,,,Duke Energy,Ontario,58.0,Kqzijedvmjxokiztdmfqnbdbalctnvutbearjyvkwtkxhnpaoawtyjl,O,342479.0,Baltimore,2.0,9.0,1408206.0,U,Hmeyp,Eopjtcvj,DEDCBCVTXMOCWXCEVTPCIYQWIQNIQSZ,kezfxvdqyfc
xeb14304,,,PNM Resources,Saskatchewan,,IRHJTEGERVRQTJAAXLBUZXPUHPLCGOAKUJGZQIRQCIWEQBAIFVXERBDDVRWOHOXACAEINNIBTRLVRZY,O,209398.0,Garden Grove,4.0,8.0,1244763.0,S,Hfqjpvusmkpzgrml,xebltzmcepvugrzb,Kwqymftmvjbripevyaydelxoyos,Ciyalk
