AgencyID,NetWorth,LastName,AddressLine1,NumberCars,OwnOrRentFlag,FirstName,MiddleInitial,Gender,AddressLine2,PostalCode,City,State,Country
Kxz6241,2013971.0,Kxzkapamns,Cpxtcjkvigyfuf,4.0,O,LPDLBULMHDLFVVM,K,f,VBUSUAOZWSITGBEGIFXBGPSFNMWTQRNEPOGKXRDAYDOGQTFUSFIDMAFOAR,Hllklhgwsc,Fontana,RI,United States of America
Adf6242,821185.0,Adfhmbpwax,GDBBLIBOWCKXISPQNTURKOQAPDRMSPJYRLNXFMVFQZILJGHOZGYMGVCJKSELGNNHFGZBGIAXAI,2.0,O,Dluxdhhoornskmwcclovx,G,,HFNMDMPQVNAZUUPHUBPQCVZAXDSKZYAGIOQFFHUFZADJOPPEWTWTHWCFPT,Hqdgcwdw,Chicago,AR,United States of America
Zeb6243,1457409.0,Zebqwuprqliofkrv,qcocnvmgbrglepemkvpxpabplesbuhohniapldn,2.0,O,Xiyrdivcxddoavethwjspglkselxh,,,Uobiusfqppjefanksgwfwquddmtrnzwjtvyhmywzremavatwshamchsjfiltjtzmdttretidtwkclhsc,SBZKYVG,Yonkers,New Brunswick,United States of America
Duc6244,3456919.0,Ducxiwxvqipgelfqijupm,UOSVLXWMNANIMEMKMFPCDNGQTSJWOJNLSPLLEI,4.0,O,Oqkhmceljitjwppieftlonhqbkcim,,F,Rjhgkdwmkesmsezfxtokncqhoopnfrzfmeaseopdclvwbaalte,Piomuvazodsf,Costa Mesa,Quebec,United States of America
Tje6245,,Tjeokrkzgvlrocpavltva,,5.0,R,Symatgimzhojeryxwww,,,RZQKOIQGPXWSOKIBJPGPYSAJCFKLABRLVYVQAFGFJUTCRVFRKYCYRPKB,Pglxms,Los Angeles,VT,United States of America
Jrj6246,2502749.0,Jrjsihvqeogfgybqfcufkkricpyojb,Rtbbofwpqmlbkkaqczzqrgmaxfirjvjnsufjs,4.0,O,GPNSKINUZNMXLMLZODBNPLPNJMUOQ,E,m,Neljcxjiuhxzccynuwgomfdgkvrfzhmnxlfcprnyuwbecbqlqacwcedn,Seakwqspf,Worcester,MS,United States of America
Brd6247,2997086.0,Brdaejybkbnvtclgr,difaedqdf,,O,xaloqveirzzyllxmrmsghrtwtr,,,Irtgkjbznhxgukpaazrbqcrutdwtpalhkegkeitwmqybhpbtuiavwuffvqvxxwaugzilnztqzbks,Hfmwantqgbgk,Mobile,OK,United States of America
ufa6248,1399551.0,ufacoqolfwhqmlhm,Lqdzhvllccglvxnwzndywlpsyjlmvslezxapodazjubfqckrumqwjgwam,3.0,O,fqfmx,,,gcupgxckpemkkitzsatsftiqjyfttolywrjplyoal,Hitoqkqzxzs,Peoria,ID,United States of America
cvm6249,2272513.0,cvmlhsuvczxlzsocagwnwpfirmsw,pefxoahygymsivyr,0.0,O,Bjveglhlqqrqfofxznaircfv,Q,F,Wjolmbjerzrktgcdcbhgyxgvmptmtqooshozrprxnycflworiadsckjqgfhamtofxbkdfvstbv,vkvlhtizix,Fargo,OH,United States of America
lha6250,1137119.0,lhadaaxqaclnxsrjbqfcrvc,Yfbfwytjevurtjcabrcgwiwgwubgrwjlcyzfqt,1.0,O,vwqqnpgcqrhclfylegz,E,,,Jrlpsemsaj,Sandy,CT,United States of America
frx6251,1276461.0,frxrukvtrpdyesicebbrwsxwwg,zgzekpknohzcsvoijedjtkirgchtvk,4.0,O,ucjhnmqeoonnanuldchwyhwz,,m,iistjvdhxohxkkmrzsavmwzsamykffadya,Lfzuvny,Yonkers,DC,Canada
Zor6252,2251172.0,Zorbsfobylgdxplkytcfskqgmve,xvkogvffsvfynxgqlskoycbsyqxrpnngerzxcocospiifqpilblblmujoxxwr,4.0,O,Ryooubeqywawdhbwu,L,F,KJZXGATBLZYBQJWAQMWLAKDDORTFEA,pybnsvlx,Detroit,NH,United States of America
Ysf6253,1513469.0,Ysfqpafitcuzibiivhikiwqwh,Fpjnzfd,1.0,O,PQOWJEXGQIUHPBPAETHYONA,,,FRXOXTE,Lehuvlvn,Akron,NE,United States of America
vju6254,2023582.0,vjufzxxpdxcnmikuz,Liqmryvlxrnwezntlijvesdbgzfwuuowggntebuzohdizyiwjqvjdfshdjcdl,4.0,R,Hoboe,,,Vlktteqsmobaugeecqewgdonnhftynyhmunyzgjqnwyfjrokobkrtejbpachbkflmlphwajmpwrnk,isectsjpzjlq,Colorado Springs,AK,United States of America
Ijh6255,2573592.0,Ijhuoxfrxllnynbkbiwyqgxuiyvrfa,Ivjljqtnojfmsgprmqqmaeywwlbuyqwwgwcpuempnmnwspiotwqeut,,O,dmalogrluuqbtqwdnmojkomn,H,f,xgogxnomhbbrdbghttjqfpoaeftgomgtbeuuvgepaspesjllldehvxmlunvhlggjmtkmepmmpwzui,Npeuhepjh,Salt Lake City,Prince Edward Island,United States of America
nwi6256,3473502.0,nwiqvrpz,Xrohdesdswstrsktvkhykvainoalsvkd,4.0,O,twhwdhzqbaqba,,,Odjwjcqcbaumtbniue,Lqjirfyly,Cedar Rapids,IL,Canada
Osi6257,2148688.0,Osizt,Lolcexsofgyawnwkybxwnuozt,5.0,R,MNTMRVQDGOXLXWKDAA,,,Bqhxqvjqerej,szohddoefvlc,Cheyenne,KY,Canada
Qgv6258,533465.0,Qgvxiqrtoekhhfjehjqnum,lqdgpsifhpefkvvgpbfisaeeqhurjwuwjperidibrzwycznegugqozbhwx,1.0,U,Peyuxdxkyjotzzu,F,,Hlgllleybzxtlkpvydcsct,mattthu,Orlando,MD,Canada
wnm6259,3462982.0,wnmvorsynxoftlhttxpdqayuk,OBEKGGRJHCCMZVQKEDPAJJRVWVSJBSJFLSOFBQHEAFYTUSKCUNRLFRWGWXPZNJZGJXMKDJSFW,5.0,,Xzoyzsnhfkxkvdiorvcf,f,M,Txqkdgvyiqblpugsjcsat,Nzwvh,Springfield,Manitoba,United States of America
BIM6260,858434.0,BIMCGLEGKXEGVR,IEPKFBLXQKTXHPSOTRMJKXPQLKFFVSYRNNNQBDCYMLWTTMNKDTPVJNJWYFEF,4.0,R,XGLIZRML,,M,UGMFEREJSH,Jibic,Honolulu,MS,United States of America
ily6261,1582954.0,ilyjtlrxulp,YQYAHLWMHEYCKRUGOKBBZIPFEDMJKRRKBPYIKUSHJHGHCFFPAHHPAHZJWVCCUDHGKG,5.0,O,rrjaju,X,Y,modhhzkfjdjihlsqhwvgwtrsijgujjksutmnqeb,Bwgmlzqntge,Jacksonville,Manitoba,United States of America
vim6262,2554833.0,vimcssofuesj,ACOWBGGSDTBVBOJZIDRQYYJXFHEIFVBHO,3.0,R,mbjofxk,V,F,QBSUMWWCRHJLBFQFTOXBSSBJRRF,bthiiwpf,Irvine,DC,Canada
Zrk6263,3510023.0,Zrkuobqusxs,Invrvahpylfbmuikjfmigjurqzuovdgjjgwukwwdofqf,0.0,O,Yyetziuznzaozkvt,,,Otafhmfgoqtxojgpmkfddhwtndcjhlisubt,Jqkwfbpujvn,Tulsa,NH,United States of America
DKV6264,3769173.0,DKVPAHDRGW,Mxjuuvrx,4.0,O,Jmomwwnmarvvlobqgmjzicx,,,gblbxfkkpxuleodoxqcummxtpbhy,PXARXJIOWSD,Garden Grove,British Columbia,United States of America
RTA6265,2917572.0,RTAXVZUHAH,nkircsxgibmhnmgirefydo,1.0,R,ojhylorijhgselommcnw,,K,Vufyewotmaeftntxxfd,,Shreveport,NC,Canada
hwl6266,2574445.0,hwlnwqrrketsghqf,DIMVKFVWAGQCGFUSVYWIIFTOJSTHSJOAUQFKNJVVDPWZJCEGMFFFTSSRRJSNOAQXPQKWSA,1.0,O,TLCCIYQUHGKDCQRCY,C,,HBQMUACWCGSQXFRDRFOGMXMOLMHRHARREGZKUQJCCDHPO,kpcacs,Frederick,MI,
Aef6267,2225905.0,Aeffmiywfqivqa,Wbkczymblmjgigmgjwowjmqndlxrlxnbsmmrwamwlwmmmdtxedszuymdfosezwedqjixc,1.0,O,XOQPIEBZGIHWJGOXGHDLWVAMRUACT,x,,Vecpnwgpymowphhsap,juvtrgd,Hollywood,ND,United States of America
Gfm6268,744242.0,Gfmnmachzwvnmyy,Ecveleqqwpj,0.0,O,Nnzzjbmbjtlsqiadfhqgiseu,,M,BJLAKWJWWSWTRQNWJIIBEYYMGSLUQDKRFQBECEMMOAXHNHSGJ,HFTIVMZRWXRM,Elizabeth,Alberta,United States of America
NGP6269,,NGPSSWOIBOALVIYERLBONA,Zpixfjlgqowsrlazfjbvozrcdqtuazkpo,3.0,O,QIORCPQPINOTCOULWDZPSJBP,O,,ADYBOQKQUDIDHZOAFDDHVFSEJOPMIJ,CBJOCEUOQF,Vallejo,Alberta,Canada
Saj6270,3861186.0,Sajfwfokievszlggjqfdazyxufl,Ngijjbpphsykhldkwptebaojgjjnegazdwzupuwqjwciwtotcjuqrnmqtxthcvp,1.0,O,Rhsgqblhthhzsdedewlhfu,r,F,,Ojsvdaavbij,Des Moines,MD,United States of America
bjh6271,1056585.0,bjhgspwqxkytkuayqikkzqvvl,Xisqfkauzhilgqz,2.0,R,hjpnmkuevoidyqfhqkb,,m,Bhepfwpfugoetdynqiwuuaewrnszpfblzuofgwnrkkwurnskwilhfzwripssc,knoazby,Dayton,LA,
Dne6272,2403570.0,Dnesvforonkhpkqlyhcshtu,Lovqqtujapzxntsybngxuxdgxowiqztznxkzgffjuxulwueuqlg,1.0,O,Qieuctzzn,x,,Rdnfn,Tvqdrdam,Baltimore,SD,United States of America
EAD6273,3961210.0,EADWMEFFLAGCJAFMQPCBZDYOJXQ,Reluavqodlabfjeccnxhjhdpzdfimzxzpnniecpugcduayavaqzirdubl,3.0,R,Azbhpqycfqvrfwhyfeeubtk,,,NTHUMXUYPMBDRZNQ,Njcphtyrjpp,Fort Lauderdale,British Columbia,United States of America
Esi6274,2779567.0,Esillpp,YFZCIWJQHHZNTNKOYRZYZAUONKRKVIMMUNNXARDIKURRSKYTOHGDZQWGZPZWBNRTSXCMK,1.0,O,Ewnlcamshghoqrla,j,M,apybxbqgzkmrtrzjjjnqlmxefvmnshwauwtaoiugglbmeyqtyhtysgbafisquyhhhp,IKKOSXSOUO,Oakland,NV,United States of America
Ufo6275,2580741.0,Ufouxeug,xtawxwqfmugchoufv,1.0,O,KVPYFAWINYBNVDLU,,,Zqkrhudqfonapygiiggtlbz,JMPBLUBGS,San Diego,ND,United States of America
Jxh6276,3449731.0,Jxhtphpbattbvrgpjuffagcucy,ojwjtgmxbizyxhabnatzjpgckeofc,0.0,O,lomofzadqaufqchhb,A,m,xzdjdbkkx,gwtklje,West Valley,SD,United States of America
Yxm6277,1721006.0,Yxmtydiwlwjsccucsfyxa,Yjmymqwcpxifjxaylsejuhfntgccctqswwuckfrdyuazpvqpaatuwvrcqtilcenmldcdocqtp,,O,Ltnlbmeefllmpgqmkouig,R,M,Vlbmrpkgbpkadahcwqsinunduqqyaaiinnrrnepwp,humhlakhfoe,Columbus,GA,United States of America
Zaw6278,167494.0,Zawssicjrqxpaqzbxczswgubasaac,opcijmxiqootzwwfihwtzhxgbjvamtacgojhtwvzcietcaknveasdtaaivnlfiikbapa,0.0,O,grhhfwuddtcfavroiqxxptdt,Q,m,JZINAWCIFSWDNWPSOCNHJIFZDDETPCQIORHPVXWWZLEWFKWZNLNVOBLYGSETBVNZVXMXLTMSRBZHEYC,HDJANMACJDY,Vancouver,PA,United States of America
Xvy6279,478397.0,Xvyymciwxuepfhrqwmwlqfd,UJMJHRIHEMGRDALYXSSEMNMXVLTPWIYA,3.0,O,xlqzzdqnixciu,U,F,rtivpemiajuextlyfhvgdrmjfhwdfdemjikfkvssq,nikgu,Fort Worth,GA,United States of America
ggl6280,378153.0,gglbgur,OHXSSKIHDMPUUJJZXVJHJQCA,4.0,O,XNZHBRLMSZ,,m,Ltolaqmgarxuwfrlchdbptgdwbqsnnqljnchapj,Btwdwyk,Cheyenne,UT,United States of America
Xva6281,3543021.0,Xvaezcmpeb,Ksugudoxubcdkzqoztxeomtcsavcugxlqinlmjbwmmktgxqktbqcidmsury,2.0,O,uiuqmc,,,Jtdxqcptortlnfgcevcqrihbvvmpopndwbsaujafeckwbpgcjoprlyjuih,OICKOSDW,Kansas City,NE,United States of America
Zqj6282,1229308.0,Zqjchvobziwmt,Aodqxwekrncptotiintrnrnppgjhwwubornlbltxfbmyqcgoguafjbeotlaqphqeibxp,3.0,O,zjfrdoivznwbiopgoitcamwmsgywn,,,Ijqzatmpdrpdgoxkxphrjvvfumqqqcdtkgzftpwlhclwhtdvwp,Mppubt,Missoula,SD,
Vjz6283,737899.0,Vjztq,vrprhcxfiriydrorxgsspffmpkwpl,3.0,R,HXBNECSCXWZQEGBRS,U,,Xcpsrvhebsskfvlblrunxyomuzyfefvlhwphpagqwocwbkhevepgalnaoqjieljvpphznmikkuxwg,,Yellow Knife,New Brunswick,United States of America
Zrh6284,266728.0,Zrhskqkvaza,PXTOTGLQBMIWNWSCOPFJBCMHRTBFSHTLDUSBPZJYRS,4.0,R,NQUQOJNUPILU,D,,KBMEAISSQWCYZOGAIOBARNZXNUHRXOQPAYBASLKIHNPTGLCUEOIGCGNDDDYIQSVQQNVRJDXVJD,eblsxoef,El Paso,IL,Canada
zpc6285,1067686.0,zpclkhuobbckunikrzqmcnaqywgwum,Tnfvgghvljqdbcondzirhmsiuxminuaseyvcmx,4.0,O,Xbcdooixvnzaezjufbazjvghcopp,o,F,wkuffkdjdqjwiexshqnlbekwofaedxbocdvdmoprpovorxqxgwwanrkmmhxlweqqsxkgiervm,Wzfhwyzhwb,Oxnard,AL,United States of America
LXA6286,1574915.0,LXAXGKZTTK,gbspvvjqyknllpasidbojkualuhszibagboatluybyomsxriwennryfxjnadjb,1.0,R,Hqepyhlax,,,,Wjtjssa,Oshawa,MT,United States of America
HLH6287,262527.0,HLHRQHFGZPRUQHPBAOEODLVNW,FPFVZKWKAURBLTJOXQEZPXTRIAQUPSVJDUHHPHEZDLWTMVJWNZWAGJQBGRVLSELRDSDGUUNDJSIKD,1.0,R,Ewlhojmgbzhwbticc,,m,Lkizlmghbhuzjfgcbnengkmqqitmwwskegfwrmiyhbuslqevfzjawcknpkxiqznjggbxnuttnmaceag,SJATQUSQSW,Lowell,MI,United States of America
LQV6288,1489216.0,LQVTYSJCMRQHEQUBXFXYVZAXABGTDE,VSEEJFKITARSYCLSYHXCPNJWMGEU,1.0,R,LNMQD,,f,Ouxxoboor,umovrutic,Fresno,WY,United States of America
Whs6289,2241346.0,Whsvnkxmfmwgpktkqzcsdg,Gaswnx,3.0,O,hkzonebjphkuj,z,,Bgyuwzdcakymmdvykkblzncznymwcnfavfrehoivikvyjkhptchjllyklneeqcukz,Pbamyztimcza,Toronto,HI,Canada
elq6290,3904529.0,elqseajuqjqd,hyagffcxyvusvxjvrewucupqtvumblegnehaduuwmdjjwaxhvqsaytshgmpwfwphf,2.0,O,ykgqmpi,w,M,Wurjcyvhxsdhotfovwvvokkbpblx,Grmrsp,Hartford,CA,United States of America
Krn6291,1909421.0,Krntjltttsrknfmurcxaa,enqznuvdwdbvmvolkjzbyzbhxzvqhtcbagfdirujvqcnnbsvsbgodaocgfqxxduksrk,1.0,U,Xbllrqoamopqpuglsxavfh,G,f,Dzowkgnjmrwbio,Pkxmwj,Iqaluit,SD,Canada
SLD6292,1935375.0,SLDCXT,mjulhosiuvunmheqapkokixrprwmtemlxabakloizfjn,2.0,O,WRQRVCQWRKWUAFHJWRUJFYCEGAJH,,,lcaozmvgftkmqphiviwbhssegmwukrmedbqnpiasqnqxlnqujfjtvzozxljjlpmpimiqjgurgdcov,Ckyunyfu,Santa Ana,FL,Canada
gma6293,2511480.0,gmaerwmcbydvhsaenfjabbfxzp,HJFIPBBXWBOOITCMELUWHXOITETWRRPFULWSFSOXGDNCQWRNOGLIYKQOTYWQQNGGTWHGFRZGUUP,,U,OWKXDXKJECMZXGYKIPULISBWZMFRL,o,,JWXTPVWTVLPTDWUNSOQCWKGNUVXDNXABCJAJKQODHXPQMMCAFEBBFTNKMXPFEPZJUINKRRY,HKTGCWBEDK,Eugene,Ontario,United States of America
FWR6294,786125.0,FWRWOWJTMOK,ZJKOACBFMSCGIOTXHLZOKRMPTYUGCDDDLGMAYOZMMUJKDFDOSKTVNMYVVNB,3.0,O,jstox,,,EMGUDQHYFZMNGFV,Vjvxxgl,Abilene,KS,United States of America
Mde6295,2415523.0,Mdemxe,ueqlwocsxpexiaeoroarhblomjucvybvaknnmitokedpkojubxkxdbqcxchjkfuehowdul,4.0,,Xmcswuwsiklzksc,,,FSXHDY,Vizmhbprixxh,Garland,MO,Canada
EST6296,315091.0,ESTBXDJUFNUBZ,meazklsyvkqmpxiarpkjkpnlpjqbopmjlqgiplvegvumxmaabtervcqhdbtrpezktnknv,1.0,O,LWAHUSNQXLAJICLURYMKRITCLJCK,p,m,Fpvlgdqycdwdfbkefjysdwjueehhgyiazczncgmhtby,MJRKHMLSNEZF,Washington,MI,United States of America
DKC6297,810911.0,DKCSXHXYBKWSXSSNZRRCOMXPTYA,Fufeioaxqjsjqanhdpzuoyhggvoqgztupkteiyjzllgkeovwnfgaudemmzhujzuuo,4.0,O,Bojvmqphazqinmi,,,ZSSRLXCKMJWXJNCRRSFSGNMBQNGXNZVUBHAMGGIVMFLTIMRPVHJOKQSRWTLSTADEHUUNFXHJ,Vgoppxku,Tucson,Prince Edward Island,United States of America
krn6298,144852.0,krnnpvfrddfqaqafkt,Lbvmqbxnqchumpxjgljzowmfjvwnxotaisfgepeslaivezxkfjdotkdbdzwfkmufin,2.0,O,xawpbwdacpsshauofqxgfrb,,F,RJFTDKFQGSRHNGSEHQBPKENLXDJSCSJP,miequiss,Arlington,NJ,United States of America
nsd6299,516455.0,nsdbsxaqhtdwnyspuwjqwrwqfvu,Bintmalkmqquewxdichceyvfnrzfuzyvufumlbuugzknzduvdwxggyu,5.0,,syruiy,,F,QBLEYFUSTKNWWBRTSYKRDEDTYQVFPYJGRZNCGCUDNBFTQUFMANIGHHRMLWCSCNCFKIGNZ,eugvi,Kansas City,AL,Canada
QKC6300,315619.0,QKCKYCQGXWBFCIVTMECHFJMK,XYNFICNSCBXKXFNKWCRBWMRHAUAAYPOZPVJKUVIPBYUQRCRZWAQFIWASYHDVFUPPHWTOSOHGXA,1.0,O,yrsmgooaswsryabprxigupkevbpycq,,,Mokaswmhhl,CBYEYC,Sterling Heights,NH,United States of America
XIL6301,3460137.0,XILBYSANWQWCTYHWVOWEP,Kierahlrbfaqqvxgibrvqfliroztdeffitmjdlvgbvejvoatmggicfanzlaglo,4.0,U,tnxtqdpegnglwlealwromu,L,F,Zlrkqssrpaehnrlnok,Dnsmed,Independence,MT,United States of America
uzj6302,1899246.0,uzjdyzeggxrcayqvbslwf,eksqzfraikrrhpumuvlvbdempjozhhthjifcdtsnmxuclsgzxlpjrwmypuckcjfkqcncrfdbcqfkvq,5.0,R,Awuxusfalawbkscwjcyo,m,,EEOJOGKLMSJHQCVKHQRSGANTQIVGBDKGFRJLP,jbksllftkm,Newport News,OR,Canada
Txj6303,231212.0,Txjjopwlgdqegfvwrndhqn,Wklgqqyjtugipbxzpwxnnjvevennoostuxanomufcvdjmcrobvxgpgflhyoqlngoocn,5.0,O,Ulfmnlpbsumzenexllwdd,,,JDGCHLTWJAMXLNDGAREKBFWJFR,zejstdxv,Nashville,UT,United States of America
Xew6304,3548895.0,Xewpjyqsevaojazwtjcemcspqcev,Gfsnoswznwndopldmhynqwjzagchighjbpnqdcqjlfrnntcyyyogouwsehdrjdeaytrsacesysi,1.0,O,VAVQNVHPZNSJEPIMKOJZXJNKJRXBTC,,,Xxcballjjzhiqacysqpftulnmlanwklvfvpjhfprhvlxeefxmiktcnfptvecxizlqokmjpcadtoa,Idxhdjho,Kansas City,WY,United States of America
Hfu6305,3447298.0,Hfuhghbingalszdpoggtunpcxl,,1.0,O,Esbfdhpldiiafxbxoxzgsgkge,G,f,Wpepsmiccmtkmixjlandmqfnoixrakbffvajeoynsvzgsaccsvqzqqorxlouldndhfrulexd,Vazwsj,Bridgeport,NJ,Canada
Rqd6306,,Rqddodzowbbmsgjut,jvanbdhwkbemf,0.0,O,gixsaetnds,,,Bwapvmixsnkmtkxlqf,ISSVJ,West Valley,NJ,United States of America
Tbc6307,2889597.0,Tbcthnabztqcdbcqjmurtdxbzxpabx,pedblirrl,5.0,O,TKRNMXZWMSZOXDWEEHIIFLJWNOMF,,M,Cbfremrxcximkgorjbbvuvcqustkomjcvlwltdcfspthecwbjac,Iedildyr,Rochester,WI,Canada
bzu6308,3672441.0,bzuzojhmjqjpcjdzlbcapervksvf,Jijtlqoxinqemxabn,2.0,R,Wxprrvjiv,B,F,Vtpkjfkjcgfraedkxhudl,CZYELMN,Costa Mesa,MI,United States of America
MSU6309,1637811.0,MSUXGYJEJCVIQVGMOAWXGIHYMT,gjydni,3.0,O,NUQZUSESRCRTW,,,mlrphrhesfptctgrbtnwpleniivpmfsmop,vhfucm,Toronto,WY,United States of America
Iyn6310,718794.0,Iynvhqjjwefrfnhzdjglqw,Favojvhceclsizzngmaxmlnxovuckkaevnzkokwzltjeshz,0.0,O,Upmqjbtdow,B,,Ghicrrzbldlzmqsgrobzsgcehv,PULEXASN,Warren,WI,United States of America
Qsg6311,973678.0,Qsghvfmcp,VFKMNMDAC,1.0,O,LXXOJXPYJFHLPVVDYLKFYDLLMEBS,,m,Fbxjdmkrrpnmcjysypuugfrpiiyvtkbhhjxkkgbdvslyiylklikhgufpdyfcnsekchdldoebkwhxq,SKZPIXE,Winston-Salem,MN,United States of America
DHI6312,39772.0,DHIPA,,5.0,O,Dlkkhjy,,m,,eihaijqhmob,Inglewood,SD,Canada
Wzg6313,1339078.0,Wzgsdpzblyuv,lgmcodebgrkvjdtpaxfpsxpcktjug,1.0,O,Upqeoyvajjxtbxpbojvsllhx,J,F,PBESHYTJRQAZVRCAIC,XENPCTWORFP,Pueblo,NY,United States of America
SIY6314,2105415.0,SIYNSRJJBQZKSZXOLTKFMH,Mxfzwiucqeyaodkajyuxifriiudfkjqfjrppxmmtoffixezi,3.0,O,Fdauh,,m,Rbopcppughwpulkxbvpryssbbzzgkwofovarzpumrxqifbhbdqwarzbcdlumuwfuazqi,xdkfev,Coral Springs,NY,United States of America
CJB6315,3728529.0,CJBLWOSESSRRQMAHLNXRMSABF,owvvgxaajszobclfdjbxdaxwvo,4.0,O,pagjdbjdhfuddjcfmknpkvbve,y,f,Wwsjlwmmhopevayrustzwpvsygrvuwtqjbxre,Wmrgbxx,Topeka,MN,United States of America
HLB6316,1788023.0,HLBRQTFXTWNMRXWEXWGHOHSU,NXNMHCIMQDPWGBOALLODAWPUBI,3.0,U,Vkpzskkdmiwpfuacvvos,N,m,BREGNFPGTGDLMXFARZWWKQBZIVDZTMACIUSIHXPTQVXBHBKSPINNO,Ncqomp,Columbia,DE,
jwf6317,1589879.0,jwfjupdxpixw,elcvaocgiyqyhmvyajpxrfegjzzrlgsuwcvweqlebhjvooajmrjqqrsflz,4.0,O,Kjafh,N,,Fdkmtyonsykbnrjvfmwqzouaxmltflralxeflgmvsmvxypipyxncdyxpkbeyivszx,Flaxbxedjet,Norfolk,ID,Canada
QUA6318,1426149.0,QUAWBDYRNDOTBVAGTKHIPV,Txfiyxtfgzgzuoymzofyjvfaunxwyraeccceaketjk,4.0,R,Orqkyddmlynmasfbcdudjlf,Q,F,TZWWDDFOQVOTGXYQTRBZXNOUPAXQXHFL,EMOZCCTB,Yellow Knife,OK,United States of America
Cxa6319,3140627.0,Cxahcqohmchhaiscvlligh,eofntdssdvohxlesdhhbasjfierjppwdkgvkranbkwzvlugdpkigkvmov,1.0,O,Vksekvrmtkukpowvekyjsvfvvd,,,Xtfvqe,PRBPKGC,Burlington,OH,United States of America
Wuz6320,2740569.0,Wuzgmisxlyx,Kafpmmsdmwflcykgdkgxtdgmsupkztqiloagf,0.0,O,Vpjbfvnhy,S,,ISULUOFEJJMHYLKSQIUEQRKIYWOOCDHWNBTALNPJAGSXKSIDJRCVPNGAIQQELBFRVWENIIIHAZMKFR,Etcreotgf,Chula Vista,VA,Canada
xqj6321,627441.0,xqjdlmuialmnkezokbayvnuvwdrvbm,Qlhovipzspumprolkkphmbfhpvldrqwuyemfffgfpotevdarwjhzsp,1.0,O,EDXVMEXIFRRL,,,Fpqiiawadojsmznhezuvvqelvauops,,Newark,CT,United States of America
Zbu6322,2128130.0,Zbuysmntplgiynvywov,Ujakgggahdwfrswcqrqhhlensvqsjjkcnoaatphatdpvlgljgzzmjchqmufpijqm,2.0,R,Qxesgcagbbfbrspii,h,f,Cnorpjhlxgkqwwcyvbcuiqbv,Cdqpjurxtve,Oshawa,MT,United States of America
Dvs6323,2910800.0,Dvsqnwhnkhxluzbattrwqfrlfd,Xwsiamgjqkyalnwnbblhlgc,3.0,O,ADFUSJGKNDEAHJXUILXJTY,,m,Efgnpawomugxjcmochjlvpbujmuijvofneuijeyiqofwgtrqsrfuulozrtoiddassjayaudr,Fabioicllp,Saint John,CA,United States of America
Ivd6324,2960776.0,Ivdsnczibwapnjkpkkrvzkti,MKWAMVEKDNJXQJBLGFGCSWERURHJGCGQNYNQDYVDPDQUGLKVGQHGABOQCKPT,5.0,R,Gsrqhqacbjst,d,F,vjznufuucccevaasldpwnacxgrjzjgrwijpidaxvicoyhermhnmltqgmytvopuqxsgbkchqsebucxh,unxjvh,Iqaluit,IA,United States of America
Pol6325,3632356.0,Polmmlhoeiduejtkslzbjhxyh,Bnuyutstcotvmlmefohvohzvtrsehwremnunopflmuvhhtfbxgbk,2.0,O,SFVNVFKUHVLUMXAP,y,f,trfmwrglhsbvextkysheivv,Fmzme,Rochester,Saskatchewan,United States of America
Ooo6326,1718607.0,Ooocyvxihuoamlskqzi,NUDZAVLTUEHGETN,0.0,R,ghykbvw,h,,Irmybqphykqgacjqkgobualizforaxslcdrnaojhvoutckimsfubhmnbtgqlgnfscpwvubsxmnak,Jbrjhgx,Columbus,New Brunswick,United States of America
xsv6327,1475499.0,xsvpngyvqxrwwowae,Hfkdwxxphizgrarasqoipfnqbftdfbwexihvjglagrwry,3.0,O,Khzogcgflvsrzhrkerhhygbwugata,,,JWLEPIGSPMDDKTDTCUMEFDXBRWQZURWKQTMIVEJOHMCXQVHTSUBIVCSOPY,Hsufhpciqrw,Gary,AZ,United States of America
Tqj6328,,Tqjtvqasqpfolqitgggykqhjvxjtw,Zekwiiitpanegqvutqjplrdvazxprowfsknkyvgdfkrfbjfvttsokrkiglhtygw,3.0,O,vufojgtnu,c,,XAEFESUPUFLHDGIIPKKU,Wyhxrpulwv,Costa Mesa,SC,United States of America
Kmj6329,3030054.0,Kmjfrdegeobrtocmxwyyeexbumhopx,FOIPVAEFOZTFGRCNQOPEZMOMMJZGVRZHZBTM,1.0,O,Mipyiwyvztn,,F,qdnxpanilttttvkitkjyjul,fekuw,Dayton,Ontario,
Cpq6330,1702557.0,Cpqloj,CVECRKONBUDWYNDVLVADU,3.0,O,MVJEJAEACXPCQVHGEMYMVVRAC,,f,Vgpixsayqdfnfjnglpnfhxwdubtmqjuchmxilflbfthqxtjpghpetnfdfshpfzihrjpuljfft,Wacgbjlq,Louisville,CT,United States of America
ipw6331,1001357.0,ipwdlbbukxk,Wdrqtbvxuqaxpkwftaibbqmvyijqbcdobsloxavmlexkqbbudxtegghiihqtrbwjzpwrhy,2.0,R,fduikwbvfdwlfxcbnrcub,,F,oyikcrfurammnpausttgpnuobzktainfwgluqmeyqfibwurxdqipebllejfkkkbaeibxzsi,Bzamqwebzjb,Richmond,SC,United States of America
