address,active,city_id,address_id,first_name,postal_code,phone,address2,customer_id,email,create_date,store_id,district,last_name
1416 San Juan Bautista Tuxtepec Avenue,1,444,503,GENE,50592,144206758053,,498,GENE.SANBORN@sakilacustomer.org,2006-02-14 22:04:37,1,Zufar,SANBORN
1 Valle de Santiago Avenue,1,93,504,MARC,86208,465897838272,,499,MARC.OUTLAW@sakilacustomer.org,2006-02-14 22:04:37,2,Apulia,OUTLAW
519 Brescia Parkway,1,318,505,REGINALD,69504,793996678771,,500,REGINALD.KINDER@sakilacustomer.org,2006-02-14 22:04:37,1,East Java,KINDER
414 Mandaluyong Street,1,314,506,RUBEN,16370,52709222667,,501,RUBEN.GEARY@sakilacustomer.org,2006-02-14 22:04:37,1,Lubelskie,GEARY
1197 Sokoto Boulevard,1,478,507,BRETT,87687,868602816371,,502,BRETT.CORNWELL@sakilacustomer.org,2006-02-14 22:04:37,1,West Bengali,CORNWELL
496 Celaya Drive,1,552,508,ANGEL,90797,759586584889,,503,ANGEL.BARCLAY@sakilacustomer.org,2006-02-14 22:04:37,1,Nagano,BARCLAY
786 Matsue Way,1,245,509,NATHANIEL,37469,111177206479,,504,NATHANIEL.ADAM@sakilacustomer.org,2006-02-14 22:04:37,1,Illinois,ADAM
48 Maracaíbo Place,1,519,510,RAFAEL,1570,82671830126,,505,RAFAEL.ABNEY@sakilacustomer.org,2006-02-14 22:04:37,1,Central Luzon,ABNEY
1152 al-Qatif Lane,1,412,511,LESLIE,44816,131370665218,,506,LESLIE.SEWARD@sakilacustomer.org,2006-02-14 22:04:37,2,Kalimantan Barat,SEWARD
1269 Ipoh Avenue,1,163,512,EDGAR,54674,402630109080,,507,EDGAR.RHOADS@sakilacustomer.org,2006-02-14 22:04:37,2,Eskisehir,RHOADS
758 Korolev Parkway,1,568,513,MILTON,75474,441628280920,,508,MILTON.HOWLAND@sakilacustomer.org,2006-02-14 22:04:37,2,Andhra Pradesh,HOWLAND
1747 Rustenburg Place,1,110,514,RAUL,51369,442673923363,,509,RAUL.FORTIER@sakilacustomer.org,2006-02-14 22:04:37,1,Bihar,FORTIER
886 Tonghae Place,0,259,515,BEN,19450,711928348157,,510,BEN.EASTER@sakilacustomer.org,2006-02-14 22:04:37,2,Volgograd,EASTER
1574 Goiânia Boulevard,1,502,516,CHESTER,39529,59634255214,,511,CHESTER.BENNER@sakilacustomer.org,2006-02-14 22:04:37,1,Heilongjiang,BENNER
548 Uruapan Street,1,312,517,CECIL,35653,879347453467,,512,CECIL.VINES@sakilacustomer.org,2006-02-14 22:04:37,1,Ontario,VINES
962 Tama Loop,1,583,519,DUANE,65952,282667506728,,513,DUANE.TUBBS@sakilacustomer.org,2006-02-14 22:04:37,2,,TUBBS
1778 Gijón Manor,1,594,520,FRANKLIN,35156,288910576761,,514,FRANKLIN.TROUTMAN@sakilacustomer.org,2006-02-14 22:04:37,2,Hubei,TROUTMAN
568 Dhule (Dhulia) Loop,1,127,521,ANDRE,92568,602101369463,,515,ANDRE.RAPP@sakilacustomer.org,2006-02-14 22:04:37,1,Coquimbo,RAPP
1768 Udine Loop,1,60,522,ELMER,32347,448876499197,,516,ELMER.NOE@sakilacustomer.org,2006-02-14 22:04:37,2,Battambang,NOE
608 Birgunj Parkway,1,116,523,BRAD,400,627425618482,,517,BRAD.MCCURDY@sakilacustomer.org,2006-02-14 22:04:37,2,Taipei,MCCURDY
680 A Coruña (La Coruña) Manor,1,482,524,GABRIEL,49806,158326114853,,518,GABRIEL.HARDER@sakilacustomer.org,2006-02-14 22:04:37,1,Sivas,HARDER
1949 Sanya Street,1,224,525,RON,61244,132100972047,,519,RON.DELUCA@sakilacustomer.org,2006-02-14 22:04:37,2,Gumma,DELUCA
617 Klerksdorp Place,1,366,526,MITCHELL,94707,574973479129,,520,MITCHELL.WESTMORELAND@sakilacustomer.org,2006-02-14 22:04:37,2,Khanh Hoa,WESTMORELAND
1993 0 Loop,1,588,527,ROLAND,41214,25865528181,,521,ROLAND.SOUTH@sakilacustomer.org,2006-02-14 22:04:37,2,Liaoning,SOUTH
1176 Southend-on-Sea Manor,1,458,528,ARNOLD,81651,236679267178,,522,ARNOLD.HAVENS@sakilacustomer.org,2006-02-14 22:04:37,2,Southern Tagalog,HAVENS
600 Purnea (Purnia) Avenue,1,571,529,HARVEY,18043,638409958875,,523,HARVEY.GUAJARDO@sakilacustomer.org,2006-02-14 22:04:37,1,Nghe An,GUAJARDO
1003 Qinhuangdao Street,1,419,530,JARED,25972,35533115997,,524,JARED.ELY@sakilacustomer.org,2006-02-14 22:04:37,1,West Java,ELY
1986 Sivas Place,1,551,531,ADRIAN,95775,182059202712,,525,ADRIAN.CLARY@sakilacustomer.org,2006-02-14 22:04:37,2,Friuli-Venezia Giuli,CLARY
1427 Tabuk Place,1,101,532,KARL,31342,214756839122,,526,KARL.SEAL@sakilacustomer.org,2006-02-14 22:04:37,2,Florida,SEAL
556 Asunción Way,1,339,533,CORY,35364,338244023543,,527,CORY.MEEHAN@sakilacustomer.org,2006-02-14 22:04:37,1,Mogiljov,MEEHAN
486 Ondo Parkway,1,67,534,CLAUDE,35202,105882218332,,528,CLAUDE.HERZOG@sakilacustomer.org,2006-02-14 22:04:37,1,Benguela,HERZOG
635 Brest Manor,1,75,535,ERIK,40899,80593242951,,529,ERIK.GUILLEN@sakilacustomer.org,2006-02-14 22:04:37,2,Andhra Pradesh,GUILLEN
166 Jinchang Street,1,165,536,DARRYL,86760,717566026669,,530,DARRYL.ASHCRAFT@sakilacustomer.org,2006-02-14 22:04:37,2,Buenos Aires,ASHCRAFT
958 Sagamihara Lane,1,287,537,JAMIE,88408,427274926505,,531,JAMIE.WAUGH@sakilacustomer.org,2006-02-14 22:04:37,2,Mie,WAUGH
1817 Livorno Way,1,100,538,NEIL,79401,478380208348,,532,NEIL.RENNER@sakilacustomer.org,2006-02-14 22:04:37,2,Khanh Hoa,RENNER
1332 Gaziantep Lane,1,80,539,JESSIE,22813,383353187467,,533,JESSIE.MILAM@sakilacustomer.org,2006-02-14 22:04:37,1,Shandong,MILAM
949 Allende Lane,0,24,540,CHRISTIAN,67521,122981120653,,534,CHRISTIAN.JUNG@sakilacustomer.org,2006-02-14 22:04:37,1,Uttar Pradesh,JUNG
195 Ilorin Street,1,363,541,JAVIER,49250,8912935608,,535,JAVIER.ELROD@sakilacustomer.org,2006-02-14 22:04:37,1,Chari-Baguirmi,ELROD
193 Bhusawal Place,1,539,542,FERNANDO,9750,745267607502,,536,FERNANDO.CHURCHILL@sakilacustomer.org,2006-02-14 22:04:37,2,Kang-won,CHURCHILL
43 Vilnius Manor,1,42,543,CLINTON,79814,484500282381,,537,CLINTON.BUFORD@sakilacustomer.org,2006-02-14 22:04:37,2,Colorado,BUFORD
183 Haiphong Street,1,46,544,TED,69953,488600270038,,538,TED.BREAUX@sakilacustomer.org,2006-02-14 22:04:37,2,Jilin,BREAUX
163 Augusta-Richmond County Loop,1,561,545,MATHEW,33030,754579047924,,539,MATHEW.BOLIN@sakilacustomer.org,2006-02-14 22:04:37,1,Carabobo,BOLIN
191 José Azueta Parkway,1,436,546,TYRONE,13629,932156667696,,540,TYRONE.ASHER@sakilacustomer.org,2006-02-14 22:04:37,1,Ruse,ASHER
379 Lublin Parkway,1,309,547,DARREN,74568,921960450089,,541,DARREN.WINDHAM@sakilacustomer.org,2006-02-14 22:04:37,2,Toscana,WINDHAM
1658 Cumaná Loop,1,396,548,LONNIE,51309,784907335610,,542,LONNIE.TIRADO@sakilacustomer.org,2006-02-14 22:04:37,2,Sumatera Selatan,TIRADO
454 Qinhuangdao Drive,1,68,549,LANCE,25866,786270036240,,543,LANCE.PEMBERTON@sakilacustomer.org,2006-02-14 22:04:37,1,Tadla-Azilal,PEMBERTON
1715 Okayama Street,1,485,550,CODY,55676,169352919175,,544,CODY.NOLEN@sakilacustomer.org,2006-02-14 22:04:37,2,São Paulo,NOLEN
182 Nuku´alofa Drive,1,275,551,JULIO,15414,426346224043,,545,JULIO.NOLAND@sakilacustomer.org,2006-02-14 22:04:37,2,Sumy,NOLAND
390 Wroclaw Way,1,462,552,KELLY,5753,357593328658,,546,KELLY.KNOTT@sakilacustomer.org,2006-02-14 22:04:37,1,Hainan,KNOTT
1421 Quilmes Lane,1,260,553,KURT,19151,135407755975,,547,KURT.EMMONS@sakilacustomer.org,2006-02-14 22:04:37,1,Ishikawa,EMMONS
947 Tórshavn Place,1,528,554,ALLAN,841,50898428626,,548,ALLAN.CORNISH@sakilacustomer.org,2006-02-14 22:04:37,1,Central Luzon,CORNISH
1764 Jalib al-Shuyukh Parkway,1,459,555,NELSON,77642,84794532510,,549,NELSON.CHRISTENSON@sakilacustomer.org,2006-02-14 22:04:37,1,Galicia,CHRISTENSON
346 Cam Ranh Avenue,1,599,556,GUY,39976,978430786151,,550,GUY.BROWNLEE@sakilacustomer.org,2006-02-14 22:04:37,2,Zhejiang,BROWNLEE
1407 Pachuca de Soto Place,1,21,557,CLAYTON,26284,380077794770,,551,CLAYTON.BARBEE@sakilacustomer.org,2006-02-14 22:04:37,2,Rio Grande do Sul,BARBEE
904 Clarksville Drive,1,193,558,HUGH,52234,955349440539,,552,HUGH.WALDROP@sakilacustomer.org,2006-02-14 22:04:37,2,Zhejiang,WALDROP
1917 Kumbakonam Parkway,1,368,559,MAX,11892,698182547686,,553,MAX.PITT@sakilacustomer.org,2006-02-14 22:04:37,1,Vojvodina,PITT
1447 Imus Place,1,426,560,DWAYNE,12905,62127829280,,554,DWAYNE.OLVERA@sakilacustomer.org,2006-02-14 22:04:37,1,Gujarat,OLVERA
1497 Fengshan Drive,1,112,561,DWIGHT,63022,368738360376,,555,DWIGHT.LOMBARDI@sakilacustomer.org,2006-02-14 22:04:37,1,KwaZulu-Natal,LOMBARDI
869 Shikarpur Way,1,496,562,ARMANDO,57380,590764256785,,556,ARMANDO.GRUBER@sakilacustomer.org,2006-02-14 22:04:37,2,England,GRUBER
1059 Yuncheng Avenue,1,570,563,FELIX,47498,107092893983,,557,FELIX.GAFFNEY@sakilacustomer.org,2006-02-14 22:04:37,1,Vilna,GAFFNEY
505 Madiun Boulevard,0,577,564,JIMMIE,97271,970638808606,,558,JIMMIE.EGGLESTON@sakilacustomer.org,2006-02-14 22:04:37,1,Dolnoslaskie,EGGLESTON
1741 Hoshiarpur Boulevard,1,79,565,EVERETT,22372,855066328617,,559,EVERETT.BANDA@sakilacustomer.org,2006-02-14 22:04:37,2,al-Sharqiya,BANDA
1229 Varanasi (Benares) Manor,1,43,566,JORDAN,40195,817740355461,,560,JORDAN.ARCHULETA@sakilacustomer.org,2006-02-14 22:04:37,1,Buenos Aires,ARCHULETA
1894 Boa Vista Way,1,178,567,IAN,77464,239357986667,,561,IAN.STILL@sakilacustomer.org,2006-02-14 22:04:37,2,Texas,STILL
1342 Sharja Way,1,488,568,WALLACE,93655,946114054231,,562,WALLACE.SLONE@sakilacustomer.org,2006-02-14 22:04:37,1,Sokoto & Kebbi & Zam,SLONE
1342 Abha Boulevard,1,95,569,KEN,10714,997453607116,,563,KEN.PREWITT@sakilacustomer.org,2006-02-14 22:04:37,2,Bukarest,PREWITT
415 Pune Avenue,1,580,570,BOB,44274,203202500108,,564,BOB.PFEIFFER@sakilacustomer.org,2006-02-14 22:04:37,2,Shandong,PFEIFFER
1746 Faaa Way,1,214,571,JAIME,32515,863080561151,,565,JAIME.NETTLES@sakilacustomer.org,2006-02-14 22:04:37,2,Huánuco,NETTLES
539 Hami Way,1,538,572,CASEY,52196,525518075499,,566,CASEY.MENA@sakilacustomer.org,2006-02-14 22:04:37,1,Tokat,MENA
1407 Surakarta Manor,1,466,573,ALFREDO,33224,324346485054,,567,ALFREDO.MCADAMS@sakilacustomer.org,2006-02-14 22:04:37,2,Moskova,MCADAMS
502 Mandi Bahauddin Parkway,1,55,574,ALBERTO,15992,618156722572,,568,ALBERTO.HENNING@sakilacustomer.org,2006-02-14 22:04:37,2,Anzotegui,HENNING
1052 Pathankot Avenue,1,299,575,DAVE,77397,128499386727,,569,DAVE.GARDINER@sakilacustomer.org,2006-02-14 22:04:37,2,Sichuan,GARDINER
1351 Sousse Lane,1,341,576,IVAN,37815,203804046132,,570,IVAN.CROMWELL@sakilacustomer.org,2006-02-14 22:04:37,2,Coahuila de Zaragoza,CROMWELL
1501 Pangkal Pinang Avenue,1,409,577,JOHNNIE,943,770864062795,,571,JOHNNIE.CHISHOLM@sakilacustomer.org,2006-02-14 22:04:37,2,Mazowieckie,CHISHOLM
1405 Hagonoy Avenue,1,133,578,SIDNEY,86587,867287719310,,572,SIDNEY.BURLESON@sakilacustomer.org,2006-02-14 22:04:37,1,Slaskie,BURLESON
521 San Juan Bautista Tuxtepec Place,1,598,579,BYRON,95093,844018348565,,573,BYRON.BOX@sakilacustomer.org,2006-02-14 22:04:37,1,Qaraghandy,BOX
923 Tangail Boulevard,1,10,580,JULIAN,33384,315528269898,,574,JULIAN.VEST@sakilacustomer.org,2006-02-14 22:04:37,2,Tokyo-to,VEST
186 Skikda Lane,1,131,581,ISAAC,89422,14465669789,,575,ISAAC.OGLESBY@sakilacustomer.org,2006-02-14 22:04:37,2,Morelos,OGLESBY
1568 Celaya Parkway,1,168,582,MORRIS,34750,278669994384,,576,MORRIS.MCCARTER@sakilacustomer.org,2006-02-14 22:04:37,2,Kaohsiung,MCCARTER
1489 Kakamigahara Lane,1,526,583,CLIFTON,98883,29341849811,,577,CLIFTON.MALCOLM@sakilacustomer.org,2006-02-14 22:04:37,2,Taipei,MALCOLM
1819 Alessandria Loop,1,103,584,WILLARD,53829,377633994405,,578,WILLARD.LUMPKIN@sakilacustomer.org,2006-02-14 22:04:37,2,Campeche,LUMPKIN
1208 Tama Loop,1,344,585,DARYL,73605,954786054144,,579,DARYL.LARUE@sakilacustomer.org,2006-02-14 22:04:37,2,Ninawa,LARUE
951 Springs Lane,1,219,586,ROSS,96115,165164761435,,580,ROSS.GREY@sakilacustomer.org,2006-02-14 22:04:37,1,Central Mindanao,GREY
760 Miyakonojo Drive,1,246,587,VIRGIL,64682,294449058179,,581,VIRGIL.WOFFORD@sakilacustomer.org,2006-02-14 22:04:37,1,Guerrero,WOFFORD
966 Asunción Way,1,212,588,ANDY,62703,995527378381,,582,ANDY.VANHORN@sakilacustomer.org,2006-02-14 22:04:37,2,Hidalgo,VANHORN
1584 Ljubertsy Lane,1,494,589,MARSHALL,22954,285710089439,,583,MARSHALL.THORN@sakilacustomer.org,2006-02-14 22:04:37,1,England,THORN
247 Jining Parkway,1,54,590,SALVADOR,53446,170115379190,,584,SALVADOR.TEEL@sakilacustomer.org,2006-02-14 22:04:37,2,Banjul,TEEL
773 Dallas Manor,1,424,591,PERRY,12664,914466027044,,585,PERRY.SWAFFORD@sakilacustomer.org,2006-02-14 22:04:37,1,Buenos Aires,SWAFFORD
1923 Stara Zagora Lane,1,546,592,KIRK,95179,182178609211,,586,KIRK.STCLAIR@sakilacustomer.org,2006-02-14 22:04:37,1,Nantou,STCLAIR
1402 Zanzibar Boulevard,1,106,593,SERGIO,71102,387448063440,,587,SERGIO.STANFIELD@sakilacustomer.org,2006-02-14 22:04:37,1,Guanajuato,STANFIELD
1464 Kursk Parkway,1,574,594,MARION,17381,338758048786,,588,MARION.OCAMPO@sakilacustomer.org,2006-02-14 22:04:37,1,Shandong,OCAMPO
1074 Sanaa Parkway,1,311,595,TRACY,22474,154124128457,,589,TRACY.HERRMANN@sakilacustomer.org,2006-02-14 22:04:37,1,Loja,HERRMANN
1759 Niznekamsk Avenue,1,14,596,SETH,39414,864392582257,,590,SETH.HANNON@sakilacustomer.org,2006-02-14 22:04:37,2,al-Manama,HANNON
32 Liaocheng Way,1,248,597,KENT,1944,410877354933,,591,KENT.ARSENAULT@sakilacustomer.org,2006-02-14 22:04:37,1,Minas Gerais,ARSENAULT
42 Fontana Avenue,0,512,598,TERRANCE,14684,437829801725,,592,TERRANCE.ROUSH@sakilacustomer.org,2006-02-14 22:04:37,1,Fejr,ROUSH
1895 Zhezqazghan Drive,1,177,599,RENE,36693,137809746111,,593,RENE.MCALISTER@sakilacustomer.org,2006-02-14 22:04:37,2,California,MCALISTER
1837 Kaduna Parkway,1,241,600,EDUARDO,82580,640843562301,,594,EDUARDO.HIATT@sakilacustomer.org,2006-02-14 22:04:37,1,Inner Mongolia,HIATT
844 Bucuresti Place,1,242,601,TERRENCE,36603,935952366111,,595,TERRENCE.GUNDERSON@sakilacustomer.org,2006-02-14 22:04:37,1,Liaoning,GUNDERSON
1101 Bucuresti Boulevard,1,401,602,ENRIQUE,97661,199514580428,,596,ENRIQUE.FORSYTHE@sakilacustomer.org,2006-02-14 22:04:37,1,West Greece,FORSYTHE
1103 Quilmes Boulevard,1,503,603,FREDDIE,52137,644021380889,,597,FREDDIE.DUGGAN@sakilacustomer.org,2006-02-14 22:04:37,1,Piura,DUGGAN
1331 Usak Boulevard,1,296,604,WADE,61960,145308717464,,598,WADE.DELVALLE@sakilacustomer.org,2006-02-14 22:04:37,1,Vaud,DELVALLE
1325 Fukuyama Street,1,537,605,AUSTIN,27107,288241215394,,599,AUSTIN.CINTRON@sakilacustomer.org,2006-02-14 22:04:37,2,Heilongjiang,CINTRON
