payment_id,customer_id,staff_id,rental_id,amount,payment_date,customer_store_id,customer_first_name,customer_last_name,customer_email,customer_address_id,customer_active,customer_create_date,customer_address,customer_address2,customer_district,customer_city_id,customer_postal_code,customer_phone,customer_city,customer_country_id,customer_country,staff_first_name,staff_last_name,staff_address_id,staff_email,staff_store_id,staff_active,staff_username,staff_password,staff_address,staff_address2,staff_district,staff_city_id,staff_postal_code,staff_phone,staff_city,staff_country_id,staff_country,staff_store_manager_staff_id,staff_store_address_id,staff_store_address,staff_store_address2,staff_store_district,staff_store_city_id,staff_store_postal_code,staff_store_phone,staff_store_city,staff_store_country_id,staff_store_country,staff_store_manager_first_name,staff_store_manager_last_name,staff_store_manager_address_id,staff_store_manager_email,staff_store_manager_store_id,staff_store_manager_active,staff_store_manager_username,staff_store_manager_password,staff_store_manager_address,staff_store_manager_address2,staff_store_manager_district,staff_store_manager_city_id,staff_store_manager_postal_code,staff_store_manager_phone,staff_store_manager_city,staff_store_manager_country_id,staff_store_manager_country,customer_store_manager_staff_id,customer_store_address_id,customer_store_address,customer_store_address2,customer_store_district,customer_store_city_id,customer_store_postal_code,customer_store_phone,customer_store_city,customer_store_country_id,customer_store_country,customer_store_manager_first_name,customer_store_manager_last_name,customer_store_manager_address_id,customer_store_manager_email,customer_store_manager_store_id,customer_store_manager_active,customer_store_manager_username,customer_store_manager_password,customer_store_manager_address,customer_store_manager_address2,customer_store_manager_district,customer_store_manager_city_id,customer_store_manager_postal_code,customer_store_manager_phone,customer_store_manager_city,customer_store_manager_country_id,customer_store_manager_country,rental_date,rcustomer_id,return_date,rstaff_id,inventory_id,film_id,store_id,film_title,film_description,film_release_year,film_language,film_original_language_id,film_rental_duration,film_rental_rate,film_length,film_replacement_cost,film_rating
5061,186,1,12348,5.99,2005-08-18 07:21:47,2,HOLLY,FOX,HOLLY.FOX@sakilacustomer.org,190,1,2006-02-14 22:04:36,435 0 Way,,West Bengali,195,74750.0,760171523969,Haldia,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-18 07:21:47,186,2005-08-25 04:41:47,2,434,96,1,BREAKING HOME,A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft,2006,English,,4,2.99,169,21.99,PG-13
5230,193,1,8431,4.99,2005-07-29 07:12:48,2,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,197,1,2006-02-14 22:04:36,447 Surakarta Loop,,Nyanza,271,10428.0,940830176580,Kisumu,52,Kenya,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-29 07:12:48,193,2005-08-01 10:03:48,1,1583,347,1,GAMES BOWFINGER,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,2006,English,,7,4.99,119,17.99,PG-13
6739,250,1,637,4.99,2005-05-28 18:14:29,2,JO,FOWLER,JO.FOWLER@sakilacustomer.org,254,1,2006-02-14 22:04:36,786 Stara Zagora Way,,Oyo & Osun,390,98332.0,716256596301,Oyo,69,Nigeria,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-05-28 18:14:29,250,2005-05-29 23:48:29,2,1581,347,1,GAMES BOWFINGER,A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery,2006,English,,7,4.99,119,17.99,PG-13
5255,194,1,9064,7.99,2005-07-30 07:24:55,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,198,1,2006-02-14 22:04:36,345 Oshawa Boulevard,,Tokyo-to,204,32114.0,104491201771,Hino,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-30 07:24:55,194,2005-08-07 08:44:55,2,1417,310,1,FEVER EMPIRE,A Insightful Panorama of a Cat And a Boat who must Defeat a Boat in The Gulf of Mexico,2006,English,,5,4.99,158,20.99,R
5260,194,1,14440,4.99,2005-08-21 11:59:04,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,198,1,2006-02-14 22:04:36,345 Oshawa Boulevard,,Tokyo-to,204,32114.0,104491201771,Hino,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-21 11:59:04,194,2005-08-23 10:10:04,1,3495,765,1,SATURN NAME,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,2006,English,,7,4.99,182,18.99,R
6019,222,1,8787,4.99,2005-07-29 20:43:49,2,DELORES,HANSEN,DELORES.HANSEN@sakilacustomer.org,226,1,2006-02-14 22:04:36,810 Palghat (Palakkad) Boulevard,,Jaroslavl,235,73431.0,516331171356,Jaroslavl,80,Russian Federation,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-29 20:43:49,222,2005-07-31 15:15:49,1,2366,515,2,LEGALLY SECRETARY,A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert,2006,English,,7,4.99,113,14.99,PG
6501,241,1,1059,3.99,2005-05-31 08:20:43,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,0,2006-02-14 22:04:36,1103 Bilbays Parkway,,Hubei,578,87660.0,279979529227,Xi´angfan,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-05-31 08:20:43,241,2005-06-04 09:05:43,2,3041,667,1,PEACH INNOCENT,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,2006,English,,3,2.99,160,20.99,PG-13
9980,369,1,3490,6.99,2005-07-05 23:37:13,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,374,1,2006-02-14 22:04:37,433 Florencia Street,,Chihuahua,250,91330.0,561729882725,Juárez,60,Mexico,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-05 23:37:13,369,2005-07-12 22:07:13,1,3041,667,1,PEACH INNOCENT,A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin,2006,English,,3,2.99,160,20.99,PG-13
6617,244,1,14367,0.99,2005-08-21 09:31:44,2,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,248,1,2006-02-14 22:04:36,582 Papeete Loop,,Central Visayas,294,27722.0,569868543137,Lapu-Lapu,75,Philippines,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-21 09:31:44,244,2005-08-26 03:54:44,2,870,191,2,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,English,,6,0.99,143,27.99,PG-13
6999,259,1,11184,3.99,2005-08-02 11:01:26,2,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,264,1,2006-02-14 22:04:36,1027 Banjul Place,,West Bengali,197,50390.0,538241037443,Halisahar,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-02 11:01:26,259,2005-08-11 06:29:26,1,871,191,2,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,English,,6,0.99,143,27.99,PG-13
12838,474,1,11909,0.99,2006-02-14 15:16:03,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,479,1,2006-02-14 22:04:37,1854 Okara Boulevard,,Drenthe,158,42123.0,131912793873,Emmen,67,Netherlands,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2006-02-14 15:16:03,474,,1,871,191,2,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,English,,6,0.99,143,27.99,PG-13
15152,565,1,13362,0.99,2005-08-19 21:07:54,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,571,1,2006-02-14 22:04:37,1746 Faaa Way,,Huánuco,214,32515.0,863080561151,Huánuco,74,Peru,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-19 21:07:54,565,2005-08-20 17:29:54,2,869,191,1,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,English,,6,0.99,143,27.99,PG-13
4643,171,2,6774,0.99,2005-07-12 15:56:08,2,DOLORES,WAGNER,DOLORES.WAGNER@sakilacustomer.org,175,1,2006-02-14 22:04:36,316 Uruapan Street,,Perak,223,58194.0,275788967899,Ipoh,59,Malaysia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-12 15:56:08,171,2005-07-13 18:42:08,1,868,191,1,CROOKED FROGMEN,A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park,2006,English,,6,0.99,143,27.99,PG-13
6792,252,1,2968,0.99,2005-06-20 07:41:47,2,MATTIE,HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,256,1,2006-02-14 22:04:36,1497 Yuzhou Drive,,England,312,3433.0,246810237916,London,102,United Kingdom,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-06-20 07:41:47,252,2005-06-23 04:27:47,1,4415,965,1,WATERSHIP FRONTIER,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,2006,English,,6,0.99,112,28.99,G
6861,254,1,11665,6.99,2005-08-17 05:36:57,2,MAXINE,SILVA,MAXINE.SILVA@sakilacustomer.org,259,1,2006-02-14 22:04:36,1338 Zalantun Lane,,Minas Gerais,413,45403.0,840522972766,Poços de Caldas,15,Brazil,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-17 05:36:57,254,2005-08-23 01:38:57,1,334,74,1,BIRCH ANTITRUST,A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon,2006,English,,4,4.99,162,18.99,PG
8902,329,1,12659,6.99,2005-08-18 19:05:49,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,1,2006-02-14 22:04:37,1816 Bydgoszcz Loop,,Dhaka,234,64308.0,965273813662,Jamalpur,12,Bangladesh,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-18 19:05:49,329,2005-08-24 22:12:49,2,336,74,1,BIRCH ANTITRUST,A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon,2006,English,,4,4.99,162,18.99,PG
6912,256,1,14003,6.99,2005-08-20 20:16:06,2,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,261,1,2006-02-14 22:04:36,51 Laredo Avenue,,Sagaing,342,68146.0,884536620568,Monywa,64,Myanmar,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-20 20:16:06,256,2005-08-28 14:36:06,1,3165,695,1,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,English,,6,4.99,144,12.99,PG
3045,113,2,7468,5.99,2005-07-27 18:52:27,2,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,117,1,2006-02-14 22:04:36,1079 Tel Aviv-Jaffa Boulevard,,Sucre,132,10885.0,358178933857,Cumaná,104,Venezuela,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-27 18:52:27,113,2005-08-03 19:29:27,2,3166,695,1,PRESIDENT BANG,A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia,2006,English,,6,4.99,144,12.99,PG
7190,266,1,8492,2.99,2005-07-29 09:04:17,2,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,271,1,2006-02-14 22:04:36,1587 Loja Manor,,Salzburg,447,5410.0,621625204422,Salzburg,9,Austria,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-29 09:04:17,266,2005-08-02 08:48:17,2,4553,993,2,WRONG BEHAVIOR,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,2006,English,,6,2.99,178,10.99,PG-13
15283,570,2,10168,2.99,2005-07-31 23:25:24,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,576,1,2006-02-14 22:04:37,1351 Sousse Lane,,Coahuila de Zaragoza,341,37815.0,203804046132,Monclova,60,Mexico,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-31 23:25:24,570,2005-08-02 19:03:24,1,4548,993,1,WRONG BEHAVIOR,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,2006,English,,6,2.99,178,10.99,PG-13
7203,266,1,13556,6.99,2005-08-20 04:10:26,2,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,271,1,2006-02-14 22:04:36,1587 Loja Manor,,Salzburg,447,5410.0,621625204422,Salzburg,9,Austria,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-20 04:10:26,266,2005-08-26 06:45:26,2,3914,854,2,STRANGERS GRAFFITI,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,2006,English,,4,4.99,119,22.99,R
13820,513,2,8683,9.99,2005-07-29 16:15:43,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,1,2006-02-14 22:04:37,962 Tama Loop,,,583,65952.0,282667506728,Yangor,65,Nauru,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-29 16:15:43,513,2005-08-07 19:19:43,1,3915,854,2,STRANGERS GRAFFITI,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,2006,English,,4,4.99,119,22.99,R
