AgencyID,CreditRating,AddressLine1,MaritalStatus,NetWorth,LastName,MiddleInitial,Age,FirstName,PostalCode,OwnOrRentFlag,Gender,AddressLine2,City,State,Country
Ofn5831,730.0,,M,,Ofnlmdxyr,P,67.0,Frhxiom,OWMDEM,O,,Ljqdbtwlfqvdsjxfigbqhdkfykmjhb,Montpelier,Saskatchewan,United States of America
ZTJ5832,584.0,FXLCKJZIWBDWPFZFXXXPJDMRMNWLJYLUFVMYRAPFVQERXUHYUKFOLXOGGPVRUUSJDAYCFQ,S,1368496.0,ZTJTYMMJRAJLQGIMGIRBBLRF,,72.0,RPTQRWZETUXBOCFRYEDJQHTDFW,WTYQLFXYK,O,,,Great Falls,Quebec,United States of America
ZVA5833,741.0,gwkdncehwkflhprtsbcxamzopsnzigutdqihsnliksqrhdpsajvrggfei,M,2436012.0,ZVAKOMDXENMUXKOHKCNMT,,15.0,Ovgfpfcdwjbrepzbkqccjnkdpenc,WGIREC,U,,Svncwbbqagahictrkiuxdlzapitzjdorkvoqjxejbppbxcoyywywodr,Nashua,MD,United States of America
LGQ5834,340.0,FLOCOVANUJJRCIJFHXNOWGPBJCHQOWKIRBJQGMOOULMKIZGKSZD,M,1857479.0,LGQKJLYTGXLBOIQYJQISPCASAQBDR,J,37.0,Vmapk,fqmmzcj,U,,BLYGZMZQNATNLYCPUBZKHRMKEVLGNQKABXAR,Garland,TN,
sgh5835,830.0,Flxximspcwdaheistsocrrclzygpwhhexsaelwb,U,2184880.0,sghig,k,92.0,Twhrgnlyqzkh,upjuh,U,,Hrqoptqrgornfdfweoxevmgzteeaccqdvdpdhrmbobaa,Fullerton,WI,
nxa5836,752.0,gttwohdlghnjcmtvuxtqmblwalwlnjqavejzzwiyampnxhwrzpby,M,2704789.0,nxalrfmangx,,68.0,NYHCIIDMNDGAOQBZIFSUJBZH,qccxavvwq,O,,odmtlrtgusjjbtlbvtoxctducppoipeqqydealovxlfconbnhipgyglxfjvmkfeiydt,Naperville,TX,United States of America
UQP5837,683.0,Nvpfrbdtvleggofumirfqfcmpdrfjthzvopuqsgalludxkmacz,S,577252.0,UQPIMAXJDQEZJIYWFEHHY,N,,QQWYOBYXDHDMKGSCTSVTSOEVEYRBE,mcntfpnpnnd,U,f,Qojapldhfvbdfntpwajsyswwfbxfsfoikogzjsrdncbkeggfwdlgaxpmioswrxsmdewk,Charlottetown,FL,United States of America
KKO5838,392.0,Aocwwsstpoumyqhnmqxvejuphmeuwmlbmkcezhkyjggncmbxuwzppltllf,W,2245926.0,KKOBVMQELNNZXTXEWOUHIA,O,1.0,Lbartseptuvzxysjkenycwqdqawroq,Yqblkmdmqv,O,,aiqvackuoaanqtstekivtr,Anchorage,VA,Canada
PBB5839,438.0,Gslbibmuxqbawnvhqpvjwhsoxivwyfh,U,1563592.0,PBBIUOIKPAMBQKPJQZAWRI,o,35.0,EIPMWWOM,Xdjiszk,U,M,DVAPEJIEQGBOPORLPSOWASWWQKMTNUUBCZFVIFGKJZCQSVRIIQDUUMQYIDKKKFMTOCCBR,Provo,MA,Canada
xtx5840,357.0,hnhlcedwidewbqwacbieqozpfpoqsnnvtteaymfqilgqurupeqymmgmjscanxbmvsstslooflsbhpqx,U,3238607.0,xtxicisyynhhadzljkhubnkcpheuof,,36.0,ZGFHKIRCQCMGFQIUNWGBFOYXYKVQQ,Jpgusi,O,m,BFKTIOZJGDUNZKRJJVPZWFXKGZGCZ,Casper,TN,
Xtx5841,,kzknkwqwxmyzzcrksukqjidwvihoesvasdyurfkqnbybcspcwjqxfogwlxqeghvko,U,3660614.0,Xtxpqzhftdel,a,74.0,Zyzokyotkdalakxxcwdvonnz,Vveazfbogfqu,O,,Tinlr,Brownsville,MA,United States of America
kmr5842,333.0,NEGBLFEKHVSXAEZAPJPOGUJ,U,803628.0,kmryzbltbog,,30.0,QTHIXFIWOQBYPMJHVS,Zceqityrown,R,m,Fmruhdlpolwzallxjsjixjtzmvscpcutpdveaxjkcclswfuhftkubkweceapszt,Independence,IA,Canada
Vbx5843,800.0,NEJCFVMBVXDOPHWTMWBYXFNCDQVTUZGYCRLWARGDDBFLBRNWAKGIQVQJBDNCCCM,S,1314606.0,Vbxwlpuzhmitcxc,m,10.0,Pjtrg,Pgqnyjbb,O,,Bzhbjbbgvnwczjrirteaytdbsmgafislb,Chula Vista,LA,United States of America
Hik5844,612.0,XREMGHKKXYDTG,S,2206184.0,Hikvmauxmjmnycac,,86.0,korajbrtb,KSFOIIWLMU,,m,Evyniryqunrwwqxbbicjixrgtgrudxwkeqdsfinfwhtsfwpdalfwqtpjdcxvxaqnajp,Kansas City,ME,Canada
lic5845,740.0,Xxkjzfapdcakhlyodacncuioeoesdczibeb,M,,licggtc,,61.0,Cpauvc,Bvphsjfm,O,F,DUTXAWGSBFWLNMCGFJAFCDXPJHWGMSIFEHIADJBUIMW,Augusta,DC,United States of America
Oqu5846,,WKFZJHYQIUROIECYLGFIXQJBSLIXQHGSSZHPEODERTHFJCZMZZKQIYKCUFUKCSYE,D,1540462.0,Oqucfqyjsyaethrkquxogxnic,,81.0,UBQKHHYFZQWTBQJAW,Ubfnhjgurhxk,O,M,Gezeuzglfnvkarzjnbdunynpyovyxhpqfaeoqnkyluqssfulgqknecfpovzbkieoxefwndtnplddqw,Dallas,FL,United States of America
nrk5847,335.0,Rqyxiozkdwojcosajwpwq,M,1866336.0,nrknaenjfuwlperkqhnvbgkvetcgt,,37.0,Tfruopwidisffvixdurfaiptbmnzj,Nvxufsxkienw,O,,tejmuolayvgyfmstvooimytbxdgkligxhwvedntbwbabesknmtmnuczvzmxtyrqmll,Anchorage,OK,United States of America
Ktv5848,339.0,Dwalapstynxjglcpbzksaelo,M,3835706.0,Ktvdbxgqmiprsvftfjas,v,67.0,Qmzrnpbcgj,Stkkacyy,O,m,HWKFKDWNYFZ,Hilo,AK,Canada
pnx5849,829.0,WEQNGPQLMOSDBBTWFQYUJLLLW,D,1919593.0,pnxzldwqxqlsahyoljxlwpcznpodd,,37.0,Bnocowsnwbqzygjg,htkbgcgktttk,U,m,Freumccmokzsqobzgr,Columbus,VA,United States of America
TBF5850,785.0,Wywfmzjplgecfvfzymwjpedzpekxtggcl,U,1214800.0,TBFDIXITYXHJUVXMP,,62.0,Gnswuxfstetyhxrbooolpdoqxnzrk,Szgpyco,R,F,qmdybcefryojpjcqcieucroediacfj,St. Johns,HI,United States of America
XJP5851,457.0,Dsrtbypgnzucmvrakhveeecgxxxukmmigcylftco,S,3133611.0,XJPXRQGOBBYRPORZKPMI,,95.0,Zilcmiv,yohmfklfx,O,M,Hujubernqwgilzypqplrikpos,Coral Springs,GA,United States of America
Csy5852,390.0,Xibhplolgkfrnpugcwadesypwwagnvaqhexvbkvvnkdclbhaunmc,M,1327474.0,Csywrkss,,21.0,YSZNF,RWBDTXZSOF,O,m,jdknkcrgnnlqrndegasbmsqtgummiwwjdeuqcznzeqhuivushphxystjudekdlcozhdtwqndsqipo,Jersey City,British Columbia,United States of America
HCB5853,697.0,Dmkbyblltuayfuejuijdebwswlxlhekplplavgcgtoevsgukdiwgvjjoxvcbybpmy,W,1017005.0,HCBEVNHSPIGZENMOGL,,10.0,Ppsbleldidcswsgqzs,Tylwbnuo,O,m,,Plano,MO,United States of America
SEQ5854,658.0,bzerpzigfyhdnh,M,895574.0,SEQUTOPMQOOFXWLGLBZWLTEHOMBSB,,59.0,ovieofvqnard,Xyzhgwrt,R,F,,St. Johns,NJ,Canada
Aqo5855,643.0,Vwlojnwzsuvwbsakpilwvsfjsirbicrftvzujptwvyeytsasheslrnxgoacokgc,,256493.0,Aqoizhxqnpcrnkvl,F,16.0,ifojfgcnt,nrztrxwq,O,m,hwcgpp,Rancho Cucamonga,HI,United States of America
mva5856,467.0,Bpgvs,U,3558673.0,mvawcnnlrfbsdubuamzxpzlccnticd,Y,30.0,CNJLLM,Oppkynbdscdi,R,,bqoaurpwzcijdtgpevmqdlxexprauubctezoerwtllxkrjguheial,Oklahoma City,ID,United States of America
ZUP5857,394.0,QBZKPDCIHGUJZOYGAUKSPAIABXHMZGISWWZILBJLGGVDBXRPXQRTNEEVJYJZRHZBHXYVXJTJGFEPQDVT,M,3527812.0,ZUPLEHTDQOKSCMJPOGOPWHFOGEPIA,,22.0,tkewksahwuqoiluluap,Lacsffz,,,Vbfsbjkxeeoqcfqvwhuupohtxbriojt,Hayward,DE,United States of America
WMU5858,625.0,Oqsmtwzgzjmedpjyrzysscrjwnwwulcweunpfzosxdfwjgoommvypukjduxeukrnkddqjotgfeo,M,1962937.0,WMUSQKVOWFV,,100.0,Wzhbrvbrdcmtazcw,Omdkozacaq,O,M,Ruwvkdwqxncufehftougxwwmkttyngbbtsyilqwcmblpmpidxkkxezsxfgrrsgpaxfuyaid,Chandler,NM,Canada
Myb5859,829.0,qzwliqbahpjdasfqrpnbjyaitriiwj,U,2843445.0,Mybjwfkmyzoxir,,98.0,ingkuaf,Zdpfysgqoe,O,,Wpwancgcdmjhsmkagmywvaesqcukqwutuplnhv,Vancouver,CA,Canada
Gju5860,745.0,Ymqyliryknbioixcepvrrutszsfmhmefyudvrivobfofrqpdsiw,S,3930335.0,Gjuhkjhb,A,53.0,Xkcstrfsedrnswbhpnj,yxvsz,O,m,Ejylthorhpbxxpfgnuwzufelrgwdjfklqsdmvhensdwhjsilpwisjiozxrbfhuykda,Buffalo,British Columbia,United States of America
Hij5861,350.0,Rajcgncpwbuqrdykpjgsezpuixpkokttsomvaflkmicurvcwlqthjurqsgudr,D,222351.0,Hijtmq,,38.0,Rgbhwenwvaxisdh,Gkeilctopxjw,O,m,Asmtxftrnpiihhfdcvijhjlofkbhgrutqzmgynyyxs,Garden Grove,FL,Canada
Kru5862,483.0,anwjckvrvetnrdoakshqudowmlcdawsfrdycxjrdqslaogz,M,2670896.0,Kruowoukf,U,26.0,Ywjuvxodinqqtibgzo,RQCSKPVAEC,U,,Nsftgibdinhgwraipofzuenyutmlhvpdtrmapwkncmcrfwksxytyotzxgdzoqezatbuecbvs,Minneapolis,Manitoba,United States of America
Cmf5863,384.0,pofusnhozowmmbwxswmdxmhktpvbbrlppgymiouubpcntqhmzwoakrzpqedncurjlrjuyop,M,295495.0,Cmfpwbdvuuwejrvrunffcscw,u,59.0,pbvkxtdnruqrpwwzjvmui,Fwmgambvjynp,R,,Jocvfuwkfpkufyqvlykxpimkkrudwmjshfjijplvadhrrebptfvotocoilzlwgwxbpvpwsgzqgbmg,Anchorage,British Columbia,
Ort5864,595.0,,W,1843120.0,Ortysdxmdsexod,S,64.0,Ngxiofrsuzhenwtwvl,Pyunn,O,m,SMMYKYYUXGTNMXLCNEFTBKLNBCJISSFROKXUALALAQSWYKKQTRKSLXHQKBBIYVXLW,Norfolk,OK,United States of America
Bga5865,417.0,nmtcuhcbnaoxagbcfedfxtahewvgyofniadahxkwvqbjvuejhyrxdhr,U,2247037.0,Bgasyhlgvgomsxu,,96.0,Qooxxqiyqkmgnjqhbcssxxvo,Owujig,O,F,shjduyxiyskriaioqsndqmpagwwrrvirbpsrnommqtxhbyrnevpjadlkhxytzojeheceegfh,Biloxi,UT,United States of America
QET5866,637.0,lzdhwtotcayyyyuibcprnrljpjjxpbimvanjqxaryeflqhubwa,M,3596184.0,QETHPGXODQVEVNATIMEA,z,45.0,TMAUXIUBKYW,Mozjwkthxrr,U,,Ywdnflyeapeorshpljijbtpvilizrhsoycbyx,Laredo,Saskatchewan,United States of America
sng5867,,Exqbryzjpcrmkfswogszztsnjaelrtyqi,W,946827.0,sngtdyfbkyonifxsvngkp,,54.0,MCKNHAEF,Xxajlhp,,,goagefzeiqizpexhkwqmmlevdrsefizozslvoprpux,New York,VT,United States of America
VEA5868,488.0,jwicmzlyiaxtktvrpikvodmpabvmeycxmwudtrjfbkbygtmbkkcqyrxotowocaxpybuffy,M,3745601.0,VEANBETK,g,84.0,BSSDJK,Ussxggysaqk,,,erupggqbxlalxopaqzpaaddhunrfrcewsip,Stamford,GA,United States of America
XXY5869,689.0,Bxljozbfivsklbddquqmpltgitdvvxanlixatdsqfjfqtwiyyzfgfwxfihemnigshrschzlw,D,,XXYEBUWECDNRJVYF,A,82.0,cdbennnxadpzntjrbt,Vrmalqurce,R,,xnwaojukksfkjkavxebhhkrbcmubmykvyoyzhlmemqskzjsy,Sterling Heights,TX,United States of America
Neo5870,,GKCVOPFLULPCOLBO,U,1076128.0,Neofhrzjm,,98.0,Ibhrjajkqnlizcfotrvxlligprtl,Nmrsv,R,M,Fshtdsoclomgq,Pittsburgh,AR,United States of America
TRZ5871,352.0,,D,3929681.0,TRZHQLDPAMTGW,C,78.0,Sjoajgtyxhsqcgdjrxiqnvtxk,Urhtcnukfkl,,f,Vnvmajpkcgvaekvmdvoq,Spokane,RI,United States of America
leq5872,763.0,Mvtolotkchkuskf,S,163867.0,leqboiriertozoihpscx,,38.0,pmfojbwwcuebzzprjnofmujkiklx,RUEZDAQVT,R,F,Lqgcrapjigvrkookftxrtuhjepzzycohfrqxrfoukxhe,Palmdale,MI,
elz5873,322.0,Ivhxuvksrkofqnmqkpblylhhpkbgpikevhmzqkywflbuaddnwjytpvknlzqli,S,546973.0,elzhhjxxoyimurcntbrgue,,7.0,Ncputqewohoiazebg,Tocdzt,O,F,Xyxdhnridgvlbjlxphrqyyntuwykefhfhlejdzrsxoqtpkjtjlrctlkbgqpvxnler,New Haven,NC,United States of America
Len5874,758.0,Mgmdtkwnjfxmiorcncuekgjqqygzkoci,W,1427322.0,Lenfunjhojlzgiqwxhakzeil,,66.0,Fdemivjlusxe,,R,,Arepacqruyyvmbfmseclmxckpdnm,Cincinnati,MO,United States of America
LJF5875,553.0,Fcehzhsbawqhehppvv,,3606377.0,LJFSKYOSIDUYHPLAXDLXWEVDE,O,71.0,Qkjasjrjcyoxzjlxjmkfrwqapr,Eyubwnni,R,,Neebwfrvmkyqtpmekqptpssxmhnvgiwpbiavvvoqzxbruhiaaiaiuhnypxemiqtnkahnbhk,Shreveport,Saskatchewan,United States of America
PXG5876,499.0,evkzctggpbrougjpuiploujyljwhiqrhqgbmuleldmynvhdekffwvikenuf,U,2455002.0,PXGLSPROMHJNBDZTRJKJ,I,2.0,DKDRWJV,Aiiik,O,m,FGLANRQRFITISB,Gary,TX,Canada
Lrs5877,315.0,QQROFVACLPMOIGS,M,2811000.0,Lrswpbuefaoldrapobeaghxgnzyg,,61.0,mkqfwkpwokoztwv,sgmblbp,U,m,HHSXIFUJEURSKMVDCRZPBNG,Sandy,DE,United States of America
Qlh5878,415.0,Aafjndkvfsvzznzehtwltlplnomnxtvdpyhkgvqvpqikfsavnscfqeii,S,769088.0,Qlhynahsmvzulbbj,,17.0,NXIEYKFBQXYBWZHRPMEVR,Hhjdzk,,,,Stamford,UT,United States of America
BVV5879,,Nehjkqixwilyzoaqhtpeedjocphlwqjqrshowwgxayu,U,994500.0,BVVUUYIUAJRQWSEJIGBCYJWF,,24.0,UDIPQWRJTKRBNA,xavqnrmvqrl,O,m,Zahlqhahokkvzrlvnjlgxrovgesewjyxvalpahniizxltpywnsjgtifoeasccr,Sacramento,OR,United States of America
Ytp5880,517.0,rkkwxudgqqbltxubngoqvxpkwfirody,M,2575918.0,Ytptbxtaahugwgpuxp,z,95.0,Jafcbtyhqjrtlmwxyfprskab,lfkmkwhtvw,O,M,Qnbeeoobpcivfsvxzngtaarwaybzerahrswitvbxdezrcloorzsrelhw,Stockton,NE,United States of America
ccj5881,566.0,,U,3514947.0,ccjfdhufpgjwtayh,,79.0,Ijmmqqbuvtapedhtbflrfyis,tkddzfk,O,,ZGDKCTNHNZTLICYUXMNOFXSTMGPIMPRQJT,Concord,UT,United States of America
jwc5882,464.0,mftupkpxtmlbvgmnsqollmhdkbdjyqne,S,436625.0,jwcvwcwgksvmhioafyocqpquvs,E,14.0,LNPSCWMU,Txewimkudt,O,,YRVTXFMVCBFYYGEJKLDLARXTBHUGBMOHSMHJOFTRKAIJKVJGBTUGDTMFTKWKC,Modesto,AK,Canada
Onv5883,814.0,JUHDYNXMEMZKLF,M,2557541.0,Onvpqddilqycrmakc,,87.0,Xrjkozydek,Hhiikxbl,O,M,Qqxpibzdjcbpqshjpmnqqonkmvggwzujqmlqqbhfoyjazshptcihlcbzekpktexnjqb,Erie,WV,United States of America
EPA5884,833.0,,W,471068.0,EPAMLUNFROSNFFEHKIMUIOCMW,,92.0,Goibexuzsjaoo,Xggqu,O,F,QCZQHASISHOXLBAGKPBSNCKVMAKJPOXMWIVGLOEHZRAQDTCAEBSWE,Fayetteville,UT,United States of America
Sae5885,376.0,QBLMOGARKVZNAVQPVDZTRBLDUZMNQLERCEBIIKMKVQDQMCBVZLGRIGQJOYTYXER,D,2887196.0,Saelwmgfdk,b,49.0,Tchnvhxvgkrkq,xuvuzhivaq,U,,pmmskqeohjvmwjjuzztcfmvzqcsbuzpvcno,Chesapeake,UT,United States of America
Cat5886,820.0,Ugalx,U,2883813.0,Catqrsizdroc,,65.0,Aeupzilfxqrndfuynznjogitzj,djxjhvdqjiqg,O,,Txozygjirugzqktriudiyspqrxokjcoostlrcxujnn,Rancho Cucamonga,DC,United States of America
qhb5887,628.0,Duopafhcrbmdwtfwdqoiveeqaumsmokxlsqqhvobkovsqj,W,1039128.0,qhbcaz,F,65.0,keumkbdiscaf,BDNPCVLEZ,,F,,Anaheim,CO,Canada
Mgx5888,815.0,bmdmiploaxjmvhitmgexxexuihzhmzfphcxwhjlhqctfiumsjxifthjufmtjgxnunxrchdnors,D,751181.0,Mgxyl,H,10.0,zmpkczwqbxalguakensdkb,doduatxmqeft,U,f,Kcmlcwokxuanhmydn,Columbia,UT,United States of America
TWJ5889,810.0,MZQZOGXPXGTSNVXAEQBPCOIQJYCQHXVPYRMWWDDXNAHLVRMPGCAQKKCKCGYK,M,2435785.0,TWJILPAITCFSIWFTVMPWVGGERJ,,16.0,fdekeqrkdewozsgxywhmrk,Fxbvpbl,R,f,ofrndqatzctjxbnlzsmuqnpujeregulpqkfwbmswzkzvmnhytymmstqwaalwlycrgpttvjxnnmby,St. Louis,WV,Canada
Vbw5890,699.0,hostmgvbnfcobfxtxaxzjmumirfbdijyueaqhmaxyhyeazsahasmeqfwwxurzoyhvxdaautlv,U,,Vbwbeftrevarheksz,,37.0,ormlryyxdzyglnzdimzqgxdlkmk,Qdmxgni,O,,tcgqdgjshwjimhfvvqnvlw,Omaha,WA,United States of America
Cju5891,462.0,BRSUUMEHUWYUHFATPMBCMUFDKEQXUKLYJEUIQBRWX,M,2955584.0,Cjudpvdcegd,U,63.0,Szukhf,WUQWWY,U,,Mlglginmmciuwygnwatyeeslvjfooessttsptpfvueebiilhqlqmvqohxfvunakwcnw,Pembroke Pines,FL,United States of America
Rdt5892,423.0,jgemfrnhgoepcmjpdwskalawuohnvkstpfmugchwifiraohqwstdfvnsvtu,D,3467569.0,Rdtpgts,o,39.0,Eakphsjb,ecwagsh,O,,ynslweeidoynycjf,Indianapolis,MS,Canada
Dvt5893,828.0,Xqixmhqshqwpqupfuodordp,S,139536.0,Dvtdcoxpwuru,l,11.0,tkupcuvbhjatantklgibqseq,dhjuvenn,O,,Ltzctawaxzathyzudqxjacetkasimnalrudhvzjwl,El Monte,MO,United States of America
rdg5894,419.0,wxbbxkgvisdnprjmjgxhoqcbocdugfvn,S,2610678.0,rdgjvzyaaphlojluklshtmsyczw,r,72.0,Tpkpjptifzmepgdmomhwukvb,axmmxrvcvhg,O,,SEQAVFHGITXQWIYYCDMAQXKDPFETVTRFCKPNJAYZFMHNTJA,Sacramento,AR,Canada
Mrh5895,568.0,cvnuprqrnihnjzbsagnrkiwtxmclahgtmbkfqmjovpltdbbww,U,1070636.0,Mrhvmcpebgzorya,V,37.0,govzwarfndvvvixwlgswrdnijuqoh,fmlwo,O,,WAXPBNNYTNFNFJCMX,St. Johns,CT,United States of America
Jkm5896,807.0,Itmulhwcodzxffllzrsuotlbmaknltmlxidpkbfghhtxccpwjlioqbktsqtcpnqsqpn,S,1069755.0,Jkmpesmrvijjpptvuqbpwqoj,,7.0,AHPZQTICIWEGHLEJV,,,,qcqvyalodyuirfgxfikwcpweptfcurmqelzqcsajzzlnscrexwsbco,Norfolk,Nova Scotia,United States of America
Umq5897,603.0,Rksytxwqindtxdyvxqgfqg,W,2910768.0,Umqiuhuvpmgjprjgid,C,22.0,wgbdwstmyehcuavavgoyoby,yzdqddacd,O,,urubmahnvyaobtcexgxhxqllswviftrfkxkxjdtbfxp,Garden Grove,KY,United States of America
Cmv5898,559.0,RKJJVH,M,3924236.0,Cmvtratpfplbtjfupv,,97.0,Moqjenhtnvfawehbhpvkzkxmpsyv,EBTBKSIRMOFV,U,,LADSWSHQURZPRNBGCLXVHQSZHJVCSSVGRENOHZDCAKWEDQNLQHNSKOUKMJOQOHTEFVCPAO,Las Cruces,WV,United States of America
Anm5899,797.0,zlptlgkwjvbstsrfpezofhzvglbhwrugxcxvlvsjagrsswiihda,W,1656931.0,Anmsdntgxcqudswsewjbo,,53.0,Vhteghjueilf,,O,f,Mgjempfsjjpjkjvkewdbldcjlshyupdguljsrljcbpvtgfooofsaugptdapvezdnsiifwutin,Dawson City,Manitoba,Canada
kmt5900,691.0,xveudxhjtwwvqfjsfckjgyqokdmlstwxmc,M,3574517.0,kmtxkcppfpbxsnamvpycasq,,56.0,Dchwmsg,Rlervwvkkdxc,U,,Xdwhinvyucgsd,Irvine,NV,Canada
Mbc5901,834.0,,W,565888.0,Mbcsgndgfpxvhmtcqawsinb,,86.0,Ddwsr,Dvmpaurv,O,,knfmujii,San Antonio,AZ,United States of America
ocv5902,344.0,AQKMVBWHVTWSCISGXHSBVDHELWUUQDMCSTTKRQITRWAKWHBYGKAJBUTMFRQLMEBXD,M,778032.0,ocvkcdngecmbc,,49.0,Siqatnzrthtjmdedkgtrdhe,xhrkwrqkzehs,U,,,St. Catharines,AR,United States of America
Uzb5903,325.0,Vdbwthaabrqkz,,2692844.0,Uzbqhujldvowt,Y,52.0,Adsrgmjluvdtdvplx,,R,m,Vgneceackvysomlq,Montreal,NV,United States of America
FUV5904,430.0,Zerbgnlljhuxln,D,797567.0,FUVQAWAGYFAHICTCXZIKNGLKWK,,,Wbgflfugxko,rkxrh,O,,Nouzvotzximlgpxpwvqclkgwccclypqeijisdchlpzcjez,Casper,Prince Edward Island,United States of America
Hqe5905,743.0,Mrbwspxbooynkqglcbcriituxfxobuxbxylhwundafhpqfupjbdqisqchkynzpprfbi,S,3048104.0,Hqevgcubqhhuyriihoatipiqqtjkep,,14.0,uehynldnpaycmamtxrudyyb,Oeeriawryn,O,,OFFUKXKFJUWQK,Denver,MO,United States of America
FGF5906,675.0,nswjvebdenyapucfdc,U,2390389.0,FGFAMQRNZJOWWTVS,M,66.0,HEGMOMGNJNZXVPSPGD,Kqxdssblvhxx,O,,Ismvrjpxltegwtjfvlamqaagfkkqvhfseftgm,Riverside,WA,United States of America
zhr5907,621.0,LMKRTLCLARLQZOOJCTVPJNEOYVNOCWVMFBKVGGULOTXRBQWBGTSXJDISPCTRCKH,S,3704795.0,zhrzcvgfwgqxobexjfpjby,,85.0,xdjauletprkjcya,XTCLLX,O,M,Jhbfiiqohlpmaqcmcygvkaawgpujwjrchjaaqyqetealrrkfllhfpxtx,Henderson,AZ,United States of America
Tec5908,,bsmrzndlwzbfqszkyyuplytvhdkoibqtphcbnjauw,,,Teceyeqcptniedptmxmtviy,W,65.0,Krdsx,LVRKM,O,,,Mesa,FL,United States of America
OYW5909,392.0,hcqzajmhnvigeufdpmkfnnceqptnfltfucdknmcwyjwshgrexfwtjvlxwntmsjkoyzzlbercfrf,U,1974258.0,OYWOUGJQP,t,4.0,Muupyhsgqzocprkesuyuulxbqpo,Pbsgt,R,f,gtvuztcjfuytjftgqoqbxxwkhinadngvmsvyzscajskupshlicyvguqlpczdwwlosbigqh,Biloxi,British Columbia,Canada
IOX5910,708.0,fmxlsxckrerrzgassugbpaaebwovquvmcywbquzlpkjufwaqcrbcsbhpjntapgdpukvbxcmijykms,M,2045471.0,IOXURLZGPFLDMW,c,100.0,Ljujyvltyjgmgbarkgd,pngphp,O,F,Zvewkcijjpjpjvvtgarvpvxmxqzybrsaenkrvqdvutygnzrpxz,Lincoln,MA,United States of America
HJW5911,405.0,Kihoaqqzvoxizfwpknmsdokpdexpcwoikkczvgdsjxwstnfaqmqkwvvusgfflpvupoiieren,U,3977705.0,HJWYJAHX,W,,sldliymk,Xlmonslnuua,O,F,Lnoowvcfyddrrefs,Montreal,Newfoundland,United States of America
Mfx5912,819.0,LWLOQJWYQKYFTQPZVTHUXRQIKCJWTMYSXFBPJSPKHWUORWTOLCGCKQXUOWIRNWPTVVCWBASSIFWJL,U,1931237.0,Mfxonusvj,,,SHVWECGFXHMALMH,Lpuxscruw,R,,Cejorftwpblqkcydorjcxbkanqphpnnowpacfetwbxokcjcrfw,Durham,VT,
Ljk5913,729.0,HXAHHECKJNWNENAJAAYNJDXIMABSRWEJYPLXZEOTFYDJFMXAOGEPVBXSPCUAW,M,1731208.0,Ljkiwwmtqppcxohpfrquws,i,2.0,nsttqzaauqmftnrtxemh,emauihfsms,R,F,MLCIFGAIJHLENEVZWMASKNPTXV,Nashua,Alberta,United States of America
fpm5914,393.0,nnjgssjhwfmxhcshvmcwkrjjsgdmzucookadrefirsxkamwshgkjmgnxeudamqmgzebfsg,M,2393806.0,fpmdgyzbwgicjugspddnwchokolun,,8.0,Elhisschlgeco,uaurb,O,m,Upkozvhpzdluecrwocqspbmqgqxfalxuciibwizapbuvxiidnlmmdgcylegdkmfjhtdvthybmeqmwqhn,Newark,GA,United States of America
Aou5915,647.0,Pmfdbpelxnpqrptviepigaildihoejarmqkwzbhxrspocaxrmzkqbkiwimgxvyssfwtufx,M,2679337.0,Aouqxvmtsouxvdua,k,85.0,skhmsmwiv,OFONHDW,,,WRQKAKKZUEIEMFTNVGUWRKYOCEIZNRTZGWPFAIHMMT,Salinas,NM,
Srf5916,811.0,lgtnyhvuzvtyjmqdpmykuwcycsmqtibvmrayezwahmbn,M,1600619.0,Srfyxlhauzvhkgokpbwcwsnvga,K,63.0,LXPEEKWWVUYBIKVLUMFZPOLH,CWNVJMPFO,U,F,wvzrempymiebjblgdxfolz,Fresno,OR,United States of America
TRJ5917,671.0,qvhfaddklzthljjwdnfosetwudwtkmkvadzytsle,S,3240938.0,TRJPPFXCMIBADTBHNB,O,92.0,Twaqvdxvg,XADZBYN,,m,Abiwfabxrnjgobfrgubwsjfcvneoaznkcdsjbkrfwkkgtrdzpcrospcgfzzxmqzfglpvbkmh,Garland,LA,United States of America
Jvf5918,658.0,pcmhrexuwtugxzwefuogsjhpwxzeh,M,2712555.0,Jvffjaczugz,t,88.0,Hmocsaidupkkewhdnmxuycrovqwd,Nbiase,O,f,YFKQNEKZNYKNMMOWGJOCP,Honolulu,MS,Canada
VVS5919,470.0,Jngvqvvykcploubntgesvqlebsqhlrnhhsorqvrpyqimsntzpyiizjiphwtfkusuddwdl,D,3333776.0,VVSNXQKO,J,20.0,Sisqu,Riqabmtjos,U,,Hyqmncpfuwpwdksuuscfkytbqpvjkqolldrqyodtqqaezopjoemsozdmlxkapy,Escondido,ND,Canada
EBK5920,670.0,fdfbsgrwtipyjlgwmpgwxzfhpiagwfxmlmjvhtqnvjbnnctpeteewhgxhjgyhbrm,U,3210542.0,EBKMEUPLTBIAFS,,19.0,nieizurwlaysxrewweouiwbbmvg,Qwgvkxka,R,,Pgwqcttzaomkucydrapuokcggoqjnlohbzogqisubxtdffdr,Topeka,Ontario,United States of America
