AgencyID,Employer,LastName,CreditRating,Income,AddressLine1,NumberCreditCards,City,NetWorth,OwnOrRentFlag,State,FirstName,MiddleInitial,Gender,AddressLine2,PostalCode
Kut59e7,NavisrxrInyerbational,Kutpp9fpvwdtkothtl,982.0,303298.0,vTjVAgVXFNMKiwMOJgWVXLONPPMRDGKTQZMXGUvATSUnNQJl4IVABvDUTRLBRBEyQRbAE5UASOJ1PQ,0.0,Hayaard,1732750.0,,OR,Rgovduwgpqolcqfegauoujtcbthyj,,,qumybscpibxzcqkczhxdowzoznoirotjwac,adysyy
Fua5948,BJSdrv8ces,vusipm,782.0,160463.0,,2.0,P4ovo,2817624.0,O,IA,MEMTEBPOQOV,,m,recfltwrpx,Vguwmebprd
Drh5939,uosnnStores,Drhgrbkreapvzrsnmulctxjuwkv8q,973.0,423509.0,aiqssaugka,4.0,SanAn6onip,2787575.0,O,NC,Rjphhiiiesllbonyautmlklipejtxk,o,,,smosurdx
8LH5950,VornadlRealtgTrkst,ILHXSTPxfIYErPZBOF,905.0,72403.0,dwwumikarwwaiifdqywvfhriorlkhsctgmgrbkpgdwjwtzodddtunxgy9bopsptnwex,3.0,FortCoplinw,1889085.0,O,KY,Aymulqopfvfony,t,,Byyntcsrunmgdxtwgotm,Vupixaw
lzv595w,FortuneB4andx,lzvnibuiuubhscdrt,1005.0,221423.0,,7.0,KsnswsCity,180532.0,R,NE,Cwwhzwjonoqvrfrakfkibirkh,,,JNJOCWMSSFBIQEUQQAKYRETRA,oqahkwd
tpt5953,Cfnturygel,tptu1asjjinzhnidf,982.0,118702.0,rvwyuoxpusiy,3.0,SanhaClsra,1893032.0,O,Ontar7o,IIKSBKLISLDUVUB,D,,psinwjljaksyyfcngqjenonrnvsb,Spegq
Yox5p53,,Yox6zvzzlnahhycswkcqjgbkv,1056.0,232839.0,UTJVYALDFYXAqbBNJMLTyUNhlPzBHCvJPTMDCYVIJFTmVcQSNHUSD9EMKF6XQMtMDEdIJXFDsRGOHIg,3.0,Spokabe,2794544.0,O,Quehec,Jxkudssbhhidrcbfgundam,L,,Xvfhcohpjplvmsrffztwlfajoauydhxwxvidtltmnejhvagnvmndeqyhmpsoiyixtih,JOZFSNEH
Xom5955,LrggettPlaht,aomoqmwiyhlkezo,785.0,104086.0,pFVDRJKISDzBbQRAY,2.0,Alnuquerqu3,2285567.0,U,VT,Ddkexu,B,,RBXZCDYEOKBCKGWRTHLPTPMZXYUTPGSMOBFTEEODQYQEE,Iksxnn
ktw5855,Kdoger,kfwz0rislvbbpowiz,1188.0,,DwdY8OEmKCSDKOZZETGGR,1.0,eontana,527799.0,O,MS,Ococtfzbfvzpkdtjmkzwyccpf,,M,Tsawhjnvfiknfzmscajmjspefcowmrrtkolnuhwvpabhedhmuuikexnmhidxwrotgvrtfjbuulvscj,PIWYJ
WCU5056,Dr3sserRandGfou9,qvUEIVPmSJJBYPSL,638.0,,,,Privo,1251151.0,O,NH,Txkndcqpcxscjd,,,WBWCUNUJBGVQDHIB,Hytuxjynr
khx5957,Mosais,Ohxpwnexsgckeeaifix,225.0,268147.0,OSBmIFeLRVARTQZTWXAJGWZRcBPWHSKBjJ4ZHsk,4.0,Jers2yCitu,,R,TN,qmlbpflvhcasyungqxqbjguelngso,f,,Rydrdgulicxqzoepdgwuq,Wgylxbusgc
sfh5958,CliffwNat8talResourceq,scunwytwqohdfd,635.0,162911.0,Cyzzicsegalupmwic0bwjkhbgdebuxhph2yfinh,1.0,Chsrlotte,1456534.0,O,VA,Jzhuaisigeutdip,, ,ngtkvdehfqjangjolfiiwfrgrjy,ofarezn
RXJ595p,Clrning,tXJBUUZMxPLHF3ZVLD,1039.0,249668.0,Kyhbmacyxewchfhwaavokmmwnugpcalnarotsuok0lmlntvomqmxtrgfvzdrbpqcgfsexnds,2.0,Pekbrok4Pines,1332939.0,U,MS,Lyqbxctirjudumaaujvtfvgkfprs,A,M,Qmfxryebxetjvwheupxuzt,Lpflt
YWF5969,xRHorton,YeFLcNKSQL7WPEKXRZjlJWCRZMVG,1016.0,243909.0,Eaxsimyucxqeeuos2nnxlwowfjropslhehqzgjoxzqhu,4.0,Ricerside,207082.0,O,Saskatch3wag,ahbmxwwhn,g,F,lwodtdgywmamtgpaagsthnmspajowjccvhgvgvrokkubilwuremhobejynsxtwiadejkitjqnxbb,xfwibewjfd
MMP59t1,Belk,MMPyNVPLKUMXh,851.0,201826.0,6xitrvpgezhbhwtuztldqjlenzoxqpmezyxnv2e3gk2sxbgqkbl,2.0,Rapidxity,1011740.0,O,n5itishColumgia,Wnfpatuooierqdxvpyvv,p,,Ayqpyxrnwbhcmqnmdqwaavspxwhohabvebrjrgapjsjaiobafmrbziqffagvuejvqztvhvpvttoa,Qioziiufrbj
Vtl5962,On2ok,Vvlghvmprunkvdnqdnxgeta,225.0,197166.0,lbmetwbjajnpjhwchwmlmwtmly6r,1.0,Caspwr,3003904.0,O,0rincefdwardIspand,Rqbzcjw,J,m,Lrqryhzdupu,YBGMRO
Vwl4963,PqckayingCo3pofAmericw,V1l6wywlhgvkshsaqfipmirbttbf,737.0,230927.0,Krzbhzvm,4.0,Akroj,1028288.0,O,Saskatxh2wan,Qbnhpamgco,V,,YARXSNTUFMERCCDOGZVE,EFZAT
uhh5964,Xllinx,hjhuv0tankxf,888.0,210900.0,Uxyohtxkjnpnbsswrfrcdfsmmd8yttgvrr9odjlp7fohuccjzjyu,8.0,NofthLasVegac,1308940.0,O,KS,Oryirfgsbadajlfeoexneedlccfzy,,,MGPBVXWIHTBDCDOITKUORFIVMOSUUXMGCNCUYYRFZMTNKFDYRNMLLZADIYVHYPIASDYW,jkuglqgo
Soj5965,Pfozer,Sogitfojiyoqmzvfg,530.0,430943.0,EfRYGzUbRVRGYILGXHuLSVVKQX9VL,2.0,ztCatharimes,2212751.0,U,NM,Iwsiszocotpl,,,QOLRHURRNUPRRCKPRIZZPUTKDFCGACOYOYKZQDQZEWORSOCTPOEMUNRCXCRDBAJDPBWMQUEEYVTD,XXLOOLNKN
Eoa5965,,Eoardxowpuwfsr,885.0,249698.0,ztl4lxehakgz4ugeldfajb5binhkltvlqgnkzlpkmtmktoiyvaazfkr4fymwlibhb,1.0,Drtroit,570018.0,U,NH,Eukhlnqnopaniwdk,z,M,Xbojmiayfdlwculkuofzjvydxvhhqcqhnubosucgbgelgzvxfmocwwgjhmkqyoy,plboyj
ASX4967,qjixterIntsrhational,AwzGYVKEBULIOS,785.0,288019.0,UBDGHbIAhbVUHPgVVfEdTMpSvDVPDHDCSCAKDNPYPFD,5.0,Orlzndo,2403158.0,R,Newboindland,doawhbdnogkehlugbjmzfn,S,f,Nbcrsvzfyzqhwftqltleqkiztdnjwncwjoejvqxborpeaznrtacgreeyqvfprh,Kvrlsbbb
Mba5968,Soljtia,Mfa3qqhjjhoaa,776.0,127428.0,Yakpbjmiujxorubybdqjudwa,2.0,Sheevepo4t,471515.0,O,Nesfoundoand,Waixmimu,N,,VMINUPNRUCWXSYMZ,BFDNQHQHTMN
Qy85969,Valerowbergy,Qyovbbkqjn7wnwzg,729.0,323354.0,,2.0,AnnArbo3,2754090.0,O,ND,eirofykxuvyzskiktiixjq,,m,Xpzefztxwuhwflgnprleedgosphsdufpglsfekispysafodskruujouawggcatqzmazn,Holdbnho
dcm597o,JlnesiangLaSallf,dcmskuidcgvkcvhdydvjb,668.0,118545.0,Skmp9yervj3yhkzzjbqkyx5xqwgbjvdpcruvktt9jzxrjdffmxiglitzhxlrqaquwbxeq9,1.0,vheszpeake,,O,ND,Bgbih,,f,fyiloinramssdzuhrivrtuhblivqlfkshrgterpgcvltnactrneweluibmjilzpxnunajr,Lnqova
buu5971,Dicksxportinyyoods,by6knnpbtyidojpkmiwatis,907.0,,Gzkkbkn8jfkzpnzjwsogtbnicepsokboi6ffvzikmmnuxwaxhasc,4.0,Mad8son,1289014.0,O,DC,TBZKVXLVXXYXJKUGHSVVVQHJKXWJE,T,,Luzrrolmbwavkkwd,usvyyxy
Hkq5982,SymovuwFijancjalCorp,Hkqmlhzuakzssndwfbg8lsyobyqns,782.0,,Yollmnlgfvtpndwedzbfpimzygqgwqgsduvmdsnrblcfky3gsdf,0.0,hrownsbille,1380682.0,R,NC,Zpvhlxgpwypjwtjevdxnsuodesyin,,F,IKNCKTSJWSFSPSFZLAHDTSGFZPAPYPEEQQGMFSOTEYRMEVEMRXHEGWM,Bfcxcxcjnr
NIB597r,Intdl,joBXTRKDNYw2VoJLBYJNACEDNBVWD,812.0,51202.0,qibsivsbsmgwkrmkemiai6xotwucrqbeibbfwuwnpwdwskmbssrnxzkjadrmjxjkwkiheisudxm,3.0,cover,945266.0,R,Brifishsllumbia,Ptqapmaasemcvflsvhlliclmmwpfup,,,gharxgdppxigqlstpyrgzlvmqmxyt,Lkanctvmpt
Ejj6974,Ideard,Ejjhu6homctfugucvdeqjiaaif,895.0,312482.0,Erinbbxlrbjrhvfwtusmasbtzkdsgslralelfog1o,2.0,Grdensvoro,1660663.0,O,Albegta,Hnqzpvvrokyovvsmtl,,,Vvxkddrdlwmvibxewrpueeuuuxdytc,Ueouekdt
Gvf5975,Cappine,Gbfrfhe8fakynqwcls,839.0,193178.0,armsausvqsbdjtjxz,1.0,Bridgslort,1532148.0,O,WA,Nrxxywrgco,,m,YOCHBBOPDIUVKECHGVCCNMOFMUCSJTJTLMATESRCWBTDBIOSYQRQWKDDNVBFGWHPDMVXUVKBNGXHQ,ubgolfrvho
WPE597u,G7ess,WPECTwIYDMNGkD7,562.0,114855.0,pcrscdeycpmkveydxrxwtzxcngwxyhtntxg2py4ul,0.0,Saskqtoon,920129.0,O,ID,JDECCYCVMGKKNPCX,A,,Iwbskwhruzunpdrgpniukcdrjmkuohhy,Fjskeviptf
Del5978,Hermsnjiller,wepcodfetq12auckqerr,894.0,31200.0,wexds0byjobswxpkerkzebhubbmrbedfhqzagsvpoqdnzzspymipcjqklbwjstjubmfjgqbgwqdictl,0.0,4acoma,2343594.0,R,movaxcotia,Uuzdnbdajqdlrayavnkpxio,,,zyfbhwdygxfsywlmroimjztqshbqznbehfaxlmfoyamjixfsxbtngpzdogsorsgxaoyogqdt,Aowqd
Lqv5968,Appkiedhqterials,Lqvsf3yxjqtdftzmlbmcd,686.0,335177.0,MBHjWB72KMMXnLjNETdBANDQRTWZLHEEEOKtYGDFDuO,5.0,kiami,1134071.0,O,HI,TFDVRUKESZMQVJHMQRAVH,,,rikxlonxoyamsjciibuizgcgcacteltuxvtfcagiivhpliicz,Vvxatkjfmo
Jrf5079,Univ3rsal,Jrffoirmuiwrttjdvlxsrlhmxjwi,589.0,137256.0,ocfbmackgpemzwbuzhsapcucuv,2.0,NewYo5k,2815259.0,R,VT,Kqdsesd,,F,kzzhpemxvxkakrvlpchcdykloxplwqoegumqishxvhkqfnnizeshecmlrfsibsftufjofb,Fdfbdngw
Eal5980,Electroj9cArts,Ezouhhkivcsnjvte3xjbjofmmfmkg,944.0,194151.0,Wtwhmsffb2,5.0,ohoenix,1701791.0,O,NewBtunzwick,CBYDJBPOFKZAWX,,F,Fhbiugyswihvluakpsa,Kmlzwxooumk
Msk5971,H9meDepot,hskhlhtk,1084.0,182076.0,Rkrgtxestunxyn5zybdgfwfruxqareypijablofybpklhjrahr4nrj,4.0,Mesa,760541.0,R,WA,Fhsuqvzn,,f,Eyvtcmsykxx,Vwlhrvvwti
Qom59i2,NeimqjMarcus,Qondnkgtcnnufcyxum4eziipa,900.0,156323.0,BFeTHJUWitUMXYVHKILdQG2ZBcXWAnOLIEV,1.0,oubbock,29545.0,O,OK,sjsctppqlcipttgyijtr,X,,EHJPKHR,qaacgxnfbg
smq598w,Pen5air,sjqxqw6dnqdepn3juqdyvftjkmrto,818.0,94126.0,GHWPPUA4zEZ9QLYTXVPKQTlD,7.0,Stahford,245614.0,O,NY,Guifnrqklvfglxqln,,,UCZYEIHFKCLQQKEPDHJBIEPUZGTWXCVXJJJJNWEHI,Vqbtjfj
sxx5974,vendralDygamics,sxxnrcsh,877.0,276783.0,Jyzjipfgauwdnzonntmsssslbgvxofynfuvbucc,7.0,SimiVwllfy,1085181.0,U,NC,Iddgpd,,,fguubqptotgfjnxfjjhwzrxbivrsorafhlytkiok,Rjvuke
mkx5985,LifePpintHospotqls,kkcamohwogxilmbj,661.0,202496.0,Pcfwqwy1siapesqifwhkemizjbnlzyqitpupdbiri,2.0,Berkepey,,O,UT,yewixmdus,,m,NQCLPDCDGVGBEFEFZBEECFNRWWMZCELT,Rklhgkdq
Ysq598y,xBRichqrdEllksGroup,Ys2iq,819.0,294200.0,ppwfyesavampoxpjtgvwmaholkjxdbqzookxqqladm,2.0,Rochestrr,1984674.0,U,WI,Fcnvwmmjdxdbcbhhg,,m,vvpmjnurcuduuvjxldekbfdomskvtlxhtukcaxdqisxjygr,Mjftvuinjgvm
7IT5987,Principslvigancial,UIhSUJCwNWCQELLBRS3XECf,1068.0,63260.0,jyGCAvAGJUMSZT3QWQVWtOQNCJZSSAVBUPZZfxUXTKQXuLMdXJRj,4.0,Wixhita,1180931.0,O,Manitpba,Iiyeychnfdezauxiqxkjl,,M,Biriqfsyvsmmqechmdpdwddiv,Eugqo
hofr988,Conmun9tyHexlthzystems,hofihsh,1031.0,159920.0,wxudxrficunrszluedktrpdwvqscsopsuakdvuc,3.0,vrownxville,1406620.0,O,WA,nkcguwykqbaxoapgrqmlyuqfolbv,,,GCYCBLNBRNCJCFERBV,Kjdilkweld
Pqy5889,oexmqrkIj4ernational,Pqylaqdxajfkw,393.0,,fUMrIZDPCYZGQUDYLUdSCUMaTT6W8aBQNEA,1.0,hodesto,2080657.0,O,TX,Owdehfbiy,,,BRSNYXOUCBFDKPDFHOHAWYIQZIA,Awqgnxpxx
xvv6990,Lockt4edMartin,xvvxmays1qnndjmivjkazeyxde,749.0,71478.0,iggwvbpzttnvgkjxlwr7hoj,2.0,ForySmith,3196777.0,U,Saskztchwwan,Vqflbankoghoqtwdxqitj,,m,Jshfcrjpaqksurflfwvykagjkemxucjkrilwhnrqsdrudkvgnidxxnadefgwhnn,Eokxqkhtcv
oxmy991,,lxmhepfjpgpwlfjqjaatfrtttmgeq,,86068.0,htdrbllcgqzectpd3cnfnl,5.0,Arlingtom,2056670.0,O,WY,Ssrqcmzgbgrbckmhiwyplmll,U,M,,Ksghjycwrvog
Vbe5902,Repuhpiceervices,Vbdjmkqqjw,825.0,68134.0,Hpsbbdnosvkmnx2pgkvsaxtatzbwxbrj9neeykcijnrzcuvbjxqnsfuigkiqmymk8fjucrufciug,3.0,Alesandriw,2087887.0,U,ID,Mfyewjxbnwwsjpodknstsu,W,f,Glucjtkqgggwmjewxmiuqmhvewvkqadomwvcvustgjqyjop,Dxwfjbfsq
WVJ599e,Bekden,WbJTI0YYNUThYLYUgYCKX,1227.0,38225.0,Vxekuwjtvcdyk1mvwsatipmcyfwibkadlxgcsbscsodrfgfam,5.0,NewpodtNeww,1568594.0,O,BritlsnColumnia,Shnohkodh,,,VTLETIGQSYQOJQFBLAUOJCMIOHSPHCGCLNGZUXNVSLGDROQGJVIHASOVNASXEBAOHHASKVZD,Eutrznx
Iic59i4,Ball,Iiclzeilxkbfoaklksq,1094.0,65286.0,GUEJlZVF9PdWWHNCjryYAVSRIWCGGL,1.0,Lsncaster,4415543.0,O,MI,ELTCKRGRKKTDXLONAOWALHDWFNFJNT,,F,Aialdinojxfzktuzsivhdygbhbujjmhhjukfjfjulatphfxakwacsiknhdcppzboaqqmj,muubxh
Opg5o95,GaheStop,8pglumlboiclaojyvxcjc2ekenw,774.0,250911.0,Jszhxmqvq8lrbzdjhivxaahhf8rjqueojoqlggxtgjmhbtumrnfbzawrkppc,4.0,Ralsigh,1792224.0,O,ND,bubohctpgtrlemakomwy,R,,Ceykwsqhhmuidiyrabthovmmzyhrkpfrnqnor,Qdbynmturlc
iwe5i96,fBSGlobal,iwex1tnh0fcdpdxaxshgal,537.0,235587.0,Idwgm1fh57kqtvnizypwbmjj,6.0,Topekq,1282681.0,R,OH,ZIONDXJWGYBRXWTPJWTEEYAO,,F,Fyqimtrwzydufxgkrvyyqqwsmyewdbelbtcrkeutkwloenejtolhldpzifqsxuriezticzwkzlqjis,Evqqtgc
axa59o7,yegetHealthca4e,aaaksciulfugdvaa,,104986.0,HBLAMpBLCRQVuTNDELEMYTnAAORCBfPkcGkESwRBNYQNYQdZE2J,1.0,Sacramegtk,1506299.0,R,NC,Cshlawaauwao,O,,WKBSTXRWJAUSFCQPFG,Vsdwocdotql
Uxe5o98,RBSGoobal,Uxexo,704.0,212541.0,ogsqxgsgurlaopxwpwqgkljsvgzotkqj8bbzamzcanhgvfyoszbfogp,0.0,Al4xandriz,1559103.0,O,WA,qfsburnvgpagtyylrhakvnzuzs,,m,Uysadjrwtbvfas,mjanwkt
Yv25999,0iedmontNatitalGas,5vqbumv9ojfeytsttmdjakk,668.0,63043.0,4xgbzscbjmrhfegqeplkscrhhftfskjawt0wfvndtfugj5pvqah,5.0,Pembroke9imes,2651889.0,O,TX,Krgjfwmetudmmynhllvotelcl,P,,Ubphcpjkuj,Qgfbchfphj
esu6o00,Medtrknic,esuubynjf,1041.0,329635.0,Fyuciygkzoeqtkcxufg,2.0,Tacoha,2503915.0,R,NewBrunsejck,YPFIBJOLYSPASZNQGAQLDCE,,M,scouihtvnobcbgystdmahxhjvfwl,parkaprpzz
Kjb6001,TlliBrothers,Knbktnjjxyft8ekpfsxpsalnkrwnp,916.0,212692.0,Y0aiwksnveqeollt,0.0,gichmond,2229843.0,O,MD,Znfighdcfdtze,I,,,Wxtrpnkei
Ssf7002,qecuriajFunanc7alGroup,Ssfgh29tauogcbvifcoswr,499.0,226450.0,Lxgorkfvp,6.0,littcburgh,783367.0,O,SD,BJJPRPBZNGSAYEKKTFHFMJCECFXK,,m,WIGVBJKHXXTKZHJOSNGKKPQ,ygbyehantr
Fnbu003,Tuppersaregragds,Fnbghgxd,762.0,16187.0,ulcm9kxtpubpogxhxrifqiknplutuoqua,7.0,xhfsapeake,2162071.0,R,MD,JQLKIZASIOVLFJKBSXCUCBLLBT,j,,quomqpqcwudexfeerkcucxoxqasqghpktluavamikoxxt,Xvgpehxrdyxw
HVN7004,EbergizerHpldingx,HVNrVYLIZzEsKRAHBeCUN,786.0,280896.0,obhkcfvoveosyznm,3.0,iivonia,3201215.0,O,SD,Qxuernei,M,,Suhddmxkletxpoqefxdgzmtfnjjeixcfdcskuxizbthrtmcfrpvvqrknoze,ytcfg
XMA6p05,ShnMocrosystrms,XMA3Q,695.0,303846.0,AWOGSTjSDUJ7MLVUKdKJTUSDvYFNQQCGMhBx9WuDydCFqCDOZuNHZQYGEOKWGQLQ,4.0,Misskula,2039592.0,O,SC,Irspdh,e,,eipehbvfcwzabjraizxkkbkrioqgqblwwrvtednnvjvrphxratuylzmzafeymthqtgfxbulvx,Xqjep
epi6006,rxzonMobil,tpifrcccnrqtcsreffmklyqtqmt,422.0,243705.0,azxcvkcupugrhjmdnkgutsfdestudj,3.0,Fliny,2745140.0,O,FL,dxerpufwgzxxl,M,,Bytrgcqmhipnlismnimmobacatxqtozcyv,YNJCJINJSX
apb6007,Cabpt,Zpboklhvwmjhr3clzxcrvgy,846.0,322775.0,FYBIRKLAPHIbzuYVZISTFT8fCSQEHMMPnhBGAVVDCTND9aLRLqHPVQZTGOKwjKJHKfSRwDFG,5.0,CostaMeda,929888.0,O,Ontar8o,VJNBHUENSNLDSBGJX,,,Lstbtzybcywwvslqjejmwqdrtfqysepqfgpclihwsklttceabmqzwetqqxuzpehhxawpaz,Tjffsdstjd
qgk6008,,qgjhakxjhpvvokaoeq,926.0,364068.0,szfecspobazyrdtcosdlzyhcs7xfkycsccyvgeckzfbgxfxnlwrjm,1.0,Gleneale,1172689.0,U,AL,IFBAVHUKPPNUNJDMLQWCSWW,z,m,kfjlacxeibtbjzhltyloprxljhwavjqwipkjmlgenutrlsmyffevegptdttyatz,FPEPDF
gTU6009,UAL,FgUWV,894.0,198542.0,Inhxowlhbmqkktmpelsbctkzvq2djlamqchiveisvuvrz5ijxvqj9vjxoenjctljwj,3.0,Saljnas,2047072.0,O,IN,DHXAJXJCTK,,,Poholcsjejzbygybqlkofbzcmblvjttrvjukdozcopuugslelpqtloegvjyepvjszffwypbhks,RRTFXVWVH
rtp6010,xytoOwnersjnsurance,rtoyj4kzwbzwhchbusaj,674.0,239591.0,Ujzgm2lyhnpsxqanjon0ynaiftssm1hlubhyufrvxhqfqzgmtn,2.0,Cincinnaf9,2982990.0,U,Mahitoba,Veibanl,,,xhbsnwcexfdieewxxfbnkisdyyibdpxbrilmrwplgusgxjotzrhspf,Huptsuutwyv
ESE601w,Obeok,ESEiP,994.0,431675.0,Sabkaa,2.0,a8ouxFalls,534958.0,U,MI,TKJXUQKKWM,,F,djgylarkumjhrtbmnjghtkfcnktdsmgfhctioicruisxzmlbfcsourkvudhoep,Rmrmcr
fjb6o12,HubGrouo,fjbuffussyxhkbvtwklo,637.0,286628.0,Kjmhqruoedndom,1.0,Cargoll6on,2280325.0,,NY,cpbjkjqumu,T,F,aevlsnpljrwxycabmiagmipcdupizsfq,UHQQQQR
aoe6012,MedfoHeql5hSolu5ions,aowmguaklr,981.0,362699.0,Onewui6uxccsswkiwboygnrq,2.0,Buffako,2042771.0,O,NV,DJZFEJHXFSVNDUCLDLD,,f,amglomeyuwbuvwrtluddkhickhtqwfuoiqbxopxxjwkqffxx,EETOU
uig5014,Ine3gyHold8ngs,uigqdjzxret6qrakbchia6luqyl,1229.0,227711.0,MDIkXC9PHMMIeQKAPaPLUIjQZZKPZ,5.0,SanhaClarw,1481444.0,,VA,fqddodroknexsuojeccvxuuggfiptg,r,,BJWVEXBO,ZCSSTIM
fut6015,Molec,fjtxxcwty,583.0,271034.0,ij6fkfougabekiquarbcrokhbqbzjzwijrcvrpgcsowvth,3.0,Grfensbo3o,1578827.0,O,DE,OHXEHRHXIULMEPMINNK,,,hnainukmamcnvtbivwlpkthpakuczaxueznwjhxyykqmp,Qwskeljimh
bpc60w6,,v0chv2wicrkpijossziihif1wbvwp,,19693.0,Xbadsyu,,dhicago,1461752.0,O,Ssskatchrwan,Vxmsqe,,,,Azjzfcy
ibt6017,Hegshey,7btimqfufb,881.0,139354.0,kcrgzfsglymusirhjbxwhfmbmsrgzbgoeokgkbbenoacpgkhwskmwngcwtxsxku8pmefubngxibheer,4.0,Chulad9sta,986495.0,R,ND,Wfoqpkldicc,,F,Jysgvinmyjjzm,XYDYDBVALJN
Ahl60q8,AGLResourcdd,Ahlxocbkxdrefggftc,969.0,208988.0,jonssczsqvcnorrbxtuqlifiu2htavfaxmkksknwknrgevamyodqlksslsivwsxbkhveye,2.0,Virgin7ageach,751430.0,O,NV,Dodudtfpkjfnmnacmvtckhkk,B,,Bemxoqxtxvzoosouklxibnfrylglpnkvljoghavzrexlrfzgyxawtmqnybuqkgkbneo,Howgtp
Lbt6019,Omnixare,Lggtnlmgupccuww6bclwtwx,,,hwibkvxkxqwmyjxjdzhxndrdlsrtdlfawtaklsr7ppmdqjwqqjezgurlfueuxxbrawmhqhb2,1.0,Burlongtog,2865522.0,O,KY,rlluyrqnhgqehescorovm,,M,Dsqkqxfsvhwojsviimwutzjhcg,LAVATTP
Ebb6020,Sna0On,Ebdvjjssmfavbfbvb,767.0,348976.0,XPQHkXTRAQJHTTJGopgTHjMMI2IDXTVAPJTHFoVVLSXDACUIRdajENdWQGLLMZYWICRPaNcbIJ,7.0,S4attle,1714926.0,O,CA,Ojasuhedkjadtbwdtffkhotagdjvq,S,,Qopjhqsdufampsfpbdinfpcizsnrhaiuagpuntyvyhxoxtrtjnjpdlukampmo,Njstjxevrgeg
Bdl6021,Murphylil,vrllnot,860.0,169957.0,Tuqidifgctcvalroufualntpirfystghnfhadwdazjxj,4.0,Berkelwy,470930.0,O,AL,Vapxqm,,,xhiliirffbsjcpxilkfzcuwhixmlgcczqmn,KFPNTKL
Xox602w,ZionsBancodl,coxmczkmbgkmbebzqztktisnp,749.0,281909.0,aDoNbODCGQuIDW9UNHYZCFTRBLJTfsTPQFB,0.0,eaterbury,1102161.0,R,AL,ekghzmacolecinpzwnncjlbgqwwm,,f,Kkbexubozawvcnopxxhhdi,pkcbtlm
WMS6p23,BeoadridgeFinahc9aiSokutions,3MSYEHCQO,904.0,248295.0,yhrzdmjujuedwujpshubkhmsvrsu,3.0,ztlanta,,O,MO,qvrjpnybptn,C,,Zabbltdll,Bjoxrhavsorg
S8P6024,Mocaic,eIPCB,860.0,70159.0,Wssrmflkdyidnkrmjzqts8ntmhiatsiqq7unbxubtgkhtjitkittqmwnohprnazrhhtcaqrb,5.0,Mob7le,650636.0,O,DE,LQKNDSFCDGXAB,H,M,Rhuntqbquklgfywmnnvmgesgmnfkzjkshhcpeuftkdukcxppxmeeg,DQDZEGJ
TkK6025,,gMKHNrXJTPMIOXSCIC8jHDZ,380.0,173760.0,Gtqictbvsiakai3yxeqjvfxjpdptadptrjtobpanqjujuhgjsvkcqqmiznwbsupfnqelmzqtzccug0b,0.0,Rochest4r,1187002.0,O,CO,Wwsknuymcqaqsf,,F,Bgjbajjbnkhhjiotjkxlelngsymonrtipyg,bxfomu
Mkl602y,D0nihionResources,hklsjibrcnle5uscqe,861.0,221687.0,sDVfFTRNTNuJTZJA2SWYFNOUZZp,4.0,Stamvord,1230522.0,O,Quebwc,oozurdgx,b,M,BEVSSWMJIXUUSHKBTPXHNEMKQNKIUBEESLBLJH,igjvwdgojevv
Uvb6927,Unit5in,Uvbzzmyvx,,244934.0,adyiaq3bdpqdninpxatbotaxzrwdi,2.0,Bakersgielx,2607416.0,R,N9baScotia,Dvhhh,u,,UFOXHZRARWWPQRYKI,Xelqvp
3wq6028,Njcor,Rwqxidqvfiisjtacjf,604.0,180416.0,Pjahtlfgtvxirkhijjmybeypksqgavugdhcfhys,4.0,Ohaha,759017.0,O,KY,Rbyinkqyncuiizjvjtpxpdzm,,,Jwvzihovvrzqixlaagcjzpguzpyllhvbufurupcsgvrnuhdfxbbz,Zmzekz
xpr6028,xataoystHealthSplutipns,xpravmtqlemw,354.0,358809.0,TNANEFLKFsMSlMUJKXKFRHXFZYSICUIFgpEzCDqZIkGIJY9dMFcRKNnTXqOXY,2.0,Otange,1111128.0,O,MA,Mdwddezdvvmxzvfidtagppklqmgk,S,f,rkpjjkpswypovdemwbavyvzhidadrkfzfhvhftso,Fxnjthspb
QXU6039,BiisdCascadeboldingw,1XUOGgMTjTHXXPGMXsIEBES3R,503.0,200771.0,Mgofkmpivvsxnshtspaucisukki,4.0,rarland,2091026.0,O,MT,PIXSYYTUQ,I,M,Xcnthkmkkranjaqsurqyillsqclakygrtvaez,Yhzvnfpxpiic
UAHy031,,UAHRPKh,,160558.0,DCJULENBCBXOTMREXJTuAONjCMDDVnYBVAZsJmVoFHTCMFXgREsmaTJGOgZ,4.0,Erie,3333548.0,O,AK,RGQDRDBGMKXRWONFPTZAZZLC,,,TFACJOLAYJTCHKVSIMOYFXFZIIUOXWNLHEEUKWGXXXFKC,xxrhwn
koo6032,GeorglaGilf,lo9zusfamkcjguqoef,823.0,333179.0,Qtgauquijgyjcmfr5yevbwlsvhtolkuloj,3.0,A5lington,2487318.0,R,GA,SJRMXLWRB,k,f,Udohccnidgmeuhakmueujnydiomaafagl,Otvrlfthral
hjmt034,Admibiqtaff,hjnthlgxskebt,891.0,130709.0,kqxlqifrlljqddmmkl7ccpssxabdmjnbrgxvodmdnvplwmlbicqbrvunnrvdtpg,6.0,Tipeka,1131863.0,O,MS,ctzfjhsqfkrvpo,G,F,Qjpvjzwziwcadunhqkzqqxsxaikvuqqrnbbhmtfyelzpidxqmgqzjcftmckqeplprqcacomfmhq,ESYHMR
