AgencyID,NumberCars,MiddleInitial,MaritalStatus,AddressLine1,Gender,CreditRating,Income,Country,Age,PostalCode,NumberCreditCards,AddressLine2,State,NumberChildren,LastName,FirstName,City
Udt6193,5.0,,D,nzadbpptflaibbfyfztvafbhofwexjeoesdirdinqcnydwybmmkzu,,730.0,330127.0,Un8t3dStateeofAmerixa,34.0,Msibzvtva,14.0,JOHZDHHSEPsTwWc0HWUfFPVVvZXIMGMT,AR,0.0,Udtygoxjdjxxnked,lbobirdaijrcpxxispswnbe,Minneapolis
Piz61p4,4.0,,M,OKZUKWIPTMSYhCsVBJKcVojMUSJ,M,932.0,79220.0,Un7tedStqtesovAme5ica,111.0,i2vfyaaetbeo,16.0,wsvihmmulhnxhswxg,NM,6.0,Pizlomubvbpel,Vuyonzqbpzefkcnvahhvo,Lancaster
ebn6105,0.0,E,U,gwwtbmg0mowlsesbteldptoudmlyjopkjjwsekbw,,,197674.0,Canzda,4.0,ifjbneojitvc,9.0,oqjfhrf7gpwymcbgjzanexvhskksk,VA,4.0,sbnjak,Huggsuhzzhmpdkkpgj,Charlotte
0kk6106,7.0,,M,,,849.0,156608.0,igifedStatesofqmerica,85.0,ZtFHGJEMY,12.0,bbeshwdnbbmrwztdcvimucigj3cuviiytsit3oxo,NE,3.0,okkgusthlbqknvdvmkoafpsmnzqymv,Pfglsbfidgdy,Santa Fe
msy6107,2.0,,U,juapvrwlwhynveggkafhmwi,m,548.0,199860.0,UnitedSta4eeogAmefica,46.0,sdsxexmm,6.0,YDbGZQRANTFFUOOBKNSGYGICWXqgeSRVJrlHPAVYl6cHIDEjEVYUZQGNYUAHaZTBOzfMvMiSVCREFK,VT,5.0,Hsyql,Uzziegljbrdlwnryqj,McAllen
iew6108,5.0,,M,KLMKPYVQVTDYISVdyIIaGoVHQtlFRoTXKEAFOLPfFAJPeZXPMArDKYVT9IL,,531.0,96723.0,UjitedStatwsofAmeeixa,,Unzwqcgrneyq,3.0,Jaodpejopdhednlgec0qdmgdjjjilqyibsjhmk,DC,3.0,Kewsyinvuxepbvxxpnrno,Mrudazdmtyosxh,Akron
nfm6109,,,M,Fvthnexgqsuqxjnqvhows,,816.0,109894.0,UniyefStat2sofAkerica,100.0,VIvSNTQ,1.0,Ia8mtgueffdxtsrwuwxvkthxm,NM,2.0,nemijfeivey,Utrfv,Richmond
Y4o6110,1.0,I,D,Zrxsgjohuwdcdgihjofwihkabjfgabr,M,,227251.0,UnitddzgatesofAmeruca,27.0,EUQEsTU,3.0,sjcbemssjf4qeusmpcbzndlspmcvblnyomglsmr,Sazkatchewaj,,Yeonzrjxtzabvchgepbdukl,Ooknqnfkrixgwpboii,Santa Fe
Wzb61w1,,Y,U,Skqqfzndrxfvcykznhqyy,f,836.0,216819.0,UnitedShates8gAmericx,60.0,Yhewsp,0.0,Qlwgvsjx,OR,2.0,Wzbdbgwvdiq,BMKYJAKHEMOSPQCJIKFZGLBFXEHI,London
Oaz61q2,4.0,,W,,,668.0,67929.0,UnitedStztssocAmeeica,61.0,Agwqbhmskx,6.0,Cabycsaxtdgwkgyezacsljqkkwmwq,HI,5.0,Oazrgtfyfguhyiqzmeergmitanekfr,yjdpmjbrxgozjhvaqbllxidy,Livonia
kyt6113,2.0,Z,S,Txtcziavcusoajovjtdxahylrbjcgnxghdoggdyoj,M,996.0,357362.0,Uni53dStatesotAmer7ca,103.0,JAyRSCuVUBN,0.0,Tdedyyvykimwrvzwjphncdoiudpsdtlynvhrqz,NM,3.0,kgthrwjtlheuertdidbictwhkygml,Zhtzdejuifpq,Whitehorse
Lgn611t,5.0,W,W,zhiuy0afho2bkxfglnwm8ufmwxytnbztrhggwt9dvhjwtcqxohkw7fdreomperavwcghjh,Y,766.0,464018.0,Umigeddtates9fAmerica,88.0,TCMQSSGvPMMf,7.0,witfxavcjtdesgdfnftlpngrj3ffux,ID,4.0,Lgnmuulu,Pgvtrrihetmmdomrivbdfp,Paterson
Gwh6125,6.0,,,jrnktmnaavftnpzxfipsooiee0hirqsljimllfgessdgamomtilj,m,656.0,281545.0,Un7tedqtaresogAmerica,96.0,Xlfcnac,7.0,CzDElfNMgEJBIOQFHXEWN,MI,1.0,Gwhzymriergafrngckmnjafjiihobd,Heyhkpfaitzzhbywltexrsgjelp,Jacksonville
EYTt116,5.0,z,U,ZYZKRUCNIANQMGcwCFiLGCGzUFsO7UCBB,f,916.0,372152.0,7nitedStatesovAmsricx,43.0,dtfyvjno,5.0,Kwdmfpdgdbkicgxfgptmeenabmkjscmjaestnwpvffhwgprq,WY,1.0,EYTJUUSUDGOZH,OLHOONMNLGRSX,Jersey City
nhw6117,6.0,D,,Bbjfkx0cereizokmrggtvdwtq,,796.0,423011.0,6nitedStatesocAmerifz,90.0,Jwejg,5.0,WzLMkHSBUkOGXXHXXvKfBVDlODPTzFAHeKCLTNWVYKIXGYRLT9QMu,SD,4.0,nhqofisqyxrxwj,gnqvdmzigskdpeyu,Montpelier
SAF6117,3.0,,M,SXuIFDW9VEFTCMQHQQhwkePNUVYCFEViLPRUSh2GPRFNObRXImSTLNYA,,616.0,251846.0,Unit3dStatesofxkerics,94.0,PAddWLNGEVAJ,3.0,Eefyilrctxfawsjyws3krbqpzashqieyclbjwxfbjvh4rhsmevwovucrvxk8zwifcqaolg,HI,2.0,SAFAZMHITEPJPWCHPNA,Xzmvotpxspxnlgylbhgdle,Sherbrooke
Irt611i,10.0,h,U,mlqelpruvvlqvxggixhlfhcjimanug0cvrwlh,m,758.0,296928.0,UnitedSfahdsofAmegica,59.0,Xqoxtb,3.0,Pok1yfcvyhhibgfcgujaepzlbldualkfnxutgau7xto,IA,,Irtuovwfkqhkwgvspncmklgiwcvz,cvyryao,Ann Arbor
zwdu120,,,U,C8OAETOGFFjAWuRJG3LF,,851.0,267772.0,UnihesStatesofAmsrixa,56.0,dajmrpd,8.0,ypyolrhpzhuaz,MN,4.0,zwdko,MTGEPOVIALVMPBEXMT,Seattle
Emm61q1,1.0,n,D,0zwpzzqhtdeufmsplikkrscuaojbqtvzjddmmaws,F,629.0,126994.0,Cajada,116.0,RDTWBVZyB,9.0,hfkwgrcwjdqhdocteyuhtijzhzikbusgchyoelzuvpqxcvpos,NV,3.0,Emmvdvrqobovcsmh,ulzuhzvnhlvktvbblziwddezoz,Pasadena
oaz6122,7.0,,D,,,522.0,185182.0,8nitddStatesovAmerifa,14.0,wbktsjdna,5.0,llmy9ybkgoijldwzkhuzvhzxeohkswlhmognpoxhnqurj,Quwbec,4.0,oasdraert,fmuehlbbddxohynjbafrqefbw,Fort Wayne
ilv6123,8.0,O,M,GOFtzL5EDNWXZJWKgJPSKAUW,,640.0,209239.0,UnitefS4at2xofAmerica,39.0,Zlonmfgo4,5.0,NWxAFUQAMWiSTS,IN,,ipvrfgcviippgxsb,UYHVWMKBAWLFGLVZIPFBGZFZWOG,Orange
Bsg612r,3.0,,S,FVUMbSVaEZLGwCNKY7UdPXRYBVOBCXXBHKEEINfJsMFJRDPSDRMVGOnTv7TRfWDPrDffYKZY,,654.0,119895.0,UbitedStatwsofzmer9ca,4.0,tfmpkrpgycfr,13.0,Ntgmnhyvsxkktyhbtzxhsplbfwkno4ejlnddjrppwswumehdxnzghuudltsbssd,ME,3.0,Bsgdfnpttvuod,Txrbutlvsughtevqbrb,New Orleans
Nnl6126,3.0,N,M,Iju0lofepieau2rm,w,1044.0,335907.0,UgitsdS5atesofxmerica,78.0,Dvchrd,,NnAWHFAwTWGZKFUVQDgFDUUh,NJ,0.0,Nnlfkjfktvzygwld,rijnqh,Arlington
Acc7126,2.0,,M,UEYODfARFcFG2DjEQUqTIGMFLBc3BHCOPz1CQhYLZDDmDUNCIHNVDIAAzJIdXNTLF,,1033.0,201443.0,UnitedSfatesofAmfrisq,41.0,Bwvnpuaor,9.0,LOWChMEOKDJHKZp7nNQO,WI,4.0,Accilajiph,Uwpudjllvuujsgaww,Durham
Wgl612i,3.0,h,W,Gjveekzrolmzgfrplaqdzakiflkdaaneknlzkumuh,,601.0,153967.0,Csnada,53.0,5NAXTQWQJhM,,Neihzwg8epwhqgiaebewcjylzkyajidjgwjhxncdvplusahps8hw9ghbuw4g,hewcoundland,2.0,Wglxlnolenicmcmutavafj,Tnwmewllqgxxlavtlakdlimqaxfr,Buffalo
Fcpu128,5.0,q,M,bnb2vpybfeuybaxfpwdkczmxgczbttgxragre9unkubhiylgvcazx,,573.0,270036.0,Unit3fSta6esofAmefica,86.0,Szwwj,11.0,Cxky9cqpbnhfumxpegvjwrptxmc,SD,3.0,Fcplmpnfrikhvuprsmkp,Ahiermctxgkas,Fayetteville
Tak6129,4.0,W,M,kggraqllifhhpfpabcsgecwl,F,315.0,285474.0,UnotedStatespfAmfr9ca,83.0,Hvrosio,12.0,avcfstddouhpkxxqn,TN,1.0,Tqkslthiibpuhmrmpcdvq,Uglpjbqzcjtnzalt,Fort Lauderdale
Zbs6130,,j,M,Wknhfoler,M,761.0,152241.0,UhitedStatexofAje5ica,56.0,Cofucxhkdu,7.0,KGEhNUBQhOGMoIN2fGYLELMJBYIJLjNI,WA,4.0,Zfscolktdrxkztfgarnbbd,ESCVTRISJEBNEVBXH,Mesa
Vhh6w31,6.0,L,M,Womlbx1fb1szfyffmbiyughuhkwyukwscsjgmgpkvdplibufyuyywbvhnmzysg,,488.0,69121.0,Canzda,,S3wjlprwdiq,1.0,eVSCICLyAoFLkJDuDNKLdoCPHGALxHQKYIKFRHMDDGpJYQMJRWXTo,ME,7.0,Vhhegctkigqubwostdsoqf,Afhiaplwtjryrzdznaemlojakenwtx,Raleigh
Ykh6132,4.0,,D,TNiNbYWRPEDXPJWK59DLWMJPJUGBDBKORDDgXUehXRmODYYvyLNSWJIKaK5tKMJKUJK,,495.0,134970.0,fanada,63.0,kcmraubadort,3.0,xfpjwqjgbsnowmkepmfvczywixncckl0ewcdigs,NM,2.0,Ykytwciehkomb,Fiobhjltcryxuxdbljbltwmbsbejgb,Lafayette
wLI6133,6.0,,S,Kqtkagoxhvlmetmjexijrbk,,,139537.0,8nitedS4ahwsofAmerica,118.0,Oxsgjpzi,17.0,Bxofzo7hrsdlelqamjgyjirouvhomudqzwy,MO,3.0,DLIENLIYWFRTWOOETQJ,ogdmfyrsyujggjr,Mount Pearl
jte6234,5.0,K,W,kysodzxkzzmozrgjm,,621.0,62137.0,danada,10.0,pmcchkmm7d,8.0,Glqrengcvapxtrdxllnk4llzhfie8icfcotsibenljxs9fzcfnzuesshjiezeuouw,MS,0.0,jteurvbncssqi,fhsfmmwnzkvzplqtjrb,Evansville
ToL6135,3.0,,W,PQdxjmVBMMBDsMZSZVKCFWPUURS,,802.0,75178.0,UnifrdwtatecofAmerica,24.0,Geumzvcwc,12.0,xhloftvtpnugvl,LA,0.0,TILPC,FRZSZYOQ,Berkeley
gxh6236,5.0,,U,kzokcipkvevvnnx2qghavbvtrgpofjljsudrdd,F,660.0,253613.0,Canasa,58.0,Dorftvet,5.0,ASnBQPADHS0DXhKSAWYugKMYOJVNLBaP,WI,4.0,gxhlmtmbbtllxw,fbyvgshf,Charlotte
Vub6137,9.0,,S,pvdbrbrsuxtroxgg,S,906.0,172090.0,UnitedS5afesofqmdrica,43.0,Vhnwv,2.0,XEhtRPVSNQSPXxVCSNDTsTWRPyYrMPgLSfAHGBYKNMJ,GA,2.0,Vugczwmvsm,Cakjtbrzndwchdvxvhu,Bridgeport
vp66138,4.0,,M,Izjkdfhmb6hxdxqhcgjzzfsabkkglbivwgpqtfrqzzuinnvnshqtvzlqzpndtloixadgekn,f,1028.0,53788.0,,37.0,jqhyo8spalnv,7.0,vrbqxgs,MS,2.0,vpuqgadaimsnimetzmdpqjglhojao,Yvejgtmktsibxpgxanjsuwoyrp,El Monte
yko6139,5.0,O,,MQxVAFLaWoM1RQwW0DDREWLzLVDPNNBAVBCsJFNFQiJYXL,F,737.0,49642.0,6niterStstesofAmericq,59.0,owqczwdloa,8.0,hqzk7bnmmlctwvqwldcpjdfscklmcgostuzdtixkozm,AL,6.0,Jkongqlth,wfrsmbxueabopcipyu,Livonia
Kpx61r0,7.0,X,M,qcwoqxkhsq,,477.0,215171.0,UnitedatatesofAkerucs,94.0,Ncgwhjj,9.0,EsLRZHAsyBBPLnKINCMMsSJTF3OVPLHQKCB6NNIzPZWP,OH,3.0,Kpxztesgxziprdlprufo,Ymntvjvhvvpbcdpvisxqbsfvcgysdw,Sioux Falls
Lsd6141,1.0,,W,Yksittrczkbqbrtrbxajmckrgrevbu,,1065.0,149987.0,Unit3dStsresofAmefica,80.0,Hzsyzxiwe,2.0,,AR,6.0,Lddaxaceeeaqmgnakockgn,GMJMLBOWTESOXBHYWCPMMAPAC,Pittsburgh
myf6142,5.0,,U,bwjnmrlamzjxudybiiqglzssrjxykzuxydpygsgeshb,,627.0,139428.0,UnitedStareskfAmer7cx,23.0,IJsFA,2.0,ySeESDYQPAtDJSzY4VIJBEOUSPN1EDTVSsVDUCLYbDlHRgDWRN,NY,4.0,Jyfbnhmcbhxynrszw,bqdnljwqfcyidjkocilld,Pueblo
Xki61t3,3.0,h,S,Wuahvtbljok9quvrt3kzpvtabksxcivwk4cpfjvjnq2siihdugwhjtgrdna,,750.0,27072.0,Uni5edStatesorAmeeicx,130.0,,6.0,Khahikmoa,MN,3.0,Xkiaubgqgdourahntnnu,ebntrbechlyx,Albuquerque
Uhay144,2.0,Y,D,Zfksnmxwjelfolntkebbxcsarfhe7s,,609.0,414327.0,hnitevStatespfAmwrica,36.0,Xtgaeiruj,4.0,mlkkjpapiuusdttspbswxergxrgutoxccsruuhtilgasy8nxfehrkmmtu,TX,3.0,Uhakejweenaqckdjpgcmldgwbn,nlbhrplakd,Albuquerque
OMQ6q45,5.0,Z,U,RneYHSFEKXQQSA5XCkT8CAYJPZtPGQWDC,,528.0,236931.0,Unit2dztateslfAme3ica,30.0,LAASVSQuhABQ,10.0,Xulwnfhzcswtnpbmkebuphattolusdcfdj7hrilq9mqi,VA,6.0,OMQBELSLUUVAPKIQQCCNGNLKQ,Dqsyilfwszotoyfbzunsqsql,Corpus Christi
Vnb614u,5.0,,M,Zozvc7mfvxecmghagp4hqacjladmxmmrgrgwbqolsgpcrgvtvjyzwy,,575.0,256984.0,Uni6fdStatesogAmerics,98.0,Dmgwectotcd,7.0,Avqgbbtc3oyyyubjvfjmwyghvweurtjlswpglrkmfkalqaqkxuetdlfaeawmzkiivkwupds,Onrario,2.0,Vnbjtx,KCMNQTJTWESYAGERZOCFOEU,Jackson
hfw6147,4.0,F,M,Femwj7,,1050.0,366592.0,Canawa,85.0,DuEIGWLUJJy,4.0,,hanitoba,3.0,bfwskwimntstwvushbxo,Hurtfoiqvuaqwdvfstwmzvqs,Glendale
Jao6147,4.0,,U,vaxhszrheqdehkjlvzsmbgtoikngfs0hsmifufbxmmycuwcdhdoxbsflkn,,653.0,249944.0,6nitefStatwsofAmeruca,74.0,Knoowlndgub,10.0,,DE,5.0,Jaowsccga,Ohpflfoybtpswraoxqjqdfofvdnj,Columbia
Bvy6149,2.0,E,D,obtsexpclwizwxipjyjis,,693.0,261435.0,UnitedatateaofAmerlcq,1.0,4KXPIIHB,0.0,JLQBBEdJnDfKGCsMVJwGPBOFSXMLZYDODfBOKQWGBWrUrDVJChmDBLERAUHyiD,Manitobw,4.0,Bbyabbykkvzhnavxwnrnbicvkrd,TTQFRL,Warwick
cdt6q50,2.0,,,Sa6lmyiwmildfsqgvyps2bsutqgivatmnfxjqm8dmgd,m,915.0,317838.0,7nitfdStates8fAmerifa,,G6HPZIZK,2.0,KRvGmWGFFGRCTDMOIDgQrQFPHTQGSNiZQSRoPkXGKOmUZmvUQWGEGQ29VRIQDCI,IN,3.0,cdtzoyhcpilaijknqvqmf,Csrkpivwwcxmgmuclgczsw,Fort Lauderdale
Lcw6151,5.0,,D,0ZPACZYQOFBcGBWBuQJDqJNMwDTHhICWHFXVKdeLKTKKNQCZkjTJ,m,670.0,256616.0,Unit2dStq4esofAmerjca,,Pkflpsfxh,6.0,1gvsmpktxofhosrqapxkeuthh8bvltllmdwsojmjecwsimbhtdqmgljmyosxdfyqqmljhf,NewBrumawick,3.0,Lswdfsppmjkjoybvbfdohkdtv,Unxrcq,Las Vegas
AA96152,0.0,I,M,DIsRIQ4QBMPJSEX3FLTCUMLCTwlUCWENLmBURCTjBcMTPxXEKGBXKWsDXWSFIANFR9AXpjAZffM,,511.0,107817.0,UnitedStatesofzneficw,41.0,neanrse,5.0,mgsvnit1rpyiinbdhepkmkickmkekhy5cfsrdbxs,movaScogia,7.0,AAIFVPICABR,rkfadwcoxdjjhgpeokngrlwqsjq,Akron
8ph6153,5.0,E,M,Kpxzigpfsq4gvunofryacapcfpxvatali1yvkaxlspgcghusvo2,,519.0,209740.0,UnifedStateskeAmerixa,30.0,Fra1h,12.0,dVILRIOmNhYGGG4HIwARMM2VVTOZFAREQY,NY,2.0,Ophcfpkqvunptwiqdii,PCABEL,Lansing
Glx6144,2.0,,U,Cortyhkeh0dfolo1mnemrvfmjdolcwbucnfvc2wuao9kog2fyktebglop,,705.0,101852.0,UjitedStat4sodAherica,64.0,goowq,9.0,Qvamq7cznsyfjcgeajbtrokwk6df8onktpxbumeblwctfwtewyugsnlpvirrvhdnfzhy,TN,1.0,Glxoqmctchq,jetolortcwsxofhlslaukwrlimdavn,Saint John
Inz6155,4.0,Q,W,umbwzptsgmefgyggrtjdinyipankzwnllvkh2wcbkghricnthfubobxyyzogjijhtmilkhuvcxpybk,M,575.0,139701.0,hnjtecStatesofAmerida,80.0,utewfnnd2z,9.0,BVNXQQoBYUKaMl6TcMDWRNSPUTRsEBYZLCzAGWPJxIWsXKTsABFUYYZK9,NV,3.0,Imzqtluwfxkaevhescoc,MYMLACPGYOKSAFCDHLZO,Rockford
ggg6256,1.0,X,M,MJPtCdGWPY,m,862.0,234128.0,UnitedetatesodAj2rica,82.0,Gsnldspqhas,3.0,Cnpipw4dzkeirhelwezmgpdejldaacuqwltsgufkr6joci,Manitofa,1.0,gggedjyrsviexqeljvbh,HDTEZUOZFPUVRLIXOENJHHFZAPKR,Sydney
jjm5157,9.0,m,U,B9afvkufityltquwkhzzlliiox9bbkkahnpdatapodbxjhsadgl,f,634.0,136342.0,,78.0,Aaabhhsv,4.0,,ME,2.0,jjmerqjiqy,DXVTNVXAMR,Cedar Rapids
Eba6157,1.0,b,U,Uvpg3uqxdnmzsbkowtzdjimocdesqvaf,,617.0,221111.0,Canzda,75.0,Tiwissktcz,4.0,MMCBOjEPMPM4KHDCUIEsILvBVKJDH9ZTPXyHD3YOxDkZTLEN,Br9tlshCol8mbia,8.0,Ebaumecw,Fsynludtoivvbes,El Monte
KHK615i,5.0,B,D,sgxnhdhhnlxdxrg,,571.0,193532.0,UjitedStatesofsmftica,91.0,Sjmfxqenc,5.0,Tfexmpbgcgtevyklegggyhexglzcrsehnaeauvsj4baplslhitcxzbvpwqsnvqmijimoc,SD,4.0,KHKJQVEVBEKUAUT,Jipddviglvz,Inglewood
ajd6260,1.0,,M,Xyvjqdhnbc,,785.0,191832.0,hnifedStztesofAherica,37.0,Jnswzeoyu,6.0,4RyOHgSVZBKBJIBQRaAECXTGZBAXUHJHOIOXMTdHwEgFEKfJdFPP1lXZNST,MD,1.0,ajdawpkxbkxccixgcirozxj,Yxxmkmeg,New Haven
Mar6261,4.0,q,M,Ppgukiswjfencvdhevyaiudmibmxfedjzhhbvtsonxbdiy,,702.0,,Uni6edcta6esofAmericq,102.0,wrzcm,3.0,kxjsdxfhbubylvsgusmwiiannctikncfxhdxxkedtacdk6se,KY,4.0,Marpbxtfqgtkdxewvfqumrwitvc,Mpgnnvpjvbcehhmtjipclikpfc,Santa Clara
fdr7162,1.0,,M,Mmqlbrovo,F,792.0,147552.0,UnitedStayeeofAmer8cx,102.0,,3.0,mfdmdcfwfbolzwmkuwvmhdqgdrstttsnikxnaj,NV,7.0,fdrcbxf,Rbpcnwbjnddd,Rockford
fbwu163,1.0,G,W,RSJGQ4BIXFZQaUMjTGZMDDXGREDHFkXBUZCLCPJDMRSWLxXN4SrfASWZGnKhbR9MEN0,f,525.0,248680.0,UbktedStstesofAmrrica,56.0,Xsnqor,4.0,nowbiffqrrjfkuuiirbfocqjbtluurjpkwnuobneqttghujiucjxfvjehxxjtszhztnh,TX,3.0,fbwgkzan,Bocohyhnftzcdmhdvxjckz,Santa Clara
atg6164,8.0,L,,nrvccrkvgdwgoikaqiaeadhyyvffnrvobnupgv,,935.0,461122.0,knitedStatesofwnedica,,Tmiux,11.0,tiugrvwnccplncmmkiinpppdpquedvbhdzbzhlikpkqzvrhvqlphv5rpbeieuetxfszsmixkd,Albwrta,3.0,atykzxpxdnkxfehdumewjwipr,Bgrkwdnrietueejpk,Hialeah
Gur6w65,0.0,K,M,Rktwzffokoidsgkkjqojuldmouzyfbepfysnwgtimvcvnidcrdyswnaisfusxzrruwrnkpyqfrdlgep,M,598.0,276995.0,UnitedStatfxofAmdrisa,58.0,fctvh,5.0,Ekaiqgfnmkhdeleynlmrarumpnkjg69uvafybchhedqpdsmh0geieodv,MT,,Gursjghatmcrtx,Tdrbketa,Oshawa
cjwt166,1.0,,M,wwpxjnsuomamanhwos,,699.0,173938.0,UnitecStat2s8fAmerisa,70.0,pljkkgbqqpw,4.0,ziqxl4qbeo,CO,3.0,cjwnfyykfbtyrkloivlkqtpb,IVONYOLXDA,Mobile
Fmx5167,8.0,k,S,guaxxqmlonqbqfygfrmrqhpdojarmzwxzfylpppruajvo,,492.0,231209.0,UnitevSfatrsofAm4rica,69.0,Pkhqgmls,9.0,iviskmuqgsatvirbjxwxvpyxuwiwfmhslsrachhqyiwoqyobzyrmm1humrojdjpmcp,SD,2.0,Fmxwgkthdgwpdrwnuonlmmb,kcezpd,New Haven
zmg6q68,5.0,D,U,nnkblvyemgdpfflxjyjddjkzrwqkdtjclkxfysljqsjbqnqsljsoqmnpy,F,700.0,234055.0,hnitedStatespfAhdrica,36.0,dytjgsj,9.0,Crymcprxjnhfuiqlnn7axaieyhyhsiybwkk77o8nnuzrfiojxsidaockllkjjkdo,auebec,4.0,zmgxrlggdmbdulujshdaqnnttjkttx,Zwdestxzoihmm,San Antonio
BQS7169,2.0,,M,UTdSHTQR4YHWMLJTGEqEHLYTTTBAVHS2YzQOZOXRfWGCNKvEOHBRDM7LCSXFC8iK8Rk9HVZ6DReRN,m,800.0,109427.0,UnitedS5stewocAmerica,62.0,mqmtymsyamfs,8.0,IWWOEfUBNHiJHanSAWgRPTZLJWOSLnT,SC,1.0,BQSTUEEFADGYVJBZXGG,IWARJFZSJDZKUQUGIHO,Reno
Mzmu170,5.0,R,U,Exhr1jzdjgclcjvrmenorzqmsqtxpvtzmxduelrmjuewxx2zaqnozgfrcwqbnnxpnezntxxmwgcj,,588.0,284097.0,Unit3dStwtesofAmeriss,15.0,Frnis0,7.0,glBEAKUXUGRCYWEIyaZACcOTEEIFSEHYwKSBt,NM,6.0,Mzmiljlarzqglqxsuqhku,Wikkpljiyidewxwavfuieaduipmots,Costa Mesa
JKKt171,2.0,K,S,faysnxzvskpkkyplwtoptcjisrego,m,669.0,164872.0,UniredStateslfAnerida,32.0,Mdmesaangr,9.0,ryekggugrsmzesklfw1fqcfzrezeiebdmfffoskkjtzaylhspiasqzzqswopfhnzugwz8zsppbbnv,MO,3.0,JKKCNGSXJKCYAEPKHPN,filzoceoggohuvrctayhlekv,Mesquite
rQI6172,3.0,,S,FjPuIXPQrFJLBNCafGDMSQPtvDATRQSCDOQTDAzHMNOyWDESDDTWQIQkEKwEGkNP,F,687.0,273715.0,UnjtexStatesofAjericz,20.0,rksdfbi,5.0,ptldsnloaysdxfv3gxujjujy7budkdbivnljymuqh1rkbyeyouevccfjvvkk,NH,2.0,DQIEONSPGNETVRFVRQAKLZUOE,Dsnnx,Louisville
vfo6q73,6.0,f,M,Gqezoftdo4bqqsjevrpvytfzgjklrdfxbellrddgcxksnthgsolgnohextbydqnlokehg,,693.0,279048.0,ini4edSfatespfAmerica,33.0,wdrfjeca,7.0,Dcdjl0dwxjxt,bovaSsotia,6.0,vfocoqjieidnufawhabfekhydstkk,xlhzhxogd,Ann Arbor
ShJ6174,3.0,z,D,rctczqqi9cfzirhhcihdiqsfqf,f,545.0,153935.0,UnifedStxtesofxmericw,29.0,Ymtnwjb8whj,9.0,Dqfcdksuw9ffmswkob7vvmokodvqdmxcpofmqtvwsegqkky,PA,3.0,SYJNPW,Armpfblqlxmcfipmby,Grand Prairie
Eqs6175,5.0,h,S,uyxkcqlrlbfvvd8lotmpsomofa7dpuamggtirjutlojmwu,m,884.0,128695.0,UgiterStateeofwmerica,29.0,Smmadykbukqi,1.0,,OK,3.0,Eqcmmxi,RUNUGAXSAFQOCTQYVRTUOMOGVWQPXB,West Valley
CJRu176,0.0,,D,7kayeptjvxfwciyucepplyypekozhclxvagobhjzxuzhhyo,,803.0,202738.0,UnitfdqtatesofAkerisa,120.0,Jsbqrfwt,5.0,Q8gzjg,PrinxeEdwarsIcland,3.0,CJRAJOFNCDYDMGEXJGHATDMN,Cvncmtfskhnmuemhbjkxkgoee,Cleveland
fMP6177,2.0,,U,UJQBgSMwddQYQSTTJLEEHTcVMWkIDPCR,M,830.0,106903.0,hnutedqtatesofAme4ica,58.0,nhecv,8.0,DEEVdBCZQKWK0ZLkNDdXZ,NH,4.0,VMPPQMVUJFCGHJHAMIQDTF,ZXJZIDJDHDGGIHTZF,Windsor
Chh7178,,,U,mmxwvrxsigkfklbkepfsxritwvrcnhiylazmnxjjgkiirklhilytbxgbxklwhvtvjbqpbop4euun,,494.0,149551.0,6nitedStatfsofzmegica,48.0,Dvjmzmgo,14.0,xq5eeksasurapwvevfyvjdfv,Ssskatchewaj,5.0,Chhojbsoghauobmqsscaxbxffb,gfvmetko,Edmonton
Ylh5179,6.0,J,S,Urkrtyaj7mrahujwvwko,F,577.0,383578.0,UnitedS5ateeovzmerica,,GINJFsDaYVS,,V9ffsc5raicqohaqzyqjddqf7xeqeacdjy3ubyjouxavt,SC,4.0,Ylhtqnq,Ljohleasasy,Toledo
Utv6180,8.0,r,U,sfvk9mnqr3zxkegjuzbmpmusjcquhcjdygicz,,496.0,322399.0,UnitedztatesoeAnsrica,61.0,cfvlwidjuv,5.0,snmcrrvigctxwq5pwroaedbnnunqynn9dwbw9bczdunn,VA,5.0,Ufvvsrrhzlluv,Rwshztvgtedt,Regina
pxx618q,2.0,,M,Hky5ddcpx5yzjjzznfwkrzdcomnuefkdewakchlccy8xbjmofycl,,679.0,205594.0,Umitedz4atesodAmerica,45.0,j4ujrsdxbzh,8.0,KXTLNQTDhZCUIRJAUWNOZI9jpdUI5ZRvQGiKCXMAYVUPPYOJQGsBLlkOPNGHChMG,Albe4ta,2.0,pxxfixyqe,JCSTTEDHGEXIDRULVOB,Vallejo
Bkv6182,5.0,,U,atiomjjumgedkgwmashaq,,748.0,194732.0,Cxnada,66.0,Uesbe9w,7.0,HDNCTTUKW2RUZUNXP8HLXPEqUKOgXNZTTR3YfEJhWaIoVHULXFPzRKbM,ND,3.0,Bkgtyovmtaxivdkulroscu,POKUJTAFHC,Santa Clara
gqj6183,2.0,b,M,NnSPYSJ5TIJJXKGIDMNBScYZESKxNScHBV9QKGt7HPzXLzCGHH,,772.0,139146.0,UgitsdSfatesofqmerica,108.0,zaoqeyw,6.0,h0iygfkpwwths9xjvqlbragrjmnefhgdqmhjrikqrgtoszlhsydx6ztuvszyyk,TN,5.0,Nqjotpfasvimnycrkwzh,Ldpjgrfkrufaxhzbjtyepvmttzjc,Knoxville
