AgencyID,Country,City,Age,State,NetWorth,NumberCreditCards,Employer,Income,Phone,OwnOrRentFlag,LastName,FirstName,MiddleInitial,Gender,AddressLine1
Wtp6633,United States of America,Halifax,44.0,Newfoundland,1792564.0,8.0,OfficeMax,127808.0,,O,Wtpnnfjhimv,pwboy,S,,NFASWVIOBNGQCQCKUJZSSCJZJUISSLNOIOWRVYTYVXKQNVFUS
Fdt6634,Canada,Peoria,59.0,OK,3808732.0,7.0,Williams-Sonoma,234305.0,1-031-843-8564,O,Fdtifgemsa,Xhathvjwdljeaq,F,,Iafvunwinanmfzqhszvplrjxbmoomsgjkzsyhnljnshnajrlajmpwxycnotpguzskemncyswnqllxyx
Mis6635,United States of America,Sioux Falls,20.0,Manitoba,2240823.0,5.0,Polo Ralph Lauren,359101.0,1-580-986-5616,O,Mispyukvlqllchsapxacbvtrkdsey,Cqttbgxgfwul,,,LOWUPVSNYVRSRDD
YVX6636,United States of America,Worcester,46.0,MS,2387243.0,4.0,Merrill Lynch,346580.0,1-322-106-4331,U,YVXJVKTGKFZDEHECXDOW,Tmfxlarpokrnhype,,,Msggwgmsj
viu6637,United States of America,Chattanooga,5.0,Manitoba,3737670.0,8.0,Level 3 Communications,300653.0,1-224-988-4270,,viuuxkvjwdcieglsuyqwxsiyi,eszauxjkifmwz,,,
OKP6638,United States of America,Salinas,3.0,FL,2124997.0,10.0,Oneok,420992.0,1-805-058-1109,O,OKPOVMLWJHEOXTPLXSBKMRBVWA,RUXYLEU,j,,
Bwc6639,United States of America,Erie,43.0,WV,1149966.0,9.0,Roper Industries,25754.0,1-169-644-0187,O,Bwculhdqszgnc,Lsiqkgbwdigdbqamzwulfqeps,,f,PCESCVQLPZEANVZGNIKJOCNQUSPAPOMAFNIPXESXHSMNDLFSXJLPFGCWAT
FPL6640,,Cincinnati,6.0,British Columbia,3578827.0,4.0,Brown-Forman,234572.0,1-977-833-3192,O,FPLLHE,vaemrymytvknge,Q,,JXQWCBJFNKI
UOF6641,United States of America,Yonkers,96.0,WV,636308.0,2.0,,368294.0,1-001-595-0929,U,UOFYAJBVWYHFJTFHMAICD,Jpbfgyfdlmldm,j,m,Dcqrufphaytkokevkscmipbxzjwgxzkmqi
Agv6642,United States of America,Warwick,89.0,NY,2546954.0,5.0,Northeast Utilities,218743.0,1-324-060-0124,U,Agvfjvfrhfakdlw,IXOAJRPDQQ,H,f,Wpzkvwvzzrmgrgcpiwnprtcvjjfmzpvwyfnmscrhxtz
dyx6643,United States of America,Salinas,43.0,IN,315969.0,9.0,TIAA-CREF,96687.0,1-340-774-7243,R,dyxsrhvzxylpyu,Vdknqmihogsksehivhzmtxtvadekr,,,roxddzejbhukeqtzopdnpnrjdrmrmrlfrobouonanyzdntxfyvjkcoaqumeztbbflagahkeipc
Gjx6644,United States of America,Pittsburgh,58.0,MT,2240517.0,3.0,Old Republic International,76027.0,1-008-714-6159,R,Gjxaojtakwqtlwzfbsxw,LPKYFUYIXXVCBBP,,,Udrzgbxdbsyaxrk
HGR6645,Canada,Shreveport,55.0,WY,631542.0,9.0,Emerson Electric,409593.0,1-500-677-1362,O,HGRGFXZUNJIRTBOY,ZMCBHBKWF,,,ugtblwhsvqtioxloujuul
Mit6646,Canada,Durham,55.0,IL,556876.0,1.0,Jo Ann Stores,315990.0,1-733-303-0028,O,Mitlexongeikvrfddvzj,AOCXU,,,Fmpfwdonxdfnfnceflcduaqvqvlnddkyfjhlohfazjgzidcwnudzea
Mik6647,United States of America,Newark,91.0,WV,584573.0,8.0,Whole Foods Market,169046.0,1-205-195-3666,,Mikysx,CQJLWIJJTOBWRVRMSZDXMNIAPKY,,F,Hxuqhjsccsmqhnjodtailsterzmnnmwpflfyezxtclubr
QIM6648,Canada,Pittsburgh,95.0,TN,3885054.0,5.0,Catalyst Health Solutions,336256.0,1-717-335-7059,O,QIMUERLMIDDCENQMTBNXQ,nforppdjwlmkolhzfqelobc,,,IHUGBLHMFEEJPMCUBOVSSGIWGJBMQRRZFXHKIEARNVPTJASORAW
Gkd6649,,Los Angeles,68.0,NM,578748.0,0.0,Jones Apparel Group,291981.0,1-798-030-7385,O,Gkdvtxr,Opnupzggfuylowjsd,,M,Cwvdev
Wvo6650,United States of America,Charleston,45.0,British Columbia,1897913.0,10.0,Cognizant Technology Solutions,31292.0,1-580-644-8367,O,Wvohaqjsvr,bfrlvliooagtdfgdd,,M,Bsasjpakhtzihcaocfpostparyicxbliruvowdxfz
Iep6651,United States of America,Scottsdale,28.0,NY,2442366.0,3.0,Boise Cascade Holdings,315516.0,1-546-365-3586,O,Iepluh,Wssbkqnopquecumcuxnz,T,f,DYYWSXYPGLSPLGHUILMWIQUMNESJTUMXMTFQRREOWXTENJMLHCJHDAEALTQERQCIFSNOW
Jeu6652,United States of America,Inglewood,11.0,VT,,4.0,Waste Management,450290.0,1-733-649-5562,O,Jeuehuuwvnegpl,itiychhjsjaxwztvajhsvxmei,,f,JISUVJFTBRUDPFONBZGPZGHA
xcv6653,Canada,Wilmington,40.0,CA,340515.0,5.0,Guess,225918.0,1-754-001-5916,R,xcvjutbjwhthnruftjazlblnv,Ejswoquavtjgvwyyvqwvupbu,N,,XKZRKBJBCKOKKYXGJPHUDONLRMHCMJWZJKQLWEBWEULFBEMDMSLYKQBUOMLIPPIUYJEVY
Qcu6654,United States of America,Calgary,66.0,KS,2062903.0,7.0,Stryker,424060.0,1-665-464-9246,O,Qcucsrhdhjeuelopajzvmqtlxck,Qguopnwuqwimkmq,,,Tsonepxcfajvebqgrvbnhqyuiiwrjmvyjtajvbdufrolapdgrnoigpkyylwaxpdwpm
eml6655,Canada,Brownsville,68.0,ID,2993212.0,,Mutual of America Life,33060.0,1-028-221-1699,O,emlpmyfgmscikihvupecynsi,JWWNSY,,,Ukfqpvlhpqtlgarawdymnntivdcyrcxfuvfedevgacgxlwkdea
iax6656,Canada,Providence,3.0,AZ,3736503.0,2.0,SLM,408340.0,1-647-041-1576,O,iaxecnuoezlzvewrzmhzb,kvwvwkkcqsslgnmol,,,Jrtkaafxcopfbmiisveelknddnudbphkdagducndgopfihdreavuvkuqlfstd
Jmp6657,United States of America,Elizabeth,1.0,DC,2316887.0,8.0,Curtiss-Wright,483568.0,1-608-737-2405,R,Jmpktmsqlnqkizkzskiljdxyfhmmr,Ogmlsd,F,F,Etbmsdbimmfqnpbrrrltpuzzkiljmfczsdimeoyfw
gqx6658,United States of America,Mesa,44.0,ND,1210292.0,8.0,Ameren,307497.0,1-756-332-5346,O,gqxcxbzidllcyien,Suiatoip,,F,dddcqnxoupidzhsfrtgskhfudcleilvgbgwnutlaiqyoxltpmkrfwxluzlhrh
PVJ6659,United States of America,North Las Vegas,21.0,IA,2913485.0,4.0,CarMax,174845.0,,R,PVJRSMHYBKNWCDJMTOSVAY,KFOLQLSGNJJCQWVCYZUMIJZPJMNH,r,m,bfxlzcabewffpdravt
faa6660,United States of America,Washington,51.0,PA,3459298.0,10.0,Adams Resources & Energy,241072.0,1-996-390-5334,O,faatfikczshx,Qeuvib,F,M,tsqxalylskfqiyrber
Jug6661,United States of America,Richmond,62.0,OH,3738467.0,1.0,Consol Energy,238957.0,1-979-570-6046,O,Jugggwzbmxurdim,Xujmhbeco,J,M,NLDPBCODJUSMMDROVPELTKMLLFQJDOEJSIPETKOJOIPQTHYHFAQWWEUGVVJ
LPB6662,Canada,Brownsville,81.0,New Brunswick,1936040.0,1.0,Calpine,157464.0,1-745-953-1822,O,LPBFAIZNMZ,Dnofhfyjzvjottocuhxxwp,,,Kgieeqxymonrbmbfxaghclanqhdomgowdmgrazswqafautywhfm
Ysb6663,United States of America,Jacksonville,48.0,MI,2620563.0,6.0,Boeing,469523.0,1-197-415-1861,O,Ysbxehkmcu,JTKQPKDJGQXQCKK,,,IFAHSXTMZIEBXUTLXEVFFSUILBYCVDIMM
BQA6664,United States of America,Sterling Heights,22.0,HI,2516768.0,4.0,W.R. Grace,45780.0,1-098-794-6855,O,BQAWNTK,dubvdwfaokhsydbijubdfouivzfgw,U,,Uzichzxzucvpdvenqmilvcplpytlbrguvfyf
CYL6665,United States of America,Columbus,,NH,3706443.0,1.0,TRW Automotive Holdings,123207.0,1-473-016-7803,R,CYLDPYDZWRDTCHEGNB,ISQWIOGDOGYTULXX,,,Tdfqqrimlosddluxxsapihqcqsmkfqzlwbgavrrmvjnlsspjmamsmqxufzaywzfbgzevckjkpoxts
Oef6666,,Coral Springs,85.0,Newfoundland,3762386.0,0.0,American Eagle Outfitters,170299.0,1-026-673-4569,O,Oefoeuhowkbr,Xaxgbfwsydeni,,M,Ionuce
efy6667,United States of America,Indianapolis,78.0,MN,,1.0,Patterson,492419.0,1-323-124-8003,R,efymilbepww,Gxahvnjlbc,,,Najbrofqihtjxeshbisjbxxulefqotbjnlpphqekoutzapxgheeyksbmezunfbxubtkvacowcaserwy
AKI6668,Canada,Laredo,91.0,ME,1160893.0,1.0,Morgan Stanley,124570.0,1-631-861-7916,O,AKITLDGONMSALIH,ulvbliiwbwzfxmeblnsdqpc,,M,Horpykcpslmbhzjkgitweqxhxqgtmaqfxxbtnjtlolxbqyedxktqb
Dkk6669,Canada,Boston,32.0,VA,2713967.0,9.0,Plexus,429095.0,1-187-051-8095,O,Dkkatghmyqtslzfjycsln,oceonmwklfjpcyqlpyphxdhcasovfv,,F,Yqazywdimdaqkddvccieiykdgbuuddubfncrqykooedsdoqxdnadguzhuwrhuuuttklxhlfoytxqmk
Jiw6670,United States of America,Livonia,15.0,NV,3673520.0,2.0,Alaska Air Group,254050.0,1-612-849-2491,O,Jiwksyqekgbxqlmsrmobuvfyjvkxip,nowltgihqkabwiiyjnywdte,,f,Bbnhdhbkulbftydarieyqxigiaanqpcm
hcp6671,Canada,Halifax,91.0,FL,1404890.0,0.0,Philip Morris International,62652.0,1-056-587-5007,O,hcpfamowroehxctdzbvfl,Yqpkysosfdd,,,qjykeplcjsadiiirztfhyxwowyzbfnqkfwxxtdwjzchxmasirwuyqpmuqtnmvaaojmz
Ett6672,United States of America,Omaha,21.0,NJ,252645.0,9.0,Questar,69267.0,1-744-455-4235,O,Ettssdgktyrjboawudr,UXZGOQEVGMTYQQADFOQQN,Z,m,Bflrntdkepwztldfrmfnrrxiphhhn
qdh6673,United States of America,Ottawa,42.0,Ontario,97226.0,4.0,Wyeth,430071.0,1-301-606-6604,O,qdhuhtwq,yuksoatbsg,o,m,Vksmwnriisnpdluvdauyk
Xnh6674,United States of America,Anchorage,82.0,WY,1278744.0,9.0,Genzyme,408841.0,1-203-256-6514,R,Xnhqjlkrff,kaiyaijlj,g,,Vjgsmjklsmzpfmrqtjtpgnrxpkuitwlfupmoytpgqjmwdmvglclmpkubxmdkzsvtwaqnfaatrmwkxarj
Vqu6675,,Oxnard,98.0,AL,1573134.0,,Big Lots,38250.0,,,Vquwnlujnhkomdtankbrmoxxwv,Yfzitrlxsksnkba,m,F,moptdchxawupxbxgnqaikkjpyfwmnarlxttmyiqoklbisb
euh6676,Canada,Baton Rouge,35.0,British Columbia,3216888.0,8.0,Erie Insurance Group,356233.0,1-849-895-4910,O,euhxhzsdkul,Kuktdpsffwbxryiuhmakxpygrke,B,,Pwtsdbblbjkluzejktzlosbbieofmwsfauhqlskdbtfulypt
VVV6677,Canada,Livonia,66.0,MD,380216.0,1.0,Autodesk,158649.0,1-413-646-5024,O,VVVTFIDASMNRORDKNYIYDKR,ljoyldvvmjdoobbbrxl,n,,CRXICGRANAPKCXJCTAGGGVBULG
Wgw6678,United States of America,San Jose,62.0,British Columbia,3496496.0,1.0,Sealed Air,73021.0,1-173-314-9409,O,Wgwqiigiyrksod,sqdwpzkigyepbmppeealknurngr,n,,Iaananahyqiqihbmc
moy6679,United States of America,Wichita,38.0,KY,3004384.0,2.0,Enterprise GP Holdings,109250.0,1-487-895-4474,O,moyfgm,gtqqzuvtlh,j,,Qndzkuutuwrsnrdbcrgdfehrmr
Dex6680,Canada,Sydney,87.0,HI,766387.0,4.0,Dell,,1-032-629-3974,R,Dexfeigpuyknhxcnrudccsonlberg,ETDCC,P,,jxnczipvlmrjoqfhvvsehajfbjeenzteciw
Ivz6681,United States of America,London,81.0,MO,1387524.0,9.0,PepsiCo,410670.0,1-613-688-2613,O,Ivzssyqypkesseezmtfooqhgwjhhw,HXKKB,T,M,Ryivdavdgyzofrphhv
Qqp6682,United States of America,Whitehorse,93.0,CO,2778068.0,5.0,Bemis,450700.0,1-043-242-8034,O,Qqpskqhpdrbjshwhmlifdwtjwcvpn,Nhhhmjxtkbzekizim,,,Pgbizysvsfltntospigpjplqvmwxebzrlcbeyhbemwilzbqyboogrtpno
TEJ6683,Canada,Salem,53.0,AR,2612657.0,0.0,A. Schulman,454874.0,1-281-169-7125,O,TEJZZGFLKJJXLEMQOJURN,HDIVERRRCBRFKPSFDVECTYBFHIKRVT,p,m,Ptkneoveyjmtheuyugkneejkfooymvwfiyuhqpzbegugusocwnwgodrattvtunjiqqaq
Dto6684,United States of America,Chicago,67.0,AL,2631473.0,0.0,StanCorp Financial,410297.0,,R,Dtodikxbfwgtceigespgo,Cogogtkvzv,h,,ffxodthcfttygkuksergswculjvgoqntvpimgexkglrxriqqpecxrwkujqfpshxvapnhcvypiecfxuq
JGP6685,United States of America,Cincinnati,67.0,AR,1533030.0,6.0,KeyCorp,178805.0,1-848-845-5994,O,JGPNMMHV,Qowoqfvvxlgidxgggaxjpntbdecxd,x,,Xuylhvunqzfwpfwhmcogjungxodudxfzlabqe
YZM6686,United States of America,Montreal,81.0,MO,1308173.0,3.0,Enbridge Energy Partners,55079.0,1-436-460-7913,O,YZMZFFRWTJPFGF,Htxooczsmkfeptzpdcumetyktftj,R,F,UWBMDFGSNZIJ
JFI6687,Canada,Colorado Springs,96.0,IL,2978356.0,9.0,Humana,86432.0,1-010-742-6311,R,JFIGKKNAFTEHJBHSGWPSMBUDN,Cxreiyczopqccirytepbges,,f,OWEXGOECQQNUDFXUDVDJRPGSPXEUEIZXZJERJHCPJHJMLKYGDATJZTGLWFRUKATSG
SNP6688,Canada,Bellevue,89.0,NH,3080024.0,4.0,Energy Future Holdings,357102.0,1-382-506-3546,O,SNPEAJFNXDAFIAFXVR,OQRPJPHDGGDIPMORPQIDHAPNMTWYNN,,,Hyriexdrvwiduwgkgsmjvldncaychnfkbwtqcxyylfueddr
Bhy6689,Canada,Sterling Heights,100.0,TX,227574.0,8.0,,232229.0,1-046-114-2987,R,Bhyuiywxvxi,Pzmlxdyorsvcbw,h,M,vharovducxnksjwsoozopepppgiizcwffrlzxngganmqumdlfzdfdbrljbuvuqamtmn
TXP6690,United States of America,Fort Collins,6.0,MA,336870.0,8.0,Republic Services,475781.0,1-260-343-9869,O,TXPPREAXYJBBVSRCXCSDHTCUIIOG,WGTWYYBZOHGGAAAVXEX,,,YHDFJPFMWWCAPVMLFCIPATAEVSEXKBQOIZI
zdm6691,United States of America,Burlington,0.0,AZ,3008143.0,,Altria Group,180149.0,1-010-028-1031,O,zdmixlamansznlrna,MQFNUOTJDKFYFIMDPQHFIHWDIRQ,J,f,adgxifiluaktkjoacskvmsbugcau
NRJ6692,United States of America,Fort Worth,60.0,DC,1428992.0,,Olin,57073.0,,O,NRJJDUALHEZLUPXCTLGG,qnyasojexxjlenascrgi,K,,gnxzlkhrktflse
Lyy6693,United States of America,Naperville,68.0,TN,3354789.0,5.0,Deere,312511.0,1-022-838-6599,O,Lyygujdv,Gkuznlrofvwoprelcqseqxdihv,,f,LSPNXJPHAMVGEM
Kek6694,,Charlottetown,41.0,NJ,,9.0,FPL Group,264107.0,1-381-620-7378,O,Kekvfjyvhubrhpz,GMVQTROPJUCKWM,,m,AGWIUINEXPKXOWPPCEREFWFJHQMKUFMDLDHN
Ddd6695,United States of America,Inglewood,95.0,IA,3712473.0,6.0,Landstar System,160430.0,1-558-207-0105,O,Dddjfljtbdaiummcxtk,JFDKDSXRWNEFUARMDWEDPXHUYYZEYP,L,f,
ojx6696,United States of America,Greensboro,27.0,Saskatchewan,1004545.0,1.0,Kimberly-Clark,143384.0,1-598-537-4359,U,ojxuntxtjbenapsnpqlajnxxnde,OKKMUVQNLOFVPLCVIIC,r,,Gltxhanjhnlxynpfvxeluaeexbdfkw
Hqt6697,United States of America,Santa Fe,40.0,WI,766173.0,9.0,Frontier Oil,298586.0,1-949-209-7100,O,Hqtpfctt,Ujipadbasfeivyrdirijgvduydpu,,f,
Zxy6698,United States of America,Billings,2.0,AZ,420277.0,9.0,MSC Industrial Direct,256860.0,1-610-663-5501,R,Zxykxqevdelinzkzrelq,Xcqpgmdmmwifazemecmsmtr,V,,ELQRGTZWUPCDIUYZPQLOVEVVYKSGIHMJPZAWWLBHQQGBBJLHIEJFSQRBLHTXNUSVFM
Rhm6699,Canada,Milwaukee,89.0,AZ,3612775.0,4.0,Newmont Mining,319473.0,1-550-826-6754,O,Rhmlxuubtmuqoznzxnfhf,euqovqbgjjpvtsnjbkqndg,,,ppkmanbamfuolbcrfmfijeidabrmhmfrpeypftytetxcuasrtosef
nwp6700,United States of America,Oklahoma City,70.0,KS,3896145.0,1.0,NewPage Holding,,1-864-803-4221,O,nwpcczlbwemmlgrypqol,ILRVHOCZLRYWRKJMNCLEOG,,,
Ctb6701,Canada,Aurora,52.0,New Brunswick,1592331.0,1.0,A.O. Smith,34294.0,1-296-484-9718,O,Ctbyjxdfrodhzr,Kfndrtmhjlixscvukzplwadda,p,m,sbcmhdwwsmwgdtobibjdupoimjsiozdaozgixjkwndjovkxoxxxviqouhrtsumxdeldnsdpamoozed
UBC6702,Canada,Coral Springs,58.0,DE,1333372.0,,Burger King Holdings,216914.0,1-363-067-7081,O,UBCBNVKWOGK,Zojhswvuaieuiqhgezlwhsbzxfvz,,f,BQWQGRNZUORJOSPBBIVYHUXDXCVJUNYICXUMMH
Iae6703,Canada,Tacoma,4.0,WA,,7.0,Church & Dwight,275403.0,1-264-549-0226,R,Iaemndlc,Nvhwpp,R,,NMATRWEVBJH
Drs6704,Canada,Salt Lake City,45.0,Nova Scotia,1425819.0,,Health Management Associates,291067.0,1-862-925-5535,O,Drsdftmwxnj,Haxecfnooswuyd,Q,F,
Bli6705,United States of America,Tallahassee,67.0,ND,3495520.0,4.0,AutoZone,59249.0,1-784-710-9855,R,Blienthzl,Hexdeqylawsptbblvoiocxfydew,,f,Jggjdukadzumaxxc
Bwe6706,Canada,Durham,64.0,IL,1415526.0,,TD Ameritrade,438881.0,1-619-347-0248,O,Bwefmqipmzznbwepzlurdqibwg,Hnabwmbsnduvtj,,,FTMEOGRTSKEIJDYVVMEWPHXQZIJJGZQGCOVEBMK
Pbm6707,United States of America,Oshawa,17.0,ID,1401942.0,3.0,Cabot,262905.0,1-295-209-4814,O,Pbmdksgqbiflrdmtfjnf,Mtvdey,,M,RZSCSPDDSCLVPSKKRSBVGJACSIAYJDTKUZDSMPMGVVTEWNBQTLFKHLNIMRRPIIWNKPYYK
Qco6708,United States of America,Tulsa,76.0,NH,1299847.0,3.0,Family Insurance Group,7633.0,1-321-724-3545,O,Qcohg,MTGKEWCRVZMZOY,,,
Evj6709,United States of America,Biloxi,1.0,KY,3074435.0,7.0,Allegheny Energy,374501.0,1-333-086-0312,,Evjwkwbudruqjcozirzg,Tjffcdrxhvrk,,,Iibjvevecqikwefxqlzqyvowzxiguwamedvppvnwrzsuwwwpfiojeyjkyajdgfjysxzzlyibnzwb
Wfj6710,United States of America,Brownsville,54.0,WA,475627.0,7.0,Core-Mark Holding,447551.0,1-383-883-7120,O,Wfjeeamevfdqnbid,Vqitdfumvimeads,r,,KVYOUCYDSFHSJHCPSGXYOYILLZWRYFZVOPHIAYSDXBSRPTKNZOHHLXUQJ
Agc6711,United States of America,Evansville,1.0,WI,348548.0,8.0,Complete Production Services,125349.0,1-329-149-4874,O,Agcjyu,Suwvebsei,q,m,sgiwammxftuwffkfmbpfsirfvpoxbmnhypqqgsdvdecaqmyvelapgffatjkqdsltoftggc
Upw6712,United States of America,Erie,33.0,NH,3160473.0,5.0,Mylan,91698.0,1-523-007-6066,U,Upwqtonzxgxwagfgsyt,Qudllpawdmifwmqmsqxxctab,,F,JQMCXRJMKXIIFPYNZUERYSJIGXQBPBSLNKEKPNDKUXUGMTHQPQQWBTCVUPAKYNAH
INC6713,United States of America,Flint,26.0,TN,671138.0,5.0,Dollar Tree,167703.0,1-893-220-9839,O,INCJXQFENFGGJRSPAEKIHXCKLGEZY,Wtkjtgcwoyufthpuotaactykuh,,,wyuwswmxgbsnltpooxnphvqfvijyeedrdrzkxqfuegvxjampwkiijwnujfexopmdqfgpmwe
Cuh6714,United States of America,Dayton,5.0,NC,429674.0,10.0,Gap,337848.0,1-211-118-9262,O,Cuhlinxuhtcovciwohgwdbohovmxr,Zyozknwesladdmmfxhooydgjuoi,,M,
UNP6715,United States of America,Manchester,65.0,Saskatchewan,2058716.0,10.0,Urban Outfitters,228362.0,1-926-116-4911,O,UNPSFOLNTLCYPKCBLOA,BPTIQKDJUHRJHUGCEVVLCKPYW,,f,Ghpux
xnb6716,United States of America,Cedar Rapids,5.0,ID,2470388.0,1.0,Scana,291131.0,,O,xnbgwukmrkij,Xqooqv,,m,Azarjhrxornmoiaxno
WML6717,United States of America,Huntington Beach,3.0,VT,1594457.0,3.0,Kansas City Southern,299624.0,1-425-875-0393,R,WMLWVADMPCMTAKUGBVOGDPMGABGUTS,Srmyfmgshs,,M,Oqnpfnoopsapmhrftwdvdlvqag
YRK6718,United States of America,Macon,3.0,Manitoba,2731247.0,9.0,PPL,33114.0,1-770-566-4054,R,YRKCARCBTDJXBEKDOLAYAOQFBT,Gkmmwqb,,,wtkquqyhhsuonsitna
Wel6719,Canada,Amarillo,25.0,DC,1938554.0,1.0,Teledyne Technologies,496782.0,1-415-041-1685,O,Weluqquipnadk,CFJIA,,M,MRBALYFERBRBWSCQNQKYAOUWLAIILPRRKOZKMKLXDFZRGKSSTYTXELXMPMNJLNTQYYXVYUG
Owq6720,United States of America,St. Johns,67.0,HI,,5.0,Advance Auto Parts,161533.0,1-028-976-6003,O,Owqioovzzovzolqfbqv,Zmaxgruyaj,H,M,GQIBTQQAIQIAWJUOVKCUHWTPRHHKRBQOOXJR
owo6721,United States of America,Provo,82.0,IL,1433592.0,0.0,Dynegy,8697.0,1-776-207-0942,U,oworqfbrhsuvmuufkgozq,Fnumwquwnv,,f,Gxxlkxyvukojhhlclsayzdxiotrwsqtmdjxpkvstixijvoxbaqbjienrxnixqcizemjxs
Hvi6722,Canada,Albuquerque,82.0,Quebec,2020787.0,2.0,Yum Brands,392710.0,1-714-728-4546,O,Hvicdhwfbp,AKSENRXRZESHAKRDTMMPAKEMKW,,M,hneveohqpeapjookczpgecjssdjbdaxlbttmxhsbrvvuuktxw
ame6723,United States of America,San Diego,10.0,ND,875097.0,7.0,Health Net,206370.0,1-211-034-5053,O,amexxiaghalzwspnmprek,QSRDSLJGCNLDBBIYUZTKINY,E,,Vteqiydjqu
DXT6724,United States of America,Greensboro,61.0,OK,772225.0,9.0,Cytec Industries,289798.0,1-209-387-1363,,DXTPZKDUQKHCLIFRRVJZZE,Wlehxzgscrcntmlvfsngxkeae,U,M,rdgtumgistdtarblbumgvjtrecvgcndxplhytvclupfccfzbzpznydyfrkiudtbytceptxnwumpob
Ydk6725,United States of America,West Covina,15.0,SC,556865.0,9.0,Pepsi Bottling,260331.0,1-816-067-8613,R,Ydkwpaccztpugazyaojpw,Bylebjrfu,Y,m,ESHWPCZINMMNZUGFGMRRWQOHRPLXIOGDRVWDBGBIRFVYCLWS
VSD6726,United States of America,London,32.0,AK,1020882.0,4.0,First American Corp.,236742.0,1-270-386-2688,O,VSDFZVVBRIXSLTSILUWHZJVWILJ,jbmldkbq,m,m,qnveeru
RKB6727,United States of America,Knoxville,80.0,SC,3230103.0,3.0,Anadarko Petroleum,206557.0,1-761-144-4249,,RKBRPQBSMUVKGQXLMUPSLSPXJFBMDS,TYPZIFETDOJIBAILMIATGT,I,F,Rhfsyztletuxyuwcxthishbokchxxeklpwrwbqqpstvxokumxqenm
Tkt6728,Canada,Charlotte,41.0,ID,1730023.0,4.0,News Corp.,484524.0,1-683-450-3899,O,Tktxtfknsimfziiwjyidlsomym,Dkajukemywvdmnroeewnadrhfdwl,l,,LTPXLSWKZCDITLTDGUDDHHJGQINKLZVYPPUNAEHVLICQFVTSDXXHZOCRQZRAPFRAD
Uza6729,Canada,Yellow Knife,93.0,Prince Edward Island,98869.0,2.0,Chemtura,39293.0,1-546-294-8264,O,Uzahwffesfhfnioglhaakbhlaw,ahflum,V,M,mznjtp
ILV6730,United States of America,Palmdale,42.0,MI,2319791.0,,Kla-Tencor,,,O,ILVMREXXJAJSJQXGAXIKWIRVJABNZ,luhttlbqqswozak,,M,YHCZJQXUDWEMNCNGZHZECSERGOAXCUJUOWDJLPBKNQVYZAYBPIVFTSZGMJADBSRWG
Gdg6731,,Tacoma,91.0,RI,2816143.0,7.0,Spectrum Brands,385403.0,1-205-885-4220,O,Gdgdynhamvkimrgqlhukyedubrhrq,Nyvbzeawxmsmwienrhbcrgo,J,M,Kitckmqcbpelpmxwofeztruaxhzfgyslaceyullctnpqofuddcjgtmtcnecab
Woq6732,United States of America,Providence,,NH,3254752.0,5.0,TECO Energy,56485.0,1-942-504-1751,R,Woqigpzpzwdrslfvpxmaxfbr,Sgqshvxtmibolqpmtvf,,m,TIBIXOZBBITWWEZTBDXGNSVYICCTUROIJSWIFJXMVNTYAROGPKQNIGCDKZMICDN
NWF6733,United States of America,St. Louis,50.0,NH,3424426.0,10.0,International Game Technology,409756.0,1-543-571-0668,R,NWFTT,rmfilhrtiicmfewfjqeqgabw,V,,UXFKAUHYNCROBQECIUXBDMJETQLGUDIFDNHSXCAMDSMHOCDWARCIYCYGHASOWKNSSITEJXHLCPGN
lsk6734,United States of America,Mobile,68.0,LA,3161884.0,0.0,Sherwin-Williams,185612.0,1-384-083-2072,U,lskcbhbpz,RZWZVGDTPPI,C,m,Ehenqejcfgfeclv
ADP6735,United States of America,Spokane,98.0,ND,1654218.0,1.0,VWR Funding,304296.0,1-014-090-2110,R,ADPUCWNUHCUVNGS,vblziwdymbwfbjewnsbtnsniv,F,,HUMMJOBHFYYSWTKIRVEHBAPPGKQOMGNZXPSKPAXUEAKOIDRXOOEVCMLKJGCEED
Rgf6736,United States of America,Anchorage,89.0,AR,2979359.0,1.0,Johnson & Johnson,36554.0,1-091-269-4004,O,Rgftqpnuasmfezzkmxxwnfmleyyatl,Zxwufycoanaxcurvwykpgquiwf,,M,mkioqdtaccbydixqdfnfvdkffgfizmutstoicpqvdcou
tqs6737,United States of America,Fayetteville,90.0,MT,2214009.0,9.0,AMR,349660.0,1-181-262-6716,O,tqsuzxojagvslufap,mxjrfmhykweucqgxmngb,,f,OJQDTNWKNAUPUGEKTQGJER
Uvu6738,United States of America,El Paso,33.0,WV,2295665.0,8.0,Telephone & Data Systems,35926.0,1-590-545-2481,O,Uvuooamcsghspxszylo,Pkwgqbibqtrhtdcipesspciufovvy,K,,Kojpdkaqtlqakwazqkeonuefildozhwqkcbcpkxprt
Kzo6739,United States of America,Wichita,80.0,AL,1607108.0,3.0,Family Insurance Group,417316.0,1-902-697-9108,O,Kzoetmjqfyxebagunkhigbsrwtdvov,shradrdlfqhbcxgc,J,,Vupqhkxmo
acr6740,United States of America,Knoxville,35.0,SC,2152655.0,0.0,Church & Dwight,497973.0,1-784-797-9179,U,acrldfiojuyu,Otkjvqbwhrky,b,,Nzcxprwxvlxmhhnigdghpkiofhjtqdrciyrqoetmfjwxirfburfclktsfnhktcpjiqcyuwn
