AgencyID,MaritalStatus,NumberChildren,Age,AddressLine2,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,PostalCode,City,State
VCS6051,S,4.0,82.0,Xefkbispmxv,1883263.0,VCSQFISNYTFBHEHVBJXQYVASA,bhhlxjmezl,,M,zqfkstesbxsniqrasvfikkbfutsnsexehmtciofjkemkykjndnfdccvwttlcf,Bjluqls,San Buenaventura,AR
smf6052,S,2.0,99.0,cdvqmeytlctumcinewdovvznztmdowvscfkkntjnvspbprdyk,372329.0,smftsytnhl,MGODVXNJEUW,F,,Noqrygrflkzasiqiyvjzgnnmickuqohsesigkhnixhjbsifdm,VUADRTNZZK,Independence,FL
Mqm6053,S,0.0,61.0,nbrufbuealkvpxvywlivrbwdtxbxyise,1735129.0,Mqmfilt,OTPMHCRUCBKGRRWBTDEPXCPNFWWJEH,,M,,dwueg,Reno,RI
jdl6054,,0.0,90.0,owppncaqffkazoy,,jdllgsqdyhxzwbcs,Qndugmptfpdzfcqypvbagbhx,,,elbukluvik,Yzpckqfw,Orange,CO
lvu6055,M,3.0,86.0,Mqyavbjqxcvlwo,,lvuahgnewyjicewizsnjwa,isopeqdoqvoglrei,U,,Tmrpqfwfalseuswlshlcteepcsqmruxevegobvrtcsw,xgmqefuqbrec,Overland Park,MT
GBS6056,U,,3.0,Cdwttsrweixxkxtzjgmy,1999429.0,GBSVBOPZQCJE,Hwqisitnszyfiqwlrcr,b,m,ibpnchqcuctkmcpnlbdnczrqwdoqakgoshtujiduisdzptywfpsiakxiskpmxaswfghvhupjak,Ccaroeb,London,ID
Rpu6057,M,3.0,26.0,PQXKEFIVMWBEIJEWQAWPOGXXUCQKWQYSEJTODMOFHWVCWRRFXHDSB,2588132.0,Rputnjxtsgukwzabvqvhxmxhidvaki,Ktiagyshnlqvhcxhnxvglshslyobn,,,nzntawxtonbltgcdtd,gcepfblkxm,Oshawa,NY
GPK6058,M,2.0,9.0,Srysziuucqtcqsgquyxsgtmozihlkfsrdybvvwdjbnhwkofxsqfaqlsundfftkitahrqecfsctsppo,64045.0,GPKERNNFXOU,YDQQJYQDBVT,E,F,vbjlkaibuggupypwlbsaqtoltiapinfbkdllsrdvsltatuiefgxxmajadhsjqykuxosscooeg,fivjkfupav,Vallejo,VA
Ekd6059,U,2.0,8.0,Lnignqvlijbkgjqrlxjkltqbwnragjcehqqwbjveyxsxgyzwdyyfwyyuwgnkgrpeccbsj,1616169.0,Ekdfmmpktjjjjcfqcdosd,WJSJOSXLNMNDBVEVISUO,,,Fplsiadldlnuaohkfmmldmmhgakvgjruwgmgguxodadrtlptezfkehvjudsur,Jvlnzm,Charlotte,OK
QTP6060,U,4.0,67.0,CZZPBVVBTANGVMRAYVBBZQBJAESNJG,325347.0,QTPYEDCGWTDWFO,Lxuawrzxzrcdthkrtwudd,w,,yiqjonygdwbgqob,VNGMJ,Raleigh,ND
Gxt6061,U,4.0,80.0,Pvxailtndiqjbrbmqibmvnskavljugbelxyvwy,,Gxtkgxuaieuklxpukcixcsssu,ETJAGRVHJMTTNTEVQOE,,M,xbkwqskrsfqaeajqefeqhzirzqqlrrcpvzs,TCEKVQN,Ottawa,Ontario
xbb6062,W,3.0,,Ikdubmqrckjlwfoqqtmvk,3375710.0,xbbqxxhggslgmhjttn,Umvnul,,m,,Vyxhs,West Covina,OR
IFI6063,M,4.0,35.0,Dcuhdbnry,1703699.0,IFIHZENLJNJZEDUPEZRIEXB,tdjkiivjoamwnubegogdfsxhiul,,,nmoebpecqvehkbhzlrgdiacxdsstzwkfxwulcjlpeejaalqekhitvcotkuallsbphfhaalqw,Nootwbpbjel,Knoxville,IA
Ihu6064,U,1.0,93.0,Hxvzu,3431209.0,Ihuaaqrphhvmabynbjt,Caohbrklfgboftneuhbxwk,,m,Apkiomrqzmcephyhkhtybpvghojfvzqdcvoyqgxfhngp,lmchu,Salinas,RI
ZNT6065,S,5.0,35.0,Byuvbsecivqmrn,1207935.0,ZNTPJQARYGUPUZKTLOKFY,Ujctlp,l,,JWAYLHLKRO,Nocrlzuga,Warwick,WY
WGI6066,M,2.0,96.0,OXFEYVKIVWDCNXKGAHSVRWDWZWMMWKVNUDPUMARXBYBUGTZVECZWOHJCPAYJK,3569703.0,WGIODWNHRKSYOLAULLFXKPJZVD,Qbxusyfljqxvqkwtoetttfbhcwcfpz,z,,,plgaejowtdw,Ann Arbor,NJ
Jcq6067,S,0.0,66.0,Qgvgomginyqnpzuxadmmdkkvfygtfhyshuppzxdtpjnnxghtchxsofjbuoghesqqcgkovgeizbrh,1416525.0,Jcqdtuoxzgaksiuwihtlijxv,Dohstfekpooussxlpjtaa,Q,m,vxmbenhfjfgnwofzrexpzatnsbzrn,Dszzrlo,St. Louis,CT
bgu6068,M,4.0,91.0,uoabbjxvvglrpfchbxwvvzyfdvnofopgwkwchtnzevqcypnghnvzvyziierooftswio,3682178.0,bguffj,Xpmbhgcvgnwyigj,Q,F,Kkmsvpoefmmoliqthnrxgedurkareyqhqozsrmufpuwiyg,Cvvvrgtn,Overland Park,OR
Obc6069,M,3.0,42.0,Jlebphbpseculeqtdxvmbihajkxbnmzozw,1317572.0,Obcyfpeyi,Wcssx,,,Cqxrvbsfxbrdwactdieeqlelobdvbgwkhqinejtiqnnxkijlrrkjaxglgifo,HALKYK,Hilo,UT
PBC6070,S,2.0,74.0,SDOLIHNEFPNTHHSQYLIYLGQULEOTXEQBWVHEAVOGACZEJPJCWUL,1746403.0,PBCCNWM,Ifhhqc,,M,Rfowgxyyzk,Ibcfvkgjetli,Sunnyvale,SD
Ssv6071,W,1.0,11.0,QUSFJJASVDY,3139127.0,Ssvbly,Eehaisjugfjuxryefikqhsf,,m,Vdupfwouwtgjglpfjepomagqojmkeafjtaxocahnsglpzcmpaqopxecyehsbnac,Kmoxjkaiu,Indianapolis,AL
glv6072,M,2.0,78.0,rqolyovrjnzlencveoelbdtuscsomobeuctohzzgqn,2919397.0,glveauhcgjkpq,udsgrtvmfmwpgajtodetttaagrwssa,,,UQQXBKVJMGKPPAWWDQMNPLMNXUCJTLSTDWHHTRHKKZFOUEICXNFLQPMKBKZEFI,Sddrl,Garland,FL
Giz6073,,2.0,26.0,Ahmzuoceapuxcmwbv,1458129.0,Gizaiiwwhht,Eudrkuaxdgnqxvcqqzwcqlki,K,,Cbjlfnfuzrgvtbymwsiridhhdejorlbogdebxedcjwkx,Pcqtt,Paterson,RI
gsa6074,M,3.0,82.0,mgstlhiknulchprvfiviefuilxmjmpkyr,,gsaaltvdj,eulmsqpih,,,Bcibkjnspiabfarkmddxtoyjrdvbmpacmfcqtnhlsrsnimjvzfcanjppnxerfnwwqua,Hnspvzivk,St. Johns,CT
Jle6075,M,1.0,40.0,Bykyisjgogkdiwfulsel,3939119.0,Jlesvpunqlwxyoplkqbwhlgawiplo,Tfektmwuqbzjqdxvfamk,,f,FDAYNJDWMMTUWTIDSZYVSCSXJWFOCGVTELPQZBQIINIEQIK,jclswf,Windsor,HI
Xsb6076,M,4.0,10.0,ZUKZVAWXIXA,363114.0,Xsbffwqjpyqsltqrr,NIVCCWMASHCW,H,,rbwhbny,eptkmqhdpv,Carrollton,NH
usg6077,U,2.0,62.0,hygmglqpajnf,711736.0,usgzgonumhnhbfcy,Tfanq,p,F,RLEXMHAXSOIUZEQRRESTINGIDQMPMVLPDYOVQPKJMTSVHOKHQDUQTJAPMBNLNTBPAPOYFLDUAUBDAC,,Beaumont,WI
IPC6078,W,1.0,14.0,Qlobyggejbfvulvdmzflndc,1448681.0,IPCWNYULVISGNDGQMEGKIA,Ggxsudpvwigfqqiavgr,m,M,GLARVODTVSLUATIKANYBZSQGBAEULULBWDOKNCIQJPY,JJJFKGK,Plano,Saskatchewan
Vly6079,S,4.0,69.0,,453492.0,Vlyijffjygtyxrhfatmietbdrp,Gzdxfdd,,,Xjhhpnvopduvvqxn,Jscvlslqvn,Fayetteville,IA
Qai6080,M,4.0,34.0,ryeqcxxdccoaidksan,1596414.0,Qairkenguzfqmxwezbt,Edgxkspkcgpu,,f,,Wdclbqcs,Kitchener,ID
Tro6081,U,3.0,72.0,Wzxjwzsenksjucktouqjymofbbdetmwtnhbwjhpwrse,3606164.0,Troezefiqflpzqbspfucmazgj,vjkmzyojuq,,F,Zmusryppcjpndjvbfxeqwbaydjigssayzgjyplkwg,Xeahisib,Rochester,WI
ROI6082,M,5.0,17.0,Uiivloweaqa,1180874.0,ROIFEHFXAYFH,Zyoanjfvvjkxyhlzk,S,,Rayttvmesqxrlgpylfdcrhdhucf,VWCEY,Montreal,Manitoba
Vel6083,U,3.0,71.0,PDHHJAMV,2006916.0,Velmwadtiy,vtwnwdafmzlvozjwhwgiaximvyrqso,d,,Dzqepldsszkrdpgafsmuohjqqtjdmswgpncuwwsqkxskvuednydknscrsppfmdnzb,Qdsmciqjm,Atlanta,AL
TDS6084,U,,100.0,UCIKRLCFXAONBPBBUI,1347453.0,TDSZWXRENZTTFHEOESWPPB,irwuszaaauhq,,M,KTECSUIQJNBDACMNGIUYRCBUKHBOFAXPBLDRZALSFIWHWQRPKBAKLTMTBSNGVIXGVKLTTTALNNMV,Engewn,Orlando,Manitoba
eym6085,U,1.0,27.0,Gsbzokmgfibyxdgdewexsvogcdol,2628479.0,eymwwmsxgfjfarwewxmtbm,IBINLMBFAHDVBHIIPV,y,f,PEHPIISNPJMVNAOLZCKGJITXVNKPCRICFADCKXEDUABCWIVIWTE,OMAXQZ,Frederick,SD
KBU6086,,4.0,95.0,Ckugxecpgsqicos,3729741.0,KBUAXYWEINWPIPKTUVA,FKAPRLXVZIQMJEL,W,,Ztnxxzeaqacxwdvptyiwtlvsejlb,Steypyb,Stockton,AZ
Mzq6087,U,3.0,1.0,yywkactpvmlgksurapwrqekwwjerritwjdcpyn,3104728.0,Mzqdipetwy,Bsxlylvxtpvumasq,I,,gvvmfarnzlpymfjamigxfsomelc,Ofvorwyfc,Arlington,WY
Yvw6088,M,1.0,86.0,Gxwghlkgtbcxkrgdmwsoinddnuvdzpqfcxolvgwvdbiplfjgls,1545452.0,Yvwsonk,Jjtaugvwedom,o,,yjlgfqbshvgefhmdvgrdrvynspnhdicxoupgfhb,Sqxwkvxnv,Raleigh,ND
IEZ6089,M,1.0,100.0,jkggcfdzgfzoermpmympjdabudumxvzrpbcurtjekjkgglwoxvulilktqfuifrcclpisoef,1925558.0,IEZOHGZTEWCITJFWSRLLFIFAD,Quqhxpenstqywwhipuhckrleqamgws,R,,Rhlruyvecsxwlyl,Qhrts,Kitchener,NH
Afw6090,M,2.0,67.0,Tfyumviythtaskceyfpbuamrkysuikhkitypbxjpzgchhiyphxcgvdqpmgfftyeiqkrylvyhbiv,2431538.0,Afwlsyqtnsthgkalrs,NVUBKJGHXEDTPDXWOIEQOAFV,,,jgmguxcqoilboyannzprwlbebkdtxyrozhk,Liwnnqp,Cedar Rapids,RI
Vfc6091,M,2.0,54.0,Ljtpnudohszxodllnczhvlxbdyqsgnhrefbaolycwharzlup,3744757.0,Vfcsek,Ohdxllhzdnwkhnjkpryxb,,M,Mvlmpwglhbnihhxpijyaoqdcxbbedrmvujfcdfqmgbkllmtlxcgjsvjeoakyftfmvikkdxuzftlsiow,Yljeoudvz,Pembroke Pines,OK
FCL6092,M,5.0,28.0,naaahjynptowgzrairwjnwlsdkvnppqcfqdgabzhxgsurjgffv,1144261.0,FCLQUOWDUKGXVLPSEHFZSZYTBMHOE,iymiiddbnvxeorghuxijxdng,Y,,bxthllbbiwtlanfyqcpzvgwypyvuivxib,USCKLGZGJBXA,St. Louis,CT
MEU6093,M,4.0,72.0,jozkaxcjkhpotzufjexirsawinjtgqyvwyunfxbwlpobksnpjxoofwje,2853343.0,MEUXJIVWYUEVUKMIFRDCLZNAJKQJHN,Jklrxdplqnigkl,M,f,udcgimpjgiivpmjwquhnyyhnsvannzeedtoimjvoqikrtcuasjwoqihkjoipi,Bjvvvgvg,Jackson,Ontario
Ytv6094,D,5.0,90.0,Wqonwuvldueoeuvnrhcukpdnajoovhhxy,261544.0,Ytvfzqam,qjboewirrkrglks,d,,RKWDMXBWKICGPSQCRETWMSPOBTANMJOGQQVTSMHYCDQWYVKAFPBTMD,Joucmfwo,Sacramento,WY
Qga6095,U,2.0,72.0,xpsjpauiezhcewtwkhdrwjbisvotansdviamurtzu,1594049.0,Qgagdhlgzdtw,Skwgav,,m,Awaiahebtdsvbdpxdthflauhqnouqr,UNJCVOCT,Fargo,NH
cdo6096,M,4.0,,Xblurzctmrclsapikpepfltqqsabbeqolskdnvdwqrgqdlvofbgrlmfvkzrkdfimpii,2454945.0,cdopihgkn,Tqqwjxideplycodsocsfdq,,,Yjebfvgjgpusb,QOBOFWKLQXO,Toledo,DE
Hmv6097,U,4.0,9.0,WTBGRVWWRG,1589777.0,Hmvvzjrert,oupktnhboyfzvru,Q,M,OXZNPDGPZNHCZGQGQPEHBFOLKIFJRBVRKGNOGOGSHWCA,Rkhpozmnyhd,Hay River,KS
Zok6098,U,5.0,66.0,Gcploplogdtinflmuwkmwcibhqndsafiiknpoxmtzpopxgmtksjvkxcwphik,1340787.0,Zokfqgsexoponxvkxrsehcddbfgqb,HPYCCTIZEDQBA,m,,Wskemzdujqdmidtpfwejjahurzdhbllowmjauzizjgcpsvnijqqcloiwvhycfbrvqazbtyv,Jgtslbmfu,Topeka,IA
Jne6099,W,5.0,59.0,Fnqfhusmnusvzgyyvcqbnbtpuuzydhohpqibgbvfvfishhmwwgdlwlybimqjaotqbfckn,822878.0,Jnetvreqrxprss,Ijyyfwcbltb,,,Znufkeyrgsnbvzhwabyrsiowmabotktslfmntvpailjphjtaernkfawmsrcxsrvj,xwqvrlmep,Washington,ID
ZAY6100,M,4.0,79.0,Nqjsucabetboivds,47306.0,ZAYXYVGCNDSOAW,AEWKPKGQNJSU,,,Aqouzpdloifrnegffojueokrgbvaaowypwbgqhfdiwqzkbkbvnwlrpplxpfzdkpplomclbnlusnfhir,KZSPWKJCBDLQ,Oklahoma City,ID
Nwv6101,S,4.0,26.0,srdaxgatbmmzflpjlkaugtazyoswcamragjqneqbndppomuilqbavsagpohbaqrbgacypujgvigp,45556.0,Nwvvowpno,fczastjhlzlskcq,,,Daxjmaakzbxcqpuisnqmivvfslbpg,Xtuvjjxt,Laredo,MA
zog6102,M,0.0,29.0,Wgysjhhtngpoj,1683657.0,zogeuditytruyduzo,GYWCUEIXPNXGGDSOHEKGAYCIEW,p,,atoisttprqsdtavulvjiyoqczulqookhejaorfazhjoxwrybghucotkupwzjthgr,wdfqxnbynusx,Akron,SC
Udt6103,D,3.0,13.0,JOHZDHHSEPETAWSPHWUGFPVVCZXIMGMT,2618623.0,Udtygoxjdjxxnked,lbobirdaijrcpxxispswnbe,,,nsqdbpltfpakbbfyfztvafbbofwdxjeofscirdinqcbydwybmmkzu,Mwibzvtva,Minneapolis,AR
Piz6104,M,0.0,28.0,wsvihmmulbgxhcwxg,2073491.0,Pizlomubvbpel,Vuyonzqbpzefkcnvahhvo,,M,OKZUKWIPTMSYMCXVBJKFVIKMUSJ,iqffyaaetbeo,Lancaster,NM
sbn6105,U,4.0,98.0,oqjfhrfygpqyjcbgjzanexvhqkkek,1671106.0,sbnjak,Huggsuhzzhmpdkkpgj,E,,Bwwtbmtpmowksesbteldphoucmlyjopkjnwsejbw,ifkbneljitvc,Charlotte,VA
okk6106,M,4.0,25.0,Vbsshwdnbbmrwztdcvimucigjexuviiytcitwozk,549895.0,okkgusthlbqknvdvmkoafpsmnzqymv,Pfglsbfidgdy,,,,ZFFHGJEMY,Santa Fe,NE
Hsy6107,U,1.0,26.0,YDVGZQRANTFFUOOBKNSGYGICWXABFSRVJFPHPAVYPTXHIDEMEVYUZQGNYUAHWZTBOAVMBMUSVCREFK,3489735.0,Hsyql,Uzziegljbrdlwnryqj,,m,juapvrslwhynveggkavhnwj,qdsxexmm,McAllen,VT
Kew6108,M,1.0,,Jaodpeykpdhednlgecpqdmgdjyjilqtibsmumk,3553160.0,Kewsyinvuxepbvxxpnrno,Mrudazdmtyosxh,,,KLMKPYVQVTDYISVCHIIXGPVHQRKFRKTXKEAFOLPBFAJPDZXPMAFDKYVTPIL,Umzwqcfrneyq,Akron,DC
nem6109,M,5.0,84.0,Iaumttusffdstcrwuwxvkthxm,2542811.0,nemijfeivey,Utrfv,,,Fvthnexbqsuwxjmqvhowq,VICSNTQ,Richmond,NM
Yeo6110,D,,25.0,ejcbemssjftqeusmpvbzndlapmcvbljyomblcmr,616649.0,Yeonzrjxtzabvchgepbdukl,Ooknqnfkrixgwpboii,I,M,Zrxcgjohusdcdgihjofwohkabjfnzfr,EUQEXTU,Santa Fe,Saskatchewan
Wzb6111,U,2.0,17.0,Qlwgvxjx,57521.0,Wzbdbgwvdiq,BMKYJAKHEMOSPQCJIKFZGLBFXEHI,Y,f,Sksqfzndfxfdcykznhqty,Yhewwp,London,OR
Oaz6112,W,5.0,32.0,Cabycsxctdvwlgyezacsljqkuwmwq,3333778.0,Oazrgtfyfguhyiqzmeergmitanekfr,yjdpmjbrxgozjhvaqbllxidy,,,,Agaqbnmskx,Livonia,HI
kgt6113,S,3.0,74.0,Tdedgyvykimwrfzwmphhcdoiudpsrtkynvhraz,2026096.0,kgthrwjtlheuertdidbictwhkygml,Zhtzdejuifpq,Z,M,Txtcaiavcusoajpcjtdxzhhlebncgnxggdoggdyoj,JAURSCKVUBN,Whitehorse,NM
Lgn6114,W,3.0,4.0,wjtfxavchtddsgrenftlpngrjrffux,159329.0,Lgnmuulu,Pgvtrrihetmmdomrivbdfp,W,Y,zhiuyoafukqbkxfglnwmiufmsxytnbztrhhgwtoxvhjwtcqzohkwufdrwojperagwcghjh,TCMQSSGFPMMC,Paterson,ID
Gwh6115,,5.0,23.0,CADEKGNMBEJBIOQFHXEWN,3417340.0,Gwhzymriergafrngckmnjafjiihobd,Heyhkpfaitzzhbywltexrsgjelp,,m,jrnkthnaavftnpzxripsooisfohirqapjimllfgessdgahlmtikj,Xlbcnac,Jacksonville,MI
EYT6116,U,1.0,86.0,Kwrmfpegdbkicgcfgptmeenabjkuscmjafctnwpcfvhwgprq,2585104.0,EYTJUUSUDGOZH,OLHOONMNLGRSX,z,f,ZYZKRUCNIANQMGDDCFKLGCGXUFZOUUCBB,dtcyvjno,Jersey City,WY
nhq6117,,0.0,15.0,WALMMHSBUIOGXXHXXCKEBVDKODPTXFAHSKCLTNWVYKIXGYRLTPQMK,373954.0,nhqofisqyxrxwj,gnqvdmzigskdpeyu,D,,Bbjfkxpxersixokmeggtvdwtq,Jsejg,Montpelier,SD
SAF6118,M,1.0,72.0,Eefyilrctxfswsjywcwkrbqpzzshaieyclbjasfbjdhrrmcmegwovucrvdkozwifcqaolg,2269774.0,SAFAZMHITEPJPWCHPNA,Xzmvotpxspxnlgylbhgdle,,,SXYIFDWPVEFTCMQHQQGEJDPNUVYCFEVLLPRUSTWGPRFNONRXIKSTLNYA,PARXWLNGEVAJ,Sherbrooke,HI
Irt6119,U,,11.0,Pokwyecvyhhibgfsgujaepakbleualkfhxutgauuxto,3394028.0,Irtuovwfkqhkwgvspncmklgiwcvz,cvyryao,h,m,mlqelpruvvoqvcggixhpbhchinanugocvrwlh,Xqoxtv,Ann Arbor,IA
zwd6120,U,4.0,26.0,ypyoprhpzhuax,255082.0,zwdko,MTGEPOVIALVMPBEXMT,,,CUOAETOGFFYAWKRJGWLF,dajmrpe,Seattle,MN
Emm6121,D,4.0,72.0,Gfkwgrcwheqhdocteyuttikahzilbusnchyielzuvpqxcvpos,1055767.0,Emmvdvrqobovcsmh,ulzuhzvnhlvktvbblziwddezoz,n,F,Pzwpzzqgtreufmxpkikkrscuaokbqtvzmddmmqws,RDTWBVZUB,Pasadena,NV
oas6122,D,3.0,42.0,lpmypybkvoijlwwzkhuzvhzxdogkswlhmovjpochnqurj,3528881.0,oasdraert,fmuehlbbddxohynjbafrqefbw,,,,Abktsjdna,Fort Wayne,Quebec
ipv6123,M,,95.0,NWZAFUQAMWKSTS,129277.0,ipvrfgcviippgxsb,UYHVWMKBAWLFGLVZIPFBGZFZWOG,O,,GOFGXLTEDNWXZJWKTJPSKAUW,Zlonmfgor,Orange,IN
Bsg6124,S,4.0,84.0,Ntvmnbyvsxkktjhbtzxjsplbfeknptejpnddmfppwswunehdxnzthuudltsbssd,454490.0,Bsgdfnpttvuod,Txrbutlvsughtevqbrb,,,FVUMFSVQEZLGDCNKYUUSPXRYBVOBCXXBHKEEINDJCMFJRDPSDRMVGOGTDUTRVWDPTDDTYKZY,tfmpurpfycfr,New Orleans,ME
Nnl6125,M,2.0,34.0,NJAWHFAQTWGZKFUVQDVFDUUU,1467059.0,Nnlfkjfktvzygwld,rijnqh,N,w,Ijuplofepueauqrm,Dvctrd,Arlington,NJ
Acc6126,M,4.0,89.0,LOWCTMEOKDJHKZLYHNQO,,Accilajiph,Uwpudjllvuujsgaww,,,UEYODDARFSFGEDMEQUSTIGMFLBXEBHCOPAQCQJYLZDDNDUNCIHNVDIAAAJIXXNTLF,Bwvnpuapr,Durham,WI
Wgl6127,W,3.0,70.0,Neihzwgoepwhqgiaebewcjylskyqjldjtwjhxncvvpiusahpsohwoghnuwtt,1958472.0,Wglxlnolenicmcmutavafj,Tnwmewllqgxxlavtlakdlimqaxfr,h,,Gjveekzrolnzggrlpaqczakiflkdaaneiblzkumuj,TNAXTQWQJUM,Buffalo,Newfoundland
Fcp6128,M,4.0,55.0,Cxkyisqpbnhcumxpwgvnwrptxmc,692792.0,Fcplmpnfrikhvuprsmkp,Ahiermctxgkas,q,,Hnbevpybbeuybacfpwdjdzmxgvzbtthxrabreounkubhiylgvcazx,Szwaj,Fayetteville,SD
Tqk6129,M,3.0,33.0,avctstddoubpmxxqn,738452.0,Tqkslthiibpuhmrmpcdvq,Uglpjbqzcjtnzalt,W,F,kggraqpkifhhpfpabcqtecwl,Hvtosio,Fort Lauderdale,TN
Zfs6130,M,3.0,62.0,KGEMNUBQNOGMKINWDGYLELMJBYIJLINI,1004137.0,Zfscolktdrxkztfgarnbbd,ESCVTRISJEBNEVBXH,j,M,Wknheoler,Cofucxuidu,Mesa,WA
Vhh6131,M,0.0,,WVSCICLHAKFLLJDKDNKLSLCPHGALDHQKYIKFRHMDDGOJYQMJRWXTI,731901.0,Vhhegctkigqubwostdsoqf,Afhiaplwtjryrzdznaemlojakenwtx,L,,Wompbxwfbqszfyvekbjyufhuhkwyukwxcsjhmgpkvdplibuftuyywbvtnmzysg,Sewjlpradiq,Raleigh,ME
Yky6132,D,2.0,25.0,xfpjwqjgbsnowmuepmedczydixncxkloewcdigq,3925429.0,Ykytwciehkomb,Fiobhjltcryxuxdbljbltwmbsbejgb,,,TNLNGYWRPEDXPJWKYPDLWMJPJUGBDBKORDDYXUSGXRJODYYCULNSWJIKQKRGKMJKUJK,kckraubqdort,Lafayette,NM
DLI6133,S,5.0,78.0,Bxlezouhrsdlelqamugjhirouvjomudqzwy,1614047.0,DLIENLIYWFRTWOOETQJ,ogdmfyrsyujggjr,,,Kqfjagoxhvljetmjexijrbm,Oxsgjpzk,Mount Pearl,MO
jte6134,W,1.0,100.0,Glqrenrcvapztrdxllnkrliahfieiixfcotskbegljxzpfxcfnzuesshjiezeuoua,3358801.0,jteurvbncssqi,fhsfmmwnzkvzplqtjrb,K,,kyaoezxkzzmozrgmm,pmccykmmid,Evansville,MS
TIL6135,W,2.0,5.0,xgloftvtphugvl,3808517.0,TILPC,FRZSZYOQ,,,PQVDMHVBMMBDCMZSZVKCFWPUURS,Geumzvvwc,Berkeley,LA
gxh6136,U,4.0,62.0,ASHBQPADHSODXGKSAWYJBKMYOJVNLBQP,1408028.0,gxhlmtmbbtllxw,fbyvgshf,,F,kzokcipkvefvnnxqqhnxvbvtrvpocjljsudrdd,Dorfhvet,Charlotte,WI
Vug6137,S,3.0,77.0,XEURRPVSNQSPXDVCSNDTCTWRPUYGMPHLSVAHGBYKNMJ,372324.0,Vugczwmvsm,Cakjtbrzndwchdvxvhu,,S,Lvebrbrsuxhroxgg,Vhmwv,Bridgeport,GA
vpu6138,M,1.0,25.0,vrnqxgs,1254260.0,vpuqgadaimsnimetzmdpqjglhojao,Yvejgtmktsibxpgxanjsuwoyrp,,f,Ixjkwchmbthxdxqyctjzzfsahkkflbivwgpqtfrqzzkinnbnsmqtvzlqzpndtloixawgwun,jqhyoicpalnv,El Monte,MS
Jko6139,,2.0,65.0,Nqzkybnmmlctwvqwlscojfgxcklmcgostuzdtixkozk,287962.0,Jkongqlth,wfrsmbxueabopcipyu,O,F,MQAVAFLZWPMWRQSWPDDREWLALVDPNNBAVBCZJFNFQUJYXL,Pwqczwdlla,Livonia,AL
Kpx6140,M,3.0,39.0,EXLRZHAWJBBPLJKINCMMASJTFROVPLHQKCBTNNISPZWP,1077640.0,Kpxztesgxziprdlprufo,Ymntvjvhvvpbcdpvisxqbsfvcgysdw,X,,Acsoqxkhsq,Ncgdhjj,Sioux Falls,OH
Ldd6141,W,5.0,63.0,,935009.0,Lddaxaceeeaqmgnakockgn,GMJMLBOWTESOXBHYWCPMMAPAC,,,Yksittrczkbqndtrbxqjjcitgrevbu,Hzsuzxiwe,Pittsburgh,AR
Jyf6142,U,1.0,72.0,JSFESDYQPARDJSSYRVIJBEOUSPNQEDTVSZVDUCLYGDKHRRDWRN,3589624.0,Jyfbnhmcbhxynrszw,bqdnljwqfcyidjkocilld,,,bwjnmrlamzixuvybiiqglzxqrjxyoauxtdpygsgezhb,IJEFA,Pueblo,NY
Xki6143,S,3.0,73.0,Knahikmoa,1855447.0,Xkiaubgqgdourahntnnu,ebntrbechlyx,h,,Wuahvrbojokiquvrhrkzpvrxbksccivwkeclfjvjnqqsiihdugwhjtgrdna,,Albuquerque,MN
Uha6144,D,3.0,25.0,mlkkjpapikusxrtspbswxergxrgutocdcxruuntilfazyunxfdhrkmmtu,,Uhakejweenaqckdjpgcmldgwbn,nlbhrplakd,Y,,Zfksmmxwhelfllntkebbxcsatfheuq,Xtgaeirum,Albuquerque,TX
OMQ6145,U,4.0,14.0,Xuiwnfgzcswtnpbjkevuohartolusdcfdjuhrilqomqi,1958772.0,OMQBELSLUUVAPKIQQCCNGNLKQ,Dqsyilfwszotoyfbzunsqsql,Z,,RMFYHSFEKXQQSARXCITOCAYJPZGPGQWDC,LAASVSQJMABQ,Corpus Christi,VA
Vnb6146,M,1.0,100.0,Avqgbbtcwlyyyubyvfjmwyghdweurtjlswpglrlmbkqlqxquxuftdlfaeawmxoikbkwupds,3167582.0,Vnbjtx,KCMNQTJTWESYAGERZOCFOEU,,,Zozvcimfvxechghagpehqacjlaxmxmmrgrgdnqolcgpcgbftvjyzwy,Dkgwsctotcd,Jackson,Ontario
bfw6147,M,3.0,67.0,,1941518.0,bfwskwimntstwvushbxo,Hurtfoiqvuaqwdvfstwmzvqs,F,,Femwju,DYEIGWLUJJJ,Glendale,Manitoba
Jao6148,U,5.0,83.0,,3416625.0,Jaowsccga,Ohpflfoybtpswraoxqjqdfofvdnj,,,Gsxnszrheqdehkulvzsmggroilngfsphsmifufbxmmycjwcvhdosbsflkn,Knooqlnxgub,Columbia,DE
Bby6149,D,1.0,29.0,JLQBBESJMDTKGCAMVJAGPBOFSXMLZYDODDBOKQWGBWFUGDVJCBNDBLERAUHJOD,3066773.0,Bbyabbykkvzhnavxwnrnbicvkrd,TTQFRL,E,,obtsfxpclwizexupjujis,TKXPIIHB,Warwick,Manitoba
