AgencyID,NetWorth,OwnOrRentFlag,CreditRating,MiddleInitial,Country,Income,NumberCreditCards,City,AddressLine2,Employer,Age,AddressLine1,NumberChildren,FirstName,State,Phone,NumberCars,MaritalStatus
Gof2058,1333905.0,R,530.0,J,United States of America,481532.0,,Whitehorse,,Stanley Works,11.0,12373 LOVE BIRD WAY,0.0,Wade,KS,1-757-115-6713,0.0,M
Yog2059,3820798.0,R,,Z,United States of America,165186.0,4.0,Salt Lake City,,Wynn Resorts,39.0,12490 penn way,4.0,orly,TX,1-341-696-1729,5.0,S
Abe2060,2725397.0,O,727.0,,Canada,218899.0,3.0,Hollywood,,Eli Lilly,76.0,4785 oakhurst rue,3.0,LINZIE,CT,1-356-187-6434,0.0,M
max2061,524881.0,O,713.0,,United States of America,235720.0,7.0,Whitehorse,Suite 66,Kimberly-Clark,48.0,7223 guadalupe lower,4.0,Faiz,CO,1-118-176-3886,0.0,W
Kar2062,912054.0,O,753.0,R,United States of America,340259.0,6.0,Charlottetown,,Blockbuster,69.0,12777 pembrook lower,3.0,Darline,TX,1-188-879-9198,1.0,S
KWA2063,2467035.0,O,665.0,,United States of America,493177.0,6.0,Iqaluit,,Men's Wearhouse,23.0,199 SUMMIT CRESCENT,5.0,olympe,CA,1-452-192-3601,0.0,M
GOG2064,2085502.0,O,779.0,A,United States of America,222537.0,10.0,Provo,apt. 831,Noble Energy,57.0,8050 OLYMPIC COURT,0.0,STARR,WA,1-620-778-1210,3.0,M
Tow2065,2306102.0,R,447.0,Q,United States of America,412274.0,,West Valley,,Charter Communications,42.0,18716 greene drive,3.0,Wieslaw,Nova Scotia,1-052-833-3303,0.0,M
sch2066,3519391.0,O,612.0,K,United States of America,,10.0,Providence,,Advance Auto Parts,41.0,15470 windchime lower,1.0,ANNARBOR,DE,1-836-604-1438,4.0,S
dod2067,2831141.0,U,601.0,,Canada,106633.0,1.0,Houston,,Cinemark Holdings,,21639 san felipe rue,4.0,Gilemette,MA,1-458-189-6298,2.0,W
Kef2068,3651168.0,O,356.0,,United States of America,35004.0,,Rancho Cucamonga,,Newmont Mining,76.0,8389 donaldson street,1.0,JERZY,Ontario,1-640-853-2118,0.0,
Akb2069,1452510.0,O,645.0,,Canada,,0.0,Detroit,,Energy Transfer Equity,54.0,19452 bryant irvin west,0.0,Tatsman,HI,1-358-564-6257,2.0,S
Con2070,3215282.0,U,355.0,,United States of America,209103.0,0.0,Raleigh,,Walt Disney,21.0,23606 SUMMIT WEST,4.0,kitt,British Columbia,1-652-223-2917,1.0,M
POP2071,3849268.0,U,381.0,,United States of America,384117.0,2.0,Seattle,,Varian Medical Systems,79.0,19634 el monte boulevard,,Keys,VT,1-868-042-4622,4.0,M
Mor2072,1364798.0,O,590.0,,United States of America,301522.0,0.0,Tempe,,Philip Morris International,12.0,22870 la cienega street,3.0,roberta,FL,1-694-022-9430,3.0,W
Meg2073,296877.0,R,,,United States of America,39856.0,1.0,Aurora,,Administaff,97.0,13483 rockdale drive,3.0,Eryn,Newfoundland,,1.0,U
Abb2074,,O,654.0,,United States of America,1138.0,3.0,New Haven,,MeadWestvaco,45.0,11883 concho avenue,3.0,Pauline,MD,1-313-737-8496,2.0,S
DOM2075,2710548.0,O,819.0,,United States of America,202240.0,6.0,Salinas,,Boston Scientific,13.0,16701 pearl drive,0.0,Karoly,DE,1-072-742-5464,2.0,M
Abe2076,1190003.0,O,417.0,,United States of America,423054.0,5.0,Alexandria,,Cinemark Holdings,32.0,8437 WITHERS DRIVE,4.0,gray,UT,1-281-761-3374,5.0,M
BAR2077,134214.0,O,407.0,I,United States of America,449660.0,10.0,Pomona,,Temple-Inland,94.0,8428 roberts way,0.0,MARCI,OH,1-064-950-8013,4.0,
Roh2078,406688.0,,728.0,L,United States of America,5959.0,5.0,Detroit,,NewPage Holding,50.0,9933 inwood south,1.0,KATEY,NH,1-110-757-8596,4.0,U
Rid2079,1710567.0,O,639.0,,United States of America,128625.0,4.0,Jacksonville,,Hasbro,4.0,8887 holly knoll court,1.0,Clarke,IN,1-552-270-1343,1.0,M
Pec2080,210747.0,O,423.0,,United States of America,199590.0,4.0,New York,,,67.0,3312 plummer street,5.0,Simon-cheuk,AR,1-496-413-3015,3.0,U
Doa2081,3783852.0,O,686.0,,United States of America,110401.0,8.0,El Monte,,Equifax,,6492 adams east,0.0,OTHELIA,IL,1-138-235-6884,,M
BAD2082,2792723.0,O,810.0,M,United States of America,435606.0,8.0,Elizabeth,,Massey Energy,12.0,14254 HUNT WEST,5.0,mariya,OR,1-158-509-6181,5.0,M
HOE2083,3415412.0,O,649.0,,Canada,147855.0,6.0,Plano,,Baxter International,69.0,3906 roosevelt lower,3.0,anabelle,CO,1-010-884-3128,2.0,M
Bin2084,3358673.0,R,410.0,,United States of America,26933.0,5.0,Grand Rapids,,McClatchy,6.0,23923 potomac road,1.0,Francois,AR,1-659-502-3229,1.0,W
mym2085,2329856.0,O,809.0,,Canada,307065.0,9.0,Spokane,,Regis,69.0,8074 euclid way,5.0,KELSEY,AK,1-896-163-7704,0.0,M
Uda2086,3533670.0,O,849.0,,Canada,431396.0,10.0,El Paso,,Reliance Steel & Aluminum,39.0,12347 valita upper,3.0,Madeleine,WV,1-079-121-7691,1.0,M
Nes2087,1179460.0,R,401.0,,United States of America,189391.0,10.0,Cleveland,,Kellogg,95.0,24759 queensbury way,4.0,roland,Prince Edward Island,1-088-551-1526,5.0,W
ADA2088,1271651.0,O,453.0,,United States of America,280433.0,10.0,Toronto,Apt. 691,E.W. Scripps,65.0,20506 ardmore street,0.0,cristionna,Nova Scotia,1-027-846-0168,5.0,S
SHE2089,3556870.0,O,468.0,P,United States of America,54908.0,10.0,Erie,,BMC Software,98.0,19171 meyers east,2.0,Leticia,WV,1-453-801-0009,0.0,U
sta2090,1700411.0,U,773.0,V,United States of America,200827.0,9.0,Las Vegas,,Sysco,76.0,21421 dexter avenue,4.0,aloysia,CA,1-053-581-0851,5.0,M
ALT2091,146477.0,O,528.0,,United States of America,49514.0,10.0,Gary,Apt. 946,Sanderson Farms,0.0,18207 conley south,3.0,glori,VT,1-068-460-7241,0.0,D
all2092,2718355.0,O,363.0,S,United States of America,458844.0,2.0,Montgomery,,Northrop Grumman,75.0,14004 pelan way,2.0,Tabbatha,NM,1-283-886-9805,3.0,W
Ond2093,2146102.0,O,706.0,O,United States of America,361238.0,2.0,Richmond,,Flowers Foods,66.0,4423 bonneville west,2.0,Callie,LA,1-213-738-1684,0.0,D
Zap2094,2385658.0,O,725.0,,United States of America,119807.0,7.0,Fort Smith,,NTK Holdings,22.0,13342 alamo court,,Orel,GA,,2.0,D
Dug2095,2981947.0,U,740.0,B,United States of America,309386.0,3.0,Victoria,,United Services Automobile,90.0,17865 chennault south,2.0,VERENA,SC,1-763-723-0180,4.0,S
LUH2096,3524237.0,O,833.0,F,Canada,476845.0,1.0,Mesa,,LKQ,90.0,15655 oakmont crescent,5.0,JULIANNE,NJ,1-967-016-7682,5.0,M
Ito2097,2199779.0,O,599.0,,United States of America,424509.0,8.0,Dallas,,Airtran Holdings,31.0,13371 walnut park,2.0,EALASAID,ND,1-685-817-7352,4.0,W
Hec2098,2729726.0,O,808.0,U,United States of America,258208.0,7.0,Grand Prairie,,,30.0,21375 inman upper,1.0,SHIV,IA,1-675-269-5285,4.0,U
per2099,3476735.0,O,683.0,,United States of America,88349.0,9.0,Newark,,Exxon Mobil,83.0,14805 bonneville street,1.0,Kandy,ME,1-288-288-8130,2.0,W
Cum2100,1115519.0,O,333.0,P,United States of America,84083.0,7.0,Fort Lauderdale,,Packaging Corp. of America,16.0,219 panther creek way,3.0,TOSHI,Quebec,1-219-066-5347,,M
ELI2101,698809.0,R,547.0,R,United States of America,86501.0,5.0,Casper,,Eastman Chemical,78.0,13087 jensen east,4.0,DANIEL,Saskatchewan,1-447-421-3003,0.0,M
byk2102,3973778.0,U,310.0,,United States of America,164128.0,6.0,Erie,,American Axle & Manufacturing,95.0,16811 mahonia street,,IFTI,HI,1-799-426-3700,3.0,S
MAC2103,1254778.0,U,517.0,,United States of America,327356.0,3.0,Oshawa,Apt. 759,Covance,78.0,3261 HENDERSON SOUTH,,barbara-anne,NE,1-725-932-4274,5.0,U
GOO2104,2552938.0,O,488.0,,United States of America,347555.0,2.0,Miami,apt. 850,Sally Beauty Holdings,5.0,8728 selma north,3.0,elisabeth,HI,1-468-707-2150,0.0,U
Jen2105,1307542.0,O,363.0,J,Canada,238482.0,2.0,Fort Lauderdale,,El Paso,27.0,17207 WYCLIFFE PARK,2.0,rommel,SD,1-553-965-6244,2.0,S
Pri2106,2517482.0,O,622.0,,United States of America,272883.0,6.0,Sioux Falls,,Marriott International,61.0,4141 eagle north,2.0,Agenia,Manitoba,1-846-467-3924,2.0,M
Vem2107,1766044.0,O,508.0,,United States of America,46680.0,2.0,Memphis,,Mylan,3.0,24749 ryan lower,5.0,xavier,VT,1-210-426-3060,1.0,M
LIN2108,,O,313.0,,United States of America,376150.0,0.0,Anchorage,,SanDisk,,16511 yamato lower,0.0,MAT,VA,,5.0,U
Kle2109,790562.0,U,614.0,,United States of America,257358.0,9.0,Lincoln,,Hayes Lemmerz,53.0,18630 ATLANTIC ROAD,4.0,Tatsman,RI,1-588-029-9307,2.0,M
Che2110,2198082.0,O,,,United States of America,352354.0,7.0,Sioux Falls,,Rockwood Holdings,28.0,6916 SILVERADO AVENUE,4.0,Kym,AL,1-981-581-3375,3.0,S
Pas2111,1996495.0,O,389.0,,Canada,37429.0,5.0,Pittsburgh,,Sanderson Farms,0.0,6396 woodall north,5.0,ANNADIANA,WY,1-666-464-1272,1.0,M
Wit2112,639832.0,R,427.0,E,United States of America,,3.0,Elizabeth,,Conseco,45.0,22386 spanish river lane,,Nollie,FL,1-010-319-9107,,
NEA2113,2802913.0,O,534.0,,United States of America,215304.0,3.0,Madison,APT. 513,Philip Morris International,78.0,11926 gaylord south,5.0,Rori,IN,1-417-173-1136,5.0,S
mik2114,2834537.0,O,640.0,T,Canada,,7.0,Tacoma,,Hospira,6.0,23477 vessey way,3.0,ANNMARIA,Nova Scotia,1-566-339-9557,4.0,U
Sut2115,3029877.0,,777.0,,United States of America,195400.0,6.0,San Francisco,,Ford Motor,86.0,15960 st. phillip boulevard,0.0,Paolina,AR,1-409-442-7294,0.0,M
Che2116,2190927.0,R,714.0,,Canada,448262.0,2.0,Philadelphia,,HealthSpring,40.0,10463 WINSOME BOULEVARD,0.0,BLINNY,CO,1-525-477-5709,4.0,S
Bag2117,1971051.0,,720.0,X,United States of America,143857.0,5.0,Moncton,,Allergan,73.0,11117 archer park,0.0,juozas,GA,1-953-685-6592,3.0,S
Ken2118,2107368.0,R,814.0,C,Canada,179841.0,4.0,Boston,,,93.0,2808 hancock north,0.0,Cyrus,VA,1-585-956-4117,4.0,D
Gir2119,1235106.0,O,475.0,M,United States of America,452925.0,0.0,Sacramento,,Magellan Health Services,74.0,8426 navidad way,0.0,Dee,WY,1-406-532-7170,0.0,M
Neu2120,3859061.0,O,338.0,,United States of America,479884.0,0.0,Sacramento,,Warnaco Group,39.0,9375 WOOD SOUTH,4.0,ISAAC,GA,1-396-584-3133,2.0,
Kho2121,1360442.0,O,704.0,,United States of America,170729.0,6.0,Houston,,Alliant Energy,70.0,19015 CHENNAULT LANE,4.0,moon,British Columbia,1-923-695-6155,2.0,U
Mak2122,1972245.0,O,310.0,,Canada,325731.0,9.0,Independence,,National Semiconductor,96.0,5137 royalton park,0.0,Kendre,CA,1-069-777-3530,3.0,M
MCK2123,2728113.0,O,426.0,,United States of America,175574.0,10.0,Torrance,,Western Union,76.0,7155 seward crescent,5.0,fil,IA,1-855-600-2016,1.0,M
Hox2124,,U,651.0,A,United States of America,411899.0,0.0,Amarillo,,AMR,38.0,2993 garden brook east,2.0,CORY,OH,1-467-626-8149,1.0,U
hop2125,,O,666.0,,United States of America,146326.0,9.0,Vancouver,,Pioneer Natural Resources,25.0,1899 malden way,3.0,POH-SOON,DE,1-570-278-7548,2.0,U
Jor2126,2185221.0,O,594.0,,United States of America,207930.0,3.0,Fullerton,,Landstar System,5.0,5660 HALIFAX NORTH,4.0,Izumi,KS,1-413-780-8239,3.0,U
Lei2127,3041565.0,O,503.0,,United States of America,18272.0,10.0,Tacoma,,Exelon,58.0,7223 guadalupe lower,4.0,ZARELLA,TX,1-005-858-4055,5.0,S
wal2128,2948782.0,O,749.0,W,United States of America,127650.0,4.0,Evansville,,Alaska Air Group,26.0,14600 ventura upper,1.0,Charley,DC,1-544-904-0774,3.0,
MIL2129,1661630.0,O,849.0,E,United States of America,168755.0,7.0,Sandy,,Alliant Techsystems,,6582 kirby boulevard,1.0,jae,CO,1-766-118-6234,1.0,D
sey2130,,R,612.0,,United States of America,143627.0,5.0,Shreveport,,AptarGroup,93.0,1722 mosshead drive,0.0,CLARICE,FL,1-403-801-9432,3.0,U
MIR2131,170102.0,U,662.0,V,Canada,377718.0,5.0,Amarillo,,Nasdaq OMX Group,14.0,9863 boll boulevard,2.0,Rico,DC,1-575-819-7454,2.0,M
Boh2132,2649768.0,O,378.0,,Canada,403878.0,8.0,Salt Lake City,,J.C. Penney,21.0,6359 sandpoint street,4.0,LORIE,MN,1-710-506-4820,1.0,M
MCC2133,823261.0,O,696.0,,United States of America,107422.0,10.0,Ann Arbor,Apt. 230,Altria Group,74.0,24943 jack road,2.0,marianne,NJ,1-319-504-7678,5.0,M
gae2134,878941.0,O,494.0,,Canada,10506.0,8.0,Windsor,,Perot Systems,20.0,12854 la cienega street,1.0,Angele,MT,1-868-906-2428,3.0,
Kob2135,3385169.0,O,675.0,,United States of America,465128.0,9.0,Las Vegas,,Affiliated Computer Services,17.0,14635 greene rue,1.0,Eleni,NM,,2.0,M
Hat2136,2328754.0,O,750.0,N,United States of America,123912.0,9.0,Oceanside,,Duke Energy,20.0,14991 howard park,4.0,Torey,OR,1-130-487-3494,3.0,U
HAL2137,3909663.0,O,744.0,,United States of America,306314.0,6.0,St. Johns,,Weis Markets,44.0,15278 walnut hill road,2.0,Carmina,FL,1-746-606-9451,1.0,U
Edm2138,184992.0,O,426.0,A,United States of America,130729.0,4.0,Pueblo,,HNI,63.0,3388 concord crescent,0.0,TAPE,Nova Scotia,1-447-266-4053,2.0,S
Sav2139,2149895.0,O,394.0,,United States of America,278265.0,3.0,Glendale,,TD Ameritrade,57.0,287 woodland park court,2.0,FSCOCOS,ID,1-735-995-1570,2.0,M
cha2140,2722571.0,O,802.0,,United States of America,117675.0,,Hollywood,apt. 508,Unitrin,19.0,16941 lamboll court,,emilda,VA,1-069-019-9412,1.0,
Etc2141,2876358.0,O,617.0,X,Canada,82092.0,2.0,Beaumont,,Warner Music Group,98.0,17536 frostwood crescent,0.0,Ranique,British Columbia,1-311-126-0299,4.0,M
gri2142,3684172.0,U,417.0,,United States of America,8457.0,5.0,Peoria,SUITE 59,Nash-Finch,85.0,23667 parkwood way,,Mindy,SD,1-942-330-9592,4.0,W
nte2143,2524898.0,R,385.0,T,United States of America,217880.0,4.0,New Orleans,,,45.0,6015 chamberlin way,4.0,ADELIA,VA,1-623-539-4841,2.0,S
Bra2144,164059.0,O,366.0,Z,United States of America,162353.0,4.0,Gary,,PerkinElmer,74.0,6015 chamberlin way,5.0,flying,Newfoundland,1-362-842-0696,4.0,M
Pie2145,563127.0,O,518.0,,United States of America,134997.0,1.0,Inglewood,,Briggs & Stratton,89.0,336 knipp boulevard,3.0,Tariq,Prince Edward Island,1-560-309-1742,4.0,U
Kos2146,3367241.0,O,432.0,,United States of America,447989.0,3.0,Palmdale,,Avon Products,65.0,24277 PICO UPPER,0.0,ADVANCE,AR,1-779-296-3052,4.0,U
Lea2147,3621212.0,O,827.0,,United States of America,255358.0,8.0,Fort Lauderdale,Apt. 543,AGCO,68.0,23787 HOSTA PARK,,Satyajit,ND,1-738-170-0166,4.0,W
She2148,,O,364.0,,United States of America,,8.0,Corona,apt. 161,CB Richard Ellis Group,73.0,14254 hunt west,1.0,LINDA,IN,1-324-704-8572,5.0,D
tim2149,309488.0,O,728.0,C,Canada,138836.0,0.0,Kitchener,,Baldor Electric,0.0,4095 alonzo boulevard,5.0,Eugenie,MO,1-596-346-0594,0.0,U
TAB2150,,R,631.0,,United States of America,2602.0,8.0,Minneapolis,,Great Plains Energy,53.0,21675 DECATUR NORTH,5.0,Kasey,MN,1-377-253-8333,1.0,M
IEN2151,362797.0,O,656.0,,Canada,496128.0,5.0,Corona,,Qwest Communications,73.0,19482 farmers drive,,Kimihiko,IA,1-299-375-2909,5.0,M
Kho2152,2362673.0,,633.0,,Canada,489272.0,8.0,Beaumont,,,28.0,13932 yamato way,3.0,Hildegaard,LA,1-170-681-2604,0.0,S
KIN2153,1940630.0,O,500.0,C,United States of America,337207.0,8.0,Thousand Oaks,,Int. Business Machines,59.0,17687 DENTON LOWER,0.0,NASH,MS,1-135-140-6917,4.0,U
Fer2154,3940940.0,R,443.0,B,United States of America,120903.0,6.0,Orange,Apt. 159,,63.0,12687 macon crescent,4.0,Otakar,HI,1-969-212-5514,2.0,W
fal2155,2157046.0,O,500.0,,Canada,,1.0,Shreveport,,Mueller Industries,73.0,22469 lindale way,4.0,thanos,NC,1-644-729-0811,4.0,
MUK2156,2785321.0,R,774.0,,United States of America,263504.0,8.0,Tempe,,Snap-On,,1485 pemberton way,4.0,Oorschot,NC,1-896-382-7021,3.0,U
Osl2157,3405858.0,U,818.0,,United States of America,396198.0,3.0,Saskatoon,,Enbridge Energy Partners,65.0,24200 north crescent,5.0,davida,GA,1-913-520-9694,2.0,M
COS2158,499101.0,O,470.0,W,United States of America,327872.0,10.0,Fairbanks,Apt. 37,McCormick,26.0,10666 TRAVIS WEST,0.0,Pascal,UT,1-581-267-1864,5.0,S
Bin2159,3217379.0,O,784.0,,United States of America,293171.0,6.0,Anaheim,,Westar Energy,47.0,3123 CLINT SOUTH,2.0,LUCINDA,NH,1-317-788-8214,2.0,S
zei2160,,O,747.0,C,United States of America,420974.0,5.0,Miami,,Sauer-Danfoss,65.0,20334 ANACONDA AVENUE,2.0,NESSA,AR,1-295-392-8975,2.0,W
Edm2161,395511.0,R,556.0,E,United States of America,424114.0,1.0,Inglewood,,Complete Production Services,72.0,10097 smithdale court,5.0,janeen,IA,1-311-800-7401,4.0,S
Red2162,2203367.0,R,386.0,,United States of America,172483.0,6.0,Lakewood,,HealthSpring,,5899 bonneville south,0.0,Coursey,MO,1-568-631-3375,3.0,S
Bal2163,1948845.0,,672.0,,United States of America,75682.0,8.0,Elizabeth,,Cliffs Natural Resources,1.0,784 olympia lane,0.0,PAUL,Alberta,1-256-218-6363,0.0,D
LIP2164,3499162.0,O,,,United States of America,74866.0,9.0,Irving,,Lowe's,60.0,14754 woodview east,1.0,Moe,NJ,1-663-496-7069,,S
kum2165,659820.0,O,436.0,,United States of America,379693.0,1.0,Nashua,,,40.0,14470 langdon west,2.0,Guilford,IA,,5.0,S
Mec2166,482254.0,R,432.0,,United States of America,460272.0,10.0,Fairbanks,,Clorox,48.0,9711 arcana road,2.0,PRISCA,NY,,,S
ROB2167,3194697.0,O,827.0,,United States of America,260066.0,1.0,Idaho Falls,,Imation,59.0,23168 roxboro way,4.0,erinna,PA,1-684-745-2391,3.0,D
lea2168,2648052.0,O,760.0,,United States of America,462530.0,3.0,Denver,,,58.0,13153 jefferson road,5.0,avaz,DC,1-449-565-9173,0.0,M
Kuc2169,425846.0,R,761.0,D,United States of America,324115.0,10.0,Warwick,,Liberty Media,59.0,16336 norwalk road,5.0,Enrico,KY,1-343-254-2428,0.0,M
Hof2170,1900158.0,O,415.0,A,United States of America,294061.0,3.0,Provo,,Winn-Dixie Stores,99.0,20263 APOLLO DRIVE,0.0,WIN,NV,1-928-038-3834,1.0,S
cam2171,3968721.0,U,826.0,U,United States of America,298989.0,6.0,Irving,Apt. 968,O'Reilly Automotive,12.0,14362 reilly boulevard,1.0,Gwyn,New Brunswick,1-085-759-4591,1.0,S
Shi2172,1720222.0,R,411.0,,Canada,230233.0,,Plano,,Limited Brands,83.0,15898 APPLEWOOD ROAD,3.0,Yousef,NV,1-372-991-3981,2.0,
tor2173,961918.0,O,514.0,I,United States of America,382256.0,0.0,Albuquerque,,JohnsonDiversey,2.0,21699 princeton crescent,3.0,Maura,ID,1-334-329-1592,1.0,U
gor2174,2674201.0,O,476.0,,United States of America,417656.0,4.0,Jackson,,Reynolds American,13.0,5359 gaylord lane,,MYRTILLE,GA,1-980-165-3848,5.0,S
FAR2175,3545359.0,R,741.0,,United States of America,274723.0,9.0,Charlotte,,Leap Wireless International,16.0,8389 donaldson street,1.0,lanae,TN,1-687-964-3815,1.0,M
bog2176,1986252.0,O,783.0,P,Canada,350746.0,7.0,Sydney,,Kansas City Southern,12.0,3871 valita boulevard,2.0,latrena,HI,1-365-265-6089,4.0,S
con2177,467050.0,O,598.0,,United States of America,357975.0,3.0,Missoula,,Michael Foods,87.0,9003 parkland south,1.0,Edna,WA,1-163-178-5478,5.0,S
Mac2178,3905751.0,O,779.0,Q,United States of America,60602.0,9.0,Chesapeake,,Scana,37.0,11480 fennel south,2.0,nj,AZ,1-870-768-7596,2.0,M
Cho2179,1642694.0,U,643.0,,Canada,416907.0,10.0,Moncton,,Guardian Life Ins. Co.,37.0,22806 GARSON EAST,3.0,Norina,NH,1-851-917-7576,5.0,U
May2180,2137846.0,O,491.0,,United States of America,413032.0,3.0,San Francisco,,Cameron International,91.0,1646 park hill street,1.0,Brynne,PA,1-800-998-7550,0.0,D
TSE2181,240320.0,O,621.0,,United States of America,448322.0,5.0,Kitchener,APT. 689,Dominion Resources,94.0,17742 holmes rue,3.0,ERNING,AR,1-242-758-1795,2.0,D
COC2182,974526.0,O,,,United States of America,,0.0,Sandy,,Eagle Rock Energy Partners,34.0,20062 carter court,0.0,MIRAN,MS,1-940-020-2701,3.0,S
kat2183,1172636.0,O,624.0,,United States of America,67742.0,4.0,Indianapolis,Apt. 38,Jones Apparel Group,57.0,14653 peachtree road,,arzu,AL,1-466-905-9413,5.0,W
Che2184,2616777.0,U,486.0,,United States of America,417385.0,1.0,Hayward,,Thermo Fisher Scientific,51.0,5899 BONNEVILLE SOUTH,0.0,Caz,ID,1-162-353-6578,1.0,U
Aza2185,3600531.0,O,529.0,,United States of America,294993.0,0.0,Moreno Valley,,Liberty Mutual Insurance Group,35.0,16764 mcafee park,2.0,ramez,IL,1-479-305-0612,0.0,M
mer2186,95158.0,O,617.0,Q,United States of America,252462.0,4.0,Milwaukee,,Solutia,12.0,20487 vickery lower,2.0,Roby,AK,1-486-004-7866,1.0,U
RAL2187,725079.0,O,543.0,S,Canada,18471.0,4.0,Austin,apt. 199,BE Aerospace,39.0,11344 cole east,0.0,Enzo,TN,,0.0,S
Ott2188,3698763.0,O,531.0,,Canada,21390.0,10.0,Casper,,Ecolab,1.0,16983 flagler drive,2.0,Wilma,NE,1-186-350-9631,3.0,S
Rod2189,1646529.0,O,829.0,,United States of America,209725.0,1.0,Naperville,SUITE 162,,50.0,1625 fernando court,5.0,Sharity,ND,1-497-589-1980,0.0,M
Moh2190,2962329.0,O,550.0,A,United States of America,325520.0,3.0,Berkeley,,Shaw Group,98.0,13276 westella upper,4.0,LETA,CT,1-512-490-1439,0.0,D
Bor2191,2318873.0,R,459.0,,United States of America,30311.0,2.0,Lewiston,,D.R. Horton,36.0,11358 elle lee street,3.0,Caren,DE,1-342-528-9873,1.0,S
lud2192,641809.0,U,351.0,,United States of America,253568.0,0.0,St. Catharines,,Popular,79.0,15633 landmark park,3.0,farah,WA,1-126-551-8483,4.0,W
coa2193,1063042.0,O,359.0,,United States of America,352434.0,,Shreveport,,CVR Energy,42.0,7757 CLIFFBROOK EAST,1.0,GERRY,OK,1-204-343-9984,2.0,M
Al 2194,1235598.0,O,602.0,C,Canada,492432.0,8.0,Hampton,,Coca-Cola,23.0,7079 collinwood west,1.0,Rosalinda,KY,1-726-399-6539,3.0,D
pea2195,824700.0,O,767.0,,United States of America,419550.0,1.0,Charleston,,Liberty Media,,5462 knowles court,0.0,BRIER,NC,1-025-434-0547,4.0,M
val2196,1813464.0,O,514.0,,Canada,174911.0,,Aurora,suite 454,ABM Industries,85.0,22507 gaines south,0.0,ANS,New Brunswick,1-331-811-4582,1.0,S
Loy2197,419792.0,R,663.0,,United States of America,31745.0,4.0,Tampa,,Peabody Energy,65.0,24160 STAR DRIVE,5.0,CARIL,New Brunswick,1-072-696-8938,3.0,M
Suw2198,545067.0,O,560.0,,United States of America,137037.0,,Allentown,,Terra Industries,16.0,16845 boll upper,1.0,Prudy,MD,1-120-246-8108,3.0,M
KLA2199,815661.0,O,471.0,R,United States of America,58259.0,2.0,Charleston,,Teledyne Technologies,60.0,1715 texas west,2.0,Riannon,TX,1-511-525-1912,5.0,W
WEE2200,2643505.0,O,406.0,N,Canada,435413.0,5.0,Tulsa,,Bon-Ton Stores,83.0,24301 fulton north,4.0,GENNIFER,New Brunswick,1-128-572-5847,4.0,W
Tra2201,1243192.0,O,774.0,U,United States of America,322953.0,9.0,Buffalo,,CACI International,84.0,7255 berry way,5.0,CHEE-YIN,Quebec,1-197-609-0889,1.0,S
pit2202,1610451.0,O,319.0,N,United States of America,361990.0,2.0,Ontario,,Travelers Cos.,37.0,18715 myrtle way,,Shafiq,Manitoba,1-912-061-4567,3.0,U
STA2203,184546.0,O,623.0,T,United States of America,195192.0,0.0,Elizabeth,,Celanese,64.0,20039 crestline court,0.0,Stanley,NC,,,M
blo2204,,O,309.0,G,United States of America,90147.0,8.0,Livonia,,Supervalu,66.0,20108 electra court,0.0,natalee,NH,1-770-385-8660,4.0,U
Bow2205,3388619.0,O,749.0,T,United States of America,139623.0,10.0,Halifax,Apt. 689,NV Energy,83.0,24050 ESSINGTON EAST,0.0,Phan,MO,1-994-475-4795,1.0,S
Cou2206,3228183.0,O,678.0,J,United States of America,396615.0,1.0,Ann Arbor,,Celgene,11.0,8317 holly rue,1.0,Elton,British Columbia,1-323-851-3965,,M
noo2207,2650029.0,O,415.0,X,United States of America,,5.0,Chula Vista,,Enersys,83.0,9167 zimmerman road,5.0,terri-jo,New Brunswick,1-985-432-5047,2.0,D
Bra2208,,,842.0,,United States of America,391739.0,2.0,Greensboro,Suite 465,Office Depot,79.0,19358 beach street,4.0,Bibi,MS,1-269-512-2305,5.0,W
Leb2209,2757645.0,O,554.0,Z,United States of America,390609.0,5.0,Fort Lauderdale,,,37.0,16592 creekbend street,1.0,Hilmi,RI,1-876-006-6279,4.0,U
bou2210,2982964.0,U,659.0,,United States of America,325550.0,4.0,Regina,,DirecTV Group,91.0,12777 pembrook lower,0.0,linda,AL,1-248-640-5168,3.0,M
Lua2211,2073728.0,O,608.0,,United States of America,293691.0,3.0,Waterbury,,Aventine Renewable Energy,85.0,950 WILLS WEST,1.0,FRANCISCA,NE,1-683-272-0859,0.0,M
BVW2212,1939876.0,U,454.0,,United States of America,61619.0,10.0,Fargo,,Juniper Networks,,19647 bonnie brae drive,2.0,aurie,AL,1-525-010-8138,4.0,U
Bob2213,2858774.0,O,550.0,,United States of America,445303.0,2.0,St. Johns,,Chemtura,10.0,19939 BEARD PARK,1.0,Marlena,CT,1-910-506-2737,3.0,M
De 2214,2416064.0,O,516.0,,United States of America,293105.0,9.0,San Buenaventura,,Ross Stores,100.0,23070 waldemar road,2.0,dorise,CO,1-843-065-9804,0.0,M
Mox2215,1190422.0,O,345.0,,United States of America,226478.0,2.0,San Bernardino,,St. Jude Medical,,23477 vessey way,0.0,Kristopher,KY,1-585-867-5513,4.0,U
Han2216,828465.0,O,847.0,,United States of America,144259.0,2.0,Fayetteville,,Host Hotels & Resorts,1.0,22133 wesleyan way,3.0,ANGELLE,OR,,2.0,
