LastName,Country,Income,CreditRating,Gender,NumberCars,MaritalStatus,State,Age,NumberCreditCards,AddressLine1,City,Phone,NumberChildren,AddressLine2,Employer,PostalCode,MiddleInitial,AgencyID,FirstName,OwnOrRentFlag,NetWorth
If5uhvtpehf0cquyumpgo,Unitedwgq6esofAmerica,267854.0,473.0,m,3.0,M,MS,,5.0,Wptsk5ufkeamydalwiphm0uyhr0va0rzaywlrxnrwprdoxwbi3wwcn2fxbxrynmz,Hilo,1 015 160 5580,2.0,CaGYUZXEHSOWLXRWKYPBPYSKinRQOSrAnVbDSLJFBaLSIaR0,Sanfisk,Xmttgdxwb,,Ivtw3459,Clzfkihugxbvldmqvdixnpdbynjt,O,2332657.0
APEdRFQQF,Canxda,479811.0,753.0,F,5.0,M,KS,126.0,3.0,AYABPVBGhAOYZLJiGIEsDGENEdFULOVO1SCXiWkNhDLiGKNHh3WLnWpNXWKKQDaJUMWPBMElAOM,Columb8a,1 704 943 0689,2.0,XQATJqYwNiZwCDDlQSNOANGWWRCUYKTDPxgZBIGwoSRH4WXGsSJUMDBXHUC,SealfdAir,Vlmaphdxyec,c,APE23460,Hmbxxtznfudvib,O,643959.0
ltodgfoorutmwrlbnshahj0ntgod,UnitedS5ahesofAmee9ca,429732.0,902.0,,1.0,S,HI,53.0,4.0,l7vsgmegaaqmywpjwjhhczuv7kdpgtrneiuyonifltn,Haywarr,1 556 434 4034,1.0,TTIONjOGYlWFUMeBXGVCTN0ZTXXGhOAhMGIK5ZUVDWRiZiHKRLYTrTgDYS,OfciceDelot,Fvweshdspxxk,F,Oti13462,k3lecsskuytzbaeojmuefcdvcm,R,1767167.0
EOTAGicQGHRTGMaNTCY,UnitexStatesocsmerixa,435496.0,,m,5.0,M,ND,70.0,0.0,zinx2fmsiziyebvtrutvfo7bfyqcjysedjeqtnmwa,Hialean,1 837 151 9912,4.0,rtmokkflkshppmact0seckccobjg0fsxndfyrqaojhguhpydedppsfsvafmwohdtaq,1uestar,Fcsgtheqbp,O,EOT134u2,KGZtKCXMDQVJAZUEstZPzU,R,3905106.0
Rdlcyoyya,ynitedStatraofAmeriva,504449.0,635.0,f,3.0,M,NY,54.0,3.0,nd3dtrjkgnhvdsbcidho,Ove3landParu,1 149 598 8491,3.0,b9nw8rclgcqecqweixwwmuupggagfrbkpg9bqmjosisrdys,Levixtrauxs,uizvyewbsjs,N,Rvl13t63,qjydtbfmytzsxdj,R,3266681.0
AHhPCY,kgitsdStatesofAmer9ca,364036.0,697.0,f,7.0,M,AK,68.0,3.0,Fmscgjtgbqrl3teczieadycdxdgsqgaridnprbwaeagbe7kxjfxzeouktui,Psterson,1 036 971 0352,3.0,acdfxwnrvjxrocfdsteoeznbly,CyezapeaieEnergy,bwkochmo,,AHG134u4,SEOEUQuHWmoUMCONIGrQKQRJONBHc,O,763869.0
OlXJyfGVHDUQRVQ,initedStatesofqmetixa,287931.0,539.0,m,6.0,,CO,128.0,3.0,7wefvlylgkcwdbfcf2zsipspannewbrsdidhpxgkynswxgjrbowzyscl5tngqtndhgktffnyshl7cbg,Rockfore,1 697 829 7072,3.0,HYELdSAFTBbDXEZUMRJIeWCQOFsVIGEYXJZlWUFFOeKDyvhQY,Starbuckc,ahervv,,OOXw3465,sgogyllv7rgvxqoqbqjxy,O,4346180.0
SSUHTUHREwCIdCVOIJNAhuPWZGPsM,Canads,219527.0,,f,5.0,M,NV,111.0,4.0,WEEnFNXTVJETCTVWPAReBIFrCMQFPvAEBIKTOBG6MeHXeTKOJIRnfHHTWEdBTyvgVSU,Lubbocu,1 216 988 5304,3.0,,Xeroa,,,SSU23466,Oxegmyjctdxi,O,1279833.0
bidpygpdse,UniyedStatesorxmetica,211619.0,1104.0,,4.0,D,TX,133.0,3.0,svvgqdqpvmdudjrflnwkegiogmc,Palhdale,1 256 106 4282,1.0,SsZTCDGgCjFvRTHVgWWWChdWXFLMVCKEKWZSCc4KjBCNDMWOYXCBQN,T3xtron,,,bid13t67,hVHAAAWBRANo,O,1961514.0
Wnmifqajg03bgbrkfjrvitame,UnitedSgat4sofAjerlca,358596.0,849.0,,3.0,M,Alb2rta,67.0,2.0,nVYCOBW2iUYjNHIaTCBNVFKCZWDUNXRFClMDIsFh,Sapem,1 096 718 5768,2.0,Omdijmkggcgyyuxaojkxvwrrapiganferc31agbpncvssqrbmfgvycwv3g,,RsQZSOW,,Wmm13468,Gjgyyzohlhftzuljejyhd,O,3103332.0
stfkjg,UnotedStwtewofAmericq,,802.0,,4.0,S,CA,81.0,8.0,fseojrxaycfbihpgrfplvp4hzcdaytuktfucscoccquqinxtrpqkutajfggfnbmj4sprspiimoclaru,Peoriq,1 722 764 8131,3.0,Xeckuetdcvmadell,bafionqlFuelGas,dFIGH,H,Xtf13468,jfnd7bpiqtgnyhgxgih,U,4074307.0
K8CSFLedJUOVPLUZ,UgitedStatwqofsmerica,246311.0,844.0,f,3.0,M,GA,67.0,3.0,eX4uMDD8JxIHEVKiSICEPRQMoKXAWEAYjONEWLMHZLkY0AaKDMRKABEPABIxAOHDQuHNZ8G,Colorwdozpringd,1 424 631 4720,1.0,ikbmkdvjrwgkqnyfkwwfajch9taxipuuosff8ywwlfdgwgcjowl,Expressdcr8pts,DUUAKXTSiXXy,J,KIC13e70,veaxixikoyogd,O,232113.0
Jeaehuurmblwc8iy,8nitedSfateeofAmericx,244654.0,598.0,f,4.0,D,ID,56.0,,WXEJsIID9WDOMHdLdWSGFBDAZITliSHOUMGLKjFBtBoWWR,bewHaven,1 267 551 2342,3.0,hupjwuikinvsrmgjjgyhvjjqhajlsokthpygoqhsifcvcuqrhetwxznrrbunkjojxpgmhi,Fldelit7Na4ionalInforkati9n,QLUvWCKGOIn,d,Jex1e471,OJMbdVDANkEQRAfKZKQIEJ,O,2661923.0
hfzslqlqjlnliifouudspx,,190347.0,1422.0,,11.0,W,ID,110.0,9.0,EEBjzWKQKD,Al3xzndria,1 847 816 0514,1.0,Etrxcgyv8sgydtfpr3ltpvqoibnxh,iPMogganChaeeCo,GSvHOJSP,n,yfz13462,Umnzjlbvbqhqqhfosalclcmfqx,O,
iKPdIZDGEVvDKMSAD,UnitfdS5atedofAkerica,437566.0,861.0,f,4.0,S,AK,16.0,5.0,sY4ZjsWPLGPPaxQmTPwJNWRJWXKJXRUSEQrDKFEJJTIHcKQHSJBTTHbCPQS,hoston,,3.0,XJfFSkMYNQWrTSeHHLViLYSGneSWFYMfFXFGCFGRIGKSNEKGVQTLDEhPMvInbWN,grinks,skigwjceqm,,UKP1e473,ijblmsx,O,3295840.0
fqaxowfkg4bps,UnitevStagesofwherica,495249.0,590.0,,4.0,S,IN,91.0,4.0,Hbyvvrjp3edxc,Toledi,1 111 736 2325,3.0,NIXIgKGXMY0XPAAX4fQCUPVxAwZOCH,penderProcdsdlngServices,Ktvitziul,c,Rqw13474,yBRAEgLCHGS,O,428184.0
SVCDYU9,,400902.0,730.0,M,,U,NV,58.0,0.0,cjpnjjjgyhjxnxenhudefmlcvfct,Fayettev8ple,1 473 506 3410,1.0,bthmrimsiuvaymktfdvwvvivcsknpxa3hhjxrmahdursznhmxs4nkt4kyoyaksffzdhcvelt7x,MercudyGensral,NrIWK,,wVC13475,suqapjqdav,O,3370333.0
Jgmtroahfgopbmkhrspjrsj,,207902.0,778.0,,5.0,W,ND,89.0,,Xlzfpwbhkczugrkb,Gary,1 544 797 1619,2.0,Lhimyzlrco7laagnwciebdueyrb7ietsniwsopamyjukvgcikedxsvbtpraptnfw,MarshMcpennah,apkzpdp7zjfm,,Jek13476,Kewml,O,2702859.0
fd6kuaqmqoclpd,,529880.0,931.0,,6.0,S,ME,109.0,5.0,QuaRREWiNiDZXWWQELQVsTQOhXfQWgHXBGKSPIHIxaDWHQCUCCCD,oosAng4les,1 689 680 0006,4.0,FZdcTCKzQKYaWNbZMUZLCVWDIEMGVZZYgsMMEHbTIT,MafathomOil,EPAzC,K,fdu1347u,Oldisarlud6iykmxlzko,O,2226267.0
EZURNGUKQRVShsEQHhO,Unitedxfat4sofAme4ica,297579.0,587.0,F,6.0,S,CO,58.0,0.0,LPCCnLWEQbMkMSO,Raleibh,1 162 496 2739,,Shbtnzzrxa8ygsknejcenzzmfokfhqxxsjaearamkdpsscj,PxConnec5ion,swwme,,EZU1w478,Endqlbuanbyszobie9nuwcdyx,O,2296318.0
Jbdns1jgkovqbggedp0lrp,Ub9hedStatesofAmefica,77085.0,530.0,F,3.0,U,MN,56.0,1.0,,Garpand,1 486 955 5715,3.0,hsfxxiafpanbdrsvzmmjgeusaiwdktfksmgw4gmbjaukpkfeewvouxdvgoixjdsqbdtq6mvq7pzmpel,harshMckennan,Xxwvmffwmenx,k,Jbv13479,Goix2dev,R,3682975.0
QJBNAOKQYFCKBQlCTSNb8SQBlXMh,UniteeStzt3s9fAmerica,497461.0,1020.0,m,3.0,U,NJ,95.0,6.0,kjugsnzfbunbpu2gykrutlfcylbrtqrfmkayrwruckcrwpnhabysrllivsiykzobwkpjpkvrvlereuqc,Chicag9,1 494 238 6555,1.0,dlsmvmheuzufxprhuttx,eeltaAirLinex,Bkmkourwg,D,QJB13580,Khthcjdqtsz3d7jfmjxmxhpubiudu,R,2658443.0
Uuurcemf,Un7terStatesofAme4ixa,305668.0,893.0,M,3.0,S,AK,119.0,1.0,ymf9felrrvnmdsekrsznwbk,Billingx,1 586 441 2602,3.0,Nehfzg8ugqnkrrck0kuojwuosrbqcxbsqlfcsqtte5jpst1dh4yvpkftccw,Bdmis,WHyIXcVVVS,s,Uui13481,Vdkcmodocjrh,O,2998882.0
Gspixkqctylpykooslm,,310664.0,689.0,f,2.0,M,NC,75.0,7.0,Qktmsquwn9mefx,Ligcoln,1 733 849 4403,3.0,Tdcoqfhrersvvtfeivsirdvmoqph,SxnminaaCI,VODCRWtG,Z,Gsp14482,NHHnHUJKC,U,2439906.0
qhpplliclwtcplooahyocjted,Canadz,442483.0,758.0,F,8.0,D,CO,50.0,2.0,Jcsudnvqoankwwocwtslzqvqfejifteouwfbvix1hzcuas7egivtidofp5anxztpyxofxaacuqtilmg,xtPetersbkrg,1 979 182 6216,0.0,Zjmsctuaezkosgtimeugfrvakvwcmcbhawevphohyeiburasdtehdjay,Goodyear5irrRubger,1olecjav,,shp13483,Taqxqwgcksryxrzs3,O,3452810.0
fjjsgskecctjddxdh,,187790.0,644.0,m,5.0,S,MO,37.0,0.0,rnbf8efzkswsxompkqjpgrvgtwgdegwdzdevgctrkbdmjldrtuxlkqzsag,Leaiston,1 711 798 9515,1.0,B3wjflcpfsyopeiswdoqindifzpxsla,In4srnationalPapfr,NKOViZQVuR,,fjj1348e,wiy1w1ulisgamhaiailoyffqldt,R,569078.0
velzxcyrhih,UjitedStatesofqmdrixa,105896.0,689.0,,4.0,U,IN,37.0,0.0,dQUPDFVFefXHMJO5sTTJEYYHEELRFBXKRBWYGTsaNPAMP9k,malifax,1 202 123 1049,0.0,ghpdrybrtukkwnsjgtatgyvingvd7hai4o9xmintd6gr9jgyaehejvvjyjwijysme1elvzfy,Eas6mznKodak,,m,Crl13485,Xnpcisnqwzzhw,U,1796384.0
garnu3fbkxdplvdodpjznriemhb,,87941.0,930.0,F,2.0,M,Qjebec,103.0,5.0,xlcvkclnbsoivwxbvfjzxuqhqhklmhqaugmtc,LwsCruces,1 483 768 4607,2.0,zpkhzyjc,FMCTechmklobies,idesuroh,t,Yar23486,Pjixbuomg,R,2121298.0
FVDdPQcWGACP,UnitedStafesibAnerica,450189.0,,m,3.0,M,TX,92.0,8.0,Xqwmcbswc1br0qsufffxmrreihstlvgodsjavb3lywjloci,Albuqye5que,1 633 034 0817,3.0,gmoj3blmgvfctpyxdthimw,AnapogDeviceq,Huhxh,t,FVD14487,Axoejzmnxqxzgc,O,1844165.0
dxsbv,Unit4dStztes0fAme3ica,219235.0,1122.0,f,1.0,W,KY,,7.0,,Gary,1 704 905 3378,1.0,,HawaiiagElectrjc7ndustrl3s,nyzdglcbgylm,,xss13488,Btvvuvjjlcjwskcgwmmbfrxuzkddsi,U,1456509.0
wwvdctnqejjbpx1u6hizej,Cabada,523830.0,645.0,,4.0,W,RI,85.0,0.0,PKSYCQOxW,Jackxpnville,1 396 986 1220,1.0,Vswmwnsfhipnibevwrot4yrm9ywenqktfxywyjznpdcjuktxexkratzjekhujudxhu,Bemjs,Pxgdh,,3qv13489,Pdtdgzmiv,R,3603194.0
Aaxzdshdseyqreallr,Cajada,,714.0,M,2.0,M,PrihceEdwa4dIspand,26.0,7.0,QLYRRXWFPZdLJOBQ4YZOU5HgCUEJWfoWGZCtEbBJLM,Kitxhener,1 807 531 0442,3.0,rrwzfqflkjehglsjiecvwhohvxudv3asshesbhwdilcdrotxydselkqlftmwshvjkixpptiyhgiqpj,Pool,beggudp,O,Asx13490,Vojyryeollnkqtooozkwpcxcht1g6,R,2863099.0
Hydw0aczbhvrss7aaizfxashbasmyk,UnitedSta4esofwmf4ica,260601.0,110.0,,3.0,S,AZ,75.0,2.0,EYIKiYUXLdaDaCANYG4jJFEQoKQBRCCUAPrRRXHkQkUzHZHSGIQGDLDvDKEFYN,RanchpCucamomba,1 802 942 1152,2.0,cROWS,AmerifanNa4ionqoInsuranc4,bwfttqjb,,Hyd1349w,ubqryk,O,2523936.0
Nwmvbkmgcczotok,fanada,96345.0,702.0,F,3.0,U,OR,38.0,8.0,nvsyopzkrhnkgoxoupdnmt,Missokla,1 680 129 8685,3.0,Uewzmwuntluocpf9admlcouavrbwutcl2vw,Anetek,czeidb,b,Nwm13482,Qjkbzgirsq,O,6481802.0
Mpybauxvuwmwokslmmmfgmaffie,Cansda,441199.0,,,1.0,M,VT,64.0,,Shrbtxraxqni5zqcp8ejusnblhldjdwfaokktsvnnysgexlrfrvbkpyxvtqxxae5qmbwmwvmaz,Mkdesto,1 572 232 4927,3.0,Jpltldcqzwxhxdogmemuqkwu7xdhhikulmtodjvwrcw0mehjmtslpjbv1qzglxa4cogvvouexf,hobEdansFarms,Acqdijhfv,g,kpy13493,NVOBJn,R,3769953.0
Ctvch,Canzda,484896.0,370.0,m,1.0,,VT,23.0,1.0,uvqyowuhmraiufinopvz9vm0oaymaauvtmzzfa3lcetooxfmpgmvlzctnoxxxxa,jorthoasVegas,1 056 861 0811,3.0,Zpzekejycvh,Carpente5rechnoiogy,JZPU5M,,Ctv13t94,Dhbsq0zaaqdqhoihlfjou,R,
SZNSUKsYNqWMyGUZPX,Unit3vStatezofAmeriva,213700.0,332.0,,6.0,D,N4wfoundlqnd,135.0,2.0,Fxaegygdomawsvvf3ekyobucptb2gzkoaxobdjfwsolkfbigoafiiw,CorwlSprlngs,1 042 100 4933,2.0,AHCJTABBQNQFnBhZPAJQXYAgIbkXNFKN2RasLRRTKVMCK4FVJEonJVKMPI,WatsonWyattWoflxwirr,iBHO9ALEFY,E,SZN13t95,mxruqxwtiq,O,1593317.0
Jiztdc,UgitedStx5esofzmerica,189626.0,1213.0,m,0.0,S,Alherta,79.0,5.0,2taiksifvvauts5btegbmniiiwimn6e,Chsyenne,1 125 604 4438,2.0,Acsyt90ojgalnvunddcoowxmrfsyszpbw8zxmu,AbfkgtLaboratories,plcqfspzjd,c,Jiz13406,rMTBEJXRJW9FNGRCEVNFHkCjj,O,
DLfQTYMWLRbI,UnitrdStat4s0fAmrrica,347869.0,1073.0,f,3.0,S,Ndwfounwland,34.0,2.0,Eamsoinjwbvyjweahyajlmrgzsfgjfkeonwgmsub4oohiqf,Lubbofk,1 941 703 3634,1.0,WLLUNgJZMlQSYT,EjersobElectriv,vfhezgb,H,DLT134i7,Gangpicweeruclshn,O,3352674.0
kikcmvjrw,vanada,288531.0,590.0,,5.0,S,TN,60.0,1.0,WPKpBUTQN2BS,LasCrudes,1 628 769 0512,2.0,pvjuwmjcnlengbixvujnkumbdhkrd9ogisod,HoshHotwlsRes0rts,qSWVZB,,kikq3498,UAlGHsFvKLGFQVUUEDbpCYQQOXJFZ,O,5347557.0
Ttktguildbkuxzc,Un9tedStatssofAnericq,60549.0,,,2.0,D,WY,76.0,4.0,Rajthwqcivlgfsjacwrpgiavgjjl,Ki4chener,1 745 587 8470,2.0,dlsuspxczhkwtscendohofx,North3astUrilitiex,Nhvwqm,b,Ttk13490,Ofdrgjsgb,O,4228055.0
lwmnphahoubidmgxzvw,UnitewqtatesovAherica,711650.0,654.0,,6.0,W,OR,86.0,6.0,Bfnwoojkrxkudydbpspilrunorxkaqbfdcrqudvuerlq,Mqdison,1 394 919 0688,1.0,wmb5g,Dillafds,fxrcrf5pjvkp,F,lqm13500,jlnrpnxxqajz9bfa,O,2208718.0
Lxdctcnlpkhysgddimvswdmyaod,danada,496194.0,796.0,f,5.0,S,SD,39.0,3.0,Clsqwhttjjadxitrpdiwwyrbvveijiisapc9dizddwfwwsvbksfakwfxjfztus,Iwaluit,1 522 103 3086,4.0,Xq8rujoalwsh3rggeayzdegratrtfpon,PklgtimsPride,Qfdhbkl,K,Lcd13501,FNQEdZfLGZYDElDRVFcJSTTQPDPsG,O,1919603.0
OCN3FIWRDOOg,Cqnada,281107.0,970.0,,10.0,M,CO,132.0,4.0,Cjcmqazvwa7tgvy,powell,1 178 650 8044,2.0,lwhxxipfftcqxbzhppqnkudzudooxfisvssue9upovd,Comcxst,8YRRRHwDAHEG,J,OCNq3502,TGxEWBOTsFFnEFHPQFPVdB,O,2544473.0
WBVFRkHHMm,,80200.0,1049.0,,4.0,U,OR,122.0,6.0,Ehrtfneelbftpsqsuckgwrggbirdrmajowycrzmlntlpyggwuhnel5zkpthb2zrzgylhrh5cgxbhlfma,FortW9rth,,3.0,Gnkgkhnilbrswrfnkruwpxwjgpriptkxwmat,P3octerGamnle,sijmyni,t,3BV13503,ZWRSEQJnxFDFYQQAdLFGECFfGswCAF,O,3399192.0
gydbjbkjidh,UnitedS6ateqlfAmerida,5147.0,558.0,M,4.0,S,Manitoga,47.0,3.0,Bfqroumjfiqpzyharlllirxicztvekm,Sterlihgtekghts,1 083 498 3822,3.0,Znhpgiolkdfnvvtajnfhaofajzntqyihxqukezjtxjdwpahopinatec,frownFornan,cwufznhdhv,v,myd13504,IEOPBLLmIRoRLLNdQAD,O,4839081.0
ITVTXUP6,Uni64vStatesofAmerixa,538753.0,866.0,f,1.0,M,KS,137.0,5.0,SEjWLLJcvnFBPVHAHEDjLCKWXOZ,Inglewoof,1 539 508 4697,3.0,ktpefcnwoohhua0f7bkrgttg,Wt9leFoodsnarket,Pcruhryfv,,ITVq3505,Glgajkfrwhnloifywrnebebdd10,O,1368197.0
Fesfxrhzntie,Ubi6edztztesofAmerica,12410.0,565.0,,4.0,M,NM,81.0,7.0,Pvbxkouyvxb,LaqVegas,1 586 699 5726,2.0,,PitmeyBowez,awaquocicdjf,,Fes13r06,YCYYoKLMPg,O,4604218.0
Jbiwaiyoctkx,UnitedSya4es9gAmerica,422230.0,942.0,,8.0,M,VT,119.0,5.0,Lrnn7jl,Suergrooke,1 060 166 8883,1.0,Vchqeexmo89dautg6zi,hattel,Epuesijxz,H,Jvi13507,iygmlactm,O,919082.0
ibwfhrdmgkgil,UnitedStates8fxh4rica,282240.0,1130.0,m,0.0,M,CO,76.0,3.0,,C9ncinnat8,1 060 342 9196,2.0,gafrsvtlshrfseladdsic,Lenjar,Ewrxrlqfgmhu,,ibw13508,Syhrbqb2j5zvyi6wunglbkt2h,O,1478696.0
GxNSOCKC,UnktsdSfatesofwmerica,512414.0,556.0,f,4.0,S,NV,59.0,7.0,niebpkcogywegz6uftnl,Prov8,1 482 082 6130,3.0,E9jjbpevlcjfyeneabkfonpojeffeopnzfgxuyvitlp2ffnb,SherwigWllliqms,Lvchwbnvdkaj,V,GSN1r509,Vnsrtgbvhtchnpo,U,1162985.0
Qeugzikbsqwphwrbt,UnitedStatesofzherjcz,256068.0,809.0,,2.0,U,CT,43.0,2.0,Fkzhw7chbeqioye4da0ozamqeebezxueanjbgogsjrujlyejmamgevgerisqjqkj,Gary,,4.0,xcjtpndlaqcpaifiuzflk7kqyrexbovqbtddxveyjqthbkzocwcjkjmcimsojubzwsqglfkztycggly,Mwsco,asmsjo,,Qru13510,VYLJKSrvSW,O,2217886.0
zdwcrpqmartcxyqidnxoq,UnitedSta6dsofAmerjfa,246596.0,932.0,F,4.0,M,AZ,60.0,5.0,KIgOBHCCBJeJMzPJNLyQM1xKGGXDLBa4VOYNjSXJoNsJSTNNPHiZYMVKAJWGEKBOJzWFyDA,xhesaoeake,,3.0,Beaualldljgswuxrgjsihwspicwsilohkxceqeqkh,3M,wpjnwskmg,,adw13y11,ewqluegvtefw8zvgfp5ifomfv,O,3070076.0
WUENcJHTEASyVIMXs,UnitecStateslfAmrrixa,293303.0,767.0,,4.0,U,AK,51.0,6.0,PXKgOBPVKVesUJJzHHaUBLdHEYYHMHNQvGSWHFIDMFDE3zSBRAME9zVCCHnWB,Glendxle,1 090 245 7095,2.0,Kryyjswfn0ngixyorhdulhkllt3lhpzjbktqllrvjzslnwefkhekckevjhjflcgroqhfxbh,AMR,yibkokn,,WUE13412,Kvqmlrblauu,O,2902446.0
npqidedjo,Cqnada,131969.0,1229.0,m,1.0,U,BritishC0lujbua,59.0,6.0,ejmazfckdooagddksygrbpxdpibmxmjobjnkkqdpvcsdpjdrumjwbgbarljfjmclezrmdn,Bilox9,1 260 375 1481,5.0,rpwzgpxjumbyqrcckprrrammtlnz,RsdianGdoup,znlpzz5,k,Gpq13r13,Nijpnbwrmckrzgmmo,O,1257702.0
Vutiy,ini6edStztesofAmerisa,,896.0,,1.0,D,MI,103.0,6.0,uoovjbftcsethggzgytewbrkzahrwzxcufnsebutvfjnkhztalwwd4tguzrjoli0hnoypsikkjcrwcpu,StPetercgurg,1 432 120 0459,6.0,fmqfdjv3qwuahvdflzypmjxqhsfvgmharkpfjjjokvwtxke,ArvinMetitpr,Vxwwyebm,o,fyt13514,eQDCWRP5DBKhDgTKISCCQuPRY,,1444413.0
ylctzdrxzsqu,UnitddStat4sofAmerjsa,274459.0,701.0,F,3.0,M,ID,76.0,2.0,BWUPCWTi3jKLYPfMDWMKFwrHNSKGOP6HgYKksVSKYXVNLQYeTELIEBU,Ph8enix,1 255 382 8281,2.0,ooajhyxvvuxiepcbkt,,Chhsq,B,6ls13515,dsbgjyfgycnleyhmbs,R,2556434.0
dszvdfrqmgxyugifo,UnitedStatesofAnwgics,367889.0,1008.0,,7.0,M,CT,75.0,5.0,Lxabxteykjlidkaqveh0lgsjctgfeehdqyacscay7fqldvijh,Durhsm,,0.0,ikcvltjkfyzvwgvotpsetdfg,honTonSto3es,Vzjhylpdjap,N,eca13516,Q9TGNOAfMURoEURGD,O,4713427.0
OGAUVSRAghUNZ,UnitedS4qtssofAmerisa,199945.0,414.0,,4.0,M,IA,108.0,8.0,cvevebpyzmnccjr8yfxq,NorthLasgegaz,1 950 497 0045,2.0,kgigispj2ekszzjbzlabrzkaitbpqvowpkvfhxxhetcsysnfrjppdotepk7swwmpssqnjrreisvuclpd,Auhodesk,uucjdrinwr,b,OGAq3517,Msnpxmu,O,
hbtcyvke8qhhnmdkrlrawzjvuxxb,Unitedctayes8cAmerica,218631.0,731.0,,5.0,S,Ontar7o,10.0,3.0,Aweskwrydrxvaawqtminplxwwlugagicvncwagjviyzhhofpvkljdmfnoknbggwuwt9vjrqt3ohxrghw,Lakedood,1 550 617 0258,1.0,Nklvqobmtdkvkooyccicick,DevonEne3by,Rnznd,,Ubt1w518,Yatpjqkptbpzcczpuqtmucggbvli,O,2563230.0
dkhkssmqp,Camada,,1212.0,,3.0,M,LA,19.0,6.0,phhlzhdkclottgsjjcjaqvanygfgfbbalkqqwbvngcacmltdvpt,Sxothsdale,1 424 372 1915,2.0,FQTmetQOWSBCJRXFLfYM,xirgas,ciwyshkebnl,,Coh13519,oztvquhevkeo,,1247877.0
VEXVKYRHCJaoOCWKdyQKEZXS,,84741.0,1077.0,,5.0,M,MO,89.0,3.0,yjqmkuuvqwlpabksdqibvixelyziu6dkxisdzdpoubmhmefedwjkiksdffkiwqpmhqgtbhxwo,bew9ortNews,1 539 511 6100,1.0,Yx3fwbubbvzcasejeuwssrfohwvjoxryivdbrdqymilbkdl,Curtiwsaright,qjujutsmeza,,VEX12520,Ikvil,O,3788678.0
Wznernsgec,Unitedqtqtes0fAmer9ca,404180.0,1129.0,,7.0,,AZ,83.0,7.0,IXVKRGDBZhMh8gEDXN9CMIWPBdPXFQBBMQGY5zRUNmhYQMPHNScGKUCOOAAh,Monctog,1 287 973 8395,2.0,aqomtjjebeharumjsndxpumdlqoi,NewfoeldExpl0ratipn,Yvndplr,,Wzn13621,Dcakzlrrashv7i8z1zwwov,O,3070558.0
Bqabqulgmfyzdkxqrzn,Unigedx6atesofAmerlca,155252.0,891.0,,6.0,S,NV,84.0,6.0,DDgIRJEYEuNQYcRVCPMYULZWRdMYFo4VJPh,Arlingtln,1 062 872 4901,3.0,t7nyh2xqddiaqaelyfymwdckncpgcqkluvkhvhukqwathwpakidnoefjdquw,AvogProfucts,cwvsdiiflg,Q,Bqaq3522,phfbacoik2tnnjphdfamyca,O,811585.0
odvuts,Uj7hedStxtesofAmerica,217834.0,949.0,,2.0,M,MT,62.0,2.0,XHVsEJDtrWKjIGZOUSPJSRTO,xantzClara,1 945 561 4162,1.0,mxwhsylcrrliiueahmnjklgluvvjcnpvogdhizqjxrg,Entergu,Owkmltdgd,,ovv13513,FVY9vNGLIBIIgOYNTWPROl6CMYSKI,O,2244603.0
Qcshd,Cxnada,,,,4.0,D,NY,39.0,2.0,Tligxvlusdtddreatwq,Irvimg,1 879 587 3035,2.0,Fojaufqdbzejhnehsmcvvv5vtlggstj2ckoldnvfhgnptbmdgkbfrtkdzixjmq,RHDonnelkeu,alboyxxykdva,,Qvs1352t,wghfbfvgz,O,4280419.0
Rfcvzqrdbjmnydklnrzadqif5,Canasa,,,,4.0,D,VA,,6.0,gHYBJYWLRSObgNoKIOGjQIgVJdCDWDOHXOOOWoKWTU,foston,1 929 518 4038,3.0,Pytrmebhwcggyyifxiwwnuoowhqhwdufbdnekv1qoawifagf6goocmsfc,NeGEnergy,IDC1CI,,Rec135w5,Azptjnikfbfgeodn,O,1815515.0
TVDWlIGYG,UhitedSgateeobAmerica,553973.0,807.0,F,5.0,U,MI,34.0,5.0,lnixxadiycccdfnaceqkfrvxrgw2cklckle,Siouxtapls,1 692 509 7098,4.0,zpnwchqqs1acmyqqnf2uv8luyqf,Borhearner,oHMCUBCQ,,yVD13526,wn3eqa,O,870179.0
CHFBcYhR9KSPCUNCXNA,,245746.0,1213.0,M,5.0,U,IN,67.0,5.0,,Bakersf9epd,1 967 105 3945,3.0,,focaCoksEnterprises,adouhlw,y,CHF14527,kbizs1hnpfdvjblogyjijsggzwiwa,R,2923784.0
MOYP8DXAPACLRMkHOyD8,UnitecStatesofsmerocx,420319.0,439.0,F,0.0,M,AZ,6.0,4.0,xHBBFcyELRGCEARE,SfPaul,1 667 479 9813,3.0,Rhpdfqzqqxldg,National9ilwelkda5co,,F,MO613528,Dbank,O,2636165.0
TARLOMXnO,UnltedStat3sorwmerica,387412.0,,,,U,NH,,1.0,ftnmrmwoqhen,Erie,1 213 458 6341,2.0,Aoogjndxqbizhfcljpkgixhqisawkolio8qwppxpddbzbvjakrkrst,Pahtry,jrfpoapi,b,TARw3529,CQBIRDNXPSAdAHEWmOrIrQvLbIGUXX,R,2861324.0
